School,Name,Position,Year/Class,Status,Date Entered Portal,From Team,To Team,Rating,High School,Profile URL
Miami,Al Blades Jr.,CB,RS-JR,Entered,12/01/2022,Miami,,87.00,NSU University School,https://www.on3.com/rivals/al-blades-jr-2389/
Miami,Rocky Shelton,LB,RS-JR,Entered,11/29/2022,Duke,,84.00,St. Thomas Aquinas,https://www.on3.com/rivals/rocky-shelton-101503/
Miami,Gilbert Frierson,LB,RS-JR,Entered,11/16/2022,Miami,,84.00,Coral Gables Senior,https://www.on3.com/rivals/gilbert-frierson-46088/
Miami,Marcus Clarke,CB,JR,Committed,,Miami,Missouri Tigers,85.00,Winter Park,https://www.on3.com/rivals/marcus-clarke-82564/
Miami,Marcus Clarke,CB,JR,Entered,8/19/2022,Miami,,85.00,Winter Park,https://www.on3.com/rivals/marcus-clarke-82564/
Michigan,Damani Dent,S,FR,Committed,,Michigan,Charlotte 49ers,85.00,Terry Parker,https://www.on3.com/rivals/damani-dent-146240/
Michigan,Josh Wallace,CB,JR,Committed,,Massachusetts,Michigan Wolverines,89.66,DeMatha Catholic,https://www.on3.com/rivals/josh-wallace-67718/
Michigan,Josh Wallace,CB,JR,Entered,5/25/2023,Massachusetts,,89.66,DeMatha Catholic,https://www.on3.com/rivals/josh-wallace-67718/
Michigan,A.J. Henning,WR,JR,Committed,,Michigan,Northwestern Wildcats,87.00,Lincoln-Way East,https://www.on3.com/rivals/aj-henning-131/
Michigan,RJ Moten,S,SO,Committed,,Michigan,Florida Gators,89.47,Delran,https://www.on3.com/rivals/rj-moten-100681/
Michigan,James Turner,K,JR,Committed,,Louisville,Michigan Wolverines,80.00,Saline,https://www.on3.com/rivals/james-turner-147657/
Michigan,Damani Dent,S,FR,Entered,4/27/2023,Michigan,,85.00,Terry Parker,https://www.on3.com/rivals/damani-dent-146240/
Michigan,James Turner,K,JR,Entered,4/25/2023,Louisville,,80.00,Saline,https://www.on3.com/rivals/james-turner-147657/
Michigan,A.J. Henning,WR,JR,Entered,4/24/2023,Michigan,Northwestern,87.00,Lincoln-Way East,https://www.on3.com/rivals/aj-henning-131/
Michigan,Nikhai Hill-Green,LB,JR,Entered,4/24/2023,Michigan,Charlotte,85.00,St. Frances Academy,https://www.on3.com/rivals/nikhai-hill-green-93353/
Michigan,Nikhai Hill-Green,LB,JR,Committed,,Michigan,Charlotte 49ers,85.00,St. Frances Academy,https://www.on3.com/rivals/nikhai-hill-green-93353/
Michigan,RJ Moten,S,SO,Entered,4/24/2023,Michigan,,89.47,Delran,https://www.on3.com/rivals/rj-moten-100681/
Michigan,Hudson Hollenbeck,P,FR,Entered,4/13/2023,Mississippi State,,,,https://www.on3.com/rivals/hudson-hollenbeck-179749/
Michigan,Eyabi Okie-Anoma,EDGE,RS-JR,Committed,,Michigan,Charlotte 49ers,89.18,St. Frances Academy,https://www.on3.com/rivals/eyabi-okie-anoma-43533/
Michigan,Taylor Upshaw,EDGE,RS-SR,Committed,,Michigan,Colorado Buffaloes,86.00,Braden River,https://www.on3.com/rivals/taylor-upshaw-110927/
Michigan,Hudson Hollenbeck,P,FR,Committed,,Mississippi State,Michigan Wolverines,,,https://www.on3.com/rivals/hudson-hollenbeck-179749/
Michigan,Eyabi Okie-Anoma,EDGE,RS-JR,Entered,1/12/2023,Michigan,,89.18,St. Frances Academy,https://www.on3.com/rivals/eyabi-okie-anoma-43533/
Michigan,Andrel Anthony,WR,SO,Committed,,Michigan,Oklahoma Sooners,86.00,East Lansing,https://www.on3.com/rivals/andrel-anthony-4799/
Michigan,Alan Bowman,QB,RS-SR,Committed,,Michigan,Oklahoma State Cowboys,86.00,Grapevine,https://www.on3.com/rivals/alan-bowman-2447/
Michigan,Deuce Spurlock,LB,FR,Committed,,Michigan,Florida Gators,85.00,Madison Academy,https://www.on3.com/rivals/deuce-spurlock-35733/
Michigan,Andrel Anthony,WR,SO,Entered,1/05/2023,Michigan,Oklahoma,86.00,East Lansing,https://www.on3.com/rivals/andrel-anthony-4799/
Michigan,Taylor Upshaw,EDGE,RS-SR,Entered,1/03/2023,Michigan,Colorado,86.00,Braden River,https://www.on3.com/rivals/taylor-upshaw-110927/
Michigan,Julius Welschof,EDGE,RS-SR,Entered,1/03/2023,Michigan,Massachusetts,85.73,Germany,https://www.on3.com/rivals/julius-welschof-68808/
Michigan,Deuce Spurlock,LB,FR,Entered,1/02/2023,Michigan,Florida,85.00,Madison Academy,https://www.on3.com/rivals/deuce-spurlock-35733/
Michigan,Louis Hansen,TE,SO,Committed,,Michigan,Connecticut Huskies,86.00,St. Sebastian's School,https://www.on3.com/rivals/louis-hansen-80216/
Michigan,George Rooks,DL,RS-FR,Committed,,Michigan,Boston College Eagles,87.00,St. Peter's Prep,https://www.on3.com/rivals/george-rooks-45766/
Michigan,AJ Barner,TE,JR,Committed,,Indiana,Michigan Wolverines,87.00,Aurora,https://www.on3.com/rivals/aj-barner-2124/
Michigan,Jack Tuttle,QB,RS-JR,Committed,,Indiana,Michigan Wolverines,85.00,Mission Hills,https://www.on3.com/rivals/jack-tuttle-51394/
Michigan,Drake Nugent,IOL,SR,Committed,,Stanford,Michigan Wolverines,93.52,Highlands Ranch,https://www.on3.com/rivals/drake-nugent-38815/
Michigan,Josaiah Stewart,EDGE,SO,Committed,,Coastal Carolina,Michigan Wolverines,92.56,Everett,https://www.on3.com/rivals/josaiah-stewart-66380/
Michigan,Myles Hinton,OT,JR,Committed,,Stanford,Michigan Wolverines,90.45,Greater Atlanta Christian School,https://www.on3.com/rivals/myles-hinton-90704/
Michigan,Alan Bowman,QB,RS-SR,Entered,12/15/2022,Michigan,,86.00,Grapevine,https://www.on3.com/rivals/alan-bowman-2447/
Michigan,Ernest Hausmann,LB,FR,Committed,,Nebraska,Michigan Wolverines,93.68,Columbus,https://www.on3.com/rivals/ernest-hausmann-42723/
Michigan,Erick All,TE,SR,Committed,,Michigan,Iowa Hawkeyes,90.49,Fairfield,https://www.on3.com/rivals/erick-all-42544/
Michigan,George Rooks,DL,RS-FR,Entered,12/12/2022,Michigan,,87.00,St. Peter's Prep,https://www.on3.com/rivals/george-rooks-45766/
Michigan,Josaiah Stewart,EDGE,SO,Entered,12/06/2022,Coastal Carolina,,92.56,Everett,https://www.on3.com/rivals/josaiah-stewart-66380/
Michigan,LaDarius Henderson,IOL,SR,Committed,,Arizona State,Michigan Wolverines,92.73,Waxahachie,https://www.on3.com/rivals/ladarius-henderson-77461/
Michigan,Louis Hansen,TE,SO,Entered,12/05/2022,Michigan,,86.00,St. Sebastian's School,https://www.on3.com/rivals/louis-hansen-80216/
Michigan,Erick All,TE,SR,Entered,12/05/2022,Michigan,,90.49,Fairfield,https://www.on3.com/rivals/erick-all-42544/
Michigan,LaDarius Henderson,IOL,SR,Entered,12/05/2022,Arizona State,,92.73,Waxahachie,https://www.on3.com/rivals/ladarius-henderson-77461/
Michigan,AJ Barner,TE,JR,Entered,12/05/2022,Indiana,,87.00,Aurora,https://www.on3.com/rivals/aj-barner-2124/
Michigan,Drake Nugent,IOL,SR,Entered,12/02/2022,Stanford,,93.52,Highlands Ranch,https://www.on3.com/rivals/drake-nugent-38815/
Michigan,Myles Hinton,OT,JR,Entered,12/02/2022,Stanford,,90.45,Greater Atlanta Christian School,https://www.on3.com/rivals/myles-hinton-90704/
Michigan,Cade McNamara,QB,RS-JR,Committed,,Michigan,Iowa Hawkeyes,89.67,Damonte Ranch,https://www.on3.com/rivals/cade-mcnamara-16629/
Michigan,Ernest Hausmann,LB,FR,Entered,12/01/2022,Nebraska,,93.68,Columbus,https://www.on3.com/rivals/ernest-hausmann-42723/
Michigan,Cade McNamara,QB,RS-JR,Entered,11/28/2022,Michigan,,89.67,Damonte Ranch,https://www.on3.com/rivals/cade-mcnamara-16629/
Michigan,Jack Tuttle,QB,RS-JR,Entered,10/17/2022,Indiana,,85.00,Mission Hills,https://www.on3.com/rivals/jack-tuttle-51394/
Middle Tennessee,Rickey Smith,CB,SO,Committed,,Purdue,Middle Tennessee State Blue Raiders,81.63,Jones,https://www.on3.com/rivals/rickey-smith-100207/
Middle Tennessee,James Stewart,DL,RS-FR,Committed,,Avatar,Memphis,82.00,Brentwood Academy,https://www.on3.com/rivals/james-stewart-55936/
Middle Tennessee,Deidrick Stanley,CB,SO,Committed,,Middle Tennessee State,North Alabama Lions,86.00,Chaminade-Madonna Prep,https://www.on3.com/rivals/deidrick-stanley-33327/
Middle Tennessee,Tyrell Raby,CB,RS-FR,Committed,,Memphis,Middle Tennessee State Blue Raiders,84.00,Madison Prep Academy,https://www.on3.com/rivals/tyrell-raby-118583/
Middle Tennessee,James Stewart,DL,RS-FR,Entered,4/15/2023,Avatar,Memphis,82.00,Brentwood Academy,https://www.on3.com/rivals/james-stewart-55936/
Middle Tennessee,Tyrell Raby,CB,RS-FR,Entered,4/15/2023,Memphis,Middle Tennessee State,84.00,Madison Prep Academy,https://www.on3.com/rivals/tyrell-raby-118583/
Middle Tennessee,Deidrick Stanley,CB,SO,Entered,4/15/2023,Middle Tennessee State,North Alabama,86.00,Chaminade-Madonna Prep,https://www.on3.com/rivals/deidrick-stanley-33327/
Middle Tennessee,Decorian Patterson,CB,RS-JR,Committed,,Middle Tennessee State,UCF Knights,90.62,Leesburg,https://www.on3.com/rivals/decorian-patterson-33225/
Middle Tennessee,Kalani Norris,WR,JR,Committed,,Georgia Tech,Middle Tennessee State Blue Raiders,83.00,Columbus,https://www.on3.com/rivals/kalani-norris-70642/
Middle Tennessee,Decorian Patterson,CB,RS-JR,Entered,1/31/2023,Middle Tennessee State,,90.62,Leesburg,https://www.on3.com/rivals/decorian-patterson-33225/
Middle Tennessee,Justin Olson,WR,JR,Committed,,North Carolina,Middle Tennessee State Blue Raiders,83.00,North Mecklenburg,https://www.on3.com/rivals/justin-olson-69652/
Middle Tennessee,Julius Pierce,OT,RS-SO,Committed,,FIU,Middle Tennessee State Blue Raiders,86.00,Seminole,https://www.on3.com/rivals/julius-pierce-68792/
Middle Tennessee,Kalani Norris,WR,JR,Entered,1/12/2023,Georgia Tech,Middle Tennessee State,83.00,Columbus,https://www.on3.com/rivals/kalani-norris-70642/
Middle Tennessee,Rickey Smith,CB,SO,Entered,1/11/2023,Purdue,,81.63,Jones,https://www.on3.com/rivals/rickey-smith-100207/
Middle Tennessee,Justin Olson,WR,JR,Entered,1/09/2023,North Carolina,,83.00,North Mecklenburg,https://www.on3.com/rivals/justin-olson-69652/
Middle Tennessee,Jaylin Lane,WR,JR,Committed,,Middle Tennessee State,Virginia Tech Hokies,91.60,Clover,https://www.on3.com/rivals/jaylin-lane-59028/
Middle Tennessee,Quaterrius Tolbert,WR,JR,Entered,1/06/2023,Middle Tennessee State,,,Water Valley,https://www.on3.com/rivals/quaterrius-tolbert-149925/
Middle Tennessee,Jaylin Lane,WR,JR,Entered,1/06/2023,Middle Tennessee State,,91.60,Clover,https://www.on3.com/rivals/jaylin-lane-59028/
Middle Tennessee,Brandon Buckner,LB,RS-FR,Committed,,Oregon,Middle Tennessee State Blue Raiders,84.00,Chandler,https://www.on3.com/rivals/brandon-buckner-12265/
Middle Tennessee,Holden Willis,WR,SO,Committed,,USF,Middle Tennessee State Blue Raiders,82.00,Greenback School,https://www.on3.com/rivals/holden-willis-48186/
Middle Tennessee,Jaiden Credle,RB,FR,Committed,,Northern Illinois,Middle Tennessee State Blue Raiders,85.00,Carver,https://www.on3.com/rivals/jaiden-credle-53121/
Middle Tennessee,Jaiden Credle,RB,FR,Entered,12/16/2022,Northern Illinois,Middle Tennessee State,85.00,Carver,https://www.on3.com/rivals/jaiden-credle-53121/
Middle Tennessee,Andrew Leak,LB,RS-SO,Committed,,Middle Tennessee State,North Alabama Lions,82.00,Heard County,https://www.on3.com/rivals/andrew-leak-5145/
Middle Tennessee,Seth Falley,IOL,JR,Entered,12/05/2022,Middle Tennessee State,,,Campus Haysville,https://www.on3.com/rivals/seth-falley-106007/
Middle Tennessee,Brandon Buckner,LB,RS-FR,Entered,12/05/2022,Oregon,,84.00,Chandler,https://www.on3.com/rivals/brandon-buckner-12265/
Middle Tennessee,Andrew Leak,LB,RS-SO,Entered,12/05/2022,Middle Tennessee State,North Alabama,82.00,Heard County,https://www.on3.com/rivals/andrew-leak-5145/
Middle Tennessee,Joseph Stone,IOL,SO,Entered,12/05/2022,Middle Tennessee State,,81.27,Gulf Breeze,https://www.on3.com/rivals/joseph-stone-66689/
Middle Tennessee,Julius Pierce,OT,RS-SO,Entered,12/05/2022,FIU,Middle Tennessee State,86.00,Seminole,https://www.on3.com/rivals/julius-pierce-68792/
Middle Tennessee,Holden Willis,WR,SO,Entered,11/28/2022,USF,Middle Tennessee State,82.00,Greenback School,https://www.on3.com/rivals/holden-willis-48186/
Middle Tennessee,Chris Joyce,CB,SR,Entered,8/05/2022,Middle Tennessee State,,77.50,Dutchtown,https://www.on3.com/rivals/chris-joyce-143101/
Michigan State,Itayvion Brown,EDGE,RS-JR,Entered,7/30/2023,Michigan State,,84.00,Lutheran North,https://www.on3.com/rivals/itayvion-brown-50085/
Michigan State,Jalen Hunt,DL,RS-JR,Committed,,Michigan State,Cincinnati Bearcats,86.00,Belleville High School,https://www.on3.com/rivals/jalen-hunt-142644/
Michigan State,Terry Roberts,CB,SR,Committed,,Iowa,Michigan State Spartans,87.00,Cathedral Prep,https://www.on3.com/rivals/terry-roberts-111890/
Michigan State,Alante Brown,WR,SO,Committed,,Nebraska,Michigan State Spartans,83.00,St. Thomas More (Prep),https://www.on3.com/rivals/alante-brown-2507/
Michigan State,Keon Coleman,WR,SO,Committed,,Michigan State,Florida State Seminoles,93.60,Opelousas Catholic School,https://www.on3.com/rivals/keon-coleman-73601/
Michigan State,Jalen Sami,DL,RS-JR,Committed,,Colorado,Michigan State Spartans,86.00,Vista Ridge,https://www.on3.com/rivals/jalen-sami-54497/
Michigan State,Payton Thorne,QB,RS-SO,Committed,,Michigan State,Auburn Tigers,90.68,Naperville Central,https://www.on3.com/rivals/payton-thorne-95972/
Michigan State,Keon Coleman,WR,SO,Entered,4/30/2023,Michigan State,,93.60,Opelousas Catholic School,https://www.on3.com/rivals/keon-coleman-73601/
Michigan State,Payton Thorne,QB,RS-SO,Entered,4/30/2023,Michigan State,,90.68,Naperville Central,https://www.on3.com/rivals/payton-thorne-95972/
Michigan State,Armorion Smith,S,RS-FR,Committed,,Cincinnati,Michigan State Spartans,85.00,River Rouge,https://www.on3.com/rivals/armorion-smith-7584/
Michigan State,Jalen Sami,DL,RS-JR,Entered,4/25/2023,Colorado,,86.00,Vista Ridge,https://www.on3.com/rivals/jalen-sami-54497/
Michigan State,Hampton Fay,S,RS-FR,Committed,,Michigan State,Oklahoma Sooners,83.00,All Saints,https://www.on3.com/rivals/hampton-fay-47415/
Michigan State,A.J. Kirk,S,RS-FR,Entered,4/20/2023,Michigan State,,85.00,Archbishop Hoban,https://www.on3.com/rivals/aj-kirk-139/
Michigan State,Armorion Smith,S,RS-FR,Entered,4/19/2023,Cincinnati,,85.00,River Rouge,https://www.on3.com/rivals/armorion-smith-7584/
Michigan State,Hampton Fay,S,RS-FR,Entered,4/18/2023,Michigan State,,83.00,All Saints,https://www.on3.com/rivals/hampton-fay-47415/
Michigan State,Alante Brown,WR,SO,Entered,4/15/2023,Nebraska,,83.00,St. Thomas More (Prep),https://www.on3.com/rivals/alante-brown-2507/
Michigan State,Michael O'Shaughnessy,P,SR,Committed,,Ohio State,Michigan State Spartans,80.00,New Albany,https://www.on3.com/rivals/michael-oshaughnessy-88142/
Michigan State,Carson Casteel,LB,SO,Committed,,Michigan State,Vanderbilt Commodores,84.00,Florence,https://www.on3.com/rivals/carson-casteel-18732/
Michigan State,Elijah Collins,RB,RS-SR,Committed,,Michigan State,Oklahoma State Cowboys,87.00,University Of Detroit Jesuit HS,https://www.on3.com/rivals/elijah-collins-41129/
Michigan State,Terry Lockett,ATH,SO,Committed,,Michigan State,Eastern Michigan Eagles,82.00,Minnehaha Academy,https://www.on3.com/rivals/terry-lockett-111856/
Michigan State,Tate Hallock,S,RS-JR,Committed,,Michigan State,Western Michigan Broncos,84.00,Forest Hills Central,https://www.on3.com/rivals/tate-hallock-110412/
Michigan State,Jeff Pietrowski,EDGE,JR,Committed,,Michigan State,Wisconsin Badgers,85.00,St. Edward,https://www.on3.com/rivals/jeff-pietrowski-59621/
Michigan State,Dashaun Mallory,DL,RS-SR,Committed,,Michigan State,Arizona State Sun Devils,86.00,Bolingbrook,https://www.on3.com/rivals/dashaun-mallory-31226/
Michigan State,Jeff Pietrowski,EDGE,JR,Entered,1/06/2023,Michigan State,,85.00,St. Edward,https://www.on3.com/rivals/jeff-pietrowski-59621/
Michigan State,Jack Stone,K,FR,Committed,,Michigan State,Baylor Bears,80.00,Highland Park,https://www.on3.com/rivals/jack-stone-146122/
Michigan State,Michael O'Shaughnessy,P,SR,Entered,1/05/2023,Ohio State,,80.00,New Albany,https://www.on3.com/rivals/michael-oshaughnessy-88142/
Michigan State,Elijah Collins,RB,RS-SR,Entered,1/04/2023,Michigan State,,87.00,University Of Detroit Jesuit HS,https://www.on3.com/rivals/elijah-collins-41129/
Michigan State,Tate Hallock,S,RS-JR,Entered,1/02/2023,Michigan State,,84.00,Forest Hills Central,https://www.on3.com/rivals/tate-hallock-110412/
Michigan State,Isaiah Henderson,S,FR,Committed,,Michigan State,Ashland University Eagles,82.00,Pickerington Central,https://www.on3.com/rivals/isaiah-henderson-49544/
Michigan State,Isaiah Henderson,S,FR,Entered,12/22/2022,Michigan State,,82.00,Pickerington Central,https://www.on3.com/rivals/isaiah-henderson-49544/
Michigan State,Jaren Mangham,RB,SR,Committed,,USF,Michigan State Spartans,87.00,Cass Technical,https://www.on3.com/rivals/jaren-mangham-56902/
Michigan State,Tunmise Adeleye,EDGE,RS-FR,Committed,,Texas A&M,Michigan State Spartans,91.54,Tompkins,https://www.on3.com/rivals/tunmise-adeleye-116872/
Michigan State,Dre Butler,DL,RS-JR,Committed,,Liberty,Michigan State Spartans,85.00,Newton,https://www.on3.com/rivals/dre-butler-32953/
Michigan State,Jarrett Jackson,DL,RS-JR,Committed,,Florida State,Michigan State Spartans,85.00,Palm Beach Gardens,https://www.on3.com/rivals/jarrett-jackson-141901/
Michigan State,Aaron Alexander,LB,FR,Committed,,Massachusetts,Michigan State Spartans,85.00,Belleville High School,https://www.on3.com/rivals/aaron-alexander-147006/
Michigan State,Michael Fletcher,EDGE,RS-JR,Committed,,Michigan State,Appalachian State Mountaineers,84.00,Carman-Ainsworth,https://www.on3.com/rivals/michael-fletcher-87696/
Michigan State,Nathan Carter,RB,SO,Committed,,Connecticut,Michigan State Spartans,90.51,Bishop Kearney,https://www.on3.com/rivals/nathan-carter-91489/
Michigan State,Germie Bernard,WR,FR,Committed,,Michigan State,Washington Huskies,89.21,Liberty,https://www.on3.com/rivals/germie-bernard-45965/
Michigan State,Tyneil Hopper,TE,RS-SR,Committed,,Boise State,Michigan State Spartans,85.00,Roswell,https://www.on3.com/rivals/tyneil-hopper-118325/
Michigan State,Jonathan Kim,K,SR,Committed,,North Carolina,Michigan State Spartans,80.00,Massaponax,https://www.on3.com/rivals/jonathan-kim-64731/
Michigan State,Semar Melvin,CB,RS-JR,Committed,,Wisconsin,Michigan State Spartans,85.00,St. Thomas Aquinas,https://www.on3.com/rivals/semar-melvin-105884/
Michigan State,Jaylan Franklin,TE,RS-SR,Committed,,Wisconsin,Michigan State Spartans,85.00,Oscar A. Carlson,https://www.on3.com/rivals/jaylan-franklin-58772/
Michigan State,Carson Casteel,LB,SO,Entered,12/13/2022,Michigan State,,84.00,Florence,https://www.on3.com/rivals/carson-casteel-18732/
Michigan State,Germie Bernard,WR,FR,Entered,12/12/2022,Michigan State,,89.21,Liberty,https://www.on3.com/rivals/germie-bernard-45965/
Michigan State,Aaron Alexander,LB,FR,Entered,12/12/2022,Massachusetts,,85.00,Belleville High School,https://www.on3.com/rivals/aaron-alexander-147006/
Michigan State,Ademola Faleye,TE,SO,Committed,,Norfolk State,Michigan State Spartans,84.00,Brockton,https://www.on3.com/rivals/ademola-faleye-174995/
Michigan State,Jarrett Jackson,DL,RS-JR,Entered,12/06/2022,Florida State,,85.00,Palm Beach Gardens,https://www.on3.com/rivals/jarrett-jackson-141901/
Michigan State,Terry Roberts,CB,SR,Entered,12/06/2022,Iowa,,87.00,Cathedral Prep,https://www.on3.com/rivals/terry-roberts-111890/
Michigan State,Terry Lockett,ATH,SO,Entered,12/06/2022,Michigan State,,82.00,Minnehaha Academy,https://www.on3.com/rivals/terry-lockett-111856/
Michigan State,Jaylan Franklin,TE,RS-SR,Entered,12/06/2022,Wisconsin,,85.00,Oscar A. Carlson,https://www.on3.com/rivals/jaylan-franklin-58772/
Michigan State,Semar Melvin,CB,RS-JR,Entered,12/06/2022,Wisconsin,,85.00,St. Thomas Aquinas,https://www.on3.com/rivals/semar-melvin-105884/
Michigan State,Kobe Myers,ATH,RS-SO,Entered,12/05/2022,Michigan State,,,Waterford Mott,https://www.on3.com/rivals/kobe-myers-75563/
Michigan State,Dre Butler,DL,RS-JR,Entered,12/05/2022,Liberty,,85.00,Newton,https://www.on3.com/rivals/dre-butler-32953/
Michigan State,Tunmise Adeleye,EDGE,RS-FR,Entered,12/05/2022,Texas A&M,,91.54,Tompkins,https://www.on3.com/rivals/tunmise-adeleye-116872/
Michigan State,Jack Stone,K,FR,Entered,12/05/2022,Michigan State,,80.00,Highland Park,https://www.on3.com/rivals/jack-stone-146122/
Michigan State,Tyneil Hopper,TE,RS-SR,Entered,12/05/2022,Boise State,,85.00,Roswell,https://www.on3.com/rivals/tyneil-hopper-118325/
Michigan State,Nathan Carter,RB,SO,Entered,12/05/2022,Connecticut,,90.51,Bishop Kearney,https://www.on3.com/rivals/nathan-carter-91489/
Michigan State,Jaren Mangham,RB,SR,Entered,12/05/2022,USF,,87.00,Cass Technical,https://www.on3.com/rivals/jaren-mangham-56902/
Michigan State,Jalen Hunt,DL,RS-JR,Entered,12/05/2022,Michigan State,,86.00,Belleville High School,https://www.on3.com/rivals/jalen-hunt-142644/
Michigan State,Dashaun Mallory,DL,RS-SR,Entered,12/05/2022,Michigan State,,86.00,Bolingbrook,https://www.on3.com/rivals/dashaun-mallory-31226/
Michigan State,Michael Fletcher,EDGE,RS-JR,Entered,12/03/2022,Michigan State,Appalachian State,84.00,Carman-Ainsworth,https://www.on3.com/rivals/michael-fletcher-87696/
Michigan State,Ademola Faleye,TE,SO,Entered,12/01/2022,Norfolk State,,84.00,Brockton,https://www.on3.com/rivals/ademola-faleye-174995/
Michigan State,Jonathan Kim,K,SR,Entered,11/28/2022,North Carolina,,80.00,Massaponax,https://www.on3.com/rivals/jonathan-kim-64731/
Michigan State,Ken Talley,EDGE,FR,Committed,,Penn State,Michigan State Spartans,86.00,Northeast,https://www.on3.com/rivals/ken-talley-72645/
Michigan State,Ben Patton,,,Committed,,Auburn,Michigan State Spartans,,Adams,https://www.on3.com/rivals/ben-patton-158042/
Michigan State,Ken Talley,EDGE,FR,Entered,8/15/2022,Penn State,,86.00,Northeast,https://www.on3.com/rivals/ken-talley-72645/
Michigan State,Ben Patton,,,Entered,,Auburn,,,Adams,https://www.on3.com/rivals/ben-patton-158042/
Minnesota,Jacob Schuster,DL,RS-FR,Committed,,Minnesota,Oregon State Beavers,84.53,Tumwater,https://www.on3.com/rivals/jacob-schuster-52206/
Minnesota,Jalen Glaze,CB,RS-SO,Committed,,Minnesota,Florida A&M Rattlers,82.00,Lincoln,https://www.on3.com/rivals/jalen-glaze-54278/
Minnesota,Tre'Von Jones,CB,JR,Committed,,Elon,Minnesota Golden Gophers,86.00,Trinity Christian Preparatory School,https://www.on3.com/rivals/trevon-jones-175015/
Minnesota,Jacob Schuster,DL,RS-FR,Entered,7/21/2023,Minnesota,,84.53,Tumwater,https://www.on3.com/rivals/jacob-schuster-52206/
Minnesota,Jacob Knuth,QB,FR,Committed,,Minnesota,Kansas State Wildcats,85.00,Harrisburg,https://www.on3.com/rivals/jacob-knuth-52029/
Minnesota,Tyler Bride,CB,JR,Committed,,Georgia Southern,Minnesota Golden Gophers,87.00,Greater Atlanta Christian School,https://www.on3.com/rivals/tyler-bride-117387/
Minnesota,Craig McDonald,S,RS-FR,Committed,,Auburn,Minnesota Golden Gophers,86.00,Minnehaha Academy,https://www.on3.com/rivals/craig-mcdonald-26897/
Minnesota,Craig McDonald,S,RS-FR,Entered,4/28/2023,Auburn,,86.00,Minnehaha Academy,https://www.on3.com/rivals/craig-mcdonald-26897/
Minnesota,Miles Fleming,S,RS-SO,Entered,4/27/2023,Minnesota,,83.00,Bishop Hartley,https://www.on3.com/rivals/miles-fleming-89670/
Minnesota,Rowan Zolman,S,FR,Committed,,Avatar,Miami (OH),83.00,East Noble,https://www.on3.com/rivals/rowan-zolman-102564/
Minnesota,Dylan Wright,WR,RS-JR,Committed,,Minnesota,TCU Horned Frogs,86.00,West Mesquite,https://www.on3.com/rivals/dylan-wright-40119/
Minnesota,Trill Carter,DL,RS-JR,Committed,,Minnesota,Texas Longhorns,89.09,Lee County,https://www.on3.com/rivals/trill-carter-33088/
Minnesota,Jacob Knuth,QB,FR,Entered,4/15/2023,Minnesota,,85.00,Harrisburg,https://www.on3.com/rivals/jacob-knuth-52029/
Minnesota,Tyler Bride,CB,JR,Entered,4/15/2023,Georgia Southern,,87.00,Greater Atlanta Christian School,https://www.on3.com/rivals/tyler-bride-117387/
Minnesota,Rowan Zolman,S,FR,Entered,4/15/2023,Avatar,Miami (OH),83.00,East Noble,https://www.on3.com/rivals/rowan-zolman-102564/
Minnesota,Jack Wilson,IOL,RS-JR,Committed,,Washington State,Minnesota Golden Gophers,84.00,Junipero Serra,https://www.on3.com/rivals/jack-wilson-51436/
Minnesota,Beanie Bishop,CB,RS-JR,Committed,,Minnesota,West Virginia Mountaineers,86.00,Pleasure Ridge Park,https://www.on3.com/rivals/beanie-bishop-106563/
Minnesota,Dylan Wright,WR,RS-JR,Entered,4/06/2023,Minnesota,,86.00,West Mesquite,https://www.on3.com/rivals/dylan-wright-40119/
Minnesota,Trey Potts,RB,RS-JR,Committed,,Minnesota,Penn State Nittany Lions,85.00,Williamsport Area,https://www.on3.com/rivals/trey-potts-116329/
Minnesota,Trill Carter,DL,RS-JR,Entered,3/24/2023,Minnesota,,89.09,Lee County,https://www.on3.com/rivals/trill-carter-33088/
Minnesota,Jack Wilson,IOL,RS-JR,Entered,3/15/2023,Washington State,,84.00,Junipero Serra,https://www.on3.com/rivals/jack-wilson-51436/
Minnesota,Trey Potts,RB,RS-JR,Entered,3/13/2023,Minnesota,,85.00,Williamsport Area,https://www.on3.com/rivals/trey-potts-116329/
Minnesota,Mike Brown-Stephens,WR,RS-JR,Entered,3/13/2023,Minnesota,,86.00,Springfield,https://www.on3.com/rivals/mike-brown-stephens-88804/
Minnesota,Donald Willis,LB,RS-JR,Entered,2/28/2023,Minnesota,,84.00,Garfield Heights,https://www.on3.com/rivals/donald-willis-37948/
Minnesota,Beanie Bishop,CB,RS-JR,Entered,2/23/2023,Minnesota,,86.00,Pleasure Ridge Park,https://www.on3.com/rivals/beanie-bishop-106563/
Minnesota,Lorenza Surgers,EDGE,SR,Entered,1/19/2023,Minnesota,,78.32,Panther Creek,https://www.on3.com/rivals/lorenza-surgers-80054/
Minnesota,Sean Tyler,RB,JR,Committed,,Western Michigan,Minnesota Golden Gophers,91.61,Rich Central Campus,https://www.on3.com/rivals/sean-tyler-105688/
Minnesota,Ike White,WR,FR,Committed,,Minnesota,Charlotte 49ers,85.00,St. Frances Academy,https://www.on3.com/rivals/ike-white-48980/
Minnesota,Ike White,WR,FR,Entered,1/03/2023,Minnesota,Charlotte,85.00,St. Frances Academy,https://www.on3.com/rivals/ike-white-48980/
