team,institution_key,name,position,height,weight,stars,rating,status,from_school,to_school,profile_url
Southern Miss,24056,Brandon Hood,RB,"5'10""",200 lbs,3,0.8700,Committed,UMass,Southern Miss,https://247sports.com/player/brandon-hood-46132293/college-343476/
Southern Miss,24056,Jeremiah Beck Jr.,TE,"6'4""",237 lbs,3,0.8300,Committed,Arkansas,Southern Miss,https://247sports.com/player/jeremiah-beck-jr-46154674/college-343592/
Southern Miss,24056,Jonah Martinez,CB,"6'0""",190 lbs,3,0.8600,Committed,TCU,Southern Miss,https://247sports.com/player/jonah-martinez-46153485/college-332382/
Southern Miss,24056,Jaylen Himes,WR,"5'9""",177 lbs,0,( N/A ),Committed,Wingate,Southern Miss,https://247sports.com/player/jaylen-himes-46164105/college-350471/
Southern Miss,24056,Mason Clinton,DL,"6'5""",300 lbs,3,0.8600,Committed,Southern Miss,Florida,https://247sports.com/player/mason-clinton-46152590/college-342056/
Southern Miss,24056,Melvin Spriggs,LB,"6'1""",225 lbs,0,( N/A ),Committed,Akron,Southern Miss,https://247sports.com/player/melvin-spriggs-46138037/college-320707/
Southern Miss,24056,Xavier McIver,DL,"6'3""",299 lbs,3,0.8500,Entered,East Carolina,Southern Miss,https://247sports.com/player/xavier-mciver-46042817/college-329766/
Southern Miss,24056,Jonathan Pennix,CB,"6'0""",180 lbs,3,0.8600,Committed,Southern Miss,Troy,https://247sports.com/player/jonathan-pennix-46118432/college-331971/
Southern Miss,24056,Landon Sylvie,S,"5'10""",177 lbs,0,( N/A ),Committed,Southeast Missouri State,Southern Miss,https://247sports.com/player/landon-sylvie-46163831/college-349667/
Southern Miss,24056,Jabari Ishmael,Edge,"6'5""",259 lbs,3,0.8900,Entered,Southern Miss,Memphis,https://247sports.com/player/jabari-ishmael-46058192/college-332000/
Southern Miss,24056,Carlos Slayden,IOL,"6'3""",300 lbs,0,( N/A ),Committed,Southern Miss,Akron,https://247sports.com/player/carlos-slayden-46157854/college-342055/
Stanford,24092,Leroy Bryant,CB,"6'0""",185 lbs,3,0.8600,Committed,Washington,Stanford,https://247sports.com/player/leroy-bryant-46110402/college-300419/
Stanford,24092,Dara Adeyemi,OT,"6'7""",280 lbs,3,0.8500,Committed,Bucknell,Stanford,https://247sports.com/player/dara-adeyemi-46163781/college-349560/
Stanford,24092,Carter Shaw,WR,"6'3""",195 lbs,3,0.8400,Committed,UCLA,Stanford,https://247sports.com/player/carter-shaw-46127968/college-301440/
Stanford,24092,Davis Warren,QB,"6'2""",195 lbs,3,0.8500,Committed,Michigan,Stanford,https://247sports.com/player/davis-warren-46080352/college-270482/
Stanford,24092,Davion Godley,RB,"5'9""",200 lbs,3,0.8300,Committed,Weber State,Stanford,https://247sports.com/player/davion-godley-46127641/college-348153/
Stanford,24092,Nico Brown,WR,"6'0""",185 lbs,3,0.8600,Committed,Yale,Stanford,https://247sports.com/player/nico-brown-46115727/college-347719/
Stanford,24092,Aidan Kilstrom,IOL,"6'3""",300 lbs,3,0.8500,Committed,Harvard,Stanford,https://247sports.com/player/aidan-kilstrom-46114237/college-348201/
Stanford,24092,Elijah Brown,QB,"6'2""",210 lbs,3,0.8500,Committed,Stanford,Washington,https://247sports.com/player/elijah-brown-46114977/college-309966/
Stanford,24092,Che Ojarikre,S,"6'2""",205 lbs,3,0.8600,Committed,Stanford,Duke,https://247sports.com/player/che-ojarikre-46133447/college-300696/
Stanford,24092,Myles Jackson,QB,"6'2""",190 lbs,3,0.8900,N/A,Stanford,N/A,https://247sports.com/player/myles-jackson-46114187/college-300687/
Stanford,24092,Zak Yamauchi,IOL,"6'4""",325 lbs,3,0.8600,Committed,Stanford,BYU,https://247sports.com/player/zak-yamauchi-46118623/college-300700/
Stanford,24092,Emeka Ugorji,OT,"6'5""",300 lbs,3,0.8600,Committed,Stanford,Florida,https://247sports.com/player/emeka-ugorji-46146151/college-333254/
Stanford,24092,CJ Hawkins,TE,"6'6""",220 lbs,3,0.8900,Committed,Stanford,Rhode Island,https://247sports.com/player/cj-hawkins-46111840/college-286055/
Stanford,24092,Cole Tabb,RB,"5'8""",200 lbs,3,0.8500,Committed,Stanford,Cincinnati,https://247sports.com/player/cole-tabb-46125479/college-319194/
Stanford,24092,Jason Thompson,WR,"6'0""",175 lbs,3,0.8600,N/A,Stanford,N/A,https://247sports.com/player/jason-thompson-46103464/college-286068/
Stanford,24092,Myles Libman,WR,"6'0""",190 lbs,3,0.8300,Committed,Stanford,New Mexico State,https://247sports.com/player/myles-libman-46118294/college-300725/
Stanford,24092,Jack Leyrer,OT,"6'5""",300 lbs,3,0.8400,Enrolled,Stanford,Auburn,https://247sports.com/player/jack-leyrer-46096349/college-269945/
Stanford,24092,Charlie Mirer,QB,"6'6""",235 lbs,3,0.8300,N/A,Stanford,N/A,https://247sports.com/player/charlie-mirer-46102250/college-286060/
Stanford,24092,Wilfredo Aybar,Edge,"6'2""",270 lbs,4,0.9000,N/A,Stanford,N/A,https://247sports.com/player/wilfredo-aybar-46080027/college-269904/
Syracuse,24037,Matt Outten,WR,"6'1""",215 lbs,3,0.8700,Committed,Penn State,Syracuse,https://247sports.com/player/matt-outten-46141591/college-329661/
Syracuse,24037,Jai Eugene Jr.,S,"6'1""",186 lbs,3,0.8600,Committed,Western Kentucky,Syracuse,https://247sports.com/player/jai-eugene-jr-46084155/college-319328/
Syracuse,24037,Malachi Nelson,QB,"6'3""",193 lbs,3,0.8500,Committed,UTEP,Syracuse,https://247sports.com/player/malachi-nelson-46086657/college-332986/
Syracuse,24037,Amare Snowden,CB,"6'4""",210 lbs,3,0.8500,Committed,Toledo,Syracuse,https://247sports.com/player/amare-snowden-46099868/college-332846/
Syracuse,24037,Oluwafunto Akinshilo,IOL,"6'5""",325 lbs,3,0.8700,Committed,UCLA,Syracuse,https://247sports.com/player/oluwafunto-akinshilo-46132291/college-318380/
Syracuse,24037,Danny Lauter,QB,"6'3""",220 lbs,3,0.8400,Committed,Georgetown,Syracuse,https://247sports.com/player/danny-lauter-46085530/college-349627/
Syracuse,24037,Dillan Fontus,DL,"6'6""",292 lbs,3,0.8700,Committed,Maryland,Syracuse,https://247sports.com/player/dillan-fontus-46125698/college-294730/
Syracuse,24037,Cole Weaver,WR,"6'3""",220 lbs,3,0.8600,Committed,Miami (OH),Syracuse,https://247sports.com/player/cole-weaver-46138051/college-320780/
Syracuse,24037,Tunmise Adeleye,DL,"6'4""",275 lbs,3,0.8600,Committed,UNLV,Syracuse,https://247sports.com/player/tunmise-adeleye-46050288/college-340626/
Syracuse,24037,Chris D'Appolonia,LB,"6'3""",240 lbs,3,0.8600,Committed,Toledo,Syracuse,https://247sports.com/player/chris-dappolonia-46135708/college-320734/
Syracuse,24037,Noah Meyers,TE,"6'5""",240 lbs,3,0.8500,Committed,Western Kentucky,Syracuse,https://247sports.com/player/noah-meyers-46135389/college-348543/
Syracuse,24037,Amari Odom,QB,"6'4""",205 lbs,3,0.8600,Committed,Kennesaw State,Syracuse,https://247sports.com/player/amari-odom-46125499/college-330895/
Syracuse,24037,Elijah Moore,WR,"6'4""",206 lbs,3,0.8600,Committed,Florida State,Syracuse,https://247sports.com/player/elijah-moore-46114614/college-316273/
Syracuse,24037,Keyshawn Johnson,Edge,"6'3""",230 lbs,3,0.8600,Committed,UT Martin,Syracuse,https://247sports.com/player/keyshawn-johnson-46163234/college-348066/
Syracuse,24037,Ju'Juan Johnson,RB,"6'0""",210 lbs,3,0.8700,Committed,LSU,Syracuse,https://247sports.com/player/jujuan-johnson-46131524/college-318131/
Syracuse,24037,Ahmad Miller,RB,"6'0""",207 lbs,3,0.8500,Committed,Jackson State,Syracuse,https://247sports.com/player/ahmad-miller-46132365/college-348300/
Syracuse,24037,Nazir Ward,CB,"6'0""",185 lbs,3,0.8600,Committed,Western Kentucky,Syracuse,https://247sports.com/player/nazir-ward-46131248/college-320483/
Syracuse,24037,Jartavius Flounoy,DL,"6'1""",300 lbs,3,0.8600,Committed,Georgia State,Syracuse,https://247sports.com/player/jartavius-flounoy-46152006/college-327744/
Syracuse,24037,DeAngelo Thompson,Edge,"6'3""",235 lbs,3,0.8300,Committed,Syracuse,Memphis,https://247sports.com/player/deangelo-thompson-46147724/college-334472/
Syracuse,24037,Ja'Meer Thomas,WR,"5'10""",169 lbs,3,0.8600,N/A,Syracuse,N/A,https://247sports.com/player/jameer-thomas-46144309/college-319223/
Syracuse,24037,Jalil Martin,S,"6'2""",200 lbs,3,0.8700,N/A,Syracuse,N/A,https://247sports.com/player/jalil-martin-46099914/college-300498/
Syracuse,24037,Ibn McDaniels,CB,"6'3""",205 lbs,3,0.8600,Enrolled,Syracuse,Penn State,https://247sports.com/player/ibn-mcdaniels-46146429/college-319219/
Syracuse,24037,Gabe Daniels,WR,"6'2""",195 lbs,3,0.8500,Enrolled,Syracuse,Tulane,https://247sports.com/player/gabe-daniels-46143426/college-342473/
Syracuse,24037,Jaydn Oh,K,"6'1""",180 lbs,3,0.8000,Enrolled,Syracuse,Oregon State,https://247sports.com/player/jaydn-oh-46163801/college-349618/
Syracuse,24037,Joshua Miller,OT,"6'4""",300 lbs,3,0.8700,Committed,Syracuse,Austin Peay,https://247sports.com/player/joshua-miller-46099403/college-312030/
Syracuse,24037,Eric Thomas,DL,"6'4""",330 lbs,3,0.8600,Committed,Syracuse,Memphis,https://247sports.com/player/eric-thomas-46146984/college-334462/
Syracuse,24037,Jaylan Hornsby,WR,"6'3""",215 lbs,3,0.8500,Enrolled,Syracuse,Purdue,https://247sports.com/player/jaylan-hornsby-46129676/college-319229/
Syracuse,24037,Luke Carney,QB,"6'2""",205 lbs,3,0.8400,Enrolled,Syracuse,Houston,https://247sports.com/player/luke-carney-46132154/college-334471/
Syracuse,24037,Malachi James,RB,"5'11""",200 lbs,3,0.8300,Enrolled,Syracuse,Eastern Michigan,https://247sports.com/player/malachi-james-46115918/college-319216/
Syracuse,24037,Emanuel Ross,WR,"6'2""",202 lbs,3,0.8800,Committed,Syracuse,UConn,https://247sports.com/player/emanuel-ross-46133337/college-319221/
Syracuse,24037,Caden Brown,Edge,"6'4""",215 lbs,3,0.8800,Committed,Syracuse,Florida A&M,https://247sports.com/player/caden-brown-46122968/college-312039/
Syracuse,24037,Ta'Ron Haile,WR,"6'0""",175 lbs,3,0.8700,Committed,Syracuse,Austin Peay,https://247sports.com/player/taron-haile-46118632/college-312041/
Syracuse,24037,Jaden Hart,RB,"5'11""",210 lbs,3,0.8700,Committed,Syracuse,UConn,https://247sports.com/player/jaden-hart-46114151/college-312042/
Syracuse,24037,Greg Delaine,CB,"6'0""",180 lbs,3,0.8500,Enrolled,Syracuse,Georgia Southern,https://247sports.com/player/greg-delaine-46103422/college-282126/
Syracuse,24037,Chase Simmons,DL,"6'4""",240 lbs,3,0.8300,N/A,Syracuse,N/A,https://247sports.com/player/chase-simmons-46103444/college-270320/
Syracuse,24037,Fatim Diggs,LB,"6'2""",219 lbs,3,0.8000,N/A,Syracuse,N/A,https://247sports.com/player/fatim-diggs-46113260/college-319218/
Syracuse,24037,Rickie Collins,QB,"6'2""",210 lbs,4,0.9200,Enrolled,Syracuse,Kennesaw State,https://247sports.com/player/rickie-collins-46113104/college-334448/
Syracuse,24037,Johntay Cook,WR,"6'0""",198 lbs,3,0.8700,Committed,Syracuse,Ole Miss,https://247sports.com/player/johntay-cook-46086827/college-343135/
Syracuse,24037,Darrell Gill Jr.,WR,"6'3""",190 lbs,4,0.9400,Committed,Syracuse,Ole Miss,https://247sports.com/player/darrell-gill-jr-46137070/college-300493/
Syracuse,24037,Jahide Lesaine Jr.,Edge,"6'4""",250 lbs,3,0.8600,Committed,Syracuse,Monmouth,https://247sports.com/player/jahide-lesaine-jr-46115229/college-312043/
Syracuse,24037,Quante Gillians,DL,"6'3""",290 lbs,3,0.8900,Enrolled,Syracuse,Temple,https://247sports.com/player/quante-gillians-46147098/college-342461/
Syracuse,24037,Yasin Willis,RB,"6'1""",215 lbs,3,0.8600,Enrolled,Syracuse,Kansas,https://247sports.com/player/yasin-willis-46115438/college-312038/
Syracuse,24037,James Heard,LB,"6'2""",230 lbs,3,0.8500,N/A,Syracuse,N/A,https://247sports.com/player/james-heard-46096359/college-312032/
Syracuse,24037,Kaylib Singleton,CB,"6'1""",188 lbs,3,0.8500,Enrolled,Syracuse,Mississippi State,https://247sports.com/player/kaylib-singleton-46133438/college-334460/
Syracuse,24037,Jakhari Williams,QB,"6'2""",210 lbs,3,0.8500,Enrolled,Syracuse,Southwest Mississippi C.C.,https://247sports.com/player/jakhari-williams-46130611/college-319226/
Syracuse,24037,Derek McDonald,LB,"6'4""",230 lbs,3,0.8400,Enrolled,Syracuse,North Carolina,https://247sports.com/player/derek-mcdonald-46099235/college-270316/
Syracuse,24037,Umari Hatcher,WR,"6'3""",185 lbs,3,0.8700,N/A,Syracuse,N/A,https://247sports.com/player/umari-hatcher-46096425/college-270308/
TCU,24083,Cheta Ofili,Edge,"6'4""",240 lbs,3,0.8600,Enrolled,Texas Tech,TCU,https://247sports.com/player/cheta-ofili-46137376/college-319639/
TCU,24083,John Hoyet Chance,P,"6'1""",205 lbs,3,0.8500,Enrolled,Louisiana Tech,TCU,https://247sports.com/player/john-hoyet-chance-46163504/college-348751/
TCU,24083,Koron Hayward,Edge,"6'5""",248 lbs,3,0.8500,Enrolled,Western Kentucky,TCU,https://247sports.com/player/koron-hayward-46129936/college-320478/
TCU,24083,Jaheim Buchanon,IOL,"6'4""",300 lbs,3,0.8500,Enrolled,FIU,TCU,https://247sports.com/player/jaheim-buchanon-46097459/college-301486/
TCU,24083,Kalen Carroll,CB,"6'1""",185 lbs,3,0.8500,Enrolled,Central Michigan,TCU,https://247sports.com/player/kalen-carroll-46103869/college-331230/
TCU,24083,Jaden Craig,QB,"6'3""",230 lbs,3,0.8700,Enrolled,Harvard,TCU,https://247sports.com/player/jaden-craig-46113000/college-347646/
TCU,24083,Teon Parks,CB,"6'1""",180 lbs,3,0.8700,Enrolled,Colorado,TCU,https://247sports.com/player/teon-parks-46133801/college-342407/
TCU,24083,Jacob Fields,S,"5'11""",180 lbs,3,0.8400,Enrolled,Louisiana Tech,TCU,https://247sports.com/player/jacob-fields-46128297/college-320593/
TCU,24083,Jeremy Scott,WR,"6'3""",208 lbs,3,0.8500,Enrolled,South Alabama,TCU,https://247sports.com/player/jeremy-scott-46128328/college-319975/
TCU,24083,Landon Walker,RB,"6'2""",225 lbs,3,0.8500,Enrolled,Colorado School of Mines,TCU,https://247sports.com/player/landon-walker-46162527/college-346707/
TCU,24083,Noah McKinney,IOL,"6'4""",330 lbs,3,0.8900,Enrolled,Oklahoma State,TCU,https://247sports.com/player/noah-mckinney-46125779/college-293526/
TCU,24083,Michael Short,LB,"6'3""",226 lbs,3,0.8600,Enrolled,Virginia Tech,TCU,https://247sports.com/player/michael-short-46131773/college-341723/
TCU,24083,Derrick Carroll,RB,"6'1""",215 lbs,0,( N/A ),N/A,TCU,N/A,https://247sports.com/player/derrick-carroll-46118320/college-348985/
TCU,24083,Cam Jamerson,CB,"6'1""",175 lbs,3,0.8600,Committed,TCU,Boise State,https://247sports.com/player/cam-jamerson-46133003/college-332367/
TCU,24083,Rohon Kazadi,S,"6'2""",185 lbs,0,( N/A ),N/A,TCU,N/A,https://247sports.com/player/rohon-kazadi-46139653/college-342507/
TCU,24083,Quinton Harris,OT,"6'8""",305 lbs,3,0.8400,Enrolled,TCU,Colorado State,https://247sports.com/player/quinton-harris-46117280/college-285515/
TCU,24083,Rasheed Jackson,OT,"6'7""",325 lbs,0,( N/A ),Committed,TCU,Texas State,https://247sports.com/player/rasheed-jackson-46139145/college-332352/
TCU,24083,Jonah Martinez,CB,"6'0""",190 lbs,3,0.8600,Committed,TCU,Southern Miss,https://247sports.com/player/jonah-martinez-46153485/college-332382/
TCU,24083,Jordyn Bailey,WR,"5'10""",180 lbs,3,0.8500,Enrolled,TCU,Iowa State,https://247sports.com/player/jordyn-bailey-46113896/college-291725/
TCU,24083,Elijah Jackson,CB,"6'1""",195 lbs,3,0.8800,N/A,TCU,N/A,https://247sports.com/player/elijah-jackson-46056573/college-332348/
TCU,24083,Avery Helm,CB,"6'1""",185 lbs,4,0.9000,Committed,TCU,UNLV,https://247sports.com/player/avery-helm-46048347/college-294876/
TCU,24083,Jonathan Bax,Edge,"6'3""",245 lbs,3,0.8800,Enrolled,TCU,Florida Atlantic,https://247sports.com/player/jonathan-bax-46127784/college-291726/
TCU,24083,Gekyle Baker,WR,"6'3""",170 lbs,3,0.8600,N/A,TCU,N/A,https://247sports.com/player/gekyle-baker-46134228/college-317873/
TCU,24083,Nate Palmer,RB,"6'0""",195 lbs,3,0.8500,Enrolled,TCU,Wisconsin,https://247sports.com/player/nate-palmer-46118284/college-307600/
TCU,24083,Josh Hoover,QB,"6'2""",200 lbs,4,0.9300,Enrolled,TCU,Indiana,https://247sports.com/player/josh-hoover-46093827/college-277694/
TCU,24083,Ka'Morreun Pimpton,TE,"6'6""",250 lbs,4,0.9500,N/A,TCU,N/A,https://247sports.com/player/kamorreun-pimpton-46130497/college-332349/
Temple,24075,Saboor Karriem,S,"6'3""",210 lbs,3,0.8500,Enrolled,Illinois,Temple,https://247sports.com/player/saboor-karriem-46128685/college-300289/
Temple,24075,Kolin Dinkins,S,"6'2""",201 lbs,0,( N/A ),Enrolled,Penn State,Temple,https://247sports.com/player/kolin-dinkins-46140845/college-294917/
Temple,24075,Kaleb Artis,DL,"6'4""",290 lbs,3,0.8300,Enrolled,Penn State,Temple,https://247sports.com/player/kaleb-artis-46086353/college-282749/
Temple,24075,Jaxon Smolik,QB,"6'1""",205 lbs,3,0.8400,Enrolled,Penn State,Temple,https://247sports.com/player/jaxon-smolik-46094244/college-290689/
Temple,24075,Cookie Desiderio,LB,"6'1""",225 lbs,0,( N/A ),Enrolled,UMass,Temple,https://247sports.com/player/cookie-desiderio-46163869/college-349786/
Temple,24075,JaMair Diaz,Edge,"6'1""",245 lbs,0,( N/A ),Enrolled,Sam Houston,Temple,https://247sports.com/player/jamair-diaz-46154904/college-332333/
Temple,24075,Zach Aamland,OT,"6'7""",300 lbs,3,0.8300,Enrolled,Rutgers,Temple,https://247sports.com/player/zach-aamland-46129346/college-342257/
Temple,24075,Jaeden Gould,S,"6'2""",205 lbs,4,0.9000,Enrolled,UCF,Temple,https://247sports.com/player/jaeden-gould-46081131/college-332963/
Temple,24075,Ajani Sheppard,QB,"6'2""",230 lbs,3,0.8400,Enrolled,Washington State,Temple,https://247sports.com/player/ajani-sheppard-46128992/college-339601/
Temple,24075,Sam Wolfenden,LS,"6'2""",245 lbs,3,0.8000,Enrolled,UNLV,Temple,https://247sports.com/player/sam-wolfenden-46163748/college-349471/
Temple,24075,Ransom McDermott,OT,"6'8""",305 lbs,3,0.8600,Enrolled,Louisville,Temple,https://247sports.com/player/ransom-mcdermott-46129660/college-306961/
Temple,24075,Jaylon Joseph,Edge,"6'2""",235 lbs,0,( N/A ),Enrolled,Lafayette,Temple,https://247sports.com/player/jaylon-joseph-46163495/college-348711/
Temple,24075,Lamar Fairfax Jr.,DL,"6'1""",250 lbs,3,0.8400,Enrolled,Memphis,Temple,https://247sports.com/player/lamar-fairfax-jr-46136377/college-342316/
Temple,24075,Quante Gillians,DL,"6'3""",290 lbs,3,0.8900,Enrolled,Syracuse,Temple,https://247sports.com/player/quante-gillians-46147098/college-342461/
Temple,24075,John Stone,IOL,"6'2""",302 lbs,3,0.8500,Enrolled,Rutgers,Temple,https://247sports.com/player/john-stone-46130525/college-294123/
Temple,24075,Deshon Dodson,DL,"6'3""",270 lbs,3,0.8200,Enrolled,Albany,Temple,https://247sports.com/player/deshon-dodson-46129941/college-347971/
Temple,24075,Kenedy Uzoma,WR,"6'5""",210 lbs,3,0.8500,Enrolled,North Carolina,Temple,https://247sports.com/player/kenedy-uzoma-46150404/college-341133/
Temple,24075,Kevin Hornbeak,DL,"6'3""",310 lbs,3,0.8400,Enrolled,Tiffin,Temple,https://247sports.com/player/kevin-hornbeak-46163049/college-347718/
Temple,24075,Sam Brown,RB,"6'1""",218 lbs,3,0.8400,Enrolled,Rutgers,Temple,https://247sports.com/player/sam-brown-46085670/college-284280/
Temple,24075,Reis Stocksdale,WR,"5'10""",185 lbs,0,( N/A ),Enrolled,Bowling Green,Temple,https://247sports.com/player/reis-stocksdale-46163593/college-349002/
Temple,24075,Jayce Freeman,WR,"6'4""",225 lbs,3,0.8600,Enrolled,Stony Brook,Temple,https://247sports.com/player/jayce-freeman-46127538/college-326605/
Temple,24075,Demonte Greene,WR,"6'0""",180 lbs,3,0.8300,Enrolled,Midwestern State,Temple,https://247sports.com/player/demonte-greene-46162582/college-346795/
Temple,24075,Joey Schlaffer,TE,"6'5""",250 lbs,3,0.8500,Enrolled,Penn State,Temple,https://247sports.com/player/joey-schlaffer-46114669/college-290688/
Temple,24075,Omar Ibrahim,CB,"6'2""",185 lbs,0,( N/A ),Committed,Temple,Monmouth,https://247sports.com/player/omar-ibrahim-46129930/college-331038/
Temple,24075,Sekou Kromah,DL,"6'3""",280 lbs,3,0.8600,N/A,Temple,N/A,https://247sports.com/player/sekou-kromah-46145755/college-308188/
Temple,24075,Ian Stewart,WR,"6'3""",215 lbs,3,0.8700,N/A,Temple,N/A,https://247sports.com/player/ian-stewart-90936/college-279325/
Temple,24075,K.J. Miles,DL,"6'4""",295 lbs,3,0.8700,Committed,Temple,Memphis,https://247sports.com/player/kj-miles-46054149/college-298148/
Temple,24075,Sultan Badmus,Edge,"6'3""",285 lbs,0,( N/A ),Committed,Temple,Arkansas State,https://247sports.com/player/sultan-badmus-46139052/college-316672/
Temple,24075,Jalen Stewart,LB,"6'0""",230 lbs,3,0.8100,N/A,Temple,N/A,https://247sports.com/player/jalen-stewart-46053861/college-342547/
Temple,24075,Conlan Greene,DL,"6'4""",280 lbs,2,0.7900,Committed,Temple,Youngstown State,https://247sports.com/player/conlan-greene-46134197/college-297640/
Temple,24075,Ken Meir,IOL,"6'4""",295 lbs,0,( N/A ),Committed,Temple,New Mexico,https://247sports.com/player/ken-meir-46163241/college-348080/
Temple,24075,Shane Toolan,OT,"6'4""",280 lbs,0,( N/A ),Committed,Temple,Bucknell,https://247sports.com/player/shane-toolan-46138567/college-347961/
Temple,24075,Jordan Thomas,DL,"6'2""",280 lbs,0,( N/A ),N/A,Temple,N/A,https://247sports.com/player/jordan-thomas-46163361/college-348334/
Temple,24075,Nic Reeves,IOL,"6'4""",300 lbs,0,( N/A ),N/A,Temple,N/A,https://247sports.com/player/nic-reeves-46130573/college-342537/
Temple,24075,John Adams,WR,"6'2""",185 lbs,0,( N/A ),N/A,Temple,N/A,https://247sports.com/player/john-adams-46143673/college-301673/
Temple,24075,Zavien Bryant,S,"6'2""",180 lbs,3,0.8200,N/A,Temple,N/A,https://247sports.com/player/zavien-bryant-46154285/college-342528/
Temple,24075,Kian Johnson,WR,"5'8""",165 lbs,0,( N/A ),N/A,Temple,N/A,https://247sports.com/player/kian-johnson-46142003/college-298158/
Temple,24075,Tyler Stewart,WR,"5'9""",170 lbs,3,0.8400,Committed,Temple,Indiana State,https://247sports.com/player/tyler-stewart-46142346/college-316678/
Temple,24075,London Hall,LB,"6'2""",220 lbs,3,0.8400,Committed,Temple,Bethune-Cookman,https://247sports.com/player/london-hall-46103255/college-282598/
Temple,24075,Joquez Smith,RB,"5'8""",190 lbs,3,0.8400,Committed,Temple,New Hampshire,https://247sports.com/player/joquez-smith-46117658/college-291016/
Temple,24075,Tyrese Whitaker,DL,"6'2""",250 lbs,2,0.7900,Committed,Temple,Tennessee Tech,https://247sports.com/player/tyrese-whitaker-46128358/college-298150/
Temple,24075,Terrez Worthy,RB,"5'11""",190 lbs,0,( N/A ),N/A,Temple,N/A,https://247sports.com/player/terrez-worthy-46142679/college-317834/
Temple,24075,Lucas Possenti,IOL,"6'6""",295 lbs,0,( N/A ),Committed,Temple,Arkansas,https://247sports.com/player/lucas-possenti-46145035/college-348336/
Temple,24075,Khalil Poteat,DL,"6'5""",280 lbs,3,0.8400,N/A,Temple,N/A,https://247sports.com/player/khalil-poteat-46147693/college-316675/
Temple,24075,Carter Sheehan,IOL,"6'4""",295 lbs,0,( N/A ),Committed,Temple,Dayton,https://247sports.com/player/carter-sheehan-46163360/college-348333/
Temple,24075,Xavier Irvin,WR,"5'10""",180 lbs,3,0.8000,N/A,Temple,N/A,https://247sports.com/player/xavier-irvin-46136867/college-297647/
Tennessee,24106,Jadais Richard,CB,"6'1""",195 lbs,3,0.8600,Enrolled,Miami,Tennessee,https://247sports.com/player/jadais-richard-46094011/college-301102/
Tennessee,24106,Tevis Metcalf,CB,"5'10""",198 lbs,3,0.8500,Enrolled,Michigan,Tennessee,https://247sports.com/player/tevis-metcalf-46116904/college-334068/
Tennessee,24106,Isaiah Hardge,CB,"5'10""",165 lbs,3,0.8600,Enrolled,Colorado,Tennessee,https://247sports.com/player/isaiah-hardge-46116158/college-299205/
Tennessee,24106,TJ Metcalf,S,"6'1""",200 lbs,3,0.8700,Enrolled,Michigan,Tennessee,https://247sports.com/player/tj-metcalf-46114150/college-334059/
Tennessee,24106,Dejuan Lane,S,"6'2""",206 lbs,3,0.8700,Enrolled,Penn State,Tennessee,https://247sports.com/player/dejuan-lane-46133498/college-315894/
Tennessee,24106,Cooper Ranvier,K,"6'2""",200 lbs,3,0.8400,Enrolled,Louisville,Tennessee,https://247sports.com/player/cooper-ranvier-46140610/college-343185/
Tennessee,24106,Amare Campbell,LB,"6'0""",231 lbs,3,0.8700,Enrolled,Penn State,Tennessee,https://247sports.com/player/amare-campbell-46118192/college-341351/
Tennessee,24106,Qua Moss,S,"5'10""",185 lbs,3,0.8600,Enrolled,Kansas State,Tennessee,https://247sports.com/player/qua-moss-46154138/college-333132/
Tennessee,24106,Xavier Gilliam,DL,"6'2""",300 lbs,4,0.9400,Enrolled,Penn State,Tennessee,https://247sports.com/player/xavier-gilliam-46138519/college-307257/
Tennessee,24106,Drake Martinez,TE,"6'3""",240 lbs,3,0.8500,Committed,UT Martin,Tennessee,https://247sports.com/player/drake-martinez-46055224/college-348535/
Tennessee,24106,Ryan Staub,QB,"6'1""",200 lbs,3,0.8500,Enrolled,Colorado,Tennessee,https://247sports.com/player/ryan-staub-46125672/college-299185/
Tennessee,24106,Donovan Haslam,IOL,"6'3""",346 lbs,3,0.8600,Enrolled,West Virginia,Tennessee,https://247sports.com/player/donovan-haslam-46131152/college-340537/
Tennessee,24106,Ory Williams,OT,"6'8""",335 lbs,3,0.8600,Enrolled,LSU,Tennessee,https://247sports.com/player/ory-williams-46113456/college-315455/
Tennessee,24106,Javin Gordon,RB,"5'10""",200 lbs,3,0.8600,Enrolled,Tulane,Tennessee,https://247sports.com/player/javin-gordon-46146950/college-331064/
Tennessee,24106,Kayin Lee,CB,"5'11""",180 lbs,3,0.8800,Enrolled,Auburn,Tennessee,https://247sports.com/player/kayin-lee-46101683/college-292883/
Tennessee,24106,Jordan Norman,Edge,"6'4""",249 lbs,3,0.8500,Enrolled,Tulane,Tennessee,https://247sports.com/player/jordan-norman-46116688/college-333546/
Tennessee,24106,Trent Thomas,TE,"6'5""",254 lbs,3,0.8500,Enrolled,South Alabama,Tennessee,https://247sports.com/player/trent-thomas-46137655/college-300792/
Tennessee,24106,Chaz Coleman,Edge,"6'4""",246 lbs,5,0.9800,Enrolled,Penn State,Tennessee,https://247sports.com/player/chaz-coleman-46152069/college-338048/
Tennessee,24106,DJ Burks,S,"6'0""",200 lbs,3,0.8500,Enrolled,Appalachian State,Tennessee,https://247sports.com/player/dj-burks-46114112/college-283662/
Tennessee,24106,Ian Duarte,WR,"5'10""",176 lbs,3,0.8500,Enrolled,Idaho State,Tennessee,https://247sports.com/player/ian-duarte-46096608/college-348276/
