RK,NAME,TEAM,ATT,YDS,AVG,LNG,TD
513,Matt Corral,MISS,57,135,2.4,23,1
513,Steele Chambers,OSU,19,135,7.1,15,1
513,Robert Washington,ODU,49,135,2.8,14,2
518,Ryan Graham,ARST,23,134,5.8,37,2
519,T.J. Wisham,UL,15,133,8.9,29,0
519,Mike Schmidt,AFA,17,133,7.8,61,3
521,Tayvion Robinson,VT,11,132,12.0,49,0
522,Myles Fells,NAVY,18,130,7.2,31,0
522,Phil Jurkovec,ND,22,130,5.9,27,0
524,Anthony Brown Jr.,BC,33,128,3.9,28,2
525,Jesse Brown,NW,21,127,6.0,35,0
525,Tayvon Ruley,TEM,24,127,5.3,23,1
525,Josh Henderson,UNC,18,127,7.1,35,0
528,Kelton Moore,NEV,34,126,3.7,16,2
528,Frank Harris,UTSA,39,126,3.2,24,0
530,Gilberto Torres,MASS,33,125,3.8,19,1
530,Jam Griffin,GT,37,125,3.4,16,0
532,Jacob Kibodi,TA&M,31,123,4.0,22,1
532,Coco Azema,NW,7,123,17.6,62,1
534,Demario McCall,OSU,18,122,6.8,32,2
534,Tommy DeVito,SYR,112,122,1.1,60,2
534,Jafar Armstrong,ND,46,122,2.7,28,1
534,Jacardia Wright,KSU,22,122,5.5,37,1
538,Michael Penix Jr.,IND,22,119,5.4,24,2
538,Tyler Vitt,TXST,56,119,2.1,25,0
538,Tyler Allgeier,BYU,17,119,7.0,36,0
538,Kevin Brown Jr.,MASS,27,119,4.4,18,1
542,Anthony Schwartz,AUB,11,118,10.7,57,2
542,Anthony Williams,MSU,38,118,3.1,17,1
544,Michiah Burton,AKR,38,117,3.1,19,1
545,Bradrick Shaw,WIS,18,116,6.4,42,1
545,Ryan Agnew,SDSU,72,116,1.6,19,1
545,Kato Nelson,AKR,109,116,1.1,17,0
545,Robert Burns,MIA,29,116,4.0,21,0
545,Blake Watson,ODU,25,116,4.6,20,1
550,Kene Nwangwu,ISU,16,115,7.2,19,0
551,Juma Otoviano,RICE,37,114,3.1,14,0
551,Jerome Ford,ALA,24,114,4.8,37,3
553,Zack Dobson,MTSU,17,113,6.6,21,0
554,Mike Hollins,UVA,21,112,5.3,37,3
555,Deon McIntosh,WSU,16,111,6.9,32,1
555,Jaylen Dixon,UTAH,18,111,6.2,15,2
555,Deshaun Fenwick,SC,22,111,5.0,18,0
558,Kenny Pickett,PITT,95,110,1.2,30,2
558,Danny Davis,WIS,9,110,12.2,29,1
558,Kaegun Williams,SDSU,30,110,3.7,19,0
561,Isaac Ruoss,NAVY,29,109,3.8,26,1
562,Ihmir Smith-Marsette,IOWA,11,108,9.8,45,3
563,Nic Smith,UNT,33,107,3.2,12,0
563,Dakereon Joyner,SC,29,107,3.7,41,1
565,B.J. Smith,TROY,11,106,9.6,41,1
565,Noah Vedral,NEB,30,106,3.5,22,3
565,Ryan Montgomery,CIN,20,106,5.3,26,2
565,Gerald Green,GASO,21,106,5.0,19,0
565,Michael Wiley,ARIZ,31,106,3.4,17,0
570,Shane Buechele,SMU,64,105,1.6,28,2
570,Jamontez Woods,TROY,22,105,4.8,14,0
570,Jawhar Jordan,SYR,15,105,7.0,18,1
573,Jawon Pass,LOU,20,104,5.2,24,2
573,Aleva Hifo,BYU,23,104,4.5,13,2
573,Lance LeGendre,MD,13,104,8.0,26,0
576,Travis Levy,BC,28,103,3.7,37,1
576,Johnny Ford,USF,19,103,5.4,39,2
576,Qualan Jones,BAY,13,103,7.9,61,2
579,Breck Turner,EMU,36,102,2.8,13,0
579,Jerry Howard Jr.,GT,23,102,4.4,20,0
579,Brant Kuithe,UTAH,6,102,17.0,44,3
579,Isaiah Phillips,ULM,28,102,3.6,25,0
583,Josh Hammond,FLA,6,101,16.8,76,1
583,Raymond Niro III,NW,11,101,9.2,39,1
583,Lee Witherspoon,MSST,22,101,4.6,22,1
586,Alex Delton,KSU/TCU,17,100,5.9,54,0
586,Kentrail Moran,UNM,27,100,3.7,9,2
586,Austin Burton,UCLA,23,100,4.3,16,1
586,Chase Cord,BSU,25,100,4.0,29,2
586,Re-al Mitchell,ISU,11,100,9.1,29,1
591,Seth Green,MINN,29,99,3.4,25,5
591,Darwin Barlow,TCU,22,99,4.5,14,1
591,Christian Hunter,CSU,24,99,4.1,34,1
591,DJ Chatman,ARST,26,99,3.8,17,0
595,Sheldon Croney Jr.,ISU,30,96,3.2,14,1
595,Ron Cook Jr.,BUFF,18,96,5.3,25,1
597,Cade Barnard,ARMY,18,95,5.3,24,2
597,Joe Ervin,KSU,23,95,4.1,13,1
599,Chase Brice,CLEM,14,94,6.7,18,1
599,Derrick Vickers,UTAH,20,94,4.7,12,1
599,Jakari Norwood,ILL,15,94,6.3,50,0
599,Ygenio Booker,TULN,18,94,5.2,19,1
599,Matt Myers,BUFF,30,94,3.1,33,2
599,Harold Joiner III,AUB,12,94,7.8,32,1
605,Tre Tucker,CIN,8,93,11.6,32,0
606,Darius Wade,DEL/BGSU,30,92,3.1,21,0
607,Deltron Sands,AKR,35,91,2.6,16,1
607,Austin Kendall,OKLA/WVU,45,91,2.0,25,1
607,Tyler King,MRSH,15,91,6.1,35,0
610,Dequan Finn,TOL,15,90,6.0,16,0
611,Riley Burt,USU,26,89,3.4,21,0
611,Tyler Simmons,UGA,12,89,7.4,17,0
611,Marquez Stevenson,HOU,9,89,9.9,34,0
611,Jalen Reagor,TCU,14,89,6.4,29,0
611,Sam Hartman,WAKE,27,89,3.3,12,1
611,Lew Nichols,CMU,19,89,4.7,15,0
617,Raheem Blackshear,RUTG,29,88,3.0,8,0
617,Evan Conley,LOU,30,88,2.9,41,1
617,Jakobi Buchanan,ARMY,19,88,4.6,10,0
620,Marcus Jones,NIU,24,87,3.6,20,1
620,Daniel Leconte,FAU,26,87,3.3,21,0
620,Taye Barber,TCU,5,87,17.4,64,0
620,Troy Henderson,LIB,10,87,8.7,59,1
624,Malik Davis,FLA,34,86,2.5,12,1
625,Hekili Keliiliki,HAW,17,85,5.0,23,0
625,Caleb Steward,VT,19,85,4.5,18,0
625,Rodrigues Clark,MEM,26,85,3.3,10,1
628,Micah Gray,UNM,16,84,5.3,23,1
629,Kumehnnu Gwilly,CMU,24,83,3.5,8,0
629,Peytton Pickett,LIB,24,83,3.5,14,2
629,Ashton Johnson,UL,12,83,6.9,32,1
629,Kawaan Baker,USA,20,83,4.2,26,2
629,Andrew Peasley,USU,3,83,27.7,59,1
629,Shocky Jacques-Louis,PITT,13,83,6.4,17,0
635,Markis McCray,ULM,8,81,10.1,39,0
635,Kalil Pimpleton,CMU,7,81,11.6,32,0
635,Michael Curtis,MASS,22,81,3.7,20,1
635,Elijah Barnwell,RUTG,10,81,8.1,40,0
635,Sean Dollars,ORE,7,81,11.6,63,0
640,Jack Lindsey,ARK,7,80,11.4,30,0
640,Jacquez Sloan,WKU,8,80,10.0,21,2
640,Ronnie Walker Jr.,IND,27,80,3.0,15,0
640,Jason Bean,UNT,14,80,5.7,20,0
640,Perry Olsen,NAVY,34,80,2.4,13,2
645,Connor Heyward,MSU,24,79,3.3,14,0
645,Darran Williams,UNLV,25,79,3.2,15,1
647,Traveon Samuel,MEM,15,78,5.2,18,0
647,Tyleek Collins,UNLV,14,78,5.6,23,0
647,Dillon Gabriel,UCF,71,78,1.1,22,4
650,Jack Abraham,USM,81,77,1.0,37,6
650,RB Marlow III,BGSU,16,77,4.8,26,0
650,Deven Thompkins,USU,6,77,12.8,57,1
653,Malik Hancock,ARMY,10,75,7.5,28,1
653,Dorian Maddox,STAN,22,75,3.4,11,0
653,Henry Ruggs III,ALA,2,75,37.5,75,1
656,Wyatt Mazour,NEB,21,74,3.5,11,1
657,Lamont Atkins,UVA,15,73,4.9,33,1
657,Patrick Garwo III,BC,18,73,4.1,30,0
659,Martell Pettaway,WVU,27,72,2.7,23,2
659,Isaiah Sanders,AFA,10,72,7.2,21,0
659,Brett Gabbert,M-OH,88,72,0.8,31,3
662,Zach Kahn,M-OH,23,71,3.1,21,1
662,Tyjon Lindsey,NEB/ORST,8,71,8.9,24,1
662,John Holcombe II,KSU,13,71,5.5,21,0
665,Lorenzo Harrison III,MD,7,70,10.0,30,0
665,Chance Warren,NAVY,5,70,14.0,22,2
665,Malik Knowles,KSU,7,70,10.0,23,0
665,Micah Kelly,TOL,6,70,11.7,42,1
669,Hank Bachmeier,BSU,41,69,1.7,18,1
669,Giles Jackson,MICH,10,69,6.9,22,1
671,Carter Stanley,KU,67,68,1.0,36,1
671,Feleipe Franks,FLA,21,68,3.2,22,1
671,Hussein Howe,ECU,20,68,3.4,17,0
671,T.J. Green,UTAH,23,68,3.0,17,1
671,Calvin Tyler Jr.,ORST,12,68,5.7,11,0
671,Deion Smith,COLO,23,68,3.0,18,0
671,Trevon Raymore,BGSU,23,68,3.0,10,0
678,Dayton Furuta,HAW,13,67,5.2,17,1
678,Dylan McCaffrey,MICH,13,67,5.2,10,1
680,Khalil Shakir,BSU,19,66,3.5,14,3
680,Daimarqua Foster,TCU,8,66,8.3,22,1
682,T.J. Hammonds,ARK,8,65,8.1,29,0
682,TJ Pledger,OKLA,10,65,6.5,16,1
682,Dontae Smith,GT,10,65,6.5,25,0
682,Emari Demercado,TCU,18,65,3.6,20,0
682,John Chenal,WIS,18,65,3.6,11,1
687,Kyle Vantrease,BUFF,25,64,2.6,16,6
687,Hunter Johnson,NW,48,64,1.3,25,1
687,Rahmir Johnson,NEB,21,64,3.0,13,1
690,Blake Barnett,USF,23,63,2.7,48,0
690,Woody Barrett,UCF,22,63,2.9,26,0
690,Matthew McKay,NCST,25,63,2.5,21,4
690,Dom Williams,KU,20,63,3.2,27,0
690,Daniel Young,TEX,16,63,3.9,17,2
690,Kazmeir Allen,UCLA,13,63,4.8,23,0
696,Jsi Hatfield,ECU,13,62,4.8,17,0
697,Smoke Harris,LAT,11,61,5.5,16,1
698,B.J. Daniels,UTSA,11,60,5.5,18,0
698,Deven Boston,UTSA,14,60,4.3,13,1
698,Amon-Ra St. Brown,USC,7,60,8.6,37,1
698,Keyon Lesane,NCST,5,60,12.0,24,0
698,Aaron Bedgood,CCU,4,60,15.0,29,0
703,Kadarius Toney,FLA,12,59,4.9,26,0
703,Baylor Romney,BYU,24,59,2.5,18,0
705,Clayton Welch,SYR,20,58,2.9,23,0
705,Dante Black,CONN,13,58,4.5,13,0
705,KJ Jefferson,ARK,30,58,1.9,21,2
708,Eli Stove,AUB,7,57,8.1,36,1
708,Travis Tisdale,UK,5,57,11.4,53,1
708,Nathaniel Peat,STAN,9,57,6.3,14,0
711,Brittain Brown,DUKE,12,56,4.7,16,0
711,Jack Plummer,PUR,62,56,0.9,19,0
711,KeShawn McClendon,WKU,9,56,6.2,24,0
711,Tucker Gregg,GAST,15,56,3.7,20,1
711,Taisun Phommachanh,CLEM,12,56,4.7,12,0
711,Brian Maurer,TENN,23,56,2.4,23,2
717,Trent Pennix,NCST,13,55,4.2,19,0
717,Joshua Youngblood,KSU,11,55,5.0,12,1
719,Akilian Butler,BSU,8,54,6.8,23,1
719,Jarrett Guarantano,TENN,49,54,1.1,13,0
719,Ainias Smith,TA&M,7,54,7.7,19,0
722,Tabari Hines,NCST/ORE,3,53,17.7,34,0
722,Chico McClatcher,WASH,9,53,5.9,19,0
722,Daevon Vigilant,UNM,17,53,3.1,15,1
722,Brandon Jones,UTEP,38,53,1.4,23,1
722,David Ellis,IND,9,53,5.9,17,1
722,Enoch Nawahine,USU,16,53,3.3,19,0
728,Kalija Lipscomb,VAN,4,52,13.0,22,0
728,Demetris Robertson,UGA,6,52,8.7,16,0
728,Keon Howard,TULN,12,52,4.3,11,1
728,Kenyon Sims,ILL,14,52,3.7,13,0
728,Tyler Markray,UK,2,52,26.0,45,1
728,Courtney Reese,UNLV,11,52,4.7,16,1
734,Jauan Jennings,TENN,13,51,3.9,22,1
734,Mason Stokke,WIS,15,51,3.4,7,2
734,DeAndre' Delaney,WAKE,19,51,2.7,12,0
734,De'Vion Warren,ARK,5,51,10.2,17,0
734,Josh Foley,NMSU,7,51,7.3,22,0
734,Trivenskey Mosley,USM,10,51,5.1,12,0
734,Trey Potts,MINN,7,51,7.3,24,1
741,Shea Patterson,MICH,87,50,0.6,22,5
741,Justin Herbert,ORE,58,50,0.9,30,4
741,Amari Rodgers,CLEM,2,50,25.0,29,1
741,Larry Wooden,UAB,14,50,3.6,16,0
741,A.J. Carter,ASU,19,50,2.6,15,0
746,Derrion Grim,FRES,4,49,12.3,18,0
746,Bryson Smith,HOU,17,49,2.9,11,2
746,Tye Evans,BALL,3,49,16.3,44,0
746,Mitchell Pryor,VAN,5,49,9.8,31,1
746,Lincoln Victor,HAW,2,49,24.5,42,0
746,Jawaun Johnson,LAT,8,49,6.1,15,1
752,Brandon Wimbush,ND/UCF,11,48,4.4,32,0
752,Jackson Anthrop,PUR,12,48,4.0,13,0
752,Isaiah Wright,TEM,5,48,9.6,34,0
752,Iverson Clement,FLA,3,48,16.0,41,0
752,Jirehl Brock,ISU,9,48,5.3,13,0
752,Lexington Joseph,FIU,10,48,4.8,9,0
752,Brandon Wright,MSU,18,48,2.7,10,0
759,Riley Neal,VAN,53,47,0.9,27,0
759,Keith Mixon Jr.,WMU,1,47,47.0,47,1
759,Micah Simon,BYU,5,47,9.4,20,2
759,Chris Katrenick,DUKE,13,47,3.6,11,1
759,Nolan Eriksen,AFA,7,47,6.7,9,1
759,Will Jones,BALL,9,47,5.2,13,0
759,Isaiah Floyd,ASU,11,47,4.3,10,0
766,Kyle Williams,ASU,13,46,3.5,13,0
766,Layne Hatcher,ARST,79,46,0.6,22,1
766,Devin Leary,NCST,40,46,1.1,13,0
769,Austin Parker,DUKE,3,45,15.0,28,0
769,Will Dabbs,NCST,11,45,4.1,11,0
769,Mike Epstein,ILL,8,45,5.6,14,0
769,Tristan Gebbia,ORST,11,45,4.1,15,1
769,Lawrence Keys III,ND,6,45,7.5,15,0
774,Terry Wilson,UK,17,44,2.6,15,1
774,Tanner Blatt,TROY,11,44,4.0,15,0
774,Nick Eury,PSU,6,44,7.3,10,1
774,N'Kosi Perry,MIA,38,44,1.2,17,2
774,Davis Mills,STAN,32,44,1.4,17,0
774,Reynaldo Flores,UTEP,11,44,4.0,11,0
774,Matthew Murla,AFA,10,44,4.4,8,0
774,Zane Knipe,RICE,4,44,11.0,17,0
774,Treshaun Ward,FSU,10,44,4.4,11,0
783,Malik Braxton,WASH,2,43,21.5,34,0
783,Demari Simpkins,UTAH,8,43,5.4,13,1
783,Lucas Johnson,GT,22,43,2.0,13,0
783,Justice Shelton-Mosley,VAN,5,43,8.6,23,0
783,KJ Hamler,PSU,13,43,3.3,16,0
783,Garrett Winn,NAVY,5,43,8.6,24,0
783,Whop Philyor,IND,10,43,4.3,22,0
783,Maurice Burkley,LOU,8,43,5.4,12,0
783,Kered Class,CCU,5,43,8.6,20,0
783,Craig Elmore,KENT,12,43,3.6,12,1
783,Tavares Kelly Jr.,UVA,5,43,8.6,17,0
783,Nakendrick Clark,APP,11,43,3.9,12,0
783,Dee Baker,USM,11,43,3.9,15,0
783,Rondarius Gregory,NIU,9,43,4.8,33,0
783,Decavilon Reese,AKR,10,43,4.3,17,0
798,Maurice Alexander,FIU,9,42,4.7,14,0
798,Malik Miller,AUB,12,42,3.5,8,0
798,Jalen Virgil,APP,10,42,4.2,21,1
798,Joe Reed,UVA,8,42,5.3,22,0
798,Keylon Stokes,TLSA,9,42,4.7,10,0
798,Ja'Veon Marlow,VAN,10,42,4.2,8,0
798,Tony Brown,USA,7,42,6.0,14,0
798,Oscar Adaway III,UNT,4,42,10.5,25,0
798,Jaylen Coleman,DUKE,15,42,2.8,23,0
798,Jemel Jones,ARMY,12,42,3.5,14,1
808,Theo Anderson,BUFF,9,41,4.6,13,0
808,James Blackman,FSU,68,41,0.6,35,1
808,Jeff Thomas,MIA,7,41,5.9,16,0
808,Josh Adkins,NMSU,106,41,0.4,21,4
808,Alec Sinkfield,WVU,17,41,2.4,6,0
808,Myles Brennan,LSU,9,41,4.6,9,0
808,Deion Hankins,UTEP,9,41,4.6,21,0
815,Jordan Nathan,USU,7,40,5.7,12,1
815,Cam Sample,TULN,8,40,5.0,14,0
817,Chase Hayden,ARK,12,39,3.3,15,0
817,Matt Geiger,ODU,12,39,3.3,11,0
817,Tyrone Tracy Jr.,IOWA,6,39,6.5,23,1
817,Derek Green,SMU,3,39,13.0,17,0
821,Quincy Jountti,USC,13,38,2.9,6,0
821,Malik Murray,GASO,7,38,5.4,18,0
821,Raghib Ismail Jr.,WYO,6,38,6.3,12,1
821,Tylan Knight,MISS,7,38,5.4,11,0
821,John Tank Miller Jr.,USA,12,38,3.2,9,0
821,Tyler Lavine,SMU,9,38,4.2,16,1
821,Isaiah Holiness,SJSU,11,38,3.5,9,0
828,McLane Mannix,NEV/TTU,3,37,12.3,23,0
828,Simi Bakare,MIZ,8,37,4.6,16,0
828,Jermaine Johnson,MASS,4,37,9.3,28,0
828,Terrance Gipson,SMU,7,37,5.3,11,0
828,Khaleb Hood,GASO,3,37,12.3,25,0
833,Lanard Fournette,LSU,13,36,2.8,10,1
833,Tee Higgins,CLEM,1,36,36.0,36,1
833,Mac Jones,ALA,16,36,2.3,18,1
833,Tyreek King-El,NAVY,6,36,6.0,18,1
833,Justin Smith,NAVY,4,36,9.0,13,0
833,Cedric Byrd II,HAW,4,36,9.0,29,0
833,Ulysses Bentley IV,SMU,7,36,5.1,16,0
833,Kaylon Geiger,TROY,4,36,9.0,15,1
833,Anthony Adkins,ARMY,9,36,4.0,8,1
833,Christian Lovick,TLSA,9,36,4.0,7,0
843,Andre Baccellia,WASH,4,35,8.8,12,1
843,Tom Stewart,HARV/RICE,53,35,0.7,21,2
843,Messiah deWeaver,ODU,47,35,0.7,20,0
843,Christian Hayes,ARMY,1,35,35.0,35,0
843,Kamari Pleasant,WASH,16,35,2.2,9,0
843,Ra'Sean Davie,WMU,9,35,3.9,12,0
843,Abram Smith,BAY,8,35,4.4,15,1
843,Jackson Williamson,M-OH,12,35,2.9,22,0
843,Dave Small,USF,5,35,7.0,21,1
843,Ben Bryant,CIN,22,35,1.6,21,1
843,Cord Sandberg,AUB,7,35,5.0,15,0
843,Sam Howell,UNC,94,35,0.4,24,1
843,Tyrice Richie,NIU,5,35,7.0,13,0
843,Treylon Burks,ARK,9,35,3.9,11,0
857,Ryan Willis,VT,39,34,0.9,13,1
857,A.J. Taylor,WIS,6,34,5.7,11,0
857,Mo Hasan,VAN,9,34,3.8,21,0
857,Mick Assaf,ND,9,34,3.8,13,0
857,Jahmyl Jeter,OKST,11,34,3.1,6,0
857,Martell Irby,UCLA,10,34,3.4,9,0
857,Cam Sutton,FRES,2,34,17.0,27,0
857,Lawrence Papillon,MRSH,6,34,5.7,15,0
865,Tony Brown,COLO,6,33,5.5,15,1
865,Evan Shirreffs,CLT,3,33,11.0,26,0
865,Dalton Keene,VT,11,33,3.0,7,0
865,Cole Kinder,UCLA,4,33,8.3,15,0
865,Brendon Clark,ND,5,33,6.6,14,0
870,Kavika Johnson,UTEP,3,32,10.7,17,0
870,Tario Fuller,PUR,12,32,2.7,9,0
870,Quartney Davis,TA&M,5,32,6.4,18,0
870,Rashaad Bolton,ARMY,10,32,3.2,6,1
870,Christian Malloy,GT,7,32,4.6,17,0
870,Brody Belt,NEB,5,32,6.4,22,0
870,Terrick Smalls Jr.,CLT,7,32,4.6,8,0
870,Isaiah Hamilton,SJSU,7,32,4.6,13,0
870,Shaun Peterson Jr.,FIU,8,32,4.0,7,0
870,Cam Wiley,MINN,11,32,2.9,7,0
870,Ethan Long,ASU,6,32,5.3,16,0
870,Nigel Sealey,BGSU,16,32,2.0,8,0
870,Fred Orr,TENN,7,32,4.6,12,0
870,Dawson Schick,WMU,8,32,4.0,8,0
884,Merek Pierce,SMU,10,31,3.1,7,1
884,JD Spielman,NEB,4,31,7.8,14,0
884,Jason Shelley,UTAH,19,31,1.6,17,1
884,Henry Colombi,USU,14,31,2.2,18,1
884,Anthony McAfee,CCU,3,31,10.3,17,1
884,Isaiah Woullard,MISS,10,31,3.1,8,0
884,Demetrious Flowers,ASU,11,31,2.8,9,0
884,Danny Smith,BSU,8,31,3.9,16,0
892,Connor Wedington,STAN,3,30,10.0,17,0
892,Timothy Taylor,MEM,11,30,2.7,9,0
892,Cameron Montgomery,RICE,9,30,3.3,8,0
892,Kelan Walker,HOU,7,30,4.3,9,0
892,Dee Wiggins,MIA,3,30,10.0,33,0
892,Ja'shawn Sheffield,AUB,2,30,15.0,17,0
898,Elijah Sindelar,PUR,12,29,2.4,9,1
898,John Moten IV,NW,14,29,2.1,10,1
898,Kirk Rygol,USF,9,29,3.2,13,0
898,Tutu Atwell,LOU,8,29,3.6,11,0
898,Naveon Mitchell,NMSU,7,29,4.1,8,0
898,Elijah Hines,LAT,3,29,9.7,14,0
904,Connor Blumrick,TA&M,7,28,4.0,11,0
904,Jax Welch,TTU,5,28,5.6,13,0
904,Jacob Copeland,FLA,4,28,7.0,15,0
904,Mychal Cooper,NAVY,3,28,9.3,11,0
904,A.J. Howard,ARMY,2,28,14.0,20,0
904,Marcus Major Jr.,OKLA,10,28,2.8,6,0
904,Calvin Hill,TXST,16,28,1.8,10,1
911,Ben Glines,BC,6,27,4.5,9,0
911,Freddie Swain,FLA,4,27,6.8,10,0
911,Austin Conway,WYO,6,27,4.5,9,0
911,Eli Peters,TOL,16,27,1.7,23,0
911,Blake Stenstrom,COLO,1,27,27.0,27,0
911,Joshua Fleeks,BAY,9,27,3.0,8,1
911,Nick Patti,PITT,5,27,5.4,10,0
911,Jalen Nailor,MSU,5,27,5.4,10,0
911,Tyler Snead,ECU,4,27,6.8,20,0
911,Kelvin Dean,FAU,8,27,3.4,17,0
911,Kendrell Flowers,WAKE,9,27,3.0,7,0
911,Cam Ross,CONN,3,27,9.0,17,0
923,Javohn Jones,UNM,8,26,3.3,11,0
923,Saevion Johnson,FRES,4,26,6.5,17,0
923,Michael Kopaygorodsky,CIN,7,26,3.7,12,1
923,Connor Adair,MEM,2,26,13.0,22,1
923,Mitchell Crawford,UTEP,1,26,26.0,26,0
923,Max Duffy,UK,1,26,26.0,26,0
923,Phillip Brooks,KSU,7,26,3.7,8,0
923,Rahveon Valentine,NIU,6,26,4.3,13,0
923,Kyren Williams,ND,4,26,6.5,14,0
923,Trevon Clark,CAL,2,26,13.0,23,0
933,Rashad Medaris,CIN,2,25,12.5,24,0
933,Andrew Strader,BC,4,25,6.3,19,0
933,Clay Markoff,WSU,9,25,2.8,8,0
933,TaMerik Williams,SMU,10,25,2.5,5,0
933,Taj Harris,SYR,2,25,12.5,15,0
933,Steven Krajewski,CONN,13,25,1.9,17,1
933,James Harris II,NAVY,9,25,2.8,7,0
933,Brady Schipper,WIS,8,25,3.1,8,0
933,La'Darius Jefferson,MSU,19,25,1.3,5,2
933,Chad Alexander,UNM,5,25,5.0,7,0
943,Devin Gentry,GAST,3,24,8.0,15,0
943,Devin Duvernay,TEX,10,24,2.4,13,1
943,Trevon Bradford,ORST,2,24,12.0,18,0
943,KJ Costello,STAN,18,24,1.3,14,0
943,Chip Omer,TENN,2,24,12.0,18,0
943,Darius Maberry,USM,18,24,1.3,12,0
943,Bryce Williams,MINN,17,24,1.4,14,1
943,Sean Ryan,TEM/WVU,1,24,24.0,24,0
943,Tahj Gary,VT,4,24,6.0,16,0
943,Michael Kern,WAKE,5,24,4.8,9,0
943,A'Montae Spivey,ARK,7,24,3.4,11,0
943,Nay'Quan Wright,FLA,12,24,2.0,5,0
955,Ivory Kelly-Martin,IOWA,6,23,3.8,9,0
955,Jaylin Nelson,TXST,5,23,4.6,11,0
955,Baden Pinson,CCU,10,23,2.3,8,0
955,Camerun Peoples,APP,3,23,7.7,17,0
955,Christian Daniels,TULN,3,23,7.7,13,0
955,Mark Pope,MIA,3,23,7.7,21,0
955,Dylan Drummond,EMU,4,23,5.8,11,0
955,Spencer Rattler,OKLA,3,23,7.7,8,0
955,Spencer Shrader,USF,2,23,11.5,22,1
964,Alex Thomson,MRSH,7,22,3.1,23,0
964,Britain Covey,UTAH,3,22,7.3,9,0
964,Manny Miles,UNC/KU,7,22,3.1,13,1
964,Maurice Ffrench,PITT,9,22,2.4,14,0
964,Bryan Edwards,SC,2,22,11.0,15,0
964,Desmond Dan Jr.,NMSU,2,22,11.0,13,0
964,Mike Harley Jr.,MIA,4,22,5.5,23,0
964,Walker Wood,UK,3,22,7.3,10,0
964,Chadarius Townsend,ALA,8,22,2.8,9,0
964,Cody White,MSU,6,22,3.7,13,0
964,Jack Coan,WIS,56,22,0.4,25,4
964,Tyrek Tisdale,FAU,6,22,3.7,13,0
964,BJ Casteel,ARIZ,4,22,5.5,9,0
964,Bo Melton,RUTG,4,22,5.5,21,0
964,CT Thomas,BSU,2,22,11.0,12,1
964,Tyree Jackson,UNLV,6,22,3.7,8,0
964,Preston Jelen,MINN,3,22,7.3,13,0
964,Jace Ruder,UNC,4,22,5.5,22,0
964,Casey Thompson,TEX,10,22,2.2,9,1
964,Michael Orphey Jr.,UL,3,22,7.3,16,1
964,John Stephen Jones,ARK,11,22,2.0,12,0
964,Terrell Brown,HOU,10,22,2.2,5,0
986,Marquavius Weaver,MEM,5,21,4.2,8,0
986,Frank Boyd III,LIB,4,21,5.3,13,0
986,Tre Wolf,UTEP,3,21,7.0,18,0
986,Micaleous Elder,CLT,4,21,5.3,10,0
986,Lou Hedley,MIA,1,21,21.0,21,0
991,Tyriq Thompson,MSU,1,20,20.0,20,0
991,Travis Brannan,NAVY,1,20,20.0,20,0
991,CeeDee Lamb,OKLA,9,20,2.2,21,1
991,Evan Johnson,UNT,5,20,4.0,7,0
991,Jadan Blue,TEM,6,20,3.3,7,0
991,Ben Batson,CLEM,4,20,5.0,6,0
991,Jack Tuttle,IND/UTAH,9,20,2.2,6,0
991,Ben VanSumeren,MICH,9,20,2.2,6,1
991,Eli Pancol,DUKE,3,20,6.7,9,1
991,Kurtis Rourke,OHIO,3,20,6.7,8,0
991,Tylan Morton,USA,15,20,1.3,7,1
1002,Chris Platt,BAY,4,19,4.8,15,1
1002,Kobay White,BC,4,19,4.8,8,0
1002,Colton Parton,AFA,2,19,9.5,10,0
1002,Roger Neal,NEV,11,19,1.7,8,0
1002,K.D. Nixon,COLO,5,19,3.8,12,0
1002,Jalen Holston,VT,6,19,3.2,10,0
1002,Ahrod Lloyd,IND,10,19,1.9,7,0
1002,Courtney McKinney,WAKE,6,19,3.2,10,0
1002,Sam James,WVU,4,19,4.8,8,0
1002,Tate Whatley,USM,13,19,1.5,17,0
1002,Keyshawn Helton,FSU,2,19,9.5,14,0
1002,Line Latu,EMU,6,19,3.2,10,0
1002,Brennan Armstrong,UVA,7,19,2.7,11,0
1002,Devin Maddox,TOL,1,19,19.0,19,0
1002,Julian Barnett,MSU,2,19,9.5,10,0
1002,Sevaughn Clark,UGA,6,19,3.2,7,0
1002,Anthony Watkins,MIZ,6,19,3.2,5,0
1019,Jimmy Murphy,MIA,5,18,3.6,7,1
1019,James Proche II,SMU,4,18,4.5,12,0
1019,Elijah Deveaux,DUKE,6,18,3.0,7,0
1019,D.J. Matthews Jr.,FSU,4,18,4.5,10,0
1019,Mitchell Burton,M-OH,7,18,2.6,9,0
1019,Michael Bollinger,LIB,3,18,6.0,12,0
1019,Champ Flemings,ORST,3,18,6.0,24,0
1019,Victor Tucker,CLT,3,18,6.0,12,1
1019,Cody Grace,ARST,1,18,18.0,18,0
1019,Chase Brown,ILL/WMU,3,18,6.0,14,0
1019,Derius Davis,TCU,3,18,6.0,19,0
1019,Markevion Quinn,MEM,6,18,3.0,7,0
1019,Wayne Toussant,LAT,2,18,9.0,14,0
1019,Dominico Moncion,CONN,3,18,6.0,14,0
