RK,NAME,TEAM,REC,YDS,AVG,LNG,TD
514,Jake Newell,AKR,35,254,7.3,29,2
514,Censere Lee,PITT,19,254,13.4,82,3
519,Gee Scott Jr.,OSU,27,253,9.4,34,2
519,Mekhi Mews,HOU,29,253,8.7,57,1
521,Thomas Gordon,NU,27,252,9.3,26,1
521,Graham Walker,RICE,24,252,10.5,33,0
523,Landon Morris,TEM,16,251,15.7,58,1
524,Zahir Abdus-Salaam,WMU,31,250,8.1,31,1
525,Tyler Fromm,GASO,25,249,10.0,30,2
526,Tyler Morris,MICH,23,248,10.8,28,2
526,Oscar Delp,UGA,21,248,11.8,43,4
526,CJ Williams,WIS,16,248,15.5,50,2
529,Myles Alston,ODU,23,246,10.7,30,0
530,Lake McRee,USC,24,245,10.2,34,0
530,Deion Burks,OU,31,245,7.9,20,3
530,Talyn Shettron,OKST,12,245,20.4,78,1
530,Quali Conley,ARIZ,39,245,6.3,16,1
534,Spencer Curtis,HAW,19,244,12.8,28,0
534,Justin Robinson,WVU,16,244,15.3,50,3
534,Jared Brown,SC,15,244,16.3,51,1
534,London Humphreys,UGA,15,244,16.3,40,2
538,Taji Johnson,BUFF,20,243,12.1,34,2
538,Chris Hilton Jr.,LSU,9,243,27.0,45,3
540,Malachi Holt-Bennett,UAB,16,241,15.1,71,1
540,Brock Rechsteiner,JVST,16,241,15.1,85,2
540,Ismael Cisse,STAN,26,241,9.3,25,2
543,Ahmari Huggins-Bruce,LOU/SC,18,239,13.3,58,0
544,Al-Jay Henderson,BUFF,19,238,12.5,75,1
544,Dane Pardridge,NIU,20,238,11.9,39,3
544,Sedrick Alexander,VAN,23,238,10.3,38,1
544,Oscar Hammond,UNT,19,238,12.5,38,1
548,Jeremiyah Love,ND,28,237,8.5,32,2
548,Isaiah Myers,CLT,13,237,18.2,37,3
550,Ketron Jackson Jr.,BAY,12,236,19.7,39,2
550,Louis Hansen,CONN,24,236,9.8,55,4
550,Garrett Oakley,KSU,22,236,10.7,28,5
550,TK King,WYO,17,236,13.9,36,0
554,Mookie Cooper,MIZ,12,235,19.6,78,0
554,Brett Norfleet,MIZ,26,235,9.0,36,2
556,Kendall Karr,CCU,13,234,18.0,65,1
556,Kevin Davis,M-OH,29,234,8.1,35,2
556,Tre Stewart,JVST,18,234,13.0,50,1
556,Jacob Jordan,OU,27,234,8.7,27,1
560,Decker DeGraaf,WASH,15,233,15.5,41,3
561,Max Reese,EMU,27,232,8.6,34,2
562,Luke Lachey,IOWA,28,231,8.3,28,0
562,Jamal Johnson,BGSU,31,231,7.5,36,1
562,Luke McGary,TLSA,17,231,13.6,32,1
565,Brenen Thompson,OU,19,230,12.1,54,2
565,Malique Dieudonne,WMU,13,230,17.7,43,2
565,Joshua Porter,USF,25,230,9.2,32,0
568,Cole Turner,CLEM,16,229,14.3,43,2
568,Alex Tecza,NAVY,12,229,19.1,46,2
570,River Helms,WKU,19,228,12.0,33,2
570,Ja'Quez Cross,ARST,35,228,6.5,20,1
572,Kenyon Clay,USM,21,225,10.7,37,1
573,Kris Mitchell,ND,22,224,10.2,28,2
574,Gage Larvadain,SC,19,223,11.7,44,1
575,Jaydn Ott,CAL,24,222,9.3,66,1
575,Taz Reddicks,ORST,17,222,13.1,29,0
575,Nathan Kent,NAVY,10,222,22.2,77,2
575,Marlion Jackson,LT,14,222,15.9,39,1
579,Trell Harris,UVA,15,221,14.7,45,2
580,Solo Lewis,LT,16,220,13.8,48,3
580,Kyirin Heath,USM,15,220,14.7,34,2
582,Bryson Green,WIS,17,219,12.9,35,2
582,Lee Beebe Jr.,UAB,30,219,7.3,29,1
582,Michael Phoenix II,SHSU,15,219,14.6,50,3
585,Zavion Thomas,LSU,23,218,9.5,21,2
585,Micah Mays Jr.,WAKE,16,218,13.6,41,2
585,Josh Cuevas,ALA,16,218,13.6,43,1
585,Jordan Ross,CSU,15,218,14.5,36,1
589,Keyan Burnett,ARIZ,18,217,12.1,35,1
589,Bryson Washington,BAY,22,217,9.9,23,1
589,Carson Kent,KENN,18,217,12.1,30,3
592,Omarion Miller,COLO,10,216,21.6,58,1
592,Terry Bussey,TA&M,17,216,12.7,33,0
592,Quin Smith,AFA,11,216,19.6,39,1
595,Elijah Mojarro,RICE,22,215,9.8,41,3
595,Lawrance Toafili,FSU,25,215,8.6,32,0
595,Payten Singletary,USF,18,215,11.9,34,2
598,Colin Weber,CLT,21,213,10.1,30,0
599,Will Pelissier,WYO,14,212,15.1,41,0
599,Alex Bauman,TULN,20,212,10.6,36,7
601,Jayden Harrison,ND,19,211,11.1,42,1
601,Mason Williams,OHIO,19,211,11.1,21,2
601,Jojo Phillips,BYU,10,211,21.1,57,2
604,Sterling Galban,MASS,25,210,8.4,21,0
604,Dannis Jackson,USM,11,210,19.1,47,0
604,Charles Kellom,AKR,27,210,7.8,27,2
607,Jordan James,ORE,26,209,8.0,26,0
607,Nana Burris,FIU,22,209,9.5,22,1
607,Bryce Damous,UAB,19,209,11.0,26,1
610,Zeriah Beason,TROY,16,208,13.0,35,0
610,Shamar Sandgren,USA,19,208,10.9,21,1
612,Qian Magwood,BALL,23,207,9.0,45,4
612,Jadon Jackson,KSU,15,207,13.8,60,1
612,Hayden Hansen,FLA,15,207,13.8,40,1
612,Jarod Bowie,JVST,13,207,15.9,58,0
616,Bailey Stockton,GT,17,206,12.1,27,1
617,Antario Brown,NIU,8,204,25.5,83,1
617,Damien Martinez,MIA,17,204,12.0,36,0
617,Justin Stevenson,WYO,17,204,12.0,63,3
620,Jared Casey,KU,18,203,11.3,32,2
620,Elijah Gilliam,FRES,32,203,6.3,71,0
620,Christian Moss,KENN,14,203,14.5,60,2
620,Manny Stevenson Jr.,ARST,28,203,7.3,29,1
620,Zion Steptoe,TLSA,15,203,13.5,34,0
620,Justius Lowe,ORE,21,203,9.7,34,1
626,Terrell McDonald,UAB,15,202,13.5,67,0
626,Josh Sterzer,USU,20,202,10.1,37,4
626,Justus Ross-Simmons,SYR,9,202,22.4,55,2
626,Aidan Mizell,FLA,17,202,11.9,43,2
630,Keegan Jones,UCLA,19,201,10.6,67,1
630,Israel Polk,AKR,24,201,8.4,19,0
632,George Pettaway,JMU,24,200,8.3,33,2
633,Tahj Brooks,TTU,28,199,7.1,30,1
633,Robert Henry Jr.,UTSA,21,199,9.5,61,1
635,Tykeem Wallace,KENN,24,198,8.3,24,0
636,Tyrone Broden,ARK,15,197,13.1,22,1
636,Broc Lane,USU,19,197,10.4,26,2
638,Austin Bolt,BOIS,16,196,12.3,44,4
638,Caullin Lacy,LOU,18,196,10.9,34,1
638,Sam Olson,ARIZ,13,196,15.1,51,2
638,Cooper Mathers,WSU,13,196,15.1,50,6
638,Parker Kingston,BYU,13,196,15.1,36,1
638,Jeremiah Patterson,ARIZ,26,196,7.5,21,2
644,Jackson Hawes,GT,16,195,12.2,33,0
644,Alex Perry,HAW,22,195,8.9,18,0
644,Ismail Mahdi,TXST,24,195,8.1,37,2
647,John Adams,TEM,16,194,12.1,35,1
647,Elijah Metcalf,MRSH,20,194,9.7,28,3
647,Trevor Etienne,UGA,32,194,6.1,14,0
650,Drake Dabney,TCU,19,193,10.2,44,0
650,Tyler Savage,ECU,14,193,13.8,34,1
650,Tyler Griffin,CAM/ULM,8,193,24.1,40,1
653,Jaron Glover,MSU,15,192,12.8,34,2
653,Joshua Manning,MIZ,13,192,14.8,63,1
653,Dallas Payne,UAB,17,192,11.3,37,1
656,DJ Thomas-Jones,USA,22,191,8.7,31,3
656,Sterling Berkhalter,CIN,11,191,17.4,61,1
656,Kordell David,NMSU,18,191,10.6,38,0
659,Cam'ron Lacy,MTSU,20,190,9.5,44,0
660,Daejon Reynolds,PITT,15,189,12.6,40,1
660,Preston Howard,MD,24,189,7.9,19,0
660,Kobe Pace,UVA,21,189,9.0,52,0
660,Jaedn Skeete,BC,18,189,10.5,27,1
660,Zach Horton,IU,21,189,9.0,18,4
660,Kyson Brown,ASU,13,189,14.5,68,1
666,Braydon Bennett,CCU,25,188,7.5,37,2
666,Brody Dalton,TROY,15,188,12.5,36,3
666,Kaleb Johnson,IOWA,22,188,8.5,72,2
669,Loic Fouonji,VAN,12,187,15.6,40,0
669,Sebastian Macaluso,SJSU,15,187,12.5,51,0
669,Rico Flores Jr.,UCLA,12,187,15.6,53,1
669,Hykeem Williams,FSU,16,187,11.7,33,1
673,Maliq Carr,HOU,19,186,9.8,23,1
673,Tylan Hines,HAW,23,186,8.1,27,3
673,Jesse Prewitt III,CMU,23,186,8.1,21,2
676,Ben Yurosek,UGA,15,185,12.3,31,0
677,Dante Cephas,KSU,15,184,12.3,35,0
677,Theo Melin Öhrström,TA&M,10,184,18.4,30,2
679,Dominick Mazotti,MASS,18,183,10.2,26,1
679,Jordon Simmons,AKR,21,183,8.7,52,0
681,Corey Dyches,CAL,17,181,10.6,28,1
681,Evan Pryor,CIN,15,181,12.1,80,1
681,Sean Brown,JVST,11,181,16.5,56,3
681,Vandrevius Jacobs,SC,12,181,15.1,41,0
685,Jacquez Stuart,TOL,16,180,11.3,34,0
686,Rahmir Johnson,NEB,21,179,8.5,36,1
686,Blake Nowell,TCU,9,179,19.9,46,1
686,Ollie Gordon II,OKST,29,179,6.2,22,1
686,Benjamin Brahmer,ISU,10,179,17.9,39,1
686,Iverson Hooks,UAB,14,179,12.8,39,1
686,Corey Smith,TLSA,12,179,14.9,38,2
692,Jonah Coleman,WASH,23,177,7.7,17,0
692,Jaden Smith,UTEP,21,177,8.4,41,0
694,Julian Fleming,PSU,14,176,12.6,39,1
694,Makhi Hughes,TULN,19,176,9.3,29,2
694,Brandon Inniss,OSU,14,176,12.6,27,1
694,Finn Hogan,BGSU,17,176,10.4,33,0
694,Reece Vander Zee,IOWA,14,176,12.6,19,3
694,Javon Campbell,ULM,8,176,22.0,44,1
700,Greg Desrosiers Jr.,MEM,21,175,8.3,25,4
701,Cam Porter,NU,23,174,7.6,28,0
702,Jordan Houston,MRSH,13,173,13.3,75,1
702,Nathan Carter,MSU,18,173,9.6,30,2
702,Jaden Bradley,UNLV,9,173,19.2,42,1
702,Bryce Kennon,CLT,17,173,10.2,42,1
702,Landen Thomas,FSU,14,173,12.4,35,1
702,Gavin Harris,CMU,11,173,15.7,60,1
708,Montana Lemonious-Craig,ARIZ,17,172,10.1,20,1
708,DJ Riles,GAST,20,172,8.6,27,0
708,Davis Dalton,USM,15,172,11.5,29,2
708,Aneyas Williams,ND,18,172,9.6,36,0
712,Dan Dishman,UTSA,12,171,14.3,33,3
713,Devin Mockobee,PUR,17,170,10.0,21,1
713,Antonio Jones,TEM,23,170,7.4,32,1
715,Marlyn Johnson,FAU,17,169,9.9,22,0
716,Toby Payne,MRSH,17,168,9.9,32,6
716,Artis Cole,ULM,13,168,12.9,30,1
716,Tavion Smith,UL,12,168,14.0,56,4
719,Jordan Waters,NCSU,15,167,11.1,24,1
719,Nicky Dalmolin,DUKE,11,167,15.2,71,2
719,Jayden Thomas,ND,18,167,9.3,23,2
722,Bralon Brown,MRSH,15,166,11.1,22,2
722,Jamal Haynes,GT,28,166,5.9,17,3
722,Freddie Brock IV,GAST,21,166,7.9,31,1
722,Kam Perry,M-OH,10,166,16.6,40,0
722,Dijon Stanley,UTAH,7,166,23.7,79,2
727,Talique Williams,GAST,16,165,10.3,24,0
728,Chase Penry,BOIS,14,164,11.7,42,0
728,Davon Booth,MSST,13,164,12.6,54,4
730,Chris Long,RUTG,11,163,14.8,58,1
730,Jekail Middlebrook,MTSU,22,163,7.4,24,1
732,Christian Dremel,RUTG,12,162,13.5,36,1
732,Gabriel Benyard,KENN,19,162,8.5,27,0
734,Jude Wolfe,SDSU,18,161,8.9,32,2
734,Shaleak Knotts,MD,11,161,14.6,49,1
734,Quinshon Judkins,OSU,22,161,7.3,21,2
734,DJ Allen Jr.,UTSA,11,161,14.6,29,1
738,Jake Overman,PITT,17,160,9.4,31,1
738,Marion Lukes,CMU,16,160,10.0,43,1
738,Tre Spivey,KSU,14,160,11.4,26,1
741,Christian Hamilton,UNC,7,159,22.7,58,1
742,Marcus Sanders Jr.,GASO,9,158,17.6,43,1
742,Jamari Johnson,LOU,13,158,12.2,29,1
742,Caleb Gossett,OHIO,16,158,9.9,34,0
742,Terrell Anderson,NCSU,14,158,11.3,40,1
746,Ta'Ron Keith,USF,13,157,12.1,64,0
746,Re'Shaun Sanford II,HOU,18,157,8.7,19,0
746,Ben Black,RUTG,12,157,13.1,43,1
749,Cam Davis,WASH,14,156,11.1,37,0
750,Kentron Poitier,FSU,10,155,15.5,29,2
750,Jam Miller,ALA,16,155,9.7,25,1
750,Adam Randall,CLEM,16,155,9.7,25,2
750,Robert Lewis,AUB,16,155,9.7,18,0
750,Jarquez Hunter,AUB,21,155,7.4,18,1
750,Wyatt Sullivan,FAU,13,155,11.9,38,2
756,Demie Sumo-Karngbaye,UK,20,154,7.7,18,0
756,Jaden Robinson,KENN,11,154,14.0,41,0
758,Kentrel Bullock,USA,15,153,10.2,28,1
758,Kaytron Allen,PSU,18,153,8.5,20,2
758,Landon Sims,HAW,13,153,11.8,52,0
758,Star Thomas,DUKE,20,153,7.7,29,1
758,Hardley Gilmore IV,UK,6,153,25.5,52,1
763,Kaleo Ballungay,UNLV,17,152,8.9,29,6
763,Isaac Brown,LOU,30,152,5.1,13,1
765,Zyell Griffin,EMU,6,151,25.2,89,1
765,Anthony Hankerson,ORST,27,151,5.6,20,0
767,Micah Bernard,UTAH,30,150,5.0,19,2
767,Michael Harrison,SDSU,18,150,8.3,18,0
767,Elija Lofton,MIA,9,150,16.7,40,1
770,Nay'Quan Wright,USF,22,149,6.8,44,0
770,Jordan Brown,TTU,12,149,12.4,42,0
770,Kyle Morlock,FSU,13,149,11.5,28,0
770,Colbie Young,UGA,11,149,13.5,34,2
770,Cataurus Hicks,LOU,12,149,12.4,51,0
775,Trevor Kardell,KU,12,148,12.3,32,0
775,Thomas Zsiros,TOL,12,148,12.3,25,1
775,Cam Edwards,CONN,13,148,11.4,50,2
775,Donte Lee Jr.,LIB,10,148,14.8,24,1
779,Richie Anderson III,FRES,18,147,8.2,18,0
779,Marcello Bussey,MEM,10,147,14.7,36,1
779,Conner Cravaack,AKR,13,147,11.3,30,0
782,Tychaun Chapman,MRSH,17,146,8.6,37,1
782,Jordan McCants,JVST,15,146,9.7,18,0
784,Oscar Adaway III,SC,15,145,9.7,30,0
784,Delbert Mimms III,EMU,19,145,7.6,20,1
784,Milan Tucker,FAU,13,145,11.2,52,0
784,Cane Berrong,CCU,12,145,12.1,26,1
784,OJ Arnold,GASO,24,145,6.0,19,2
784,Justyn Reid,USM,7,145,20.7,59,0
790,Marcus Major Jr.,MINN,20,144,7.2,25,1
790,Tre Shackelford,WSU,10,144,14.4,39,1
790,Mekhi Shaw,SDSU,15,144,9.6,30,2
793,Konner Fox,TXST,14,143,10.2,23,1
793,Michael Mathison,WKU,13,143,11.0,36,2
793,Dylan Sampson,TENN,20,143,7.2,21,0
793,Daniel Evert,TEM,8,143,17.9,54,2
797,Anthony Watkins,TLSA,13,142,10.9,63,1
797,DJ Rogers,TCU,12,142,11.8,40,2
799,Oscar Cardenas,UTSA,13,141,10.8,35,3
799,Le'Veon Moss,TA&M,10,141,14.1,20,0
799,Carson Brown,ISU,11,141,12.8,44,1
802,Gavin Williams,NIU,25,140,5.6,35,1
802,Joshua Hardeman,USF,9,140,15.6,48,1
802,Da'Wain Lofton,OKST,6,140,23.3,56,0
802,Jordin Parker,WMU,12,140,11.7,38,0
806,Jack Coldiron,M-OH,13,139,10.7,22,0
806,Trevor Wilson,KU,9,139,15.4,36,0
806,Ja'Quinden Jackson,ARK,13,139,10.7,26,0
806,Semaj Morgan,MICH,27,139,5.1,31,1
810,Mason Tharp,TTU,13,138,10.6,44,2
810,Trace Bruckler,UNM,22,138,6.3,12,2
810,Rashid Williams,WASH,11,138,12.5,36,1
810,Ashton Jeanty,BOIS,23,138,6.0,18,1
810,Will Monney,USU,11,138,12.5,31,1
810,Grayson Tempest,TLSA,16,138,8.6,43,0
810,Caden Jensen,UL,19,138,7.3,18,2
817,Marquez Cooper,SDSU,20,137,6.8,21,2
817,Anthony Tyus III,OHIO,16,137,8.6,19,2
817,Kenny Fletcher Jr.,RUTG,20,137,6.8,16,2
817,Johntay Cook,TEX,8,137,17.1,40,2
817,Wayne Knight,JMU,15,137,9.1,23,2
817,Daz James,ARK,3,137,45.7,94,1
817,Jay Jay Etheridge,KENT,14,137,9.8,37,1
824,Chris Tyree,UVA,24,136,5.7,25,0
824,Noah Whittington,ORE,24,136,5.7,18,2
824,Casey Cain,UNLV,7,136,19.4,50,2
827,Romello Brinson,SMU,13,135,10.4,51,0
827,Chris Culliver,UNC,6,135,22.5,50,1
829,Gerald Green,TROY,9,134,14.9,83,1
829,Antwain Littleton Jr.,TEM,16,134,8.4,20,1
829,Lincoln Pare,TXST,12,134,11.2,22,0
829,Eli Sanders,UNM,15,134,8.9,31,0
829,AJ Newberry,VAN,7,134,19.1,53,2
834,Nate Sullivan Jr.,ULM,14,133,9.5,28,0
834,Dylan Edwards,KSU,19,133,7.0,26,2
834,Zach Ortwerth,IOWA,11,133,12.1,52,0
834,Anthony Eager,USA,10,133,13.3,38,2
838,Logan Kyle,JMU,11,132,12.0,30,1
838,Dallan Hayden,COLO,17,132,7.8,38,0
840,James Della Pesca,TEM,14,131,9.4,25,0
840,Holden Staes,TENN,15,131,8.7,20,1
840,Preston Fox,WVU,12,131,10.9,30,0
840,Richie Hoskins,VAN,11,131,11.9,31,2
844,Javen Jacobs,UNM,17,130,7.6,33,1
845,Kobe Prentice,ALA,11,129,11.7,20,1
846,Casey Kelly,ECU,16,128,8.0,23,1
846,Arlis Boardingham,FLA,18,128,7.1,20,2
846,Tadd Barr,BUFF,7,128,18.3,42,1
846,Fredrick Moore,MICH,11,128,11.6,20,1
846,Zion Kearney,OU,8,128,16.0,56,1
851,Javien Cuff,BUFF,10,127,12.7,24,1
851,Nick Rempert,UNT,11,127,11.5,40,1
851,Xavier Brown,UVA,9,127,14.1,46,2
851,Devan Williams,HOU,11,127,11.5,33,1
855,Trent Whittemore,UCF,6,126,21.0,54,0
855,Hayes Sutton,MTSU,15,126,8.4,27,1
855,Jack Pedersen,UCLA,12,126,10.5,23,1
855,Fred Farrier II,UK,13,126,9.7,20,0
855,Eric Holley III,TOL,14,126,9.0,40,0
855,Perry Thompson,AUB,5,126,25.2,70,1
855,Omiri Wiggins,LT,20,126,6.3,16,2
862,Tobias Merriweather,CAL,11,125,11.4,37,1
862,Jaiden Credle,MTSU,27,125,4.6,19,0
862,Brayden Loftin,KSU,11,125,11.4,23,2
862,Thai Chiaokhiao-Bowman,RICE,15,125,8.3,33,1
862,Tony Freeman,WSU,8,125,15.6,38,0
867,Ty Son Lawton,IU,12,124,10.3,35,0
867,Keenan Jackson,NCSU,12,124,10.3,25,2
869,Jyaire Shorter,MEM,10,123,12.3,38,0
869,Jaden Dottin,TOL,9,123,13.7,41,0
869,Caleb Coombs,FAU,8,123,15.4,27,0
869,Jovantae Barnes,OU,17,123,7.2,19,1
869,Gamarion Carter,MTSU,12,123,10.3,27,0
869,Micah Hudson,TTU,8,123,15.4,38,0
869,Noah Meyers,WKU,7,123,17.6,24,1
876,Khalil Dinkins,PSU,14,122,8.7,23,2
876,Rashod Dubinion,ARK,16,122,7.6,23,0
876,Johncarlos Miller II,TTU,10,122,12.2,45,3
876,Jahiem White,WVU,19,122,6.4,28,1
876,Daidren Zipperer,UTAH,8,122,15.3,46,0
881,Abdul-Fatai Ibrahim,LT,14,121,8.6,20,0
881,Bryce Bohanon,TULN,10,121,12.1,31,0
881,Calvin Johnson II,NU,11,121,11.0,23,0
881,JR Wilson Jr.,UVA,8,121,15.1,68,1
881,Chas Nimrod,TENN,10,121,12.1,27,0
881,Mason Starling,CAL,9,121,13.4,19,0
881,Olsen Patt-Henry,CLEM,9,121,13.4,40,3
888,Josiah Miamen,FIU,10,120,12.0,23,0
888,Andre Johnson,M-OH,7,120,17.1,44,0
888,Kajiya Hollawayne,TEM,9,120,13.3,59,0
888,Dahya Patel,BALL,7,120,17.1,33,1
892,Jalen John,MASS,17,119,7.0,15,0
892,Manny Covey,CIN,8,119,14.9,71,2
892,Darrion Dupree,WIS,12,119,9.9,26,0
892,Xavier Robinson,OU,13,119,9.2,46,0
896,Nick Kallerup,MINN,9,117,13.0,44,0
896,Malick Meiga,CCU,7,117,16.7,46,0
898,Josh McCray,ILL,13,116,8.9,30,1
898,Jamel Hardy Jr.,UTSA,10,116,11.6,33,2
898,Hunter Summers,ARST,9,116,12.9,32,2
901,Marshall Lang,NU,11,115,10.5,21,1
901,Riley Williams,MIA,7,115,16.4,29,0
901,Eli Green,ISU,10,115,11.5,34,0
901,Joey Mattord,EMU,10,115,11.5,27,0
901,Ethan Conner,TROY,12,115,9.6,29,0
906,Addison Ostrenga,IOWA,15,114,7.6,29,1
906,Jordan Shipp,UNC,9,114,12.7,22,1
906,Kameron Courtney,UVA,12,114,9.5,33,0
909,Drew Biber,PUR,13,113,8.7,22,0
909,Carsen Ryan,UTAH,10,113,11.3,25,1
909,Ja'Cyais Credle,GAST,9,113,12.6,21,0
909,Tate Carney,WAKE,9,113,12.6,39,1
909,Shamar Porter,CONN,6,113,18.8,39,3
909,Elijah Sohn,SHSU,14,113,8.1,22,0
909,Shamar Rigby,PUR,11,113,10.3,29,0
909,Marcus Vinson,UTEP,12,113,9.4,52,2
917,Jake Roberts,OU,12,112,9.3,28,2
917,Nate Kurisky,LOU,12,112,9.3,23,3
917,Jalen Buckley,WMU,15,112,7.5,24,0
917,Josiah Martin,CAL,12,112,9.3,27,0
921,Corey Kiner,CIN,16,111,6.9,14,0
921,Tanner Arkin,ILL,16,111,6.9,16,3
921,Jordan Anthony,ARK,8,111,13.9,27,1
921,Torrance Burgess Jr.,TXST,10,111,11.1,22,0
921,Luke Reynolds,PSU,9,111,12.3,24,1
926,Jay Ducker,SHSU,15,110,7.3,31,0
926,Harry Lodge,WAKE,12,110,9.2,31,0
926,Jordan Smith,NMSU,8,110,13.8,21,0
929,Abdul Janneh Jr.,GT,7,109,15.6,60,0
929,Jared Roznos,AFA,5,109,21.8,52,0
929,Tony Livingston,FLA,11,109,9.9,24,2
929,Devin Hyatt,ARIZ,7,109,15.6,41,0
933,Keanu Hill,BYU,12,108,9.0,20,1
933,Javonte Sherman,MTSU,9,108,12.0,29,0
933,Robbie Ouzts,ALA,8,108,13.5,44,2
933,Marlin Klein,MICH,13,108,8.3,33,0
933,Matt Wagner,BOIS,10,108,10.8,22,0
933,Wayshawn Parker,WSU,11,108,9.8,52,1
933,Dashawn Martin,KENT,8,108,13.5,27,0
940,Dre Washington,UL,6,107,17.8,66,1
940,Sedrick Irvin,STAN,5,107,21.4,51,0
940,Emari White,UTEP,15,107,7.1,28,0
943,De'Nylon Morrissette,PUR,11,106,9.6,19,2
943,Mark Fletcher Jr.,MIA,10,106,10.6,22,0
943,Seth Anderson,IOWA,5,106,21.2,42,0
943,JeyQuan Smith,USF,6,106,17.7,48,0
943,Michael Smith,SC,10,106,10.6,36,1
943,Rykem Laney,GAST,7,106,15.1,24,1
943,Caleb Ramseur,NEV,8,106,13.3,44,1
950,Jaison Patterson,BGSU,12,105,8.8,18,1
950,Kendrick Law,ALA,10,105,10.5,22,1
950,Brendan Doyle,MEM,13,105,8.1,32,3
953,Bill Jackson,TLSA,19,104,5.5,31,2
953,CJ Donaldson,WVU,14,104,7.4,15,1
955,Phil Mafah,CLEM,21,103,4.9,22,0
955,Michael Buckley,UNM,8,103,12.9,18,0
955,Dawson Pendergrass,BAY,11,103,9.4,22,1
955,Makenzie McGill II,UNT,11,103,9.4,29,0
959,Chauncey Magwood,UCF,5,102,20.4,34,0
959,Avery Morrow,CSU,16,102,6.4,17,0
959,Nate Boerkircher,NEB,6,102,17.0,25,0
959,Peyton O'Leary,MICH,10,102,10.2,22,1
963,Javon Harvey,DUKE,11,101,9.2,16,1
963,Jake Orlando,BUFF,11,101,9.2,34,2
963,Cole Spence,VAN,10,101,10.1,17,2
963,Trey'Dez Green,LSU,13,101,7.8,21,4
963,Zacharyus Williams,UTAH,10,101,10.1,33,0
963,Jarvis Rush,AKR,9,101,11.2,36,1
969,Ethan Davis,TENN,13,100,7.7,18,2
969,J'Koby Williams,TTU,10,100,10.0,22,1
969,Moussa Barry,WKU,10,100,10.0,17,1
969,Tank Hawkins,FLA,10,100,10.0,36,1
973,Ulysses Bentley IV,MISS,13,99,7.6,31,0
973,Mavin Anderson,CAL,14,99,7.1,19,0
973,Stacy Sneed,HOU,16,99,6.2,23,1
973,Shazz Preston,TULN,4,99,24.8,53,2
973,Jacob Jenkins,LIB,10,99,9.9,33,2
973,Jevon Jackson,UTEP,16,99,6.2,22,2
973,Justice Haynes,ALA,17,99,5.8,13,0
973,Jeremy Payne,TCU,12,99,8.3,21,0
973,Suderian Harrison,UVA,11,99,9.0,24,0
973,D.J. McKinney,SHSU,12,99,8.3,20,0
973,Messiah Burch,BUFF,9,99,11.0,30,0
973,Rahsul Faison,USU,22,99,4.5,36,0
973,Tommy Maher,CSU,4,99,24.8,53,1
986,Frank Covey IV,NU,10,98,9.8,27,0
986,LJ Martin,BYU,10,98,9.8,33,2
986,Reed Jesiolowski,USM,8,98,12.3,30,0
989,Patrick Herbert,ORE,10,97,9.7,29,0
989,Julian Gray,LIB,7,97,13.9,36,2
989,Jeremiah Aaron,UNT,5,97,19.4,27,1
989,Kayden McGee,UNLV,3,97,32.3,49,1
989,Zeed Haynes,SYR,8,97,12.1,42,0
994,Zak Wallace,ARST,14,96,6.9,49,0
994,Joseph Himon II,NU,15,96,6.4,22,1
996,Josiah Freeman,FRES,8,95,11.9,34,2
996,Bruin Fleischmann,AFA,4,95,23.8,43,0
998,Jerand Bradley,BC,6,94,15.7,30,2
998,Cole Adams,ALA,6,94,15.7,30,0
998,Peyton Jones,DUKE,8,94,11.8,40,1
998,Jarriett Buie,IOWA,9,94,10.4,19,0
998,Boden Groen,RICE,12,94,7.8,21,0
998,Bryce Pierre,UCLA,11,94,8.5,16,0
998,Willie Rodriguez,UK,5,94,18.8,25,0
998,Bryson Donelson,FRES,21,94,4.5,14,1
1006,B.J. Harris,CMU,11,93,8.5,26,0
1006,Juju Lewis,FIU,5,93,18.6,42,2
1006,Tylor Latham,AFA,6,93,15.5,34,1
1009,Bentley Hanshaw,LIB,10,92,9.2,21,1
1009,Josh Ford,OKST,10,92,9.2,26,1
1009,Fluff Bothwell,USA,13,92,7.1,28,0
1012,Chris Toudle,WMU,8,91,11.4,23,1
1012,Tamatoa Mokiao-Atimalala,HAW,12,91,7.6,19,3
1012,Julian Nixon,ULM,9,91,10.1,23,1
1012,Jere Getzinger,EMU,13,91,7.0,18,2
1012,Jake Smith,ASU,6,91,15.2,30,0
1012,Brett Buckman,CONN,7,91,13.0,32,0
1012,Rahjai Harris,ECU,15,91,6.1,19,0
1012,Johnny Richardson,UCF,13,91,7.0,22,1
1012,Mata'ava Ta'ase,BYU,9,91,10.1,26,3
1012,Shane Porter,UNT,16,91,5.7,13,0
1012,Brock Lampe,NIU,9,91,10.1,21,1
1012,Joshisa Trader,MIA,6,91,15.2,40,1
1012,Jaden Gibson,UVA,10,91,9.1,26,0
1012,Jaivian Thomas,CAL,11,91,8.3,56,0
1012,Jai'Den Thomas,UNLV,11,91,8.3,27,1
1012,Ryner Swanson,BYU,10,91,9.1,20,0
1028,Justice Ellison,IU,13,90,6.9,19,0
1028,Eli Raridon,ND,11,90,8.2,14,2
1028,Kamron Beachem,FRES,9,90,10.0,26,1
1028,Bryce Caufield,ORST,6,90,15.0,21,1
1028,Antonio Ferguson,FIU,7,90,12.9,39,1
