RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Tackles', 'SOLO')","('Tackles', 'AST')","('Tackles', 'TOT')","('Sacks', 'SACK')","('Sacks', 'YDS')","('Interceptions', 'PD')","('Interceptions', 'INT')","('Interceptions', 'YDS')","('Interceptions', 'LNG')","('Interceptions', 'TD')","('Unnamed: 11_level_0', 'FF')"
1238,Aaron Wofford,WMU,S,25,8,33,0.0,0,8,1,3,3,0,0
1238,Cooper Lanz,BAY,DL,17,16,33,1.0,5,1,0,0,0,0,0
1238,Gracen Halton,OU,DL,11,22,33,3.5,23,2,0,0,0,0,1
1238,Malick Sylla,MSST,LB,10,23,33,2.0,7,1,0,0,0,0,0
1238,Kenneth Harris,OKST,CB,27,6,33,1.0,5,5,0,0,0,0,0
1238,William Whitlow Jr.,MEM,DL,18,15,33,2.5,24,5,0,0,0,0,0
1238,Kris Trinidad,ODU,DE,11,22,33,4.0,26,3,0,0,0,0,2
1238,Damonte Smith,MTSU,NT,21,12,33,3.0,17,2,1,7,7,0,1
1238,Zeke Berry,MICH,DB,26,7,33,0.0,0,10,1,0,0,0,0
1238,Jamaal Whyce Jr.,MRSH,DL,12,21,33,2.5,7,0,0,0,0,0,0
1238,Chris Graves Jr.,MISS,CB,21,12,33,0.0,0,4,0,0,0,0,1
1238,Jacob Holmes,UVA,DL,8,25,33,3.0,25,0,0,0,0,0,0
1238,Collin Wright,STAN,CB,25,8,33,0.0,0,4,1,19,19,1,0
1238,MJ Stroud,GASO,DL,25,8,33,6.5,46,2,0,0,0,0,3
1238,Ayden Duncanson,ECU,DB,18,15,33,0.0,0,1,0,0,0,0,0
1238,A.J. Harris,PSU,CB,25,8,33,0.0,0,1,0,0,0,0,0
1238,Jason Hammond,UVA,DT,12,21,33,2.5,30,0,0,0,0,0,1
1238,Josh Battle,USM,S,17,16,33,1.0,7,0,0,0,0,0,0
1238,D'Arco Perkins-McAllister,ULM,DB,26,7,33,4.0,28,7,0,0,0,0,0
1238,Cam Rice,MD,DL,15,18,33,1.5,24,1,0,0,0,0,0
1238,A'Mauri Washington,ORE,DL,15,18,33,1.5,10,7,0,0,0,0,0
1238,Donovan McIntosh,KSU,CB,26,7,33,0.0,0,4,1,1,1,0,0
1238,Ta'Shawn James,ISU,DB,20,13,33,0.0,0,5,0,0,0,0,0
1238,Dylan Stewart,SC,LB,19,14,33,4.5,40,2,0,0,0,0,3
1238,Joshua Josephs,TENN,DL,17,16,33,4.0,19,2,0,0,0,0,3
1238,Adam Klenk,NAVY,LB,13,20,33,4.0,28,1,0,0,0,0,2
1238,Mackavelli Malotumau,WKU,DL,12,21,33,1.5,9,0,0,0,0,0,0
1238,Jay Crable,OHIO,DE,16,17,33,6.0,49,4,0,0,0,0,0
1238,Hudauri Hines,PUR,DB,23,10,33,0.0,0,8,1,0,0,0,0
1238,Tevin Tucker,KENT,S,22,11,33,0.0,0,2,0,0,0,0,0
1238,Gavench Marcelin,FAU,DL,19,14,33,2.0,12,1,0,0,0,0,0
1238,Landyn Cleveland,OKST,S,18,15,33,0.0,0,2,0,0,0,0,0
1238,Eric Winters,AUB,S,24,9,33,1.0,12,1,0,0,0,0,0
1238,Kaleb Martin,M-OH,DB,23,10,33,0.0,0,7,0,0,0,0,0
1238,Deuce Walker,GAST,S,24,9,33,0.0,0,1,0,0,0,0,0
1238,Dontae Carter,VAN,S,18,15,33,0.0,0,1,0,0,0,0,0
1238,Tre Fulton,UNLV,DB,21,12,33,0.0,0,4,0,0,0,0,1
1238,Jadyn Walker,USC,LB,25,8,33,1.0,5,1,0,0,0,0,0
1238,Marcel Tyler,WMU,DL,15,18,33,2.0,19,1,1,0,0,0,1
1238,Job Grant,NAVY,LB,16,17,33,0.0,0,0,0,0,0,0,0
1238,Jaheim Wilson-Jones,HAW,DB,24,9,33,0.0,0,4,1,0,0,0,0
1238,Dallas Afalava,WAKE,DL,11,22,33,3.0,20,1,1,3,3,0,1
1238,Jordan Scruggs,WVU,CB,22,11,33,0.0,0,2,1,80,80,1,1
1238,Mikhail Seiken,AFA,DB,27,6,33,0.0,0,0,0,0,0,0,1
1288,De'Jon Benton,HAW,DL,21,11,32,5.5,36,0,0,0,0,0,1
1288,Jahari Rogers,CSU,DB,21,11,32,0.5,3,8,1,16,16,0,0
1288,Antonio Stevens,KENN,DB,15,17,32,0.0,0,4,1,0,0,0,0
1288,Caden Johnson,BALL,LB,18,14,32,1.0,3,0,0,0,0,0,1
1288,Brandon Mack II,HOU,LB,18,14,32,5.0,25,0,0,0,0,0,2
1288,Briceon Hayes,UNT,DL,16,16,32,1.5,4,0,0,0,0,0,1
1288,Hunter Barth,STAN,LB,20,12,32,2.0,9,2,0,0,0,0,0
1288,Isaac Walker,JVST,LB,17,15,32,3.0,12,1,0,0,0,0,1
1288,Cam'Ron Stewart,TEM,LB,19,13,32,5.0,34,1,0,0,0,0,1
1288,Jaishawn Barham,MICH,LB,21,11,32,4.0,29,4,0,0,0,0,1
1288,Kobie McKinzie,OU,LB,12,20,32,1.0,3,0,0,0,0,0,0
1288,Tevarua Tafiti,STAN,LB,15,17,32,2.0,8,1,0,0,0,0,0
1288,Fred Davis II,NU,DB,24,8,32,0.0,0,6,0,0,0,0,0
1288,Mike Harris,USA,S,16,16,32,0.0,0,0,0,0,0,0,1
1288,Mason Reiger,WIS,LB,18,14,32,5.0,40,1,0,0,0,0,0
1288,Mumu Bin-Wahad,UNLV,DB,13,19,32,0.0,0,1,0,0,0,0,1
1288,Shyheim Brown,FSU,DB,12,20,32,1.0,6,0,0,0,0,0,0
1288,Ed Smith IV,USA,DL,13,19,32,0.5,3,0,0,0,0,0,0
1288,Bryce Cowan,VAN,LB,20,12,32,3.0,35,1,0,0,0,0,5
1288,Blake Purchase,ORE,LB,13,19,32,2.0,12,1,1,-3,0,0,0
1288,Anthony Dunn Jr.,TOL,DE,16,16,32,2.0,11,1,0,0,0,0,0
1288,Tim Grant-Randall,MASS,DL,10,22,32,1.5,9,1,0,0,0,0,0
1288,Jamare Glasker,MD,DB,27,5,32,0.0,0,6,4,59,32,1,0
1288,Bryson Taylor,USU,CB,15,17,32,0.0,0,5,0,0,0,0,0
1288,Thomas Williams,VT,CB,21,11,32,0.0,0,6,0,0,0,0,0
1288,K'Vion Thunderbird,FRES,LB,13,19,32,0.0,0,3,2,59,59,1,0
1288,Josh Fussell,NU,DB,18,14,32,0.0,0,9,0,0,0,0,0
1288,Mark Hensley,NIU,DT,18,14,32,1.0,5,0,0,0,0,0,0
1288,Karter Menz,MINN,DL,18,14,32,6.5,36,2,0,0,0,0,1
1288,Dylan Hasz,APP,DB,15,17,32,1.0,1,3,0,0,0,0,1
1288,Cameron Lindsey,PITT,LB,19,13,32,2.0,23,1,0,0,0,0,1
1288,Collin Jacob,UL,S,23,9,32,0.5,4,1,1,16,16,0,0
1288,Javis Mynatt,TXST,S,16,16,32,1.0,4,0,0,0,0,0,1
1288,Brayshawn Littlejohn,APP,LB,14,18,32,2.0,15,2,0,0,0,0,0
1288,Zion Tracy,PSU,CB,26,6,32,1.0,10,2,0,0,0,0,1
1288,Mychal McMullin,JMU,DL,12,20,32,1.0,7,0,0,0,0,0,0
1288,Dijon Lee Jr.,ALA,DB,21,11,32,0.0,0,5,2,1,1,0,0
1288,Marcellus Barnes Jr.,SMU,CB,21,11,32,0.0,0,6,1,0,0,0,1
1288,James Chenault,USF,CB,20,12,32,0.0,0,4,2,0,0,0,0
1288,Mario Landino,IU,DL,14,18,32,5.0,34,4,0,0,0,0,0
1288,Tim Brantley Jr.,MOST,DL,11,21,32,0.5,4,0,0,0,0,0,0
1288,Chris Burge,UAB,DE,13,19,32,3.5,14,0,0,0,0,0,0
1288,Alonzo Jackson Jr.,LT,LB,19,13,32,0.0,0,3,1,23,23,1,0
1288,Sidney Stewart,MD,DL,20,12,32,7.0,44,2,0,0,0,0,1
1288,Keona Davis,NEB,DL,18,14,32,1.5,9,1,0,0,0,0,0
1288,Jameer Lewis,USM,DL,14,18,32,3.0,19,0,0,0,0,0,0
1288,Abdul Muhammad,MTSU,CB,24,8,32,0.0,0,7,0,0,0,0,0
1288,Justin Ross,NAVY,CB,18,14,32,0.5,2,4,1,3,3,0,0
1288,Marlin Dean,GAST,LB,21,11,32,1.0,2,0,0,0,0,0,1
1288,Tymere Jackson,TXST,DE,16,16,32,2.5,11,2,0,0,0,0,0
1338,Jahmeer Carter,UVA,DT,1,30,31,0.0,0,0,0,0,0,0,0
1338,Virdel Edwards II,HAW,DB,25,6,31,0.0,0,6,0,0,0,0,0
1338,Monkell Goodwine,SC,DL,23,8,31,0.0,0,1,0,0,0,0,2
1338,Tyrin Taylor,JVST,CB,20,11,31,0.0,0,4,1,0,0,0,0
1338,Anwar Sparrow,SYR,LB,21,10,31,1.0,3,2,0,0,0,0,0
1338,Chase Smith,MIA,LB,15,16,31,0.0,0,2,0,0,0,0,0
1338,Damarius McGhee,FAU,DB,21,10,31,0.0,0,4,0,0,0,0,0
1338,Sedarius McConnell,BC,DL,17,14,31,2.5,4,0,0,0,0,0,1
1338,Phillip Lee,ARK,DL,16,15,31,3.5,42,0,0,0,0,0,0
1338,Bryson Eason,TENN,DL,8,23,31,0.0,0,3,0,0,0,0,0
1338,Justin Anderson,AKR,CB,19,12,31,0.0,0,0,0,0,0,0,1
1338,Devin Lee,USF,DT,11,20,31,1.0,3,0,0,0,0,0,0
1338,Owen Pewee,UTSA,LB,16,15,31,0.0,0,1,0,0,0,0,0
1338,George Gumbs Jr.,FLA,EDGE,14,17,31,2.5,8,0,0,0,0,0,2
1338,Cashius Howell,TA&M,DE,20,11,31,11.5,80,6,0,0,0,0,1
1338,Paul Oyewale,TCU,EDGE,21,10,31,2.0,8,0,0,0,0,0,1
1338,Hero Kanu,TEX,DL,9,22,31,2.0,7,1,0,0,0,0,0
1338,Kayin Lee,AUB,CB,25,6,31,0.0,0,4,1,0,0,0,0
1338,T.J. Searcy,TA&M,DE,13,18,31,1.5,6,2,0,0,0,0,0
1338,Derek Carter Jr.,WVU,S,21,10,31,0.0,0,4,1,20,20,0,1
1338,Xavier Holmes,JMU,DL,14,17,31,6.0,50,4,1,0,0,0,0
1338,Trey Harris,SHSU,DB,19,12,31,0.0,0,0,0,0,0,0,1
1338,K.J. Kirkland,FSU,DB,10,21,31,1.0,12,0,0,0,0,0,0
1338,AJ Green,LOU,DL,11,20,31,4.0,33,0,0,0,0,0,1
1338,Devan Thompkins,USC,DT,18,13,31,3.0,23,2,0,0,0,0,1
1338,Tyler Turner,BAY,S,22,9,31,0.0,0,2,0,0,0,0,0
1338,Ahmad Moten Sr.,MIA,DL,20,11,31,4.5,40,0,0,0,0,0,0
1338,Gabe Peterson,NMSU,DE,11,20,31,0.5,2,0,0,0,0,0,0
1338,Travon West,WAKE,DB,13,18,31,0.0,0,2,0,0,0,0,0
1338,Andrew Laurich,CSU,DL,10,21,31,0.0,0,0,0,0,0,0,0
1338,Leonard Moore,ND,CB,23,8,31,0.0,0,7,5,50,46,1,1
1338,Keviyan Huddleston,UNT,DL,17,14,31,5.0,31,0,0,0,0,0,0
1338,Edwin Kolenge,BC,DL,17,14,31,1.0,8,0,0,0,0,0,0
1338,Emmanuel Oguns,LT,DL,5,26,31,1.0,10,1,0,0,0,0,0
1338,Hosea Wheeler,IU,DL,13,18,31,0.0,0,0,0,0,0,0,0
1338,Mi'Quise Humphrey-Grace,UK,DL,18,13,31,3.5,39,2,0,0,0,0,1
1338,Sailasa Vadrawale III,ORST,DB,22,9,31,0.0,0,5,1,8,8,0,0
1338,Preston Carr,ECU,DL,14,17,31,2.0,15,0,0,0,0,0,0
1338,Donte Thompson,UTEP,LB,16,15,31,0.0,0,3,0,0,0,0,0
1338,Junior Poyser,BUFF,DT,14,17,31,5.5,20,0,0,0,0,0,1
1338,Reggie Powers III,OU,DB,19,12,31,1.0,10,1,0,0,0,0,1
1338,Michael Boganowski,OU,DB,20,11,31,1.0,7,0,0,0,0,0,0
1338,Curtis Simpson,CLT,DL,11,20,31,2.5,22,1,0,0,0,0,1
1338,Nehemiah Chandler,USA,CB,22,9,31,0.0,0,13,2,-7,0,0,0
1338,Chris Forbes,ODU,DL,11,20,31,1.0,4,0,0,0,0,0,0
1338,Anthony Richard Jr.,USM,CB,14,17,31,0.0,0,8,2,0,0,0,0
1338,Kamrin Canterbury,ULM,DB,24,7,31,1.0,9,1,0,0,0,0,0
1338,Marcellus Wilkerson,UTSA,LB,18,13,31,1.0,19,1,0,0,0,0,1
1338,Shawn Lee Jr.,PITT,DB,23,8,31,0.0,0,4,1,30,30,1,0
1338,Cyrus Durham,AKR,DL,17,14,31,3.0,10,0,0,0,0,0,0
1338,Brody Bujnoch,AFA,LB,8,23,31,1.0,6,0,0,0,0,0,0
1338,Leroy Harris III,KU,DE,23,8,31,4.5,20,8,0,0,0,0,0
1338,Chauncey Chidi,SHSU,DE,20,11,31,2.5,8,0,0,0,0,0,0
1391,Aliki Vimahi,UTAH,DT,13,17,30,1.0,1,2,0,0,0,0,0
1391,Martavius French,COLO,LB,18,12,30,1.0,4,0,0,0,0,0,0
1391,Marvae Myers,MRSH,DB,18,12,30,1.0,5,4,1,34,34,0,0
1391,Tiaoalii Savea,ARIZ,DL,7,23,30,0.5,1,0,0,0,0,0,0
1391,Lorenzo Styles Jr.,OSU,CB,18,12,30,0.0,0,2,0,0,0,0,0
1391,Terrell Miller,KENT,CB,21,9,30,0.0,0,6,2,37,37,0,0
1391,Khordae Sydnor,VAN,DL,11,19,30,3.5,18,3,0,0,0,0,0
1391,Raymond Gay II,OKST,CB,19,11,30,0.0,0,0,0,0,0,0,0
1391,Drew Hughes,BALL,DT,12,18,30,2.0,10,0,0,0,0,0,0
1391,Ty Myles,NIU,S,14,16,30,0.0,0,1,0,0,0,0,0
1391,Derrick Moore,MICH,EDGE,19,11,30,10.0,97,3,0,0,0,0,2
1391,Channing Canada,TCU,CB,22,8,30,0.0,0,1,1,0,0,0,0
1391,Dillon Trainer,DEL,LB,15,15,30,2.5,20,0,0,0,0,0,0
1391,Cameron Whitfield,UL,LB,19,11,30,1.0,9,0,1,1,1,0,0
1391,Edward Vesterinen,WVU,DL,12,18,30,2.0,15,0,0,0,0,0,0
1391,Darren Agu,UNM,DE,15,15,30,2.0,15,1,0,0,0,0,1
1391,Jaden Mangham,MICH,DB,19,11,30,0.0,0,2,0,0,0,0,0
1391,Kyron Chambers,SMU,CB,19,11,30,0.0,0,2,0,0,0,0,0
1391,Donovan Branch,CONN,LB,19,11,30,3.5,31,1,0,0,0,0,0
1391,Malik Muhammad,TEX,DB,23,7,30,1.0,6,4,2,0,0,0,0
1391,Peter Woods,CLEM,DT,9,21,30,2.0,14,1,0,0,0,0,0
1391,Marquis Cooper,BUFF,CB,20,10,30,0.0,0,4,0,0,0,0,0
1391,Noah Matthews,DEL,DE,18,12,30,2.0,13,1,0,0,0,0,0
1391,Saadiq Clements,UNT,DL,15,15,30,1.5,10,0,0,0,0,0,1
1391,Daevin Hobbs,TENN,DL,13,17,30,3.0,23,2,0,0,0,0,1
1391,Zachary Tobe,GT,DB,17,13,30,0.0,0,2,0,0,0,0,0
1391,Juice Clarke,ILL,DB,22,8,30,0.0,0,7,0,0,0,0,0
1391,Amarion Atwood,TXST,CB,20,10,30,0.0,0,3,0,0,0,0,0
1391,Jackie Marshall,BAY,DL,14,16,30,2.0,7,0,0,0,0,0,0
1391,Jaseim Mitchell,CSU,LB,13,17,30,1.0,3,0,0,0,0,0,0
1391,Antoineo Harris Jr.,CONN,DL,13,17,30,2.0,26,1,0,0,0,0,0
1391,Anthony Britton,UVA,DT,7,23,30,0.0,0,0,0,0,0,0,2
1391,Blake Cotton,UTAH,CB,22,8,30,0.0,0,7,0,0,0,0,0
1391,Nehemiah Dukes,OHIO,DL,7,23,30,1.0,3,3,0,0,0,0,0
1391,Ben Osueke,TEM,CB,15,15,30,0.0,0,7,1,0,0,0,0
1391,Che Ojarikre,STAN,S,15,15,30,0.0,0,2,0,0,0,0,0
1391,DeAndre Lynch,ODU,DL,3,27,30,1.0,4,2,0,0,0,0,0
1391,Keyshawn Flowers,MD,LB,23,7,30,1.0,8,0,0,0,0,0,0
1391,Anterio Thompson,WASH,DL,17,13,30,1.5,4,2,0,0,0,0,0
1391,Kshawn Cox Jr.,DEL,CB,18,12,30,0.0,0,1,0,0,0,0,0
1391,Trey Pierce,MICH,DL,18,12,30,0.0,0,0,0,0,0,0,0
1391,Nikko Taylor,ORST,LB,11,19,30,1.0,4,3,0,0,0,0,0
1391,Thomas Collins,ORST,DL,11,19,30,0.5,4,2,0,0,0,0,0
1391,Michael Coats Jr.,WVU,CB,22,8,30,0.0,0,7,0,0,0,0,0
1391,DJ Barnes,KENT,DB,20,10,30,0.0,0,0,0,0,0,0,1
1391,Mandrell Desir,FSU,DL,13,17,30,6.5,55,1,0,0,0,0,1
1391,Smiley Bradford,PUR,DB,22,8,30,0.0,0,6,1,0,0,0,0
1391,Tyrelle Deener,EMU,DB,16,14,30,0.0,0,2,1,0,0,0,0
1391,Isaac Hubert,AFA,LB,22,8,30,5.0,25,1,0,0,0,0,0
1391,Donte Harrison,NIU,CB,19,11,30,0.0,0,5,1,11,11,0,0
1391,Niles King,SDSU,EDGE,12,18,30,6.5,53,0,0,0,0,0,0
1442,David Reese,SYR,DL,23,6,29,2.5,14,3,0,0,0,0,0
1442,Kershawn Fisher,WMU,DE,16,13,29,3.0,26,2,0,0,0,0,1
1442,Keyshawn Hunter,DEL,DT,13,16,29,3.5,19,0,0,0,0,0,0
1442,Ceyair Wright,NEB,DB,12,17,29,0.5,2,5,0,0,0,0,0
1442,Kahlil Saunders,UK,DL,15,14,29,2.0,16,0,0,0,0,0,0
1442,Chief Borders,UNLV,LB,12,17,29,1.5,9,0,0,0,0,0,1
1442,Jalonnie Williams,NIU,DE,8,21,29,0.0,0,1,0,0,0,0,0
1442,Keegan Davis,FIU,DL,17,12,29,5.5,37,0,0,0,0,0,1
1442,Amarian Williams,LIB,CB,20,9,29,0.0,0,5,2,12,12,0,0
1442,Kody Jones,KENN,DB,18,11,29,2.0,13,3,1,29,29,0,0
1442,Kwan Williams,BC,DL,14,15,29,0.0,0,0,0,0,0,0,1
1442,De'Arre McDonald,MTSU,CB,22,7,29,0.0,0,7,0,0,0,0,0
1442,Rene Konga,LOU,DL,13,16,29,1.5,9,5,0,0,0,0,0
1442,Santana Hopper,TULN,DL,17,12,29,4.5,33,0,0,0,0,0,0
1442,Jahzon Jacks,FRES,DL,14,15,29,2.5,20,0,0,0,0,0,0
1442,Jeremiah McGill,MASS,S,20,9,29,0.0,0,1,1,0,0,0,0
1442,Devin Grant,SYR,DB,18,11,29,1.0,9,3,0,0,0,0,1
1442,Wilky Denaud,FAU,DL,12,17,29,3.0,20,0,0,0,0,0,1
1442,Keldric Faulk,AUB,DE,23,6,29,2.0,11,4,0,0,0,0,0
1442,Jaxon Howard,MINN,DL,6,23,29,4.0,27,0,0,0,0,0,0
1442,Jalen Thompson,MSU,DL,15,14,29,2.5,20,1,0,0,0,0,0
1442,Braylan Shelby,USC,DE,15,14,29,4.5,17,0,1,18,18,0,0
1442,Jasiah Wagoner,CAL,DB,16,13,29,0.0,0,0,0,0,0,0,0
1442,Carmine Bastone,NU,DL,12,17,29,2.5,17,1,0,0,0,0,0
1442,T'sai McDaniel,UAB,CB,21,8,29,0.0,0,1,1,50,50,0,0
1442,Kobe Singleton,ORST,DB,19,10,29,0.0,0,4,0,0,0,0,0
1442,Pooda Walker,MEM,DL,13,16,29,0.5,5,0,0,0,0,0,0
1442,Donovan Rieman,LT,DL,8,21,29,2.5,9,1,0,0,0,0,0
1442,James Kreutz,ILL,LB,15,14,29,0.0,0,3,0,0,0,0,0
1442,Kameron Hamilton,TULN,DE,11,18,29,3.0,26,3,0,0,0,0,0
1442,Jamarrion Solomon,CLT,DL,12,17,29,0.0,0,0,0,0,0,0,0
1442,Elinneus Davis,WASH,DL,19,10,29,0.5,2,2,0,0,0,0,0
1442,C.J. Fite,ASU,DL,16,13,29,1.0,7,2,0,0,0,0,1
1442,Shadarian Harrison,PITT,DB,17,12,29,0.0,0,3,1,0,0,0,1
1442,Dejuan Lane,PSU,S,23,6,29,1.0,7,1,0,0,0,0,0
1442,Joshua Scott,EMU,DB,13,16,29,0.0,0,4,1,0,0,0,0
1442,Ca'lub Holloway,SHSU,LB,21,8,29,0.5,5,2,0,0,0,0,0
1442,Joedrick Lewis,BALL,DB,23,6,29,0.0,0,0,3,16,16,0,0
1442,Tyree Blake,ORST,LB,14,15,29,0.0,0,1,0,0,0,0,0
1442,Marc Pretto,NIU,LB,13,16,29,0.5,4,0,0,0,0,0,0
1442,Kent Robinson,WKU,DB,21,8,29,0.0,0,4,0,0,0,0,0
1442,Dominick Brogna,DEL,DT,16,13,29,0.5,5,0,0,0,0,0,0
1442,Ryan Wilson,FRES,DB,16,13,29,1.0,3,4,1,0,0,0,0
1442,Dean Miller,KU,DE,14,15,29,1.0,2,0,0,0,0,0,0
1442,Kenyon Agurs,CSU,LB,10,19,29,0.0,0,0,0,0,0,0,1
1442,Brian Nelson II,NCSU,CB,21,8,29,0.0,0,6,0,0,0,0,0
1442,RJ Jackson Jr.,UCF,DT,13,16,29,1.5,7,2,0,0,0,0,0
1442,Elijah Melendez,AUB,LB,19,10,29,1.0,2,0,2,68,41,1,0
1442,Cael Brezina,ISU,LB,14,15,29,0.0,0,1,0,0,0,0,1
1442,Cam Dooley,UK,DB,20,9,29,0.0,0,0,1,0,0,0,1
1442,Tano Letuli,SDSU,LB,13,16,29,0.0,0,1,1,31,31,1,0
1442,Jack Bousum,ARMY,DL,13,16,29,4.5,35,1,0,0,0,0,1
1442,Rex Van Wyhe,KSU,LB,15,14,29,0.0,0,0,0,0,0,0,0
1442,Mason White,ORST,DB,12,17,29,0.0,0,2,0,0,0,0,1
1442,Brock Uihlein,M-OH,LB,10,19,29,0.5,4,0,0,0,0,0,1
1442,Jackie Johnson III,HAW,DL,10,19,29,7.5,49,0,0,0,0,0,0
1442,Dimitri Johnson,UNM,DL,20,9,29,1.0,7,0,0,0,0,0,0
1442,Levi Brown,AFA,CB,17,12,29,0.0,0,1,1,42,42,0,0
1442,Israel Boyce,WVU,S,17,12,29,0.0,0,1,0,0,0,0,1
1442,Khalil Poteat,TEM,DE,15,14,29,1.0,10,0,0,0,0,0,2
1442,Brett Karhu,UNM,DE,17,12,29,7.5,45,2,0,0,0,0,1
1442,Cole Schnettgoecke,NMSU,DL,13,16,29,0.5,1,2,0,0,0,0,0
1442,Cole Nilles,TXST,LB,18,11,29,0.0,0,1,0,0,0,0,0
1442,Preston EstoEsta,BGSU,S,12,17,29,0.0,0,1,1,0,0,0,0
1442,Qwyn Williams,HAW,DL,11,18,29,2.5,16,0,0,0,0,0,1
1442,Jalen Foster,ULM,DB,22,7,29,0.0,0,2,0,0,0,0,0
1442,Traevon Mitchell,USF,DT,12,17,29,2.0,14,0,0,0,0,0,0
1442,EJ Smith,NEV,LB,16,13,29,0.0,0,0,2,30,16,0,1
1510,Zaylin Wood,VAN,DL,11,17,28,4.0,36,1,1,11,11,0,0
1510,TyMir Brown,ECU,DB,22,6,28,0.0,0,1,1,45,45,1,0
1510,Justus Boone,ARK,DL,11,17,28,1.0,5,1,0,0,0,0,0
1510,Jordan Young,ARK,DB,17,11,28,0.0,0,6,1,12,12,0,1
1510,Trey Reynolds,UTAH,LB,14,14,28,1.5,17,0,2,51,31,0,0
1510,Aidan Hubbard,NU,DL,14,14,28,7.5,49,0,0,0,0,0,1
1510,Aaron Key,CONN,LB,18,10,28,1.0,1,2,1,0,0,0,0
1510,Doran Ray Jr.,TOL,DT,9,19,28,3.0,19,1,0,0,0,0,1
1510,Thomas Witte,NEV,DT,14,14,28,1.0,5,1,0,0,0,0,1
1510,Larry Turner-Gooden,SJSU,S,21,7,28,0.0,0,1,1,9,9,0,1
1510,CJ Doggette Jr.,FAU,DL,10,18,28,4.0,27,0,0,0,0,0,0
1510,Amorie Morrison,UAB,DE,13,15,28,0.0,0,0,0,0,0,0,1
1510,J'Dan Burnett,TLSA,DL,14,14,28,6.5,34,1,0,0,0,0,1
1510,Christopher Eaton Jr.,SHSU,DE,20,8,28,5.5,35,0,0,0,0,0,1
1510,Kellan Wyatt,IU,DL,12,16,28,2.5,16,0,0,0,0,0,0
1510,Kasen Kinchen,NEV,DB,16,12,28,0.0,0,0,0,0,0,0,0
1510,Bradley Weaver,RUTG,DL,8,20,28,2.5,12,1,0,0,0,0,0
1510,Malachi Lawrence,UCF,EDGE,18,10,28,7.0,41,2,0,0,0,0,2
1510,Jaray Bledsoe,MSST,DL,8,20,28,1.5,6,0,0,0,0,0,0
1510,Micah Pollard,LIB,LB,16,12,28,0.0,0,0,0,0,0,0,1
1510,Keon Wylie,PSU,LB,16,12,28,1.0,2,1,0,0,0,0,0
1510,Chibby Nwajuaku,RICE,DL,7,21,28,2.0,11,0,0,0,0,0,1
1510,Sylvester Smith,AUB,S,23,5,28,0.0,0,3,0,0,0,0,0
1510,Whit Weeks,LSU,LB,13,15,28,1.0,2,0,0,0,0,0,0
1510,Jernias Tafia,CSU,DL,8,20,28,0.0,0,1,0,0,0,0,1
1510,Enock Sibomana,WYO,LB,16,12,28,0.0,0,0,0,0,0,0,0
1510,Trent Jones II,CONN,DL,13,15,28,0.5,2,0,0,0,0,0,0
1510,Jahmad Harmon,BALL,DB,18,10,28,0.0,0,5,0,0,0,0,0
1510,Marc Stampley II,HOU,DB,15,13,28,1.0,8,3,2,17,17,0,0
1510,Isaiah Farris,BC,DB,21,7,28,0.0,0,6,0,0,0,0,0
1510,Zach Chapman,TCU,EDGE,9,19,28,1.5,12,0,0,0,0,0,1
1510,Ethan O'Connor,MIA,DB,22,6,28,0.0,0,5,0,0,0,0,0
1510,Vicari Swain,SC,DB,24,4,28,1.0,8,5,2,25,25,0,2
1510,Dillan Fontus,MD,DL,14,14,28,2.0,15,1,0,0,0,0,0
1510,Jamond Mathis,KENT,DL,17,11,28,6.0,41,3,0,0,0,0,0
1510,Ezra Odinjor,UAB,DE,9,19,28,1.0,8,1,0,0,0,0,1
1510,Tavion Gadson,UK,DL,16,12,28,2.5,14,0,0,0,0,0,0
1510,Judge Collier,SC,DB,25,3,28,0.0,0,1,0,0,0,0,0
1510,Caleb Clark-Glover,MRSH,DB,17,11,28,1.0,1,3,0,0,0,0,0
1510,Keontez Bradley,BUFF,CB,17,11,28,0.0,0,4,0,0,0,0,0
1510,Jordan Robinson,UVA,DB,13,15,28,0.0,0,4,0,0,0,0,0
1510,Kenyatta Jackson Jr.,OSU,DE,16,12,28,6.5,45,2,0,0,0,0,0
1510,A'tiq Muhammad,KENT,DB,17,11,28,0.0,0,1,0,0,0,0,0
1510,Alex Mitchell,MTSU,LB,10,18,28,0.0,0,0,0,0,0,0,1
1510,Isaac Terrell,WSU,DE,15,13,28,7.0,58,1,0,0,0,0,1
1510,Chiddi Obiazor,KSU,DE,17,11,28,2.0,17,1,0,0,0,0,0
1510,Al-Ma'hi Ali,WKU,DB,19,9,28,0.0,0,4,1,0,0,0,0
1510,Josiah Charles,NMSU,CB,22,6,28,0.0,0,5,1,17,17,0,0
1510,Rylen Su'a-Filo,WKU,DL,11,17,28,0.0,0,2,0,0,0,0,0
1510,Malik Charles,OKST,LB,13,15,28,3.0,24,0,0,0,0,0,0
1510,Darin Conley,BALL,DT,10,18,28,1.5,8,1,0,0,0,0,0
1510,Vincent Carroll-Jackson,CONN,DL,12,16,28,0.0,0,0,0,0,0,0,1
1510,Jordan Norman,TULN,LB,15,13,28,6.0,27,0,0,0,0,0,0
1510,Jayden Jackson,OU,DL,12,16,28,3.0,8,0,0,0,0,0,0
