RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Tackles', 'SOLO')","('Tackles', 'AST')","('Tackles', 'TOT')","('Sacks', 'SACK')","('Sacks', 'YDS')","('Interceptions', 'PD')","('Interceptions', 'INT')","('Interceptions', 'YDS')","('Interceptions', 'LNG')","('Interceptions', 'TD')","('Unnamed: 11_level_0', 'FF')"
1568,Joshuah Bledsoe,MIZ,S,19,8,27,0.0,0,2,0,0,0,0,0
1568,DeAndre Applin,GAST,S,13,14,27,0.0,0,1,1,12,12,0,1
1568,KeyShaun Simmons,KU,DL,14,13,27,0.5,3,0,0,0,0,0,0
1568,Corey Bethley,TCU,DT,16,11,27,5.0,32,1,0,0,0,0,0
1568,Derrek Pitts,WVU,CB,22,5,27,1.0,15,4,1,2,2,0,1
1568,Mike Ruane,UMASS,LB,14,13,27,0.0,0,0,0,0,0,0,0
1568,Roger Cray,WKU,CB,17,10,27,0.0,0,2,1,7,7,0,0
1568,Sterling Weatherford,M-OH,S,16,11,27,0.0,0,1,1,0,0,0,0
1568,Kevin Oliver,FIU,DL,9,18,27,2.0,10,0,0,0,0,0,0
1568,Trace Mascorro,UTEP,DL,13,14,27,2.5,7,0,0,0,0,0,0
1568,Jalen Harris,ARIZ,LB,21,6,27,3.0,17,0,0,0,0,0,1
1568,Jaquan Yulee,MRSH,LB,9,18,27,0.5,4,2,0,0,0,0,0
1568,Jermayne Lole,ASU,DL,14,13,27,3.0,18,4,0,0,0,0,1
1568,Justinn Richardson,ODU,S,12,15,27,0.0,0,4,0,0,0,0,0
1568,Chris Oats,UK,LB,17,10,27,2.0,9,0,0,0,0,0,1
1627,Jackson Dillon,MEM,LB,20,6,26,2.0,12,2,0,0,0,0,0
1627,Tanner Jacobson,BYU,RB,14,12,26,0.0,0,0,1,19,19,0,0
1627,Gary Moore,MINN,DL,12,14,26,0.5,2,0,0,0,0,0,0
1627,Allen Artis,UNC,S,13,13,26,1.0,10,0,0,0,0,0,0
1627,Fredrick Jones,FSU,DT,13,13,26,2.0,8,3,0,0,0,0,0
1627,D'Vone McClure,ARK,LB,19,7,26,1.0,8,3,0,0,0,0,1
1627,Jordan Miller,WASH,CB,20,6,26,0.0,0,6,2,0,0,0,2
1627,Anthony Chesley,CCU,CB,22,4,26,0.0,0,4,0,0,0,0,0
1627,Todd Jones,TEM,LB,17,9,26,0.0,0,0,1,22,22,0,0
1627,Mario Patton,UMASS,DL,10,16,26,0.0,0,1,0,0,0,0,0
1627,Calvin Taylor,UK,DE,19,7,26,1.0,10,1,0,0,0,0,0
1627,Trae Williams,NW,DB,12,14,26,1.0,7,0,0,0,0,0,2
1627,Trey Dishon,KSU,DT,17,9,26,1.0,8,1,0,0,0,0,0
1627,Cameron Haney,USU,CB,18,8,26,0.0,0,7,0,0,0,0,0
1627,Tymon Locklin,NMSU,DB,13,13,26,0.0,0,0,0,0,0,0,0
1627,Quintin Wynne,NIU,DE,18,8,26,2.0,10,0,0,0,0,0,0
1627,Austin Perkins,NMSU,DB,10,16,26,0.0,0,0,1,0,0,0,0
1627,Myles Cheatum,SDSU,DL,14,12,26,2.0,5,0,0,0,0,0,1
1627,Phil Campbell III,PITT,LB,16,10,26,0.0,0,0,0,0,0,0,0
1627,Sonatane Lui,BSU,NT,12,14,26,0.0,0,0,0,0,0,0,0
1627,Ty Shelby,ULM,DE,12,14,26,2.0,15,0,0,0,0,0,0
1627,Chibu Onyeukwu,SDSU,DL,13,13,26,3.0,11,0,0,0,0,0,0
1627,Nahje Flowers,UNM,DL,12,14,26,1.5,5,0,0,0,0,0,0
1627,Jahsen Wint,OSU,S,21,5,26,0.0,0,0,0,0,0,0,0
1627,Naquan Jones,MSU,DT,12,14,26,2.0,12,1,0,0,0,0,0
1627,Ja'Sir Taylor,WAKE,CB,22,4,26,0.0,0,6,0,0,0,0,0
1627,Jaytlin Askew,GT,DB,17,9,26,0.0,0,1,0,0,0,0,0
1627,James Houston,FLA,LB,10,16,26,0.0,0,0,0,0,0,0,2
1627,Cameron Ruiz,NW,CB,21,5,26,0.0,0,4,0,0,0,0,1
1627,Eugene Ford,HAW,DB,18,8,26,0.0,0,3,1,0,0,0,0
1627,Shannon Forman,ASU,DL,17,9,26,0.0,0,2,1,25,25,1,0
1627,Ernest Bagner,FAU,DE,13,13,26,4.0,15,3,0,0,0,0,0
1627,Cameron Johnson,UCLA,DB,16,10,26,0.0,0,2,0,0,0,0,0
1627,Azizi Hearn,ARIZ,DB,20,6,26,0.0,0,1,0,34,34,1,0
1627,Kwami Jones,FRES,DE,14,12,26,2.5,6,0,0,0,0,0,0
1627,Warren Saba,ECU,S,20,6,26,0.0,0,3,0,0,0,0,0
1627,Trey Dean III,FLA,S,16,10,26,0.0,0,5,1,44,44,0,0
1627,Parker Noren,AFA,LB,8,18,26,1.0,8,1,0,0,0,0,1
1627,Devin Phillips,CSU,DL,6,20,26,1.5,6,1,0,0,0,0,1
1627,De'John Rogers,UNM,CB,19,7,26,0.0,0,2,1,28,28,0,0
1627,Larance Shaw,ULM,DL,15,11,26,1.0,10,1,0,0,0,0,0
1668,Jordan Davis,UGA,TE,6,19,25,1.5,6,0,0,0,0,0,0
1668,Duke Culver,UAB,CB,18,7,25,0.0,0,3,0,0,0,0,0
1668,Jarius McDade,NEV,DT,12,13,25,1.0,1,0,0,0,0,0,0
1668,Darrius Liggins,MTSU,DE,7,18,25,0.0,0,0,0,0,0,0,0
1668,Daniel Lewis Jr.,LT,S,14,11,25,0.5,6,0,0,0,0,0,0
1668,Myles Mouton,TLSA,DE,11,14,25,1.0,11,0,0,0,0,0,1
1668,Mike Barwick Jr.,IND,DL,14,11,25,0.0,0,0,1,6,6,0,0
1668,Nile Sykes,IND,DL,13,12,25,3.0,32,1,0,0,0,0,0
1668,Tyrell Gilbert,CIN,CB,22,3,25,0.0,0,7,1,3,3,0,1
1668,Adam Pilapil,WYO,LB,8,17,25,0.0,0,1,0,0,0,0,0
1668,Winston DeLattiboudere,MINN,DL,17,8,25,1.0,7,0,0,0,0,0,0
1668,Tyshun Render,MTSU,DE,11,14,25,2.5,20,1,0,0,0,0,1
1668,Eli Brown,WKU,LB,18,7,25,2.0,8,1,0,0,0,0,0
1668,Denzel Johnson,CLEM,S,21,4,25,0.0,0,2,0,0,0,0,0
1668,Robert Landers,OSU,DL,14,11,25,1.0,6,0,0,0,0,0,0
1668,Anthony Villalobos,NAVY,DE,12,13,25,1.0,16,0,0,0,0,0,0
1668,Eurndraus Bryant,NCST,DT,9,16,25,2.5,12,0,1,0,0,0,0
1668,T.J. Smith,ARK,DL,10,15,25,1.5,6,0,0,0,0,0,0
1668,Marterious Allen,GAST,DE,13,12,25,3.5,25,0,0,0,0,0,1
1668,Victor Alexander,GT,LB,17,8,25,1.0,14,0,0,0,0,0,1
1668,Ocie Rose,FAU,S,11,14,25,0.0,0,0,2,-1,0,0,0
1668,Zamore Zigler,SJSU,CB,17,8,25,0.0,0,2,1,14,14,0,0
1668,Willington Previlon,RUTG,DL,13,12,25,2.0,15,0,0,0,0,0,0
1668,Ross Donelly,MISS,DT,4,21,25,1.0,5,0,0,0,0,0,0
1668,Ben Stille,NEB,DE,10,15,25,5.0,28,2,0,0,0,0,0
1668,Trey Sutton,CSU,LB,8,17,25,0.0,0,0,0,0,0,0,0
1668,Tyarise Stevenson,TLSA,DL,12,13,25,1.0,1,0,0,0,0,0,0
1668,Jonathon Cooper,OSU,DE,14,11,25,2.5,9,0,0,0,0,0,0
1668,Adetokunbo Ogundeji,ND,DL,12,13,25,1.5,8,1,0,0,0,0,2
1668,Mike Panasiuk,MSU,DT,9,16,25,1.5,12,3,1,0,0,0,0
1668,Riggs Powell,BYU,LB,14,11,25,0.0,0,0,0,0,0,0,0
1668,Jarren Hampton,OHIO,S,13,12,25,0.0,0,5,2,12,12,0,1
1668,Louis Acceus,NCST,LB,9,16,25,0.0,0,0,0,0,0,0,0
1668,Chris Rumph II,DUKE,DE,12,13,25,3.0,22,1,0,0,0,0,0
1668,D'Marco Jackson,APP,LB,9,16,25,0.0,0,1,0,0,0,0,0
1668,Chris Harris Jr.,GASO,LB,12,13,25,1.0,5,0,0,0,0,0,1
1668,Chris Bacon,GAST,S,15,10,25,0.0,0,0,1,0,0,0,1
1668,Jarques McClellion,ARK,DB,21,4,25,0.0,0,7,0,0,0,0,0
1668,Carson Wells,COLO,LB,17,8,25,4.5,36,0,0,0,0,0,0
1668,Tim Bonner,FAU,DE,16,9,25,3.0,12,0,0,0,0,0,0
1668,Anthony Pandy,ARIZ,LB,18,7,25,1.0,7,1,0,0,0,0,0
1668,Odua Isibor,UCLA,LB,17,8,25,1.0,8,0,0,0,0,0,1
1668,Kana'i Picanco,HAW,LB,14,11,25,1.0,4,0,0,0,0,0,0
1668,Juwan Burgess,IND,DB,13,12,25,0.0,0,1,0,0,0,0,0
1668,Jalen McKie,NIU,DB,21,4,25,1.0,5,2,2,25,25,1,0
1668,Josh Little,FIU,DL,14,11,25,1.0,5,0,0,0,0,0,0
1668,Mosese Fifita,AFA,DL,12,13,25,1.0,6,0,0,0,0,0,0
1668,Logan Doublin,APP,LB,12,13,25,0.0,0,0,0,0,0,0,0
1668,Jared Goldwire,LOU,DL,11,14,25,0.0,0,0,0,0,0,0,0
1668,Gregory Grate,MTSU,S,15,10,25,1.0,5,2,1,97,97,1,0
1668,Ryan Carroll,UCONN,DB,17,8,25,0.0,0,3,0,0,0,0,0
1668,Tyler Manoa,UCLA,DL,13,12,25,0.0,0,2,0,0,0,0,0
1668,Patrick Peek,UNM,S,16,9,25,0.0,0,0,0,0,0,0,1
1721,Durrant Miles,BSU,DE,12,12,24,4.5,41,0,0,0,0,0,1
1721,Tito Odenigbo,MIAMI,DL,11,13,24,0.0,0,0,0,0,0,0,0
1721,Louis Vecchio,VAN,DL,14,10,24,3.0,12,2,1,0,0,0,0
1721,Chris Slayton,SYR,DT,16,8,24,3.5,18,0,0,0,0,0,1
1721,Kevin Strong,UTSA,DT,15,9,24,1.0,5,1,0,0,0,0,0
1721,CJ Reese,UTEP,DE,10,14,24,0.0,0,1,0,0,0,0,0
1721,Jeremiah Jackson,BALL,LB,12,12,24,1.0,4,0,0,0,0,0,0
1721,Sterling Johnson,CCU,NT,10,14,24,3.0,24,0,0,0,0,0,0
1721,Xavier Crawford,CMU,CB,18,6,24,0.0,0,12,1,0,0,0,0
1721,Alonzo Mayo,NW,DB,21,3,24,0.0,0,3,0,0,0,0,0
1721,Houston Robert,RICE,S,18,6,24,1.5,10,5,0,0,0,0,0
1721,Anton Curtis,WMU,CB,17,7,24,0.0,0,3,2,8,8,0,0
1721,Wunmi Oyetuga,ARMY,DL,8,16,24,1.0,3,0,0,0,0,0,0
1721,Brandon Boyce,USF,DT,14,10,24,1.0,4,0,0,0,0,0,0
1721,Adam Buirge,NIU,S,16,8,24,0.0,0,0,0,0,0,0,0
1721,Henry Black,BAY,S,18,6,24,2.0,18,0,0,0,0,0,1
1721,John Reid,PSU,CB,17,7,24,0.0,0,8,2,44,44,0,0
1721,Roland Walder,BGSU,DL,7,17,24,2.0,10,1,0,0,0,0,0
1721,Jamar Watson,UK,LB,15,9,24,5.0,39,3,0,0,0,0,1
1721,Cameron Tidd,VAN,DL,12,12,24,0.5,3,0,0,0,0,0,0
1721,Chuck Wiley,MISS,LB,7,17,24,2.5,10,0,0,0,0,0,0
1721,Ethan Tucky,CIN,DT,14,10,24,2.0,14,2,0,0,0,0,0
1721,Grant Morgan,ARK,LB,8,16,24,0.0,0,1,0,0,0,0,0
1721,Caesar Dancy-Williams,WIS,CB,16,8,24,0.0,0,3,1,2,2,0,0
1721,Tino Ellis,MD,DB,20,4,24,0.0,0,11,1,44,44,0,1
1721,Chris Willis,APP,DL,11,13,24,3.0,15,0,0,0,0,0,1
1721,Troy Warner,BYU,DB,16,8,24,0.0,0,2,0,0,0,0,0
1721,Brandon Adams,GT,DL,12,12,24,0.0,0,0,0,0,0,0,2
1721,Myles Wolfolk,UNC,DB,19,5,24,0.0,0,0,0,0,0,0,0
1721,Theo Majette,KENT,DL,18,6,24,4.5,39,0,0,0,0,0,0
1721,Jordan Elliott,MIZ,DT,17,7,24,3.0,28,1,0,0,0,0,1
1721,Malcolm Roach,TEX,DE,17,7,24,0.0,0,1,0,0,0,0,0
1721,Ilyaas Motley,OHIO,CB,18,6,24,1.0,8,2,1,-7,-7,0,0
1721,Reese Donahue,WVU,DL,13,11,24,1.0,7,0,0,0,0,0,0
1721,Cobi Francis,MEM,DB,18,6,24,0.0,0,3,1,-1,-1,0,1
1721,Willie Ross Jr.,TOL,DT,10,14,24,2.5,9,1,0,0,0,0,0
1721,Gavin Graham,TXST,LB,14,10,24,0.0,0,0,0,0,0,0,0
1721,DeQuarius Henry,UTSA,LB,18,6,24,4.0,28,0,0,0,0,0,2
1721,Chris Tooley III,FAU,CB,12,12,24,0.0,0,0,1,1,1,0,0
1721,Derrion Rakestraw,COLO,S,18,6,24,0.0,0,2,1,0,0,0,1
1721,Nicholas McCann,TTU,DL,12,12,24,1.0,10,0,0,0,0,0,0
1721,Martin Mangram,UMASS,S,11,13,24,0.5,10,1,0,0,0,0,0
1721,Allen Stallings IV,IND,DL,17,7,24,2.0,11,0,0,0,0,0,1
1721,Jordan Happle,BSU,S,16,8,24,1.0,5,0,0,0,0,0,0
1721,Cyrus Fagan,FSU,S,16,8,24,0.0,0,2,0,0,0,0,0
1721,Tre Swilling,GT,CB,18,6,24,1.0,7,6,1,0,0,0,1
1721,Michael Johnson,ARKST,DB,8,16,24,0.0,0,0,0,0,0,0,0
1721,Chris Turner,MIZ,DL,15,9,24,2.0,13,0,0,0,0,0,0
1721,O'Rien Vance,ISU,LB,14,10,24,1.5,12,0,0,0,0,0,0
1721,Justin Broiles,OKLA,DB,14,10,24,0.0,0,2,0,0,0,0,0
1721,Hayden Henry,ARK,LB,9,15,24,0.0,0,0,0,0,0,0,0
1721,Alex Perry,UNLV,DB,20,4,24,0.0,0,0,0,0,0,0,0
1721,Chris Mulumba,COLO,DE,8,16,24,1.0,7,0,0,0,0,0,0
1721,Dominick Silvels,WSU,RB,18,6,24,4.5,41,0,0,0,0,0,0
1721,Brad Hawkins,MICH,S,15,9,24,0.0,0,1,0,0,0,0,0
1721,Kolo Uasike,UNLV,DL,11,13,24,1.0,6,0,0,0,0,0,0
1721,Bryce Watts,VT,CB,24,0,24,0.0,0,6,1,0,0,0,0
1721,Robi Stuart,CMU,DL,10,14,24,1.5,13,0,0,0,0,0,0
1721,Grant Donaldson,AFA,LB,10,14,24,0.0,0,1,0,0,0,0,0
1721,Robert Hicks,LOU,LB,13,11,24,0.5,0,0,0,0,0,0,0
1721,Lance Boykin,ODU,CB,13,11,24,0.0,0,4,1,0,0,0,0
1721,Alim McNeill,NCST,DT,14,10,24,3.5,23,3,0,0,0,0,1
1721,Austin Lewis,LIB,DL,13,11,24,3.5,16,1,0,0,0,0,0
1721,Riley Moss,IOWA,CB,20,4,24,0.0,0,3,2,36,36,0,0
1785,Butch Pau'u,BYU,LB,18,5,23,0.0,0,0,0,0,0,0,1
1785,Terrence Alexander,LSU,CB,17,6,23,0.0,0,3,0,0,0,0,0
1785,Okon Godwin,APP,DL,12,11,23,4.5,33,1,0,0,0,0,0
1785,Wesley Thompson,ULM,S,9,14,23,0.0,0,0,0,0,0,0,0
1785,Chavez Pownell Jr.,WYO,LB,15,8,23,0.0,0,2,1,0,0,0,0
1785,Jonathan Bonner,ND,DL,9,14,23,0.0,0,2,0,0,0,0,0
1785,Taylor Comfort,WSU,DL,7,16,23,2.0,12,0,0,0,0,0,1
1785,Bracken El-Bakri,BYU,DL,12,11,23,1.0,3,0,0,0,0,0,1
1785,Niko Small,TCU,S,17,6,23,0.0,0,4,1,45,45,0,0
1785,Oseh Saine,MD,DL,8,15,23,0.0,0,0,0,0,0,0,0
1785,Gavin Everett,IND,DL,18,5,23,0.5,3,3,0,0,0,0,0
1785,Chauncey Rivers,MSST,DT,8,15,23,2.5,19,0,0,0,0,0,0
1785,Dean Lemon,M-OH,DL,10,13,23,2.5,9,1,0,0,0,0,0
1785,Dev Lamour,BUFF,S,14,9,23,0.0,0,0,0,0,0,0,0
1785,Cody Baker,UNM,DL,14,9,23,2.0,14,1,0,0,0,0,2
1785,Olive Sagapolu,WIS,DT,14,9,23,2.0,6,0,1,4,4,0,0
1785,Jordan Hayes,DUKE,DB,17,6,23,0.0,0,1,0,0,0,0,0
1785,Clayton Johnson,UTSA,CB,20,3,23,0.0,0,3,2,11,11,0,0
1785,Khai Anderson,GAST,CB,15,8,23,0.0,0,0,0,0,0,0,0
1785,Robert Hayes Jr.,SMU,CB,20,3,23,0.0,0,2,0,0,0,0,0
1785,Tyrique McGhee,UGA,DB,11,12,23,0.0,0,2,1,2,2,0,1
1785,Mike Palmer,BC,DB,12,11,23,0.0,0,2,0,0,0,0,0
1785,Nyles Pinckney,CLEM,DL,12,11,23,0.0,0,0,0,0,0,0,1
1785,Simeon Smiley,PUR,CB,18,5,23,0.0,0,7,1,7,7,0,0
1785,Lawson Hall,NEV,LB,11,12,23,0.0,0,0,0,0,0,0,0
1785,Demetrius Stitmon,ODU,LB,17,6,23,0.0,0,2,0,0,0,0,0
1785,Pat Bethel,MIAMI,DL,7,16,23,2.0,9,1,0,0,0,0,0
1785,Curtis Brooks,CIN,DT,8,15,23,0.0,0,0,0,0,0,0,0
1785,Keith Simms,ORE,LB,10,13,23,0.0,0,0,0,0,0,0,1
1785,Travion Banks,M-OH,DB,12,11,23,0.0,0,2,0,0,0,0,0
1785,Myles Adams,RICE,DL,17,6,23,2.5,27,0,0,0,0,0,2
1785,Demerick Gary,SMU,DT,17,6,23,0.5,4,1,0,0,0,0,0
1785,Karamo Dioubate,TEM,DT,12,11,23,1.0,0,2,0,0,0,0,0
1785,Shaka Toney,PSU,DE,15,8,23,5.0,40,2,0,0,0,0,1
1785,Nick Coe,AUB,DE,15,8,23,7.0,43,0,0,0,0,0,2
1785,Chase Hatada,BSU,DT,11,12,23,1.5,21,1,0,0,0,0,1
1785,DeAndre Pierce,BSU,S,13,10,23,1.0,9,0,0,0,0,0,0
1785,Darrian Beavers,UCONN,LB,15,8,23,4.0,19,2,0,0,0,0,0
1785,Treshaun Hayward,WMU,LB,14,9,23,0.0,0,0,0,0,0,0,0
1785,Michael Carter II,DUKE,S,18,5,23,0.0,0,6,1,5,5,0,0
1785,Lonnie Johnson Jr.,UK,CB,17,6,23,0.0,0,4,1,24,24,0,1
1785,Quan Griffin,GASO,DE,13,10,23,3.0,19,0,0,0,0,0,3
1785,Baron Browning,OSU,LB,12,11,23,1.0,6,0,0,0,0,0,0
1785,Neil Farrell,LSU,DT,10,13,23,1.5,14,1,0,0,0,0,0
1785,O'Bryan Goodson,MEM,DL,14,9,23,1.0,3,0,0,0,0,0,1
1785,Evan Fochtman,NAVY,S,13,10,23,1.0,1,0,0,0,0,0,0
1785,Tirise Barge,TULN,S,20,3,23,1.0,2,0,0,0,0,0,0
1785,Chase Kuerschen,TULN,S,16,7,23,0.0,0,1,1,0,0,0,0
1785,O.J. Johnson,MTSU,DB,21,2,23,0.0,0,3,2,8,8,0,1
1785,Tyrae Thornton,RICE,DB,17,6,23,0.0,0,3,0,0,0,0,0
1785,Will Rodgers,WSU,DE,12,11,23,4.0,14,0,0,0,0,0,0
1785,Traveion Webster,ULM,LB,11,12,23,1.0,5,0,0,0,0,0,0
1785,Brad Johnson,SC,LB,12,11,23,2.5,11,1,0,0,0,0,1
1785,Malik Herring,UGA,DL,10,13,23,1.5,8,0,0,0,0,0,1
1785,Jay Tufele,USC,DT,14,9,23,3.0,17,0,0,0,0,0,0
1785,Andrew Aleki,SDSU,LB,8,15,23,0.0,0,0,0,0,0,0,0
1785,Nolan Johnson,ECU,CB,7,16,23,0.0,0,1,0,0,0,0,0
1785,Jeremiah McCullough,KU,S,15,8,23,0.0,0,0,1,1,1,0,0
1785,Kendricks Gladney Jr.,MTSU,S,15,8,23,0.0,0,0,0,0,0,0,0
1785,Deontai Williams,NEB,S,15,8,23,0.0,0,2,2,0,0,0,1
1785,Greg Newsome II,NW,DB,19,4,23,0.0,0,4,0,0,0,0,0
1785,Jaylan Alexander,PUR,LB,14,9,23,0.0,0,0,0,0,0,0,0
1785,Scale Igiehon,BSU,NT,6,17,23,1.5,3,0,0,0,0,0,0
1848,Sawyer Powell,BYU,DB,16,6,22,0.0,0,0,0,0,0,0,1
1848,Braxton Hoyett,MSST,DT,8,14,22,1.0,9,0,0,0,0,0,0
1848,Cole Sterns,NAU/SMU,S,17,5,22,0.0,0,1,0,0,0,0,0
1848,Jonathan Lockett,USC,CB,18,4,22,0.0,0,1,0,0,0,0,0
1848,Darian Yancey,USM,LB,15,7,22,1.0,3,0,0,0,0,0,0
1848,Adam Pulsipher,BYU,LB,10,12,22,0.0,0,1,0,0,0,0,0
1848,Darian Mills,USA,CB,17,5,22,0.0,0,10,2,0,0,0,0
1848,Tim Hough,ARIZ,CB,16,6,22,0.0,0,3,0,0,0,0,0
1848,Albert Huggins,CLEM,DT,16,6,22,2.5,13,0,0,0,0,0,0
1848,Jalen Dalton,UNC,DT,10,12,22,3.5,25,1,0,0,0,0,1
1848,Sean Harper Jr.,WSU,DB,15,7,22,0.0,0,3,0,0,0,0,1
1848,Jamari Bozeman,BGSU,DB,11,11,22,0.0,0,0,0,0,0,0,0
1848,Nico Lautanen,BGSU,DL,9,13,22,1.5,8,0,0,0,0,0,0
1848,Keiron Howard,MD,DL,11,11,22,2.0,12,0,0,0,0,0,0
1848,G.G. Robinson,LOU,DL,14,8,22,2.0,16,0,0,0,0,0,0
1848,Wesley French,WMU,OL,13,9,22,0.0,0,0,0,0,0,0,0
1848,Maurice Smitherman,MSST,CB,11,11,22,0.0,0,2,1,0,0,0,1
1848,Sam McKnight,OHIO,DL,11,11,22,1.5,10,0,0,0,0,0,0
1848,Houshun Gaines,VT,DL,14,8,22,4.5,30,1,0,0,0,0,2
1848,Preston Carey,CCU,CB,15,7,22,0.0,0,2,0,0,0,0,1
1848,Derek Dorsey,LOU,DL,12,10,22,1.0,1,0,0,0,0,0,0
1848,Patrick Jones II,PITT,DL,15,7,22,3.5,28,0,0,0,0,0,1
1848,Amani Jones,IOWA,LB,15,7,22,1.0,7,0,0,0,0,0,0
1848,Brock Miller,NCST,LB,13,9,22,0.0,0,1,0,0,0,0,1
1848,Zach Wilson,HAW,DB,12,10,22,0.0,0,0,2,13,13,0,0
1848,Hal Vinson,TXST,DL,12,10,22,1.0,6,0,0,0,0,0,2
1848,Eric Banks,UTSA,DE,15,7,22,1.0,2,0,0,0,0,0,0
1848,Kevin McCrary,FAU,DT,11,11,22,0.0,0,0,0,0,0,0,0
1848,Myles Vigne,NMSU,DL,9,13,22,1.5,12,0,0,0,0,0,0
1848,ZaQuandre White,FSU,RB,10,12,22,0.0,0,0,0,0,0,0,0
1848,Cory Durden,FSU,DT,10,12,22,2.0,14,1,0,0,0,0,0
1848,Nate Hobbs,ILL,DB,13,9,22,0.0,0,1,1,27,27,0,0
1848,Shawn Davis,FLA,DB,16,6,22,0.0,0,5,0,0,0,0,0
1848,Earnest Brown IV,NW,DE,13,9,22,4.0,19,3,0,0,0,0,1
1848,Sampson Niu,ORE,LB,10,12,22,1.0,2,0,0,0,0,0,0
1848,Cameron Kinley,NAVY,CB,14,8,22,0.0,0,2,0,0,0,0,1
1848,Quran Hafiz,FAU,S,14,8,22,1.5,12,1,0,0,0,0,1
1848,Cody Smith,MTSU,LB,7,15,22,0.0,0,0,0,0,0,0,0
1848,Myles Hannah,BALL,S,10,12,22,0.0,0,0,0,0,0,0,0
1848,Josh Thompson,TEX,CB,17,5,22,0.0,0,1,0,0,0,0,0
1848,Pono Davis,SMU,DT,12,10,22,0.0,0,0,0,0,0,0,1
1848,Mika Tafua,UTAH,LB,12,10,22,2.0,24,2,0,0,0,0,0
1848,Christian Tutt,AUB,DB,15,7,22,1.0,6,0,1,23,23,0,0
1848,Jamien Sherwood,AUB,DB,12,10,22,1.5,15,2,1,0,0,0,0
1848,Bryce Christensen,GASO,PK,12,10,22,1.0,6,0,0,0,0,0,0
1848,Ryan Smenda Jr.,WAKE,LB,11,11,22,1.0,6,0,0,0,0,0,0
1848,Nick Bolton,MIZ,LB,12,10,22,1.0,3,0,0,0,0,0,0
1848,Eric Garror,ULL,CB,13,9,22,1.0,4,2,2,0,0,0,0
1848,Ty Eddington,EMU,DL,6,16,22,0.5,5,1,0,0,0,0,0
1848,Turan Rush,EMU,DL,15,7,22,3.0,22,2,0,0,0,0,2
1848,Stephan Blaylock,UCLA,S,12,10,22,0.0,0,0,0,0,0,0,0
1848,Jaylin Williams,IND,CB,19,3,22,1.0,3,2,1,2,2,0,0
1848,Woo Scott,EMU,DL,7,15,22,1.0,2,0,0,0,0,0,0
1901,Kenny Bigelow,WVU,DL,16,5,21,2.0,7,0,0,0,0,0,1
1901,Deshon Cooper,GASO,DE,7,14,21,1.0,8,1,0,0,0,0,1
1901,David King,LIB,LB,10,11,21,0.0,0,0,0,0,0,0,0
1901,MyQuon Stout,APP,DL,5,16,21,0.0,0,2,0,0,0,0,0
1901,Preston Gordon,TTU,DL,7,14,21,0.0,0,0,0,0,0,0,0
1901,Tevarua Eldridge,HAW,DL,8,13,21,0.0,0,1,0,0,0,0,0
1901,James Atkins,UCONN,DL,10,11,21,1.0,6,0,0,0,0,0,0
1901,Mack Duffin,M-OH,DL,8,13,21,0.0,0,0,0,0,0,0,0
1901,Derrek Thomas,BAY,CB,17,4,21,0.0,0,7,1,-7,-7,0,0
1901,Malik Lawal,ASU,LB,15,6,21,3.5,22,0,0,0,0,0,1
1901,Alec Dunham,TCU,LB,14,7,21,1.0,1,0,0,0,0,0,0
1901,Julian Huff,MINN,LB,18,3,21,2.0,11,0,1,0,0,0,0
1901,Will Sunderland,TROY,CB,11,10,21,1.5,14,0,1,4,4,0,0
1901,Zeandae Johnson,CAL,DE,10,11,21,2.0,7,0,0,0,0,0,0
1901,Ephraim Kitchen Jr.,LT,CB,14,7,21,0.0,0,1,0,0,0,0,0
1901,King Newton,UTSA,DT,14,7,21,1.0,8,0,0,0,0,0,0
1901,Chris Westry,UK,CB,19,2,21,1.0,11,2,0,0,0,0,0
1901,Hunter Andrews,EMU,DL,9,12,21,1.0,3,0,0,0,0,0,0
1901,Antonio Balabani,WMU,DE,15,6,21,1.5,8,0,0,0,0,0,0
1901,Raymond Wright,ARMY,DL,12,9,21,1.0,10,0,0,0,0,0,0
1901,Jessie Liptrot,GASO,CB,17,4,21,0.0,0,1,1,57,57,1,1
1901,Tim Washington,MSST,LB,5,16,21,0.0,0,0,0,0,0,0,0
1901,A.J. Smiley,TROY,LB,5,16,21,1.0,7,1,0,0,0,0,0
1901,Lucas Maynard,TOL,DE,9,12,21,3.0,13,0,0,0,0,0,1
1901,Chandler Kryst,CCU,CB,16,5,21,1.0,4,3,2,-3,-1,0,0
1901,Kobe Jones,MSST,DE,12,9,21,0.0,0,0,0,0,0,0,0
1901,Kristian Fulton,LSU,CB,17,4,21,0.0,0,7,1,0,0,0,1
1901,Ray Thornton,LSU,LB,7,14,21,1.0,7,0,0,0,0,0,0
1901,Rusty Becker,CAL,DE,9,12,21,0.5,3,0,0,0,0,0,0
1901,Cedrick Lattimore,IOWA,DL,9,12,21,1.0,5,0,0,0,0,0,0
1901,Carlo Kemp,MICH,DL,7,14,21,0.5,3,0,0,0,0,0,0
1901,Kaimana Padello,HAW,DL,13,8,21,8.5,87,1,0,0,0,0,1
1901,Aymiel Fleming,HOU,DL,11,10,21,0.0,0,0,0,0,0,0,0
1901,Dylan Parsee,UTEP,LB,14,7,21,2.0,12,0,0,0,0,0,0
