RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Kickoffs', 'ATT')","('Kickoffs', 'YDS')","('Kickoffs', 'AVG')","('Kickoffs', 'LNG')","('Kickoffs', 'TD')","('Punts', 'ATT')","('Punts', 'YDS')","('Punts', 'AVG')","('Punts', 'LNG')","('Punts', 'TD')"
325,Kavosiey Smoke,UK,RB,4,35,8.8,13,0,0,0,0.0,0,0
325,Peyton Higgins,TROY,WR,3,35,11.7,18,0,0,0,0.0,0,0
325,Nick Cenacle,HAW,WR,4,35,8.8,13,0,4,0,0.0,2,0
329,Jamyest Williams,GAST,RB,2,34,17.0,17,0,4,15,3.8,15,0
329,Bumper Pool,ARK,LB,1,34,34.0,34,0,0,0,0.0,0,0
329,Joe Taylor,MICH,WR,2,34,17.0,24,0,0,0,0.0,0,0
329,Keionte Scott,AUB,DB,3,34,11.3,18,0,14,134,9.6,22,0
333,Luke Wysong,UNM,WR,3,33,11.0,22,0,14,66,4.7,38,0
333,Philip Cole,OHIO,WR,3,33,11.0,18,0,0,0,0.0,0,0
333,Omari Evans,PSU,WR,2,33,16.5,17,0,0,0,0.0,0,0
333,Marion Lukes,CMU,RB,2,33,16.5,18,0,0,0,0.0,0,0
337,Le'Veon Moss,TA&M,RB,2,32,16.0,17,0,0,0,0.0,0,0
337,Devontae Mozee,LT,DB,3,32,10.7,17,0,0,0,0.0,0,0
339,Taye Barber,TCU,WR,3,31,10.3,22,0,5,28,5.6,12,0
339,JuTahn McClain,UK,RB,4,31,7.8,16,0,0,0,0.0,0,0
339,Issiah Nixon,TXST,LB,2,31,15.5,20,0,0,0,0.0,0,0
339,Vincent Davis Jr.,PITT,RB,2,31,15.5,17,0,2,14,7.0,13,0
339,Malik Nabers,LSU,WR,2,31,15.5,17,0,2,-2,-1.0,0,0
339,Steven McBride,KU,WR,1,31,31.0,31,0,0,0,0.0,0,0
339,Charlie Offerdahl,COLO,RB,2,31,15.5,18,0,0,0,0.0,0,0
339,Bennett Galloway,ULM,RB,1,31,31.0,31,0,0,0,0.0,0,0
347,Je'Quan Burton,FAU,WR,2,30,15.0,24,0,0,0,0.0,0,0
347,De'Corian Clark,UTSA,WR,2,30,15.0,15,0,0,0,0.0,0,0
347,Gary Bryant Jr.,USC,WR,2,30,15.0,17,0,2,4,2.0,5,0
347,Fabian McCray,NIU,WR,2,30,15.0,20,0,0,0,0.0,0,0
347,Nathaniel Jones,UNM,RB,1,30,30.0,30,0,0,0,0.0,0,0
347,Reggie Love III,ILL,RB,1,30,30.0,30,0,0,0,0.0,0,0
347,KZ Adams,GAST,RB,2,30,15.0,17,0,0,0,0.0,0,0
347,Jerrae Williams,UNLV,DB,1,30,30.0,30,0,0,0,0.0,0,0
347,Jordin Parker,NMSU,WR,2,30,15.0,16,0,0,0,0.0,0,0
356,Bub Means,PITT,WR,1,29,29.0,29,0,0,0,0.0,0,0
356,Chip Trayanum,OSU,RB,3,29,9.7,17,0,0,0,0.0,0,0
356,Langston Patterson,VAN,LB,2,29,14.5,17,0,0,0,0.0,0,0
356,Audric Estime,ND,RB,1,29,29.0,29,0,0,0,0.0,0,0
356,Matt Byrnes,HOU,TE,3,29,9.7,13,0,0,0,0.0,0,0
361,Kris Thornton,JMU,WR,3,28,9.3,12,0,0,0,0.0,0,0
361,Asa Martin,MEM,RB,2,28,14.0,28,0,0,0,0.0,0,0
361,Daequan Hardy,PSU,CB,2,28,14.0,22,0,0,0,0.0,0,0
361,Ihson Jackson-Anderson,EMU,RB,5,28,5.6,18,0,0,0,0.0,0,0
365,Aapri Washington,ECU/BUFF,CB,1,27,27.0,27,0,0,0,0.0,0,0
365,Isaiah Bowser,UCF,RB,2,27,13.5,14,0,0,0,0.0,0,0
365,Dexter Lawson Jr.,APP,DB,1,27,27.0,27,0,0,0,0.0,0,0
365,Sean Dollars,ORE,RB,2,27,13.5,18,0,0,0,0.0,0,0
365,Nic Jones,BALL,CB,2,27,13.5,18,0,0,0,0.0,0,0
365,Taji Johnson,BC,WR,1,27,27.0,27,0,0,0,0.0,0,0
365,Cam Davis,SDSU,RB,1,27,27.0,27,0,0,0,0.0,0,0
372,Seth Porter,KSU,WR,1,26,26.0,26,0,1,12,12.0,12,0
372,Jalon Calhoun,DUKE,WR,2,26,13.0,24,0,9,113,12.6,43,0
372,Kaelon Black,JMU,RB,2,26,13.0,23,0,0,0,0.0,0,0
372,Antonio Williams,CLEM,WR,1,26,26.0,26,0,15,129,8.6,23,0
376,Dadrian Taylor,UTSA,LB,3,25,8.3,16,0,0,0,0.0,0,0
376,Gavin Williams,IOWA,RB,3,25,8.3,12,0,0,0,0.0,0,0
376,Emeka Egbuka,OSU,WR,1,25,25.0,25,0,11,75,6.8,18,0
379,Christian Dremel,RUTG,WR,1,24,24.0,24,0,0,0,0.0,0,0
379,Roderick Daniels Jr.,SMU,WR,1,24,24.0,24,0,9,104,11.6,49,0
379,Trent Battle,TCU,RB,1,24,24.0,24,0,0,0,0.0,0,0
379,Lawrence Dixon,NMSU,WR,1,24,24.0,24,0,23,159,6.9,37,0
379,Dylan Sampson,TENN,RB,1,24,24.0,24,0,0,0,0.0,0,0
384,Amad Anderson Jr.,TEM,WR,2,23,11.5,18,0,8,41,5.1,13,0
384,Chris Hilton Jr.,LSU,WR,1,23,23.0,23,0,0,0,0.0,0,0
384,Alaka'i Gilman,STAN,S,1,23,23.0,23,0,0,0,0.0,0,0
384,Ethan Payne,MRSH,RB,1,23,23.0,23,0,0,0,0.0,0,0
384,Justus Ross-Simmons,CSU,WR,1,23,23.0,23,0,0,0,0.0,0,0
389,Caleb McMillan,MRSH,WR,2,22,11.0,14,0,1,0,0.0,0,0
389,Abraham Alce,ULM,TE,1,22,22.0,22,0,0,0,0.0,0,0
389,Anthony Gould,ORST,WR,1,22,22.0,22,0,14,256,18.3,80,2
389,Vinny Anthony II,WISC,WR,1,22,22.0,22,0,0,0,0.0,0,0
389,Ashton Jeanty,BOIS,RB,1,22,22.0,22,0,0,0,0.0,0,0
389,Bryce Hampton,PUR,CB,1,22,22.0,22,0,0,0,0.0,0,0
395,Zayin West,KENT,DE,1,21,21.0,21,0,0,0,0.0,0,0
395,Samson Evans,EMU,RB,2,21,10.5,21,0,0,0,0.0,0,0
395,Josh Delgado,ORE,WR,1,21,21.0,21,0,2,7,3.5,7,0
395,Marlowe Wax,SYR,LB,1,21,21.0,21,0,0,0,0.0,0,0
395,Donavon Greene,WAKE,WR,1,21,21.0,21,0,0,0,0.0,0,0
395,Jacolby George,MIA,WR,1,21,21.0,21,0,5,71,14.2,18,0
395,Jaison Patterson,BGSU,RB,1,21,21.0,21,0,0,0,0.0,0,0
395,Brandon Epton Jr.,SMU,RB,1,21,21.0,21,0,0,0,0.0,0,0
395,JP Richardson,OKST,WR,1,21,21.0,21,0,0,0,0.0,0,0
395,Tavorus Jones,MIZ,RB,1,21,21.0,21,0,0,0,0.0,0,0
395,Nick Mosley,BGSU,RB,1,21,21.0,21,0,0,0,0.0,0,0
395,Tyrell Robinson,ARMY,RB,1,21,21.0,21,0,5,67,13.4,73,1
395,Nasir Bowers,TOL,DB,1,21,21.0,21,0,0,0,0.0,0,0
395,Dean Patterson,FIU,WR,2,21,10.5,22,0,3,3,1.0,4,0
395,Myles Bailey,CMU,RB,1,21,21.0,21,0,0,0,0.0,0,0
410,Angelo Howze,AKR,DL,2,20,10.0,20,0,0,0,0.0,0,0
410,Tyrone Tracy Jr.,PUR,RB,1,20,20.0,20,0,0,0,0.0,0,0
410,Jayden Reed,MSU,WR,1,20,20.0,20,0,13,114,8.8,19,0
410,Antoine Green,UNC,WR,1,20,20.0,20,0,0,0,0.0,0,0
410,Tyrique Matthews,TTU,LB,1,20,20.0,20,0,0,0,0.0,0,0
410,Treon Sibley,LIB,WR,2,20,10.0,20,0,0,0,0.0,0,0
410,Marquez Bell,ODU,WR,1,20,20.0,20,0,0,0,0.0,0,0
410,Khaleb Hood,GASO,WR,1,20,20.0,20,0,7,62,8.9,23,0
410,RJ Harvey,UCF,RB,1,20,20.0,20,0,0,0,0.0,0,0
410,George Johnson III,MASS,WR,2,20,10.0,13,0,0,0,0.0,0,0
410,Xavier Coleman,BC,RB,1,20,20.0,20,0,0,0,0.0,0,0
410,Miles Cross,OHIO,WR,2,20,10.0,20,0,0,0,0.0,0,0
422,Justin Marshall,BUFF,WR,1,19,19.0,19,0,0,0,0.0,0,0
422,Russell Vaden IV,EMU,DB,1,19,19.0,19,0,0,0,0.0,0,0
422,Ryan Montgomery,CIN,RB,2,19,9.5,11,0,7,75,10.7,31,0
422,Trilion Coles,UCF,RB,1,19,19.0,19,0,0,0,0.0,0,0
422,Jesiah Irish,ORST,WR,2,19,9.5,19,0,4,41,10.3,16,0
422,Deonte Banks,MD,CB,1,19,19.0,19,0,0,0,0.0,0,0
422,Kahlil Brantley,MIA,TE,1,19,19.0,19,0,0,0,0.0,0,0
422,Kyle Kelly,OHIO,LB,3,19,6.3,14,0,0,0,0.0,0,0
422,Todd Justice,USA,TE,2,19,9.5,17,0,0,0,0.0,0,0
422,Trey Blair,TEM,RB,1,19,19.0,19,0,0,0,0.0,0,0
422,Elelyon Noa,BOIS/USU,RB,1,19,19.0,19,0,0,0,0.0,0,0
422,Evan Stewart,TA&M,WR,1,19,19.0,19,0,0,0,0.0,0,0
422,Dae Dae Hunter,LIB,RB,1,19,19.0,19,0,0,0,0.0,0,0
422,Braylin Presley,OKST,RB,1,19,19.0,19,0,0,0,0.0,0,0
436,Clay Geary,MINN,WR,2,18,9.0,10,0,0,0,0.0,0,0
436,Zane Pope,FRES,WR,1,18,18.0,18,0,0,0,0.0,0,0
436,Jakairi Moses,WKU,RB,1,18,18.0,18,0,0,0,0.0,0,0
436,Chris Kolarevic,NEB,RB,2,18,9.0,13,0,1,11,11.0,11,0
436,Reynaldo Flores,UTEP,RB,1,18,18.0,18,0,0,0,0.0,0,0
436,Jordan Whittington,TEX,WR,1,18,18.0,18,0,0,0,0.0,0,0
436,Caleb Christensen,BYU,CB,2,18,9.0,11,0,0,0,0.0,0,0
436,Obie Sanni,ODU,RB,1,18,18.0,18,0,0,0,0.0,0,0
436,Aaron Greene,SDSU,TE,2,18,9.0,11,0,0,0,0.0,0,0
436,Stevo Klotz,ISU,TE,1,18,18.0,18,0,0,0,0.0,0,0
436,Rashad Rochelle,RUTG,WR,1,18,18.0,18,0,1,0,0.0,0,0
436,Jared Brown,CCU,WR,1,18,18.0,18,0,0,0,0.0,0,0
436,Ahmarian Granger,ODU,WR,1,18,18.0,18,0,0,0,0.0,0,0
436,Chris Bell,LOU,WR,1,18,18.0,18,0,0,0,0.0,0,0
436,Matt Jones,MISS,RB,1,18,18.0,18,0,0,0,0.0,0,0
436,Jason Albritton,USF,RB,1,18,18.0,18,0,0,0,0.0,0,0
452,Jacob Kibodi,UL,RB,1,17,17.0,17,0,0,0,0.0,0,0
452,Julian Ross,OHIO,RB,1,17,17.0,17,0,0,0,0.0,0,0
452,Jamarye Joiner,ARIZ,WR,1,17,17.0,17,0,3,5,1.7,4,0
452,Maurice Bellan,ARMY,RB,1,17,17.0,17,0,0,0,0.0,0,0
452,Jerjuan Newton,TOL,WR,2,17,8.5,14,0,0,0,0.0,0,0
452,Derik LeCaptain,MINN,LB,1,17,17.0,17,0,0,0,0.0,0,0
452,Christian Brown,CMU,RB,1,17,17.0,17,0,1,-1,-1.0,0,0
452,Damien Martinez,ORST,RB,1,17,17.0,17,0,0,0,0.0,0,0
452,Dee Williams,TENN,DB,1,17,17.0,17,0,15,281,18.7,73,1
461,Drew Swinney,CLEM,WR,2,16,8.0,9,0,0,0,0.0,0,0
461,Amare Jones,GASO,WR,1,16,16.0,16,0,12,112,9.3,50,0
461,Keyshawn Paul,TEM,DB,1,16,16.0,16,0,0,0,0.0,0,0
461,Malik Caper,LIB,RB,2,16,8.0,9,0,0,0,0.0,0,0
461,Rocko Griffin,VAN,RB,1,16,16.0,16,0,0,0,0.0,0,0
461,Elijah Young,MIZ,RB,1,16,16.0,16,0,0,0,0.0,0,0
461,Charles Hall IV,ASU,WR,1,16,16.0,16,0,0,0,0.0,0,0
461,Doneiko Slaughter,TENN,DB,1,16,16.0,16,0,0,0,0.0,0,0
461,Kelsey Johnson,BAY,TE,2,16,8.0,16,0,0,0,0.0,0,0
461,Maurice Moore,NAVY,WR,1,16,16.0,16,0,0,0,0.0,0,0
471,Chuck McClelland,CIN,RB,2,15,7.5,20,0,0,0,0.0,0,0
471,Jakari Norwood,TEM,RB,1,15,15.0,15,0,0,0,0.0,0,0
471,Teldrick Ross,MTSU,CB,1,15,15.0,15,0,0,0,0.0,0,0
471,Jack Westover,WASH,TE,2,15,7.5,10,0,0,0,0.0,0,0
471,Ryan Lezon,BALL,RB,1,15,15.0,15,0,0,0,0.0,0,0
471,Malik Fleming,ECU,DB,1,15,15.0,15,0,19,134,7.1,60,0
471,Dylan Goffney,SMU,WR,2,15,7.5,11,0,0,0,0.0,0,0
471,Bill Jackson,TLSA,RB,2,15,7.5,15,0,0,0,0.0,0,0
479,Cameron Sullivan-Brown,MASS/PSU,WR,1,14,14.0,14,0,0,0,0.0,0,0
479,Montre Miller,KENT,CB,1,14,14.0,14,0,0,0,0.0,0,0
479,Perris Jones,UVA,RB,1,14,14.0,14,0,0,0,0.0,0,0
479,Zach Marcheselli,TCU,LB,3,14,4.7,8,0,0,0,0.0,0,0
479,LV Bunkley-Shelton,OU,WR,1,14,14.0,14,0,1,8,8.0,8,0
479,Dylan Downing,PUR,RB,1,14,14.0,14,0,0,0,0.0,0,0
479,RaJae' Johnson,TROY,WR,1,14,14.0,14,0,0,0,0.0,0,0
479,Kacper Rutkiewicz,NIU,WR,1,14,14.0,14,0,1,3,3.0,3,0
479,Christian Lee,UNT,TE,3,14,4.7,5,0,0,0,0.0,0,0
479,Elijah Green,UNC,RB,1,14,14.0,14,0,0,0,0.0,0,0
479,DJ Jones,UNC,RB,1,14,14.0,14,0,0,0,0.0,0,0
479,Keith Cooper Jr.,TULN,DL,4,14,3.5,7,0,0,0,0.0,0,0
479,Trey White,SDSU,EDGE,1,14,14.0,14,0,0,0,0.0,0,0
492,D.J. Matthews Jr.,IU,WR,1,13,13.0,13,0,5,17,3.4,10,0
492,Isaiah Phillips,ULM,RB,1,13,13.0,13,0,0,0,0.0,0,0
492,Mycah Pittman,FSU,WR,1,13,13.0,13,0,19,169,8.9,34,0
492,Luke Bolden,M-OH,TE,1,13,13.0,13,0,0,0,0.0,0,0
492,EJ Smith,STAN,RB,1,13,13.0,13,0,0,0,0.0,0,0
492,Ahmani Marshall,APP,RB,1,13,13.0,13,0,0,0,0.0,0,0
492,Trevor Borland,BUFF,TE,1,13,13.0,13,0,0,0,0.0,0,0
492,Shield Taylor,STAN,TE,2,13,6.5,13,0,0,0,0.0,0,0
492,Omni Wells,USA,RB,1,13,13.0,13,0,0,0,0.0,0,0
492,Gage Haskin,SMU,TE,1,13,13.0,13,0,0,0,0.0,0,0
492,Haakon Anderson,WISC,WR,1,13,13.0,13,0,0,0,0.0,0,0
492,Rocco Hicks,BGSU,TE,1,13,13.0,13,0,0,0,0.0,0,0
492,Charles Rogers,SJSU,LB,1,13,13.0,13,0,0,0,0.0,0,0
492,Jamaal Pritchett,USA,WR,1,13,13.0,13,0,2,25,12.5,20,0
506,Orlando Lacey,TROY,LB,1,12,12.0,12,0,2,24,12.0,17,0
506,Rocky Shelton II,DUKE,LB,3,12,4.0,9,0,0,0,0.0,0,0
506,Ben Redding,SMU,TE,1,12,12.0,12,0,0,0,0.0,0,0
506,Trey Lowe,ORST,RB,1,12,12.0,12,0,0,0,0.0,0,0
506,Bryson Jackson,UNT,WR,1,12,12.0,12,0,0,0,0.0,0,0
506,Dakereon Joyner,SC,RB,1,12,12.0,12,0,0,0,0.0,0,0
506,Trumane Bell II,UTSA,DL,1,12,12.0,12,0,0,0,0.0,0,0
506,Wayne Taulapapa,WASH,RB,1,12,12.0,12,0,0,0,0.0,0,0
506,Joshua Cephus,UTSA,WR,1,12,12.0,12,0,9,36,4.0,17,0
506,Reese Smith,WVU,WR,1,12,12.0,12,0,4,8,2.0,11,0
506,Jaden Hullaby,UNM/TEX,TE,1,12,12.0,12,0,0,0,0.0,0,0
506,Jonathan McGill,STAN,S,2,12,6.0,11,0,0,0,0.0,0,0
506,Tongiaki Mateialona,NEV,LB,1,12,12.0,12,0,0,0,0.0,0,0
506,Isaiah Johnson,UNT,RB,1,12,12.0,12,0,0,0,0.0,0,0
506,Gunnar Helm,TEX,TE,1,12,12.0,12,0,0,0,0.0,0,0
506,Isaiah Gash,MICH,RB,1,12,12.0,12,0,0,0,0.0,0,0
506,Bryan Hill,USA,RB,1,12,12.0,12,0,0,0,0.0,0,0
506,Matthew McCallister,LT,WR,1,12,12.0,12,0,0,0,0.0,0,0
506,Xzavior Kautai,UNT,LB,1,12,12.0,12,0,0,0,0.0,0,0
506,Keldric Moody,LT,RB,1,12,12.0,12,0,0,0,0.0,0,0
506,Will Dennis,UNM,TE,1,12,12.0,12,0,0,0,0.0,0,0
527,Ray Ladner,USM,TE,1,11,11.0,11,0,0,0,0.0,0,0
527,Deion Smith,COLO,RB,1,11,11.0,11,0,0,0,0.0,0,0
527,Lance LeGendre,UL,WR,2,11,5.5,11,0,0,0,0.0,0,0
527,Clyde Price III,AKR/KSU,RB,1,11,11.0,11,0,0,0,0.0,0,0
527,Logan Compton,BAY/HOU,TE,1,11,11.0,11,0,0,0,0.0,0,0
527,Dorian Hopkins,TLSA,LB,1,11,11.0,11,0,0,0,0.0,0,0
527,Darvon Hubbard,TEM,RB,1,11,11.0,11,0,0,0,0.0,0,0
527,Hudson Habermehl,UCLA,TE,1,11,11.0,11,0,0,0,0.0,0,0
527,Trevor Wilson,KU,WR,2,11,5.5,9,0,0,0,0.0,0,0
527,Tyler Crowe,BOIS,FB,1,11,11.0,11,0,0,0,0.0,0,0
527,Alante Brown,NEB,WR,1,11,11.0,11,0,0,0,0.0,0,0
527,Ben Jefferson,AFA,WR,1,11,11.0,11,0,0,0,0.0,0,0
527,Max Alford,USU,LB,1,11,11.0,11,0,0,0,0.0,0,0
540,Joshua Fleeks,BAY,WR,1,10,10.0,10,0,0,0,0.0,0,0
540,Kimani Vidal,TROY,RB,1,10,10.0,10,0,0,0,0.0,0,0
540,Logan Loya,UCLA,WR,1,10,10.0,10,0,8,41,5.1,15,0
540,Erik Olsen,COLO,TE,2,10,5.0,9,0,0,0,0.0,0,0
540,Micah Young,WYO,LB,1,10,10.0,10,0,0,0,0.0,0,0
540,G'Mone Wilson,ECU,CB,2,10,5.0,10,0,0,0,0.0,0,0
540,Kaedin Robinson,APP,WR,1,10,10.0,10,0,0,0,0.0,0,0
540,Tawee Walker,OU,RB,2,10,5.0,10,0,0,0,0.0,0,0
540,Bryan Henry,HOU,TE,1,10,10.0,10,0,0,0,0.0,0,0
549,Michael Marchese,ILL,TE,1,9,9.0,9,0,0,0,0.0,0,0
549,Malik Jackson,ULM,RB,1,9,9.0,9,0,0,0,0.0,0,0
549,Michael Anyanwu,USU,CB,1,9,9.0,9,0,0,0,0.0,0,0
549,Nolan Smith Jr.,UGA,LB,1,9,9.0,9,0,0,0,0.0,0,0
549,Tyler Lavine,SMU,RB,1,9,9.0,9,0,0,0,0.0,0,0
549,Keegan Davis,FIU,DL,1,9,9.0,9,0,0,0,0.0,0,0
549,Tyrin Smith,UTEP,WR,1,9,9.0,9,0,0,0,0.0,0,0
549,Brett Gerena,ARMY,LB,1,9,9.0,9,0,0,0,0.0,0,0
549,Bo Kite,ARMY,RB,1,9,9.0,9,0,0,0,0.0,0,0
558,John Samuel Shenker,AUB,TE,1,8,8.0,8,0,0,0,0.0,0,0
558,Davon Ferguson,BGSU,CB,1,8,8.0,8,0,0,0,0.0,0,0
558,Jonathan Hess,MISS,TE,1,8,8.0,8,0,0,0,0.0,0,0
558,Casey Kelly,MISS,TE,1,8,8.0,8,0,0,0,0.0,0,0
558,Kaleb Edwards,GT,DB,1,8,8.0,8,0,0,0,0.0,0,0
558,Emmanuel Henderson Jr.,ALA,WR,1,8,8.0,8,0,0,0,0.0,0,0
558,Sam Roush,STAN,TE,1,8,8.0,8,0,0,0,0.0,0,0
558,Colten Hicks,ODU,S,1,8,8.0,8,0,0,0,0.0,0,0
558,Kue Olotoa,UNLV,TE,1,8,8.0,8,0,0,0,0.0,0,0
558,Jacob Pasley,FAU,TE,1,8,8.0,8,0,0,0,0.0,0,0
558,Thomaz Whitford,NMSU,TE,1,8,8.0,8,0,0,0,0.0,0,0
558,Daylon Gordon,GT,RB,1,8,8.0,8,0,0,0,0.0,0,0
570,Jordan Young,FAU,WR,2,7,3.5,7,0,0,0,0.0,0,0
570,Tanner Knue,EMU,WR,1,7,7.0,7,0,0,0,0.0,0,0
570,Praise Okorie,LT,WR,1,7,7.0,7,0,0,0,0.0,0,0
570,Nick Rattin,NIU,LB,1,7,7.0,7,0,0,0,0.0,0,0
570,Neal Johnson,UL,TE,2,7,3.5,7,0,0,0,0.0,0,0
570,Maliq Carr,MSU,TE,1,7,7.0,7,0,0,0,0.0,0,0
570,Malachai Jones,TLSA,S,1,7,7.0,7,0,0,0,0.0,0,0
570,Mario Williams,USC,WR,2,7,3.5,7,0,0,0,0.0,0,0
570,Jalen Brooks,UNC,LB,1,7,7.0,7,0,0,0,0.0,0,0
570,Justin Holmes,KENT,TE,1,7,7.0,7,0,0,0,0.0,0,0
580,Ty'Reke James,UTEP,S,1,6,6.0,6,0,0,0,0.0,0,0
580,Bryce Butler,OHIO,TE,1,6,6.0,6,0,0,0,0.0,0,0
580,K.C. Ossai,UL,LB,1,6,6.0,6,0,0,0,0.0,0,0
583,Chance Bates,ECU/KENN,LB,1,5,5.0,5,0,0,0,0.0,0,0
583,Eric Marsh,NMSU,TE,1,5,5.0,5,0,0,0,0.0,0,0
583,David Larkins,APP,TE,1,5,5.0,5,0,0,0,0.0,0,0
583,Connor Witthoft,UNM,TE,1,5,5.0,5,0,0,0,0.0,0,0
583,Joey Bearns III,MD,TE,1,5,5.0,5,0,0,0,0.0,0,0
583,Austin Sybrandt,TULN,DE,1,5,5.0,5,0,0,0,0.0,0,0
583,Alec Solano,ODU,LB,1,5,5.0,5,0,0,0,0.0,0,0
583,Noah Koenigsknecht,CMU,WR,1,5,5.0,5,0,0,0,0.0,0,0
591,Solomon Enis,UTAH,WR,1,4,4.0,4,0,0,0,0.0,0,0
591,Cody Stufflebean,KSU,DE,1,4,4.0,4,0,0,0,0.0,0,0
591,Nate McCollum,GT,WR,1,4,4.0,4,0,7,79,11.3,29,0
591,Karch Gardiner,UTSA,WR,1,4,4.0,4,0,0,0,0.0,0,0
591,Malakai Menzer,FSU,DL,1,4,4.0,4,0,0,0,0.0,0,0
591,Cole Spence,VAN,TE,1,4,4.0,4,0,0,0,0.0,0,0
591,Louis Moore,IU,DB,1,4,4.0,4,0,0,0,0.0,0,0
598,Ja'Kori Morgan,HOU,WR,1,3,3.0,3,0,0,0,0.0,0,0
598,Jose Barbon,TEM,WR,1,3,3.0,3,0,4,4,1.0,2,0
598,Da'Shon Ross,MASS,LB,1,3,3.0,3,0,0,0,0.0,0,0
598,Robbie Mangas,BUFF,TE,1,3,3.0,3,0,0,0,0.0,0,0
598,Declan Carr,NU,LB,1,3,3.0,3,0,0,0,0.0,0,0
598,Trevor Kardell,KU,TE,1,3,3.0,3,0,0,0,0.0,0,0
598,Tyler Fromm,AUB,TE,1,3,3.0,3,0,0,0,0.0,0,0
598,Ahmon Green,GAST,TE,2,3,1.5,3,0,0,0,0.0,0,0
598,Tip Reiman,ILL,TE,1,3,3.0,3,0,0,0,0.0,0,0
607,Tristan Armstrong,MASS,CB,1,2,2.0,2,0,0,0,0.0,0,0
607,Sean Jackson,AUB,RB,1,2,2.0,2,0,0,0,0.0,0,0
607,Ethan Hall,TLSA,TE,1,2,2.0,2,0,0,0,0.0,0,0
607,Allen Walker,LT,LB,1,2,2.0,2,0,0,0,0.0,0,0
607,Sean Atkins,USF,WR,1,2,2.0,2,0,8,64,8.0,33,0
607,Lincoln Pare,TXST,RB,1,2,2.0,2,0,0,0,0.0,0,0
607,Cole Harrity,BUFF,WR,1,2,2.0,2,0,0,0,0.0,0,0
607,Reid Williford,CLT,LB,1,2,2.0,2,0,0,0,0.0,0,0
615,Demeer Blankumsee,TOL,WR,1,1,1.0,1,0,0,0,0.0,0,0
615,Karter Johnson,PITT,TE,1,1,1.0,1,0,0,0,0.0,0,0
615,Michael Vice,TROY,TE,1,1,1.0,1,0,0,0,0.0,0,0
615,Kobi Albert,UK,DB,1,1,1.0,1,0,0,0,0.0,0,0
615,Randy Caldwell,UNC,LB,1,1,1.0,1,0,0,0,0.0,0,0
620,Rontavius Groves,TXST,WR,0,0,0.0,0,0,10,41,4.1,31,0
620,Ontaria Wilson,FSU,WR,0,0,0.0,0,0,1,51,51.0,51,0
620,Thayer Thomas,NCST,WR,0,0,0.0,0,0,18,128,7.1,38,0
620,Jaylen Hall,WKU,WR,0,0,0.0,0,0,10,106,10.6,46,1
620,R.J. Sneed II,COLO,WR,0,0,0.0,0,0,2,15,7.5,11,0
620,Ryan Jones,ECU,TE,1,0,0.0,0,0,0,0,0.0,0,0
620,Tyrell Shavers,SDSU,WR,0,0,0.0,0,0,2,50,25.0,36,1
620,Noah Daniels,TCU,CB,0,0,0.0,0,0,1,-3,-3.0,-3,0
620,Adrian Frye,TTU,DB,0,0,0.0,0,0,3,7,2.3,5,0
620,Austin Williams,MSST,WR,0,0,0.0,0,0,3,4,1.3,3,0
620,Bentley Hanshaw,LIB,TE,1,0,0.0,0,0,0,0,0.0,0,0
620,Tyler Page,APP,WR,0,0,0.0,0,0,16,79,4.9,18,0
620,Jordan Ferguson,MTSU,DE,0,0,0.0,0,0,1,1,1.0,1,1
620,Raymond James,KENT,WR,0,0,0.0,0,0,10,31,3.1,15,0
620,Keylon Stokes,TLSA,WR,0,0,0.0,0,0,17,85,5.0,25,0
620,Donny Navarro III,NU,WR,0,0,0.0,0,0,8,19,2.4,6,0
620,Kody Case,ILL,WR,0,0,0.0,0,0,2,16,8.0,14,0
620,Joshua Burgett,WMU,TE,1,0,0.0,0,0,0,0,0.0,0,0
620,Andre' Sam,MRSH,S,0,0,0.0,0,0,2,16,8.0,13,0
620,Jadan Blue,VT,WR,0,0,0.0,0,0,3,0,0.0,0,0
620,Cole Tucker,NIU,WR,0,0,0.0,0,0,4,10,2.5,4,0
620,Tarique Milton,TEX,WR,0,0,0.0,0,0,1,15,15.0,15,0
620,Victor Tucker,CLT,WR,0,0,0.0,0,0,4,18,4.5,9,0
620,Parker Day,RUTG,RB,0,0,0.0,0,0,1,11,11.0,11,0
620,Jayshon Jackson,BALL,WR,0,0,0.0,0,0,11,56,5.1,14,0
620,Carson Donnelly,CLEM,S,0,0,0.0,0,0,1,13,13.0,13,0
620,Jake Bobo,UCLA,WR,0,0,0.0,0,0,3,15,5.0,13,0
620,Jeshaun Jones,MD,WR,0,0,0.0,0,0,7,53,7.6,14,0
620,Dimitri Stanley,ISU,WR,0,0,0.0,0,0,1,9,9.0,9,0
620,Dominique Hampton,WASH,S,0,0,0.0,0,0,1,6,6.0,6,0
620,Justin McGriff,USU,WR,1,0,0.0,0,0,0,0,0.0,0,0
620,Raymond Niro III,NU,WR,1,0,0.0,0,0,0,0,0.0,0,0
620,Thomas Pannunzio,CSU,WR,0,0,0.0,0,0,2,0,0.0,0,0
620,Gary Williams,CSU,TE,1,0,0.0,0,0,0,0,0.0,0,0
620,Eddie Lewis,MEM,WR,0,0,0.0,0,0,27,255,9.4,60,1
620,Nehemiah Shelton,SJSU,CB,0,0,0.0,0,0,1,5,5.0,5,0
