RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Touchdowns', 'RUSH')","('Touchdowns', 'REC')","('Touchdowns', 'RET')","('Touchdowns', 'TD')","('Scoring', 'FG')","('Scoring', 'XP')","('Scoring', '2PT')","('Scoring', 'PTS')","('Scoring', 'PTS/G')"
361,Dalvin Smith,WKU,WR,0,6,0,6,0,0,1,38,6.3
361,Xavier Weaver,COLO,WR,2,4,0,6,0,0,1,38,9.5
361,Xavier Restrepo,MIA,WR,0,6,0,6,0,0,1,38,7.6
361,Tai Felton,MD,WR,0,6,0,6,0,0,1,38,7.6
361,Kyle Williams,WSU,WR,0,6,0,6,0,0,1,38,5.4
361,Greg Desrosiers Jr.,MASS,RB,4,2,0,6,0,0,1,38,9.5
361,Jalen Moss,FRES,WR,0,6,0,6,0,0,1,38,5.4
361,Liam Gray,CCU,PK,0,0,0,0,7,17,0,38,7.6
361,Eugene Wilson III,FLA,WR,0,6,0,6,0,0,1,38,6.3
361,Keyone Jenkins,FIU,QB,6,0,0,6,0,0,1,38,4.2
361,Daelen Alexander,RICE,RB,5,1,0,6,0,0,1,38,12.6
374,Trey Sanders,TCU,RB,6,0,0,6,0,0,0,36,9.0
374,Bentley Hanshaw,LIB,TE,0,6,0,6,0,0,0,36,6.0
374,Jaelen Gill,FRES,WR,0,6,0,6,0,0,0,36,6.0
374,Joseph Scates,MEM,WR,0,6,0,6,0,0,0,36,6.0
374,Lorenzo Lingard,AKR,RB,4,2,0,6,0,0,0,36,6.0
374,Cam Johnson,NU,WR,0,6,0,6,0,0,0,36,6.0
374,Ty Son Lawton,JMU,RB,5,1,0,6,0,0,0,36,7.2
374,Bo Nix,ORE,QB,6,0,0,6,0,0,0,36,2.5
374,Ramel Keyton,TENN,WR,0,6,0,6,0,0,0,36,7.2
374,Theo Wease Jr.,MIZ,WR,0,6,0,6,0,0,0,36,6.0
374,Oscar Adaway III,UNT,RB,6,0,0,6,0,0,0,36,6.0
374,Billy Lucas,LIB,RB,6,0,0,6,0,0,0,36,6.0
374,Bub Means,PITT,WR,0,6,0,6,0,0,0,36,6.0
374,Ricky Pearsall,FLA,WR,2,4,0,6,0,0,0,36,6.0
374,Lincoln Victor,WSU,WR,1,5,0,6,0,0,0,36,7.2
374,DJ Uiagalelei,ORST,QB,6,0,0,6,0,0,0,36,3.2
374,Woody Marks,MSST,RB,4,2,0,6,0,0,0,36,7.2
374,Malik Hornsby,TXST,WR,6,0,0,6,0,0,0,36,9.0
374,Jalen McMillan,WASH,WR,1,5,0,6,0,0,0,36,9.0
374,Lawrence Arnold,KU,WR,0,6,0,6,0,0,0,36,9.0
374,Eli Wilson,APP,TE,1,5,0,6,0,0,0,36,6.0
374,Henry Parrish Jr.,MIA,RB,6,0,0,6,0,0,0,36,9.0
374,Elijah Metcalf,MTSU,WR,0,6,0,6,0,0,0,36,7.2
374,Rocko Griffin,UTSA,RB,6,0,0,6,0,0,0,36,6.0
374,Luke Grimm,KU,WR,0,6,0,6,0,0,0,36,12.0
374,Elijah Young,WKU,RB,3,3,0,6,0,0,0,36,7.2
374,Christan Horn,APP,WR,0,6,0,6,0,0,0,36,9.0
374,Josh Williams,LSU,RB,5,1,0,6,0,0,0,36,7.2
374,Wyatt Wieland,WYO,WR,1,5,0,6,0,0,0,36,7.2
374,Zak Wallace,ARST,RB,6,0,0,6,0,0,0,36,9.0
374,Jelani Stafford,CONN,DL,6,0,0,6,0,0,0,36,9.0
374,Logan Lupo,FAU,P,0,0,0,0,5,21,0,36,5.1
374,Zac Larrier,AFA,QB,6,0,0,6,0,0,0,36,5.1
374,Rahjai Harris,ECU,RB,5,1,0,6,0,0,0,36,9.0
374,Donaven McCulley,IU,WR,0,6,0,6,0,0,0,36,6.0
374,Talique Williams,GAST,WR,0,6,0,6,0,0,0,36,6.0
374,Jaylin Lane,VT,WR,0,6,0,6,0,0,0,36,7.2
374,Derwin Burgess Jr.,GASO,WR,0,6,0,6,0,0,0,36,6.0
374,Rivaldo Fairweather,AUB,TE,0,6,0,6,0,0,0,36,7.2
374,Xavier Worthy,TEX,WR,0,5,1,6,0,0,0,36,6.0
374,Will Pauling,WIS,WR,0,6,0,6,0,0,0,36,6.0
374,Joseph Manjack IV,HOU,WR,0,6,0,6,0,0,0,36,6.0
374,Montrell Johnson Jr.,FLA,RB,5,1,0,6,0,0,0,36,9.0
374,Kamdyn Benjamin,TLSA,WR,0,6,0,6,0,0,0,36,7.2
374,Dane Key,UK,WR,0,6,0,6,0,0,0,36,6.0
374,Beau Pribula,PSU,QB,6,0,0,6,0,0,0,36,4.5
374,Roydell Williams,ALA,RB,5,1,0,6,0,0,0,36,6.0
374,Kevorian Barnes,UTSA,RB,6,0,0,6,0,0,0,36,9.0
374,Ben Sinnott,KSU,TE,0,6,0,6,0,0,0,36,7.2
374,Ron Wiggins,JVST,RB,6,0,0,6,0,0,0,36,7.2
374,Micah Davis,USU,WR,0,6,0,6,0,0,0,36,6.0
374,Elijah Gilliam,FRES,RB,5,1,0,6,0,0,0,36,12.0
374,Jonah Coleman,ARIZ,RB,5,1,0,6,0,0,0,36,9.0
374,Jimmy Horn Jr.,COLO,WR,0,6,0,6,0,0,0,36,6.0
374,Jaquez Moore,DUKE,RB,6,0,0,6,0,0,0,36,6.0
374,Demond Claiborne,WAKE,RB,5,0,1,6,0,0,0,36,7.2
374,Zeon Chriss-Gremillion,UL,QB,6,0,0,6,0,0,0,36,5.1
374,Marion Lukes,CMU,RB,5,0,1,6,0,0,0,36,6.0
374,Ayo Adeyi,UNT,RB,6,0,0,6,0,0,0,36,9.0
374,Gage Larvadain,M-OH,WR,0,6,0,6,0,0,0,36,12.0
374,Jayden Higgins,ISU,WR,0,6,0,6,0,0,0,36,6.0
374,Zach Horton,JMU,TE,0,6,0,6,0,0,0,36,9.0
374,Amari Daniels,TA&M,RB,6,0,0,6,0,0,0,36,6.0
374,Elic Ayomanor,STAN,WR,0,6,0,6,0,0,0,36,9.0
374,Jahiem White,WVU,RB,4,2,0,6,0,0,0,36,7.2
374,Abu Sama III,ISU,RB,6,0,0,6,0,0,0,36,12.0
374,Harold Fannin Jr.,BGSU,TE,0,6,0,6,0,0,0,36,7.2
374,Star Thomas,NMSU,RB,4,2,0,6,0,0,0,36,7.2
374,Eric Singleton Jr.,GT,WR,0,6,0,6,0,0,0,36,6.0
374,Kadarius Calloway,ODU,RB,5,1,0,6,0,0,0,36,9.0
374,Davon Booth,USU,RB,6,0,0,6,0,0,0,36,9.0
445,Trond Grizzell,CAL,WR,0,5,0,5,0,0,2,34,6.8
445,Nathan Kirkwood,NAVY,PK,0,0,0,0,6,16,0,34,3.7
447,David Martin-Robinson,TEM,TE,1,4,0,5,0,0,1,32,8.0
447,Jack Westover,WASH,TE,1,4,0,5,0,0,1,32,8.0
447,Smoke Harris,LT,WR,0,4,1,5,0,0,1,32,6.4
447,Rashod Owens,OKST,WR,0,5,0,5,0,0,1,32,8.0
447,Chamon Metayer,CIN,TE,0,5,0,5,0,0,1,32,8.0
447,Malachi Fields,UVA,WR,0,5,0,5,0,0,1,32,6.4
447,Eli Sanders,ISU,RB,4,1,0,5,0,0,1,32,6.4
447,Michael Harrison,COLO,TE,0,5,0,5,0,0,1,32,8.0
447,Chase Roberts,BYU,WR,0,5,0,5,0,0,1,32,5.3
447,Ajay Allen,MIA,RB,5,0,0,5,0,0,1,32,8.0
447,Jaylen Raynor,ARST,QB,5,0,0,5,0,0,1,32,3.5
447,Andrew Armstrong,ARK,WR,0,5,0,5,0,0,1,32,6.4
447,Grayson Barnes,NIU,TE,0,5,0,5,0,0,1,32,6.4
447,Rahsul Faison,USU,RB,5,0,0,5,0,0,1,32,5.3
461,Dontae Smith,GT,RB,4,1,0,5,0,0,0,30,7.5
461,Erik Brooks,FRES,WR,0,5,0,5,0,0,0,30,7.5
461,Dakereon Joyner,SC,RB,5,0,0,5,0,0,0,30,6.0
461,Jalen Mayden,SDSU,QB,5,0,0,5,0,0,0,30,3.3
461,Tyre Shelton,LT,RB,5,0,0,5,0,0,0,30,7.5
461,McCallan Castles,TENN,TE,0,5,0,5,0,0,0,30,6.0
461,Jeremiah Hixon,UNM,WR,0,5,0,5,0,0,0,30,10.0
461,Phoenix Sproles,JMU,WR,0,5,0,5,0,0,0,30,7.5
461,John Rhys Plumlee,UCF,QB,5,0,0,5,0,0,0,30,3.7
461,Cade Stover,OSU,TE,0,5,0,5,0,0,0,30,7.5
461,Ulysses Bentley IV,MISS,RB,4,1,0,5,0,0,0,30,6.0
461,Khafre Brown,USF,WR,0,5,0,5,0,0,0,30,6.0
461,Aaron Bedgood,LIB,WR,3,2,0,5,0,0,0,30,7.5
461,Damon Ward Jr.,UNT,WR,0,5,0,5,0,0,0,30,7.5
461,Dante Wright,TEM,WR,0,4,0,4,0,0,3,30,5.0
461,Hudson Card,PUR,QB,5,0,0,5,0,0,0,30,2.7
461,AJ Henning,NU,WR,1,4,0,5,0,0,0,30,6.0
461,Lawrance Toafili,FSU,RB,4,1,0,5,0,0,0,30,6.0
461,Tulu Griffin,MSST,WR,1,4,0,5,0,0,0,30,7.5
461,Drake Dabney,BAY,TE,0,5,0,5,0,0,0,30,7.5
461,Neal Johnson,UL,TE,0,5,0,5,0,0,0,30,7.5
461,Bryce Kirtz,NU,WR,0,5,0,5,0,0,0,30,7.5
461,Larry McCammon III,FAU,RB,5,0,0,5,0,0,0,30,7.5
461,Myles Price,TTU,WR,0,5,0,5,0,0,0,30,6.0
461,Keshawn Wicks,ODU,RB,4,1,0,5,0,0,0,30,10.0
461,Kentrel Bullock,USA,RB,4,1,0,5,0,0,0,30,7.5
461,Jake Briningstool,CLEM,TE,0,5,0,5,0,0,0,30,7.5
461,Logan Loya,UCLA,WR,0,5,0,5,0,0,0,30,6.0
461,Kejon Owens,FIU,RB,5,0,0,5,0,0,0,30,10.0
461,Ahmari Huggins-Bruce,LOU,WR,1,4,0,5,0,0,0,30,7.5
461,Corey Kiner,CIN,RB,5,0,0,5,0,0,0,30,7.5
461,Kaden Prather,MD,WR,0,5,0,5,0,0,0,30,6.0
461,Donovan Edwards,MICH,RB,5,0,0,5,0,0,0,30,7.5
461,TJ Finley,TXST,QB,5,0,0,5,0,0,0,30,3.0
461,Kendall Karr,CCU,TE,0,5,0,5,0,0,0,30,6.0
461,Camar Wheaton,SMU,RB,5,0,0,5,0,0,0,30,7.5
461,John Gentry,SHSU,RB,3,2,0,5,0,0,0,30,7.5
461,Anthony Sambucci,WMU,WR,0,5,0,5,0,0,0,30,10.0
461,Luke Floriea,KENT,WR,1,4,0,5,0,0,0,30,10.0
461,Taulia Tagovailoa,MD,QB,5,0,0,5,0,0,0,30,2.7
461,D.J. Williams,ARIZ,RB,5,0,0,5,0,0,0,30,7.5
461,Khaleb Hood,GASO,WR,0,5,0,5,0,0,0,30,6.0
461,Isaiah Williams,ILL,WR,0,5,0,5,0,0,0,30,7.5
461,Sean Brown,JVST,TE,0,5,0,5,0,0,0,30,7.5
461,Deion Hankins,UTEP,RB,5,0,0,5,0,0,0,30,6.0
461,Harrison Waylee,WYO,RB,5,0,0,5,0,0,0,30,6.0
461,Camden Orth,BGSU,QB,5,0,0,5,0,0,0,30,5.0
461,Roderick Daniels Jr.,SMU,WR,0,4,1,5,0,0,0,30,6.0
461,Eric McAlister,BOIS,WR,0,5,0,5,0,0,0,30,7.5
461,Bryson Nesbit,UNC,TE,0,5,0,5,0,0,0,30,6.0
461,Seth Henigan,MEM,QB,5,0,0,5,0,0,0,30,2.3
461,Jabre Barber,TROY,WR,0,5,0,5,0,0,0,30,6.0
461,Dan Villari,SYR,TE,2,3,0,5,0,0,0,30,6.0
461,Braydon Bennett,CCU,RB,5,0,0,5,0,0,0,30,6.0
461,Holden Willis,MTSU,TE,0,5,0,5,0,0,0,30,7.5
461,Nate Noel,APP,RB,5,0,0,5,0,0,0,30,7.5
461,Kyron Drones,VT,QB,5,0,0,5,0,0,0,30,3.3
461,Zahir Abdus-Salaam,WMU,RB,5,0,0,5,0,0,0,30,7.5
461,Heinrich Haarberg,NEB,TE,5,0,0,5,0,0,0,30,4.2
461,Marquis Shoulders,TLSA,WR,0,5,0,5,0,0,0,30,10.0
461,Justin Lamson,STAN,QB,5,0,0,5,0,0,0,30,6.0
461,Michael Pratt,TULN,QB,5,0,0,5,0,0,0,30,2.7
461,Miles Cross,OHIO,WR,0,5,0,5,0,0,0,30,7.5
461,Travis Hunter,COLO,WR,0,5,0,5,0,0,0,30,7.5
461,Le'Veon Moss,TA&M,RB,5,0,0,5,0,0,0,30,6.0
461,Jadarian Price,ND,RB,3,1,1,5,0,0,0,30,6.0
461,Cam Porter,NU,RB,4,1,0,5,0,0,0,30,10.0
461,DJ Thomas-Jones,USA,TE,0,5,0,5,0,0,0,30,15.0
461,Grant Wilson,ODU,QB,4,1,0,5,0,0,0,30,3.0
461,Kaelon Black,JMU,RB,1,4,0,5,0,0,0,30,10.0
461,Jaylon Jackson,EMU,RB,2,2,1,5,0,0,0,30,6.0
461,Robby Ashford,AUB,QB,5,0,0,5,0,0,0,30,7.5
461,Naiem Simmons,USF,WR,0,5,0,5,0,0,0,30,6.0
461,Jared Brown,CCU,WR,1,4,0,5,0,0,0,30,10.0
461,Konata Mumpfield,PITT,WR,0,5,0,5,0,0,0,30,7.5
461,Jayden Gibson,OU,WR,0,5,0,5,0,0,0,30,6.0
461,Noah Thomas,TA&M,WR,0,5,0,5,0,0,0,30,10.0
461,Alex Bauman,TULN,TE,0,5,0,5,0,0,0,30,7.5
461,Jonathan Brady,NMSU,WR,1,4,0,5,0,0,0,30,7.5
461,CJ Baxter,TEX,RB,5,0,0,5,0,0,0,30,6.0
461,Zachariah Branch,USC,WR,1,2,2,5,0,0,0,30,7.5
461,Mark Fletcher Jr.,MIA,RB,5,0,0,5,0,0,0,30,7.5
461,Jaden Greathouse,ND,WR,0,5,0,5,0,0,0,30,7.5
461,Jaylin Lucas,IU,RB,2,2,1,5,0,0,0,30,7.5
461,Cardell Williams,TLSA,QB,5,0,0,5,0,0,0,30,4.2
461,Quinn Ewers,TEX,QB,5,0,0,5,0,0,0,30,2.5
461,Louis Brown IV,CSU,WR,0,5,0,5,0,0,0,30,6.0
461,Sione Vaki,UTAH,S,2,3,0,5,0,0,0,30,10.0
461,LJ Martin,BYU,RB,4,1,0,5,0,0,0,30,10.0
461,Dylan Edwards,COLO,RB,1,4,0,5,0,0,0,30,15.0
461,Darius Taylor,MINN,RB,5,0,0,5,0,0,0,30,7.5
461,Eli Heidenreich,NAVY,WR,1,4,0,5,0,0,0,30,6.0
461,Alex Tecza,NAVY,RB,5,0,0,5,0,0,0,30,7.5
461,Cam Edwards,CONN,RB,4,1,0,5,0,0,0,30,10.0
461,Chris Brazzell II,TULN,WR,0,5,0,5,0,0,0,30,7.5
461,Colbie Young,MIA,WR,0,5,0,5,0,0,0,30,6.0
461,Rickey Hunt Jr.,OHIO,RB,4,1,0,5,0,0,0,30,30.0
558,Tanner Mordecai,WIS,QB,4,0,0,4,0,0,1,26,3.2
558,Tyler Brown,CLEM,WR,0,4,0,4,0,0,1,26,6.5
558,Brendon Lewis,NEV,QB,4,0,0,4,0,0,1,26,6.5
558,Jalon Calhoun,DUKE,WR,0,4,0,4,0,0,1,26,4.3
558,KeAndre Lambert-Smith,PSU,WR,0,4,0,4,0,0,1,26,5.2
558,John Copenhaver,UNC,TE,0,4,0,4,0,0,1,26,5.2
558,Jerand Bradley,TTU,WR,0,4,0,4,0,0,1,26,5.2
558,Chandler Rogers,UNT,QB,4,0,0,4,0,0,1,26,2.3
558,Malik Rutherford,GT,WR,0,4,0,4,0,0,1,26,8.6
558,Caden Prieskorn,MISS,TE,0,4,0,4,0,0,1,26,8.6
558,Anthony Simpson,MASS,WR,1,3,0,4,0,0,1,26,5.2
558,Isaiah Bond,ALA,WR,0,4,0,4,0,0,1,26,5.2
558,Jjay Mcafee,GASO,TE,0,4,0,4,0,0,1,26,5.2
558,Wesley Grimes,WAKE,WR,0,4,0,4,0,0,1,26,8.6
558,Devon Dampier,UNM,QB,4,0,0,4,0,0,1,26,3.7
558,Landon Sides,UNT,WR,0,4,0,4,0,0,1,26,8.6
574,Frank Harris,UTSA,QB,4,0,0,4,0,0,0,24,2.6
574,Perry Carter,JVST,WR,0,4,0,4,0,0,0,24,6.0
574,Ben Bryant,NU,QB,4,0,0,4,0,0,0,24,3.0
574,Emory Jones,CIN,QB,4,0,0,4,0,0,0,24,2.4
574,Jeshaun Jones,MD,WR,0,4,0,4,0,0,0,24,6.0
574,Jordan Smith,TEM,TE,0,4,0,4,0,0,0,24,8.0
574,Trent Pennix,NCSU,TE,1,3,0,4,0,0,0,24,8.0
574,Quincy Patterson,TEM,QB,4,0,0,4,0,0,0,24,8.0
574,Anthony Torres,TOL,TE,0,3,0,3,0,0,3,24,4.8
574,Juma Otoviano,RICE,RB,4,0,0,4,0,0,0,24,12.0
574,Gino Campiotti,MASS,TE,0,4,0,4,0,0,0,24,6.0
574,Austin Reed,WKU,QB,4,0,0,4,0,0,0,24,2.0
574,Jacob Warren,TENN,TE,0,4,0,4,0,0,0,24,6.0
574,Dylan McDuffie,KU,RB,4,0,0,4,0,0,0,24,8.0
574,Roderic Burns,UNT,WR,0,4,0,4,0,0,0,24,12.0
574,Tanner McLachlan,ARIZ,TE,0,4,0,4,0,0,0,24,8.0
574,Graham Mertz,FLA,QB,4,0,0,4,0,0,0,24,2.1
574,Spencer Rattler,SC,QB,4,0,0,4,0,0,0,24,2.6
574,Chez Mellusi,WIS,RB,4,0,0,4,0,0,0,24,8.0
574,Jacob Zeno,UAB,QB,4,0,0,4,0,0,0,24,2.6
574,Joachim Bangda,CLT,RB,4,0,0,4,0,0,0,24,8.0
574,Noah Cain,LSU,RB,3,1,0,4,0,0,0,24,6.0
574,Jeff Foreman,ARST,WR,0,4,0,4,0,0,0,24,8.0
574,Jha'Quan Jackson,TULN,WR,0,4,0,4,0,0,0,24,8.0
574,Peter LeBlanc,UL,WR,0,4,0,4,0,0,0,24,6.0
574,Nathaniel Peat,MIZ,RB,3,1,0,4,0,0,0,24,6.0
574,Courtney Reese,UNLV,RB,4,0,0,4,0,0,0,24,8.0
574,Tayvion Robinson,UK,WR,0,4,0,4,0,0,0,24,8.0
574,Brett Seither,GT,TE,0,4,0,4,0,0,0,24,8.0
574,Treon Sibley,LIB,WR,0,4,0,4,0,0,0,24,6.0
574,Dayton Wade,MISS,WR,0,4,0,4,0,0,0,24,6.0
574,Casey Washington,ILL,WR,0,4,0,4,0,0,0,24,12.0
574,Marcus Rosemy-Jacksaint,UGA,WR,0,4,0,4,0,0,0,24,8.0
574,Gary Bryant Jr.,ORE,WR,0,4,0,4,0,0,0,24,8.0
574,Bryce Farrell,STAN,WR,3,1,0,4,0,0,0,24,8.0
574,Elijhah Badger,ASU,WR,1,3,0,4,0,0,0,24,4.8
574,Javon Harvey,ODU,WR,0,4,0,4,0,0,0,24,6.0
574,Kurtis Rourke,OHIO,QB,4,0,0,4,0,0,0,24,2.6
574,Marquez Cooper,BALL,RB,4,0,0,4,0,0,0,24,6.0
574,Chris Tyree,ND,WR,0,3,1,4,0,0,0,24,6.0
574,Carson Beck,UGA,QB,4,0,0,4,0,0,0,24,1.8
574,Caziah Holmes,FSU,RB,2,2,0,4,0,0,0,24,8.0
574,Moochie Dixon,SMU,WR,0,4,0,4,0,0,0,24,8.0
574,Rodney Hammond Jr.,PITT,RB,4,0,0,4,0,0,0,24,8.0
574,Behren Morton,TTU,QB,4,0,0,4,0,0,0,24,2.6
574,Jordan Watkins,MISS,WR,0,3,1,4,0,0,0,24,6.0
574,Savion Williams,TCU,WR,0,4,0,4,0,0,0,24,6.0
574,Eli Stowers,NMSU,TE,2,2,0,4,0,0,0,24,8.0
574,Roc Taylor,MEM,WR,0,4,0,4,0,0,0,24,8.0
574,LJ Johnson Jr.,SMU,RB,4,0,0,4,0,0,0,24,6.0
574,Shedeur Sanders,COLO,QB,4,0,0,4,0,0,0,24,2.1
574,Preston Stone,SMU,QB,4,0,0,4,0,0,0,24,2.1
574,Kole Taylor,WVU,TE,0,4,0,4,0,0,0,24,6.0
574,Blake Shapen,BAY,QB,4,0,0,4,0,0,0,24,3.0
574,Keilan Robinson,TEX,RB,3,0,1,4,0,0,0,24,12.0
574,Ja'Varrius Johnson,AUB,WR,1,3,0,4,0,0,0,24,8.0
574,Emeka Egbuka,OSU,WR,0,4,0,4,0,0,0,24,8.0
574,J'Wan Evans,JVST,RB,4,0,0,4,0,0,0,24,8.0
574,Anthony Watkins,TLSA,RB,4,0,0,4,0,0,0,24,6.0
574,Jahmal Banks,WAKE,WR,0,4,0,4,0,0,0,24,6.0
574,Marlyn Johnson,BUFF,WR,0,4,0,4,0,0,0,24,8.0
574,Aaron Young,RUTG,RB,1,2,1,4,0,0,0,24,6.0
574,Jalon Jones,CLT,QB,4,0,0,4,0,0,0,24,4.8
574,OJ Hiliare,BGSU,WR,0,4,0,4,0,0,0,24,6.0
574,Thomas Fidone II,NEB,TE,0,4,0,4,0,0,0,24,6.0
574,Mason Tharp,TTU,TE,0,4,0,4,0,0,0,24,6.0
574,Dominic Lovett,UGA,WR,0,4,0,4,0,0,0,24,6.0
574,Yulkeith Brown,TULN,WR,2,2,0,4,0,0,0,24,6.0
574,Brashard Smith,MIA,RB,1,2,1,4,0,0,0,24,6.0
574,Trey Cooley,GT,RB,3,1,0,4,0,0,0,24,12.0
574,Nathan Carter,MSU,RB,4,0,0,4,0,0,0,24,12.0
574,Sam Olson,SJSU,TE,1,3,0,4,0,0,0,24,6.0
574,Ahmon Green,GAST,TE,0,4,0,4,0,0,0,24,12.0
574,J. Michael Sturdivant,UCLA,WR,0,4,0,4,0,0,0,24,6.0
574,Jaylen Wright,TENN,RB,4,0,0,4,0,0,0,24,6.0
574,Riley Leonard,DUKE,QB,4,0,0,4,0,0,0,24,4.8
574,Tyson Davis,CMU,WR,0,4,0,4,0,0,0,24,6.0
574,Tahj Bullock,AKR,QB,4,0,0,4,0,0,0,24,6.0
574,Germie Bernard,WASH,WR,2,2,0,4,0,0,0,24,6.0
574,Jaydon Blue,TEX,RB,3,1,0,4,0,0,0,24,6.0
574,Cade Klubnik,CLEM,QB,4,0,0,4,0,0,0,24,2.1
574,Jake Johnson,TA&M,TE,0,4,0,4,0,0,0,24,6.0
574,Gi'Bran Payne,ND,RB,2,2,0,4,0,0,0,24,6.0
574,Evan Stewart,TA&M,WR,0,4,0,4,0,0,0,24,8.0
574,Holden Staes,ND,TE,0,4,0,4,0,0,0,24,8.0
574,Tre Watson,FRES,TE,0,4,0,4,0,0,0,24,8.0
574,Kobe Pace,UVA,RB,1,3,0,4,0,0,0,24,8.0
574,Braden Smith,CIN,WR,0,4,0,4,0,0,0,24,6.0
574,Frank Peasant,MTSU,RB,4,0,0,4,0,0,0,24,6.0
574,Tyson Riley,ARMY,RB,1,3,0,4,0,0,0,24,6.0
574,Robert Williams,UL,WR,0,4,0,4,0,0,0,24,6.0
574,Ja'Quinden Jackson,UTAH,RB,4,0,0,4,0,0,0,24,8.0
574,Shomari Lawrence,FIU,RB,4,0,0,4,0,0,0,24,6.0
574,Reggie Love III,ILL,RB,4,0,0,4,0,0,0,24,6.0
574,Cam Fancher,MRSH,QB,4,0,0,4,0,0,0,24,3.4
574,Arlis Boardingham,FLA,TE,0,4,0,4,0,0,0,24,8.0
574,Monaray Baldwin,BAY,WR,0,4,0,4,0,0,0,24,6.0
574,Jensen Jones,AFA,QB,4,0,0,4,0,0,0,24,8.0
574,Dillon Bell,UGA,WR,2,2,0,4,0,0,0,24,6.0
574,Drew Allar,PSU,QB,4,0,0,4,0,0,0,24,2.1
574,Colston Loveland,MICH,TE,0,4,0,4,0,0,0,24,8.0
574,Sutton Smith,MEM,RB,2,2,0,4,0,0,0,24,8.0
574,Junior Vandeross III,TOL,WR,0,4,0,4,0,0,0,24,8.0
574,Richard Reese,BAY,RB,2,0,2,4,0,0,0,24,12.0
574,OJ Arnold,GASO,RB,4,0,0,4,0,0,0,24,6.0
574,Tate Carney,WAKE,RB,4,0,0,4,0,0,0,24,6.0
574,Nate Johnson,UTAH,WR,4,0,0,4,0,0,0,24,4.0
574,Amari Niblack,ALA,TE,0,4,0,4,0,0,0,24,6.0
574,Chrishon McCray,KENT,WR,0,4,0,4,0,0,0,24,12.0
574,Jeremiah Cobb,AUB,RB,2,2,0,4,0,0,0,24,6.0
574,Kaleb Jackson,LSU,RB,4,0,0,4,0,0,0,24,8.0
574,Tony Johnson,FAU,WR,0,4,0,4,0,0,0,24,8.0
574,Brendan Sorsby,IU,QB,4,0,0,4,0,0,0,24,3.4
574,Semaj Morgan,MICH,WR,2,2,0,4,0,0,0,24,6.0
574,Cyrus Allen,LT,WR,0,4,0,4,0,0,0,24,6.0
574,Easton Messer,WKU,WR,0,4,0,4,0,0,0,24,6.0
574,Sedrick Alexander,VAN,RB,4,0,0,4,0,0,0,24,8.0
574,London Humphreys,VAN,WR,0,4,0,4,0,0,0,24,6.0
574,Darius Lassiter,BYU,WR,0,4,0,4,0,0,0,24,6.0
574,Jesse Prewitt III,CMU,WR,0,4,0,4,0,0,0,24,6.0
574,Lee Beebe Jr.,UAB,RB,4,0,0,4,0,0,0,24,8.0
574,Dominic Dutton,ODU,WR,0,4,0,4,0,0,0,24,6.0
574,Hudson Clement,WVU,WR,0,4,0,4,0,0,0,24,12.0
574,Jordan Faison,ND,WR,0,4,0,4,0,0,0,24,6.0
574,Ethan Conner,TROY,TE,0,4,0,4,0,0,0,24,8.0
574,Brendan Doyle,MEM,TE,0,4,0,4,0,0,0,24,8.0
574,Donerio Davenport,TXST,RB,2,2,0,4,0,0,0,24,6.0
574,Owen Wiley,AKR,PK,0,0,0,0,4,12,0,24,4.8
574,Mario Anderson Jr.,SC,RB,3,1,0,4,0,0,0,24,6.0
703,Seth Morgan,MEM,PK,0,0,0,0,3,14,0,23,7.6
704,Anthony Landphere,MEM,TE,0,3,0,3,0,0,2,22,4.4
704,Quincy Skinner Jr.,VAN,WR,0,3,0,3,0,0,2,22,4.4
704,Jace Feely,COLO,PK,0,0,0,0,4,10,0,22,7.3
707,Michael Luckhurst,CAL,PK,0,0,0,0,3,12,0,21,4.2
708,DeCarlos Brooks,ASU,RB,3,0,0,3,0,0,1,20,10.0
708,Trey Cleveland,UNT,WR,0,3,0,3,0,0,1,20,6.6
708,Patrick Herbert,ORE,TE,0,3,0,3,0,0,1,20,6.6
708,Trayvon Rudolph,NIU,WR,1,2,0,3,0,0,1,20,3.3
708,George Johnson III,MASS,WR,0,3,0,3,0,0,1,20,5.0
708,Christian Dremel,RUTG,WR,0,3,0,3,0,0,1,20,5.0
708,Luke Altmyer,ILL,QB,3,0,0,3,0,0,1,20,2.5
708,Montana Lemonious-Craig,ARIZ,WR,0,3,0,3,0,0,1,20,5.0
708,Matt Lauter,BOIS,TE,0,3,0,3,0,0,1,20,6.6
708,Bryson Barnes,UTAH,QB,3,0,0,3,0,0,1,20,3.3
708,Tip Reiman,ILL,TE,0,3,0,3,0,0,1,20,5.0
708,John Michael Gyllenborg,WYO,TE,0,3,0,3,0,0,1,20,5.0
708,Ashton Daniels,STAN,QB,3,0,0,3,0,0,1,20,2.8
708,Luke Hasz,ARK,TE,0,3,0,3,0,0,1,20,10.0
708,Traylon Ray,WVU,WR,0,3,0,3,0,0,1,20,6.6
708,Devin McCuin,UTSA,WR,0,3,0,3,0,0,1,20,6.6
708,Amare Thomas,UAB,WR,0,3,0,3,0,0,1,20,5.0
708,Junior Sherrill,VAN,WR,0,3,0,3,0,0,1,20,6.6
726,Blake Glessner,UCLA,PK,0,0,0,0,2,13,0,19,3.8
