RK,NAME,TEAM,CMP,ATT,CMP%,YDS,AVG,LNG,TD,INT,SACK,RTG
338,Xavier Gaines,MRSH,1,3,33.3,33,11.0,33,0,0,0,125.7
338,Tutu Atwell,LOU,1,4,25.0,33,8.3,33,1,0,0,176.8
341,Griffin Alstott,WMU,5,6,83.3,31,5.2,15,1,0,0,181.7
342,Justin Agner,FAU,3,5,60.0,30,6.0,17,0,1,1,70.4
342,Tyler Page,SMU,1,2,50.0,30,15.0,30,0,0,0,176.0
342,James Foster,TA&M,3,9,33.3,30,3.3,19,0,0,1,61.3
342,Ben Wooldridge,FRES,4,6,66.7,30,5.0,17,1,0,0,163.7
346,Adam Williams,MEM,1,1,100.0,29,29.0,29,0,0,0,343.6
347,Kalil Pimpleton,CMU,1,2,50.0,28,14.0,28,0,0,0,167.6
347,Nick Ast,KSU,3,3,100.0,28,9.3,12,0,0,0,178.4
347,Cameron Dollar,CLT,1,1,100.0,28,28.0,28,0,0,0,335.2
350,Aston Walter,RICE,1,1,100.0,27,27.0,27,0,0,0,326.8
350,Evan Marshman,RICE,2,5,40.0,27,5.4,14,0,0,4,85.4
350,Matt Valecce,BC,3,7,42.9,27,3.9,18,0,0,1,75.3
350,Amare Jones,TULN,1,4,25.0,27,6.8,27,0,0,0,81.7
354,Nick Basquine,OKLA,2,3,66.7,25,8.3,21,1,1,0,180.0
354,Kedarian Jones,MEM,1,2,50.0,25,12.5,25,0,0,0,155.0
354,D.J. Matthews Jr.,FSU,1,1,100.0,25,25.0,25,0,0,0,310.0
354,Landon Brown,LIB,3,10,30.0,25,2.5,22,0,1,0,31.0
354,Spencer Petras,IOWA,6,10,60.0,25,2.5,9,0,0,0,81.0
354,Michael Barrett,MICH,1,1,100.0,25,25.0,25,0,0,0,310.0
354,Grayson McCall,CCU,4,4,100.0,25,6.3,14,1,0,0,235.0
354,Jalon Calhoun,DUKE,1,1,100.0,25,25.0,25,1,0,0,640.0
362,Isaiah Esdale,WVU,1,1,100.0,24,24.0,24,1,0,0,631.6
363,Kade Young,TROY,3,5,60.0,23,4.6,11,0,1,0,58.6
363,Travis Etienne Jr.,CLEM,1,1,100.0,23,23.0,23,0,0,0,293.2
363,Joe Mischler,OHIO,1,3,33.3,23,7.7,23,0,1,0,31.1
366,Maurice Alexander,FIU,1,2,50.0,22,11.0,22,0,0,0,142.4
366,JD Spielman,NEB,1,2,50.0,22,11.0,22,0,0,0,142.4
366,Aleva Hifo,BYU,1,1,100.0,22,22.0,22,0,0,0,284.8
366,TJ Deshields,AKR,3,8,37.5,22,2.8,11,0,2,0,10.6
366,Lucas Dean,UTSA,1,1,100.0,22,22.0,22,0,0,0,284.8
366,Brendon Clark,ND,1,2,50.0,22,11.0,22,1,0,0,307.4
372,Drue Chrisman,OSU,1,1,100.0,21,21.0,21,0,0,0,276.4
372,CT Thomas,BSU,1,2,50.0,21,10.5,21,0,0,0,138.2
372,Drew Keszei,OHIO,1,1,100.0,21,21.0,21,0,0,0,276.4
372,Shaun Taylor,OKST,4,4,100.0,21,5.3,8,0,0,0,144.1
376,Justice McCoy,CSU,2,4,50.0,20,5.0,18,0,2,1,-8.0
376,Hamish McClure,SAC/NEV,3,3,100.0,20,6.7,10,0,0,2,156.0
376,Tom Hutton,OKST,1,1,100.0,20,20.0,20,0,0,0,268.0
379,Jacob Sirmon,WASH,2,3,66.7,19,6.3,21,0,0,1,119.9
379,Chance Warren,NAVY,2,3,66.7,19,6.3,18,1,0,0,229.9
379,Brandon Robinson,LIB,2,3,66.7,19,6.3,14,1,0,2,229.9
382,Khalil McClain,TROY,1,2,50.0,18,9.0,18,0,0,0,125.6
382,Dyami Brown,UNC,1,1,100.0,18,18.0,18,0,0,0,251.2
384,Darrell Stewart Jr.,MSU,1,1,100.0,17,17.0,17,0,0,0,242.8
384,Wil Appleton,AUB,2,2,100.0,17,8.5,13,0,0,0,171.4
386,Jalen Williams,UL,1,1,100.0,16,16.0,16,0,0,0,234.4
386,David Bailey,BC,1,1,100.0,16,16.0,16,1,0,0,564.4
386,Matt Romero,NMSU,2,6,33.3,16,2.7,9,0,0,0,55.7
386,Cam Johnson,VAN,1,2,50.0,16,8.0,16,0,0,0,117.2
386,Chandler Fields,UL,3,3,100.0,16,5.3,9,0,0,0,144.8
391,Micah Wilson,MIZ,1,1,100.0,15,15.0,15,1,0,0,556.0
391,Quayvon Skanes,CONN,1,1,100.0,15,15.0,15,1,0,0,556.0
391,Trey Tinsley,WSU,2,6,33.3,15,2.5,11,1,0,0,109.3
391,Walker Wood,UK,2,3,66.7,15,5.0,8,0,0,0,108.7
391,Cody Grace,ARST,1,1,100.0,15,15.0,15,0,0,0,226.0
396,Darrynton Evans,APP,1,1,100.0,14,14.0,14,0,0,0,217.6
396,Devin Duvernay,TEX,2,2,100.0,14,7.0,8,0,0,0,158.8
396,Justin Uahinui,HAW,1,3,33.3,14,4.7,14,1,0,1,182.5
396,Re-al Mitchell,ISU,2,4,50.0,14,3.5,9,1,0,0,161.9
400,Andrew Bunch,NEB,1,6,16.7,13,2.2,13,0,0,1,34.9
400,Richard Newton,WASH,1,1,100.0,13,13.0,13,1,0,0,539.2
400,Robby Rowell,CAL,2,3,66.7,13,4.3,8,0,0,1,103.1
403,Cam Miller,ILL,1,1,100.0,12,12.0,12,0,0,0,200.8
403,CJ Lewis,BC,1,1,100.0,12,12.0,12,1,0,0,530.8
403,Lindell Stone,UVA,1,2,50.0,12,6.0,12,0,1,0,0.4
403,Blake Stenstrom,COLO,1,3,33.3,12,4.0,12,0,1,0,0.3
403,Theo Day,MSU,2,3,66.7,12,4.0,8,0,0,0,100.3
408,Jackson White,MRSH,2,2,100.0,11,5.5,6,0,0,0,146.2
408,Johnathan Bennett,LIB,2,5,40.0,11,2.2,7,0,0,0,58.5
410,Kavious Price,KENT,1,2,50.0,10,5.0,10,1,0,0,257.0
410,Asim Rose Jr.,UK,1,1,100.0,10,10.0,10,0,0,0,184.0
410,Khalil Shakir,BSU,2,2,100.0,10,5.0,8,1,0,0,307.0
413,Zac Everett,USM,2,2,100.0,9,4.5,7,0,0,0,137.8
413,John Holcombe II,KSU,1,3,33.3,9,3.0,9,0,0,1,58.5
415,Lucky Jackson,WKU,1,2,50.0,8,4.0,8,1,0,0,248.6
415,Hutch White,TXST,1,2,50.0,8,4.0,8,1,0,0,248.6
415,Logan Burnett,MSST,1,1,100.0,8,8.0,8,0,0,0,167.2
415,Colby Parkinson,STAN,1,1,100.0,8,8.0,8,1,0,0,497.2
415,Clifton McDowell,UL,1,1,100.0,8,8.0,8,0,0,0,167.2
420,Josh Growden,LSU/WVU,1,1,100.0,7,7.0,7,0,0,0,158.8
420,Tyler Bass,GASO,1,1,100.0,7,7.0,7,0,0,0,158.8
420,Tony Nicholson,NMSU/BAY,1,3,33.3,7,2.3,7,1,0,0,162.9
420,Carson Coats,ARST,1,2,50.0,7,3.5,7,0,0,0,79.4
420,Branden Mack,TEM,1,1,100.0,7,7.0,7,0,0,0,158.8
420,Tate Martell,MIA,1,1,100.0,7,7.0,7,0,0,2,158.8
420,Ryan Chalifoux,LOU,1,1,100.0,7,7.0,7,1,0,0,488.8
420,Jace Ruder,UNC,1,2,50.0,7,3.5,7,0,0,1,79.4
420,Lance LeGendre,MD,1,3,33.3,7,2.3,7,0,0,1,52.9
420,Michael Love,NIU,1,1,100.0,7,7.0,7,1,0,0,488.8
430,Trent Wessel,FAU,1,1,100.0,6,6.0,6,0,0,0,150.4
430,Slade Bolden,ALA,1,1,100.0,6,6.0,6,1,0,0,480.4
430,Kevaris Thomas,WKU,1,1,100.0,6,6.0,6,0,0,0,150.4
430,Jarrett Guest,CCU,1,1,100.0,6,6.0,6,0,0,0,150.4
434,Andrew Peasley,USU,2,2,100.0,5,2.5,5,0,0,0,121.0
434,John Paddock,BALL,1,2,50.0,5,2.5,5,0,0,0,71.0
434,Bryan Gagg,ECU,1,1,100.0,5,5.0,5,1,0,0,472.0
437,Lucas Krull,FLA,1,1,100.0,4,4.0,4,0,0,0,133.6
437,Taj Harris,SYR,1,2,50.0,4,2.0,4,0,0,0,66.8
437,Cordale Grundy,UTSA,1,5,20.0,4,0.8,4,0,1,1,-13.3
437,John Hightower,BSU,1,2,50.0,4,2.0,4,0,0,0,66.8
437,Seamus O'Kelly,TXST,1,1,100.0,4,4.0,4,0,0,0,133.6
442,Aaron Mathews,PITT,1,1,100.0,3,3.0,3,1,0,0,455.2
443,Jackson Tyner,RICE/TTU,1,8,12.5,2,0.3,2,0,0,0,14.6
443,Rontavius Groves,UNC,1,1,100.0,2,2.0,2,1,0,0,446.8
443,Ke'Mon Freeman,SMU,1,2,50.0,2,1.0,2,1,0,0,223.4
443,Nash Griffin,UVA,1,1,100.0,2,2.0,2,0,0,0,116.8
443,DL Knock,OHIO,1,1,100.0,2,2.0,2,1,0,0,446.8
443,Trey Lowe,WVU,2,2,100.0,2,1.0,7,0,0,0,108.4
443,Kyle Greenwell,UAB,1,2,50.0,2,1.0,2,0,0,0,58.4
443,Chase Wolf,WIS,1,1,100.0,2,2.0,2,0,0,0,116.8
443,Jah'Quez Evans,USF,1,3,33.3,2,0.7,2,0,0,0,38.9
443,Nathan Priestley,UGA,1,2,50.0,2,1.0,2,0,0,0,58.4
453,Kelton Moore,NEV,1,1,100.0,1,1.0,1,0,0,0,108.4
453,Seth Green,MINN,1,1,100.0,1,1.0,1,1,0,0,438.4
453,Rakeem Boyd,ARK,1,1,100.0,1,1.0,1,0,0,0,108.4
453,Daniel Richardson,CMU,1,3,33.3,1,0.3,1,0,0,0,36.1
457,Jauan Jennings,TENN,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Anthony Jones,FIU,0,1,0.0,0,0.0,0,0,0,0,0.0
457,James Proche II,SMU,0,2,0.0,0,0.0,0,0,0,0,0.0
457,Q' Drennan,UNM,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Trenard Davis,ILL,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Aaron Young,DUKE,0,2,0.0,0,0.0,0,0,1,0,-100.0
457,Austin Parker,DUKE,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Evan Shirreffs,CLT,0,2,0.0,0,0.0,0,0,0,0,0.0
457,Juwan Johnson,ORE,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Daniel Rodriguez,ORST,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Chris Finke,ND,0,0,0.0,0,0.0,0,0,0,1,0.0
457,La'Mical Perine,FLA,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Sam Loy,ARK/COLO,0,1,0.0,0,0.0,0,0,1,0,-200.0
457,Kobay White,BC,0,1,0.0,0,0.0,0,0,1,0,-200.0
457,Jared Atkinson,BAY,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Thomas MacVittie,KU,0,1,0.0,0,0.0,0,0,1,0,-200.0
457,Austin Conway,WYO,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Zach Potter,ARMY,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Kell Walker,ARMY,0,0,0.0,0,0.0,0,0,0,1,0.0
457,Rex Culpepper,SYR,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Dillon Stoner,OKST,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Sewo Olonilua,TCU,0,0,0.0,0,0.0,0,0,0,1,0.0
457,Jack Sorenson,M-OH,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Aaron Fuller,WASH,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Kaden Keon,CMU,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Patrick Taylor Jr.,MEM,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Trishton Jackson,SYR,0,0,0.0,0,0.0,0,0,0,1,0.0
457,Josh Hokit,FRES,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Adrian Hardy,LAT,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Amari Rodgers,CLEM,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Nate Stewart,AKR,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Tayvon Bowers,WAKE,0,1,0.0,0,0.0,0,0,0,1,0.0
457,Deon Jackson,DUKE,0,1,0.0,0,0.0,0,0,1,0,-200.0
457,Ihmir Smith-Marsette,IOWA,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Kadarius Toney,FLA,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Malik Williams,APP,0,2,0.0,0,0.0,0,0,0,0,0.0
457,R.J. Sneed II,BAY,0,0,0.0,0,0.0,0,0,0,1,0.0
457,Jake McClure,OKST,0,1,0.0,0,0.0,0,0,0,0,0.0
457,McLane Mannix,NEV/TTU,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Jaylin Nelson,TXST,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Luke Whittemore,TROY,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Cody White,MSU,0,2,0.0,0,0.0,0,0,0,0,0.0
457,Alec Hallman,FIU,0,1,0.0,0,0.0,0,0,1,0,-200.0
457,Tyler Lytle,COLO,0,1,0.0,0,0.0,0,0,0,1,0.0
457,Jacquez Sloan,WKU,0,1,0.0,0,0.0,0,0,1,0,-200.0
457,Jalen Walker,M-OH,0,1,0.0,0,0.0,0,0,0,1,0.0
457,Jake Julien,EMU,0,0,0.0,0,0.0,0,0,0,1,0.0
457,Marlon Williams,UCF,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Chinedu Ogbonna,MASS,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Shi Smith,SC,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Josh Ali,UK,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Ben Batson,CLEM,1,1,100.0,0,0.0,0,0,0,0,100.0
457,Jake Bobo,DUKE,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Derek Green,SMU,1,3,33.3,0,0.0,0,0,1,0,-33.3
457,Isiah Pacheco,RUTG,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Blake Clark,ISU,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Destin Coates,GAST,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Nate Needham,BGSU,0,1,0.0,0,0.0,0,0,1,0,-200.0
457,Isiah Cox,OHIO,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Sheldon Jones,UTSA,0,1,0.0,0,0.0,0,0,0,0,0.0
457,AJ Mayer,M-OH,0,0,0.0,0,0.0,0,0,0,1,0.0
457,Austin Watkins Jr.,UAB,0,0,0.0,0,0.0,0,0,0,1,0.0
457,Line Latu,EMU,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Arryn Siposs,AUB,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Jamarye Joiner,ARIZ,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Presley Motes,BGSU,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Gerrit Prince,UAB,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Jonah Fitzgerald,ODU,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Roschon Johnson,TEX,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Raykwon Anderson,APP,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Kaylon Geiger,TROY,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Ta'Quan Roberson,PSU,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Breece Hall,ISU,0,0,0.0,0,0.0,0,0,0,1,0.0
457,Cole Kramer,MINN,0,2,0.0,0,0.0,0,0,1,0,-100.0
457,Keyon Lesane,NCST,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Tayvion Robinson,VT,0,2,0.0,0,0.0,0,0,0,0,0.0
457,Casey Washington,ILL,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Trevor Bycznski,BUFF,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Kelvin Dean,FAU,0,0,0.0,0,0.0,0,0,0,1,0.0
457,Zay Flowers,BC,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Treylon Burks,ARK,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Khaleb Hood,GASO,0,1,0.0,0,0.0,0,0,0,0,0.0
457,Adam Barry,TEM,1,1,100.0,0,0.0,0,0,0,0,100.0
457,Kierston Harvey,GAST,0,1,0.0,0,0.0,0,0,0,0,0.0
541,Toa Taua,NEV,1,1,100.0,-1,-1.0,0,0,0,0,91.6
542,James Charles,FAU,1,1,100.0,-2,-2.0,0,0,0,0,83.2
