RK,NAME,TEAM,CMP,ATT,CMP%,YDS,AVG,LNG,TD,INT,SACK,RTG
339,Kaidon Salter,LIB,1,2,50.0,39,19.5,39,1,0,0,378.8
339,CJ Montes,UNM,10,33,30.3,39,1.2,13,0,2,11,28.1
341,Cameron Odom,OHIO,1,2,50.0,38,19.0,38,0,0,0,209.6
341,Evan Prater,CIN,5,11,45.5,38,3.5,18,2,1,0,116.3
341,Drew Zaubi,WKU,3,4,75.0,38,9.5,24,0,0,0,154.8
344,Chris Smith,UL,1,1,100.0,37,37.0,37,1,0,0,740.8
345,Jared Wayne,PITT,2,3,66.7,36,12.0,20,1,0,0,277.5
346,Andrew Brito,UCF,2,2,100.0,35,17.5,21,0,0,1,247.0
346,Drew Carter,COLO,5,12,41.7,35,2.9,12,0,0,1,66.2
348,Kekoa Crawford,CAL,1,1,100.0,34,34.0,34,0,0,0,385.6
348,Tyjon Lindsey,ORST,1,1,100.0,34,34.0,34,0,0,0,385.6
348,Malik Williams,APP,1,2,50.0,34,17.0,34,1,0,0,357.8
348,Derek Wright,USU,1,2,50.0,34,17.0,34,0,0,0,192.8
352,Tahj Magee,LT,1,1,100.0,33,33.0,33,0,0,0,377.2
352,Joshua Cephus,UTSA,2,3,66.7,33,11.0,23,1,0,0,269.1
352,Tommy Heatherly,FIU,2,2,100.0,33,16.5,20,0,0,0,238.6
352,Kyle Maxwell,LT,1,1,100.0,33,33.0,33,1,0,0,707.2
356,Brenden Brady,UTSA,2,3,66.7,32,10.7,24,0,0,0,156.3
356,Reid Bauer,ARK,1,1,100.0,32,32.0,32,1,0,0,698.8
358,Billy Wiles,CLEM,2,4,50.0,31,7.8,25,1,0,0,197.6
359,Ben Finley,NCST,5,9,55.6,28,3.1,12,0,0,0,81.7
359,Goose Crowder,WVU,2,2,100.0,28,14.0,20,0,0,0,217.6
361,Tate Martell,UNLV,2,6,33.3,27,4.5,15,0,0,0,71.1
361,Jalen Walker,M-OH,1,1,100.0,27,27.0,27,0,0,0,326.8
361,Warren Thompson,ARK,1,2,50.0,27,13.5,27,0,1,0,63.4
361,Isaiah Washington,RUTG,1,2,50.0,27,13.5,27,0,0,0,163.4
361,Tahj Bullock,VT,2,4,50.0,27,6.8,21,0,0,1,106.7
366,Jay Rose,CONN,1,2,50.0,26,13.0,26,0,0,1,159.2
366,Neil Pau'u,BYU,3,3,100.0,26,8.7,13,0,0,0,172.8
366,Darius Bracy,CMU,3,3,100.0,26,8.7,16,1,0,0,282.8
366,Jayshon Jackson,BALL,1,2,50.0,26,13.0,26,0,0,0,159.2
366,Dylan Plautz,STAN,2,5,40.0,26,5.2,19,0,1,0,43.7
366,Avery Atkins,LSU,1,2,50.0,26,13.0,26,0,1,0,59.2
366,Matthew Downing,TCU,3,4,75.0,26,6.5,12,0,0,0,129.6
366,Dan Villari,MICH,1,3,33.3,26,8.7,26,0,0,0,106.1
374,Cam Johnson,VAN,1,1,100.0,25,25.0,25,0,0,0,310.0
374,Isaac Ross,MASS/CHSO,1,1,100.0,25,25.0,25,0,0,0,310.0
376,Jeremy Moussa,VAN,5,8,62.5,24,3.0,7,0,0,0,87.7
376,Preston Stone,SMU,3,7,42.9,24,3.4,11,0,0,0,71.7
378,Tucker Melton,BGSU,2,10,20.0,23,2.3,21,0,1,0,19.3
378,Tee Webb,USM,4,11,36.4,23,2.1,11,0,2,1,17.6
378,Ethan Hampton,NIU,4,10,40.0,23,2.3,14,0,0,2,59.3
378,Bryson Barnes,UTAH,2,2,100.0,23,11.5,15,1,0,0,361.6
382,Bub Means,LT,1,1,100.0,22,22.0,22,0,0,0,284.8
382,Jay Butterfield,ORE,2,3,66.7,22,7.3,16,0,0,0,128.3
382,Zamar Wise,MASS,6,9,66.7,22,2.4,11,0,0,4,87.2
385,Luca Diamont,DUKE,2,3,66.7,21,7.0,17,0,0,0,125.5
385,Mason Garcia,ECU,2,3,66.7,21,7.0,14,1,1,0,168.8
387,Jonah Wieland,OHIO,1,1,100.0,20,20.0,20,0,0,0,268.0
387,Jack Salopek,WMU,3,5,60.0,20,4.0,10,0,0,0,93.6
387,Sam Kenerson,GASO,2,3,66.7,20,6.7,18,0,1,0,56.0
387,Ralph Rucker IV,OU,2,2,100.0,20,10.0,12,0,0,0,184.0
391,Dontario Drummond,MISS,1,1,100.0,19,19.0,19,0,0,0,259.6
391,Colten Gauthier,SC,1,1,100.0,19,19.0,19,0,0,0,259.6
391,Carl Richardson,NU,2,4,50.0,19,4.8,12,0,0,0,89.9
394,Jordan Stout,PSU,1,2,50.0,18,9.0,18,0,0,0,125.6
394,Kenny McIntosh,UGA,1,1,100.0,18,18.0,18,1,0,0,581.2
394,Dontayvion Wicks,UVA,1,3,33.3,18,6.0,18,0,0,0,83.7
394,Blake Bost,TA&M,2,7,28.6,18,2.6,14,0,1,0,21.6
398,Will Spiers,CLEM,1,1,100.0,17,17.0,17,0,0,0,242.8
398,Matt Masker,NEB,3,3,100.0,17,5.7,7,0,0,0,147.6
398,Joey Gatewood,UCF,2,8,25.0,17,2.1,13,1,0,1,84.1
401,Ethan Bullock,OKST,2,3,66.7,16,5.3,13,0,0,0,111.5
401,Chance Warren,NAVY,1,1,100.0,16,16.0,16,0,0,1,234.4
401,Harrison Bailey,TENN,3,7,42.9,16,2.3,6,0,0,1,62.1
401,Austin Smith,EMU,1,1,100.0,16,16.0,16,0,0,0,234.4
405,Dominic Johnson,BUFF,1,1,100.0,15,15.0,15,0,0,0,226.0
405,Tyler Hunt,MSU,1,1,100.0,15,15.0,15,0,0,0,226.0
405,Chauncey Magwood,UK,1,1,100.0,15,15.0,15,0,0,0,226.0
405,Jacob Drena,CONN,2,3,66.7,15,5.0,13,0,0,1,108.7
409,Christian Daniels,TULN,2,2,100.0,14,7.0,8,0,0,0,158.8
409,Quadry Jones,UCF,1,1,100.0,14,14.0,14,0,0,0,217.6
411,Dylan Drummond,EMU,1,1,100.0,13,13.0,13,1,0,0,539.2
411,CJ Daniels,LIB,1,1,100.0,13,13.0,13,0,0,0,209.2
411,Chance McDonald,WKU,1,5,20.0,13,2.6,13,0,1,0,1.8
414,Justice McCoy,CSU,1,2,50.0,12,6.0,12,0,0,0,100.4
414,Ryan Wright,TULN,1,2,50.0,12,6.0,12,0,0,0,100.4
414,Natano Woods,SJSU,4,7,57.1,12,1.7,16,0,0,2,71.5
414,Tyler Pape,CMU,2,2,100.0,12,6.0,7,0,0,0,150.4
418,Javion Posey,FAU,1,1,100.0,11,11.0,11,0,0,0,192.4
418,Joey Marousek,AKR,3,5,60.0,11,2.2,5,0,0,0,78.5
418,Isaiah Garcia-Castaneda,NMSU,1,2,50.0,11,5.5,11,1,0,0,261.2
421,Braxton Barker,ALA,1,1,100.0,10,10.0,10,0,0,0,184.0
421,Mario Williams,OU,1,1,100.0,10,10.0,10,0,0,0,184.0
423,Sione Tupou,TXST,1,1,100.0,9,9.0,9,0,0,0,175.6
423,Alan Bowman,MICH,2,4,50.0,9,2.3,6,0,1,0,18.9
423,Ryan Rizk,MIA,1,2,50.0,9,4.5,9,0,0,0,87.8
423,Chandler Pittman,USM,1,1,100.0,9,9.0,9,0,0,0,175.6
427,Hassan Beydoun,EMU,1,1,100.0,8,8.0,8,0,0,0,167.2
427,Leo Kelly,WAKE,1,4,25.0,8,2.0,8,0,1,0,-8.2
427,Gabriel Rogers,MEM,1,1,100.0,8,8.0,8,0,0,0,167.2
427,Sam Vidlak,ORST,2,3,66.7,8,2.7,4,0,0,0,89.1
427,Walker Eget,SJSU,1,8,12.5,8,1.0,8,0,0,0,20.9
432,Taye Barber,TCU,1,2,50.0,7,3.5,7,0,0,0,79.4
432,Weston Eget,NMSU,1,10,10.0,7,0.7,7,0,0,1,15.9
432,Tate Rodemaker,FSU,1,2,50.0,7,3.5,7,0,0,0,79.4
432,Kinkead Dent,MISS,2,4,50.0,7,1.8,7,0,0,0,64.7
432,Kenny Scribner,USF,1,1,100.0,7,7.0,7,0,0,0,158.8
437,Josh Vann,SC,1,1,100.0,6,6.0,6,0,0,0,150.4
437,Tyquan Thornton,BAY,1,1,100.0,6,6.0,6,1,0,1,480.4
437,John Rhys Plumlee,MISS,1,1,100.0,6,6.0,6,0,0,0,150.4
437,Brennan Presley,OKST,1,2,50.0,6,3.0,6,0,0,0,75.2
437,Gaston Moore,TENN,2,2,100.0,6,3.0,3,0,0,0,125.2
442,Jordan Jones,CIN,1,1,100.0,5,5.0,5,1,0,0,472.0
442,Trae Hall,UNM,1,2,50.0,5,2.5,5,0,0,1,71.0
442,JaMichael Thompson,MTSU,1,1,100.0,5,5.0,5,0,0,0,142.0
442,Zachary Stevens,CCU,1,1,100.0,5,5.0,5,1,0,0,472.0
442,Joah Flores,UNM,1,1,100.0,5,5.0,5,0,0,0,142.0
447,Kalil Pimpleton,CMU,1,2,50.0,4,2.0,4,0,0,0,66.8
447,Demetrius Knight Jr.,GT,1,1,100.0,4,4.0,4,0,0,0,133.6
447,Parker Navarro,UCF,1,2,50.0,4,2.0,4,0,0,0,66.8
450,Clint Ratkovich,NIU,1,1,100.0,3,3.0,3,0,0,0,125.2
450,Tayvion Robinson,VT,1,1,100.0,3,3.0,3,1,0,0,455.2
450,Dajon Richard,USM,1,1,100.0,3,3.0,3,0,0,0,125.2
450,JaCobian Morgan,SYR,1,1,100.0,3,3.0,3,0,0,0,125.2
450,Tory Taylor,IOWA,1,1,100.0,3,3.0,3,0,0,0,125.2
455,Derek Green,SMU,2,5,40.0,2,0.4,3,0,0,0,43.4
455,Roschon Johnson,TEX,1,1,100.0,2,2.0,2,0,0,0,116.8
455,Deuce Hogan,IOWA,1,1,100.0,2,2.0,2,0,0,0,116.8
455,Mikele Colasurdo,GAST,2,2,100.0,2,1.0,3,0,0,0,108.4
455,Will Shipley,CLEM,1,1,100.0,2,2.0,2,1,0,0,446.8
455,Clay Millen,NEV,1,2,50.0,2,1.0,2,0,0,0,58.4
461,Patrick O'Brien,WASH,1,3,33.3,1,0.3,1,0,0,1,36.1
461,Isiah Pacheco,RUTG,1,1,100.0,1,1.0,1,0,0,0,108.4
463,Seth Green,HOU,0,1,0.0,0,0.0,0,0,1,0,-200.0
463,Reggie Todd,TROY,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Jared Sparks,ULM/PUR,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Jackson Anthrop,PUR,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Xavier Gaines,MRSH,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Matt Naranjo,BGSU,0,1,0.0,0,0.0,0,0,0,0,0.0
463,ZaQuandre White,SC,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Thayer Thomas,NCST,0,2,0.0,0,0.0,0,0,0,0,0.0
463,Malik Davis,FLA,0,1,0.0,0,0.0,0,0,0,0,0.0
463,De'Vion Warren,ARK,0,2,0.0,0,0.0,0,0,0,0,0.0
463,Princeton Fant,TENN,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Davis Koetter,BSU,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Calvin Turner Jr.,HAW,0,1,0.0,0,0.0,0,0,0,2,0.0
463,Orlando Lacey,TROY,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Lucas Krull,PITT,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Nico Ragaini,IOWA,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Devonte Lee,NEV,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Amad Anderson Jr.,TEM,0,1,0.0,0,0.0,0,0,1,0,-200.0
463,Ricky Person Jr.,NCST,0,1,0.0,0,0.0,0,0,1,0,-200.0
463,Reynaldo Flores,UTEP,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Isiah Cox,OHIO,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Matt Alaimo,RUTG,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Je'Quan Burton,FAU,0,1,0.0,0,0.0,0,0,0,1,0.0
463,Tyger Goslin,NAVY,0,1,0.0,0,0.0,0,0,1,0,-200.0
463,Caleb Griffin,ILL,0,1,0.0,0,0.0,0,0,0,0,0.0
463,John Stephen Jones,ARK,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Luke Ashworth,ARIZ,0,1,0.0,0,0.0,0,0,1,0,-200.0
463,Marcel Dancy,CAL,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Khalil Shakir,BSU,0,1,0.0,0,0.0,0,0,1,0,-200.0
463,Andrew Erickson,UNM,0,2,0.0,0,0.0,0,0,0,0,0.0
463,Jason Goldstein,USM,0,1,0.0,0,0.0,0,0,1,0,-200.0
463,Luke Loecher,ORST,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Jerreth Sterns,WKU,0,0,0.0,0,0.0,0,0,0,1,0.0
463,Jack Albers,PUR,0,1,0.0,0,0.0,0,0,1,0,-200.0
463,Isaiah Esdale,WVU,0,0,0.0,0,0.0,0,0,0,1,0.0
463,Milton Wright,PUR,0,0,0.0,0,0.0,0,0,0,1,0.0
463,Kaylon Geiger,TTU,0,2,0.0,0,0.0,0,0,1,0,-100.0
463,Peyton Matocha,MIA,0,0,0.0,0,0.0,0,0,0,1,0.0
463,Lincoln Victor,WSU,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Casey Washington,ILL,0,2,0.0,0,0.0,0,0,0,0,0.0
463,Xavier Weaver,USF,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Jordan Burch,SC,0,1,0.0,0,0.0,0,0,1,0,-200.0
463,Ira Armstead II,UVA,0,2,0.0,0,0.0,0,0,0,0,0.0
463,Michael Alaimo,PUR,0,0,0.0,0,0.0,0,0,0,1,0.0
463,Jalen McMillan,WASH,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Kyle Toole,TROY,0,0,0.0,0,0.0,0,0,0,1,0.0
463,A.J. Davis IV,UAB,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Gavin Williams,IOWA,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Taylen Green,BSU,0,0,0.0,0,0.0,0,0,0,1,0.0
463,Behren Morton,TTU,1,3,33.3,0,0.0,0,0,0,1,33.3
463,Brock Vandagriff,UGA,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Mitch Griffis,WAKE,0,2,0.0,0,0.0,0,0,0,0,0.0
463,Trayvon Rudolph,NIU,0,0,0.0,0,0.0,0,0,0,1,0.0
463,Treylon Burks,ARK,0,2,0.0,0,0.0,0,0,0,0,0.0
463,Isaiah Williams,ILL,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Trevor Wilson,KU,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Ta'Ron Keith,BGSU,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Cade Ballard,ARMY,0,2,0.0,0,0.0,0,0,1,0,-100.0
463,Dane Kinamon,AFA,0,1,0.0,0,0.0,0,0,1,1,-200.0
463,Jaden Walley,MSST,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Devyn McCormick,ULM/AVE,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Chance Luper,MIZ,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Kyle Monangai,RUTG,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Mareyohn Hrabowski,WMU,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Nick Haberer,WSU,0,0,0.0,0,0.0,0,0,0,1,0.0
463,O'Mega Blake,SC,0,0,0.0,0,0.0,0,0,0,1,0.0
463,JP Richardson,OKST,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Drew Cassens,NIU,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Malachi Holt-Bennett,IU,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Tyrell Robinson,ARMY,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Oscar Chapman,AUB,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Peter Moore,VT,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Jaedyn McKinstry,BGSU,0,2,0.0,0,0.0,0,0,1,0,-100.0
463,Konata Mumpfield,AKR,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Max Morgan,LIB,0,1,0.0,0,0.0,0,0,1,0,-200.0
463,Shae Wyatt,TULN,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Jakarius Caston,USM,0,1,0.0,0,0.0,0,0,0,0,0.0
463,Jake Smithhart,USM,0,1,0.0,0,0.0,0,0,0,0,0.0
541,Keytaon Thompson,UVA,1,4,25.0,-1,-0.3,0,0,0,0,22.9
