RK,NAME,TEAM,ATT,YDS,AVG,LNG,TD
1030,Cincere Rhaney,SDSU,5,19,3.8,8,0
1030,Lynel Billups-Williams,M-OH,3,19,6.3,15,0
1030,Marlion Jackson,LT,3,19,6.3,14,0
1030,Noah Walters,OKST,9,19,2.1,9,0
1030,C'Quan Jnopierre,FIU,4,19,4.8,9,0
1030,Aaron Philo,GT,4,19,4.8,12,0
1030,Coleson Fields,NCSU,11,19,1.7,7,0
1030,Jaylen McGill,UNC,7,19,2.7,7,0
1030,Kadenn Rose,CMU,8,19,2.4,10,0
1030,Gage LaDue,AFA,5,19,3.8,6,0
1043,Tony Mathis Jr.,MRSH,8,18,2.3,5,0
1043,Xavier Townsend,ISU,5,18,3.6,11,1
1043,Jmariyae Robinson,MOST,3,18,6.0,21,0
1043,TK King,NMSU,8,18,2.3,13,0
1043,Johntay Cook,SYR,1,18,18.0,18,0
1043,Jaxson Lavender,SMU,4,18,4.5,9,0
1043,Cole Cabana,WMU,8,18,2.3,9,0
1043,Marques Hicks,KENT,4,18,4.5,14,0
1043,JB Price,KSU,9,18,2.0,12,0
1043,Tikey Hayes,PSU,3,18,6.0,10,0
1043,Riley Wormley,USC,5,18,3.6,6,0
1043,Carson Morgan,RICE,5,18,3.6,6,0
1043,Joshua Harriott,FAU,3,18,6.0,18,0
1043,Javon Robinson,GAST,4,18,4.5,6,0
1043,Cutter Woods,SC,3,18,6.0,7,0
1043,Jackson McCarter,JMU,4,18,4.5,13,0
1043,Mason Phillips,TENN,2,18,9.0,16,0
1043,Oscar Bird,MISS,1,18,18.0,18,0
1061,Sawyer Robertson,BAY,56,17,0.3,16,3
1061,Xavier Ward,SJSU,6,17,2.8,8,0
1061,QuaRon Adams,CAL,4,17,4.3,9,0
1061,Brock Rechsteiner,JVST,3,17,5.7,13,1
1061,Sam Vander Haar,BYU,2,17,8.5,11,0
1061,DJ Epps,TROY,4,17,4.3,8,0
1061,Josiah Freeman,FRES,3,17,5.7,9,0
1061,Keelon Russell,ALA,3,17,5.7,9,0
1061,Cole Hagen,BYU,1,17,17.0,17,0
1061,Elijah Jackson,BALL,8,17,2.1,7,0
1061,Landon Ransom-Goelz,RICE,5,17,3.4,7,0
1061,Malcolm Gillie,CCU,2,17,8.5,11,0
1061,Vic Listorti,NAVY,3,17,5.7,9,0
1061,Brock Thomas,ORE,9,17,1.9,15,0
1061,Sean Cuono,IU,2,17,8.5,9,0
1061,Drew Wagner,NU,3,17,5.7,9,0
1077,Corey Rucker,ARST,4,16,4.0,4,0
1077,Emmanuel Henderson Jr.,KU,4,16,4.0,9,0
1077,Brayden Johnson,AKR,1,16,16.0,16,0
1077,Brandon Inniss,OSU,3,16,5.3,8,0
1077,Kaleb Jackson,LSU,7,16,2.3,10,0
1077,Kadyn Proctor,ALA,5,16,3.2,11,0
1077,Carnell Tate,OSU,2,16,8.0,8,0
1077,Junior Sherrill,VAN,4,16,4.0,19,1
1077,Jake Merklinger,TENN,4,16,4.0,11,0
1077,Chris Domercant,UCF,2,16,8.0,11,0
1077,Daniel Beale,UL,10,16,1.6,22,0
1077,Wyatt Young,UNT,3,16,5.3,11,1
1077,Allen Middleton,BGSU,5,16,3.2,7,0
1077,Jordan Magwood,FAU,3,16,5.3,8,0
1077,Cam Settles,ARK,6,16,2.7,5,0
1077,Derrick Eley,CLT,2,16,8.0,12,0
1077,Julius Gillick,FRES,2,16,8.0,14,0
1094,Jaden Bradley,UNLV,1,15,15.0,15,0
1094,Javon Tracy,MINN,1,15,15.0,15,0
1094,Peter Woods,CLEM,8,15,1.9,5,2
1094,Malin White,BUFF,1,15,15.0,15,0
1094,Cash Jones,UGA,13,15,1.2,8,0
1094,Ryan Niblett,TEX,5,15,3.0,7,0
1094,Sam West,MSST,1,15,15.0,15,0
1094,Jackson Brousseau,CSU,54,15,0.3,12,1
1094,John Alan Richter,TOL,4,15,3.8,9,0
1094,Richie Hoskins,VAN,1,15,15.0,15,0
1094,Lloyd Jones III,TTU,3,15,5.0,13,0
1094,Cole Geer,UVA,3,15,5.0,12,0
1094,Ayden Harris,KENT,3,15,5.0,8,0
1094,David Clerk,ARMY,2,15,7.5,10,0
1094,Donovan Delaney Jr.,KENT,15,15,1.0,5,1
1094,Jamarice Wilder,LOU,4,15,3.8,7,0
1094,Jaron Thomas,PUR,2,15,7.5,8,0
1094,JoJo Stone,FIU,6,15,2.5,11,0
1094,Jackson Bennee,UTAH,2,15,7.5,14,0
1094,Tray Kinkle,USF,1,15,15.0,15,0
1094,Malichi Greaves,CONN,3,15,5.0,10,0
1115,Kris Hutson,ARIZ,2,14,7.0,15,0
1115,Brenen Thompson,MSST,4,14,3.5,10,1
1115,Omari Evans,WASH,1,14,14.0,14,0
1115,Jamari Hawkins,MEM,3,14,4.7,7,0
1115,Keldric Luster,TXST,3,14,4.7,10,0
1115,Blake Kendall,JMU,5,14,2.8,5,0
1115,Bricen Brantley,WYO,3,14,4.7,7,0
1115,Kason Stokes,MTSU,1,14,14.0,14,0
1115,Jordan Clemons,FIU,3,14,4.7,9,0
1115,Anthony Ferrucci,BC,4,14,3.5,5,0
1115,Marvin Sims,WKU,1,14,14.0,14,0
1115,Deshaun Buchanan,UNM,7,14,2.0,14,0
1115,Terrell Mitchell,RUTG,3,14,4.7,7,0
1115,Quaid Carr,WASH,4,14,3.5,8,0
1115,Amari Brundidge,UAB,3,14,4.7,7,0
1115,Michael Barrow,NAVY,4,14,3.5,7,1
1115,Ronald Coleman,COLO,1,14,14.0,14,0
1115,Lucas Scheerhorn,RICE,15,14,0.9,20,0
1115,Charles Miska,BYU,6,14,2.3,5,1
1115,Lucas Farrington,JVST,5,14,2.8,5,0
1115,Vernell Brown III,FLA,1,14,14.0,14,0
1136,Larenzo McMillan,NMSU,4,13,3.3,5,0
1136,Lawson Albright,NU,4,13,3.3,4,0
1136,Drew Dickey,VAN,3,13,4.3,9,1
1136,Jackson Proctor,NIU,2,13,6.5,11,0
1136,Ryan Puglisi,UGA,5,13,2.6,8,0
1136,Thai Chiaokhiao-Bowman,CONN,2,13,6.5,7,0
1136,Andrew Marsh,MICH,2,13,6.5,23,1
1136,Jake DeHaan,TOL,1,13,13.0,13,0
1136,King Davis,MOST,4,13,3.3,5,0
1136,Au'Tori Newkirk,UNC,1,13,13.0,13,0
1136,Jaylon Hawkins,SDSU,4,13,3.3,11,0
1136,Mason Welch,LT,3,13,4.3,6,0
1148,Jimmy Calloway,TULN,3,12,4.0,14,1
1148,Tychaun Chapman,USM,1,12,12.0,12,0
1148,Mojo Dortch,TROY,2,12,6.0,9,0
1148,Brody Foley,TLSA,5,12,2.4,5,2
1148,Landry Lyddy,USM,6,12,2.0,7,1
1148,Nyck Harbor,SC,1,12,12.0,12,0
1148,Oliver Straw,WVU,1,12,12.0,12,0
1148,Eugene Wilson III,FLA,3,12,4.0,9,0
1148,Jambres Dubar,BOIS,3,12,4.0,7,0
1148,Tyseer Denmark,PSU,1,12,12.0,12,0
1148,Jeff Weimer,WVU,3,12,4.0,12,0
1148,Evan Svoboda,WYO,5,12,2.4,6,0
1148,Trashon Dye,JMU,2,12,6.0,8,0
1148,Zach Marker,DEL,2,12,6.0,10,0
1148,TK Hodges,NAVY,2,12,6.0,8,0
1148,TK Norman,TA&M,1,12,12.0,12,0
1148,Chris Durr Jr.,WYO,2,12,6.0,11,0
1148,Jalen Alexander,BALL,3,12,4.0,6,0
1148,Mekhi Dodd,BC,7,12,1.7,4,0
1148,Jason Philpot-Dixon,CMU,4,12,3.0,6,0
1148,Mason Bray,ARIZ,2,12,6.0,6,0
1148,Brendon Haygood,MIZ,4,12,3.0,8,0
1148,Shanard Clower,UNC,1,12,12.0,12,0
1148,Zane Smith,HOU,2,12,6.0,7,0
1172,AJ Green,ARK,3,11,3.7,12,0
1172,Braden Pegan,USU,4,11,2.8,11,1
1172,Henry Rutledge,CLT,2,11,5.5,14,0
1172,Turner Helton,GASO,2,11,5.5,8,0
1172,Jayvontay Conner,ECU,3,11,3.7,6,0
1172,Devin McCuin,UTSA,2,11,5.5,12,0
1172,Elija Lofton,MIA,3,11,3.7,4,0
1172,Nick Marsh,MSU,3,11,3.7,9,0
1172,Joshua Guerin,NAVY,1,11,11.0,11,0
1172,Derek Eusebio,ASU,3,11,3.7,8,0
1172,Parker Awad,NMSU,1,11,11.0,11,0
1172,Jamarion McDougle,BALL,2,11,5.5,23,0
1172,Maguire Martin,AFA,4,11,2.8,4,1
1172,Stewart McDonald,MOST,1,11,11.0,11,0
1186,Brandon Buckhaulter,ULM,2,10,5.0,9,0
1186,Marcus Bellon,NEV,3,10,3.3,5,0
1186,Brady Boyd,USU,2,10,5.0,6,0
1186,Anthony Simpson,MICH,1,10,10.0,10,0
1186,Holden Geriner,TXST,2,10,5.0,8,0
1186,AJ Bianco,NEV,13,10,0.8,12,0
1186,Alex Broome,BC,7,10,1.4,6,1
1186,Jack McCallister,PUR,1,10,10.0,10,0
1186,Tovani Mizell,UK,3,10,3.3,4,0
1186,Rohan Jones,ARK,2,10,5.0,5,1
1186,Cade Carruth,ALA,1,10,10.0,10,0
1186,Ezekiel Avit,FRES,1,10,10.0,10,0
1186,Royal Capell,OKST,2,10,5.0,6,0
1186,Brayden Roggow,AKR,3,10,3.3,7,0
1186,Caleb Williams,PITT,7,10,1.4,4,0
1186,Darius Johnson,NCSU,3,10,3.3,7,0
1186,Dezmen Roebuck,WASH,2,10,5.0,6,0
1186,Austin Clemons,MTSU,3,10,3.3,5,0
1186,Shawn Simeon,TOL,1,10,10.0,10,0
1186,Shane Marshall,GT,2,10,5.0,8,0
1186,Landon Strother,UL,2,10,5.0,7,0
1186,Whitt Newbauer,OU,3,10,3.3,9,0
1186,Tramell Jones Jr.,FLA,8,10,1.3,9,0
1209,T.J. Bollers,CAL,1,9,9.0,9,0
1209,Keagan Johnson,UNM,2,9,4.5,5,0
1209,Heinrich Haarberg,NEB,9,9,1.0,2,0
1209,Tyson Davis,CMU,4,9,2.3,6,0
1209,Deuce Spann,PITT,3,9,3.0,4,1
1209,Kai Horton,WASH,8,9,1.1,14,2
1209,Tate Carney,WAKE,1,9,9.0,9,0
1209,Ashton Hayes,NEV,3,9,3.0,4,0
1209,CJ Tiller,USU,1,9,9.0,9,0
1209,Amare Thomas,HOU,5,9,1.8,6,0
1209,Connor Lair,MOST,6,9,1.5,4,0
1209,Darrien Jones,UNLV,2,9,4.5,6,0
1209,Sam Dixon,OSU,3,9,3.0,6,1
1209,Koi Perich,MINN,5,9,1.8,6,0
1209,Miles O'Neill,TA&M,7,9,1.3,11,0
1209,Bryson Goodwin,TEM,1,9,9.0,9,0
1209,Karson Cox,UCLA,2,9,4.5,6,0
1209,Daniel Anderson,NU,3,9,3.0,5,0
1209,Jeremy Bell,UGA,1,9,9.0,9,0
1209,Jeremiah Scoby,BGSU,1,9,9.0,9,0
1209,Zach Hernandez,SMU,2,9,4.5,5,0
1209,Quentin Gibson,COLO,2,9,4.5,7,0
1209,Billy Gowers,HAW,1,9,9.0,9,0
1209,Brady Hart,TA&M,1,9,9.0,9,0
1209,Chase Dawkins,WMU,3,9,3.0,6,0
1209,Stanley Anderson-Lofton,MTSU,3,9,3.0,15,0
1209,Soren Rief,CONN,2,9,4.5,9,0
1236,Jalil Farooq,MD,2,8,4.0,6,0
1236,Le'Meke Brockington,MINN,3,8,2.7,7,1
1236,Braydon Bennett,VT,4,8,2.0,3,1
1236,James Jointer Jr.,EMU,5,8,1.6,3,0
1236,Larry Simmons,UTAH,1,8,8.0,8,0
1236,Dominique Henry,FAU,1,8,8.0,8,0
1236,Khalifa Keith,APP,3,8,2.7,4,0
1236,Jordan Shipp,UNC,2,8,4.0,7,0
1236,Preston Landis,TA&M,4,8,2.0,3,1
1236,AJ Maddox,MISS,1,8,8.0,8,0
1236,Jaxon Potter,WSU,5,8,1.6,5,0
1236,Brycen Coleman,VAN,1,8,8.0,8,0
1236,Taylor Bradshaw,GASO,1,8,8.0,8,0
1236,Whit Muschamp,VAN,1,8,8.0,8,0
1236,Adonis Moise,KSU,2,8,4.0,6,0
1236,Khristian Martin,MD,4,8,2.0,8,0
1236,Koby Young,HOU,1,8,8.0,8,0
1236,Kenny Williams,FIU,1,8,8.0,8,0
1236,Brian Rowe Jr.,SC,3,8,2.7,9,0
1236,John Kelly,KU,1,8,8.0,8,0
1236,Gabe Fields,VAN,5,8,1.6,3,0
1236,T.J. Moore,CLEM,2,8,4.0,5,0
1236,Tama Uiliata,HAW,2,8,4.0,6,0
1236,Tyler Wrenn,UCF,1,8,8.0,8,0
1236,Troy Marquez,ODU,1,8,8.0,8,0
1236,Donovan Brown,SDSU,3,8,2.7,6,0
1262,Trayvon Rudolph,TOL,3,7,2.3,4,0
1262,Billy Wiles,APP,5,7,1.4,12,0
1262,Devonte Ross,PSU,1,7,7.0,7,0
1262,Myles Walker,AKR,1,7,7.0,7,0
1262,Jameson Tucker,CCU,1,7,7.0,7,0
1262,Major Everhart,TCU,5,7,1.4,11,0
1262,Zachariah Branch,UGA,4,7,1.8,10,0
1262,Tim Gans,NMSU,2,7,3.5,5,0
1262,Josh Cuevas,ALA,1,7,7.0,7,0
1262,Adrian Murdaugh,SHSU,2,7,3.5,6,0
1262,Mekhi Jenkins,CMU,1,7,7.0,7,0
1262,London Humphreys,UGA,1,7,7.0,7,0
1262,Patrick Rea,JMU,1,7,7.0,7,0
1262,Lance Mason,WIS,1,7,7.0,7,0
1262,Lotzeir Brooks,ALA,5,7,1.4,2,0
1262,Jadyn Glasser,CMU,10,7,0.7,5,1
1262,Cameron Flowers,WKU,3,7,2.3,7,0
1262,Tylor Latham,AFA,1,7,7.0,7,0
1262,Christian Langford,FIU,2,7,3.5,6,0
1262,Austin Clay,BGSU,1,7,7.0,7,0
1262,Kourdey Glass,ORST,2,7,3.5,7,0
1262,Darrell Smith,UL,3,7,2.3,8,0
1262,Donnell Gee Jr.,TLSA,1,7,7.0,7,0
1262,Trey Roberts,BYU,1,7,7.0,7,0
1286,Qian Magwood,BALL,4,6,1.5,8,0
1286,Sam Horn,MIZ,1,6,6.0,6,0
1286,Jordan Hudson,SMU,1,6,6.0,6,0
1286,Thai Baldwin,CLT,1,6,6.0,6,0
1286,Grant Wilson,IU,1,6,6.0,6,0
1286,Calvin Johnson II,TLSA,4,6,1.5,16,0
1286,Terrell Crosby Jr.,TOL,1,6,6.0,6,0
1286,Charles Robertson,UL,1,6,6.0,6,0
1286,Tre Spivey,ARIZ,2,6,3.0,3,1
1286,Devon Rivers,FRES,1,6,6.0,6,0
1286,Nathan Leacock,UNC,1,6,6.0,6,0
1286,Tyler Douglas,TEM,3,6,2.0,4,0
1286,Kevin O'Connor,DUKE,1,6,6.0,6,0
1286,Stonka Burnside,MSST,1,6,6.0,6,0
1286,Squirrel White,FSU,4,6,1.5,6,0
1286,Kenyon Sadiq,ORE,3,6,2.0,3,0
1286,Jake Reichle,ORST,3,6,2.0,3,1
1286,Jeremy Hecklinski,IOWA,1,6,6.0,6,1
1286,PJ Hatter,GAST,1,6,6.0,6,0
1286,Deante Ruffin,KENT,6,6,1.0,10,0
1286,Tucker Parks,WKU,2,6,3.0,5,0
1286,Jaylen King,FSU,2,6,3.0,6,0
1286,Darius Copeland,LIB,1,6,6.0,6,0
1286,Conor Booth,NEB,3,6,2.0,4,0
1286,Harold Mack,EMU,2,6,3.0,5,0
1286,Antwon Thomas,M-OH,1,6,6.0,6,0
1286,Jalen Mickens,LT,1,6,6.0,6,0
1286,Lucas Laroche,TOL,5,6,1.2,3,0
1286,Malachi Fannin-Render,LIB,2,6,3.0,3,0
1286,Rodney Bullard Jr.,MSU,2,6,3.0,8,1
1286,Nehemiah Washington,USU,1,6,6.0,6,0
1286,Justin Ruffin Jr.,CMU,1,6,6.0,6,0
1318,Donaven McCulley,MICH,2,5,2.5,11,0
1318,Kaleb Brown,UAB,1,5,5.0,5,0
1318,Nate Boerkircher,TA&M,3,5,1.7,3,1
1318,Daniel Sparks,UVA,1,5,5.0,5,0
1318,David Nunez,TXST,1,5,5.0,5,0
1318,Nick DeGennaro,JMU,1,5,5.0,5,0
1318,Bradley Dunn,SC,5,5,1.0,3,1
1318,Stephon Johnson,HOU,1,5,5.0,5,0
1318,Bryce Bohanon,TULN,3,5,1.7,4,0
1318,Junior Vandeross III,TOL,2,5,2.5,4,0
1318,Josh Dallas,GASO,2,5,2.5,5,0
1318,Takye Heath,VT,1,5,5.0,5,0
1318,Collin Dixon,ILL,2,5,2.5,3,0
1318,Ardell Banks,KENT,0,5,0.0,5,0
1318,Brett Brown,MIZ,1,5,5.0,5,0
1318,Ryan Warkentin,FRES,1,5,5.0,5,0
1318,Tyshawn Russell,SYR,1,5,5.0,5,0
1318,Bailey Stockton,GT,1,5,5.0,5,0
1318,Donovan Lewis,DEL,2,5,2.5,4,0
1318,Griffin Wilde,NU,1,5,5.0,5,0
1318,DaMarion Fowlkes,MIZ,1,5,5.0,5,0
1318,Dean-Taylor Chapman,CAL,1,5,5.0,5,0
1318,Tyler Chandler,SYR,1,5,5.0,5,0
1318,Mekhi Anderson,UTSA,2,5,2.5,3,0
1318,Patrick Durkin,TULN,1,5,5.0,5,0
1318,Parker Threatt,SDSU,1,5,5.0,5,1
1318,Josiah Basten,USM,1,5,5.0,5,0
1318,Eric Willis III,UTEP,3,5,1.7,6,0
1346,John Emery Jr.,UTSA,4,4,1.0,11,0
1346,Romello Brinson,SMU,1,4,4.0,4,0
1346,Liam Clifford,PSU,2,4,2.0,2,0
1346,Janiran Bonner,NEB,2,4,2.0,3,0
1346,Josh Hoover,TCU,55,4,0.1,13,2
1346,Brady Allen,LOU,1,4,4.0,4,0
1346,Marquis Crosby,ORST,3,4,1.3,3,0
1346,Brandon Rose,MASS,27,4,0.1,12,0
1346,Makai Lemon,USC,9,4,0.4,7,2
1346,Raphael Williams Jr.,PITT,1,4,4.0,4,0
1346,Jordyn Tyson,ASU,2,4,2.0,3,1
1346,Franklin Estrada II,TCU,1,4,4.0,4,0
1346,Stephen Kittleman,TLSA,3,4,1.3,3,1
1346,Rex Johnsen,WYO,0,4,0.0,4,0
1346,Ethan Crawford,ARST,1,4,4.0,4,0
1346,Braeden Wisloski,JMU,1,4,4.0,4,0
1346,Jaylen Mbakwe,ALA,1,4,4.0,4,0
1346,Air Noland,SC,1,4,4.0,4,0
1346,Anthony Favrow,MIZ,1,4,4.0,4,0
1346,Jaheim Merriweather,PUR,2,4,2.0,2,0
1346,Cody Hardy,NCSU,1,4,4.0,4,1
1346,Mikey Welsh,SDSU,2,4,2.0,3,0
1346,Dominic Rezac,VAN,1,4,4.0,4,0
1346,De'Andre Tamarez,MRSH,0,4,0.0,4,0
1346,Mason Andrade,WAKE,1,4,4.0,4,0
1346,Bryant Wesco Jr.,CLEM,1,4,4.0,4,0
1346,Kam Shanks,ARK,1,4,4.0,4,0
1346,Quanell Farrakhan Jr.,COLO,1,4,4.0,4,0
1346,Ryan Millmore,WMU,1,4,4.0,4,0
1346,Raycine Guillory,UTAH,1,4,4.0,4,0
1346,Josh Bell,UTEP,1,4,4.0,4,0
1346,Luke Reed,AKR,1,4,4.0,4,0
1346,Cian McKelvey,USC,1,4,4.0,4,0
1346,Jaylen Elder,UAB,1,4,4.0,4,0
1346,Owen Gardner,UVA,2,4,2.0,3,0
1346,Ben Turner,MRSH,1,4,4.0,4,0
1346,Brady Jones,WMU,18,4,0.2,13,0
1383,Tyler Buchner,ND,1,3,3.0,3,0
1383,Preston Stone,NU,50,3,0.1,30,1
1383,Jacob Rodriguez,TTU,2,3,1.5,2,2
1383,Zach Gibson,FAU,2,3,1.5,6,0
1383,Lewis Bond,BC,4,3,0.8,7,0
1383,Brady Hunt,SC,3,3,1.0,1,2
1383,Chase Curtis,TCU,1,3,3.0,3,0
1383,Francis Mauigoa,MIA,1,3,3.0,3,1
1383,Ross Fournet,FIU,1,3,3.0,3,0
1383,Maguire Anderson,FIU,1,3,3.0,3,0
1383,David Chapeau,LOU,1,3,3.0,3,0
1383,Kenny Johnson,PITT,2,3,1.5,9,0
1383,Jaxon Smolik,PSU,4,3,0.8,3,0
1383,Isaac Wilson,UTAH,3,3,1.0,4,0
1383,Eli Wood,UVA,1,3,3.0,3,1
1383,Chad Alexander,GT,2,3,1.5,2,0
1383,DeAngelo Irvin Jr.,UNLV,2,3,1.5,2,0
1383,Brevin Doll,IOWA,2,3,1.5,2,0
1383,AJ Hairston,MASS,43,3,0.1,23,0
1383,Ui Ale,TROY,6,3,0.5,8,0
1383,Cam Vaughn,WVU,1,3,3.0,3,0
1383,Cole Feuerbacher,MOST,3,3,1.0,2,0
1383,Isaiah Spencer,VT,1,3,3.0,3,0
1383,Dailan Goodman,NMSU,2,3,1.5,2,0
1383,Jordyn Bridgewater,UCF,1,3,3.0,3,0
1383,Jayden Parker,CAL,1,3,3.0,3,0
1383,Charleston French,UNC,1,3,3.0,3,0
1383,Holden Phillips,TTU,1,3,3.0,3,0
1411,Quinton Stewart,OKST,1,2,2.0,2,0
1411,Eli Stowers,VAN,2,2,1.0,4,0
1411,Doug Emilien,KU,0,2,0.0,2,0
1411,Nathaneal Floyd,NEV,1,2,2.0,2,0
1411,Justin Lynch,NIU,3,2,0.7,1,0
1411,Justyn Martin,MD,1,2,2.0,2,0
1411,Jacob Busic,UCLA,1,2,2.0,2,0
1411,Aaron Anderson,LSU,1,2,2.0,2,0
1411,Riley Nowakowski,IU,2,2,1.0,1,2
1411,Quinton Urwiler,NIU,1,2,2.0,2,0
1411,Dae'Quan Wright,MISS,1,2,2.0,2,0
1411,Martel Hight,VAN,1,2,2.0,2,0
1411,Jaquaize Pettaway,ECU,4,2,0.5,2,0
1411,Taz Reddicks,ORST,1,2,2.0,2,0
1411,Chase Gillespie,VAN,1,2,2.0,2,0
1411,Tiger Bachmeier,BYU,1,2,2.0,2,0
1411,Jacob Fields,LT,1,2,2.0,2,0
1411,Cole Skinner,USF,3,2,0.7,1,2
1411,Jayden Bradford,LIB,1,2,2.0,2,0
1411,Hunter Barnes,TENN,1,2,2.0,2,0
1411,Jaylin Belford,LIB,2,2,1.0,2,0
1411,Charlie Fiser,SMU,1,2,2.0,2,0
1411,AJ DiNota,TA&M,2,2,1.0,2,0
1411,Miles Kitselman,TENN,1,2,2.0,2,0
1411,Yamir Knight,SMU,1,2,2.0,2,0
1411,Jakorion Caffey,CIN,2,2,1.0,1,0
1411,Waden Charles,UCF,1,2,2.0,2,0
1411,Wayne Harris,KENT,2,2,1.0,4,0
1411,Tristen Brown,VAN,1,2,2.0,2,0
1411,Germanuel Tanelus,CMU,1,2,2.0,2,0
1411,Garrett Hawkins,UTEP,1,2,2.0,2,0
1411,Luke Hutchison,NAVY,1,2,2.0,2,1
1411,Preston Douglas,NCSU,1,2,2.0,2,0
1411,Gio Richardson,ARIZ,1,2,2.0,2,0
1411,Monterrio Elston Jr.,KSU,2,2,1.0,2,0
1411,Brandon Mathis,UGA,2,2,1.0,1,0
1411,Tom von Grote,UNT,1,2,2.0,2,0
1411,Mikey Pearson III,NAVY,2,2,1.0,3,0
1411,Jonathan Mathis,KENN,1,2,2.0,2,0
1411,Ramarian Tillman,TA&M,1,2,2.0,2,0
1411,Ravian Larry,USU,1,2,2.0,2,0
1411,Skyler Jackson,ORST,1,2,2.0,2,0
1411,Toa Faavae,UNM,1,2,2.0,2,0
1411,Cameron Dorner,UNT,1,2,2.0,2,0
1455,Chamon Metayer,ASU,1,1,1.0,1,0
1455,Julian Nixon,ULM,3,1,0.3,2,1
1455,Jameson Geers,MINN,2,1,0.5,1,0
1455,Luke Murphy,CCU,1,1,1.0,1,0
1455,J. Michael Sturdivant,FLA,1,1,1.0,1,0
1455,Stone Eby,SMU,1,1,1.0,1,1
1455,Harrison Wallace III,MISS,3,1,0.3,6,0
1455,CJ Montes,KENT,8,1,0.1,7,0
1455,Gabe Burkle,ISU,1,1,1.0,1,0
1455,Xavier Irvin,TEM,1,1,1.0,1,0
1455,Tim Hardiman,TLSA,1,1,1.0,1,1
1455,Chase Hendricks,OHIO,1,1,1.0,1,0
1455,Isaiah Augustave,SC,2,1,0.5,1,0
1455,Mikey Matthews,UCLA,1,1,1.0,1,0
1455,Kade Eldridge,WASH,1,1,1.0,1,1
1455,Terry Bussey,TA&M,1,1,1.0,1,0
1455,Chase Farrell,NU,1,1,1.0,1,0
1455,Shaq McRoy,ARK,1,1,1.0,1,1
1455,Trent Pearman,CLEM,2,1,0.5,4,0
1455,Tommy Ulatowski,KENN,1,1,1.0,1,0
1455,Vincent Genatone,NEB,1,1,1.0,1,0
1455,Bryce Boettcher,ORE,1,1,1.0,1,1
1455,Cole Gonzales,PITT,2,1,0.5,2,0
1455,Jaylen Lloyd,OKST,1,1,1.0,1,0
1455,Darrell Gill Jr.,SYR,1,1,1.0,1,0
1455,Clayton Dees,FIU,1,1,1.0,1,0
1455,Nate Roberts,OSU,2,1,0.5,1,0
1455,Kamran Williams,UNLV,1,1,1.0,1,0
1455,Maddox Lassiter,ARK,1,1,1.0,1,0
1455,Jake Tarwater,FRES,1,1,1.0,1,0
1455,Ethan Conner,TROY,2,1,0.5,1,0
1455,Kirk Francis,TLSA,9,1,0.1,6,0
1455,Leo Kemp,BGSU,1,1,1.0,1,0
1455,Ronnie Crosby III,TA&M,1,1,1.0,1,0
1455,Shaker Reisig,BC,7,1,0.1,8,0
1455,Raiden Vines-Bright,WASH,1,1,1.0,1,0
1455,Demetres Samuel Jr.,SYR,1,1,1.0,1,0
1455,Michael Scott,JMU,1,1,1.0,1,0
1455,Izaac Dickey,NEB,1,1,1.0,1,0
1455,Romelo Ware,NIU,2,1,0.5,3,0
1455,Joseph Hagman,BAY,1,1,1.0,1,0
1455,Nolan Good,KENT,7,1,0.1,5,0
1455,Braden Streeter,DEL,1,1,1.0,1,0
1455,John Gazzaniga,ALA,1,1,1.0,1,0
1499,Koy Moore,UNLV,1,0,0.0,0,0
1499,Carter Evans,EMU,1,0,0.0,0,0
1499,Joey Bearns III,CLT,1,0,0.0,0,0
1499,JJ Hawkins,USM,1,0,0.0,0,0
1499,CJ Smith,MEM,1,0,0.0,0,0
1499,Zyere Horton,FAU,1,0,0.0,0,0
1499,Chrishon McCray,MSU,1,0,0.0,0,0
1499,Toby Payne,MRSH,1,0,0.0,0,0
1499,Isaiah Carlson,UCLA,1,0,0.0,0,0
1499,Isaiah Hardge,COLO,1,0,0.0,0,0
1499,Blane Cleaver,BGSU,1,0,0.0,0,0
1499,Iverson Hooks,UAB,1,0,0.0,0,0
1499,David Amador II,UTSA,3,0,0.0,3,0
1499,Israel Polk,AKR,1,0,0.0,0,0
1499,Kole Wilson,BAY,3,0,0.0,4,0
1499,Cooper Rusk,TOL,1,0,0.0,0,0
1499,Roger Saleapaga,ORE,1,0,0.0,0,0
1499,Hardley Gilmore IV,UK,1,0,0.0,0,0
1499,Michael Terry III,TEX,1,0,0.0,0,0
1499,Jacob Emmers,TLSA,1,0,0.0,0,0
1499,Micah Woods,USA,1,0,0.0,0,0
1499,Jose Corbo,FIU,1,0,0.0,0,0
1499,Mason Mini,CAL,1,0,0.0,0,0
1499,Fred Robertson,LT,2,0,0.0,2,0
1499,Nick Townsend,TEX,2,0,0.0,2,1
1499,John Henderson,BGSU,1,0,0.0,0,0
1499,Jawaun Campbell,JVST,1,0,0.0,0,0
1499,Jerrian Parker Jr.,SHSU,5,0,0.0,2,0
1526,Luke Wysong,ARIZ,1,-1,-1.0,0,0
1526,Deion Burks,OU,6,-1,-0.2,14,0
1526,J.T. Byrne,GT,1,-1,-1.0,0,0
1526,JoJo Bermudez,TEM,6,-1,-0.2,5,0
1526,Nick Del Grande,CCU,0,-1,0.0,0,0
1526,Jordyn Bailey,TCU,1,-1,-1.0,0,0
