RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Touchdowns', 'RUSH')","('Touchdowns', 'REC')","('Touchdowns', 'RET')","('Touchdowns', 'TD')","('Scoring', 'FG')","('Scoring', 'XP')","('Scoring', '2PT')","('Scoring', 'PTS')","('Scoring', 'PTS/G')"
606,Eli Pancol,DUKE,WR,1,3,0,4,0,0,0,24,6.0
606,Joshua Simon,WKU,TE,0,4,0,4,0,0,0,24,6.0
606,Kenneth Walker III,WAKE,RB,4,0,0,4,0,0,0,24,6.0
606,C.J. Johnson,ECU,WR,0,4,0,4,0,0,0,24,8.0
606,Cam Ross,CONN,WR,0,4,0,4,0,0,0,24,8.0
606,Evan Hull,NW,RB,4,0,0,4,0,0,0,24,24.0
606,Jarrin Pierce,MTSU,WR,0,4,0,4,0,0,0,24,6.0
606,Kevin Harris,SC,RB,4,0,0,4,0,0,0,24,12.0
733,Cory Smigel,AKR,PK,0,0,0,0,5,8,0,23,3.0
734,Cole Talley,ARMY,PK,0,0,0,0,1,19,0,22,3.0
735,Matt Waldoch,NEB,PK,0,0,0,0,4,9,0,21,10.0
736,Will Matthews,KENT,RB,3,0,0,3,0,0,1,20,6.0
736,Kalija Lipscomb,VAN,WR,0,3,0,3,0,0,1,20,5.0
736,Mitchell Brinkman,NIU,TE,0,3,0,3,0,0,1,20,6.0
736,Roger Carter Jr.,GAST,TE,0,3,0,3,0,0,1,20,5.0
736,McLane Mannix,NEV/TTU,WR,0,3,0,3,0,0,0,20,5.0
736,Evan Price,COLO,PK,0,0,0,0,5,5,0,20,5.0
736,Zach Wilson,BYU,QB,3,0,0,3,0,0,0,20,2.0
736,Line Latu,EMU,WR,0,3,0,3,0,0,1,20,5.0
736,Chase Cota,UCLA,WR,0,3,0,3,0,0,1,20,6.0
745,Barret Pickering,NEB,PK,0,0,0,0,3,10,0,19,6.0
746,Akilian Butler,BSU,WR,1,2,0,3,0,0,0,18,6.0
746,Ty'Son Williams,BYU/SC,RB,3,0,0,3,0,0,0,18,9.0
746,Zac Foutz,LIB,TE,0,3,0,3,0,0,0,18,9.0
746,Kyle Horn,MASS,TE,0,3,0,3,0,0,0,18,6.0
746,Sheriron Jones,UNM,QB,3,0,0,3,0,0,0,18,6.0
746,Steven Montez,COLO,QB,3,0,0,3,0,0,0,18,1.0
746,Jordan Mitchell,USM,WR,0,3,0,3,0,0,0,18,6.0
746,Trey Smith,LOU/WYO,RB,3,0,0,3,0,0,0,18,9.0
746,Tyler Mabry,MD/BUFF,TE,0,3,0,3,0,0,0,18,6.0
746,Matt Seybert,MSU,TE,0,3,0,3,0,0,0,18,9.0
746,Jon Wassink,WMU,QB,3,0,0,3,0,0,0,18,1.0
746,Jamal Jones,ARST,RB,3,0,0,3,0,0,0,18,6.0
746,Keith Mixon Jr.,WMU,WR,1,2,0,3,0,0,0,18,9.0
746,Aaron Young,DUKE,WR,0,3,0,3,0,0,0,18,9.0
746,R.J. Turner,ULM/TTU,WR,0,3,0,3,0,0,0,18,9.0
746,Josh Love,SJSU,QB,3,0,0,3,0,0,0,18,1.0
746,Christian Gibson,NMSU,RB,3,0,0,3,0,0,0,18,6.0
746,Mon Denson,SC,RB,3,0,0,3,0,0,0,18,6.0
746,Nick Bowers,PSU,TE,0,3,0,3,0,0,0,18,6.0
746,Donavan Hale,IND,WR,0,3,0,3,0,0,0,18,4.0
746,Brian Lewerke,MSU,QB,3,0,0,3,0,0,0,18,1.0
746,Noah Togiai,ORST,TE,0,3,0,3,0,0,0,18,6.0
746,Darren Woods Jr.,UNLV,WR,0,3,0,3,0,0,0,18,6.0
746,Kevin Perkins,NWST,RB,3,0,0,3,0,0,0,18,9.0
746,Josh Hammond,FLA,WR,1,2,0,3,0,0,0,18,6.0
746,Cale Garrett,MIZ,LB,0,0,3,3,0,0,0,18,6.0
746,Anthony Brown Jr.,BC,QB,2,1,0,3,0,0,0,18,3.0
746,Diondre Overton,CLEM,WR,0,3,0,3,0,0,0,18,18.0
746,Cheyenne O'Grady,ARK,TE,0,3,0,3,0,0,0,18,6.0
746,Devonta'e Henry-Cole,UTAH,RB,2,1,0,3,0,0,0,18,6.0
746,Demetris Robertson,UGA,WR,0,3,0,3,0,0,0,18,6.0
746,Seth Dawkins,LOU,WR,0,3,0,3,0,0,0,18,6.0
746,Brandon Peters,ILL,QB,3,0,0,3,0,0,0,18,1.0
746,Ty Lee,MTSU,WR,0,3,0,3,0,0,0,18,6.0
746,Abdul Adams,SYR,RB,3,0,0,3,0,0,0,18,6.0
746,Kavious Price,KENT,WR,0,3,0,3,0,0,0,18,6.0
746,Brady Breeze,ORE,S,0,0,3,3,0,0,0,18,6.0
746,Collin Johnson,TEX,WR,0,3,0,3,0,0,0,18,6.0
746,Michael Lawrence,UNT,WR,0,3,0,3,0,0,0,18,6.0
746,Mulbah Car,HOU,RB,3,0,0,3,0,0,0,18,9.0
746,Khalil Tate,ARIZ,QB,3,0,0,3,0,0,0,18,2.0
746,Keenen Johnson,TLSA,WR,0,3,0,3,0,0,0,18,6.0
746,Tray Eafford,TROY,WR,0,3,0,3,0,0,0,18,6.0
746,Israel Tucker,LAT,RB,2,1,0,3,0,0,0,18,6.0
746,Anthony D. Taylor,TXST,RB,2,1,0,3,0,0,0,18,9.0
746,Austin Mack,OSU,WR,0,3,0,3,0,0,0,18,6.0
746,Antonio Williams,UNC,RB,3,0,0,3,0,0,0,18,9.0
746,Taysir Mack,PITT,WR,0,3,0,3,0,0,0,18,6.0
746,Deon McIntosh,WSU,RB,1,2,0,3,0,0,0,18,6.0
746,Armand Shyne,UTAH/TTU,RB,3,0,0,3,0,0,0,18,6.0
746,Jonathan Hodoh,ULM,WR,0,3,0,3,0,0,0,18,6.0
746,Mekhi Stevenson,UNLV,WR,0,3,0,3,0,0,0,18,6.0
746,Amik Robertson,LAT,CB,0,0,3,3,0,0,0,18,6.0
746,D.J. Matthews Jr.,FSU,WR,0,3,0,3,0,0,0,18,4.0
746,Nate Stewart,AKR,WR,0,3,0,3,0,0,0,18,6.0
746,Jaylen Hall,WMU,WR,0,3,0,3,0,0,0,18,6.0
746,Bryson Smith,HOU,WR,2,0,1,3,0,0,0,18,4.0
746,Jeremy Singleton,HOU,WR,0,3,0,3,0,0,0,18,6.0
746,Noah Gray,DUKE,TE,0,3,0,3,0,0,0,18,9.0
746,Tobias Oliver,GT,DB,2,1,0,3,0,0,0,18,6.0
746,Mike Harley Jr.,MIA,WR,0,3,0,3,0,0,0,18,6.0
746,Jeff Thomas,MIA,WR,0,3,0,3,0,0,0,18,9.0
746,Kenny Pickett,PITT,QB,2,1,0,3,0,0,0,18,2.0
746,Tyjon Lindsey,NEB/ORST,WR,1,2,0,3,0,0,0,18,6.0
746,Terrell Jana,UVA,WR,0,3,0,3,0,0,0,18,6.0
746,Malik Murray,GASO,WR,0,3,0,3,0,0,0,18,9.0
746,R.J. Sneed II,BAY,WR,0,3,0,3,0,0,0,18,9.0
746,Jeremiah Hall,OKLA,FB,0,3,0,3,0,0,0,18,6.0
746,Levi Lewis,UL,QB,3,0,0,3,0,0,0,18,1.0
746,Caleb Twyford,TXST,RB,2,1,0,3,0,0,0,18,6.0
746,Bret Clark,TROY,WR,0,3,0,3,0,0,0,18,6.0
746,Trevon Grimes,FLA,WR,0,3,0,3,0,0,0,18,6.0
746,Racey McMath,LSU,WR,0,3,0,3,0,0,0,18,6.0
746,Chase Garbers,CAL,QB,3,0,0,3,0,0,0,18,2.0
746,Ty Chandler,TENN,RB,3,0,0,3,0,0,0,18,6.0
746,K.D. Nixon,COLO,WR,0,3,0,3,0,0,0,18,6.0
746,Jaylen Dixon,UTAH,WR,2,1,0,3,0,0,0,18,6.0
746,Bryan Thompson,UTAH,WR,0,3,0,3,0,0,0,18,9.0
746,Hunter Bryant,WASH,TE,0,3,0,3,0,0,0,18,9.0
746,Jacquez Sloan,WKU,WR,2,1,0,3,0,0,0,18,6.0
746,D.J. Mack Jr.,UCF,QB,3,0,0,3,0,0,0,18,3.0
746,Noah Vedral,NEB,QB,3,0,0,3,0,0,0,18,9.0
746,Stephon Huderson,TULN,RB,1,1,1,3,0,0,0,18,6.0
746,Chaton Mobley,MTSU,RB,3,0,0,3,0,0,0,18,9.0
746,Zack Dobson,MTSU,WR,0,3,0,3,0,0,0,18,6.0
746,Kaylan Wiggins,FIU,QB,3,0,0,3,0,0,0,18,9.0
746,Antwan Davis,BALL,WR,0,3,0,3,0,0,0,18,9.0
746,JaCorey Sullivan,CMU,WR,0,3,0,3,0,0,0,18,6.0
746,Armani Levias,MRSH,TE,0,3,0,3,0,0,0,18,6.0
746,Steven Anderson,USM,RB,3,0,0,3,0,0,0,18,6.0
746,Tim Jones,USM,WR,0,3,0,3,0,0,0,18,6.0
746,Stanley Berryhill,ARIZ,WR,0,3,0,3,0,0,0,18,6.0
746,BJ Casteel,ARIZ,WR,0,3,0,3,0,0,0,18,9.0
746,DJ Stubbs,LIB,WR,0,3,0,3,0,0,0,18,6.0
746,Malik Stanley,LAT,WR,0,3,0,3,0,0,0,18,6.0
746,Champ Flemings,ORST,WR,0,3,0,3,0,0,0,18,9.0
746,B.J. Baylor,ORST,RB,3,0,0,3,0,0,0,18,6.0
746,Marcus McElroy Jr.,CSU,RB,3,0,0,3,0,0,0,18,9.0
746,Ty Fryfogle,IND,WR,0,3,0,3,0,0,0,18,6.0
746,Artice Hobbs IV,ARMY,RB,2,1,0,3,0,0,0,18,9.0
746,Camden Harrison,ARMY,WR,0,3,0,3,0,0,0,18,6.0
746,Tarique Milton,ISU,WR,0,3,0,3,0,0,0,18,6.0
746,Harry Trotter,KSU,RB,3,0,0,3,0,0,0,18,6.0
746,Josh Ali,UK,WR,0,3,0,3,0,0,0,18,6.0
746,Zander Horvath,PUR,FB,2,1,0,3,0,0,0,18,9.0
746,Aaron Molina,UNM,WR,0,3,0,3,0,0,0,18,6.0
746,Mike Schmidt,AFA,QB,3,0,0,3,0,0,0,18,18.0
746,Johnny Langan,BC/RUTG,TE,3,0,0,3,0,0,0,18,4.0
746,Brayden Willis,OKLA,TE,0,3,0,3,0,0,0,18,6.0
746,James Graham,GT,WR,3,0,0,3,0,0,0,18,2.0
746,Jordan Travis,FSU,QB,3,0,0,3,0,0,0,18,9.0
746,DeAndre Torrey,UNT,RB,2,1,0,3,0,0,0,18,9.0
746,Jaivon Heiligh,CCU,WR,0,3,0,3,0,0,0,18,6.0
746,Maurice Washington,NEB,RB,1,2,0,3,0,0,0,18,9.0
746,Drake Anderson,NW,RB,3,0,0,3,0,0,0,18,6.0
746,Joey Gatewood,AUB,TE,3,0,0,3,0,0,0,18,4.0
746,Will Levis,PSU,QB,3,0,0,3,0,0,0,18,4.0
746,Amad Anderson Jr.,PUR,WR,0,3,0,3,0,0,0,18,6.0
746,Daniel Bellinger,SDSU,TE,0,3,0,3,0,0,0,18,6.0
746,Aron Cruickshank,WIS,WR,1,0,2,3,0,0,0,18,6.0
746,Aaron Moore,ODU,WR,0,3,0,3,0,0,0,18,6.0
746,Raghib Ismail Jr.,WYO,WR,1,2,0,3,0,0,0,18,6.0
746,Zamir White,UGA,RB,3,0,0,3,0,0,0,18,6.0
746,Jarveon Howard,SYR,RB,3,0,0,3,0,0,0,18,6.0
746,Justin Garrett,UTEP,WR,0,3,0,3,0,0,0,18,6.0
746,Ta'Zhawn Henry,TTU,RB,3,0,0,3,0,0,0,18,9.0
746,AJ Lewis,TROY,TE,0,3,0,3,0,0,0,18,6.0
746,Cam Johnson,VAN,WR,0,3,0,3,0,0,0,18,6.0
746,Gerry Bohanon,BAY,QB,3,0,0,3,0,0,0,18,3.0
746,Keyshawn Helton,FSU,WR,0,3,0,3,0,0,0,18,6.0
746,Dylan Drummond,EMU,WR,0,3,0,3,0,0,0,18,9.0
746,Noah Frith,LIB,WR,0,3,0,3,0,0,0,18,6.0
746,Troy Henderson,LIB,RB,1,2,0,3,0,0,0,18,6.0
746,Chance Warren,NAVY,FB,2,1,0,3,0,0,0,18,4.0
746,Shaun Shivers,AUB,RB,3,0,0,3,0,0,0,18,6.0
746,Anthony Schwartz,AUB,WR,2,1,0,3,0,0,0,18,6.0
746,Jerome Ford,ALA,RB,3,0,0,3,0,0,0,18,6.0
746,Brandon Robinson,LIB,QB,3,0,0,3,0,0,0,18,9.0
746,Darrius Smith,ARIZ,RB,1,2,0,3,0,0,0,18,9.0
746,Nikko Remigio,CAL,WR,0,3,0,3,0,0,0,18,6.0
746,Jaren Hall,BYU,QB,3,0,0,3,0,0,0,18,9.0
746,Andrew Van Buren,BSU,RB,2,1,0,3,0,0,0,18,6.0
746,Spencer Webb,ORE,TE,0,3,0,3,0,0,0,18,6.0
746,Chevan Cordeiro,HAW,QB,3,0,0,3,0,0,0,18,3.0
746,Jordan Byrd,SDSU,RB,3,0,0,3,0,0,0,18,9.0
746,Markese Stepp,USC,RB,3,0,0,3,0,0,0,18,6.0
746,Timothy Scippio,AKR,WR,0,3,0,3,0,0,0,18,6.0
746,Smoke Harris,LAT,WR,1,2,0,3,0,0,0,18,6.0
746,Devin Maddox,TOL,WR,0,3,0,3,0,0,0,18,6.0
746,Frank Ladson Jr.,CLEM,WR,0,3,0,3,0,0,0,18,6.0
746,Austin Stogner,OKLA,TE,0,2,1,3,0,0,0,18,9.0
746,Chez Mellusi,CLEM,RB,3,0,0,3,0,0,0,18,6.0
746,Devyn Ford,PSU,RB,3,0,0,3,0,0,0,18,6.0
746,Joseph Ngata,CLEM,WR,0,3,0,3,0,0,0,18,6.0
746,Sampson James,IND,RB,3,0,0,3,0,0,0,18,6.0
746,Luke Benson,SYR,TE,0,3,0,3,0,0,0,18,6.0
746,Jalen Cropper,FRES,WR,3,0,0,3,0,0,0,18,6.0
746,Zakhari Franklin,UTSA,WR,0,3,0,3,0,0,0,18,9.0
746,Brett Gabbert,M-OH,QB,3,0,0,3,0,0,0,18,2.0
746,Mike Hollins,UVA,RB,3,0,0,3,0,0,0,18,9.0
746,Giles Jackson,MICH,WR,1,1,1,3,0,0,0,18,6.0
746,Ainias Smith,TA&M,WR,0,3,0,3,0,0,0,18,6.0
746,Lincoln Victor,HAW,WR,0,3,0,3,0,0,0,18,6.0
746,Jaren Mangham,COLO,RB,3,0,0,3,0,0,0,18,9.0
746,TJ McDaniel,SMU,RB,3,0,0,3,0,0,0,18,18.0
746,Trey Knox,ARK,TE,0,3,0,3,0,0,0,18,6.0
746,Zech Byrd,ECU,TE,0,3,0,3,0,0,0,18,6.0
746,Jaylen Thomas,CSU,RB,3,0,0,3,0,0,0,18,6.0
746,Nick Nash,SJSU,WR,3,0,0,3,0,0,0,18,4.0
746,Jacob Cowing,UTEP,WR,0,3,0,3,0,0,0,18,6.0
916,Kaleb Barker,TROY,QB,2,0,0,2,0,0,2,16,1.0
916,Tre Walker,SJSU,WR,0,2,0,2,0,0,2,16,4.0
916,Lane McCallum,NEB,S,0,0,0,0,2,10,0,16,3.0
919,Brock Walker,MINN,PK,0,0,0,0,3,6,0,15,5.0
919,Jacob Meeks,ULM,PK,0,0,0,0,2,9,0,15,7.0
921,Joey Magnifico,MEM,TE,0,2,0,2,0,0,0,14,4.0
921,Zach Hintze,WIS,PK,0,0,0,0,2,8,0,14,4.0
921,Daylon Charlot,KU,WR,0,2,0,2,0,0,1,14,4.0
921,Ky'Jon Tyler,CCU,WR,0,1,1,2,0,0,1,14,7.0
921,Malik Hancock,ARMY,RB,1,1,0,2,0,0,1,14,7.0
921,Hunter Long,BC,TE,0,2,0,2,0,0,1,14,7.0
921,Brady Russell,COLO,TE,0,2,0,2,0,0,1,14,7.0
921,Drew Rosi,TOL,TE,0,2,0,2,0,0,1,14,7.0
921,Julian Ross,OHIO,RB,1,1,0,2,0,0,1,14,4.0
921,Jairus Grissom,EMU,QB,1,1,0,2,0,0,1,14,4.0
921,James Cook III,UGA,RB,2,0,0,2,0,0,1,14,4.0
921,Sam Howell,UNC,QB,1,1,0,2,0,0,1,14,1.0
933,Will Harrison,RICE,PK,0,0,0,0,2,7,0,13,3.0
933,Casey Legg,WVU,PK,0,0,0,0,2,7,0,13,4.0
933,Russell Roberts,SMU,PK,0,0,0,0,1,10,0,13,4.0
933,Thomas Cluckey,TOL,PK,0,0,0,0,3,4,0,13,6.0
933,Jackson Baltar,BUFF,PK,0,0,0,0,1,10,0,13,3.0
938,Cedric Patterson III,RICE,WR,0,2,0,2,0,0,0,12,6.0
938,Randall West,MASS,QB,2,0,0,2,0,0,0,12,2.0
938,Chris Platt,BAY,WR,1,1,0,2,0,0,0,12,6.0
938,Tabari Hines,NCST/ORE,WR,0,2,0,2,0,0,0,12,6.0
938,Shadell Bell,CCU,TE,0,2,0,2,0,0,0,12,6.0
938,Shannon Brooks,MINN,RB,2,0,0,2,0,0,0,12,6.0
938,Deddrick Thomas,MSST,WR,0,2,0,2,0,0,0,12,6.0
938,Derrick Dillon,LSU,WR,0,2,0,2,0,0,0,12,6.0
938,Kanawai Noa,CAL/NEB,WR,0,2,0,2,0,0,0,12,6.0
938,Rashad Medaris,CIN,WR,0,2,0,2,0,0,0,12,6.0
938,Tom Stewart,HARV/RICE,QB,2,0,0,2,0,0,0,12,2.0
938,Maurice Alexander,FIU,WR,0,1,1,2,0,0,0,12,6.0
938,Jaqwis Dancy,LAT,RB,2,0,0,2,0,0,0,12,12.0
938,James Morgan,FIU,QB,2,0,0,2,0,0,0,12,1.0
938,Jaylon Henderson,BSU,QB,2,0,0,2,0,0,0,12,2.0
938,Blaze Moorhead,UTSA,WR,0,1,1,2,0,0,0,12,6.0
938,Dominic Christian,NEV,WR,0,2,0,2,0,0,0,12,6.0
938,Kelton Moore,NEV,RB,2,0,0,2,0,0,0,12,12.0
938,Ean Pfeifer,LOU,TE,0,2,0,2,0,0,0,12,6.0
938,Jared Pinkney,VAN,TE,0,2,0,2,0,0,0,12,12.0
938,Quin Jernighan,WKU,WR,0,2,0,2,0,0,0,12,6.0
938,Isaiah Zuber,MSST,WR,0,2,0,2,0,0,0,12,12.0
938,Emmanuel Esukpa,BYU,RB,2,0,0,2,0,0,0,12,6.0
938,Davon Tucker,WMU,RB,2,0,0,2,0,0,0,12,6.0
938,Collin Reed,APP,TE,0,2,0,2,0,0,0,12,6.0
938,Xavier Brown,ULM,WR,0,2,0,2,0,0,0,12,6.0
938,Josh Harshman,WYO,TE,0,2,0,2,0,0,0,12,6.0
938,OJ Clark,NMSU,WR,0,1,1,2,0,0,0,12,6.0
938,Tavaris Harrison,FAU,WR,0,2,0,2,0,0,0,12,6.0
938,Austin Maloney,FIU,WR,0,2,0,2,0,0,0,12,6.0
938,Spencer Tears,NIU,WR,0,2,0,2,0,0,0,12,6.0
938,Daniel Crawford,NIU,TE,0,2,0,2,0,0,0,12,6.0
938,Kyle Markway,SC,TE,0,2,0,2,0,0,0,12,6.0
938,Cedric Peterson,ARIZ,WR,0,2,0,2,0,0,0,12,6.0
938,CJ Sanders,SMU,WR,0,0,2,2,0,0,0,12,6.0
938,Ahmad Wagner,UK,WR,0,2,0,2,0,0,0,12,6.0
938,Gresch Jensen,TXST,QB,2,0,0,2,0,0,0,12,2.0
938,Dele Harding,ILL,LB,0,0,2,2,0,0,0,12,6.0
938,Isaac Armstrong,NEB,P,0,0,0,0,2,6,0,12,6.0
938,Patrick O'Brien,CSU,QB,2,0,0,2,0,0,0,12,1.0
938,Kendrick Rogers,TA&M,WR,0,2,0,2,0,0,0,12,6.0
938,Cornell Powell,CLEM,WR,0,2,0,2,0,0,0,12,6.0
938,Kam Martin,AUB,RB,2,0,0,2,0,0,0,12,6.0
938,Deshaunte Jones,ISU,WR,0,2,0,2,0,0,0,12,4.0
938,Chase Allen,ISU,TE,0,2,0,2,0,0,0,12,6.0
938,Gabe Nabers,FSU,TE,0,2,0,2,0,0,0,12,6.0
938,Riley Lees,NW,WR,0,2,0,2,0,0,0,12,6.0
938,Garrett Groshek,WIS,RB,2,0,0,2,0,0,0,12,6.0
938,Jack Dunn,WIS,WR,1,1,0,2,0,0,0,12,6.0
938,Mason Stokke,WIS,FB,2,0,0,2,0,0,0,12,6.0
938,Kendric Pryor,WIS,WR,2,0,0,2,0,0,0,12,6.0
938,A.J. Taylor,WIS,WR,0,2,0,2,0,0,0,12,6.0
938,Jordan Duncan,CAL,WR,0,2,0,2,0,0,0,12,6.0
938,Khalil Herbert,KU,RB,2,0,0,2,0,0,0,12,6.0
938,Jawon Pass,LOU,QB,2,0,0,2,0,0,0,12,6.0
938,Scott Bracey,DUKE,WR,0,2,0,2,0,0,0,12,6.0
938,Tyrrell Pigrome,MD,QB,2,0,0,2,0,0,0,12,4.0
938,Jake Funk,MD,RB,2,0,0,2,0,0,0,12,6.0
938,Sean McKeon,MICH,TE,0,2,0,2,0,0,0,12,6.0
938,Tyler Burns,KSU,RB,2,0,0,2,0,0,0,12,6.0
938,Brandon Bowling,ARST,WR,0,2,0,2,0,0,0,12,6.0
938,Devin Gentry,GAST,WR,0,2,0,2,0,0,0,12,6.0
938,Rashad Byrd,GASO,LB,0,0,2,2,0,0,0,12,6.0
938,Darion Anderson,GASO,WR,0,2,0,2,0,0,0,12,6.0
938,Zach Farrar,AUB/YSU,WR,0,2,0,2,0,0,0,12,12.0
938,Fred Holly III,HAW,RB,2,0,0,2,0,0,0,12,6.0
938,LD Brown,OKST,RB,2,0,0,2,0,0,0,12,6.0
938,Anthony Watley,ECU,TE,0,2,0,2,0,0,0,12,6.0
938,Trevon Sands,USF,RB,2,0,0,2,0,0,0,12,6.0
938,Andrew Homer,M-OH,TE,0,2,0,2,0,0,0,12,6.0
938,Brandon Wellington,WASH,LB,0,0,2,2,0,0,0,12,6.0
938,Jordan Chin,WASH,WR,0,2,0,2,0,0,0,12,6.0
938,Shane Buechele,SMU,QB,2,0,0,2,0,0,0,12,1.0
938,Mason Fine,UNT,QB,2,0,0,2,0,0,0,12,1.0
938,Tyler Tupa,OHIO,WR,0,2,0,2,0,0,0,12,6.0
938,Keith Corbin III,HOU,WR,0,2,0,2,0,0,0,12,6.0
938,Courtney Lark,HOU,WR,0,2,0,2,0,0,0,12,6.0
938,Willie Parker,EMU,RB,2,0,0,2,0,0,0,12,6.0
938,Kentrail Moran,UNM,RB,2,0,0,2,0,0,0,12,12.0
938,Desmond Phillips,TOL,WR,0,2,0,2,0,0,0,12,6.0
938,Jabir Daughtry-Frye,TROY,WR,2,0,0,2,0,0,0,12,6.0
938,Bobby Holly,LAT,FB,1,1,0,2,0,0,0,12,6.0
938,Hutch White,TXST,WR,0,2,0,2,0,0,0,12,4.0
938,Luke Farrell,OSU,TE,0,2,0,2,0,0,0,12,6.0
938,Demario McCall,OSU,CB,2,0,0,2,0,0,0,12,12.0
938,Darius Bradwell,TULN,RB,2,0,0,2,0,0,0,12,6.0
938,Kadofi Wright,BUFF,LB,0,0,2,2,0,0,0,12,6.0
938,Zac Lefebvre,BUFF,TE,0,2,0,2,0,0,0,12,12.0
938,Trevon Diggs,ALA,CB,0,0,2,2,0,0,0,12,6.0
938,Anthony Russo,TEM,QB,2,0,0,2,0,0,0,12,1.0
938,Sam Franklin Jr.,TEM,LB,0,0,2,2,0,0,0,12,6.0
938,Sadiq Palmer,MASS,WR,0,2,0,2,0,0,0,12,6.0
938,Peytton Pickett,LIB,RB,2,0,0,2,0,0,0,12,6.0
938,Isaiah Rodgers,MASS,CB,0,0,2,2,0,0,0,12,6.0
938,Kekoa Crawford,CAL,WR,0,2,0,2,0,0,0,12,12.0
938,Wykeen Gill,KSU,WR,0,2,0,2,0,0,0,12,6.0
938,Darien Rencher,CLEM,RB,2,0,0,2,0,0,0,12,6.0
938,Martell Pettaway,WVU,RB,2,0,0,2,0,0,0,12,12.0
938,Jacob Mathis,USF,TE,0,2,0,2,0,0,0,12,6.0
938,Avery Williams,BSU,CB,0,0,2,2,0,0,0,12,6.0
938,Jordan Nathan,USU,WR,1,1,0,2,0,0,0,12,6.0
938,Ayden Eberhardt,WYO,WR,0,2,0,2,0,0,0,12,6.0
938,Jordan McCray,OKST,WR,0,2,0,2,0,0,0,12,6.0
938,Giovanni Fauolo Sr.,UNLV,TE,0,2,0,2,0,0,0,12,6.0
938,Armani Rogers,UNLV,QB,2,0,0,2,0,0,0,12,6.0
938,Jay Rose,CONN,TE,0,2,0,2,0,0,0,12,6.0
938,Hayden Pittman,UAB,TE,0,2,0,2,0,0,0,12,6.0
938,Dennis Grosel,BC,QB,2,0,0,2,0,0,0,12,1.0
938,Christian Mallard,AFA,RB,2,0,0,2,0,0,0,12,12.0
938,Ontaria Wilson,FSU,WR,1,1,0,2,0,0,0,12,6.0
938,Emeka Emezie,NCST,WR,0,2,0,2,0,0,0,12,6.0
938,Tommy DeVito,SYR,QB,2,0,0,2,0,0,0,12,1.0
938,Christian Beal-Smith,WAKE,RB,2,0,0,2,0,0,0,12,6.0
938,Damond Philyaw-Johnson,DUKE,WR,0,0,2,2,0,0,0,12,12.0
938,N'Kosi Perry,MIA,QB,2,0,0,2,0,0,0,12,3.0
938,Daetrich Harrington,APP,RB,2,0,0,2,0,0,0,12,6.0
938,Shaun Jolly,APP,CB,0,0,2,2,0,0,0,12,6.0
938,Logan Wright,GASO,RB,2,0,0,2,0,0,0,12,6.0
938,Chris Robison,FAU,QB,2,0,0,2,0,0,0,12,0.9
938,Tua Tagovailoa,ALA,QB,2,0,0,2,0,0,0,12,1.0
938,Luke Whittemore,TROY,WR,0,2,0,2,0,0,0,12,4.0
938,Maverick Wolfley,AKR,TE,0,2,0,2,0,0,0,12,6.0
938,Austin Williams,MSST,WR,0,2,0,2,0,0,0,12,6.0
938,Jace James,NW,WR,0,2,0,2,0,0,0,12,6.0
938,Danny Davis,WIS,WR,1,1,0,2,0,0,0,12,12.0
938,Jake Ferguson,WIS,TE,0,2,0,2,0,0,0,12,6.0
938,Matt Henningsen,WIS,DT,0,0,2,2,0,0,0,12,6.0
938,Gavin Reinwald,CAL,TE,0,2,0,2,0,0,0,12,6.0
938,Darrian Felix,ORE,RB,2,0,0,2,0,0,0,12,6.0
938,Sal Cannella,AUB,WR,0,2,0,2,0,0,0,12,6.0
938,Jorge Reyna,FRES,QB,2,0,0,2,0,0,0,12,1.0
938,Terrell Bynum,WASH,WR,0,2,0,2,0,0,0,12,6.0
938,Cade Otton,WASH,TE,0,2,0,2,0,0,0,12,6.0
938,Willie Wright,FAU,WR,0,2,0,2,0,0,0,12,6.0
938,Jalen Walker,M-OH,WR,0,2,0,2,0,0,0,12,6.0
938,Davion Johnson,M-OH,RB,2,0,0,2,0,0,0,12,12.0
938,Mike Brown,M-OH,DB,0,0,2,2,0,0,0,12,6.0
938,Julian Hicks,AKR/CMU,WR,0,2,0,2,0,0,0,12,6.0
938,Preston Hutchinson,EMU,QB,2,0,0,2,0,0,0,12,6.0
938,Drew Dixon,ARIZ,WR,0,2,0,2,0,0,0,12,6.0
938,Ray Ladner,USM,TE,0,2,0,2,0,0,0,12,6.0
938,Jerome Jackson,LIB,TE,0,2,0,2,0,0,0,12,6.0
938,Davyn Flenord,USA,CB,0,2,0,2,0,0,0,12,6.0
938,Jalen Wayne,USA,WR,0,2,0,2,0,0,0,12,6.0
938,Donny Navarro III,ILL,WR,0,2,0,2,0,0,0,12,6.0
938,Keenan Orr,KENT,TE,0,2,0,2,0,0,0,12,6.0
938,Kyle Williams,ASU,WR,0,2,0,2,0,0,0,12,6.0
938,Randall St. Felix,USF,WR,0,2,0,2,0,0,0,12,6.0
938,Zak Simon,MASS,WR,0,2,0,2,0,0,0,12,6.0
938,Jake Hescock,UCF,TE,0,2,0,2,0,0,0,12,6.0
938,Nick Tronti,FAU,QB,2,0,0,2,0,0,0,12,3.0
938,Avery Davis,ND,WR,0,2,0,2,0,0,0,12,6.0
