RK,NAME,TEAM,REC,YDS,AVG,LNG,TD
515,Tyler Davis,UCONN,22,237,10.8,41,6
515,Wesley Fields,GASO,10,237,23.7,61,1
515,Ramaud Chiaokhiao-Bowman,NW,20,237,11.9,52,0
518,Geraud Sanders,AFA,14,236,16.9,23,0
518,Tyler Snead,ECU,15,236,15.7,36,4
520,Jabir Daughtry-Frye,TROY,22,235,10.7,35,1
520,Whop Philyor,IND,23,235,10.2,65,1
520,Dallin Holker,BYU,19,235,12.4,25,1
523,Noah Gray,DUKE,20,234,11.7,26,1
523,Tyler Page,SMU,12,234,19.5,92,2
523,Marlon Williams,UCF,18,234,13.0,32,1
526,Gerold Bright,USU,22,232,10.5,83,3
526,Michael Warren II,CIN,25,232,9.3,21,1
526,Leroy Henley,ECU,20,232,11.6,31,0
529,Devon Spalding,CMU,27,231,8.6,38,0
529,Andrew Homer,M-OH,16,231,14.4,33,3
531,Tyler Mabry,BUFF,27,230,8.5,27,2
531,Otis Anderson,UCF,16,230,14.4,57,3
533,Trey Ragas,ULL,25,229,9.2,30,2
533,Chuba Hubbard,OKST,22,229,10.4,54,2
535,Thomas Geddis,CIN,20,228,11.4,29,1
535,Zavier Scott,UCONN,33,228,6.9,22,1
537,Tony Gaiter IV,FIU,24,227,9.5,35,2
537,Brant Kuithe,UTAH,20,227,11.4,30,1
539,Damian King,LIB,12,226,18.8,66,2
539,Yo'Heinz Tyler,BALL,14,226,16.1,63,2
541,D'Marius Gillespie,ULM,12,225,18.8,50,1
542,Micky Crum,LOU,22,224,10.2,25,1
542,Kennedy McKoy,WVU,17,224,13.2,41,1
544,Taylor Jackson,NAVY,13,222,17.1,50,1
545,Raelon Singleton,HOU,14,221,15.8,40,3
545,Maurice Washington,NEB,24,221,9.2,35,1
547,Thai Cottrell,SJSU,24,220,9.2,60,1
547,Jabril Clewis,TULN,14,220,15.7,52,1
547,Desmond Phillips,TOL,27,220,8.1,38,0
547,Beau Corrales,UNC,18,220,12.2,37,2
551,Jordan Asberry,ARMY,11,219,19.9,41,4
551,Malike Roberson,SJSU,21,219,10.4,73,2
553,Michael Walker,BC,17,218,12.8,46,0
553,Stanley Berryhill,ARIZ,14,218,15.6,40,2
555,Trey Harrell,KENT,23,217,9.4,29,0
556,Neil Pau'u,BYU,18,216,12.0,48,1
557,Johnny Johnson III,ORE,17,215,12.6,40,4
558,Deric Phouthavong,BGSU,20,214,10.7,30,3
558,Brendan O'Leary-Orange,NEV,14,214,15.3,36,4
558,Riley Lees,NW,22,214,9.7,29,3
558,Kam Scott,MIZ,8,214,26.8,70,2
562,Warren Wand,ARKST,26,213,8.2,28,1
562,Xavier Gaines,MRSH,13,213,16.4,39,1
564,A.J. Ouellette,OHIO,21,212,10.1,20,2
564,Derrion Grim,FRES,20,212,10.6,33,2
564,Tyrie Cleveland,FLA,18,212,11.8,38,3
564,Earnest Patterson,ULL,12,212,17.7,79,1
564,Samuel Emilus,UMASS,15,212,14.1,23,4
569,Blaze Moorhead,UTSA,19,210,11.1,52,1
569,Anthony Muse,NMSU,23,210,9.1,27,1
569,Javonis Isaac,ARKST,12,210,17.5,57,4
569,Derion Kendrick,CLEM,15,210,14.0,38,0
573,Clinton Lynch,GT,7,209,29.9,81,2
573,David Bouvier,UK,16,209,13.1,29,2
573,Tevin Bush,WVU,14,209,14.9,62,1
573,Siaosi Mariner,UTAH,17,209,12.3,37,1
577,Demetric Felton,UCLA,20,207,10.4,31,1
578,Michael Woods II,ARK,18,206,11.4,29,1
579,Jack Freudenthal,WAKE,15,205,13.7,42,4
579,Luke Farrell,OSU,20,205,10.3,24,1
579,DeAndre Torrey,UNT,25,205,8.2,29,2
582,Akilian Butler,BSU,25,204,8.2,24,2
582,Damien Harris,ALA,22,204,9.3,52,0
582,Marvin Kinsey Jr.,CSU,22,204,9.3,27,1
582,Osiris St. Brown,STAN,8,204,25.5,53,1
586,Devine Ozigbo,NEB,23,203,8.8,19,0
586,Brenden Schooler,ORE,21,203,9.7,28,1
586,Jahan Dotson,PSU,13,203,15.6,35,0
589,Jerome Washington,RUTG,11,202,18.4,39,0
589,Renard Bell,WSU,20,202,10.1,33,5
589,Jaivon Heiligh,CCU,14,202,14.4,28,2
589,Toa Taua,NEV,22,202,9.2,40,1
593,Brandon Sowards,MSU,18,201,11.2,23,0
593,Tra Minter,USA,23,201,8.7,38,0
593,Erik Brown,UTEP,12,201,16.8,43,2
596,Cole Neph,TLSA,14,200,14.3,38,3
596,Devan Stubblefield,HAW,13,200,15.4,38,2
596,Luke Whittemore,TROY,12,200,16.7,41,1
599,Diondre Overton,CLEM,14,199,14.2,61,3
600,Mark Quattlebaum,CHAR,17,198,11.6,26,3
600,Marquez McNair,UTSA,17,198,11.6,26,0
602,Kendrick Edwards,ARKST,12,197,16.4,39,2
602,Patrick Taylor Jr.,MEM,17,197,11.6,75,2
602,Chris Olave,OSU,12,197,16.4,29,3
602,Kendall Parham,UAB,14,197,14.1,40,0
606,Cole Herdman,PUR,18,196,10.9,29,0
606,Stanley Clerveaux,USF,22,196,8.9,25,0
606,Sean Dykes,MEM,13,196,15.1,34,2
606,Da'Leon Ward,TTU,26,196,7.5,45,1
610,Ian Bunting,CAL,18,195,10.8,45,0
610,Malik Dunner,BALL,21,195,9.3,36,1
612,Alex Barnes,KSU,20,194,9.7,30,0
613,Joshua Kelley,UCLA,27,193,7.1,22,0
614,Terrace Marshall Jr.,LSU,12,192,16.0,52,0
615,Jordan Jones,ARK,17,191,11.2,57,1
616,Cole Fotheringham,UTAH,17,190,11.2,40,2
617,Trevion Thompson,CLEM,21,189,9.0,21,1
618,Sean Savoy,VT,18,188,10.4,28,2
619,George Rushing,BUFF,22,187,8.5,37,4
619,Tahj Deans,ECU,18,187,10.4,39,1
619,CJ Williams,NAVY,9,187,20.8,49,0
622,Tyler Watts,TXST,19,186,9.8,69,0
622,Jarrison Stewart,TCU,22,186,8.5,31,0
622,Jalen Camp,GT,11,186,16.9,37,0
622,Travis Homer,MIAMI,19,186,9.8,24,0
626,LeVante Bellamy,WMU,30,185,6.2,18,1
626,Cameron Cole,CMU,19,185,9.7,34,0
628,Travis Vokolek,RUTG,16,184,11.5,27,2
629,Rontavius Groves,UNC,10,183,18.3,54,1
629,Ty Chandler,TENN,19,183,9.6,42,3
631,Steven Peoples,VT,21,182,8.7,27,1
631,Wesley Kennedy III,GASO,15,182,12.1,40,0
631,Cudjoe Young,UNT,17,182,10.7,23,0
634,Landen Akers,ISU,10,181,18.1,55,0
634,Kiel Pollard,SC,15,181,12.1,67,2
634,Trey Sermon,OKLA,12,181,15.1,51,0
634,JJ Jefferson,NW,10,181,18.1,68,2
638,D.J. Knox,PUR,27,180,6.7,26,1
638,CJ Marable,CCU,15,180,12.0,48,2
640,Solomon Enis,UTAH,13,179,13.8,29,1
640,Tykee Ogle-Kellogg,UTSA,14,179,12.8,36,3
642,Deon Stewart,ARK,22,178,8.1,37,0
642,Daylon Charlot,KU,12,178,14.8,44,2
642,Parker Houston,SDSU,16,178,11.1,29,2
645,Kendall Blanton,MIZ,22,177,8.0,18,2
645,Kesean Strong,ODU,21,177,8.4,27,2
645,Jeremiah Hawkins,CAL,16,177,11.1,22,1
648,Patrick Reed,UNM,5,176,35.2,79,2
648,Reggie Corbin,ILL,16,176,11.0,52,0
648,Kylin Hill,MSST,22,176,8.0,53,4
648,Keyshawn Helton,FSU,11,176,16.0,73,1
648,Jordan Wayne-Prather,BGSU,18,176,9.8,29,0
653,Cade Otton,WASH,13,174,13.4,24,3
653,Reese Taylor,IND,28,174,6.2,22,0
655,Marquis Young,UMASS,22,173,7.9,44,0
655,Alexander Mattison,BSU,27,173,6.4,23,0
655,JaTarvious Whitlow,AUB,15,173,11.5,66,2
655,George Scott,LT,7,173,24.7,67,1
655,Eddie Lewis,RUTG,24,173,7.2,26,0
655,Dyami Brown,UNC,17,173,10.2,21,1
661,Octavious Cooley,MISS,8,172,21.5,66,1
661,Tavonn Salter,MTSU,15,172,11.5,28,0
663,Zack Dobson,MTSU,15,171,11.4,46,4
663,Dominic Gicinto,MIZ,15,171,11.4,42,2
665,Terelle West,MTSU,21,170,8.1,55,0
665,Ben Glines,BC,12,170,14.2,40,4
665,Ke'Shawn Vaughn,VAN,13,170,13.1,75,2
665,JaMycal Hasty,BAY,26,170,6.5,34,1
665,La'Mical Perine,FLA,13,170,13.1,63,1
665,Kell Walker,ARMY,11,170,15.5,32,1
665,Jaylen Hall,WMU,11,170,15.5,55,1
665,Salvon Ahmed,WASH,21,170,8.1,26,0
665,Keaontay Ingram,TEX,27,170,6.3,22,2
665,Khalil Shakir,BSU,16,170,10.6,49,1
675,Izzy Matthews,CSU,27,169,6.3,23,1
675,Cary Angeline,NCST,9,169,18.8,49,1
677,Jay Griffin IV,UNM,21,168,8.0,34,0
677,Darius Pinnix Jr.,ECU,12,168,14.0,39,0
677,Chase Cota,UCLA,13,168,12.9,33,0
680,Jay'Shawn Washington,USM,11,167,15.2,65,0
680,Malcolm Perry,NAVY,9,167,18.6,73,1
680,Jake Bobo,DUKE,10,167,16.7,31,1
683,Quinten Pounds,WASH,8,166,20.8,57,1
683,Kyle Horn,UMASS,17,166,9.8,23,0
683,Keenan Barnes,ULL,12,166,13.8,41,1
686,Jay MacIntyre,COLO,20,165,8.3,27,2
686,Lexington Thomas,UNLV,19,165,8.7,38,1
686,Rakeem Boyd,ARK,23,165,7.2,38,0
689,Garrett Groshek,WIS,24,163,6.8,43,1
689,Peyton Hendershot,IND,15,163,10.9,32,2
691,Brandon Polk,PSU,9,162,18.0,41,2
691,Tamir Jones,GAST,12,162,13.5,54,3
691,Cole Kmet,ND,15,162,10.8,24,0
691,Sean Ryan,TEM,12,162,13.5,27,1
691,Gunner Romney,BYU,13,162,12.5,26,2
696,Kabion Ento,COLO,12,161,13.4,26,0
696,Javen Banks,TXST,10,161,16.1,42,3
698,Kerrith Whyte,FAU,10,160,16.0,75,2
698,Darion Anderson,GASO,4,160,40.0,58,3
698,Travis Levy,BC,19,160,8.4,31,0
698,Zach Jackson,ULM,11,160,14.5,36,1
698,Henry Pearson,APP,14,160,11.4,26,2
703,DJ Turner,MD,13,159,12.2,54,1
703,Matt Dotson,MSU,14,159,11.4,21,1
703,Jafar Armstrong,ND,14,159,11.4,27,0
706,Xavier Brown,ULM,11,158,14.4,44,0
706,Keion Davis,MRSH,17,158,9.3,31,0
706,Korab Idrizi,BC,13,158,12.2,34,1
706,Riq Woolen,UTSA,15,158,10.5,33,1
706,Josh Falo,USC,10,158,15.8,37,0
711,James Gardner,M-OH,12,157,13.1,24,0
711,David Montgomery,ISU,22,157,7.1,53,0
711,Nick Eubanks,MICH,8,157,19.6,41,1
711,Tony Jones Jr.,ND,6,157,26.2,51,1
715,Jahrvis Davenport,MD,9,156,17.3,46,2
715,Dominique Robinson,M-OH,13,156,12.0,26,4
715,Cole Tucker,NIU,18,156,8.7,19,0
715,Savon Scarver,USU,9,156,17.3,38,2
715,Mekhi Sargent,IOWA,17,156,9.2,48,1
720,Brandon Childress,CMU,15,155,10.3,35,0
720,Jalen McCleskey,OKST,15,155,10.3,29,2
720,John Bates,BSU,10,155,15.5,30,1
720,Mydreon Vines,ECU,12,155,12.9,71,1
720,Jordan Murphy,TENN,11,155,14.1,50,1
720,Shameen Jones,RUTG,15,155,10.3,17,1
726,Stephen Louis,NCST,12,154,12.8,32,0
726,Nate Becker,M-OH,13,154,11.8,24,1
726,Darrell Langham,MIAMI,13,154,11.8,38,3
726,Kenny Yeboah,TEM,13,154,11.8,47,1
730,Josh Weeks,UTEP,8,153,19.1,38,0
730,Chaton Mobley,MTSU,19,153,8.1,25,1
730,JaCorey Sullivan,CMU,18,153,8.5,25,2
733,Ty'Son Williams,SC,9,152,16.9,50,0
733,Izaiah Lottie,NMSU,15,152,10.1,32,1
733,Christian Hayes,ARMY,7,152,21.7,44,1
733,Jason-Matthew Sharsh,HAW,9,152,16.9,49,1
737,Terrell Jana,UVA,11,151,13.7,42,1
738,Carson Terrell,USU,10,150,15.0,40,1
739,K.C. Crosby,SC,14,149,10.6,31,0
739,Jaelan Austin,TCU,17,149,8.8,17,0
739,Artavis Pierce,ORST,15,149,9.9,36,0
742,Charlie Woerner,UGA,11,148,13.5,35,0
742,Jovani Haskins,WVU,16,148,9.3,17,1
742,Chris Evans,MICH,18,148,8.2,24,1
742,Garland LaFrance,WKU,20,148,7.4,75,1
746,Jordan Fredericks,UMASS,18,147,8.2,26,1
746,Grant Perry,MICH,20,147,7.3,16,0
746,Keyion Dixon,UCONN,11,147,13.4,39,2
746,Darryl Jones,MD,9,147,16.3,60,0
746,Jermar Jefferson,ORST,25,147,5.9,15,0
751,Chris Myarick,TEM,14,146,10.4,36,1
751,Antonio Nunn,BUFF,12,146,12.2,51,1
751,Joseph Saucier,AFA,6,146,24.3,51,0
754,Cam Akers,FSU,23,145,6.3,25,2
754,Ta'Zhawn Henry,TTU,22,145,6.6,17,1
754,Ronnie Bell,MICH,8,145,18.1,56,2
757,Michiah Quick,FRES,16,144,9.0,18,1
757,Malik Miller,AUB,13,144,11.1,30,1
757,Tre Wolf,UTEP,10,144,14.4,48,0
760,Zach Austin,TTU,17,143,8.4,20,1
760,Tre Watson,TEX,22,143,6.5,32,3
760,CJ Lewis,BC,12,143,11.9,38,1
760,Gunnar Oakes,EMU,11,143,13.0,42,1
760,Artie Henry,MRSH,17,143,8.4,23,2
765,Evan Butts,UVA,16,141,8.8,16,2
765,Marcel Murray,ARKST,16,141,8.8,67,2
767,Christian Pabico,UCLA,13,140,10.8,29,0
767,Jaqwis Dancy,LT,16,140,8.8,58,1
767,Isaac Holder,EMU,11,140,12.7,41,1
767,Jalen Walker,M-OH,12,140,11.7,33,0
767,Dom Wood-Anderson,TENN,17,140,8.2,33,2
772,Jeremy Cox,ODU,24,139,5.8,24,0
772,Aaron Young,DUKE,7,139,19.9,61,1
772,Art Thompkins,TOL,15,139,9.3,31,0
772,Miles Sanders,PSU,24,139,5.8,29,0
772,Dennis Robinson,NIU,15,139,9.3,17,1
777,Tyler Simmons,UGA,9,138,15.3,71,2
777,Freddie Johnson,TEM,8,138,17.3,44,1
777,Marcus Williams,UNM,13,138,10.6,33,3
777,Michael Young Jr.,ND,7,138,19.7,66,1
777,Jalen Nailor,MSU,8,138,17.3,48,2
782,Myron Gailliard,SMU,18,137,7.6,18,1
782,Keith Mixon Jr.,MSST,10,137,13.7,25,2
782,Kirk Johnson Jr.,UTSA,20,137,6.8,27,0
782,Kade Waguespack,AFA,9,137,15.2,43,3
782,Charlie Kolar,ISU,11,137,12.5,29,3
782,Austin Williams,MSST,10,137,13.7,33,3
788,Roger Carter Jr.,GAST,15,136,9.1,20,1
788,Dominique Maiden,WVU,10,136,13.6,40,1
788,BJ Busbee,SDSU,8,136,17.0,29,1
788,Michael Ezeike,UCLA,12,136,11.3,19,2
792,Michael Carter,UNC,25,135,5.4,31,1
793,Nick Basquine,OKLA,7,134,19.1,35,0
793,Chico McClatcher,WASH,9,134,14.9,36,0
793,Zac Foutz,LIB,10,134,13.4,47,1
793,Collin Reed,APP,12,134,11.2,43,3
793,Hezekiah Jones,TA&M,15,134,8.9,18,0
793,Shemar Thornton,FIU,7,134,19.1,29,2
799,Dorian Baker,UK,13,133,10.2,23,0
799,Dexter Williams,ND,16,133,8.3,22,1
799,Rico Dowdle,SC,14,133,9.5,22,1
799,J.J. Taylor,ARIZ,16,133,8.3,20,0
803,Brandon Johnson,TENN,14,132,9.4,29,0
803,Jahcour Pearson,WKU,13,132,10.2,29,0
805,Antonio Williams,UNC,16,131,8.2,43,0
806,Devin Asiasi,UCLA,6,130,21.7,30,1
806,Tyler Badie,MIZ,12,130,10.8,25,0
808,Nate Brown,MIZ,12,129,10.8,27,0
808,Daiyan Henley,NEV,9,129,14.3,34,0
808,Boogie Knight,AKRON,9,129,14.3,50,0
808,Camden Harrison,ARMY,4,129,32.3,45,1
812,Mykel Traylor-Bennett,AKRON,12,128,10.7,34,1
812,C'yontai Lewis,FLA,9,128,14.2,28,0
812,Christian Owens,GAST,12,128,10.7,21,2
812,Moe Neal,SYR,13,128,9.8,42,0
812,Chris Pierce Jr.,VAN,13,128,9.8,20,1
817,Jeremy Larkin,NW,19,127,6.7,17,0
817,Justin Rankin,KENT,14,127,9.1,29,1
819,Andrew Smith,AFA,7,126,18.0,32,1
819,Devin Butler,SYR,14,126,9.0,17,0
819,Jahmmir Taylor,USA,4,126,31.5,62,1
819,Khaleb Coleman,LIB,11,126,11.5,29,1
819,Michael Wilson,STAN,14,126,9.0,26,1
819,Joshua Fleeks,BAY,14,126,9.0,34,1
825,Matt Barnes,ULL,16,125,7.8,19,1
825,Mechane Slade,MEM,14,125,8.9,24,1
825,Tony Poljan,CMU,7,125,17.9,29,2
825,Charleston Rambo,OKLA,8,125,15.6,49,1
825,Jernard Phillips,USF,14,125,8.9,15,0
825,Oliver Martin,MICH,11,125,11.4,21,1
831,Kyle Schrank,BALL,13,124,9.5,42,2
831,Keion White,ODU,11,124,11.3,31,0
831,Donta Anthony Jr.,ODU,10,124,12.4,29,0
834,Pooh Stricklin,BAY,9,123,13.7,25,1
835,Sean McKeon,MICH,14,122,8.7,17,1
835,Mason Hays,TXST,9,122,13.6,38,0
835,Mike Williams,NEB,12,122,10.2,24,0
838,TreVontae Hights,TCU,4,121,30.3,57,2
838,Josh Pederson,ULM,12,121,10.1,34,2
838,Glen Coates,ARMY,8,121,15.1,35,0
838,Shakif Seymour,TOL,14,121,8.6,24,1
838,Ryan Becker,SMU,9,121,13.4,56,3
838,Caleb Twyford,TXST,16,121,7.6,23,0
838,Tavares Kelly Jr.,UVA,10,121,12.1,32,0
845,Moroni Laulu-Pututau,BYU,14,120,8.6,31,1
845,Aaron Mathews,PITT,9,120,13.3,31,0
845,Jelani Woods,OKST,7,120,17.1,32,2
845,Drew Rosi,TOL,10,120,12.0,20,0
849,Sloan Spiller,ULM,14,119,8.5,17,1
849,Markell Jones,PUR,17,119,7.0,16,1
849,Austin Cantrell,ARK,8,119,14.9,42,1
852,Thomas Jackson,UNC,16,118,7.4,17,2
852,Travon McMillian,COLO,14,118,8.4,57,1
852,Jessie Britt,UMASS,11,118,10.7,29,1
852,Isaiah Smalls,ORST,8,118,14.8,31,0
852,Josh Vann,SC,18,118,6.6,16,1
857,Calen Holt,ARMY,3,117,39.0,63,0
858,Kelton Moore,NEV,20,116,5.8,16,0
858,Giovanni Fauolo Sr.,UNLV,17,116,6.8,28,2
858,Tim Jordan,TENN,12,116,9.7,34,0
858,Greg McCrae,UCF,8,116,14.5,36,1
858,D'vonte Price,FIU,15,116,7.7,34,0
863,Davis Koppenhaver,DUKE,14,115,8.2,22,7
863,Jerrod Heard,TEX,13,115,8.8,22,0
863,Donnie Lee,UAB,15,115,7.7,24,0
863,Josh Ali,UK,10,115,11.5,32,1
867,Tavin Richardson,UK,13,114,8.8,20,0
867,Jonathan Holland,PSU,7,114,16.3,29,0
867,Laress Nelson,MSU,12,114,9.5,21,0
867,Ben Putman,NEV,4,114,28.5,44,0
867,Gavin Sharp,UTSA,16,114,7.1,36,0
867,Lopini Katoa,BYU,20,114,5.7,27,1
873,Kobe Smith,SDSU,9,113,12.6,32,0
873,Ra'veion Hargrove,BGSU,10,113,11.3,27,1
875,DJ Nelson,USU,12,112,9.3,42,0
875,Mike Weber,OSU,21,112,5.3,15,1
875,Daniel George,PSU,2,112,56.0,95,1
878,Jaxson Kincaide,NEV,10,111,11.1,73,2
878,CJ Windham,MTSU,6,111,18.5,56,3
878,Sal Cannella,AUB,12,111,9.3,22,3
881,Kano Dillon,ORE,8,110,13.8,30,2
881,Darrell Brown,ODU,9,110,12.2,23,0
881,Kavious Price,KENT,18,110,6.1,23,0
881,Sean McGrew,WASH,6,110,18.3,41,0
881,Demario McCall,OSU,9,110,12.2,35,0
881,Malik Stanley,USA,8,110,13.8,26,1
887,Cameron Scarlett,STAN,10,109,10.9,46,1
887,Phil Patterson,VT,12,109,9.1,18,1
887,Willie Johnson,MRSH,11,109,9.9,23,0
890,Dejonte O'Neal,FRES,11,108,9.8,31,0
890,Keegan Brewer,UNT,7,108,15.4,30,0
890,Brandon Bowling,ARKST,15,108,7.2,26,0
890,Chuck McClelland,CIN,9,108,12.0,38,1
890,Amir Abdur-Rahman,VAN,4,108,27.0,52,1
890,Brian Cobbs,MD,5,108,21.6,48,0
896,Micah Simon,BYU,12,107,8.9,20,0
896,Jimmy Marshall,MTSU,5,107,21.4,28,0
898,Moral Stephens,FLA,8,106,13.3,26,3
898,Isaiah Likely,CCU,12,106,8.8,31,5
900,Ravian Pierce,SYR,16,105,6.6,22,3
900,Van Edwards Jr.,AKRON,13,105,8.1,15,1
900,Benny Snell Jr.,UK,17,105,6.2,28,0
900,B.J. Smith,TROY,9,105,11.7,19,0
900,Scottie Phillips,MISS,10,105,10.5,38,2
905,Jacques Patrick,FSU,17,104,6.1,20,1
905,Johnny Woods,KENT,7,104,14.9,43,0
905,Anu Somoye,UNM,7,104,14.9,31,1
905,Trevon Sidney,USC,7,104,14.9,41,0
905,Myles Tease,OKLA,10,104,10.4,20,1
905,Chris Phillips,CHAR,11,104,9.5,20,2
905,Jerome Buckner,OHIO,3,104,34.7,60,1
905,Derius Davis,TCU,8,104,13.0,27,2
913,Shadell Bell,CCU,8,103,12.9,26,1
913,Hunter Long,BC,4,103,25.8,35,2
913,Jaylon Bester,M-OH,13,103,7.9,20,0
913,Mac Hippenhammer,PSU,6,103,17.2,44,1
917,Matt Hadley,BYU,8,102,12.8,59,0
917,Jared Cornelius,ARK,8,102,12.8,27,0
917,Austin Fort,WYO,7,102,14.6,41,1
917,Colby Ransom,GASO,6,102,17.0,58,2
917,Emmanuel Harris,UNM,10,102,10.2,33,1
917,Andrew Clair,BGSU,19,102,5.4,61,2
917,Drew Tejchman,UNLV,11,102,9.3,24,2
924,Charlie Fessler,NW,10,101,10.1,17,0
924,TJ Chase,CLEM,13,101,7.8,20,2
924,Nolan Givan,BALL,14,101,7.2,20,2
924,Cee Jay Powell,LT,17,101,5.9,11,0
924,Neil McLaurin,USM,7,101,14.4,49,1
929,Aeris Williams,MSST,9,100,11.1,27,1
929,Matt Sokol,MSU,8,100,12.5,25,1
929,Malik Knowles,KSU,10,100,10.0,21,2
929,Brandon Lewis,AFA,5,100,20.0,40,0
933,Bryce Love,STAN,20,99,4.9,15,0
933,Brandius Batiste,ULM,7,99,14.1,27,1
933,Terry Mark,HOU,11,99,9.0,33,2
933,John Raine,FAU,10,99,9.9,23,1
933,Antonio Gibson,MEM,6,99,16.5,45,2
933,Hassan Hall,LOU,12,99,8.3,15,0
939,Tez Parks,USM,8,98,12.3,34,1
940,Ty Harmston,NIU,11,97,8.8,22,1
940,Mike Majette,IND,21,97,4.6,17,1
940,Sharod Johnson,SYR,7,97,13.9,34,0
943,Bryce Kemp,EMU,6,96,16.0,34,1
943,Matt Colburn,WAKE,10,96,9.6,27,0
943,Clyde Edwards-Helaire,LSU,11,96,8.7,30,0
943,Mychal Cooper,NAVY,5,96,19.2,34,1
947,Anthony Scott,ECU,16,95,5.9,20,0
947,Xavier Jones,SMU,10,95,9.5,55,1
947,LJ Scott,MSU,10,95,9.5,32,0
947,Deshawn McClease,VT,8,95,11.9,54,0
947,Kade Warner,NEB,17,95,5.6,14,0
947,Judah Bell,SMU,8,95,11.9,17,1
947,Nikko Hall,CSU,8,95,11.9,17,1
947,Will Knight,ODU,7,95,13.6,36,0
955,Raekwon James,KENT,10,94,9.4,23,0
955,Dontae Strickland,SYR,15,94,6.3,29,0
955,Donaven Tennyson,VAN,6,94,15.7,49,0
955,Keke McFadden,KENT,6,94,15.7,60,0
959,Chandler Cox,AUB,11,93,8.5,19,1
959,Alec Ingold,WIS,5,93,18.6,33,1
959,Brandon Chapman,WAKE,12,93,7.8,21,0
959,Carmoni Green,ILL,10,93,9.3,25,0
959,Kolby Taylor,ORST,7,93,13.3,28,0
964,Justin Holmes,SJSU,12,92,7.7,21,0
964,Jager Gardner,TEM,9,92,10.2,38,0
964,J.D. King,OKST,6,92,15.3,25,2
964,Trivenskey Mosley,USM,25,92,3.7,33,0
968,Quardraiz Wadley,UTEP,6,91,15.2,29,1
969,Jesse Jackson,MSST,9,90,10.0,24,1
969,Kedarian Jones,MEM,9,90,10.0,15,1
969,Tyraiq Beals,UCONN,7,90,12.9,33,0
969,Jordon Brown,UNC,16,90,5.6,28,0
969,De'Quan Bowman,TTU,10,90,9.0,17,1
969,T.J. Bedford,TXST,8,90,11.3,19,0
969,Kevin Austin Jr.,ND,5,90,18.0,38,0
976,Winston Dimel,UTEP,9,89,9.9,33,0
976,Chase Blakley,BSU,17,89,5.2,16,1
976,Taj Griffin,ORE,2,89,44.5,83,1
976,Dayton Furuta,HAW,10,89,8.9,20,1
976,Toby McBride,CSU,7,89,12.7,48,1
976,James Cook III,UGA,8,89,11.1,24,0
982,Justin Sawmiller,BGSU,8,88,11.0,40,1
982,James Gilbert,BALL,15,88,5.9,15,0
982,Damarea Crockett,MIZ,12,88,7.3,32,1
982,Vavae Malepeai,USC,15,88,5.9,24,0
982,Barrett Banister,MIZ,8,88,11.0,30,0
982,Heron Maurisseau,UCONN,4,88,22.0,74,1
982,Bernhard Raimann,CMU,10,88,8.8,19,0
989,Devwah Whaley,ARK,8,87,10.9,43,0
989,Kwamie Lassiter II,KU,12,87,7.3,20,1
989,Darrynton Evans,APP,12,87,7.3,25,1
989,Demetrius Douglas,MINN,9,87,9.7,17,1
989,Greg White,UNT,7,87,12.4,32,0
989,Fidel Ogbeifun,LIB,7,87,12.4,27,0
989,Devon Williams,USC,4,87,21.8,41,1
996,Jonathan Hilliman,RUTG,11,86,7.8,13,0
996,Dalvin Warmack,KSU,7,86,12.3,28,1
996,Adam Dulka,KENT,8,86,10.8,15,1
996,Sewo Olonilua,TCU,15,86,5.7,25,0
996,Darrius Scott,FIU,9,86,9.6,26,0
996,Robert Mahone,BSU,12,86,7.2,10,0
996,Mike Epstein,ILL,10,86,8.6,32,0
996,Ryan Mitchell,NAVY,4,86,21.5,26,0
996,Stevie Scott,IND,16,86,5.4,19,1
1005,Jocquez Bruce,MTSU,6,85,14.2,39,0
1005,DeeJay Dallas,MIAMI,10,85,8.5,26,0
1005,Tyler Nevens,SJSU,12,85,7.1,30,0
1005,Destin Coates,GAST,9,85,9.4,50,0
1005,Jashaun Corbin,TA&M,10,85,8.5,16,0
1010,Connor Brown,OHIO,8,84,10.5,31,1
1010,Jordan Scarlett,FLA,10,84,8.4,30,0
1010,Chase Allen,ISU,8,84,10.5,28,0
1010,T.J. Hammonds,ARK,4,84,21.0,64,1
1010,Marcus Williams Jr.,APP,5,84,16.8,34,1
1010,Zac Lefebvre,BUFF,10,84,8.4,25,0
1010,Daniel Barker,ILL,9,84,9.3,30,1
1010,Jo-El Shaw,KENT,9,84,9.3,24,2
1018,Jake Burt,BC,6,83,13.8,25,1
1019,D'Angelo Ellis,RICE,4,82,20.5,27,0
1019,Asim Rose Jr.,UK,8,82,10.3,31,1
1019,Drayton Law,CMU,8,82,10.3,28,0
1019,Sam Pinckney,GAST,3,82,27.3,55,0
1019,Austin Watkins Jr.,UAB,7,82,11.7,24,0
1019,Cadarius Gaskin,FIU,3,82,27.3,75,1
1025,Xavier Smith,ECU,7,81,11.6,27,0
1025,Jacob August,SC,8,81,10.1,19,1
1025,Ellis Richardson,GASO,10,81,8.1,31,2
1025,Farrod Green,MSST,11,81,7.4,13,0
1029,Jake Bargas,UNC,8,80,10.0,38,1
1029,Derrick Gore,ULM,21,80,3.8,23,0
1031,Ryan Jenkins,ASU,6,79,13.2,37,0
1031,Mitchell Brinkman,NIU,6,79,13.2,24,0
