RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Tackles', 'SOLO')","('Tackles', 'AST')","('Tackles', 'TOT')","('Sacks', 'SACK')","('Sacks', 'YDS')","('Interceptions', 'PD')","('Interceptions', 'INT')","('Interceptions', 'YDS')","('Interceptions', 'LNG')","('Interceptions', 'TD')","('Unnamed: 11_level_0', 'FF')"
1340,Ami Finau,MD,DL,19,12,31,0.0,0,0,0,0,0,0,0
1340,Divine Obichere,BOIS,DT,12,19,31,3.0,16,1,0,0,0,0,0
1340,Courtney McBride Jr.,FAU,LB,14,17,31,1.0,6,1,0,0,0,0,0
1340,LT Overton,TA&M,DL,12,19,31,1.0,8,0,0,0,0,0,0
1340,Tyler Fletcher,NAVY,LB,15,16,31,4.0,9,2,1,0,0,0,0
1340,Latrez Shelton,UTEP,CB,18,13,31,0.0,0,4,0,0,0,0,1
1340,Alonzo Edwards Jr.,TXST,DB,23,8,31,0.0,0,5,0,0,0,0,3
1340,Adonis Williams Jr.,OHIO,S,25,6,31,1.0,3,0,0,0,0,0,0
1390,Guy Thomas,COLO,LB,14,16,30,0.0,0,1,0,0,0,0,0
1390,Kesean Gamble,KENT,LB,15,15,30,1.0,4,0,0,0,0,0,0
1390,Dorian Hall,FIU,DB,13,17,30,0.0,0,0,2,0,0,0,0
1390,Tuli Letuligasenoa,WASH,DT,19,11,30,0.0,0,4,0,0,0,0,0
1390,Rondell Bothroyd,WAKE,DL,15,15,30,6.0,53,3,0,0,0,0,2
1390,Jacorey Johns,WAKE,DL,12,18,30,1.0,9,0,0,0,0,0,1
1390,Aaron Brule,MSU,LB,13,17,30,4.0,32,1,0,0,0,0,0
1390,Matthew Hill,USF,S,15,15,30,0.0,0,0,1,0,0,0,1
1390,Jakorey Hawkins,WYO,CB,23,7,30,0.0,0,8,1,0,0,0,0
1390,Payton Wilgar,BYU,LB,9,21,30,0.0,0,1,0,0,0,0,0
1390,Bryan Addison,ORE,DB,19,11,30,0.0,0,5,2,0,0,0,1
1390,Connor Soelle,ASU,LB,13,17,30,0.0,0,1,0,0,0,0,0
1390,Jaylen Harrell,MICH,EDGE,19,11,30,3.5,27,2,0,0,0,0,0
1390,Courtline Flowers,UL,S,14,16,30,1.0,3,3,1,0,0,0,1
1390,Kalen King,PSU,CB,23,7,30,0.0,0,15,3,0,0,0,1
1390,Jay Toia,UCLA,DT,13,17,30,1.0,7,1,0,0,0,0,1
1390,Jaylen Reed,PSU,S,22,8,30,0.0,0,3,0,0,0,0,0
1390,Caleb Offord,BUFF,DB,21,9,30,0.0,0,7,1,8,8,0,0
1390,Christian James,VAN,DL,19,11,30,3.0,11,2,0,0,0,0,1
1390,Will Harbour,NAVY,LB,14,16,30,1.5,2,0,0,0,0,0,0
1390,Roderick Roberson,SMU,DB,18,12,30,0.0,0,0,0,0,0,0,0
1390,Thomas Harper,OKST,S,17,13,30,0.0,0,2,1,11,11,0,0
1390,Brandon Joseph,ND,S,15,15,30,0.0,0,1,1,29,29,1,1
1390,James Rawls,ORST,DL,18,12,30,1.5,17,0,0,0,0,0,1
1390,Marcus Harris,AUB,DT,18,12,30,2.0,7,1,0,0,0,0,0
1390,Collin McCarthy,CONN,DL,11,19,30,3.0,6,2,0,0,0,0,0
1390,Trey Washington,MISS,S,21,9,30,0.0,0,3,1,0,0,0,1
1390,Nate Wiggins,CLEM,CB,26,4,30,0.0,0,11,1,98,98,1,0
1390,Brandon Guzman,CSU,CB,17,13,30,1.0,2,6,0,0,0,0,0
1390,Wesley Bissainthe,MIA,LB,21,9,30,0.0,0,0,0,0,0,0,0
1390,Devean Deal,TULN,EDGE,19,11,30,0.0,0,2,0,0,0,0,0
1390,Dez Morgan,CLT,DL,9,21,30,1.5,9,0,0,0,0,0,0
1390,Natrone Brooks,USM,DB,18,12,30,0.0,0,3,2,85,52,1,0
1390,Davonte Brown,UCF,DB,24,6,30,0.0,0,4,2,22,22,0,1
1390,John Tuitupou,HAW,DL,16,14,30,3.5,22,0,0,0,0,0,1
1390,Quincey McAdoo,ARK,DB,20,10,30,1.0,1,4,2,17,17,0,0
1390,Joshua Scott,EMU,DB,17,13,30,0.0,0,10,3,23,23,0,0
1390,Payton Zdroik,AFA,DL,18,12,30,5.5,37,0,0,0,0,0,0
1428,Marcus Valdez,BC,DE,16,13,29,4.0,24,0,0,0,0,0,1
1428,Deslin Alexandre,PITT,DE,13,16,29,5.5,33,2,0,0,0,0,0
1428,Quavian White,GAST,CB,13,16,29,1.0,6,8,4,-1,5,0,0
1428,Beanie Bishop Jr.,MINN,CB,20,9,29,1.0,5,1,0,0,0,0,0
1428,Starling Thomas V,UAB,CB,19,10,29,0.0,0,14,0,0,0,0,0
1428,Jacob Sykes,UCLA,DL,14,15,29,1.0,6,0,0,0,0,0,0
1428,Warren Dabney,WMU,DL,15,14,29,1.0,4,1,0,0,0,0,1
1428,Lawrence Johnson,PUR,DL,16,13,29,1.5,10,1,0,0,0,0,1
1428,Jayson Ademilola,ND,LB,10,19,29,3.0,20,0,0,0,0,0,0
1428,Derrik Allen,GT,DB,14,15,29,0.0,0,1,1,0,0,0,0
1428,Isaiah Tufaga,HAW,LB,13,16,29,0.0,0,0,0,0,0,0,0
1428,Kempton Shine,EMU,CB,24,5,29,0.0,0,12,1,9,9,0,1
1428,Tykee Smith,UGA,S,22,7,29,2.0,10,1,0,0,0,0,1
1428,T'Vondre Sweat,TEX,DT,9,20,29,0.0,0,4,0,0,0,0,0
1428,Antwaun Powell-Ryland Jr.,FLA,EDGE,11,18,29,3.0,16,1,0,0,0,0,3
1428,Myles Murphy,UNC,DT,10,19,29,1.0,5,1,0,0,0,0,0
1428,Jahmeer Carter,UVA,DT,9,20,29,0.0,0,0,0,0,0,0,0
1428,Deshon Hall Jr.,LT,DL,16,13,29,0.0,0,2,0,0,0,0,0
1428,Mark Lee Jr.,EMU,DB,16,13,29,0.0,0,2,1,0,0,0,0
1428,Clarence Lewis,ND,DB,23,6,29,0.0,0,4,1,0,0,0,1
1428,Dominick Hill,TEM,S,20,9,29,0.0,0,4,0,0,0,0,0
1428,Morven Joseph,FAU,LB,16,13,29,0.5,3,0,0,0,0,0,0
1428,Jason Marshall Jr.,FLA,CB,20,9,29,0.0,0,8,1,0,0,0,0
1428,Nahji Logan,MASS,LB,9,20,29,2.0,12,1,0,0,0,0,0
1428,Roman Parodie,OHIO,CB,22,7,29,0.0,0,8,0,0,0,0,0
1428,Tyree Skipper,UL,S,14,15,29,1.0,5,1,0,0,0,0,0
1428,Jacob Rodriguez,TTU,LB,17,12,29,0.0,0,0,0,0,0,0,1
1428,Hugo Klages,MASS,DT,11,18,29,1.0,1,0,0,0,0,0,0
1428,Chase Wilson,CSU,LB,15,14,29,2.5,17,2,0,0,0,0,1
1428,Josh Foster,TCU,S,22,7,29,0.0,0,1,0,0,0,0,0
1428,Ammon Hannemann,BYU,LB,12,17,29,0.0,0,0,0,0,0,0,0
1428,Kyle Kelly,OHIO,LB,13,16,29,0.5,5,2,0,0,0,0,0
1428,Donyai Taylor,UTSA,LB,18,11,29,1.0,5,0,0,0,0,0,0
1428,Jalen Davis,MTSU,LB,18,11,29,3.0,17,0,1,47,47,0,1
1428,Myles Brooks,LT,CB,22,7,29,0.0,0,8,3,94,50,1,1
1428,Willie Roberts,LT,CB,23,6,29,0.0,0,4,4,18,18,1,0
1428,Elijah Wood,SJSU,LB,14,15,29,0.0,0,0,0,0,0,0,0
1428,Jalen Dixon,UNLV,DL,13,16,29,2.0,14,0,0,0,0,0,1
1428,Quinton Reese,LIB,S,16,13,29,1.0,10,3,1,9,9,0,0
1428,Tre Odom,ULM,S,17,12,29,0.0,0,0,0,0,0,0,0
1428,Avery Morris,UTSA,LB,11,18,29,0.0,0,1,1,15,15,0,0
1428,Blake Boenisch,RICE,DL,10,19,29,1.5,3,0,0,0,0,0,0
1428,Andrew Simpson,BOIS,LB,23,6,29,3.0,21,3,0,0,0,0,0
1428,Neto Okpala,BC,DE,14,15,29,2.0,7,2,0,0,0,0,0
1428,Jatius Geer,SYR,LB,15,14,29,3.5,7,1,0,0,0,0,1
1428,Migo Jackson,CLT,DL,14,15,29,0.5,4,0,0,0,0,0,0
1428,Jehiem Oatis,ALA,DT,10,19,29,1.0,15,2,0,0,0,0,0
1428,Walter Nolen III,TA&M,DT,17,12,29,1.0,5,0,0,0,0,0,1
1428,Clay Cromwell,NAVY,DT,5,24,29,1.5,3,0,0,0,0,0,0
1428,Camden O'Gara,ARMY,LB,12,17,29,1.0,7,1,0,0,0,0,0
1428,Lamont Bishop,OKST,LB,17,12,29,0.0,0,0,0,0,0,0,1
1428,Reggie Peterson,FIU,LB,12,17,29,0.0,0,0,1,75,75,0,0
1428,Quinn Roff,WSU,EDGE,18,11,29,5.5,40,0,0,0,0,0,2
1428,Caiden Woullard,M-OH,DL,14,15,29,4.0,31,3,0,0,0,0,1
1428,Jacob Proche,CCU,CB,21,8,29,0.0,0,4,1,-2,-2,0,1
1428,Dominic DeLuca,PSU,LB,18,11,29,1.0,3,1,0,0,0,0,0
1428,Skyler Thomas,ORST,DB,17,12,29,0.0,0,1,0,0,0,0,0
1428,Andrew Behm,AKR,LB,11,18,29,0.0,0,2,0,0,0,0,1
1428,Jaden Woods,AKR,DB,6,23,29,0.0,0,2,0,0,0,0,0
1428,Jarvarius Sims,CMU,CB,20,9,29,0.0,0,1,0,0,0,0,0
1488,Zach Morton,AKR,DL,12,16,28,4.5,25,3,1,17,17,0,2
1488,Damian Jackson,BUFF,DE,9,19,28,1.0,2,0,0,0,0,0,0
1488,Jalen Sami,COLO,DL,15,13,28,0.0,0,0,0,0,0,0,1
1488,Isaiah King,BUFF,CB,20,8,28,0.0,0,7,0,0,0,0,1
1488,Nate Givhan,TOL,LB,13,15,28,5.0,42,0,0,0,0,0,2
1488,Kaieem Caesar,OHIO,DT,14,14,28,5.5,46,1,0,0,0,0,1
1488,Trey Cobb,APP,LB,14,14,28,0.5,1,1,0,0,0,0,0
1488,Zion Tupuola-Fetui,WASH,DE,20,8,28,4.5,38,1,0,0,0,0,1
1488,Devin O'Rourke,NU,DL,14,14,28,1.5,4,1,0,0,0,0,0
1488,Donavan King,NMSU,DL,20,8,28,0.0,0,2,1,8,8,0,0
1488,Solomon Byrd,USC,EDGE,18,10,28,4.0,28,1,0,0,0,0,1
1488,Carlton Johnson,FRES,CB,24,4,28,1.0,7,6,1,0,0,0,0
1488,Francis Meehan,JMU,S,17,11,28,0.0,0,3,0,0,0,0,0
1488,Tylan Knight,USM,S,16,12,28,0.0,0,1,0,0,0,0,0
1488,Branson Deen,PUR,DT,18,10,28,2.5,19,0,0,0,0,0,0
1488,Donte Martin,UNM,CB,14,14,28,0.0,0,6,1,7,7,0,0
1488,Shaun Peterson Jr.,FIU,DE,15,13,28,6.0,39,2,0,0,0,0,2
1488,Adisa Isaac,PSU,EDGE,15,13,28,4.0,32,0,0,0,0,0,0
1488,Mehki Miller,NMSU,LB,21,7,28,1.0,1,5,0,0,0,0,0
1488,Kristian Williams,MIZ,DT,21,7,28,2.0,10,1,0,0,0,0,1
1488,A.J. Woods,PITT,CB,20,8,28,0.0,0,12,1,27,27,0,0
1488,Fadil Diggs,TA&M,EDGE,15,13,28,3.0,11,0,0,0,0,0,3
1488,Myles Slusher,ARK,DB,18,10,28,2.0,6,1,0,0,0,0,0
1488,Flip Dixon,MINN,DB,15,13,28,0.0,0,3,0,0,0,0,0
1488,Wesley Bailey,RUTG,DL,17,11,28,3.5,27,2,0,0,0,0,0
1488,Nick Booker-Brown,NCST/UTSA,DL,8,20,28,3.0,18,2,0,0,0,0,1
1488,Jayson Jones,AUB,DL,11,17,28,0.0,0,0,0,0,0,0,0
1488,Michael Reese,DUKE,DE,11,17,28,0.0,0,2,0,0,0,0,0
1488,Daylan Carnell,MIZ,S,21,7,28,0.0,0,5,3,41,40,1,0
1488,JT Tuimoloau,OSU,EDGE,16,12,28,3.5,26,4,2,16,16,1,1
1488,Eric Hicks Jr.,TULN,NT,13,15,28,0.0,0,0,0,0,0,0,0
1488,Buddha Jones,TROY,DT,9,19,28,0.0,0,0,0,0,0,0,0
1488,Sione Asi,OKST,DT,15,13,28,0.0,0,1,0,0,0,0,0
1488,Carl Jones,UCLA,DL,17,11,28,2.0,18,0,1,13,13,0,0
1488,Jelani Stafford,CONN,DL,9,19,28,2.0,17,0,0,0,0,0,0
1488,West Weeks,LSU,LB,14,14,28,1.5,3,0,0,0,0,0,1
1488,Ed Woods,ASU,DB,21,7,28,1.0,8,6,0,0,0,0,1
1488,Avery Dunn,MSU,DL,13,15,28,3.0,24,0,0,0,0,0,0
1488,Derrick Harmon,MSU,DT,8,20,28,2.0,10,1,0,0,0,0,0
1488,Collin Oliver,OKST,LB,19,9,28,5.0,39,1,0,0,0,0,0
1488,Cole Batson,BC,DB,21,7,28,0.0,0,2,1,0,0,0,0
1488,Bryce Anderson,TA&M,S,16,12,28,0.0,0,0,0,0,0,0,1
1488,Nate Burrell,CAL,DL,15,13,28,0.0,0,0,0,0,0,0,0
1488,Mykel Williams,UGA,EDGE,15,13,28,4.5,41,0,0,0,0,0,0
1488,Isaiah Forte,UAB,DL,11,17,28,1.0,4,0,0,0,0,0,0
1488,Dominique Bradshaw,WKU,DB,23,5,28,0.0,0,1,0,0,0,0,0
1488,Caleb Fox,TCU,DL,6,22,28,0.0,0,0,0,0,0,0,0
1488,Greg China-Rose,MD,DL,17,11,28,4.0,18,0,0,0,0,0,0
1488,Amir Mujahid,WSU,DL,9,19,28,0.0,0,0,0,0,0,0,0
1488,John Nelson,BYU,DT,21,7,28,3.0,29,1,0,0,0,0,0
1488,Vincent Anthony Jr.,DUKE,DE,14,14,28,0.5,4,2,0,0,0,0,0
1488,Parker Hughes,SAM,LB,12,16,28,1.0,8,2,0,0,0,0,0
1488,Ladarian Paulk,MEM,DB,21,7,28,0.0,0,1,0,0,0,0,0
1488,Marquise Robinson,USA,DB,15,13,28,0.0,0,2,0,0,0,0,0
1542,Cory Durden,NCST,DT,12,15,27,0.0,0,1,0,0,0,0,0
1542,Elijah Blades,BUFF,CB,22,5,27,0.0,0,4,0,0,0,0,0
1542,Eric Scott Jr.,USM,CB,18,9,27,0.0,0,5,2,57,35,2,0
1542,Andre Grayson,USU,CB,16,11,27,0.0,0,3,0,0,0,0,0
1542,Tavyn Jackson,CCU,CB,15,12,27,0.0,0,3,2,54,54,0,0
1542,Jaylen Griffin,VT,DL,14,13,27,2.0,14,0,0,0,0,0,0
1542,Jack Colletto,ORST,FB,19,8,27,0.0,0,0,0,0,0,0,1
1542,Ethan Bonner,STAN,CB,19,8,27,0.0,0,4,0,0,0,0,0
1542,Isaiah Johnson,FRES,DE,13,14,27,1.0,8,3,0,0,0,0,0
1542,Jack Sape,BALL,DL,13,14,27,1.0,7,1,0,0,0,0,0
1542,Tyler Lacy,OKST,DE,12,15,27,3.0,23,1,0,0,0,0,0
1542,Keondre Coburn,TEX,DT,11,16,27,2.5,12,0,0,0,0,0,2
1542,Shawn Preston Jr.,MSST,S,17,10,27,0.0,0,2,1,20,20,0,0
1542,Eric Garror,UL,CB,19,8,27,0.0,0,6,2,0,0,0,0
1542,Kam Butler,UVA,DE,10,17,27,3.0,20,0,0,0,0,0,2
1542,Jeslord Boateng,AKR,LB,13,14,27,0.0,0,1,0,0,0,0,0
1542,Sheridan Jones,CLEM,CB,18,9,27,0.0,0,0,0,0,0,0,0
1542,Joey Porter Jr.,PSU,CB,21,6,27,0.0,0,8,0,0,0,0,0
1542,Quindarius Dunnigan,MTSU,DL,17,10,27,2.5,23,1,0,0,0,0,0
1542,Raquon Hartley,MTSU,LB,11,16,27,0.0,0,0,0,0,0,0,0
1542,Grayson Murphy,UCLA,DL,17,10,27,5.0,41,1,0,0,0,0,0
1542,Quincy Riley,LOU,CB,24,3,27,1.0,10,2,3,101,101,1,0
1542,Kennedy Roberts,CCU,DL,7,20,27,2.5,11,0,0,0,0,0,0
1542,Rashad Wisdom,UTSA,S,21,6,27,0.0,0,1,0,0,0,0,0
1542,Omari Thomas,TENN,DT,12,15,27,2.0,15,4,0,0,0,0,1
1542,James Ester,NIU,DT,9,18,27,2.0,19,1,1,0,0,1,1
1542,Stanley Ta'ufo'ou,USC,DL,21,6,27,1.0,6,0,0,0,0,0,0
1542,Quadric Bullard,UCF,DB,17,10,27,0.0,0,3,0,0,0,0,1
1542,Ceyair Wright,USC,DB,20,7,27,0.0,0,2,1,14,14,0,0
1542,Aamaris Brown,USF,DB,19,8,27,0.0,0,5,2,0,0,0,0
1542,Zakee Wheatley,PSU,S,21,6,27,0.0,0,1,2,34,34,0,1
1542,Tank Booker,MD,DT,16,11,27,2.0,23,1,0,0,0,0,2
1542,Cam Smith,SC,CB,23,4,27,0.0,0,5,1,0,0,0,0
1542,Christopher Herrera,AFA,DE,10,17,27,1.5,7,0,0,0,0,0,0
1542,Peyton Hampton,ARMY,LB,11,16,27,0.0,0,2,0,0,0,0,0
1542,Chance Main,COLO,DE,17,10,27,0.5,3,1,0,0,0,0,0
1542,Eli Blakey,M-OH,DB,13,14,27,0.0,0,6,1,5,5,0,0
1542,Darryl Peterson,WISC,LB,16,11,27,2.0,17,0,0,0,0,0,0
1542,Devin Kirkwood,UCLA,DB,16,11,27,0.0,0,4,0,0,0,0,0
1542,Darrell Jackson Jr.,MD/MIA,DL,11,16,27,3.0,8,1,0,0,0,0,0
1542,Shaquan Loyal,RUTG,DB,14,13,27,0.0,0,2,1,43,43,1,0
1542,Rishad Hence,AKR,DB,19,8,27,0.0,0,2,0,0,0,0,0
1542,Will Johnson,MICH,CB,25,2,27,0.0,0,3,3,29,29,0,0
1542,Damonic Williams,TCU,DL,12,15,27,1.5,8,0,0,0,0,0,1
1542,Devlin Kirklin,NMSU,S,21,6,27,1.0,2,1,0,0,0,0,0
1542,DeVere Levelston,SMU,DT,18,9,27,2.0,23,0,0,0,0,0,0
1542,Alec Marenco,UNM,LB,13,14,27,0.0,0,0,0,0,0,0,0
1542,Junior Tafuna,UTAH,DT,15,12,27,1.0,1,1,1,0,0,0,0
1542,Jake Saltonstall,UNM,DL,11,16,27,1.0,5,0,0,0,0,0,0
1542,Johnathan Youngblood,AFA,LB,11,16,27,0.0,0,0,0,0,0,0,1
1542,William Whitlow Jr.,MEM,DL,14,13,27,3.0,17,0,0,0,0,0,0
1542,Simote Pepa,UTAH,DL,13,14,27,4.0,23,2,0,0,0,0,0
1542,Ahmaad Moses,SMU,S,21,6,27,1.0,2,1,0,0,0,0,0
1542,VJ Payne,KSU,S,18,9,27,1.0,4,0,0,0,0,0,0
1542,Mason Graham,MICH,DT,14,13,27,2.5,20,1,0,0,0,0,0
1542,Daijahn Anthony,LIB,S,19,8,27,0.0,0,4,2,0,0,0,0
1542,Gereme Spraggins,MD,LB,20,7,27,0.0,0,0,0,0,0,0,0
1542,Jamari Bellamy,AFA,DB,18,9,27,0.0,0,1,1,8,8,0,0
1542,Keyshaun Elliott,NMSU,LB,16,11,27,0.0,0,0,0,0,0,0,0
1601,Ryan Johnson,AKR,DL,13,13,26,1.0,1,1,0,0,0,0,0
1601,Tyler Williams,WAKE,DL,14,12,26,3.5,17,1,0,0,0,0,0
1601,Ja'Kerrius Wyatt,MTSU,DT,11,15,26,0.5,1,0,0,0,0,0,0
1601,Nick Figueroa,USC,DL,19,7,26,5.5,32,0,0,0,0,0,0
1601,Keelan Crosby,UNT,DB,15,11,26,0.0,0,0,0,0,0,0,0
1601,Rashad Ajayi,WVU,CB,21,5,26,0.0,0,3,0,0,0,0,0
1601,Tyler Potts,BALL,DB,9,17,26,1.0,7,5,0,0,0,0,1
1601,Dante Stills,WVU,DT,13,13,26,4.5,36,1,0,0,0,0,2
1601,Bryce Dugan,OHIO,DE,14,12,26,1.0,9,0,1,0,0,0,1
1601,Dexter Lawson Jr.,APP,DB,19,7,26,0.0,0,5,3,1,1,0,0
1601,Ja'Mion Franklin,DUKE,DT,8,18,26,3.0,21,5,0,0,0,0,0
1601,Ekow Boye-Doe,KSU,CB,22,4,26,0.0,0,4,0,0,0,0,1
1601,Shawn Dourseau,ECU,DB,18,8,26,0.0,0,2,0,0,0,0,0
1601,Jonah Kahahawai-Welch,HAW,DL,17,9,26,2.0,9,1,0,0,0,0,0
1601,Davon Strickland,FIU,DL,11,15,26,1.0,7,0,0,0,0,0,0
1601,Nathan Pickering,MSST,DT,12,14,26,2.0,6,1,0,0,0,0,0
1601,Josh Ahern,UVA,LB,9,17,26,1.0,3,0,0,0,0,0,0
1601,Jared Bartlett,WVU,LB,15,11,26,2.5,25,0,0,0,0,0,0
1601,C.J. Bazile,BUFF,EDGE,9,17,26,1.5,5,1,0,0,0,0,0
1601,Aeneas DiCosmo,STAN,DL,13,13,26,1.5,7,1,0,0,0,0,0
1601,Keonte Glinton,WYO,CB,19,7,26,0.0,0,4,0,0,0,0,0
1601,D'Quan Douse,GT,DL,10,16,26,3.5,19,0,0,0,0,0,2
1601,JoJo Forest,HAW,DB,18,8,26,0.0,0,2,0,0,0,0,0
1601,Herbert Gums,BOIS,NT,8,18,26,1.5,13,1,0,0,0,0,0
1601,Tre'Vez Johnson,FLA,S,21,5,26,0.0,0,2,1,0,0,0,0
1601,Keyshawn Swanson,TROY,DB,17,9,26,0.0,0,2,0,0,0,0,2
1601,Dominic Tatum,USU,S,20,6,26,1.0,3,0,0,0,0,0,0
1601,JJ Pegues,MISS,DT,15,11,26,3.0,19,2,0,0,0,0,0
1601,Sonny Hazard,UL,DL,5,21,26,4.0,21,0,0,0,0,0,0
1601,Dezmond Tell,LOU,DL,10,16,26,2.0,6,0,0,0,0,0,0
1601,Isaiah Young,CAL,DB,19,7,26,0.0,0,0,2,0,0,0,0
1601,Grant Trueman,EMU,DL,12,14,26,3.0,23,3,1,12,12,0,0
1601,Malachi Ruffin,WVU,CB,15,11,26,0.0,0,4,2,43,43,1,0
1601,Jalen Jackson,MTSU,CB,21,5,26,0.0,0,3,0,0,0,0,0
1601,Cameron Jones,ARMY,DB,17,9,26,0.0,0,1,1,0,0,0,0
1601,Tyrin Taylor,COLO,CB,20,6,26,0.0,0,2,1,0,0,0,0
1601,Marcus Bradley,MASS,DE,10,16,26,2.5,12,1,0,0,0,0,0
1601,Jalen Emery,HOU,DB,22,4,26,0.0,0,7,0,0,0,0,0
1601,Rodney Mathews,OHIO,DT,11,15,26,1.5,7,0,0,0,0,0,1
1601,Josh Hastings,MEM,S,17,9,26,0.0,0,3,0,0,0,0,0
1601,Davis Mallinger,WVU,WR,17,9,26,2.0,13,0,0,0,0,0,0
1601,C.J. West,KENT,DT,13,13,26,1.0,10,0,0,0,0,0,0
1601,Jonah Elliss,UTAH,EDGE,15,11,26,3.0,19,0,0,0,0,0,2
1601,Ethan Hassler,ARST,DL,12,14,26,3.0,31,2,0,0,0,0,0
1601,Jordan Davis,MSST,DE,12,14,26,0.0,0,0,0,0,0,0,1
1601,Mosiah Nasili-Kite,MD,DL,18,8,26,1.0,11,0,0,0,0,0,0
1601,DJ Warnell,ARIZ,DB,18,8,26,0.0,0,1,0,0,0,0,0
1601,Joshua Tarango,BALL,DL,8,18,26,0.5,3,0,0,0,0,0,0
1601,Bo Richter,AFA,LB,7,19,26,0.0,0,0,0,0,0,0,0
1601,Deonte Stanley,MTSU,CB,20,6,26,0.0,0,1,1,35,35,0,0
1601,Kobe Singleton,LIB,DB,21,5,26,0.0,0,6,2,0,0,0,0
1652,Davondre Robinson,CLT,DB,16,9,25,0.0,0,0,0,0,0,0,0
1652,Caleb Sampson,KU,DT,14,11,25,2.5,17,2,0,0,0,0,0
1652,Robert Beal Jr.,UGA,DE,16,9,25,3.0,19,0,0,0,0,0,1
1652,Brandon Pili,USC,DL,13,12,25,1.0,2,1,0,0,0,0,0
1652,Elijah Clark,TEM,CB,20,5,25,0.0,0,5,0,0,0,0,0
1652,Terry Hampton,ARK,DL,7,18,25,2.0,10,1,0,0,0,0,0
1652,Taron Vincent,OSU,DT,8,17,25,0.5,3,0,0,0,0,0,0
1652,Jack Powers,ECU,LB,11,14,25,1.0,11,1,0,0,0,0,0
1652,Bo Calvert,UCLA,LB,13,12,25,2.0,9,1,0,0,0,0,1
1652,Brandon Bishop,UL,DB,12,13,25,0.0,0,2,1,2,2,0,0
1652,Jordon Earle,APP,DL,6,19,25,0.0,0,1,0,0,0,0,0
1652,Davion Williams,WKU,DB,16,9,25,0.0,0,5,0,0,0,0,0
1652,Tyrique Stevenson,MIA,CB,18,7,25,0.0,0,7,2,0,0,0,0
1652,Cam Hart,ND,CB,17,8,25,0.0,0,4,0,0,0,0,0
1652,Ny'Quee Hawkins,VT,DB,12,13,25,0.0,0,0,0,0,0,0,0
1652,Jabari Moore,ARMY,DB,13,12,25,0.0,0,4,1,0,0,0,0
1652,Desmond Evans,UNC,EDGE,12,13,25,0.0,0,0,0,0,0,0,0
1652,Korie Black,OKST,CB,18,7,25,0.0,0,4,0,0,0,0,1
1652,Omar Darame,UNM,DE,9,16,25,2.0,23,1,0,0,0,0,2
1652,Latrell Jean,FAU,DT,11,14,25,2.5,9,1,0,0,0,0,0
1652,Samy Johnson,ARST,CB,17,8,25,0.0,0,2,1,69,69,0,1
1652,Asyrus Simon,UTSA,DL,10,15,25,0.5,6,3,0,0,0,0,0
1652,Maurice Wilmer,NEV,LB,14,11,25,0.0,0,0,0,0,0,0,0
1652,Kitan Crawford,TEX,S,17,8,25,0.0,0,1,0,0,0,0,0
1652,Jahari Rogers,SMU,DB,19,6,25,0.0,0,3,2,20,20,0,0
1652,Desmond Watson,FLA,DL,8,17,25,0.0,0,0,0,0,0,0,1
1652,Garnett Hollis Jr.,NU,CB,16,9,25,0.0,0,3,1,0,0,0,2
1652,Lance Keneley,STAN,LB,9,16,25,1.0,5,0,0,0,0,0,0
1652,Ben Bell,TXST,DL,11,14,25,2.0,19,0,0,0,0,0,1
1652,Miles Williams,CAL,DB,16,9,25,0.0,0,2,0,0,0,0,0
1652,Jordan Dunbar,RICE,CB,21,4,25,0.0,0,8,0,0,0,0,0
1652,Manny Stokes Jr.,CCU,CB,15,10,25,0.0,0,1,0,0,0,0,0
1652,Khari Johnson,ARK,DB,10,15,25,0.0,0,1,0,0,0,0,0
1652,Soane Toia,SJSU,DL,16,9,25,2.0,10,0,0,0,0,0,0
1652,Dierre Kelly,BGSU,DT,11,14,25,1.5,11,0,0,0,0,0,0
1652,Caleb Ransaw,TROY,CB,15,10,25,0.0,0,3,0,0,0,0,0
1652,Corey Platt Jr.,TULN,LB,21,4,25,1.0,7,0,1,-1,-1,0,0
1652,Jadarius Green-McKnight,MRSH,DB,11,14,25,0.0,0,1,0,0,0,0,0
1652,Tyrone Taleni,USC,DL,11,14,25,5.0,57,0,0,0,0,0,1
1652,Jacoby Mathews,TA&M,DB,15,10,25,0.0,0,3,0,0,0,0,0
1652,Zemaiah Vaughn,UTAH,CB,19,6,25,0.0,0,9,0,0,0,0,1
1652,Demetrius Hardamon,BGSU,LB,12,13,25,6.0,36,0,0,0,0,0,1
1652,Tylo Phillips,TULN,DL,15,10,25,0.0,0,0,0,0,0,0,1
1652,Muhammad Jammeh,NIU,S,8,17,25,0.0,0,1,1,4,4,0,0
1652,Cam Smith,EMU,DB,19,6,25,0.0,0,2,0,0,0,0,0
1652,Jimmori Robinson,UTSA,DL,11,14,25,0.0,0,1,0,0,0,0,0
1652,Michael Taaffe,TEX,DB,13,12,25,0.0,0,1,0,0,0,0,0
1652,Marc Stampley II,GASO,DB,20,5,25,0.0,0,4,1,0,0,0,0
1652,Hezekiah Masses,FIU,DB,13,12,25,0.0,0,4,0,0,0,0,0
1652,Tavian Coleman,USU,DT,12,13,25,1.0,1,0,0,0,0,0,0
