RK,NAME,TEAM,REC,YDS,AVG,LNG,TD
1024,Jairus Mack,CLT,7,88,12.6,23,1
1024,Steven McBride,KU,15,88,5.9,20,0
1024,Andrew Henry,ULM,14,88,6.3,17,1
1030,Jamal Turner,TOL,8,87,10.9,28,1
1030,Spencer Webb,ORE,13,87,6.7,30,1
1030,Giles Jackson,MICH/WASH,8,87,10.9,33,0
1030,Keyonta Lanier,UNM,5,87,17.4,47,1
1030,Trevor Hobbs,LIB,4,87,21.8,42,0
1035,Riley Smith,BSU,8,86,10.8,27,1
1035,Clay Cundiff,WISC,3,86,28.7,43,1
1035,Treon Sibley,LIB,6,86,14.3,33,1
1035,Julian Fleming,OSU,12,86,7.2,17,1
1035,Trevor Kardell,KU,5,86,17.2,44,0
1035,JJ Sparkman,TTU,7,86,12.3,17,2
1035,Chase Penry,COLO,8,86,10.8,21,1
1035,Elijah Arroyo,MIA,5,86,17.2,29,1
1043,Brandon Chapman,WAKE,12,85,7.1,16,3
1043,CT Thomas,BSU,10,85,8.5,24,0
1043,Jordan Mason,GT,10,85,8.5,18,1
1043,Devonta Lee,LSU,9,85,9.4,21,1
1043,Jermaine Johnson,MASS,9,85,9.4,27,0
1043,Damien Moore,CAL,13,85,6.5,26,1
1043,Jacob Gill,NU,8,85,10.6,31,1
1043,Elelyon Noa,USU,11,85,7.7,18,0
1051,Ryan Carriere,CLT,8,84,10.5,23,1
1051,Sean Shaw Jr.,ISU,9,84,9.3,17,1
1051,Nolan Matthews-Harris,SMU,8,84,10.5,31,2
1051,Jacob Bernard,UL,5,84,16.8,42,0
1051,Jimmy Calloway,TENN,5,84,16.8,44,1
1051,Seven McGee,ORE,7,84,12.0,27,0
1051,AJ Green,ARK,7,84,12.0,48,1
1051,Patrick Smith,VAN,16,84,5.3,21,0
1051,Kai Puailoa-Rojas,NAVY,3,84,28.0,37,1
1051,J.J. Jernighan,MSST,12,84,7.0,15,0
1061,James Charles,FAU,7,83,11.9,45,0
1061,Marquavius Weaver,MEM,9,83,9.2,19,0
1061,D'vonte Price,FIU,10,83,8.3,20,0
1061,John FitzPatrick,UGA,6,83,13.8,28,0
1061,Roschon Johnson,TEX,11,83,7.5,14,0
1061,Mike Hollins,UVA,16,83,5.2,19,0
1061,Caleb Ducking,MSST,9,83,9.2,18,0
1068,Dennis Smith,EMU,4,82,20.5,46,0
1068,Dariyan Wiley,ULM,9,82,9.1,17,1
1068,Snoop Conner,MISS,14,82,5.9,14,0
1068,Tyson Mobley,CCU,6,82,13.7,39,2
1068,Malcolm Johnson Jr.,AUB,6,82,13.7,49,1
1073,Jarek Broussard,COLO,13,81,6.2,21,0
1073,Chris Hilton Jr.,LSU,2,81,40.5,81,1
1073,Nate Muersch,M-OH,5,81,16.2,27,4
1073,Kyle Patterson,AFA,3,81,27.0,59,0
1073,Challen Faamatau,MD,7,81,11.6,37,0
1078,Aaron Cephus,HAW,7,80,11.4,49,1
1078,Alex Fontenot,COLO,13,80,6.2,43,1
1078,Dez Melton,LOU,3,80,26.7,36,0
1081,Brad Dennis,USM,10,79,7.9,14,0
1081,AJ Henning,MICH,10,79,7.9,24,0
1081,Seydou Traore,ARST,11,79,7.2,20,0
1084,Calvin Hill,TXST,18,78,4.3,20,0
1084,Malick Meiga,PSU,3,78,26.0,67,1
1086,Mike Evans,APP,7,77,11.0,28,0
1086,Robert French,RICE,7,77,11.0,19,1
1086,Darius Boone Jr.,EMU,5,77,15.4,45,0
1086,Jabari Small,TENN,9,77,8.6,22,0
1090,Jaylen Dixon,UTAH,5,76,15.2,29,1
1090,Drake De Iuliis,VT,5,76,15.2,39,1
1090,Ronnie Bell,MICH,1,76,76.0,76,1
1090,Jordan Byrd,SDSU,13,76,5.8,20,0
1090,Cade Stover,OSU,5,76,15.2,25,0
1090,Jordan Waters,DUKE,6,76,12.7,43,1
1090,Mark-Antony Richards,UCF,8,76,9.5,22,0
1090,Jaison Patterson,BGSU,12,76,6.3,13,0
1098,Abram Smith,BAY,13,75,5.8,14,0
1098,B.J. Baylor,ORST,8,75,9.4,17,0
1098,Isaiah Bowser,UCF,9,75,8.3,26,0
1098,Zamir White,UGA,9,75,8.3,15,0
1098,Chris Smith,UL,14,75,5.4,10,1
1098,Alex Escobar,NMSU,8,75,9.4,19,0
1098,Khafre Brown,UNC,1,75,75.0,75,1
1098,Moliki Matavao,ORE,9,75,8.3,15,1
1098,Aaron Young,RUTG,12,75,6.3,21,1
1107,CJ Verdell,ORE,8,74,9.3,20,1
1107,Miyan Williams,OSU,9,74,8.2,17,0
1107,Anthony Williams,MSU/AKR,7,74,10.6,22,0
1107,Tiyon Evans,TENN,4,74,18.5,47,1
1111,Kennedy Brooks,OU,9,73,8.1,25,0
1111,A'Jon Vivens,CSU,10,73,7.3,21,0
1111,Deonte Simpson,UNT,5,73,14.6,25,0
1111,Ajou Ajou,CLEM,6,73,12.2,36,0
1111,Joshua Simon,WKU,3,73,24.3,45,2
1111,Marcus Burke,FLA,2,73,36.5,61,0
1111,Bucky Irving,MINN,8,73,9.1,36,0
1118,Chandler Speights,TXST,10,72,7.2,18,0
1118,O'Maury Samuels,NMSU,12,72,6.0,14,0
1118,Ramel Keyton,TENN,7,72,10.3,15,0
1118,Keenan Garber,KSU,4,72,18.0,54,0
1118,EJ Smith,STAN,16,72,4.5,11,0
1118,Agiye Hall,ALA,4,72,18.0,28,0
1118,JaMichael Thompson,MTSU,9,72,8.0,18,0
1118,Tejhaun Palmer,UAB,6,72,12.0,18,0
1126,Brett Borske,WMU,6,71,11.8,21,2
1126,Chase Cokley,OHIO,8,71,8.9,15,1
1126,Shamari Brooks,TLSA,8,71,8.9,19,0
1126,Heron Maurisseau,CONN,8,71,8.9,40,0
1126,Dominique Johnson,ARK,7,71,10.1,43,1
1126,Koy Moore,LSU,5,71,14.2,28,0
1126,Savion Williams,TCU,6,71,11.8,16,0
1133,Ra'Von Bonner,TEM,7,70,10.0,25,0
1133,Brenden Bates,UK,11,70,6.4,15,1
1133,Brady Schipper,WISC,7,70,10.0,24,0
1133,Donnovan Moorer,TXST,9,70,7.8,23,0
1137,Matt Bjorson,IU,8,69,8.6,15,0
1137,Mershawn Rice,PUR,6,69,11.5,17,1
1137,Aaron Bedgood,CCU,5,69,13.8,40,2
1137,Jalil Farooq,OU,4,69,17.3,30,0
1137,Dominic DiNunzio,TCU,6,69,11.5,46,1
1137,Trebor Pena,SYR,2,69,34.5,62,1
1143,Brody Belt,NEB,6,68,11.3,24,0
1143,Charlie Mangieri,NU,9,68,7.6,25,0
1143,Coby Cavil,ULM,6,68,11.3,23,1
1143,Reese White,CCU,4,68,17.0,26,0
1143,Sieh Bangura,OHIO,5,68,13.6,24,0
1143,Avery Morrow,NEV,8,68,8.5,21,0
1143,Kole Taylor,LSU,6,68,11.3,41,1
1143,Marshall Lang,NU,11,68,6.2,20,3
1143,Ja'Markis Weston,FLA,5,68,13.6,36,1
1143,Kyle Monangai,RUTG,10,68,6.8,17,0
1143,Braden Smith,LOU,11,68,6.2,15,1
1154,Rontavius Groves,TXST,10,67,6.7,18,0
1154,Greg Latushko,CCU,9,67,7.4,9,0
1154,Jared Rus,ISU,7,67,9.6,19,0
1154,Deneric Prince,TLSA,7,67,9.6,20,0
1154,Jared Wiley,TEX,9,67,7.4,20,2
1154,Brian Battie,USF,7,67,9.6,20,0
1154,Jake Briningstool,CLEM,3,67,22.3,31,1
1154,Deion Colzie,ND,4,67,16.8,31,0
1154,Sean Atkins,USF,6,67,11.2,23,0
1154,J.J. Jones,UNC,4,67,16.8,46,0
1154,Joseph Manjack IV,USC,7,67,9.6,42,0
1154,Robert Lewis,GAST,10,67,6.7,20,1
1166,Taylor Edwards,MASS,5,66,13.2,32,1
1166,Cade Sutherland,USA,11,66,6.0,14,0
1166,Braden Cassity,OKST,5,66,13.2,20,0
1166,James Tupou,UTEP,2,66,33.0,41,0
1166,Chez Mellusi,WISC,7,66,9.4,35,0
1166,Keyon Lesane,NCST,8,66,8.3,18,0
1166,Talique Williams,GAST,1,66,66.0,66,1
1166,E.J. Williams Jr.,CLEM,9,66,7.3,17,0
1174,Vavae Malepeai,USC,12,65,5.4,14,0
1174,Mike O'Laughlin,WVU,11,65,5.9,11,0
1174,Jacob Rodriguez,UVA,8,65,8.1,17,0
1174,Luke Deal,AUB,9,65,7.2,15,1
1174,Leroy Watson IV,UTSA,7,65,9.3,24,1
1174,Markus Allen,WISC,3,65,21.7,31,0
1174,Jaden Knowles,OU,2,65,32.5,57,0
1181,Tyrion Davis-Price,LSU,10,64,6.4,21,0
1181,Kobie Campbell,RICE,7,64,9.1,16,0
1181,Jacob Hopper,USA,5,64,12.8,27,1
1181,Elijah Young,MIZ,11,64,5.8,11,1
1181,Ty Robinson,COLO,6,64,10.7,26,1
1181,Marion Lukes,CMU,9,64,7.1,20,0
1187,Khaleb Coleman,LIB,1,63,63.0,63,1
1187,Ethan Dedeaux,SDSU,5,63,12.6,40,1
1187,Nathaniel Peat,STAN,11,63,5.7,19,0
1187,Xavier Legette,SC,8,63,7.9,20,1
1187,Mark Walker,NAVY,7,63,9.0,18,0
1187,Ethan Hall,TLSA,10,63,6.3,12,1
1187,Kyle Van Leeuwen,USU,8,63,7.9,15,0
1194,Jordan Williams,BALL,10,62,6.2,19,0
1194,Wayne Taulapapa,UVA,11,62,5.6,17,1
1194,Kelley Joiner,USF,8,62,7.8,19,0
1194,Yusuf Terry,USF/BAY,6,62,10.3,24,0
1194,Jalin Conyers,TTU,6,62,10.3,35,1
1194,Malik Rutherford,GT,5,62,12.4,24,0
1194,Jay'juan Townsend,USA,1,62,62.0,62,0
1201,Tommy McIntyre,SMU,4,61,15.3,24,1
1201,Darius Pittman,TEM,5,61,12.2,29,0
1201,David Martin-Robinson,TEM,4,61,15.3,23,0
1201,JJ Jefferson,NU,5,61,12.2,32,0
1201,Chris Rodriguez Jr.,UK,13,61,4.7,12,3
1201,Kaleb Carter,UL,5,61,12.2,23,0
1201,Joe Wilkins Jr.,ND,4,61,15.3,23,1
1201,Brionne Penny,SDSU,5,61,12.2,20,0
1201,Paul Piferi,PUR,5,61,12.2,24,1
1201,Elijhah Badger,ASU,7,61,8.7,19,0
1201,Dajon Richard,USM,7,61,8.7,19,0
1201,Tyler Warren,PSU,5,61,12.2,29,1
1201,Jarquez Hunter,AUB,12,61,5.1,14,1
1214,Jake Molinich,BUFF,5,60,12.0,36,1
1214,AJ Lewis,TROY,10,60,6.0,22,0
1214,La'Vontae Shenault,COLO,6,60,10.0,23,0
1214,Cam Ross,CONN,8,60,7.5,13,0
1214,Wyatt Wieland,WYO,4,60,15.0,23,0
1214,Jayden Umbarger,NAVY,6,60,10.0,18,0
1220,Rodrigues Clark,MEM,11,59,5.4,15,1
1220,Trevor Borland,BUFF,7,59,8.4,19,1
1220,Landen King,AUB,5,59,11.8,25,1
1220,EJ Horton Jr.,MRSH,4,59,14.8,30,1
1220,Stevie Rocker Jr.,ARIZ,7,59,8.4,18,0
1225,Noah Whittington,WKU,12,58,4.8,20,0
1226,Latrell Williams,USF,7,57,8.1,40,0
1226,Monroe Young,CAL,4,57,14.3,30,0
1226,Rodney Hammond Jr.,PITT,8,57,7.1,22,2
1226,Keilan Robinson,TEX,7,57,8.1,25,0
1226,ChaVon McEachern,CLT,8,57,7.1,18,1
1226,Devin Neal,KU,7,57,8.1,19,1
1226,Roydell Williams,ALA,5,57,11.4,24,1
1233,Lucious Stanley,UAB,5,56,11.2,19,0
1233,Tre Siggers,SMU,9,56,6.2,50,1
1233,Jay Symonds,STAN,5,56,11.2,26,1
1233,Jack Westover,WASH,6,56,9.3,20,0
1233,Akeem Hayes,ARST,5,56,11.2,29,1
1233,Lexington Joseph,FIU,8,56,7.0,13,0
1233,Jude Wolfe,USC,8,56,7.0,18,0
1233,Latrell Caples,BSU,4,56,14.0,23,0
1233,Elijah Queen,UNM,4,56,14.0,28,0
1233,Logan Diggs,ND,6,56,9.3,20,1
1233,Khamran Laborn,BUFF,7,56,8.0,16,0
1244,Trey Sanders,ALA,6,55,9.2,36,0
1244,Jordan Nathan,USU,4,55,13.8,39,1
1244,Christian Beal-Smith,WAKE,9,55,6.1,15,0
1244,Gavin Reinwald,CAL,4,55,13.8,31,2
1244,Kevin Mensah,CONN,12,55,4.6,14,0
1244,Blake Watson,ODU,10,55,5.5,13,1
1244,DJ Jones,UNC,12,55,4.6,13,0
1251,T.J. Green,LIB,7,54,7.7,18,0
1251,Alec Burton,OHIO,7,54,7.7,22,0
1251,Ze'Vian Capers,AUB,6,54,9.0,13,0
1251,Dominic Richardson,OKST,7,54,7.7,24,0
1251,Silas Starr,STAN,6,54,9.0,12,0
1251,Jahkai Gill,CONN,7,54,7.7,17,0
1251,Jordan Dingle,UK,2,54,27.0,31,0
1258,Devin Darrington,HARV/UVA,4,53,13.3,34,0
1258,DeAngelo Wilson,WKU/APSU,3,53,17.7,24,0
1258,Kobe Smith,SDSU,3,53,17.7,25,0
1258,Dashaun Davis,APP,3,53,17.7,33,1
1258,Jacquez Stuart,TOL,8,53,6.6,22,0
1258,Keyon Henry-Brooks,VAN/LT,6,53,8.8,14,0
1258,Jack Mashburn,LSU,4,53,13.3,26,0
1258,Montrell Johnson Jr.,UL,6,53,8.8,15,0
1258,Juju McDowell,SC,9,53,5.9,13,0
1267,Isaiah Richardson,SDSU,4,52,13.0,24,0
1267,Trae Hall,UNM,8,52,6.5,21,1
1267,Keshawn King,VT,2,52,26.0,47,1
1267,Joshua Youngblood,RUTG,6,52,8.7,15,1
1267,Tahj Brooks,TTU,6,52,8.7,18,0
1267,Elijah Metcalf,MTSU,4,52,13.0,26,0
1267,Walker Merrill,TENN,5,52,10.4,16,0
1267,Shamar Garrett,SJSU,11,52,4.7,10,0
1267,Victor Konopka,RUTG,4,52,13.0,20,0
1267,Brandon Thomas,MEM,8,52,6.5,13,0
1277,Sean McGrew,WASH,8,51,6.4,19,0
1277,Cameron Hairston,CONN,5,51,10.2,25,0
1277,Peyton Sawyer,HOU,4,51,12.8,16,0
1277,TJ Banks,WVU,6,51,8.5,17,0
1277,Steven Fiso,HAW,2,51,25.5,32,2
1277,Tai Felton,MD,5,51,10.2,20,0
1277,Jaivian Lofton,LIB,3,51,17.0,27,1
1284,Calvin Tyler Jr.,USU,11,50,4.5,11,0
1284,Chris Carter,USF,7,50,7.1,14,1
1284,Matt Alaimo,RUTG,5,50,10.0,17,0
1284,Caleb McMillan,MRSH,4,50,12.5,16,0
1284,Jacob Adams,LT,6,50,8.3,34,1
1284,Jaren Mangham,COLO/USF,5,50,10.0,30,0
1284,Phil Mafah,CLEM,7,50,7.1,15,0
1284,Dalevon Campbell,ILL,3,50,16.7,31,0
1284,T.J. Jones,UAB,8,50,6.3,20,0
1284,Keon Coleman,MSU,7,50,7.1,12,1
1294,Ivory Kelly-Martin,IOWA,7,49,7.0,11,0
1294,Jontre Kirklin,LSU,4,49,12.3,23,0
1294,Jordan Jakes,UNLV,5,49,9.8,12,0
1294,Traevon Kenion,SC,4,49,12.3,18,1
1294,Dylan Downing,PUR,10,49,4.9,21,0
1299,Jaret Pallotta,MASS,6,48,8.0,18,0
1299,Seth Caillouet,TXST,3,48,16.0,23,0
1299,Jamarye Joiner,ARIZ,4,48,12.0,29,0
1299,Andrew Bench,BGSU,2,48,24.0,33,1
1299,Eli Wilson,APP,8,48,6.0,14,1
1299,Mikel Barkley,TCU,1,48,48.0,48,0
1299,Carson Rieder,LT,1,48,48.0,48,0
1299,Connor Witthoft,UNM,5,48,9.6,18,1
1299,Keleki Latu,CAL,4,48,12.0,24,1
1308,Jacolby Hewitt,IU,8,47,5.9,18,0
1308,Geordon Porter,ASU,1,47,47.0,47,0
1308,Gavin Williams,IOWA,9,47,5.2,11,0
1308,Malachai Jones,TLSA,3,47,15.7,16,0
1308,Isaiah Jacobs,MD,7,47,6.7,16,0
1313,Dawson Downing,MIZ,5,46,9.2,14,0
1313,Nate Craig-Myers,UCF,3,46,15.3,19,0
1313,Messiah Swinson,MIZ,5,46,9.2,11,0
1313,Shelton Zeon III,UNLV,6,46,7.7,12,0
1313,Marcel Brooks,TCU,5,46,9.2,17,0
1313,Khi Mathieu,MEM,3,46,15.3,27,0
1313,Elijah Canion,AUB,4,46,11.5,17,0
1313,Christan Horn,APP,5,46,9.2,16,0
1313,Caden Prieskorn,MEM,4,46,11.5,20,0
1313,Anthony Simpson,ARIZ,4,46,11.5,15,0
1313,Myles Bailey,CMU,5,46,9.2,24,0
1324,Andrew Clair,NU/BGSU,10,45,4.5,12,0
1324,Justice McCoy,CSU,3,45,15.0,22,0
1324,Michael Ezeike,UCLA,3,45,15.0,26,1
1324,Rhett Williams,M-OH,3,45,15.0,21,0
1324,Cole Caterbone,ARMY,5,45,9.0,14,0
1324,Chris Carpenter,COLO,7,45,6.4,19,0
1324,Trevon West,OU,4,45,11.3,35,0
1324,Cody Jackson,OU,5,45,9.0,12,0
1332,Jaeger Bull,RICE,8,44,5.5,13,2
1332,Cameron Sullivan-Brown,PSU,4,44,11.0,16,0
1332,Kaegun Williams,SDSU,7,44,6.3,13,0
1332,MarShawn Lloyd,SC,3,44,14.7,25,0
1332,Micah Kelly,TOL,5,44,8.8,18,0
1332,Justin Richard Baker,CAL,7,44,6.3,13,0
1332,Ky Thomas,MINN,6,44,7.3,11,0
1332,Marlyn Johnson,BUFF,3,44,14.7,26,1
1332,Thomas Zsiros,TOL,3,44,14.7,20,0
1332,Jackson Meeks,UGA,3,44,14.7,27,0
1332,Payton Mangrum,SC,1,44,44.0,44,1
1343,Kareem Walker,USA,12,43,3.6,9,1
1343,Raymond James,KENT,5,43,8.6,18,0
1343,Tommy Bush,UNT,3,43,14.3,22,0
1343,Kay'Ron Lynch-Adams,MASS,7,43,6.1,21,0
1343,Jirehl Brock,ISU,7,43,6.1,9,1
1343,Chandler Pittman,USM,5,43,8.6,31,2
1343,Holden Willis,USF,2,43,21.5,32,0
1343,Josh McCray,ILL,2,43,21.5,40,0
1343,Omni Wells,MSST,2,43,21.5,40,0
1343,Tip Reiman,ILL,3,43,14.3,24,1
1353,Tyler Nevens,SJSU,8,42,5.3,15,1
1353,Bryce Wolma,ARIZ,6,42,7.0,11,1
1353,Savon Scarver,USU,6,42,7.0,10,1
1353,Ryan Montgomery,CIN,6,42,7.0,19,1
1353,James Mitchell,VT,5,42,8.4,20,1
1353,Gavin Schoenwald,VAN,4,42,10.5,19,1
1353,Jaden Payoute,VT,1,42,42.0,42,0
1353,Brett Seither,UGA,3,42,14.0,30,1
1353,Gee Scott Jr.,OSU,5,42,8.4,16,0
1353,Daijun Edwards,UGA,2,42,21.0,37,0
1353,JuTahn McClain,UK,6,42,7.0,25,1
1353,Jadon Jackson,MISS,5,42,8.4,17,0
1353,Jalen John,ARIZ,8,42,5.3,14,0
1353,Mekhi Shaw,SDSU,4,42,10.5,15,0
1367,Brad Anderson,MTSU,5,41,8.2,18,0
1367,Marcus Rogers,TROY,2,41,20.5,39,0
1367,Monte Watkins,TCU,3,41,13.7,27,0
1367,Rocko Griffin,VAN,10,41,4.1,16,0
1367,Samario Rudolph,UAB,6,41,6.8,25,1
1367,Eli Sanders,ISU,3,41,13.7,19,0
1373,Xavier Williams,KENT,4,40,10.0,16,0
1373,Cameron Montgomery,RICE,7,40,5.7,12,0
1373,Malik Jackson,ULM,10,40,4.0,20,0
1373,A.J. Howard,ARMY,2,40,20.0,36,0
1373,Tahj Magee,LT,3,40,13.3,16,0
1373,Emil Smith,GASO,4,40,10.0,11,0
1373,Jordan Kress,CSU/UNM,4,40,10.0,18,0
1373,Malik Bowen-Sims,DUKE,5,40,8.0,14,0
1373,Caleb Rillos,AFA,1,40,40.0,40,0
1382,Gavin Sharp,UTSA,3,39,13.0,18,0
1382,John Chenal,WISC,7,39,5.6,10,1
1382,Dezmon Jackson,OKST,7,39,5.6,16,0
1382,Rufus Harvey,MSST,5,39,7.8,11,1
1382,Braelon Allen,WISC,8,39,4.9,16,0
1382,Chris Jackson,BYU,4,39,9.8,15,0
1382,Chris Rhone,CCU,2,39,19.5,32,1
1389,Will Brown,CLEM,2,38,19.0,26,0
1389,Jordan Young,FSU,4,38,9.5,28,1
1389,Caleb Lynum,FIU,4,38,9.5,11,0
1389,La'Darius Jefferson,WMU,3,38,12.7,23,0
1389,Nik Ognenovic,AKR,2,38,19.0,21,1
1389,Kurtis Rourke,OHIO,1,38,38.0,38,0
1389,Keshawn Wicks,ODU,3,38,12.7,19,0
1396,Tre Tipton,PITT,5,37,7.4,10,0
1396,Darius Bracy,CMU,4,37,9.3,29,0
1396,Orlando Lacey,TROY,2,37,18.5,31,0
1396,Richard Newton,WASH,6,37,6.2,10,0
1396,Brenden Brady,UTSA,4,37,9.3,13,0
1396,Justice Ellison,WAKE,7,37,5.3,13,1
1396,Jalen Johnson,ARIZ,4,37,9.3,23,0
1396,Ryan Jackovic,ARMY,1,37,37.0,37,0
1396,Greg Garner,LT,2,37,18.5,33,1
1396,Kue Olotoa,UNLV,4,37,9.3,15,0
1396,Tru Edwards,HAW,5,37,7.4,12,0
1407,Hunter Buczkowski,CMU,4,36,9.0,13,1
1407,Frank Harris,UTSA,3,36,12.0,23,1
1407,John Lovett,PSU/BAY,9,36,4.0,18,0
1407,George Takacs,ND,3,36,12.0,19,1
1407,Nick Nash,SJSU,4,36,9.0,16,0
1407,Blake Hester,AKR,9,36,4.0,9,0
1413,K.D. Nixon,USC/COLO,3,35,11.7,16,1
1413,I'Shawn Stewart,EMU,4,35,8.8,16,0
1413,Harold Joiner III,MSU,5,35,7.0,9,0
1413,Ja'Quavion Fraziars,FLA,5,35,7.0,16,2
1413,Isaiah Holiness,SJSU,5,35,7.0,16,0
1413,Bryce Kennon,CLT,4,35,8.8,18,0
1413,Dior Scott,HAW,2,35,17.5,28,0
1413,Michael Fitzgerald,MASS,3,35,11.7,14,0
1413,Gavin Yates,BAY,4,35,8.8,18,0
1422,Trey Pugh,NU,7,34,4.9,9,2
1422,James Bostic,OHIO/VAN,5,34,6.8,10,0
1422,DeAmonte King,TOL,2,34,17.0,19,0
1422,Chuck McClelland,CIN,5,34,6.8,15,0
1422,Elijah Collins,MSU,3,34,11.3,20,1
1422,Cooper Legas,USU,1,34,34.0,34,0
1422,Mohamed Toure,NIU,4,34,8.5,14,0
1422,Blake Nowell,TCU,3,34,11.3,20,1
1422,Devon Dorsey,M-OH,3,34,11.3,14,0
1422,Amauri Pesek-Hickson,KU,5,34,6.8,14,0
1422,Dean Patterson,FIU,3,34,11.3,16,0
1433,Dontae Smith,GT,7,33,4.7,16,0
1433,Chad Magyar,UNLV,5,33,6.6,11,0
1433,Nate Jefferson,FIU,5,33,6.6,10,1
1433,John Gentry,USU,5,33,6.6,12,0
1433,De'Von Fox,TEM,5,33,6.6,13,0
1433,Alex Brown,WYO,3,33,11.0,19,0
1433,Jake Orlando,MASS,3,33,11.0,17,1
1433,Jake Clemons,CLT,4,33,8.3,22,1
1433,Malachi Thomas,VT,2,33,16.5,34,0
1433,Kylen Austin,LIB,1,33,33.0,33,0
1443,Collin Moore,CAL,8,32,4.0,10,0
1443,Jalen Holston,VT,4,32,8.0,29,1
1443,Max May,CLEM,1,32,32.0,32,0
1443,Josiah Norwood,UCLA,4,32,8.0,12,0
1443,Levar Gumms,CMU/NWST,4,32,8.0,14,0
1443,Jack Eschenbach,WISC,3,32,10.7,18,0
1443,Bradley Archer,STAN,3,32,10.7,13,0
1443,James Phillips,HAW,4,32,8.0,16,0
1443,Bobby Wooden,UNM,7,32,4.6,12,0
1452,Jordan Jones,CIN,4,31,7.8,11,1
1452,Dylan Koch,BALL,2,31,15.5,28,0
1452,Hassan Littles,BALL,6,31,5.2,11,0
1452,Caylin Newton,AUB,1,31,31.0,31,0
1452,Trilion Coles,UCF,6,31,5.2,15,1
1452,Tyger Goslin,NAVY,3,31,10.3,18,0
1452,Deon Fountain,CCU,1,31,31.0,31,0
1452,Jake Spiewak,AFA,1,31,31.0,31,0
1452,Cameron Wright,MEM,1,31,31.0,31,0
1452,Brian Brewton,CONN,12,31,2.6,13,0
1452,Joshua Lingenfelter,ARMY,1,31,31.0,31,0
1463,Martell Pettaway,MTSU,5,30,6.0,10,0
1463,Michael Marchese,ILL,2,30,15.0,15,0
1463,Eric Hommel,KSU,2,30,15.0,24,0
1463,Peje' Harris,GT,5,30,6.0,19,0
1463,Markese Stepp,NEB,1,30,30.0,30,0
1463,Nazir Burnett,TEM,2,30,15.0,26,0
1463,Bradley Rozner,RICE,2,30,15.0,20,0
1463,Isaac Ross,MASS/CHSO,6,30,5.0,11,0
1463,Alante Brown,NEB,3,30,10.0,11,0
1463,Austin Erickson,UNM,3,30,10.0,14,0
1463,Kaedin Robinson,UCF,1,30,30.0,30,1
1463,Bryan Hill,USA,5,30,6.0,16,0
1475,Garet Morrell,MRSH,2,29,14.5,21,0
1475,Bobby Cole,UNM,10,29,2.9,12,0
1475,Jahmyl Jeter,TXST,10,29,2.9,9,0
1475,Christian Turner,WAKE,4,29,7.3,12,0
1475,Mitchell Quinn,WSU,2,29,14.5,15,0
1475,Jaylen Johnson,UGA,3,29,9.7,21,0
1475,Tony Mathis Jr.,WVU,7,29,4.1,9,0
1475,Jordon Simmons,MSU,7,29,4.1,14,1
1475,Daniyel Ngata,ASU,4,29,7.3,14,0
1475,Marquis Wilson,PSU,3,29,9.7,14,0
1475,Malachi Holt-Bennett,IU,1,29,29.0,29,1
1475,Da'quan Bailey-Brown,USM,4,29,7.3,20,0
1487,Mitch Rossi,OSU,4,28,7.0,22,1
1487,Emory Jones,FLA,2,28,14.0,22,1
1487,James Palmer,TLSA,2,28,14.0,25,0
1487,Lopini Katoa,BYU,9,28,3.1,9,1
1487,Andrew Van Buren,BSU,7,28,4.0,6,0
1487,Keegan Jones,UCLA,2,28,14.0,19,0
1487,Kaleo Ballungay,UNLV,1,28,28.0,28,0
1487,Anthony Watkins,TLSA,4,28,7.0,8,0
1487,Josh Lifson,LOU,1,28,28.0,28,0
1487,Shermari Jones,CCU,3,28,9.3,22,0
1487,Daniel Jackson,ISU,4,28,7.0,23,0
1487,Stetson Moore,LIB,1,28,28.0,28,0
1499,Chris Booker,OSU,2,27,13.5,16,0
1499,Adam Luehrman,OHIO,4,27,6.8,9,0
1499,Walter Dawn Jr.,UTEP,3,27,9.0,14,0
1499,Will Swinney,CLEM,7,27,3.9,11,0
1499,Holton Ahlers,ECU,2,27,13.5,27,1
1499,Jaquayln Crawford,ARK,3,27,9.0,19,0
1499,Elijah Davis,ODU,7,27,3.9,15,0
1499,Shemar Thornton,FIU,5,27,5.4,14,0
1499,Ray Davis,VAN,5,27,5.4,11,0
1499,Hudson Henry,ARK,4,27,6.8,19,0
1499,Luke Bussel,VT,2,27,13.5,21,0
1499,Colin O'Brien,WYO,2,27,13.5,17,0
1499,Tyrese Mack,NEV,2,27,13.5,16,0
1512,Mulbah Car,HOU,4,26,6.5,12,0
1512,Caleb Twyford,TXST,7,26,3.7,17,1
1512,Darrian Felix,USF,5,26,5.2,11,0
1512,Sean Eckert,ARMY,1,26,26.0,26,0
1512,Gerald Green,GASO,2,26,13.0,16,0
1512,CJay Boone,UNM,2,26,13.0,15,0
1512,Dea Dea McDougle,MD,5,26,5.2,9,0
1512,Davion Ervin-Poindexter,IU,4,26,6.5,11,0
1512,Deion Burks,PUR,1,26,26.0,26,0
1512,Frank Peasant,MTSU,6,26,4.3,13,0
1512,Will Rolapp,MICH,1,26,26.0,26,0
1523,Kobay White,BC,1,25,25.0,25,0
1523,Berkeley Holman,NU,3,25,8.3,17,1
1523,Kevin Marks Jr.,BUFF,8,25,3.1,9,0
1523,Carson Kaleo,FIU,4,25,6.3,10,0
