RK,NAME,TEAM,ATT,YDS,AVG,LNG,TD
511,Rickey Hunt Jr.,OHIO,23,134,5.8,40,4
515,Nicco Marchiol,WVU,38,133,3.5,22,1
516,Drake Anderson,AKR,40,132,3.3,15,1
516,Quincy Patterson,TEM,41,132,3.2,24,4
516,Latrele Palmer,JMU,33,132,4.0,13,1
516,Brashard Smith,MIA,9,132,14.7,80,1
520,Savion Red,TEX,30,131,4.4,24,1
521,Joshua Fleeks,NEB,17,130,7.6,74,1
522,Rocky Lombardi,NIU,72,129,1.8,33,7
522,Andrew Paul,UGA,29,129,4.4,14,1
522,Ja'Vin Simpkins,CCU,21,129,6.1,22,1
525,Mitch Griffis,WAKE,106,128,1.2,27,2
525,Kobe Johnson,CSU,44,128,2.9,13,1
525,Jaison Patterson,BGSU,35,128,3.7,20,1
528,Ethan Garbers,UCLA,35,127,3.6,20,0
529,Eli Stowers,NMSU,29,125,4.3,26,2
529,Quinten Joyner,USC,18,125,6.9,47,1
531,Dylan Hopkins,UNM,51,124,2.4,48,1
531,PaSean Wimberly,BGSU,22,124,5.6,42,1
531,CJ Hester,WMU,29,124,4.3,29,2
534,Bryce Williams,MINN,36,123,3.4,8,1
534,Sam Hartman,ND,45,123,2.7,38,3
534,Dorian Lewis,UNM,24,123,5.1,23,0
537,Cooper Legas,USU,68,122,1.8,24,0
538,John Emery Jr.,LSU,23,121,5.3,17,1
538,Jayden de Laura,ARIZ,21,121,5.8,53,3
538,Adrian Murdaugh,SHSU,26,121,4.7,52,2
541,Dakereon Joyner,SC,50,120,2.4,16,5
541,Ta'Quan Roberson,CONN,46,120,2.6,24,2
541,Maddux Madsen,BOIS,33,120,3.6,27,2
544,Tyson Riley,ARMY,15,119,7.9,43,1
545,Willie Shaw III,TOL,31,118,3.8,14,0
546,Luke McCaffrey,RICE,15,117,7.8,40,0
546,CJ Campbell Jr.,FSU,7,117,16.7,70,1
548,Carson Beck,UGA,60,116,1.9,15,4
548,Jackson Arnold,OU,31,116,3.7,20,1
548,Domonique Thomas,CLEM,18,116,6.4,19,1
548,Vaughn Blue,LIB,19,116,6.1,21,0
548,Jake Retzlaff,BYU,51,116,2.3,19,3
553,Asa Martin,TROY,25,114,4.6,16,0
553,Jamaal Bell,NEV,32,114,3.6,31,1
555,Sedrick Irvin,STAN,26,113,4.3,45,1
556,David Mbadinga,GASO,22,112,5.1,29,2
557,AJ Henning,NU,27,110,4.1,17,1
557,Dallan Hayden,OSU,19,110,5.8,19,1
557,Trey Holly,LSU,11,110,10.0,67,1
557,Jaivian Thomas,CAL,18,110,6.1,27,1
561,Jayden Limar,ORE,24,109,4.5,21,1
561,Jayden McGowan,VAN,18,109,6.1,18,0
563,D.Q. James,WYO,35,106,3.0,15,0
563,Cameron Seldon,TENN,25,106,4.2,13,0
563,Kyson Brown,ASU,23,106,4.6,15,0
566,Damarius Good,TXST,11,105,9.5,24,0
566,Carlos Del Rio-Wilson,SYR,21,105,5.0,27,1
566,Leo Pulalasi,WSU,18,105,5.8,16,0
566,Jacob Fields,LT,26,105,4.0,30,2
570,Spencer Rattler,SC,97,104,1.1,28,4
570,Timmy McClain,UCF,42,104,2.5,22,1
570,Jaylen Henderson,TA&M,41,104,2.5,22,2
573,Ike Daniels,SYR,18,103,5.7,22,0
573,Walter Taylor III,VAN,30,103,3.4,18,1
573,Martin Blake,SDSU,28,103,3.7,12,1
576,Noah Smith,SHSU,27,102,3.8,25,2
576,Charlie Norman,ULM,24,102,4.3,17,0
576,Ashton Hayes,NEV,30,102,3.4,35,0
579,Gerald Green,ECU,25,101,4.0,46,2
579,Shedro Louis,TULN,34,101,3.0,16,0
579,DJ Riles,MTSU,19,101,5.3,16,1
579,Zane Minors,SMU,24,101,4.2,14,0
583,Austin Reed,WKU,42,100,2.4,26,4
584,Calvin Hill,TXST,31,98,3.2,13,0
585,David Bailey,TA&M,20,97,4.8,19,1
585,Aaron Turner,CIN,11,97,8.8,26,0
587,Jordan Houston,NCSU,25,96,3.8,15,0
587,Kevin Davis,M-OH,25,96,3.8,12,1
587,Jordan Younge-Humphrey,UNLV,12,96,8.0,32,1
587,Rico Barfield,BALL,25,96,3.8,24,1
587,Jamal Johnson,BGSU,15,96,6.4,32,0
587,AJ Newberry,VAN,20,96,4.8,29,0
587,Ethan Crawford,USM,42,96,2.3,16,1
594,Jalil Farooq,OU,17,95,5.6,22,0
594,Sean Jackson,AUB,6,95,15.8,45,1
596,Athan Kaliakmanis,MINN,74,94,1.3,23,2
596,Aaron Young,RUTG,16,94,5.9,16,1
598,Jalen Berger,MSU,25,93,3.7,12,1
598,Jacques Badolato-Birdsell,NEV,37,93,2.5,15,1
598,Anthony Simpson,MASS,11,93,8.5,17,1
598,Zach Hrbacek,SHSU,37,93,2.5,10,0
598,Tylan Hines,HAW,27,93,3.4,18,0
598,John Mateer,WSU,21,93,4.4,15,3
598,Kamari Moulton,IOWA,27,93,3.4,18,2
605,Jalin Conyers,TTU,22,92,4.2,39,1
606,Ari Broussard,RICE,29,91,3.1,16,0
606,Billy Edwards Jr.,MD,29,91,3.1,17,7
606,Justin Williams-Thomas,CAL,21,91,4.3,23,0
609,Dante Dowdell,ORE,17,90,5.3,13,1
610,Nasjza Bryant-Lelei,HAW,26,89,3.4,17,0
610,Tommy Ulatowski,KENT,47,89,1.9,39,1
612,Cole Snyder,BUFF,67,88,1.3,22,1
612,Justin Lynch,NIU,13,88,6.8,30,1
614,Harrison Barker,UAB,15,87,5.8,12,0
614,Rodney Gallagher III,WVU,15,87,5.8,15,0
616,Isaac Jernagin,SJSU,12,86,7.2,45,0
616,Alex Orji,MICH,15,86,5.7,20,1
616,Ty Simpson,ALA,14,86,6.1,78,2
616,Fernando Mendoza,CAL,49,86,1.8,16,2
620,Ryan Browne,PUR,21,85,4.0,12,0
620,Jekail Middlebrook,MTSU,18,85,4.7,25,2
622,Silas Bolden,ORST,9,84,9.3,45,2
623,Colson Yankoff,UCLA,13,83,6.4,25,1
623,Markel Johnson,ARMY,22,83,3.8,19,0
625,Chase Jenkins,RICE,14,82,5.9,28,1
626,Darwin Barlow,USC,8,81,10.1,43,1
626,Jaren Mangham,MSU,30,81,2.7,7,0
626,TJ Finley,TXST,78,81,1.0,24,5
626,Aidan Laughery,ILL,16,81,5.1,19,1
626,Cade Harris,AFA,11,81,7.4,29,2
631,Brady Lichtenberg,CIN,12,80,6.7,17,1
631,Jack Lausch,NU,19,80,4.2,46,1
631,Evan Svoboda,WYO,25,80,3.2,18,2
631,Larry Robinson,ARMY,6,80,13.3,23,1
635,Matt Jones,MISS,12,79,6.6,36,2
635,Aidan Chiles,ORST,17,79,4.6,23,3
637,Brandon Buckhaulter,UAB,7,78,11.1,35,0
637,Isaiah Newell,ORST,25,78,3.1,11,0
637,Miles Davis,BYU,16,78,4.9,13,0
640,Micah Bernard,UTAH,16,76,4.8,13,1
640,Caden Veltkamp,WKU,23,76,3.3,28,0
642,Keyvone Lee,MSST,12,75,6.3,33,0
642,Grant Wells,VT,17,75,4.4,60,1
642,Conner Harrell,UNC,22,75,3.4,61,1
642,Quinn Ewers,TEX,59,75,1.3,30,5
642,PJ Martin,USA,12,75,6.3,36,1
642,Cole Ballard,KU,20,75,3.8,27,0
648,Tulu Griffin,MSST,17,74,4.4,17,1
648,Jalon Daniels,KU,27,74,2.7,17,0
650,Ben Wooldridge,UL,17,73,4.3,24,2
650,Quintrevion Wisner,TEX,12,73,6.1,21,1
650,Xayvion Turner-Bradshaw,VT,4,73,18.3,47,1
650,Chris Johnson Jr.,MIA,11,73,6.6,24,1
654,Jalen Mitchell,CONN,22,72,3.3,23,0
654,Terrence Williams,UL,23,72,3.1,11,1
654,Kenny Johnson,PITT,10,72,7.2,14,0
657,Sammy Malignaggi,JMU,13,71,5.5,15,0
657,Tank Smith,PSU,9,71,7.9,39,0
657,Charlie Spegal,BALL,15,71,4.7,14,1
657,Nico Iamaleava,TENN,20,71,3.5,25,3
657,Peyton Jones,DUKE,20,71,3.5,15,1
662,Stone Earle,UNT,16,70,4.4,34,0
662,Zachariah Branch,USC,9,70,7.8,21,1
664,Jarris Williams,TROY,14,69,4.9,25,1
664,Sawyer Robertson,BAY,35,69,2.0,31,1
664,Bryce Duke,VT,11,69,6.3,31,0
664,Benjamin Hall,MICH,15,69,4.6,19,0
664,Nate Milanowski,M-OH,11,69,6.3,23,1
669,Trenton Bourguet,ASU,26,68,2.6,17,2
669,Larenzo McMillan,NMSU,5,68,13.6,30,0
669,Hunter Herring,ULM,13,68,5.2,18,0
669,Nehemiah Martinez I,TTU,13,68,5.2,11,0
673,Trent Pennix,NCSU,2,67,33.5,60,1
673,Kamarro Edmonds,ECU,14,67,4.8,17,2
673,Semaj Morgan,MICH,4,67,16.8,44,2
673,Carson Hansen,ISU,22,67,3.0,12,0
673,Sam Leavitt,MSU,13,67,5.2,22,0
678,Tony Muskett,UVA,61,66,1.1,20,1
679,Rahmir Johnson,NEB,12,65,5.4,44,0
679,Ahmani Marshall,APP,20,65,3.3,11,2
679,Treyson Bourguet,WMU,36,65,1.8,29,0
679,Marlon Gunn Jr.,ECU,24,65,2.7,13,0
679,Keyjuan Brown,LOU,11,65,5.9,14,1
684,Deion Smith,BYU,23,64,2.8,18,1
684,Yulkeith Brown,TULN,6,64,10.7,15,2
686,Solo Vaipulu,HAW,12,63,5.3,14,0
686,Conner Weigman,TA&M,12,63,5.3,19,2
686,Gunner Stockton,UGA,11,63,5.7,14,0
686,Rocco Becht,ISU,62,63,1.0,14,3
686,Juju McDowell,SC,26,63,2.4,17,2
686,Cam'Ron McCoy,EMU,15,63,4.2,16,1
692,Keshawn King,WMU,14,62,4.4,17,1
692,Ricky Pearsall,FLA,3,62,20.7,39,2
692,Demarkcus Bowman,UCF,10,62,6.2,12,1
692,Bryce Farrell,STAN,21,62,3.0,12,3
692,Savion Williams,TCU,11,62,5.6,14,0
692,Sevion Morrison,KU,10,62,6.2,16,1
692,Zuberi Mobley,FAU,22,62,2.8,11,0
692,Chase Gillespie,VAN,22,62,2.8,10,0
692,Jaylen Jenkins,WSU,20,62,3.1,17,0
701,KZ Adams,GAST,35,61,1.7,6,0
701,Jake Strong,TTU,6,61,10.2,54,0
701,Jack Turner,LT,29,61,2.1,12,2
704,Phil Jurkovec,PITT,39,60,1.5,23,1
704,J'Wan Evans,JVST,21,60,2.9,12,4
704,Reggion Bennett,JVST,27,60,2.2,13,0
704,Creed Whittemore,MSST,4,60,15.0,53,1
704,Keith Adams Jr.,CLEM,11,60,5.5,14,0
704,Ryan Butler,STAN,18,60,3.3,17,0
710,Alton McCaskill,COLO,14,59,4.2,9,0
710,Sam Jackson V,CAL,26,59,2.3,27,1
710,Gage Larvadain,M-OH,5,59,11.8,46,0
713,E.J. Wilson,TEM,13,58,4.5,20,0
713,Miles Stewart,ARMY,15,58,3.9,10,0
713,Cam Cook,TCU,16,58,3.6,16,0
716,Malik Caper,LIB,13,57,4.4,11,0
716,Jacurri Brown,MIA,15,57,3.8,11,2
718,Jarrett Guest,CCU,11,56,5.1,33,1
718,Nick Mosley,BGSU,8,56,7.0,23,0
718,Jordan McDonald,UCF,18,56,3.1,10,3
718,Samuel Singleton Jr.,FSU,8,56,7.0,24,0
722,Desmond Trotter,USA,14,55,3.9,17,1
722,Tucker Gleason,TOL,12,55,4.6,24,0
722,CJ Harris,OHIO,12,55,4.6,23,0
722,Eugene Wilson III,FLA,6,55,9.2,18,0
726,Kaleb Brown,IOWA,9,54,6.0,13,0
726,Brayden Schager,HAW,103,54,0.5,40,2
726,Ahmad Haston,MASS,16,54,3.4,7,0
729,Ben Yurosek,STAN,11,53,4.8,10,0
729,Noah Kim,MSU,27,53,2.0,14,0
729,Jack Shields,ODU,22,53,2.4,66,1
729,Ezell Jolly,UTEP,15,53,3.5,14,0
733,Lee Witherspoon,UAB,17,52,3.1,17,0
733,Sean Atkins,USF,6,52,8.7,20,0
733,Brock Lampe,NIU,13,52,4.0,11,1
736,Jha'Quan Jackson,TULN,5,51,10.2,24,0
736,Elijhah Badger,ASU,11,51,4.6,17,1
736,Jaylin Lane,VT,14,51,3.6,11,0
736,Owen McCown,UTSA,15,51,3.4,26,0
736,Marco Lainez,IOWA,6,51,8.5,16,0
736,LaNorris Sellers,SC,5,51,10.2,36,1
736,Dalen Cobb,GASO,7,51,7.3,15,0
743,Seth Anderson,IOWA,3,50,16.7,30,0
743,Damian Henderson II,CSU,12,50,4.2,11,0
743,Terrell Washington Jr.,IOWA,9,50,5.6,14,0
743,Keyvon Walker,FAU,11,50,4.5,20,0
743,Keyone Jenkins,FIU,117,50,0.4,23,6
748,Kaedric Cobbs,UTSA,12,49,4.1,14,0
748,Evan Pryor,OSU,19,49,2.6,6,0
748,Gunnar Gundy,OKST,15,49,3.3,21,1
751,Grayson McCall,CCU,53,48,0.9,12,1
751,Charlie Vincent,UTAH,9,48,5.3,22,1
751,Ahmari Huggins-Bruce,LOU,6,48,8.0,19,1
751,Ty Thompson,ORE,8,48,6.0,13,0
751,JC French IV,GASO,14,48,3.4,18,0
751,Kevin Hurley,UTEP,20,48,2.4,18,3
751,Jordan Lovett,TROY,13,48,3.7,10,0
758,Hank Bachmeier,LT,58,47,0.8,18,2
758,Thad Franklin Jr.,ULM,12,47,3.9,23,1
758,D.J. Oliver,WVU,12,47,3.9,6,1
758,Evan Dickens,GT,11,47,4.3,19,0
758,Sam Hicks,CMU,11,47,4.3,16,1
763,Jack Salopek,WMU,17,46,2.7,14,0
763,Ja'Khi Douglas,FSU,8,46,5.8,23,0
763,Brandon Campbell,HOU,18,46,2.6,11,0
763,Jacob De Jesus,UNLV,11,46,4.2,12,1
767,Spencer Sanders,MISS,11,45,4.1,15,0
767,Money Parks,UTAH,7,45,6.4,18,0
767,Cooper Jones,USU,14,45,3.2,15,1
767,Marcel Reed,TA&M,13,45,3.5,20,1
767,Xavier Terrell,FAU,5,45,9.0,35,0
767,Bryson Washington,BAY,10,45,4.5,11,0
773,Devyn Ford,ND,8,44,5.5,19,0
773,Jacolby Criswell,ARK,23,44,1.9,60,0
773,LaJohntay Wester,FAU,8,44,5.5,21,1
773,Devon Rivers,FRES,12,44,3.7,14,0
773,Jaylen Poe,NIU,6,44,7.3,21,0
778,Caleb Hood,UNC,15,43,2.9,13,1
778,Ke'Travion Hargrove,MEM,11,43,3.9,17,1
778,Germie Bernard,WASH,13,43,3.3,15,2
778,David Amador II,UTSA,2,43,21.5,23,0
782,Dalen Morris,HAW,16,42,2.6,15,2
782,Evan Conley,LOU,7,42,6.0,19,2
782,Travis Bates,DUKE,5,42,8.4,32,0
782,Hollywood Smothers,OU,11,42,3.8,16,0
782,Anthony Frias II,KSU,13,42,3.2,8,0
787,Tyler Brown,CLEM,2,41,20.5,23,0
787,Jay Ducker,MEM,8,41,5.1,22,0
787,Brennan Presley,OKST,11,41,3.7,10,2
787,Tariq Sims,ODU,15,41,2.7,12,0
787,Simeon Price,MSST,5,41,8.2,16,0
787,Tristen Rigby,CLEM,2,41,20.5,35,0
787,Harold Fannin Jr.,BGSU,14,41,2.9,15,0
794,Perry Carter,JVST,6,40,6.7,10,0
794,Geordon Porter,CONN,5,40,8.0,34,0
794,Cornelius Johnson,MICH,3,40,13.3,26,0
794,Torry Locklin,KU,9,40,4.4,19,0
794,Ryan O'Keefe,BC,5,40,8.0,14,1
794,Keelan Marion,BYU,9,40,4.4,14,3
794,Logan Fife,FRES,28,40,1.4,16,1
794,Kaden Dudley,BOIS,8,40,5.0,18,0
794,Nolan McCormick,OHIO,11,40,3.6,17,0
794,William Watson III,VT,5,40,8.0,14,0
794,Amare Thomas,UAB,4,40,10.0,33,0
805,Brian Snead,ARST,16,39,2.4,8,0
805,Jam Griffin,MISS,7,39,5.6,14,0
805,B.J. Harris,CMU,19,39,2.1,9,0
805,Brock Vandagriff,UGA,5,39,7.8,18,0
805,T.J. Jones,UAB,4,39,9.8,15,0
805,Leroy Thomas,WMU,7,39,5.6,18,0
805,Curtis Douglas,KENT,8,39,4.9,12,0
812,Taisun Phommachanh,MASS,48,38,0.8,31,2
812,Isaiah Williams,ILL,12,38,3.2,5,0
812,Ladd McConkey,UGA,2,38,19.0,27,1
812,Junior Vandeross III,TOL,3,38,12.7,29,0
812,Kaden Moorman,LOU,5,38,7.6,25,0
812,Trace Campbell,UAB,6,38,6.3,14,0
818,Rome Odunze,WASH,2,37,18.5,23,1
818,Tyler Crowe,BOIS,10,37,3.7,8,0
818,Ari Patu,STAN,4,37,9.3,23,0
818,Andre Hines Jr,BC,6,37,6.2,12,0
818,Max Brown,FLA,23,37,1.6,27,0
823,Sevaughn Clark,UGA,8,36,4.5,16,1
823,Kaden Prather,MD,1,36,36.0,36,0
823,Jadon Jackson,KSU,4,36,9.0,14,0
823,McCae Hillstead,USU,44,36,0.8,18,0
823,Blaze Berlowitz,NMSU,4,36,9.0,10,0
828,Jack Tuttle,MICH,4,35,8.8,18,0
828,Xavier Worthy,TEX,4,35,8.8,16,0
828,Tobias Weaver,SHSU,17,35,2.1,8,0
828,Christian Nash,NIU,8,35,4.4,16,0
828,Daelen Alexander,RICE,18,35,1.9,9,5
828,Jay Haynes,CLEM,6,35,5.8,17,1
834,Jack Plummer,LOU,98,34,0.3,20,1
834,Tyler Walton,OHIO,5,34,6.8,15,0
834,Cole Kramer,MINN,5,34,6.8,31,1
834,Cross Patton,NEV,13,34,2.6,8,0
834,Doug Brumfield,UNLV,24,34,1.4,19,1
834,Ikaika Ragsdale,UNT,9,34,3.8,17,0
834,Mike Sharpe II,ARST,9,34,3.8,13,0
834,Jack Griese,UVA,11,34,3.1,9,1
834,Jake Reichle,ORST,4,34,8.5,15,0
834,Hunter Clark,CONN,3,34,11.3,26,0
844,Phillip Brooks,KSU,7,33,4.7,10,1
844,Arian Smith,UGA,1,33,33.0,33,0
844,Mac Dalena,FRES,1,33,33.0,33,0
844,Mark-Antony Richards,UCF,8,33,4.1,11,1
844,Leon Franklin,MICH,11,33,3.0,9,1
844,Justin Jones,AUB,4,33,8.3,12,0
844,Jordan Nabors,BAY,9,33,3.7,8,0
844,Tucker Holloway,VT,1,33,33.0,33,1
844,Patrick Wilk,TENN,2,33,16.5,17,0
844,Antonio Patterson,FIU,14,33,2.4,11,1
844,Jahbari Kuykendall,ALST,3,33,11.0,34,0
855,Dontae McMillan,EMU,11,32,2.9,18,1
855,Joe Fagnano,CONN,16,32,2.0,13,0
855,Ja'Lynn Polk,WASH,4,32,8.0,27,1
855,Miller Moss,USC,4,32,8.0,15,2
855,Jake McNamara,UTEP,8,32,4.0,11,1
855,JJ Kohl,ISU,6,32,5.3,9,0
855,Jakarius Caston,USM,4,32,8.0,11,1
855,Dorian Smith,USA,3,32,10.7,29,1
863,Jeremy Hollingsworth,WYO,6,31,5.2,10,0
863,Keyon Lesane,NCSU,4,31,7.8,11,0
863,Luther Burden III,MIZ,7,31,4.4,20,0
863,Ben Brittain,AFA,7,31,4.4,8,0
863,Jalen John,MASS,10,31,3.1,7,0
863,Demetrius Battle,UAB,8,31,3.9,7,1
863,Ashton Frye,JVST,10,31,3.1,11,0
863,Ui Ale,HOU,8,31,3.9,11,0
871,Dom Shoffner,CLT,7,30,4.3,19,0
871,Richard Newton,WASH,5,30,6.0,17,0
871,Thomas Pannunzio,CMU,3,30,10.0,19,0
871,Jack Blumer,KSU,1,30,30.0,30,0
871,Jalen McMillan,WASH,3,30,10.0,19,1
871,Ken Seals,VAN,40,30,0.8,34,2
871,Jabari Bates,SJSU,11,30,2.7,7,0
871,Braylen Walker,RICE,3,30,10.0,20,0
871,Mario Escobar,SYR,4,30,7.5,15,0
871,Justin Holmes,KENT,1,30,30.0,30,0
871,Connor Walendzak,TOL,17,30,1.8,7,2
871,Victor Snow,BUFF,5,30,6.0,16,0
883,Blake Shapen,BAY,67,29,0.4,27,4
883,Omarion Dollison,JMU,2,29,14.5,26,0
883,Ke'Shawn Williams,WAKE,3,29,9.7,20,1
883,Amaad Foston,UVA,5,29,5.8,8,0
883,Trevin Luben,NEB,3,29,9.7,18,0
883,Zach Pyron,GT,8,29,3.6,8,0
883,Jaxon Dailey,ARST,11,29,2.6,22,0
883,Alonza Barnett III,JMU,5,29,5.8,9,1
883,Tiger Bachmeier,STAN,2,29,14.5,15,1
883,Junior Sherrill,VAN,4,29,7.3,20,0
883,Nate Johnson,BC,5,29,5.8,18,0
894,Chris Curry,UTAH,8,28,3.5,9,0
894,Antavious Willis,USM,6,28,4.7,12,0
894,Mike Drennen II,TOL,7,28,4.0,8,1
894,Brock Bowers,UGA,6,28,4.7,14,1
894,Al-Shadee Salaam,RUTG,6,28,4.7,18,1
894,Henry Belin IV,DUKE,8,28,3.5,26,1
894,Amin Hassan,NAVY,12,28,2.3,11,0
894,Jeremiah Coney,VT,10,28,2.8,8,0
894,Isaiah Sategna III,ARK,1,28,28.0,28,0
894,Ty Mims,USM,5,28,5.6,26,0
894,Lucian Anderson III,BGSU,8,28,3.5,9,1
905,Alex Smith,GASO,2,27,13.5,18,0
905,Chamon Metayer,CIN,1,27,27.0,27,0
905,Corey Wren,TCU,9,27,3.0,9,0
905,Billy Wiles,USM,57,27,0.5,16,1
905,Steve Angeli,ND,8,27,3.4,17,0
905,Max Johnson,TA&M,51,27,0.5,32,2
905,Sesi Vailahi,OKST,6,27,4.5,8,0
912,Marvin Harrison Jr.,OSU,2,26,13.0,19,1
912,Devin Boddie Jr.,WYO,4,26,6.5,26,0
912,Jacob Cowing,ARIZ,5,26,5.2,9,0
912,Chandler Pittman,USM,9,26,2.9,11,0
912,Keagan Johnson,KSU,8,26,3.3,13,0
912,Major Everhart,TCU,7,26,3.7,12,0
918,Lawrence Keys III,TULN,4,25,6.3,12,0
918,Dalvin Smith,WKU,1,25,25.0,25,0
918,Dayton Wade,MISS,7,25,3.6,9,0
918,Logan Kyle,VAN,2,25,12.5,13,0
918,Emeka Egbuka,OSU,5,25,5.0,9,0
918,Trent Battle,TCU,10,25,2.5,10,0
918,Kevin Coleman Jr.,LOU,6,25,4.2,11,0
918,Victor Venn,LIB,5,25,5.0,12,0
918,Jonathan Brady,NMSU,8,25,3.1,10,1
918,Anton Hall Jr.,NAVY,8,25,3.1,7,2
918,Quinton Jackson,RICE,7,25,3.6,11,0
918,Landon Sides,UNT,4,25,6.3,8,0
918,Malcolm Gillie,BALL,4,25,6.3,11,0
918,Djay Braswell,SC,12,25,2.1,9,0
932,Jordan Branch,MTSU,1,24,24.0,24,0
932,Jaelen Gill,FRES,10,24,2.4,6,0
932,Alan Bowman,OKST,26,24,0.9,13,2
932,Ron Tiavaasue,NMSU,2,24,12.0,23,1
932,Richard Young,ALA,9,24,2.7,11,1
932,Fraser Masin,MISS,1,24,24.0,24,0
932,Landon Robinson,NAVY,1,24,24.0,24,0
932,Colton Boomer,UCF,1,24,24.0,24,0
932,Earl Woods III,JVST,4,24,6.0,17,0
941,Sterling Galban,JVST,6,23,3.8,10,0
941,Sam Adams II,WASH,10,23,2.3,11,1
941,Daniyel Ngata,WASH,7,23,3.3,9,1
941,Khaleb Hood,GASO,3,23,7.7,16,0
941,Roderick Daniels Jr.,SMU,15,23,1.5,8,0
941,Terrance Gibbs,GASO,9,23,2.6,9,0
941,Bugs Mortimer,ULM,3,23,7.7,23,0
941,Tevin White,ASU,11,23,2.1,7,0
941,Kendrell Williams,UL,3,23,7.7,12,0
941,Devin Brown,OSU,22,23,1.0,8,1
941,Devontez Walker,UNC,3,23,7.7,20,0
941,Kylen Austin,LIB,3,23,7.7,16,0
941,Zavion Thomas,MSST,12,23,1.9,11,0
941,Jaden Rashada,ASU,14,23,1.6,18,0
941,Kam Ingram,UCF,4,23,5.8,12,0
941,Wayne Knight,JMU,4,23,5.8,22,0
941,Dedrick Latulas,LT,3,23,7.7,14,0
941,David Egbe,WAKE,9,23,2.6,6,0
959,Anthony Gould,ORST,4,22,5.5,11,0
959,Wyatt Wieland,WYO,7,22,3.1,11,1
959,Jelani Stafford,CONN,15,22,1.5,4,6
959,Chance Black,VT,6,22,3.7,8,0
959,Dante Jackson,AKR,1,22,22.0,22,0
959,K.D. Hutchinson,WKU,3,22,7.3,23,1
959,Quintell Quinn,OHIO,5,22,4.4,8,0
959,Che Nwabuko,PITT,3,22,7.3,24,0
959,Chrishon McCray,KENT,4,22,5.5,11,0
959,RJ Martinez,BAY,3,22,7.3,9,0
959,Brock Glenn,FSU,19,22,1.2,34,1
959,Jordan Faison,ND,2,22,11.0,16,0
971,Caleb McMillan,MRSH,1,21,21.0,21,1
971,Tanner McGee,USA,2,21,10.5,16,0
971,Ainias Smith,TA&M,5,21,4.2,11,0
971,Melquan Stovall,ASU,3,21,7.0,15,1
971,Lincoln Victor,WSU,3,21,7.0,15,1
971,Jack Dawson,JVST,2,21,10.5,12,0
971,Grayson James,FIU,21,21,1.0,18,1
971,Dane Kinamon,AFA,7,21,3.0,5,0
971,Tavierre Dunlap,MICH,5,21,4.2,7,0
971,Garret Rangel,OKST,6,21,3.5,10,0
971,Daryon Triche,UTEP,5,21,4.2,9,0
971,Zach Vigil,UNM,7,21,3.0,8,0
971,Khalifa Keith,TENN,10,21,2.1,6,0
984,Jimmy Calloway,LOU,3,20,6.7,7,0
984,Tyler Buchner,ALA,3,20,6.7,9,1
984,Kaylon Horton,UNT,4,20,5.0,11,0
984,Marquis Crosby,LT,1,20,20.0,20,0
984,Nik McMillan,BUFF,2,20,10.0,18,0
984,Gavin Freeman,OU,5,20,4.0,12,0
984,Jet Harris,AFA,5,20,4.0,8,1
984,Montravius Lloyd,PITT,5,20,4.0,5,0
984,Jarvis Durr,USA,3,20,6.7,13,0
984,Kaden Wetjen,IOWA,4,20,5.0,14,0
984,Emari White,UTEP,2,20,10.0,17,0
984,A.J. Turner,MRSH,6,20,3.3,6,0
984,DeAngelo Irvin Jr.,UNLV,2,20,10.0,19,0
997,Mikele Colasurdo,GAST,4,19,4.8,17,1
997,Jordan Jenkins,BAY,2,19,9.5,16,0
997,Ethan Wright,CIN,7,19,2.7,9,0
997,Todd Justice,USA,1,19,19.0,19,0
997,Brian Brewton,CONN,3,19,6.3,8,0
997,Justyn Martin,UCLA,3,19,6.3,15,0
997,Braylin Presley,TLSA,6,19,3.2,10,0
997,Carlos Davis,MASS,20,19,0.9,18,0
997,Rickie Collins,LSU,3,19,6.3,13,0
997,Lunch Winfield,UL,5,19,3.8,15,0
997,Jamal Hailey,WMU,6,19,3.2,7,0
997,Jalen Bracey,FIU,4,19,4.8,7,0
1009,Casey Rogers,ORE,1,18,18.0,18,0
1009,Gary Bryant Jr.,ORE,3,18,6.0,15,0
1009,Navy Shuler,TENN,3,18,6.0,15,0
1009,Taulia Tagovailoa,MD,68,18,0.3,23,5
1009,Jordan Whittington,TEX,3,18,6.0,20,0
1009,Skip Velotta,ND,3,18,6.0,9,0
1009,Davion Primm,MSU,7,18,2.6,8,0
1009,David Holloman,IU,6,18,3.0,7,0
1009,Johnathan Arceneaux,FRES,6,18,3.0,9,0
1009,Cole Nelson,VT,1,18,18.0,18,0
1009,Cole Harrity,BUFF,4,18,4.5,6,0
1009,Elliott Nimrod,USU,1,18,18.0,18,1
1009,Daniel Wood,UTAH,5,18,3.6,10,0
1009,Deuce Spann,FSU,5,18,3.6,15,0
1009,Jimmy Horn Jr.,COLO,2,18,9.0,17,0
1009,Te'Sean Smoot,JVST,4,18,4.5,5,0
1009,Vinny Anthony II,WIS,1,18,18.0,18,0
1009,KJ Edwards,CSU,2,18,9.0,12,0
1027,Leighton Bechdel,WVU,1,17,17.0,17,0
1027,Ben Kiernan,UNC,1,17,17.0,17,0
1027,Hayden Wolff,WMU,44,17,0.4,20,2
1027,Chris Mayo,EMU,0,17,0.0,17,0
