RK,NAME,TEAM,ATT,YDS,AVG,LNG,TD
515,Ethan Hampton,NIU,53,129,2.4,32,2
517,Gavin Sawchuk,OU,39,128,3.3,21,1
517,Bert Emanuel Jr.,CMU,28,128,4.6,20,3
517,Rahkeem Smith,BGSU,20,128,6.4,40,3
517,Samari Howard,ARMY,23,128,5.6,21,0
521,Anwar Lewis,JVST,35,127,3.6,23,2
522,Fred Robertson,LT,33,126,3.8,20,0
523,Sol-Jay Maiava-Peters,UNM,22,124,5.6,20,1
523,Kadarius Calloway,CAL,26,124,4.8,60,1
525,Jaren Mangham,MINN,19,123,6.5,18,0
525,Devin Green,UNLV,29,123,4.2,38,1
525,Jawarn Howell,SC,19,123,6.5,27,2
528,Keith Adams Jr.,CLEM,30,122,4.1,18,1
529,Jamauri McClure,TULN,20,121,6.1,29,1
530,Nicco Marchiol,WVU,40,120,3.0,19,2
530,Noah Vaughn,UVA,36,120,3.3,13,0
530,Anthony Carrie,GT,25,120,4.8,30,1
530,Jordan Marshall,MICH,31,120,3.9,24,0
534,Johnny Richardson,UCF,25,119,4.8,12,0
534,Charlie Offerdahl,COLO,26,119,4.6,39,1
536,Joshua Wood,FRES,37,118,3.2,15,6
536,Cameron Seldon,TENN,23,118,5.1,14,1
536,Tucker Kilcrease,TROY,39,118,3.0,25,0
536,Joey Mattord,EMU,29,118,4.1,13,1
540,Gemari Sands,FAU,31,117,3.8,22,2
541,Jaylin Lane,VT,18,116,6.4,24,2
541,Hunter Herring,ULM,16,116,7.3,44,2
541,Kedren Young,ND,21,116,5.5,12,1
544,Luther Burden III,MIZ,9,115,12.8,61,2
544,Zach Pyron,GT,36,115,3.2,20,4
544,Xavier Gayten,MSST,8,115,14.4,72,1
544,Jalen Washington,USM,25,115,4.6,14,1
548,Nate Johnson,VAN,11,114,10.4,56,1
548,Deion Brown,EMU,25,114,4.6,26,1
548,Jahzae Kimbrough,KENT,27,114,4.2,18,0
551,Luke Kromenhoek,FSU,63,113,1.8,42,0
552,Larenzo McMillan,NMSU,7,111,15.9,84,1
552,Braylon McReynolds,USA,20,111,5.6,24,1
552,Jason Patterson,UK,20,111,5.6,23,0
555,Ayden Harris,KENT,29,110,3.8,13,1
555,Caleb Ramseur,NEV,32,110,3.4,33,0
557,Dominic Richardson,BAY,31,109,3.5,10,0
558,Tariq Sims,ODU,32,108,3.4,16,2
558,Michael Allen,UNLV,19,108,5.7,36,0
558,Arch Manning,TEX,25,108,4.3,67,4
561,Dillon Bell,UGA,9,107,11.9,33,1
561,TJ Horton,BALL,23,107,4.7,17,0
561,Donerio Davenport,LT,31,107,3.5,12,1
564,Jacory Croskey-Merritt,ARIZ,13,106,8.2,36,1
564,Gabarri Johnson,ORST,26,106,4.1,23,1
564,Derrick McFall,SMU,26,106,4.1,17,2
564,Makari Bodiford,MEM,15,106,7.1,40,1
564,JQ Gray,USM,32,106,3.3,19,0
569,Fernando Mendoza,CAL,87,105,1.2,50,2
570,Johnathan Arceneaux,FRES,22,104,4.7,20,0
570,Kewan Lacy,MIZ,23,104,4.5,13,0
570,Jake Rendina,ARMY,29,104,3.6,9,1
573,Jacolby Criswell,UNC,71,103,1.5,20,3
573,LT Sanders,WKU,21,103,4.9,31,1
575,Heinrich Haarberg,NEB,25,102,4.1,13,1
575,Terry Bussey,TA&M,16,102,6.4,65,2
575,DJ Butler,HOU,16,102,6.4,28,0
578,Jeff Sims,ASU,24,101,4.2,12,1
578,Chip Trayanum,UK,19,101,5.3,17,0
578,Conner Weigman,TA&M,28,101,3.6,18,0
578,DJ Lagway,FLA,50,101,2.0,25,0
578,Antonio Williams,CLEM,7,101,14.4,36,1
578,Jacob De Jesus,UNLV,18,101,5.6,43,0
578,Christian Vaughn,HAW,16,101,6.3,30,0
585,TK King,WYO,13,100,7.7,54,2
585,Khalifa Keith,TENN,21,100,4.8,23,1
585,Ja'shon Benjamin,RUTG,19,100,5.3,20,1
585,Ryan Wingo,TEX,5,100,20.0,55,0
589,Walker Eget,SJSU,29,99,3.4,32,0
589,Jambres Dubar,BOIS,25,99,4.0,22,2
589,Colin Page,TEX,18,99,5.5,23,0
589,Rodney Fields Jr.,OKST,21,99,4.7,22,1
589,Sesi Vailahi,OKST,42,99,2.4,11,2
594,Enoch Nawahine,BYU,30,98,3.3,12,1
594,Tony Muskett,UVA,27,98,3.6,18,4
594,Isaiah Bond,TEX,4,98,24.5,44,1
594,PJ Martin,USA,13,98,7.5,45,1
598,Jacob Zeno,UAB,37,97,2.6,26,0
598,Sy'veon Wilkerson,GAST,23,97,4.2,41,0
598,Brock Glenn,FSU,35,97,2.8,17,0
598,Keegan Holles,CSU,15,97,6.5,18,1
598,Elijah Jackson,PUR,6,97,16.2,69,1
598,Parker Awad,NMSU,61,97,1.6,25,1
604,Keelan Marion,BYU,21,96,4.6,18,2
605,Justin Lamson,STAN,68,94,1.4,12,8
605,Josh Johnson,AFA,14,94,6.7,42,0
605,Will Henderson III,UTSA,14,94,6.7,51,1
608,Samuel Singleton Jr.,FSU,21,93,4.4,27,0
608,Treyaun Webb,FLA,21,93,4.4,14,1
608,Danny O'Neil,SDSU,73,93,1.3,34,1
608,Ja'Vin Simpkins,CCU,14,93,6.6,24,0
612,Javious Bond,ECU,14,92,6.6,18,1
612,Brandon Nunez,NMSU,26,92,3.5,15,2
614,Kiael Kelly,BALL,35,91,2.6,24,1
614,Winston Wright,ECU,13,91,7.0,15,0
614,Garret Rangel,OKST,9,91,10.1,54,0
614,Jhari Patterson,ECU,7,91,13.0,30,0
614,Juju McDowell,SC,22,91,4.1,13,0
614,Aiden Calvert,AFA,18,91,5.1,37,2
620,Makai Jackson,APP,5,90,18.0,47,1
621,Chandler Fields,UL,26,88,3.4,34,2
621,Armoni Goodwin,UAB,14,88,6.3,26,0
621,Xavier Townsend,UCF,12,88,7.3,18,0
621,Robert Briggs,USU,9,88,9.8,55,0
621,Dilin Jones,WIS,16,88,5.5,47,0
621,Terrance Shelton Jr.,BUFF,23,88,3.8,17,0
621,Julian Dugger,PITT,21,88,4.2,20,1
628,Dontae McMillan,EMU,23,87,3.8,14,0
628,Malik Rutherford,GT,9,87,9.7,29,0
628,Caleb Goodie,CSU,5,87,17.4,46,0
628,Drew Mestemaker,UNT,14,87,6.2,70,1
632,Malik Hornsby,ARST,5,86,17.2,73,1
632,Chandler Rogers,CAL,29,86,3.0,25,1
632,Jaquez Moore,DUKE,32,86,2.7,18,1
632,Tim Carpenter,TLSA,11,86,7.8,27,0
632,DT Sheffield,UNT,4,86,21.5,75,1
637,Preston Daniels,KENN,35,85,2.4,6,3
638,Caziah Holmes,FSU,15,84,5.6,18,3
638,Mike Wright Jr.,NU,18,84,4.7,20,1
638,Duncan Brune,OHIO,26,84,3.2,8,1
638,Charleston French,UNC,10,84,8.4,45,1
642,Tyrell Robinson,ARMY,20,83,4.2,23,0
642,Shane Reynolds,NAVY,23,83,3.6,9,1
642,Cameran Brown,TTU,8,83,10.4,22,0
645,Da'Jaun Riggs,ORE,11,82,7.5,24,1
646,Noah Smith,SHSU,13,81,6.2,17,0
646,Caleb Hood,UNC,18,81,4.5,16,0
646,Justin Lynch,NIU,18,81,4.5,31,0
646,Pokaiaua Haunga,BYU,18,81,4.5,14,0
646,Solomon Beebe,UAB,22,81,3.7,16,1
651,JC Evans,JMU,15,80,5.3,27,1
652,Grayson James,BC,37,79,2.1,20,3
653,Christian Francisco,RICE,19,78,4.1,14,0
654,Nicholas Vattiato,MTSU,86,77,0.9,18,1
654,Jaheim Merriweather,PUR,15,77,5.1,35,1
654,KD Daniels,FLA,11,77,7.0,25,1
657,Ife Adeyi,SHSU,9,76,8.4,28,1
657,Will Nixon,SYR,19,76,4.0,12,0
657,Miles Davis,BYU,18,76,4.2,37,0
657,Cam Davis,SDSU,14,76,5.4,38,0
657,Che Nwabuko,PITT,6,76,12.7,57,1
657,Zavion Thomas,LSU,9,76,8.4,26,0
657,Nolan McCormick,OHIO,20,76,3.8,9,2
657,Aaron Philo,GT,12,76,6.3,18,1
665,Rashad Amos,MISS,9,75,8.3,42,0
665,John Gentry,SHSU,26,75,2.9,16,1
665,Byron Cardwell Jr.,CAL,24,75,3.1,10,0
665,Brayden Fowler-Nicolosi,CSU,43,75,1.7,23,4
669,Christian Veilleux,GAST,28,74,2.6,23,1
669,Jordyn Bailey,TCU,3,74,24.7,59,1
669,Kemper Hodges,AFA,19,74,3.9,11,1
672,Branson Robinson,UGA,25,73,2.9,13,3
672,Tayven Jackson,IU,15,73,4.9,16,3
672,Datrell Jones,BC,8,73,9.1,47,1
672,Khobie Martin,IU,14,73,5.2,31,0
672,Tylan Citizen,UL,10,73,7.3,36,0
677,Trebor Pena,SYR,12,72,6.0,17,1
677,Victor Rosa,CONN,16,72,4.5,29,1
677,Max Brown,CLT,33,72,2.2,20,0
677,Henry Rutledge,CLT,11,72,6.5,33,0
677,Benjamin Hall,MICH,29,72,2.5,14,0
682,CJ Beasley,GAST,13,71,5.5,20,0
682,Carson Beck,UGA,55,71,1.3,14,1
682,Jayden Limar,ORE,25,71,2.8,11,0
682,Malachi Singleton,ARK,17,71,4.2,42,3
682,Kasen Weisman,FAU,15,71,4.7,17,1
687,Derrick Davis Jr.,PITT,27,70,2.6,12,2
687,Ryan Burger,LIB,17,70,4.1,57,1
687,Jackson Paradis,MASS,21,70,3.3,13,1
690,JJ Pegues,MISS,21,69,3.3,10,7
690,Sedrick Irvin,STAN,18,69,3.8,19,0
692,Christopher Vizzina,CLEM,13,68,5.2,35,1
693,Raylen Sharpe,FRES,4,67,16.8,56,0
693,Chance Williams,CIN,15,67,4.5,16,0
693,JD Sherrod,KENT,13,67,5.2,30,0
693,Micah Alejado,HAW,20,67,3.3,19,0
693,Trelain Maddox,GT,17,67,3.9,14,1
693,Lucian Anderson III,BGSU,19,67,3.5,19,2
699,Dequan Finn,BAY,21,66,3.1,39,2
699,Monte Watkins,NMSU,16,66,4.1,24,0
699,Brandon Rose,UTAH,11,66,6.0,27,0
699,Rueben Owens II,TA&M,16,66,4.1,11,0
699,Ayden Greene,VT,9,66,7.3,25,1
699,Dijon Stanley,UTAH,20,66,3.3,14,0
705,Cardell Williams,TLSA,13,65,5.0,28,2
705,A'Marion Peterson,USC,16,65,4.1,14,1
705,Hauss Hejny,TCU,15,65,4.3,21,0
705,Harold Fannin Jr.,BGSU,9,65,7.2,31,1
709,Juwaun Price,UNT,14,64,4.6,18,0
709,Nick Floyd,USU,5,64,12.8,53,0
711,Dominique Johnson,TCU,18,63,3.5,20,1
711,Myles Price,IU,7,63,9.0,25,1
711,Victor Dawson,CIN,7,63,9.0,47,0
711,Landon Robinson,NAVY,2,63,31.5,34,0
711,Tyriq Starks,FAU,23,63,2.7,12,0
711,Cam Wallace,PSU,18,63,3.5,13,1
717,Darwin Barlow,UNC,9,62,6.9,14,0
717,Julian Gray,LIB,10,62,6.2,41,1
717,Tim Gans,NMSU,16,62,3.9,7,0
717,Manny Covey,CIN,17,62,3.6,11,0
717,David Eziomume,CLEM,10,62,6.2,17,0
717,Tylor Latham,AFA,22,62,2.8,20,1
723,John Emery Jr.,LSU,10,61,6.1,39,0
723,James Jointer Jr.,LIB,12,61,5.1,21,0
723,Daniel Hill,ALA,21,61,2.9,11,1
723,Victor Snow,BUFF,9,61,6.8,12,2
727,Joe Fagnano,CONN,30,60,2.0,19,1
727,Chubba Purdy,NEV,13,60,4.6,19,0
727,Jaylon Glover,UTAH,12,60,5.0,22,0
727,Jamal Hailey,WMU,6,60,10.0,48,1
727,Zack Card,ORST,5,60,12.0,26,1
732,E.J. Wilson,TEM,16,59,3.7,12,0
733,Ikaika Ragsdale,UNT,22,58,2.6,8,1
733,Zach Evans,UNT,9,58,6.4,40,0
733,Chauncey Bowens,UGA,16,58,3.6,11,0
733,Aidan Armenta,ULM,47,58,1.2,43,1
733,Tray Taylor,CCU,6,58,9.7,26,0
738,Jalen Hampton,WKU,11,57,5.2,14,0
738,Kyle Williams,WSU,9,57,6.3,22,0
738,Kyle Lowe,GAST,9,57,6.3,56,1
738,David Cordero,HAW,10,57,5.7,16,0
738,Anthony Eager,USA,5,57,11.4,20,0
738,Ty Clark III,WAKE,13,57,4.4,14,0
744,Graham Mertz,FLA,18,56,3.1,16,1
744,Brennan Presley,OKST,7,56,8.0,22,1
744,Cam Ross,JMU,4,56,14.0,41,0
744,Yasias Young,USF,16,56,3.5,9,0
744,Cole Turner,CLEM,5,56,11.2,23,1
744,Kaden Shields-Dutton,FAU,12,56,4.7,9,0
744,Roman Bradley,AFA,21,56,2.7,7,0
751,Devyn Ford,ND,13,55,4.2,11,0
751,Luke Wysong,UNM,9,55,6.1,15,0
751,Tavorus Jones,MIZ,13,55,4.2,14,0
751,Conner Harrell,UNC,16,55,3.4,16,1
751,Jordin Parker,WMU,3,55,18.3,36,0
751,Jack Griese,UVA,15,55,3.7,12,0
751,Ashton Allen,TEM,6,55,9.2,22,0
751,Mike Franklin,JVST,8,55,6.9,23,1
759,Arian Smith,UGA,5,54,10.8,30,0
759,Moni Jones,VAN,18,54,3.0,9,0
761,Grayson McCall,NCSU,19,53,2.8,12,0
761,Zach Gibson,GAST,43,53,1.2,16,1
761,Roydell Williams,FSU,26,53,2.0,10,2
761,Jarvis Green,CLEM,9,53,5.9,13,0
761,Jordan Lovett,TROY,17,53,3.1,9,1
761,Sam Dixon,OSU,7,53,7.6,31,0
761,Aiden Flora,ISU,11,53,4.8,15,1
768,Ben Finley,AKR,81,52,0.6,33,0
768,Goose Crowder,TROY,18,52,2.9,12,1
768,Bradley Dunn,SC,8,52,6.5,12,1
771,K.D. Hutchinson,WKU,8,51,6.4,42,0
771,Rodney Gallagher III,WVU,16,51,3.2,10,0
771,Chase Gillespie,VAN,15,51,3.4,7,0
771,Nathan Kent,NAVY,2,51,25.5,34,1
771,Justin Pegues,BGSU,13,51,3.9,14,0
771,Connor Moberly,ISU,8,51,6.4,18,0
771,Carson Smith,ARMY,12,51,4.3,12,0
778,Barion Brown,UK,13,50,3.8,23,1
778,Anthony Evans III,UGA,3,50,16.7,52,0
778,Keldric Luster,SMU,11,50,4.5,17,0
778,AJ DiNota,TA&M,13,50,3.8,15,0
778,Kam Shanks,UAB,8,50,6.3,35,0
778,Alvon Isaac,USF,6,50,8.3,25,1
778,John Henderson,BGSU,4,50,12.5,29,0
785,Frank Peasant,MTSU,10,49,4.9,30,2
785,CJ Harris,CAL,18,49,2.7,13,0
785,Kaden Anderson,WYO,22,49,2.2,24,2
785,Will Hammond,TTU,17,49,2.9,12,2
789,Ross Fournet,FIU,3,48,16.0,49,0
789,Ryan Williams,ALA,4,48,12.0,29,2
791,Grant Wilson,ODU,28,47,1.7,36,1
791,Matthew Caldwell,TROY,48,47,1.0,15,5
791,Keylen Adams,VT,1,47,47.0,47,0
791,Jeremiah Smith,OSU,6,47,7.8,19,1
791,Isaac Wilson,UTAH,61,47,0.8,48,0
791,Anthony Frias II,UCLA,15,47,3.1,8,0
791,Cam Crooks,TLSA,2,47,23.5,41,0
791,Caden Williams,LIB,14,47,3.4,9,0
799,Trey Sanders,TCU,13,46,3.5,12,0
799,Jake Garcia,ECU,40,46,1.1,19,2
799,Tychaun Chapman,MRSH,8,46,5.8,14,2
799,Amin Hassan,NAVY,14,46,3.3,15,0
799,Israel Carter,USF,10,46,4.6,14,0
799,DeJuan Williams,MD,8,46,5.8,24,1
805,Dexter Williams II,GASO,13,45,3.5,20,1
805,Jayden Maiava,USC,20,45,2.3,13,4
805,Micah Davis,MISS,19,45,2.4,9,0
805,Jordan Ford,GAST,15,45,3.0,10,0
805,PJ Hatter,TXST,7,45,6.4,11,0
810,Charlie Vincent,UTAH,14,44,3.1,6,0
810,Rocko Griffin,UTSA,17,44,2.6,17,0
810,Ty Simpson,ALA,8,44,5.5,17,1
810,Adam Randall,CLEM,4,44,11.0,41,0
810,Gabriel Benyard,KENN,4,44,11.0,44,0
810,Ryan Butler,STAN,7,44,6.3,22,0
810,Josiah Martin,CAL,5,44,8.8,29,1
817,Jaylan Knighton,SMU,12,43,3.6,17,0
817,Chris Tyree,UVA,11,43,3.9,13,0
817,Jordan Lowe,KENT,15,43,2.9,13,0
817,Chris Bell,LOU,2,43,21.5,47,0
817,Parker Kingston,BYU,6,43,7.2,20,0
817,Dylan Rizk,UCF,29,43,1.5,33,0
817,Cameron Bates,BOIS,4,43,10.8,20,1
817,TJ Pride,NMSU,5,43,8.6,14,0
825,Jaylon Armstead,SDSU,13,42,3.2,15,0
825,Raleek Brown,ASU,9,42,4.7,14,0
825,Jayce Brown,KSU,3,42,14.0,34,0
825,Juelz Goff,PITT,17,42,2.5,13,0
825,Cole Ballard,KU,5,42,8.4,16,0
830,Gabe Ervin Jr.,NEB,14,41,2.9,11,2
830,Creed Whittemore,MSST,1,41,41.0,41,1
830,Tae Meadows,TROY,3,41,13.7,38,0
830,Damian Henderson II,CSU,9,41,4.6,22,0
834,Kobie Campbell,RICE,1,40,40.0,40,0
834,Nate McCollum,UNC,5,40,8.0,37,1
834,Ja'Varrius Johnson,UCF,4,40,10.0,20,0
834,Cam'Ron Valdez,TTU,9,40,4.4,17,0
834,Dylan Paine,WSU,9,40,4.4,15,2
834,Jared Brown,SC,6,40,6.7,16,0
834,Ayo Adeyi,JMU,20,40,2.0,12,1
834,Justin Stevenson,WYO,5,40,8.0,16,0
842,Mac Dalena,FRES,5,39,7.8,20,0
842,Timmy McClain,ARST,19,39,2.1,18,1
842,Te'Rai Powell,MASS,1,39,39.0,39,0
842,Yulkeith Brown,TULN,8,39,4.9,15,1
842,Henry Belin IV,DUKE,11,39,3.5,11,0
842,Charlie Spegal,BALL,12,39,3.3,18,0
842,Tyler Mason,VT,10,39,3.9,9,0
849,Jaylin Noel,ISU,9,38,4.2,12,0
849,Hunter Barnes,TENN,7,38,5.4,14,0
849,DeAngelo Irvin Jr.,UNLV,7,38,5.4,17,0
852,Marcus Bellon,NEV/UTEP,9,37,4.1,9,0
852,Germie Bernard,ALA,4,37,9.3,13,1
852,Josh Dallas,GASO,4,37,9.3,14,1
852,Easton Messer,WKU,9,37,4.1,10,0
852,Javance Tupou'ata-Johnson,SDSU,18,37,2.1,13,0
852,David Clerk,ARMY,4,37,9.3,17,0
858,Jordan Burch,ORE,1,36,36.0,36,0
858,Blake Shapen,MSST,34,36,1.1,18,2
858,Tanner Arkin,ILL,1,36,36.0,36,0
858,KC Concepcion,NCSU,19,36,1.9,9,2
858,Tyrell Reed Jr.,ARK,6,36,6.0,10,1
863,Spencer Petras,USU,36,35,1.0,12,1
863,Rodney Hammond Jr.,PITT,12,35,2.9,6,0
863,Devonte Ross,TROY,9,35,3.9,14,0
863,Max White,IOWA,6,35,5.8,17,0
863,Matthew Rhodes,ARMY,2,35,17.5,23,1
863,Lucky Sutton,SDSU,5,35,7.0,17,0
863,Andon Thomas,ARMY,1,35,35.0,35,0
863,Dylan Lee,ISU,11,35,3.2,7,1
863,Jay Harris,ORE,10,35,3.5,12,1
872,Michael Mathison,WKU,7,34,4.9,12,1
872,Jameson Tucker,CCU,3,34,11.3,18,0
872,Jaylen Anderson,WVU,9,34,3.8,7,0
872,Parker Jenkins,HOU,17,34,2.0,13,0
872,Terrell Washington Jr.,IOWA,12,34,2.8,9,0
872,Luke Bottari,UTAH,9,34,3.8,40,0
872,Rod Gainey Jr.,CLT,10,34,3.4,11,0
879,Cameron Rising,UTAH,8,33,4.1,25,0
879,Emeka Egbuka,OSU,8,33,4.1,13,0
879,Demarcus Jones II,NCSU,6,33,5.5,14,1
879,Eddie Lee Marburger,UTSA,9,33,3.7,9,0
879,CJ Stokes,CLT,7,33,4.7,13,1
879,Harrison Barker,UAB,5,33,6.6,13,0
879,Jaylen Johnson,USF,6,33,5.5,7,0
879,Jason Brown Jr.,ASU,4,33,8.3,16,0
879,Dwight Phillips Jr.,UGA,6,33,5.5,12,1
879,Kaden Wetjen,IOWA,4,33,8.3,11,0
889,Deion Burks,OU,5,32,6.4,11,0
889,Deston Hawkins,NEV,6,32,5.3,22,0
889,Johnny Thompson Jr.,KU,5,32,6.4,10,0
889,Semaj Morgan,MICH,6,32,5.3,13,0
889,Quinton Martin Jr.,PSU,13,32,2.5,10,0
889,Luke Reynolds,PSU,1,32,32.0,32,0
889,Anthony Rubio,FLA,6,32,5.3,9,1
889,Johnathan Montague Jr.,BC,3,32,10.7,24,1
897,Jalin Conyers,TTU,8,31,3.9,13,2
897,Kyle Morlock,FSU,1,31,31.0,31,0
897,Anthony Brown-Stephens,UK,7,31,4.4,12,0
897,Chris Parson,MSST,8,31,3.9,10,0
897,Jamari Hawkins,MEM,4,31,7.8,10,0
897,Bennett Galloway,ULM,9,31,3.4,13,0
897,Chris Johnson Jr.,MIA,6,31,5.2,24,0
904,Gerry Bohanon,BYU,7,30,4.3,11,0
904,Eamonn Dennis,OHIO,5,30,6.0,10,0
904,JoJo Earle,TCU,3,30,10.0,16,0
904,Kendrick Law,ALA,8,30,3.8,21,0
904,Mojo Dortch,TROY,3,30,10.0,15,0
904,Zach Hrbacek,SHSU,12,30,2.5,17,0
904,Elija Lofton,MIA,2,30,15.0,28,1
904,Kevin Riley,ALA,10,30,3.0,9,0
912,Nick Rempert,UNT,2,29,14.5,23,0
912,Dan Villari,SYR,12,29,2.4,7,1
912,Cameron Friel,UNLV,8,29,3.6,14,2
912,Ron Wiggins,JVST,6,29,4.8,15,0
912,P.J. Prioleau,VT,7,29,4.1,8,0
912,Ja'Koby Banks,MEM,8,29,3.6,12,0
912,Mikey Matthews,CAL,7,29,4.1,9,0
912,Alexander Diggs,KENN,9,29,3.2,8,0
920,Kris Hutson,WSU,4,28,7.0,22,1
920,Lawrence Arnold,KU,2,28,14.0,14,1
920,Coleman Bennett,RICE,2,28,14.0,22,1
920,Jonathan Brady,CAL,5,28,5.6,20,0
920,Zevi Eckhaus,WSU,11,28,2.5,13,1
920,Fredrick Moore,MICH,5,28,5.6,15,0
920,Tyler Douglas,TEM,13,28,2.2,9,0
920,Devin McCuin,UTSA,3,28,9.3,21,0
920,Rico Scott,ALA,1,28,28.0,28,0
920,Trace Campbell,UAB,5,28,5.6,10,0
920,Tyler Stewart,TEM,3,28,9.3,28,0
920,Cale Hellums,ARMY,7,28,4.0,10,0
920,Forrest Brock,TEM,28,28,1.0,12,1
933,Keshawn King,WMU,9,27,3.0,8,0
933,Jayden Thomas,ND,3,27,9.0,18,0
933,Terry Lockett Jr.,EMU,5,27,5.4,11,0
933,Ke'Shawn Williams,IU,2,27,13.5,14,0
933,Jamaal Bell,BAY,5,27,5.4,20,0
933,Braylin Presley,TLSA,3,27,9.0,19,1
933,DJ Riles,GAST,2,27,13.5,17,0
933,Kam Thomas,UTEP,13,27,2.1,11,0
933,Miles Stewart,ARMY,4,27,6.8,18,0
933,Cash Jones,UGA,14,27,1.9,15,1
933,Jalen Macon,NIU,5,27,5.4,9,1
944,Brant Kuithe,UTAH,8,26,3.3,11,2
944,Velton Gardner,TEX,8,26,3.3,10,0
944,Coleman Owen,OHIO,2,26,13.0,22,1
944,Trey Cooley,GT,6,26,4.3,8,0
944,Jabre Barber,TA&M,8,26,3.3,8,0
944,Tyler Van Dyke,WIS,15,26,1.7,9,1
944,Palmer Domschke,WMU,1,26,26.0,26,0
944,Kenny Johnson,PITT,6,26,4.3,14,0
944,Semaj Demps,FIU,7,26,3.7,16,0
944,Patrick Rea,LT,1,26,26.0,26,0
954,Chayden Peery,FIU,10,25,2.5,7,0
954,Nate Yarnell,PITT,35,25,0.7,11,0
954,Ky Woods,NEV,7,25,3.6,8,0
954,Dalen Cobb,GASO,8,25,3.1,24,0
954,Nate Palmer,TCU,11,25,2.3,11,0
954,John Alan Richter,TOL,14,25,1.8,20,0
954,Matt Fuller,SC,8,25,3.1,8,0
954,Moses Gray,MRSH,7,25,3.6,6,0
962,Preston Stone,SMU,11,24,2.2,12,0
962,Corey Wren,UTEP,10,24,2.4,9,0
962,Solomon Davis,CMU,3,24,8.0,13,0
962,Justin Jones,AUB,1,24,24.0,24,0
962,Dean Patterson,FIU,5,24,4.8,11,2
962,Jayden Mines,JMU,1,24,24.0,24,0
962,Ajani Sheppard,RUTG,3,24,8.0,20,0
962,Julian Sayin,OSU,2,24,12.0,19,0
962,Kenyon Sadiq,ORE,5,24,4.8,16,0
962,Harry Stewart III,KU,7,24,3.4,7,0
962,Jarod Bowie,JVST,3,24,8.0,11,0
973,Tai Felton,MD,2,23,11.5,19,0
973,Oran Singleton Jr.,EMU,6,23,3.8,9,0
973,Omar Cooper Jr.,IU,2,23,11.5,16,1
973,Ryan Niblett,TEX,8,23,2.9,7,1
973,Jacobe Robinson,BC,6,23,3.8,9,1
973,Nick Marsh,MSU,4,23,5.8,11,0
973,Isaiah Bryant,NAVY,7,23,3.3,10,0
973,Ashten Emory,UTEP,6,23,3.8,9,0
981,Traeshon Holden,ORE,2,22,11.0,21,0
981,Quincy Skinner Jr.,VAN,1,22,22.0,22,0
981,Quentin Skinner,KU,3,22,7.3,27,0
981,Stevo Klotz,ISU,2,22,11.0,22,0
981,Chris Carpenter,UTSA,4,22,5.5,14,0
981,Mike Sharpe II,ARST,4,22,5.5,9,0
981,Sam Vander Haar,BYU,1,22,22.0,22,0
981,Jake Merklinger,TENN,7,22,3.1,24,0
981,Malcolm Gillie,BALL,4,22,5.5,12,0
981,Bryson Graves,CCU,4,22,5.5,14,0
981,Jake Godfrey,ULM,1,22,22.0,22,0
993,Drew Pyne,MIZ,15,21,1.4,10,0
993,Caullin Lacy,LOU,5,21,4.2,9,1
993,Leshon Williams,IOWA,11,21,1.9,8,0
993,Iverson Celestine,USA,6,21,3.5,6,1
993,Dontae Fleming,TULN,3,21,7.0,19,0
993,Chase Roberts,BYU,5,21,4.2,7,0
993,Amari Jones,FIU,12,21,1.8,18,0
993,RJ Martinez,TXST,8,21,2.6,15,0
993,Dakota Williams,LT,3,21,7.0,15,0
993,Barry Jackson Jr.,CIN,7,21,3.0,6,0
993,Makhi Frazier,MSU,7,21,3.0,8,0
993,Jake Reichle,ORST,6,21,3.5,9,1
993,Qua'Vez Humphreys,SHSU,3,21,7.0,10,0
1006,Evan Simon,TEM,87,20,0.2,16,3
1006,Jordan Watkins,MISS,3,20,6.7,19,0
1006,TJ Finley,WKU,11,20,1.8,8,0
1006,Tavierre Dunlap,MICH,1,20,20.0,20,1
1006,Kamdyn Benjamin,TLSA,5,20,4.0,12,0
1006,Jaron Glover,MSU,2,20,10.0,14,0
1006,Chrishon McCray,KENT,3,20,6.7,19,0
1006,Devin Bale,ARK,2,20,10.0,25,0
1006,Cookie Desiderio,MASS,8,20,2.5,5,0
1006,Ty Mims,USM,4,20,5.0,9,0
1006,Joshua Dye,UTEP,6,20,3.3,9,0
1006,Brandon Tullis,MSU,7,20,2.9,9,0
1006,Kayden Luke,ARIZ,5,20,4.0,11,0
1006,Drew Devillier,RICE,9,20,2.2,10,0
1020,Tyler Shough,LOU,42,19,0.5,46,1
1020,Sam Adams II,WASH,8,19,2.4,7,0
1020,Lucas Borrow,HAW,1,19,19.0,19,0
1020,Joe Labas,CMU,21,19,0.9,13,0
1020,Stephon Johnson,HOU,3,19,6.3,9,0
1020,Ashton Hayes,NEV,3,19,6.3,9,0
1020,Lunch Winfield,UL,5,19,3.8,5,0
1020,Jordan Nubin,MINN,11,19,1.7,7,0
1020,David Amador II,UTSA,2,19,9.5,16,0
1020,William Watson III,VT,40,19,0.5,15,1
1020,Daniel Weems,IU,4,19,4.8,6,0
1020,Jacob Emmers,TLSA,2,19,9.5,15,0
1020,Kaden Cloud,AFA,5,19,3.8,7,0
1020,Rocco Conti,AFA,8,19,2.4,6,0
1034,Jeremiah Webb,USA,1,18,18.0,18,0
