RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Touchdowns', 'RUSH')","('Touchdowns', 'REC')","('Touchdowns', 'RET')","('Touchdowns', 'TD')","('Scoring', 'FG')","('Scoring', 'XP')","('Scoring', '2PT')","('Scoring', 'PTS')","('Scoring', 'PTS/G')"
327,Derwin Burgess Jr.,GASO,WR,0,7,0,7,0,0,0,42,6.0
327,J. Michael Sturdivant,CAL,WR,0,7,0,7,0,0,0,42,7.0
327,Omarion Hampton,UNC,RB,6,1,0,7,0,0,0,42,8.4
327,Antario Brown,NIU,RB,7,0,0,7,0,0,0,42,7.0
327,Caden Prieskorn,MEM,TE,0,7,0,7,0,0,0,42,7.0
327,Juice Wells Jr.,SC,WR,1,6,0,7,0,0,0,42,8.4
327,RaRa Thomas,MSST,WR,0,7,0,7,0,0,0,42,7.0
327,Jared Brown,CCU,WR,1,6,0,7,0,0,0,42,7.0
327,Matthew Golden,HOU,WR,0,7,0,7,0,0,0,42,7.0
327,Damien Martinez,ORST,RB,7,0,0,7,0,0,0,42,10.5
327,Tyrin Smith,UTEP,WR,0,7,0,7,0,0,0,42,7.0
327,Shae Wyatt,TULN,WR,0,7,0,7,0,0,0,42,8.4
327,Ashtyn Hawkins,TXST,WR,0,7,0,7,0,0,0,42,7.0
327,Ashton Jeanty,BOIS,RB,7,0,0,7,0,0,0,42,7.0
327,Bert Emanuel Jr.,CMU,QB,7,0,0,7,0,0,0,42,14.0
327,Tanner Koziol,BALL,TE,0,7,0,7,0,0,0,42,7.0
327,Moni Jones,NMSU,RB,6,1,0,7,0,0,0,42,8.4
379,Cameron Rising,UTAH,QB,6,0,0,6,0,0,2,40,3.3
379,Ja'Lynn Polk,WASH,WR,0,6,0,6,0,0,2,40,6.6
381,Cory Smigel,AKR,PK,0,0,0,0,7,17,0,38,6.3
381,Joel Wilson,CMU,TE,0,6,0,6,0,0,1,38,5.4
381,Darren Grainger,GAST,QB,6,0,0,6,0,0,1,38,3.1
381,Jonathan Mingo,MISS,WR,1,5,0,6,0,0,1,38,6.3
381,Dillon Gabriel,OU,QB,6,0,0,6,0,0,1,38,3.4
381,Ta'Ron Keith,BGSU,RB,1,4,1,6,0,0,1,38,6.3
381,OJ Hiliare,BGSU,WR,0,6,0,6,0,0,1,38,9.5
381,Silas Bolden,ORST,WR,2,4,0,6,0,0,1,38,6.3
381,Nate Noel,APP,RB,6,0,0,6,0,0,1,38,12.6
381,Trevor Etienne,FLA,RB,6,0,0,6,0,0,1,38,6.3
381,Marshall Meeder,CMU,PK,0,0,0,0,5,23,0,38,3.8
381,Adam Stage,NU/UND,PK,0,0,0,0,7,17,0,38,3.4
393,Chris Brooks,BYU,RB,6,0,0,6,0,0,0,36,6.0
393,Tommy DeVito,ILL,QB,6,0,0,6,0,0,0,36,3.2
393,N'Kosi Perry,FAU,QB,6,0,0,6,0,0,0,36,3.0
393,Darius Bracy,MTSU,RB,4,2,0,6,0,0,0,36,7.2
393,Steven Anderson,TLSA,RB,6,0,0,6,0,0,0,36,7.2
393,Isaiah Winstead,ECU,WR,0,6,0,6,0,0,0,36,7.2
393,Victor Tucker,CLT,WR,0,6,0,6,0,0,0,36,7.2
393,Chase Cunningham,MTSU,QB,6,0,0,6,0,0,0,36,3.0
393,Holton Ahlers,ECU,QB,6,0,0,6,0,0,0,36,3.0
393,Jack Colletto,ORST,FB,6,0,0,6,0,0,0,36,9.0
393,Thomas Yassmin,UTAH,TE,0,6,0,6,0,0,0,36,6.0
393,Brian Snead,ARST/APSU,RB,6,0,0,6,0,0,0,36,9.0
393,Amare Jones,GASO,WR,0,6,0,6,0,0,0,36,7.2
393,Reynaldo Flores,UTEP,RB,5,1,0,6,0,0,0,36,7.2
393,Sam James,WVU,WR,0,6,0,6,0,0,0,36,9.0
393,Chris Rodriguez Jr.,UK,RB,6,0,0,6,0,0,0,36,9.0
393,Jaray Jenkins,LSU,WR,0,6,0,6,0,0,0,36,7.2
393,Anthony Grant,NEB,RB,6,0,0,6,0,0,0,36,9.0
393,Malik Jackson,ULM,RB,6,0,0,6,0,0,0,36,6.0
393,Corey Gammage,MRSH,WR,0,6,0,6,0,0,0,36,6.0
393,Brennan Armstrong,UVA,QB,6,0,0,6,0,0,0,36,5.1
393,Deneric Prince,TLSA,RB,5,1,0,6,0,0,0,36,12.0
393,Isaac Guerendo,WISC,RB,5,1,0,6,0,0,0,36,7.2
393,Jordan Byrd,SDSU,RB,3,1,2,6,0,0,0,36,9.0
393,Elijah Collins,MSU,RB,6,0,0,6,0,0,0,36,7.2
393,Roschon Johnson,TEX,RB,5,1,0,6,0,0,0,36,7.2
393,Cornelius Johnson,MICH,WR,0,6,0,6,0,0,0,36,9.0
393,Mason Fairchild,KU,TE,0,6,0,6,0,0,0,36,7.2
393,Gerald Green,GASO,RB,6,0,0,6,0,0,0,36,9.0
393,Oscar Adaway III,UNT,RB,5,1,0,6,0,0,0,36,7.2
393,Lexington Joseph,FIU,RB,4,2,0,6,0,0,0,36,7.2
393,Grayson McCall,CCU,QB,6,0,0,6,0,0,0,36,3.2
393,Lew Nichols,CMU,RB,6,0,0,6,0,0,0,36,9.0
393,Ricky Pearsall,FLA,WR,1,5,0,6,0,0,0,36,7.2
393,Edward Saydee,TEM,RB,6,0,0,6,0,0,0,36,9.0
393,Xavier Weaver,USF,WR,0,6,0,6,0,0,0,36,7.2
393,Quentin Johnston,TCU,WR,0,6,0,6,0,0,0,36,6.0
393,Lawrance Toafili,FSU,RB,5,1,0,6,0,0,0,36,7.2
393,Traeshon Holden,ALA,WR,0,6,0,6,0,0,0,36,7.2
393,CJ Beasley,CCU,RB,5,1,0,6,0,0,0,36,9.0
393,Brady Cook,MIZ,QB,6,0,0,6,0,0,0,36,3.2
393,Doug Brumfield,UNLV,QB,6,0,0,6,0,0,0,36,4.5
393,Justice Ellison,WAKE,RB,6,0,0,6,0,0,0,36,6.0
393,Jordan Kerley,SMU,WR,0,6,0,6,0,0,0,36,6.0
393,Grant Wells,VT,QB,6,0,0,6,0,0,0,36,3.2
393,Julian Fleming,OSU,WR,0,6,0,6,0,0,0,36,7.2
393,Jalen Berger,MSU,RB,6,0,0,6,0,0,0,36,9.0
393,Henry Parrish Jr.,MIA,RB,4,2,0,6,0,0,0,36,9.0
393,Roman Wilson,MICH,WR,2,4,0,6,0,0,0,36,9.0
393,Antwain Littleton Jr.,MD,RB,6,0,0,6,0,0,0,36,7.2
393,Kody Epps,BYU,WR,0,6,0,6,0,0,0,36,7.2
393,Noah Whittington,ORE,RB,5,1,0,6,0,0,0,36,6.0
393,Luke Grimm,KU,WR,0,6,0,6,0,0,0,36,6.0
393,Jerand Bradley,TTU,WR,0,6,0,6,0,0,0,36,7.2
393,Donavon Greene,WAKE,WR,0,6,0,6,0,0,0,36,9.0
393,Tahj Washington,USC,WR,0,6,0,6,0,0,0,36,7.2
393,Josh Williams,LSU,RB,6,0,0,6,0,0,0,36,6.0
393,Daniel Hishaw Jr.,KU,RB,5,1,0,6,0,0,0,36,7.2
393,Austin Jones,USC,RB,5,1,0,6,0,0,0,36,9.0
393,Isaac Rex,BYU,TE,0,6,0,6,0,0,0,36,7.2
393,Chandler Rogers,ULM,QB,5,1,0,6,0,0,0,36,3.6
393,Aveon Smith,M-OH,QB,6,0,0,6,0,0,0,36,4.5
393,Marcus Carroll,GAST,RB,6,0,0,6,0,0,0,36,9.0
393,Jakobi Buchanan,ARMY,RB,6,0,0,6,0,0,0,36,9.0
393,Rahjai Harris,ECU,RB,5,1,0,6,0,0,0,36,9.0
393,Oronde Gadsden,SYR,TE,0,6,0,6,0,0,0,36,9.0
393,Logan Diggs,ND,RB,4,2,0,6,0,0,0,36,7.2
393,Lincoln Pare,TXST,RB,5,1,0,6,0,0,0,36,7.2
393,Sahmir Hagans,DUKE,WR,0,5,1,6,0,0,0,36,7.2
393,Jonathon Brooks,TEX,RB,5,1,0,6,0,0,0,36,9.0
393,Jahmal Edrine,FAU,WR,0,6,0,6,0,0,0,36,9.0
393,Raleek Brown,USC,RB,3,3,0,6,0,0,0,36,6.0
393,Dane Key,UK,WR,0,6,0,6,0,0,0,36,7.2
393,Tai Lavatai,NAVY,QB,5,1,0,6,0,0,0,36,5.1
393,Robert Lewis,GAST,WR,0,6,0,6,0,0,0,36,7.2
393,Xavier Hutchinson,ISU,WR,0,6,0,6,0,0,0,36,9.0
393,Marvin Mims Jr.,OU,WR,0,6,0,6,0,0,0,36,9.0
393,Kevorian Barnes,UTSA,RB,6,0,0,6,0,0,0,36,9.0
393,Trea Shropshire,UAB,WR,0,6,0,6,0,0,0,36,5.1
393,RJ Maryland,SMU,TE,0,6,0,6,0,0,0,36,9.0
393,Dorian Singer,ARIZ,WR,0,6,0,6,0,0,0,36,9.0
393,Rashod Dubinion,ARK,RB,5,1,0,6,0,0,0,36,9.0
393,Kaleb Johnson,IOWA,RB,6,0,0,6,0,0,0,36,7.2
393,DJ Giddens,KSU,RB,6,0,0,6,0,0,0,36,6.0
393,Tiyon Evans,LOU,RB,6,0,0,6,0,0,0,36,6.0
393,Tyrone Howell,ULM,WR,0,6,0,6,0,0,0,36,12.0
393,Daba Fofana,NAVY,FB,6,0,0,6,0,0,0,36,9.0
393,Dylan Sampson,TENN,RB,6,0,0,6,0,0,0,36,7.2
393,Luke Drzewiecki,UNM,PK,0,0,0,0,10,6,0,36,5.1
393,Jacoby Jones,OHIO,WR,0,6,0,6,0,0,0,36,9.0
393,Diego Pavia,NMSU,QB,6,0,0,6,0,0,0,36,6.0
484,Owen Daffer,ECU,PK,0,0,0,0,5,20,0,35,5.8
485,Clayton Tune,HOU,QB,5,0,0,5,0,0,2,34,2.6
485,Ronnie Bell,MICH,WR,1,4,0,5,0,0,2,34,5.6
487,Dylan Lynch,FRES,PK,0,0,0,0,6,15,0,33,8.2
488,Gavin Holmes,BAY,WR,0,4,1,5,0,0,1,32,5.3
488,La'Darius Jefferson,WMU,RB,5,0,0,5,0,0,1,32,10.6
488,Jaheim Bell,SC,TE,3,2,0,5,0,0,1,32,6.4
488,Garrett Greene,WVU,WR,5,0,0,5,0,0,1,32,6.4
488,Beaux Collins,CLEM,WR,0,5,0,5,0,0,1,32,6.4
488,J.J. McCarthy,MICH,QB,5,0,0,5,0,0,1,32,2.6
488,Devin Voisin,USA,WR,0,5,0,5,0,0,1,32,8.0
488,Ben Raybon,MSST,PK,0,0,0,0,4,20,0,32,6.4
488,Harrison Waylee,NIU,RB,5,0,0,5,0,0,1,32,8.0
488,Brady Hunt,BALL,TE,0,5,0,5,0,0,1,32,6.4
488,Javon Baker,UCF,WR,0,5,0,5,0,0,1,32,6.4
488,Jimmy Horn Jr.,USF,WR,1,3,1,5,0,0,1,32,6.4
500,Christian Beal-Smith,SC,RB,5,0,0,5,0,0,0,30,7.5
500,Kade Warner,KSU,WR,0,5,0,5,0,0,0,30,7.5
500,Hendon Hooker,TENN,QB,5,0,0,5,0,0,0,30,3.0
500,Austin Williams,MSST,WR,0,5,0,5,0,0,0,30,7.5
500,Quian Williams,BUFF,WR,0,5,0,5,0,0,0,30,6.0
500,Sean Clifford,PSU,QB,5,0,0,5,0,0,0,30,2.7
500,Isaiah Epps,TLSA,WR,0,5,0,5,0,0,0,30,7.5
500,Jalen Holston,VT,RB,5,0,0,5,0,0,0,30,10.0
500,Ryan Montgomery,CIN,RB,5,0,0,5,0,0,0,30,7.5
500,Dontae Smith,GT,RB,5,0,0,5,0,0,0,30,7.5
500,Camerun Peoples,APP,RB,5,0,0,5,0,0,0,30,7.5
500,Henry Pearson,APP,TE,0,5,0,5,0,0,0,30,7.5
500,Devonte Lee,NEV,RB,5,0,0,5,0,0,0,30,7.5
500,Tyrick James,TULN,TE,0,5,0,5,0,0,0,30,6.0
500,Casey Thompson,NEB,QB,5,0,0,5,0,0,0,30,3.0
500,KeSean Carter,HOU,WR,0,5,0,5,0,0,0,30,7.5
500,Jayden Reed,MSU,WR,0,5,0,5,0,0,0,30,6.0
500,Taye Barber,TCU,WR,0,5,0,5,0,0,0,30,6.0
500,Brian Cobbs,USU,WR,0,5,0,5,0,0,0,30,7.5
500,Craig Williams,BAY,RB,4,1,0,5,0,0,0,30,7.5
500,Phillip Brooks,KSU,WR,0,4,1,5,0,0,0,30,6.0
500,Malik Knowles,KSU,WR,3,2,0,5,0,0,0,30,7.5
500,Smoke Harris,LT,WR,0,5,0,5,0,0,0,30,7.5
500,Ramel Keyton,TENN,WR,0,5,0,5,0,0,0,30,7.5
500,Marcus Major Jr.,OU,RB,4,1,0,5,0,0,0,30,10.0
500,Cade Stover,OSU,TE,0,5,0,5,0,0,0,30,10.0
500,Davis Allen,CLEM,TE,0,5,0,5,0,0,0,30,7.5
500,Micah Bernard,UTAH,RB,4,1,0,5,0,0,0,30,6.0
500,Shadrick Byrd,CLT,RB,4,1,0,5,0,0,0,30,7.5
500,Jalen Cropper,FRES,WR,0,5,0,5,0,0,0,30,10.0
500,Michel Dukes,USF,RB,5,0,0,5,0,0,0,30,7.5
500,Keegan Jones,UCLA,RB,2,3,0,5,0,0,0,30,7.5
500,Tony Mathis Jr.,WVU,RB,5,0,0,5,0,0,0,30,10.0
500,Cam Wiley,AKR,RB,5,0,0,5,0,0,0,30,15.0
500,Tulu Griffin,MSST,WR,0,4,1,5,0,0,0,30,7.5
500,Corey Crooms Jr.,WMU,WR,0,5,0,5,0,0,0,30,6.0
500,Anthony Gould,ORST,WR,0,3,2,5,0,0,0,30,10.0
500,Jawhar Jordan,LOU,RB,4,0,1,5,0,0,0,30,10.0
500,Jeremiah Hunter,CAL,WR,0,5,0,5,0,0,0,30,7.5
500,Latrele Palmer,JMU,RB,5,0,0,5,0,0,0,30,10.0
500,Brenton Strange,PSU,TE,0,5,0,5,0,0,0,30,7.5
500,Jared Wayne,PITT,WR,0,5,0,5,0,0,0,30,10.0
500,Treyton Welch,WYO,TE,0,5,0,5,0,0,0,30,7.5
500,Chris Tyree,ND,WR,3,2,0,5,0,0,0,30,6.0
500,Daniel Jackson,MINN,WR,0,5,0,5,0,0,0,30,10.0
500,Ben Gulbranson,ORST,QB,5,0,0,5,0,0,0,30,4.2
500,Jalil Farooq,OU,WR,0,5,0,5,0,0,0,30,6.0
500,Armoni Goodwin,LSU,RB,5,0,0,5,0,0,0,30,10.0
500,Rodney Hammond Jr.,PITT,RB,5,0,0,5,0,0,0,30,10.0
500,Corey Kiner,CIN,RB,5,0,0,5,0,0,0,30,6.0
500,Ja'Tavion Sanders,TEX,TE,0,5,0,5,0,0,0,30,10.0
500,Monte Watkins,NMSU,RB,4,1,0,5,0,0,0,30,6.0
500,Mario Williams,USC,WR,0,5,0,5,0,0,0,30,7.5
500,Casey Filkins,STAN,RB,4,1,0,5,0,0,0,30,6.0
500,Stacy Sneed,HOU,RB,5,0,0,5,0,0,0,30,10.0
500,Thad Franklin Jr.,MIA,RB,5,0,0,5,0,0,0,30,10.0
500,Bryson Green,OKST,WR,0,5,0,5,0,0,0,30,6.0
500,Brian Thomas Jr.,LSU,WR,0,5,0,5,0,0,0,30,6.0
500,Mike Wright Jr.,VAN,QB,5,0,0,5,0,0,0,30,5.0
500,Trey Knox,ARK,TE,0,5,0,5,0,0,0,30,10.0
500,Jaylen Coleman,DUKE,RB,4,1,0,5,0,0,0,30,6.0
500,RJ Harvey,UCF,RB,5,0,0,5,0,0,0,30,6.0
500,Ryan O'Keefe,UCF,WR,0,5,0,5,0,0,0,30,10.0
500,Isaiah Williams,ILL,WR,0,5,0,5,0,0,0,30,7.5
500,Devaughn Vele,UTAH,WR,0,5,0,5,0,0,0,30,7.5
500,Terrance Ferguson,ORE,TE,0,5,0,5,0,0,0,30,10.0
500,Var'Keyes Gumms,UNT,TE,0,5,0,5,0,0,0,30,6.0
500,Jordan Moore,DUKE,WR,0,5,0,5,0,0,0,30,6.0
500,Braylon Braxton,TLSA,QB,5,0,0,5,0,0,0,30,3.7
500,Jaylin Lane,MTSU,WR,0,5,0,5,0,0,0,30,6.0
500,Bryson Nesbit,UNC,TE,0,4,1,5,0,0,0,30,7.5
500,Tyson Mobley,CCU,WR,0,5,0,5,0,0,0,30,7.5
500,Quentin Skinner,KU,WR,0,5,0,5,0,0,0,30,7.5
500,Kyle Williams,UNLV,WR,0,5,0,5,0,0,0,30,5.0
500,Skyler Bell,WISC,WR,0,5,0,5,0,0,0,30,7.5
500,Jovantae Barnes,OU,RB,5,0,0,5,0,0,0,30,10.0
500,Jordan James,ORE,RB,5,0,0,5,0,0,0,30,6.0
500,Johnny Wilson,FSU,WR,0,5,0,5,0,0,0,30,7.5
500,Isaiah Johnson,UNT,RB,3,2,0,5,0,0,0,30,6.0
500,Cam Ward,WSU,QB,5,0,0,5,0,0,0,30,2.3
500,Malik Heath,MISS,WR,0,5,0,5,0,0,0,30,6.0
500,Mitchell Tinsley,PSU,WR,0,5,0,5,0,0,0,30,6.0
500,Jacob Jenkins,CCU,TE,0,5,0,5,0,0,0,30,6.0
500,Kaelon Black,JMU,RB,3,2,0,5,0,0,0,30,7.5
500,Barion Brown,UK,WR,0,4,1,5,0,0,0,30,7.5
500,Dallan Hayden,OSU,RB,5,0,0,5,0,0,0,30,10.0
500,Joseph Griffin Jr.,BC,WR,0,5,0,5,0,0,0,30,7.5
500,Monaray Baldwin,BAY,WR,1,4,0,5,0,0,0,30,10.0
500,Jaquez Moore,DUKE,RB,5,0,0,5,0,0,0,30,7.5
500,De'Zhaun Stribling,WSU,WR,0,5,0,5,0,0,0,30,7.5
500,Will Bettridge,UVA,PK,0,0,0,0,6,12,0,30,4.2
500,Jordyn Tyson,COLO,WR,0,4,1,5,0,0,0,30,7.5
500,Jakarius Caston,USM,WR,0,5,0,5,0,0,0,30,7.5
500,Andrew Henry,ULM,RB,4,1,0,5,0,0,0,30,6.0
500,Atticus Sappington,ORST,PK,0,0,0,0,5,15,0,30,6.0
500,Harold Fannin Jr.,BGSU,TE,4,1,0,5,0,0,0,30,6.0
500,Colbie Young,MIA,WR,0,5,0,5,0,0,0,30,7.5
598,Kriston Esnard,TULN,PK,0,0,0,0,3,20,0,29,5.8
598,Noah Perez,AKR,PK,0,0,0,0,6,11,0,29,5.8
600,Ben Patton,AUB/MSU,PK,0,0,0,0,4,15,0,27,4.5
600,Alex McPherson,AUB,PK,0,0,0,0,6,9,0,27,9.0
602,Zane Pope,FRES,WR,0,4,0,4,0,0,1,26,6.5
602,Cole Tucker,NIU,WR,0,4,0,4,0,0,1,26,6.5
602,Jeshaun Jones,MD,WR,0,4,0,4,0,0,1,26,5.2
602,Kris Mitchell,FIU,WR,0,4,0,4,0,0,1,26,8.6
602,Jacquez Stuart,TOL,RB,4,0,0,4,0,0,1,26,5.2
602,Jared Wiley,TCU,TE,0,4,0,4,0,0,1,26,5.2
602,Lawrence Arnold,KU,WR,0,4,0,4,0,0,1,26,6.5
602,Ricky White III,UNLV,WR,0,4,0,4,0,0,1,26,6.5
602,Tyler Buchner,ND,WR,4,0,0,4,0,0,1,26,13.0
602,Christan Horn,APP,WR,0,4,0,4,0,0,1,26,6.5
602,Zion Bowens,HAW,WR,0,4,0,4,0,0,1,26,5.2
602,JP Richardson,OKST,WR,0,4,0,4,0,0,0,26,5.2
602,Vincent Terrell Jr.,NAVY,WR,2,2,0,4,0,0,1,26,5.2
602,Jared Casey,KU,TE,0,4,0,4,0,0,1,26,6.5
602,Jjay Mcafee,GASO,TE,0,4,0,4,0,0,1,26,6.5
602,Hal Presley,BAY,WR,0,4,0,4,0,0,1,26,5.2
618,Chase Brice,APP,QB,4,0,0,4,0,0,0,24,2.0
618,Ontaria Wilson,FSU,WR,0,4,0,4,0,0,0,24,8.0
618,Thayer Thomas,NCST,WR,0,4,0,4,0,0,0,24,6.0
618,Tanner Morgan,MINN,QB,4,0,0,4,0,0,0,24,4.0
618,Daetrich Harrington,APP,RB,4,0,0,4,0,0,0,24,6.0
618,Ryan Jones,ECU,TE,0,4,0,4,0,0,0,24,6.0
618,Tyrell Shavers,SDSU,WR,0,3,1,4,0,0,0,24,6.0
618,Tre Siggers,SMU,RB,4,0,0,4,0,0,0,24,12.0
618,BJ Casteel,NEV,WR,0,4,0,4,0,0,0,24,6.0
618,Calvin Camp,CLT,RB,4,0,0,4,0,0,0,24,12.0
618,Emory Jones,ASU,QB,4,0,0,4,0,0,0,24,3.4
618,Michael Penix Jr.,WASH,QB,4,0,0,4,0,0,0,24,1.8
618,Ben Redding,SMU,TE,0,4,0,4,0,0,0,24,12.0
618,Tyler Shough,TTU,QB,4,0,0,4,0,0,0,24,4.0
618,Michael Wilson,STAN,WR,0,4,0,4,0,0,0,24,12.0
618,Jason Bean,KU,QB,4,0,0,4,0,0,0,24,3.4
618,Jordan Smith,TEM,TE,0,4,0,4,0,0,0,24,8.0
618,Justin McGriff,USU,WR,0,4,0,4,0,0,0,24,6.0
618,Amad Anderson Jr.,TEM,WR,0,4,0,4,0,0,0,24,6.0
618,Joseph Scates,MEM,WR,0,4,0,4,0,0,0,24,6.0
618,Ta'Zhawn Henry,HOU,RB,3,1,0,4,0,0,0,24,8.0
618,Javen Banks,TXST,WR,0,4,0,4,0,0,0,24,8.0
618,Tre'Shaun Harrison,ORST,WR,0,4,0,4,0,0,0,24,6.0
618,Johnny Lumpkin,UL,TE,0,4,0,4,0,0,0,24,8.0
618,Chris Smith,UL,RB,3,1,0,4,0,0,0,24,8.0
618,Hassan Beydoun,EMU,WR,0,4,0,4,0,0,0,24,6.0
618,Reggie Brown,JMU,WR,0,4,0,4,0,0,0,24,8.0
618,Kazmeir Allen,UCLA,RB,2,2,0,4,0,0,0,24,6.0
618,Michael Ezeike,UCLA,TE,0,4,0,4,0,0,0,24,12.0
618,Je'Quan Burton,FAU,WR,0,4,0,4,0,0,0,24,4.8
618,DJ Irons,AKR,QB,4,0,0,4,0,0,0,24,3.0
618,Perris Jones,UVA,RB,2,2,0,4,0,0,0,24,8.0
618,Cameron Latu,ALA,TE,0,4,0,4,0,0,0,24,6.0
618,Ben Sims,BAY,TE,1,3,0,4,0,0,0,24,6.0
618,Jaren Hall,BYU,QB,3,1,0,4,0,0,0,24,2.0
618,Billy Bowens,BOIS,WR,0,4,0,4,0,0,0,24,6.0
618,Jaylen Johnson,ECU,WR,0,4,0,4,0,0,0,24,6.0
618,Joey Beljan,WKU,TE,0,4,0,4,0,0,0,24,6.0
618,Bru McCoy,TENN,WR,0,4,0,4,0,0,0,24,6.0
618,Theo Wease Jr.,OU,WR,0,4,0,4,0,0,0,24,6.0
618,Ulysses Bentley IV,MISS,RB,4,0,0,4,0,0,0,24,8.0
618,Jirehl Brock,ISU,RB,3,1,0,4,0,0,0,24,8.0
618,Jeff Foreman,ARST,WR,0,4,0,4,0,0,0,24,8.0
618,Jha'Quan Jackson,TULN,WR,0,3,1,4,0,0,0,24,6.0
618,Keshawn King,VT,RB,3,1,0,4,0,0,0,24,6.0
618,Kamari Morales,UNC,TE,0,4,0,4,0,0,0,24,6.0
618,Tre Mosley,MSU,WR,0,4,0,4,0,0,0,24,6.0
618,Collin Schlee,KENT,QB,4,0,0,4,0,0,0,24,2.6
618,Dalvin Smith,WKU,WR,0,4,0,4,0,0,0,24,6.0
618,Theo Johnson,PSU,TE,0,4,0,4,0,0,0,24,8.0
618,Jalon Calhoun,DUKE,WR,0,4,0,4,0,0,0,24,6.0
618,Ron Cook Jr.,BUFF,RB,4,0,0,4,0,0,0,24,8.0
618,Nicky Dalmolin,DUKE,TE,0,4,0,4,0,0,0,24,6.0
618,Jam Griffin,ORST,RB,4,0,0,4,0,0,0,24,6.0
618,Javon Harvey,ODU,WR,0,4,0,4,0,0,0,24,8.0
618,Loic Fouonji,TTU,WR,0,3,1,4,0,0,0,24,8.0
618,Xavier Legette,SC,WR,0,3,1,4,0,0,0,24,8.0
618,TJ McDaniel,SMU,RB,4,0,0,4,0,0,0,24,8.0
618,Kurtis Rourke,OHIO,QB,4,0,0,4,0,0,0,24,2.4
618,TJ Sheffield,PUR,WR,0,4,0,4,0,0,0,24,8.0
618,Kentron Poitier,FSU,WR,0,4,0,4,0,0,0,24,6.0
618,EJ Smith,STAN,RB,3,1,0,4,0,0,0,24,12.0
618,KeAndre Lambert-Smith,PSU,WR,0,4,0,4,0,0,0,24,6.0
618,Latrell Caples,BOIS,WR,0,4,0,4,0,0,0,24,8.0
618,Jake Briningstool,CLEM,TE,0,4,0,4,0,0,0,24,6.0
618,Dylan Downing,PUR,RB,4,0,0,4,0,0,0,24,6.0
618,Savion Williams,TCU,WR,0,4,0,4,0,0,0,24,6.0
618,Kobe Paysour,UNC,WR,0,4,0,4,0,0,0,24,6.0
618,Phil Mafah,CLEM,RB,4,0,0,4,0,0,0,24,6.0
618,Luke Lachey,IOWA,TE,0,4,0,4,0,0,0,24,6.0
618,Ahmani Marshall,APP,RB,4,0,0,4,0,0,0,24,6.0
618,Nate McCollum,GT,WR,1,3,0,4,0,0,0,24,6.0
618,Avery Morrow,CSU,RB,4,0,0,4,0,0,0,24,8.0
618,Brandon Campbell,HOU,RB,4,0,0,4,0,0,0,24,6.0
618,Keilan Robinson,TEX,RB,0,3,1,4,0,0,0,24,6.0
618,Taulia Tagovailoa,MD,QB,4,0,0,4,0,0,0,24,2.4
618,Justin Johnson Jr.,WVU,RB,3,1,0,4,0,0,0,24,6.0
618,Cole Snyder,BUFF,QB,4,0,0,4,0,0,0,24,2.6
618,Tyler Foster,OHIO,TE,0,4,0,4,0,0,0,24,8.0
618,David Cormier,AFA,WR,0,4,0,4,0,0,0,24,6.0
618,Tyrese Chambers,FIU,WR,0,4,0,4,0,0,0,24,8.0
618,DJ England-Chisolm,MTSU,WR,0,4,0,4,0,0,0,24,8.0
618,Kaylon Horton,UNT,WR,2,1,1,4,0,0,0,24,6.0
618,Sam Brown Jr.,HOU,WR,0,4,0,4,0,0,0,24,12.0
618,Michael Jackson III,USC,WR,0,4,0,4,0,0,0,24,8.0
618,Dalton Stroman,APP,WR,0,4,0,4,0,0,0,24,6.0
618,Roderick Daniels Jr.,SMU,WR,1,3,0,4,0,0,0,24,6.0
618,Eric McAlister,BOIS,WR,0,4,0,4,0,0,0,24,8.0
618,Seth Henigan,MEM,QB,4,0,0,4,0,0,0,24,1.8
618,Demie Sumo-Karngbaye,NCST,RB,3,1,0,4,0,0,0,24,8.0
618,Tez Johnson,TROY,WR,0,4,0,4,0,0,0,24,6.0
618,Jaden Nixon,OKST,RB,0,3,1,4,0,0,0,24,6.0
618,Zuberi Mobley,FAU,RB,3,1,0,4,0,0,0,24,8.0
618,Marco Lee Jr.,USA,RB,4,0,0,4,0,0,0,24,12.0
618,Moose Muhammad III,TA&M,WR,0,4,0,4,0,0,0,24,6.0
618,Bryce Young,ALA,QB,4,0,0,4,0,0,0,24,2.0
618,Roydell Williams,ALA,RB,4,0,0,4,0,0,0,24,8.0
618,DeShawn Hanika,ISU,TE,0,4,0,4,0,0,0,24,6.0
618,Brenden Rice,USC,WR,0,4,0,4,0,0,0,24,8.0
618,Robert Ferrel,WSU,WR,0,4,0,4,0,0,0,24,6.0
618,Zach Rasmussen,ULM,TE,0,4,0,4,0,0,0,24,6.0
618,Ben Sinnott,KSU,TE,0,4,0,4,0,0,0,24,8.0
618,Jayden de Laura,ARIZ,QB,4,0,0,4,0,0,0,24,2.1
618,Jonah Coleman,ARIZ,RB,4,0,0,4,0,0,0,24,6.0
618,Jase Bauer,CMU,QB,4,0,0,4,0,0,0,24,8.0
618,Ollie Gordon II,OKST,RB,2,2,0,4,0,0,0,24,6.0
618,Seydou Traore,ARST,TE,0,4,0,4,0,0,0,24,6.0
618,Jaylon Glover,UTAH,RB,4,0,0,4,0,0,0,24,8.0
618,Jaylin Lucas,IU,RB,2,0,2,4,0,0,0,24,6.0
