RK,NAME,TEAM,CMP,ATT,CMP%,YDS,AVG,LNG,TD,INT,SACK,RTG
336,Jordan Faison,ND,1,1,100.0,40,40.0,40,0,0,0,436.0
336,Lucas Scheerhorn,RICE,9,13,69.2,40,3.1,20,0,0,2,95.1
340,Julian Dugger,WSU,2,6,33.3,39,6.5,32,0,0,4,87.9
340,Da'Realyst Clark,KENT,2,2,100.0,39,19.5,27,1,0,0,428.8
342,Nolan Good,KENT,5,10,50.0,38,3.8,10,0,0,0,81.9
342,Landon Sims,WYO,6,8,75.0,38,4.8,10,1,0,1,156.1
344,Alex Orji,UNLV,3,3,100.0,37,12.3,19,0,0,0,203.6
344,Chris Jimerson Jr.,UNT,1,2,50.0,37,18.5,37,1,0,0,370.4
346,Reese Poffenbarger,UNT,5,7,71.4,36,5.1,11,0,0,0,114.6
347,Trent Pearman,CLEM,2,5,40.0,35,7.0,31,0,0,0,98.8
347,Marcus Beamon,CMU,2,4,50.0,35,8.8,33,1,0,0,206.0
349,Nate Bennett,BAY,5,7,71.4,34,4.9,11,0,0,0,112.2
349,Tama Uiliata,HAW,1,2,50.0,34,17.0,34,0,0,0,192.8
351,Zavion Thomas,LSU,2,3,66.7,33,11.0,17,0,0,0,159.1
351,McCae Hillstead,BYU,4,5,80.0,33,6.6,13,0,0,0,135.4
353,Hank Beatty,ILL,2,3,66.7,31,10.3,28,1,0,0,263.5
353,JacQai Long,MRSH,6,18,33.3,31,1.7,12,0,0,4,47.8
355,Charlie Fiser,SMU,4,4,100.0,30,7.5,19,0,0,0,163.0
355,Jaxton Eck,UNM,1,1,100.0,30,30.0,30,0,0,0,352.0
357,Reggie Branch II,MOST,1,1,100.0,29,29.0,29,0,0,0,343.6
357,Cam Vaughn,WVU,1,2,50.0,29,14.5,29,0,0,0,171.8
357,Nykahi Davenport,USF,1,1,100.0,29,29.0,29,1,0,0,673.6
357,Christian Neptune,USF,1,1,100.0,29,29.0,29,1,0,0,673.6
361,Drew Dickey,VAN,1,2,50.0,28,14.0,28,0,0,0,167.6
361,Isaiah Marshall,KU,3,3,100.0,28,9.3,12,0,0,0,178.4
361,Cole Feuerbacher,MOST,6,8,75.0,28,3.5,9,0,0,0,104.4
361,Alex Manske,ISU,4,5,80.0,28,5.6,10,0,0,0,127.0
365,Jacob Zeno,TA&M,2,5,40.0,27,5.4,14,0,0,0,85.4
365,Ethan Hampton,ILL,3,4,75.0,27,6.8,14,0,1,0,81.7
365,Muaaz Byard,MTSU,1,1,100.0,27,27.0,27,0,0,0,326.8
365,Jacob De Jesus,CAL,1,2,50.0,27,13.5,27,0,0,0,163.4
369,David Amador II,UTSA,2,2,100.0,25,12.5,21,2,0,0,535.0
369,Clayton Dees,FIU,3,4,75.0,25,6.3,15,0,0,0,127.5
369,Brennen Ward,UK,3,6,50.0,25,4.2,13,0,0,0,85.0
369,Orion Phillips,UTAH,1,1,100.0,25,25.0,25,0,0,0,310.0
373,Makai Lemon,USC,1,1,100.0,24,24.0,24,1,0,0,631.6
373,Sean West,WIS,1,1,100.0,24,24.0,24,0,0,0,301.6
375,Ian Ratliff,APP,1,1,100.0,23,23.0,23,0,0,0,293.2
375,Au'Tori Newkirk,UNC,3,6,50.0,23,3.8,10,1,1,0,103.9
377,Henry Belin IV,DUKE,2,5,40.0,22,4.4,17,0,0,0,77.0
377,Parker Kingston,BYU,1,6,16.7,22,3.7,22,0,0,0,47.5
377,Charlie Mirer,STAN,2,3,66.7,22,7.3,19,1,0,1,238.3
377,Beau Sparks,TXST,1,2,50.0,22,11.0,22,0,0,0,142.4
377,Luke Carney,SYR,5,7,71.4,22,3.1,8,0,0,2,97.8
377,Chris Denson,CLEM,4,4,100.0,22,5.5,11,1,0,0,228.7
377,Mason Bray,ARIZ,1,2,50.0,22,11.0,22,0,0,0,142.4
384,Zach Marker,DEL,3,8,37.5,21,2.6,8,0,0,0,59.5
384,Brian Rowe Jr.,SC,1,1,100.0,21,21.0,21,0,0,0,276.4
384,Oscar Doyle,BOIS,2,2,100.0,21,10.5,11,1,0,0,353.2
387,Qian Magwood,BALL,1,1,100.0,19,19.0,19,1,0,0,589.6
387,AJ Maddox,MISS,1,1,100.0,19,19.0,19,0,0,0,259.6
387,Kanyon Floyd,ASU,1,1,100.0,19,19.0,19,0,0,0,259.6
387,Robert McDaniel,SJSU,3,11,27.3,19,1.7,12,0,1,3,23.6
387,Nick Poulos,OHIO,4,8,50.0,19,2.4,6,0,0,2,69.9
392,Lex Thomas,NCSU,2,7,28.6,18,2.6,12,0,0,0,50.2
392,Stephen Kittleman,TLSA,2,3,66.7,18,6.0,9,0,0,0,117.1
392,Jayden Bradford,LIB,1,1,100.0,18,18.0,18,0,0,0,251.2
392,Gabe Glover,JVST,1,1,100.0,18,18.0,18,0,0,0,251.2
396,Joseph Manjack IV,TCU,1,1,100.0,17,17.0,17,0,0,1,242.8
396,Ryan Leavy,ECU,1,1,100.0,17,17.0,17,0,0,0,242.8
396,Trent Walker,ORST,1,2,50.0,17,8.5,17,0,0,0,121.4
396,Iverson Hooks,UAB,1,1,100.0,17,17.0,17,0,0,0,242.8
396,Ryan Boe,NU,2,7,28.6,17,2.4,10,0,1,0,20.4
396,Ethan Houck,LIB,1,6,16.7,17,2.8,17,0,1,1,7.1
402,Jay Ducker,TEM,1,1,100.0,16,16.0,16,1,0,0,564.4
402,Jaden Bradley,UNLV,1,1,100.0,16,16.0,16,1,0,0,564.4
402,Will Wilson,NCSU,3,5,60.0,16,3.2,7,0,1,0,46.9
402,Jalyn Gramstad,NEB,5,5,100.0,16,3.2,6,0,0,0,126.9
402,Landon Roldan,UGA,1,1,100.0,16,16.0,16,0,0,0,234.4
407,Germie Bernard,ALA,2,2,100.0,15,7.5,11,0,0,1,163.0
407,Denzel Boston,WASH,2,2,100.0,15,7.5,12,1,0,0,328.0
407,John Neider,CONN,1,2,50.0,15,7.5,15,1,0,0,278.0
407,Cameron Bates,BOIS,1,1,100.0,15,15.0,15,0,0,0,226.0
411,Devin Mockobee,PUR,1,2,50.0,14,7.0,14,1,1,0,173.8
411,Keldric Luster,TXST,1,3,33.3,14,4.7,14,0,0,0,72.5
411,Ju'Juan Johnson,LSU,1,1,100.0,14,14.0,14,0,0,0,217.6
411,Shay Smith,UTEP,3,8,37.5,14,1.8,6,0,0,0,52.2
411,Brady Kluse,MEM,1,1,100.0,14,14.0,14,0,0,0,217.6
411,Michael Grant,FSU,1,1,100.0,14,14.0,14,0,0,1,217.6
417,Mike Wright Jr.,ECU,3,7,42.9,13,1.9,10,0,0,0,58.5
417,Trent Howland,OKST,1,2,50.0,13,6.5,13,0,1,1,4.6
417,Omari Kelly,MSU,1,2,50.0,13,6.5,13,0,0,0,104.6
417,Christian Moss,KENN,1,1,100.0,13,13.0,13,1,0,0,539.2
417,Josh Flowers,ARST,2,6,33.3,13,2.2,7,1,1,0,73.2
417,Air Noland,SC,2,3,66.7,13,4.3,7,0,0,0,103.1
423,Robby Washington,CCU,1,1,100.0,12,12.0,12,1,0,0,530.8
423,Dallas Payne,FIU,1,1,100.0,12,12.0,12,0,0,0,200.8
423,Ryan Montgomery,UGA,1,1,100.0,12,12.0,12,0,0,0,200.8
423,Nathan Totten,MRSH,1,1,100.0,12,12.0,12,0,0,0,200.8
427,Evan Crenshaw,TROY,1,1,100.0,11,11.0,11,0,0,1,192.4
427,James Ferguson-Reynolds,ORE,1,1,100.0,11,11.0,11,0,0,0,192.4
427,Brock Hansel,UCF,1,3,33.3,11,3.7,11,0,1,0,-2.5
427,Sean Ashenfelder,RUTG,1,1,100.0,11,11.0,11,0,0,0,192.4
427,Stanley Anderson-Lofton,MTSU,1,1,100.0,11,11.0,11,0,0,1,192.4
432,Sam Huard,USC,1,1,100.0,10,10.0,10,0,0,0,184.0
432,Mason Love,SC,1,2,50.0,10,5.0,10,0,1,0,-8.0
432,Dermaricus Davis,HAW,1,3,33.3,10,3.3,10,0,0,0,61.3
432,Ethan Lane,CMU,1,3,33.3,10,3.3,10,0,0,0,61.3
436,Tommy Ulatowski,KENN,3,5,60.0,9,1.8,4,0,0,0,75.1
436,D.J. McKinney,UNM,1,3,33.3,9,3.0,9,1,0,1,168.5
436,Ty Hawkins,SMU,1,1,100.0,9,9.0,9,0,0,0,175.6
436,Tay Lanier,CSU,1,1,100.0,9,9.0,9,0,0,0,175.6
440,Treyson Bourguet,BYU,1,2,50.0,8,4.0,8,0,0,0,83.6
440,Jackson Proctor,NIU,2,6,33.3,8,1.3,7,0,0,0,44.5
440,Quinton Jackson,RICE,3,3,100.0,8,2.7,9,0,0,1,122.4
440,Jeremy Hecklinski,IOWA,2,2,100.0,8,4.0,6,0,0,0,133.6
440,Cole Geer,UVA,2,2,100.0,8,4.0,10,0,0,0,133.6
440,JaVonnie Gibson,OU,1,1,100.0,8,8.0,8,0,0,0,167.2
440,Holden Phillips,TTU,1,1,100.0,8,8.0,8,0,0,0,167.2
447,Dylan Wittke,MINN,1,3,33.3,7,2.3,7,0,1,0,-13.7
447,Max Brown,WVU,1,3,33.3,7,2.3,7,0,1,0,-13.7
447,Karle Lacey Jr.,TEX,1,1,100.0,7,7.0,7,0,0,0,158.8
450,Brandon Inniss,OSU,1,1,100.0,6,6.0,6,0,0,0,150.4
450,Landon Rehkow,USU,1,1,100.0,6,6.0,6,0,0,1,150.4
450,Whitt Newbauer,OU,2,4,50.0,6,1.5,8,0,0,1,62.6
453,Grant Wilson,IU,1,1,100.0,5,5.0,5,0,0,0,142.0
453,Marshall Nichols,GT,1,1,100.0,5,5.0,5,0,0,0,142.0
453,Jacquon Gibson,MASS,1,1,100.0,5,5.0,5,0,0,0,142.0
453,Cade Backe,JVST,1,1,100.0,5,5.0,5,0,0,0,142.0
453,Reece Vander Zee,IOWA,1,1,100.0,5,5.0,5,1,0,0,472.0
453,Na'eem Abdul-Rahim Gladding,ODU,1,1,100.0,5,5.0,5,0,0,0,142.0
459,Enoch Nawahine,BYU,1,1,100.0,4,4.0,4,0,0,0,133.6
459,Randy Pittman Jr.,FSU,1,1,100.0,4,4.0,4,1,0,0,463.6
459,Parker Livingstone,TEX,1,1,100.0,4,4.0,4,1,0,0,463.6
459,Colton Allen,COLO,1,1,100.0,4,4.0,4,0,0,0,133.6
459,Banks Bowen,OKST,3,5,60.0,4,0.8,6,0,0,1,66.7
459,Agyeman Addae,UCF,1,1,100.0,4,4.0,4,1,0,0,463.6
465,Caullin Lacy,LOU,1,1,100.0,2,2.0,2,1,0,0,446.8
465,Emile Sebafundi,CCU,1,1,100.0,2,2.0,2,0,0,0,116.8
467,J'Mari Taylor,UVA,1,1,100.0,1,1.0,1,1,0,0,438.4
468,Beau Allen,UK,0,0,0.0,0,0.0,0,0,0,1,0.0
468,Romello Brinson,SMU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Jarris Williams,TROY,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Terry Lockett Jr.,EMU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Jacob Rodriguez,TTU,0,1,0.0,0,0.0,0,0,1,0,-200.0
468,Marcus Bellon,NEV,0,2,0.0,0,0.0,0,0,0,0,0.0
468,Liam Clifford,PSU,0,2,0.0,0,0.0,0,0,0,0,0.0
468,Donaven McCulley,MICH,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Cameron Friel,UNLV,0,2,0.0,0,0.0,0,0,0,0,0.0
468,Tahj Bullock,CSU,0,1,0.0,0,0.0,0,0,0,1,0.0
468,Kendrick Law,UK,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Isaiah Alston,JMU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Sebastian Brown,KENT,0,1,0.0,0,0.0,0,0,1,0,-200.0
468,Micah Davis,USM,0,0,0.0,0,0.0,0,0,0,1,0.0
468,RaRa Thomas,TROY,0,1,0.0,0,0.0,0,0,1,0,-200.0
468,Grant Page,USM,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Calvin Johnson II,TLSA,0,0,0.0,0,0.0,0,0,0,1,0.0
468,CJ Smith,MEM,0,1,0.0,0,0.0,0,0,1,0,-200.0
468,Dillon Bell,UGA,0,2,0.0,0,0.0,0,0,0,0,0.0
468,Tyrell Henry,WIS,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Holden Geriner,TXST,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Jmariyae Robinson,MOST,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Omari Hayes,TULN,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Octavian Smith Jr.,MD,0,1,0.0,0,0.0,0,0,0,0,0.0
468,DJ Burks,APP,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Mark Fletcher Jr.,MIA,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Tommy Lock,MIZ,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Jack Howes,BUFF,0,0,0.0,0,0.0,0,0,0,1,0.0
468,Michael Brescia,WMU,0,0,0.0,0,0.0,0,0,0,1,0.0
468,Javin Whatley,ARIZ,0,1,0.0,0,0.0,0,0,1,0,-200.0
468,Myles Butler,MTSU,0,0,0.0,0,0.0,0,0,0,2,0.0
468,Jordyn Tyson,ASU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Cade Cunningham,JVST,0,2,0.0,0,0.0,0,0,0,0,0.0
468,Cash Jones,UGA,0,0,0.0,0,0.0,0,0,0,1,0.0
468,Kenyon Clay,ARST,0,0,0.0,0,0.0,0,0,0,1,0.0
468,Gavin Freeman,OKST,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Semaj Morgan,MICH,0,2,0.0,0,0.0,0,0,0,0,0.0
468,Grady Gross,WASH,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Sam Vander Haar,BYU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Ashton Logan,MTSU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Frank Covey IV,NU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Jordan Napier,SDSU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Mikey Matthews,UCLA,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Tyler White,TA&M,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Jadyn Davis,MICH,0,2,0.0,0,0.0,0,0,1,1,-100.0
468,Daniel Hill,ALA,1,1,100.0,0,0.0,0,0,0,0,100.0
468,Jordan Shipp,UNC,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Isaac Wilson,UTAH,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Brett Brown,MIZ,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Squirrel White,FSU,0,0,0.0,0,0.0,0,0,0,1,0.0
468,Jack Smith,CLEM,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Eli Heidenreich,NAVY,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Bryan Hansen,CSU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Evan Svoboda,WYO,0,1,0.0,0,0.0,0,0,1,0,-200.0
468,AJ Wilson,UTSA,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Mark Konecny,WMU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Lynel Billups-Williams,M-OH,0,1,0.0,0,0.0,0,0,0,0,0.0
468,AJ Jones,MTSU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Aidan Leffler,BALL,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Eric Singleton Jr.,AUB,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Suderian Harrison,UVA,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Carson Cruver,FAU,0,2,0.0,0,0.0,0,0,0,0,0.0
468,Trever Jackson,ARK,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Connor Moberly,ISU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Luke Nickel,MIA,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Steele Pizzella,WAKE,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Koi Perich,MINN,0,0,0.0,0,0.0,0,0,0,1,0.0
468,Micah Ford,STAN,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Tavien St. Clair,OSU,0,2,0.0,0,0.0,0,0,0,0,0.0
468,Tucker Parks,WKU,0,2,0.0,0,0.0,0,0,0,0,0.0
468,Duane Thomas Jr.,UCF,0,1,0.0,0,0.0,0,0,1,0,-200.0
468,Quin Smith,AFA,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Jaylen King,FSU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Joseph Castle,AKR,0,0,0.0,0,0.0,0,0,0,1,0.0
468,Adrian Norton,MRSH,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Dominiq Ponder,COLO,0,1,0.0,0,0.0,0,0,0,1,0.0
468,Linkon Cure,KSU,0,1,0.0,0,0.0,0,0,1,0,-200.0
468,JC Evans,JMU,0,2,0.0,0,0.0,0,0,0,0,0.0
468,Wayshawn Parker,UTAH,0,0,0.0,0,0.0,0,0,0,1,0.0
468,Justus Savage,JVST,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Joseph Williams,COLO,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Terrence Smith,CONN,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Ashton Gray,UNT,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Wondame Davis Jr.,UTEP,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Nate Rogers,UAB,1,2,50.0,0,0.0,0,0,0,0,50.0
468,Jack James,TROY,0,0,0.0,0,0.0,0,0,0,1,0.0
468,Bryce Yates,PITT,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Ryan Wingo,TEX,0,2,0.0,0,0.0,0,0,0,0,0.0
468,Que'Sean Brown,DUKE,0,1,0.0,0,0.0,0,0,0,1,0.0
468,JoJo Stone,FIU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Nico Ottomanelli,SHSU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Michael Valentino,FAU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Carter Holden,M-OH,0,1,0.0,0,0.0,0,0,1,0,-200.0
468,John Hoyet Chance,LT,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Jackson Gutierrez,NAVY,0,2,0.0,0,0.0,0,0,0,1,0.0
468,Parker Awad,NMSU,0,3,0.0,0,0.0,0,0,0,0,0.0
468,Jason Wright,BUFF,0,0,0.0,0,0.0,0,0,0,1,0.0
468,Chase Leon,USF,0,1,0.0,0,0.0,0,0,1,0,-200.0
468,Marvis Parrish,WKU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Ryan Huff,ODU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Ofa Mataele,WMU,0,1,0.0,0,0.0,0,0,0,0,0.0
468,Andrew Burnette,LT,0,1,0.0,0,0.0,0,0,1,0,-200.0
468,Clay Thevenin,LT,0,1,0.0,0,0.0,0,0,0,0,0.0
571,John White,USM,1,1,100.0,-1,-1.0,-1,0,0,0,91.6
572,Hollywood Smothers,NCSU,1,1,100.0,-4,-4.0,0,0,0,0,66.4
573,Luke Watkins,LT,1,1,100.0,-5,-5.0,0,0,0,0,58.0
