RK,NAME,TEAM,REC,YDS,AVG,LNG,TD
512,Dean Connors,HOU,34,254,7.5,33,3
518,J'Mari Taylor,UVA,43,253,5.9,25,1
518,Miles Kitselman,TENN,26,253,9.7,23,2
518,Cade Keith,UNM,20,253,12.6,45,3
521,Ayden Williams,MSST,21,252,12.0,49,0
521,Bauer Sharp,LSU,24,252,10.5,65,2
523,Matt Wagner,BOIS,24,251,10.5,28,1
524,Malik Sherrod,BOIS,28,250,8.9,39,2
524,Charles Robertson,UL,15,250,16.7,45,1
526,Marlin Klein,MICH,24,248,10.3,27,1
527,Andrel Anthony,DUKE,26,246,9.5,35,5
528,Blake Bosma,WMU,26,245,9.4,24,1
528,Kendrick Raphael,CAL,34,245,7.2,42,1
528,Darius Taylor,MINN,34,245,7.2,40,0
531,Lavon Brown,CSU,22,244,11.1,31,0
531,Donovan Hamilton,BALL,20,244,12.2,47,0
533,Keontez Lewis,OU,21,243,11.6,28,2
533,Xavier Townsend,ISU,18,243,13.5,44,0
533,Rodney Gallagher III,WVU,28,243,8.7,26,0
536,Marcus Bellon,NEV,25,242,9.7,43,1
536,Brodie Malone-Bradford,NMSU,22,242,11.0,41,2
538,Taeshaun Lyons,UNLV,16,241,15.1,72,3
539,Jaylen Sargent,WYO,20,240,12.0,29,0
539,Brady Kluse,MEM,22,240,10.9,25,2
541,Raleek Brown,ASU,34,239,7.0,33,2
541,Eugene Wilson III,FLA,27,239,8.9,40,3
541,Tristan Smith,CLEM,24,239,10.0,23,1
544,Eric Weatherly,BALL,29,238,8.2,35,1
544,Raiden Vines-Bright,WASH,24,238,9.9,45,1
546,Jai'Den Thomas,UNLV,39,237,6.1,27,1
546,Corey Smith,PUR,14,237,16.9,60,1
546,Landan Brown,SHSU,37,237,6.4,24,0
549,Kenny Fletcher Jr.,RUTG,26,236,9.1,39,0
549,Javon Rogers,KENN,9,236,26.2,82,1
551,Trevon Tate,UTEP,22,235,10.7,73,1
552,Shamar Porter,CONN,18,234,13.0,56,1
552,Kameron Courtney,UVA,25,234,9.4,34,0
552,JP Coulter,ULM,21,234,11.1,39,0
555,Cole Spence,VAN,15,233,15.5,33,2
555,Bailey Stockton,GT,21,233,11.1,33,0
557,Michael Masunas,MSU,19,232,12.2,28,3
557,Grayson Barnes,WVU,21,232,11.0,34,2
557,Josh Schuchts,UTEP,21,232,11.0,64,3
560,Caden Jensen,UL,29,231,8.0,40,1
560,Tama Uiliata,HAW,28,231,8.3,30,0
562,Lyndon Ravare,KENN,20,230,11.5,38,1
563,Eni Falayi,WAKE,21,228,10.9,42,2
563,Rayshon Luke,FRES,36,228,6.3,23,2
563,Greg Desrosiers Jr.,MEM,32,228,7.1,24,1
563,Michael Fitzgerald,WYO,16,228,14.3,35,3
563,Kyirin Heath,USM,19,228,12.0,34,3
563,Javion Kinnard,CSU,18,228,12.7,79,1
563,Tim Burns Jr.,SHSU,12,228,19.0,59,1
570,Mike Washington Jr.,ARK,28,226,8.1,35,1
571,Antwan Raymond,RUTG,18,225,12.5,48,2
572,James BlackStrain,MOST,22,224,10.2,32,1
572,Cameron Dickey,TTU,25,224,9.0,69,2
572,Jeron Askren,MOST,19,224,11.8,75,5
575,Jairus Mack,WKU,24,223,9.3,32,1
575,Semaj Morgan,MICH,20,223,11.1,32,1
575,Nick Cenacle,HAW,28,223,8.0,26,2
575,Walker Lyons,USC,20,223,11.1,26,2
579,Jo Silver,DEL,29,222,7.7,36,1
579,Isaiah Johnson,CIN,14,222,15.9,42,3
581,Porter Rooks,EMU,27,221,8.2,25,0
581,Jeremiah Noga,WSU,20,221,11.1,35,1
583,Dacari Collins,LOU,13,219,16.8,36,1
583,Nicholas Singleton,PSU,24,219,9.1,50,1
583,Bryce Caufield,ORST,29,219,7.6,30,1
583,Reece Vander Zee,IOWA,15,219,14.6,29,2
583,Donovan Lewis,DEL,20,219,10.9,30,1
588,David Larkins,APP,25,218,8.7,40,2
588,Broc Lane,USU,19,218,11.5,52,2
588,Julian Gray,LIB,18,218,12.1,72,1
588,Elija Lofton,MIA,23,218,9.5,29,3
592,John Michael Gyllenborg,WYO,24,217,9.0,24,1
592,Cole Rusk,ILL,19,217,11.4,27,1
592,Gemari Sands,FAU,40,217,5.4,18,0
595,AJ Jones,MTSU,28,216,7.7,27,5
596,Devin Mockobee,PUR,18,215,11.9,29,1
596,Christian Bentancur,CLEM,20,215,10.8,45,3
598,Sage Ennis,UVA,23,214,9.3,25,5
599,Turbo Richard,BC,30,213,7.1,49,2
600,Brett Seither,GT,11,212,19.3,30,0
600,Chip Trayanum,TOL,21,212,10.1,57,2
600,OJ Arnold,GASO,21,212,10.1,41,1
600,Chris Domercant,UCF,21,212,10.1,40,2
600,Arhmad Branch,PUR,14,212,15.1,49,2
605,Trech Kekahuna,WIS,26,211,8.1,45,0
605,Anthony Woods,UCLA,24,211,8.8,45,2
605,Kylen Evans,TXST,15,211,14.1,45,1
608,Jadan Baugh,FLA,33,210,6.4,33,2
608,Joshua Moore,MIA,17,210,12.4,39,2
610,Reese Smith,LIB,23,209,9.1,23,1
610,Malick Meiga,CCU,19,209,11.0,32,1
610,Myles Walker,AKR,20,209,10.4,24,0
610,Ty Clark III,WAKE,17,209,12.3,62,1
614,Randy Pittman Jr.,FSU,23,208,9.0,35,2
615,Sam Mbake,APP,24,207,8.6,24,1
615,Jeremy Payne,TCU,22,207,9.4,44,2
617,Jameson Geers,MINN,26,206,7.9,25,4
617,Toric Goins Jr.,UTEP,13,206,15.8,49,1
619,Kenyon Clay,ARST,37,205,5.5,27,3
619,Ardell Banks,KENT,12,205,17.1,38,2
619,Eli Wood,UVA,16,205,12.8,38,2
622,Jaleel Skinner,LOU,21,204,9.7,33,2
622,Cameron Flowers,WKU,19,204,10.7,30,1
624,Landen King,DUKE,15,203,13.5,33,4
624,Daniel Hill,ALA,28,203,7.3,41,1
624,Marvis Parrish,WKU,36,203,5.6,22,1
627,TJ Abrams,FLA,14,202,14.4,47,0
627,Mark Hamper,CAL,17,202,11.9,35,0
627,Bryce Yates,PITT,11,202,18.4,68,1
630,Miles Davis,USU,28,201,7.2,30,3
630,Amorion Walker,MTSU,15,201,13.4,41,1
630,Josh Smith,TLSA,9,201,22.3,43,1
633,Jaylen Bonelli,ARST,22,200,9.1,34,3
633,Ricky Ahumaraeze,NU,10,200,20.0,35,0
633,Takye Heath,VT,22,200,9.1,44,3
633,Sedrick Alexander,VAN,19,200,10.5,26,4
633,Justyn Reid,TULN,17,200,11.8,33,3
633,Bo Jackson,OSU,19,200,10.5,23,1
639,Shawn Miller,UNM,15,199,13.3,42,1
639,Zack Marshall,MICH,16,199,12.4,37,1
639,Max Dowling,MASS,20,199,9.9,77,3
639,JaVonnie Gibson,OU,18,199,11.1,38,1
643,Nate Boerkircher,TA&M,19,198,10.4,28,3
643,Terik Mulder,KENT,19,198,10.4,50,4
645,Jameson Tucker,CCU,10,197,19.7,75,2
645,Caleb Odom,MISS,19,197,10.4,40,2
645,Donovan Murph,SC,14,197,14.1,38,1
645,Dawson Pough,BC,13,197,15.2,52,1
649,Josh Kattus,UK,17,195,11.5,34,2
649,Micah Tease,TLSA,12,195,16.3,34,1
649,Cash Jones,UGA,20,195,9.8,26,1
649,Terry Bussey,TA&M,18,195,10.8,34,1
653,Louis Hansen,CONN,20,194,9.7,19,0
653,Terrell Crosby Jr.,TOL,16,194,12.1,24,1
653,Chase Belcher,KENN,13,194,14.9,53,2
653,Isaiah Spencer,VT,14,194,13.9,38,0
657,Tre Shackelford,TULN,13,193,14.8,30,1
657,Kenji Christian,TOL,17,193,11.4,42,1
659,Jordon Simmons,GAST,28,192,6.9,32,1
659,Ke'Travion Hargrove,ODU,6,192,32.0,80,2
659,Lacota Dippre,JMU,17,192,11.3,36,3
659,Jaquari Lewis,APP,32,192,6.0,23,0
659,Malachi Thomas,PITT,13,192,14.8,34,2
664,Tyler Brown,CLEM,22,191,8.7,23,0
664,Jacob Jenkins,LIB,14,191,13.6,43,2
664,Koby Young,HOU,12,191,15.9,43,0
664,Caleb Ramseur,NEV,18,191,10.6,41,3
664,Viron Ellison Jr.,DEL,21,191,9.1,43,2
664,Jake Godfrey,ULM,16,191,11.9,37,2
670,Nathan Acevedo,SDSU,16,190,11.9,42,0
670,Elijah Sessoms,DEL,22,190,8.6,21,2
672,Ja'Mori Maclin,UK,13,189,14.5,44,0
672,DJ Allen Jr.,UTSA,20,189,9.4,43,3
672,Hollywood Smothers,NCSU,37,189,5.1,24,1
672,Antonio Meeks,LOU,17,189,11.1,23,1
672,Cam Barmore,ARIZ,19,189,9.9,24,2
677,Kaden Feagin,ILL,16,188,11.8,64,2
677,DeAngelo Irvin Jr.,UNLV,18,188,10.4,60,1
679,Will Nixon,SYR,26,187,7.2,21,0
679,Cam Edwards,CONN,19,187,9.8,34,1
681,Eric Holley III,TOL,14,186,13.3,26,1
681,Trey Leckner,WSU,24,186,7.8,32,3
681,Ed Small,TCU,16,186,11.6,41,2
684,Karmello English,CCU,20,185,9.3,42,3
684,Nahree Biggins,CMU,19,185,9.7,88,1
684,Gabe Milbourn,ORST,17,185,10.9,26,1
684,Wayshawn Parker,UTAH,13,185,14.2,52,3
688,Jerand Bradley,KSU,13,184,14.2,65,2
688,Terrence Lewis,UNT,11,184,16.7,37,3
688,Samuel Harris,WYO,16,184,11.5,52,0
691,Kadinn Morris,USM,15,183,12.2,30,2
691,Jordan Brown,NEV,16,183,11.4,28,0
691,Finn Hogan,BGSU,13,183,14.1,24,0
694,Myles Montgomery,UCF,17,182,10.7,64,0
694,Payton Mangrum,ECU,10,182,18.2,46,1
694,Jacob Harris,BGSU,19,182,9.6,38,5
697,Marcus Burke,UCF,13,181,13.9,30,0
697,Al-Jay Henderson,BUFF,25,181,7.2,22,1
697,Landon Collins,MTSU,16,181,11.3,48,1
700,Andrew Rappleyea,PSU,20,180,9.0,53,3
700,Chris Johnson Jr.,SMU,17,180,10.6,42,1
702,Deion Colzie,M-OH,11,178,16.2,44,1
702,Joshisa Trader,MIA,13,178,13.7,44,1
702,Tim Grear Jr.,AKR,14,178,12.7,37,1
705,Aidan Mizell,FLA,19,177,9.3,23,1
705,Kewan Lacy,MISS,29,177,6.1,22,0
705,Branden Hoch,FAU,12,177,14.8,33,0
705,Jalen Mickens,LT,20,177,8.9,40,1
705,Xavier Daisy,UAB,18,177,9.8,21,1
705,Benson Prosper,EMU,21,177,8.4,22,0
711,DJ Riles,GAST,16,176,11.0,32,1
711,Wyatt Sullivan,USF,18,176,9.8,30,2
711,Kevin Riley,ALA,19,176,9.3,27,1
711,Ryder Treadway,TOL,13,176,13.5,24,3
715,Kadarius Calloway,NMSU,26,175,6.7,27,0
715,DJ Miller,UK,13,175,13.5,56,2
717,Christian Ross,MEM,18,174,9.7,37,1
717,Dallas Wilson,FLA,12,174,14.5,55,3
717,Malik Phillips,SHSU,18,174,9.7,26,1
720,Drew Wagner,NU,22,172,7.8,40,2
721,Rashod Dubinion,APP,27,170,6.3,25,0
722,Jahlil McClain,FRES,13,169,13.0,43,1
722,Jaren Hamilton,ASU,7,169,24.1,49,0
724,Jordan Mosley,MSST,8,168,21.0,75,1
724,Var'Keyes Gumms,UNLV,11,168,15.3,27,3
724,Brady Hunt,SC,21,168,8.0,20,0
724,Tyler Griffin,ULM,13,168,12.9,48,2
724,Theo Melin Öhrström,TA&M,19,168,8.8,28,1
724,Will Kacmarek,OSU,15,168,11.2,47,2
724,Carter Pabst,WSU,9,168,18.7,43,1
731,Chase Curtis,TCU,13,167,12.8,27,2
731,Khalil Dinkins,PSU,14,167,11.9,40,2
731,Jalen Brown,ARK,12,167,13.9,42,2
734,Ahmon Green,GASO,16,166,10.4,29,0
734,Alex Bauman,MIA,18,166,9.2,33,1
734,Jabari Smith Jr.,FAU,15,166,11.1,37,3
737,Roman Hemby,IU,17,165,9.7,26,0
737,Cameron Seldon,VT,23,165,7.2,22,2
737,Kelby Williams,WKU,11,165,15.0,45,0
737,Davon Booth,MSST,15,165,11.0,62,2
741,Keyvone Lee,UNLV,19,164,8.6,25,0
741,Marshaun Brown,NEV,16,164,10.3,22,1
741,Elijah Lagg,UAB,20,164,8.2,17,0
744,Alex Honig,CONN,13,162,12.5,40,3
744,Nick Laboy,DEL,10,162,16.2,35,2
744,Tony Johnson,MIA,7,162,23.1,51,0
744,Caleb Gossett,OHIO,12,162,13.5,35,0
748,D.J. McKinney,UNM,15,161,10.7,39,0
748,Malcolm Gillie,CCU,8,161,20.1,69,2
748,Jojo Phillips,BYU,14,161,11.5,21,0
751,Derrick McFall,SMU,19,160,8.4,27,2
751,Kahanu Davis,USU,6,160,26.7,45,1
753,Brandon Chatman,NAVY,17,159,9.4,27,0
753,Michael Kirch,FAU,15,159,10.6,41,3
753,Demon June,UNC,17,159,9.4,72,1
756,Lawson Luckie,UGA,15,158,10.5,29,4
756,Johnny Pascuzzi,TULN,12,158,13.2,29,1
756,Dre'lon Miller,COLO,20,158,7.9,32,1
756,Luke Harpring,GT,13,158,12.2,27,0
760,Nate Kurisky,LOU,20,157,7.8,37,2
760,Jacob Bostick,SDSU,11,157,14.3,35,3
760,Keaton Kubecka,KU,17,157,9.2,18,1
760,Gerard Bullock Jr.,KENN,23,157,6.8,19,1
764,Bryson Canty,KU,11,156,14.2,31,1
764,Diore Hubbard,WVU,16,156,9.8,69,0
764,Javon Brown,TOL,8,156,19.5,46,1
767,Mavin Anderson,TXST,9,155,17.2,48,1
767,Isaiah Mozee,NEB,14,155,11.1,39,0
767,Marques Singleton Jr.,LT,23,155,6.7,15,1
770,Perry Thompson,AUB,17,154,9.1,34,0
771,Julian Nixon,ULM,15,151,10.1,24,1
771,JeyQuan Smith,USF,11,151,13.7,42,0
771,Kaden Wetjen,IOWA,20,151,7.6,28,1
774,Jayden Ballard,WIS,7,150,21.4,58,2
774,Dean Patterson,GT,8,150,18.8,84,2
774,Josh Sapp,CLEM,11,150,13.6,32,0
774,Ja'Kyrian Turner,PITT,25,150,6.0,28,0
774,Kaleb Edwards,ALA,11,150,13.6,30,1
774,Javarius Green,UNC,13,150,11.5,39,0
780,Major Everhart,TCU,14,149,10.6,26,0
780,Dylan Riley,BOIS,15,149,9.9,75,2
780,Brian Rowe Jr.,SC,19,149,7.8,24,1
780,Zach Atkins,COLO,20,149,7.4,22,0
780,Noah White,USU,8,149,18.6,62,0
785,Sebastian Brown,KENT,12,148,12.3,36,1
785,Channing Goodwin,MICH,12,148,12.3,39,0
785,Jaden Richardson,USC,12,148,12.3,43,1
788,Victor Rosa,CONN,15,147,9.8,65,1
788,Ousmane Kromah,FSU,9,147,16.3,43,1
788,Cortez Mills Jr.,NEB,9,147,16.3,62,1
788,Conner Cravaack,AKR,18,147,8.2,27,2
792,Quintrevion Wisner,TEX,22,146,6.6,19,1
793,Nick Elksnis,UNLV,12,145,12.1,23,2
793,Brock Townsend,CMU,13,145,11.2,51,4
793,Gary Givens,NIU,12,145,12.1,31,1
796,Jake Johnson,UNC,16,144,9.0,19,1
796,Jake McConnachie,MASS,16,144,9.0,21,0
796,Cole Turner,CLEM,16,144,9.0,23,0
796,Eddie Freauff,ORST,12,144,12.0,30,1
800,DeCorion Temple,CMU,17,143,8.4,19,2
801,Deuce Spann,PITT,13,142,10.9,30,1
801,Kanen Hamlett,APP,13,142,10.9,35,2
803,Koby Gross,BALL,10,141,14.1,42,1
803,Kaderris Roberts,BGSU,22,141,6.4,27,1
803,Jamal Roberts,MIZ,18,141,7.8,39,1
803,Cameron Miller,UK,13,141,10.8,20,0
803,Braylon Isom,M-OH,10,141,14.1,27,3
803,Alvon Isaac,USF,14,141,10.1,29,0
809,Demond Claiborne,WAKE,28,140,5.0,21,0
809,Mark Fletcher Jr.,MIA,17,140,8.2,20,2
809,Jaedn Skeete,BC,13,140,10.8,22,3
812,Logan Kyle,JMU,12,139,11.6,23,1
812,Michael Allen,MRSH,12,139,11.6,49,1
812,Elijah Tau-Tolliver,MSU,18,139,7.7,32,0
812,Jackson Holman,WYO,13,139,10.7,44,0
812,Cameron Pettaway,BGSU,8,139,17.4,73,2
817,Hudson Habermehl,UCLA,20,138,6.9,26,0
817,Adam Mohammed,WASH,17,138,8.1,33,0
817,CharMar Brown,MIA,20,138,6.9,22,2
817,Maxwell Woods,WSU,18,138,7.7,33,0
821,Kylan Fox,UCF,16,137,8.6,22,1
821,Dierre Hill Jr.,ORE,16,137,8.6,40,1
821,Tristen Brown,VAN,10,137,13.7,28,0
821,Antonio Harris,PUR,17,137,8.1,22,0
825,Jordan Dingle,SC,10,136,13.6,33,0
825,Drew Biber,MINN,18,136,7.6,21,0
825,Simeon Evans,UNT,16,136,8.5,30,0
825,Sean Patrick,AKR,11,136,12.4,22,0
829,Sam Olson,ARIZ,17,135,7.9,16,2
829,DeSean Bishop,TENN,15,135,9.0,23,0
831,Josh Beetham,GT,6,134,22.3,49,2
831,Dale Martin,UL,6,134,22.3,69,2
831,Carson Hansen,ISU,19,134,7.1,22,0
831,Luke Hutchison,NAVY,5,134,26.8,63,3
831,Miles Burris,CLT,14,134,9.6,18,0
831,Rickey Taylor Jr.,NIU,9,134,14.9,41,1
831,Caden Knighten,BAY,11,134,12.2,39,1
831,Cyncir Bowers,WVU,8,134,16.8,90,1
839,Elijah Green,SHSU,15,133,8.9,35,1
839,Reece Adkins,MASS,9,133,14.8,51,1
839,Kamron Beachem,FRES,7,133,19.0,64,0
839,Makhilyn Young,VAN,14,133,9.5,24,0
839,Koby Howard,PSU,7,133,19.0,31,0
839,Samari Howard,ARMY,11,133,12.1,41,1
839,Jaylin Carter,USM,20,133,6.7,14,0
846,Fred Farrier II,UK,11,132,12.0,33,1
846,Jamel Hardy Jr.,UTSA,13,132,10.2,39,1
846,Davion Gause,UNC,16,132,8.3,20,2
846,Camden Overton-Howard,GAST,15,132,8.8,20,2
846,Jayden Scott,NCSU,15,132,8.8,28,0
846,Quinn Clark,NEB,5,132,26.4,43,1
846,Qua'Vez Humphreys,SHSU,12,132,11.0,38,1
846,Will Henderson III,UTSA,19,132,6.9,40,2
854,Dijon Stanley,NMSU,24,131,5.5,16,0
854,Matthew Coleman,SJSU,20,131,6.6,13,1
854,Taylor Bradshaw,GASO,16,131,8.2,22,1
857,Dominic Richardson,TLSA,20,130,6.5,22,0
857,Tobias Merriweather,UTAH,8,130,16.3,36,0
857,Rueben Owens II,TA&M,13,130,10.0,24,0
860,Leo Blackburn,GAST,14,129,9.2,21,2
860,Dakota Twitty,UVA,11,129,11.7,26,0
860,Chance Morrow,BUFF,8,129,16.1,26,2
860,Zion Taylor,GT,11,129,11.7,45,1
860,Xayvion Turner-Bradshaw,MRSH,9,129,14.3,44,0
860,Mikey Welsh,SDSU,12,129,10.8,44,0
866,Tyson Mobley,LIB,7,128,18.3,40,0
866,Miller McCrumby,USA,15,128,8.5,32,0
866,Cody Howard,NAVY,4,128,32.0,65,1
869,Gus McGee,CLT,14,127,9.1,25,1
870,Eli Sanders,USC,8,126,15.8,73,1
870,Seth McGowan,UK,19,126,6.6,17,0
870,Harvey Broussard III,HOU,9,126,14.0,29,1
870,C'Quan Jnopierre,FIU,5,126,25.2,64,0
870,Olsen Patt-Henry,CLEM,16,126,7.9,25,0
875,Michael Brescia,WMU,13,125,9.6,36,2
875,Alex Tecza,NAVY,13,125,9.6,29,1
875,Eric Nelson,FIU,8,125,15.6,34,1
875,Devin Spencer,ARST,25,125,5.0,13,0
875,Greg Burrell,TXST,13,125,9.6,23,0
875,Kirby Vorhees,WSU,19,125,6.6,25,0
881,Chris Brooks Jr.,WIS,11,124,11.3,18,0
881,Garrett Mmahat,TULN,10,124,12.4,22,0
881,Jacob Emmers,TLSA,13,124,9.5,40,0
881,Donnell Gee Jr.,TLSA,5,124,24.8,50,0
885,Anthony Hankerson,ORST,22,123,5.6,14,0
885,Eli Green,ISU,11,123,11.2,21,0
885,KK Smith,ND,8,123,15.4,34,2
888,Chris Hilton Jr.,LSU,10,122,12.2,46,0
888,TreyShun Hurry,LOU,15,122,8.1,17,1
888,Kamrean Johnson,WAKE,11,122,11.1,25,1
888,Quinton Brown,BOIS,6,122,20.3,66,2
892,Kenny Tracy,M-OH,11,121,11.0,29,2
892,Gavin Sawchuk,FSU,13,121,9.3,53,1
892,Landon Wright,WSU,7,121,17.3,39,2
895,Koy Moore,UNLV,12,120,10.0,22,0
895,Zach Courtney,CCU,9,120,13.3,23,0
895,Chase Tyler,DUKE,4,120,30.0,62,0
898,Cam Davis,MINN,18,119,6.6,21,0
898,Joe Jackson,KSU,22,119,5.4,19,1
898,Ismail Mahdi,ARIZ,17,119,7.0,27,1
898,Tony Livingston,FLA,11,119,10.8,38,2
898,Vaughn Blue,LIB,8,119,14.9,59,1
898,Micah Ford,STAN,11,119,10.8,54,0
898,Ben Black,RUTG,8,119,14.9,37,1
898,Malachi Hosley,GT,14,119,8.5,35,0
898,Dom Dorwart,OHIO,11,119,10.8,35,0
898,Rodney Bullard Jr.,MSU,5,119,23.8,71,1
908,Tyler Moore,ISU,7,118,16.9,31,0
908,Shomari Lawrence,MOST,19,118,6.2,13,0
908,Joseph Himon II,NU,21,118,5.6,16,0
908,Keyjuan Brown,LOU,12,118,9.8,38,0
908,Rahsul Faison,SC,19,118,6.2,33,0
913,J.J. Hester,UK,8,117,14.6,41,4
913,Casey Cain,LIB,10,117,11.7,17,0
913,Justin Smith-Brown,WVU,7,117,16.7,56,0
913,Elyiss Williams,UGA,7,117,16.7,27,1
913,Brendan Jenkins,USA,9,117,13.0,30,1
913,Kameron Anthony,BALL,7,117,16.7,40,2
919,Brian Shane,M-OH,13,116,8.9,20,2
919,Nate Frazier,UGA,16,116,7.3,24,1
919,Star Thomas,TENN,11,116,10.5,21,2
922,Christian Leary,WMU,15,115,7.7,17,0
922,Braylin Presley,TLSA,18,115,6.4,22,1
922,Jevon Jackson,UAB,19,115,6.1,27,1
922,Jonathan Brady,IU,14,115,8.2,16,3
922,Antonio Ferguson,UAB,10,115,11.5,21,0
922,Chris Lawson,WASH,10,115,11.5,42,0
928,Tanner Arkin,ILL,13,114,8.8,28,2
928,Quincy Craig,ARIZ,14,114,8.1,24,1
928,Robert Henry Jr.,UTSA,18,114,6.3,74,2
928,Jayon Farrar,FRES,12,114,9.5,15,0
932,Tavierre Dunlap,EMU,20,113,5.7,39,0
932,Ty Robinson,BALL,11,113,10.3,21,0
932,Sam Scott,WYO,11,113,10.3,36,1
932,VJ Wilkins,BC,4,113,28.3,56,0
932,Tyree Kelly,MASS,13,113,8.7,18,0
932,Micah Woods,USA,11,113,10.3,33,1
938,Micah Hudson,TTU,8,112,14.0,30,2
938,Ja'Ricous Hairston,VT,12,112,9.3,33,3
938,Zhaiel Smith,UNM,8,112,14.0,43,0
938,Eric Richardson,WYO,10,112,11.2,41,1
942,Anderson Castle,DUKE,17,111,6.5,17,0
942,King Miller,USC,16,111,6.9,20,0
944,Leon Neal Jr.,WSU,13,110,8.5,18,1
944,Emanuel Ross,SYR,10,110,11.0,20,1
944,Demarius Robinson,ASU,10,110,11.0,68,0
944,Brennan Ridley,BGSU,4,110,27.5,87,1
948,Jam Miller,ALA,19,109,5.7,14,0
948,Sutton Smith,MEM,20,109,5.4,39,0
948,Jonathan Echols,USF,9,109,12.1,24,3
948,Cameron Monteiro,AKR,8,109,13.6,18,0
948,Jordan Washington,TEX,7,109,15.6,32,1
948,Benji Blackburn,STAN,9,109,12.1,26,1
948,Tre Roberson,AFA,5,109,21.8,29,0
948,Kris Hughes,LOU,8,109,13.6,33,1
948,Eli Aragon,CCU,10,109,10.9,40,0
957,Byron Cardwell Jr.,SDSU,5,108,21.6,54,1
957,Chris Parker,CONN,5,108,21.6,45,0
957,Ashton Hollins,ILL,4,108,27.0,49,1
957,Kaden Shields-Dutton,FAU,17,108,6.4,18,1
957,Brock Chappell,UL,12,108,9.0,35,1
957,Da'Realyst Clark,KENT,3,108,36.0,89,1
963,Evan Pryor,CIN,10,107,10.7,26,1
963,Devon Tauaefa,HAW,14,107,7.6,34,0
963,Qua Ashley,BALL,21,107,5.1,27,2
963,Jeffery Pittman,USM,24,107,4.5,37,0
963,Bryson Donelson,FRES,17,107,6.3,39,0
968,Nic Anderson,LSU,12,106,8.8,21,2
968,Horatio Fields,AUB,12,106,8.8,14,1
968,Zylan Perry,UL,16,106,6.6,16,0
968,Davis Bryson,KENN,9,106,11.8,40,0
968,Dekalon Taylor,COLO,10,106,10.6,22,2
968,Xavier Robinson,OU,15,106,7.1,21,1
974,Jay Ducker,TEM,23,105,4.6,15,2
974,Blake Smith,TXST,10,105,10.5,22,0
974,Tyson Thompson,RICE,8,105,13.1,37,2
974,Daylyn Upshaw,MIA,7,105,15.0,41,0
974,Fluff Bothwell,MSST,14,105,7.5,39,0
979,Kenyon Massey,MASS,17,104,6.1,22,0
980,Jaylan Hornsby,SYR,8,103,12.9,25,1
980,Jayvan Boggs,FSU,9,103,11.4,31,1
980,Ashten Emory,UTEP,16,103,6.4,21,2
980,Jaylan Brown,UTEP,10,103,10.3,34,0
980,TJ Pride,NMSU,8,103,12.9,34,1
985,Jared Brown,SC,6,102,17.0,32,0
985,Colin Weber,RUTG,17,102,6.0,12,0
985,Malique Dieudonne,WMU,7,102,14.6,52,0
985,Mekhi Nelson,NEB,8,102,12.8,41,0
985,Trey Miller,UL,13,102,7.8,16,0
990,Kam Shanks,ARK,9,101,11.2,25,1
990,John Rogers,UVA,9,101,11.2,26,1
990,Jer'Michael Carter,OU,9,101,11.2,22,0
990,Darien Williams,SYR,8,101,12.6,35,1
990,Jackson Verdugo,FIU,10,101,10.1,21,1
990,Bryce Anderson,MEM,12,101,8.4,15,0
996,Dan Dishman,UTSA,10,100,10.0,26,1
996,Rico Walker,PUR,9,100,11.1,30,0
996,Chris Culliver,UNC,5,100,20.0,51,1
996,Jaylon Coleman,LIB,10,100,10.0,31,0
1000,Malachi Thomas,PUR,11,99,9.0,44,2
