RK,NAME,TEAM,CMP,ATT,CMP%,YDS,AVG,LNG,TD,INT,SACK,RTG
338,Logan Burnett,MSST,1,1,100.0,25,25.0,25,0,0,0,310.0
338,Bryson Smith,HOU,2,5,40.0,25,5.0,25,1,1,0,108.0
341,Scotty Miller,BGSU,1,1,100.0,24,24.0,24,0,0,0,301.6
341,Malik Willis,AUB,5,7,71.4,24,3.4,7,0,0,0,100.2
343,Marlon Williams,UCF,1,1,100.0,23,23.0,23,0,0,0,293.2
344,Terry Juniel,UTEP,1,1,100.0,22,22.0,22,0,0,0,284.8
344,T.J. Rahming,DUKE,1,1,100.0,22,22.0,22,1,0,0,614.8
344,Aaron Fuller,WASH,1,1,100.0,22,22.0,22,1,0,0,614.8
344,James Graham,GT,1,1,100.0,22,22.0,22,0,0,0,284.8
344,Cord Sandberg,AUB,1,1,100.0,22,22.0,22,0,0,0,284.8
349,Tre Watson,TEX,1,1,100.0,21,21.0,21,0,0,0,276.4
349,Ja'Marcus Bradley,ULL,1,1,100.0,21,21.0,21,0,0,0,276.4
349,Drayton Arnold,ODU,1,2,50.0,21,10.5,21,0,0,0,138.2
349,Kingsley Ifedi,ECU,3,9,33.3,21,2.3,8,0,2,1,8.5
349,Tylan Wallace,OKST,2,2,100.0,21,10.5,24,0,0,0,188.2
349,Jonah Fitzgerald,ODU,2,3,66.7,21,7.0,13,0,0,1,125.5
355,Kyle Vantrease,BUFF,4,9,44.4,20,2.2,9,0,0,0,63.1
355,Kadarius Toney,FLA,1,1,100.0,20,20.0,20,1,0,0,598.0
355,Jeshaun Jones,MD,1,1,100.0,20,20.0,20,1,0,0,598.0
358,Desmond Phillips,TOL,1,2,50.0,19,9.5,19,1,1,0,194.8
358,Andrew Peasley,USU,3,8,37.5,19,2.4,10,0,0,0,57.4
360,Kavious Price,KENT,1,2,50.0,18,9.0,18,1,1,0,190.6
360,Lil'Jordan Humphrey,TEX,3,4,75.0,18,4.5,8,1,0,0,195.3
360,John Stephen Jones,ARK,2,8,25.0,18,2.3,13,0,1,0,18.9
363,Jack Fox,RICE,1,1,100.0,17,17.0,17,0,0,0,242.8
363,Trenard Davis,ILL,1,2,50.0,17,8.5,17,1,0,0,286.4
363,Chance Thrasher,CCU,2,2,100.0,17,8.5,14,0,0,0,171.4
363,Anthony Gordon,WSU,3,5,60.0,17,3.4,6,0,1,0,48.6
363,Connor Adair,MEM,1,2,50.0,17,8.5,17,1,0,0,286.4
363,Tyler Page,SMU,2,3,66.7,17,5.7,14,1,0,0,224.3
363,Cade Pearson,UNT,4,4,100.0,17,4.3,8,0,0,1,135.7
363,Jarren Williams,MIAMI,1,3,33.3,17,5.7,17,0,0,0,80.9
363,Jamarye Joiner,ARIZ,3,4,75.0,17,4.3,12,0,0,1,110.7
372,Tyler Davis,UCONN,1,1,100.0,16,16.0,16,0,0,0,234.4
372,Tyler DeSue,MD,2,2,100.0,16,8.0,14,0,0,0,167.2
374,Stefan Flintoft,UCLA,1,1,100.0,15,15.0,15,0,0,0,226.0
374,Ricky Town,PITT,1,1,100.0,15,15.0,15,0,0,0,226.0
374,Wade Lees,MD,1,1,100.0,15,15.0,15,0,0,0,226.0
374,Cam Thomas,ARMY,1,3,33.3,15,5.0,15,1,0,0,185.3
374,Lucas Krull,FLA,1,1,100.0,15,15.0,15,0,0,0,226.0
379,Andre Baccellia,WASH,1,2,50.0,14,7.0,14,0,1,0,8.8
379,Jaylon Henderson,BSU,1,1,100.0,14,14.0,14,0,0,0,217.6
379,Cade Weldon,MIAMI,2,3,66.7,14,4.7,14,0,0,0,105.9
379,Jack Walker,GAST,2,3,66.7,14,4.7,7,0,0,0,105.9
383,Deebo Samuel,SC,1,1,100.0,13,13.0,13,1,0,0,539.2
384,Grant Perry,MICH,1,1,100.0,12,12.0,12,0,0,0,200.8
384,Daniel Rodriguez,ORST,1,1,100.0,12,12.0,12,0,0,0,200.8
384,Deon Jackson,DUKE,1,1,100.0,12,12.0,12,0,0,0,200.8
384,Jaylen Gipson,TXST,3,6,50.0,12,2.0,8,0,0,0,66.8
388,Jerrod Heard,TEX,1,1,100.0,11,11.0,11,0,0,0,192.4
388,Colten Rastetter,IOWA,2,2,100.0,11,5.5,10,1,0,0,311.2
388,Brandon Bisack,UCONN,1,7,14.3,11,1.6,11,0,1,0,-1.1
388,Sidney Davis,TROY,1,1,100.0,11,11.0,11,0,0,0,192.4
388,Clyde Edwards-Helaire,LSU,1,1,100.0,11,11.0,11,1,0,0,522.4
388,Ryan Stonehouse,CSU,1,1,100.0,11,11.0,11,0,0,0,192.4
388,Steven Krajewski,UCONN,2,3,66.7,11,3.7,8,0,0,1,97.5
388,Matt Robinson,ILL,3,6,50.0,11,1.8,10,0,1,1,32.1
396,Nick Jeanty,NMSU,3,13,23.1,10,0.8,6,0,1,0,14.2
396,Seth Collins,TTU,1,2,50.0,10,5.0,10,0,0,0,92.0
396,JT Jackson,ULM,2,3,66.7,10,3.3,9,0,0,0,94.7
396,Myles Washington,KENT,1,1,100.0,10,10.0,10,0,0,0,184.0
396,Chazz Surratt,UNC,4,10,40.0,10,1.0,13,0,3,2,-11.6
396,Tyler Sumpter,TROY,1,1,100.0,10,10.0,10,0,0,0,184.0
396,Austin Upshaw,SMU,2,3,66.7,10,3.3,11,0,0,0,94.7
396,Parker Towns,RICE,1,4,25.0,10,2.5,10,0,0,2,46.0
396,Khalil Shakir,BSU,2,2,100.0,10,5.0,8,0,0,0,142.0
405,Olamide Zaccheaus,UVA,1,1,100.0,9,9.0,9,0,0,0,175.6
405,Zeb Speir,APP,1,3,33.3,9,3.0,9,0,0,0,58.5
405,JaTarvious Whitlow,AUB,1,1,100.0,9,9.0,9,1,0,0,505.6
405,Jay Urich,SC,1,1,100.0,9,9.0,9,0,0,0,175.6
405,Pooka Williams Jr.,KU,1,2,50.0,9,4.5,9,1,0,0,252.8
405,Quincy Patterson,VT,1,5,20.0,9,1.8,9,0,0,0,35.1
405,Jalen Mayden,MSST,1,2,50.0,9,4.5,9,0,0,0,87.8
412,Kolney Cassel,SAC/HAW,1,1,100.0,8,8.0,8,0,0,0,167.2
412,Quinten Dormady,HOU,2,5,40.0,8,1.6,4,0,0,0,53.4
412,Brandon Peters,MICH,1,2,50.0,8,4.0,8,0,1,0,-16.4
412,Connor Blumrick,TA&M,1,1,100.0,8,8.0,8,0,0,0,167.2
412,Marcelo Rodriguez,USM,3,5,60.0,8,1.6,6,0,2,0,-6.6
417,Jared Sparks,PUR,1,1,100.0,7,7.0,7,1,0,0,488.8
417,Kenyon Oblad,UNLV,1,5,20.0,7,1.4,7,0,0,0,31.8
417,Chance LaChappelle,SJSU,2,2,100.0,7,3.5,5,0,0,0,129.4
420,Jack Richardson,STAN,1,1,100.0,6,6.0,6,0,0,1,150.4
420,Cody White,MSU,1,1,100.0,6,6.0,6,0,0,0,150.4
422,D.J. Brown,NIU,1,1,100.0,5,5.0,5,0,0,0,142.0
423,Darrell Stewart Jr.,MSU,1,1,100.0,4,4.0,4,1,0,0,463.6
423,Darrell Henderson Jr.,MEM,1,2,50.0,4,2.0,4,1,0,0,231.8
423,Dominic Johnson,BUFF,1,2,50.0,4,2.0,4,0,1,0,-33.2
423,Caiden Norman,ECU,1,2,50.0,4,2.0,4,0,0,0,66.8
423,Jack West,STAN,1,5,20.0,4,0.8,4,0,0,0,26.7
428,Dillon Stoner,OKST,1,1,100.0,3,3.0,3,0,0,0,125.2
428,Devin Singletary,FAU,1,1,100.0,3,3.0,3,0,0,0,125.2
428,Danny Vanden Boom,WIS,1,1,100.0,3,3.0,3,1,0,0,455.2
428,Nick Sipe,PUR,1,1,100.0,3,3.0,3,0,0,0,125.2
432,Hunter Renfrow,CLEM,1,2,50.0,2,1.0,2,0,0,0,58.4
432,Kendall Hinton,WAKE,2,8,25.0,2,0.3,2,0,1,0,2.1
432,Myles Gaskin,WASH,1,1,100.0,2,2.0,2,1,0,0,446.8
432,Isaac Stiebeling,EMU,2,2,100.0,2,1.0,3,0,0,0,108.4
436,Jeff George Jr.,MICH/PITT,1,3,33.3,1,0.3,1,0,0,0,36.1
436,Justin Rogers,TCU,1,1,100.0,1,1.0,1,0,0,1,108.4
436,Dakereon Joyner,SC,1,2,50.0,1,0.5,1,0,0,0,54.2
439,Tyler Johnson,MINN,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Matt Hadley,BYU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Zach Von Rosenberg,LSU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Parker Thome,VAN,0,1,0.0,0,0.0,0,0,0,0,0.0
439,B.J. Farrow,LIB,0,0,0.0,0,0.0,0,0,0,1,0.0
439,Nick Basquine,OKLA,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Jake Stoshak,FAU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Tyre Brady,MRSH,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Qadree Ollison,PITT,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Travon McMillian,COLO,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Colby Moore,KSU,0,2,0.0,0,0.0,0,0,1,0,-100.0
439,Nick Smith,WYO,0,2,0.0,0,0.0,0,0,0,0,0.0
439,Devon Spalding,CMU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Jauan Wesley,NIU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Alex James Malzone,M-OH,0,4,0.0,0,0.0,0,0,0,0,0.0
439,KaVontae Turpin,TCU,0,1,0.0,0,0.0,0,0,1,0,-200.0
439,Jacob Herbers,MINN,0,1,0.0,0,0.0,0,0,0,0,0.0
439,James Williams,WSU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Anthony Ratliff-Williams,UNC,0,2,0.0,0,0.0,0,0,0,0,0.0
439,Rodrigo Blankenship,UGA,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Brandon Childress,CMU,0,2,0.0,0,0.0,0,0,0,0,0.0
439,Lucky Jackson,WKU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Quin Jernighan,WKU,0,1,0.0,0,0.0,0,0,1,0,-200.0
439,Jovon Durante,FAU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,James Proche II,SMU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Jakobi Meyers,NCST,0,2,0.0,0,0.0,0,0,0,0,0.0
439,Luke Langdon,ARMY,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Warren Wand,ARKST,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Alex Mussat,WMU,0,3,0.0,0,0.0,0,0,0,0,0.0
439,Steven Sims,KU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Nyqwan Murray,FSU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Kaleb Fossum,NEV,0,1,0.0,0,0.0,0,0,0,1,0.0
439,Drew Galitz,BAY,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Ryan Nuss,WKU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Chris Finke,ND,0,0,0.0,0,0.0,0,0,0,1,0.0
439,Andrew Smith,AFA,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Trey Sneed,RUTG,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Demari Simpkins,UTAH,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Khalil Herbert,KU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Justin McInnis,ARKST,0,0,0.0,0,0.0,0,0,0,1,0.0
439,Austin Conway,WYO,0,1,0.0,0,0.0,0,0,0,0,0.0
439,JaQuan Blackwell,SJSU,0,1,0.0,0,0.0,0,0,1,0,-200.0
439,Jake Sopko,CIN,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Rontavius Groves,UNC,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Hasise Dubois,UVA,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Trevon Wesco,WVU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Pop Williams,MEM,0,2,0.0,0,0.0,0,0,0,0,0.0
439,OJ Davis,NAVY,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Timmy Hernandez,ORST,0,4,0.0,0,0.0,0,0,0,0,0.0
439,Xavier Gaines,MRSH,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Nick Sproles,FLA,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Isaiah Wright,TEM,0,1,0.0,0,0.0,0,0,0,0,0.0
439,N'Keal Harry,ASU,0,1,0.0,0,0.0,0,0,1,0,-200.0
439,Dillon Sterling-Cole,ASU,0,2,0.0,0,0.0,0,0,0,0,0.0
439,Anthony Johnson,BUFF,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Josh Hokit,FRES,0,1,0.0,0,0.0,0,0,1,0,-200.0
439,Malcolm Williams,CCU,0,0,0.0,0,0.0,0,0,0,1,0.0
439,Andre Wilson,UAB,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Amari Rodgers,CLEM,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Cam Akers,FSU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,D.J. Matthews Jr.,FSU,0,2,0.0,0,0.0,0,0,0,1,0.0
439,Nykeim Johnson,SYR,0,1,0.0,0,0.0,0,0,0,1,0.0
439,DeeJay Dallas,MIAMI,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Beau Corrales,UNC,0,1,0.0,0,0.0,0,0,1,0,-200.0
439,CeeDee Lamb,OKLA,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Daulton Hyatt,ARK,0,0,0.0,0,0.0,0,0,0,1,0.0
439,De'Vion Warren,ARK,0,1,0.0,0,0.0,0,0,0,1,0.0
439,Davis Mills,STAN,0,2,0.0,0,0.0,0,0,0,0,0.0
439,K.D. Nixon,COLO,0,0,0.0,0,0.0,0,0,0,1,0.0
439,Dane Ledford,TULN,0,4,0.0,0,0.0,0,0,1,0,-50.0
439,Austin Trammell,RICE,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Aidan Willard,ORST,0,1,0.0,0,0.0,0,0,0,1,0.0
439,Matt Considine,WAKE,0,2,0.0,0,0.0,0,0,0,0,0.0
439,Adam Williams,MEM,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Fred Cooper,ARMY,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Matt Ference,NIU,0,1,0.0,0,0.0,0,0,1,0,-200.0
439,Trestan Ebner,BAY,0,1,0.0,0,0.0,0,0,1,0,-200.0
439,Lynn Bowden Jr.,UK,0,1,0.0,0,0.0,0,0,1,0,-200.0
439,Sean Savoy,VT,0,1,0.0,0,0.0,0,0,0,0,0.0
439,CT Thomas,BSU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Bryson Carroll,UNM,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Chase Cunningham,MTSU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Ike Ogbogu,HOU,1,1,100.0,0,0.0,0,0,0,0,100.0
439,Derion Kendrick,CLEM,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Spencer Petras,IOWA,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Tutu Atwell,LOU,0,0,0.0,0,0.0,0,0,0,1,0.0
439,Jason Bean,UNT,0,2,0.0,0,0.0,0,0,1,0,-100.0
439,Maurice Washington,NEB,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Joey Gatewood,AUB,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Taj Harris,SYR,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Keaontay Ingram,TEX,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Trey Lowe,WVU,2,2,100.0,0,0.0,2,0,0,1,100.0
439,Gerry Bohanon,BAY,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Neil McLaurin,USM,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Brenden Brady,UTSA,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Kevaris Thomas,WKU,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Rondale Moore,PUR,0,1,0.0,0,0.0,0,0,0,0,0.0
439,Phil Jurkovec,ND,0,2,0.0,0,0.0,0,0,0,0,0.0
537,Kwadra Griggs,USM,1,2,50.0,-1,-0.5,0,0,0,0,45.8
538,Van Jefferson,FLA,1,1,100.0,-3,-3.0,0,0,0,0,74.8
539,Jared Cornelius,ARK,1,1,100.0,-5,-5.0,0,0,0,0,58.0
539,Anthony Thompson,NIU,1,1,100.0,-5,-5.0,0,0,0,0,58.0
541,Ty Lee,MTSU,1,1,100.0,-8,-8.0,0,0,0,0,32.8
