RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Kickoffs', 'ATT')","('Kickoffs', 'YDS')","('Kickoffs', 'AVG')","('Kickoffs', 'LNG')","('Kickoffs', 'TD')","('Punts', 'ATT')","('Punts', 'YDS')","('Punts', 'AVG')","('Punts', 'LNG')","('Punts', 'TD')"
326,Jyran Mitchell,NIU,WR,1,25,25.0,25,0,0,0,0.0,0,0
326,Trey Potts,MINN,RB,1,25,25.0,25,0,0,0,0.0,0,0
326,Joey Hobert,WSU,WR,3,25,8.3,15,0,0,0,0.0,0,0
326,David Ellis,IU,RB,1,25,25.0,25,0,0,0,0.0,0,0
326,Michael LoVett III,UNM,CB,1,25,25.0,25,0,0,0,0.0,0,0
326,Jawaun Johnson,LT,WR,1,25,25.0,25,0,0,0,0.0,0,0
332,ZaQuandre White,SC,RB,3,24,8.0,23,0,0,0,0.0,0,0
332,Max Fisher,NCST,S,1,24,24.0,24,0,1,8,8.0,8,1
332,Brody Belt,NEB,WR,2,24,12.0,13,0,0,0,0.0,0,0
332,NaJee Thompson,GASO,DB,3,24,8.0,22,0,1,18,18.0,18,0
332,Seth Porter,KSU,WR,1,24,24.0,24,0,1,18,18.0,18,0
337,Carl Tucker,UNC/ALA,TE,1,23,23.0,23,0,0,0,0.0,0,0
337,Tywan Francis,CSU,S,1,23,23.0,23,0,0,0,0.0,0,0
337,Darwin Barlow,TCU,RB,3,23,7.7,23,0,0,0,0.0,0,0
340,Malik Davis,FLA,RB,2,22,11.0,22,0,0,0,0.0,0,0
340,C.J. Holmes,KENT,S,1,22,22.0,22,0,0,0,0.0,0,0
340,Tre Siggers,UNT,RB,1,22,22.0,22,0,0,0,0.0,0,0
340,Raheem Blackshear,VT,RB,1,22,22.0,22,0,3,20,6.7,21,0
340,Yusuf Ali,MTSU,WR,1,22,22.0,22,0,0,0,0.0,0,0
340,Juanyeh Thomas,GT,S,3,22,7.3,13,0,0,0,0.0,0,0
340,DaShon Bussell,WMU,CB,1,22,22.0,22,0,4,24,6.0,13,0
340,Jawhar Jordan,SYR,RB,1,22,22.0,22,0,0,0,0.0,0,0
340,Jamison Kelly,LT,DB,1,22,22.0,22,0,0,0,0.0,0,0
340,Dae Dae Hunter,HAW,RB,1,22,22.0,22,0,0,0,0.0,0,0
340,Rachaad White,ASU,RB,2,22,11.0,22,0,3,11,3.7,9,0
351,Qwuantrezz Knight,UCLA,S,1,21,21.0,21,0,0,0,0.0,0,0
351,Rontavius Groves,UNC,WR,2,21,10.5,21,0,1,-1,-1.0,0,0
351,Jake Molinich,BUFF,TE,2,21,10.5,12,0,0,0,0.0,0,0
351,Perris Jones,UVA,RB,3,21,7.0,16,0,0,0,0.0,0,0
351,Reese Taylor,IU,DB,2,21,10.5,21,0,9,73,8.1,21,0
351,Jalen Nailor,MSU,WR,3,21,7.0,21,0,2,18,9.0,17,0
351,Joachim Bangda,KENT,RB,1,21,21.0,21,0,0,0,0.0,0,0
351,Ontario Russell,M-OH,RB,1,21,21.0,21,0,0,0,0.0,0,0
351,Keon Zipperer,FLA,TE,2,21,10.5,13,0,0,0,0.0,0,0
351,Cam Davis,WASH,RB,1,21,21.0,21,0,0,0,0.0,0,0
361,Brady Schipper,WISC,RB,1,20,20.0,20,0,0,0,0.0,0,0
361,Tahj Magee,LT,WR,1,20,20.0,20,0,0,0,0.0,0,0
361,Michel Dukes,CLEM,RB,3,20,6.7,20,0,0,0,0.0,0,0
361,Casey Filkins,STAN,RB,1,20,20.0,20,0,0,0,0.0,0,0
361,Vincent Davis Jr.,PITT,RB,1,20,20.0,20,0,0,0,0.0,0,0
361,Kairee Robinson,SJSU,RB,3,20,6.7,20,0,0,0,0.0,0,0
361,Jalen Brooks,SC,WR,3,20,6.7,20,0,0,0,0.0,0,0
368,Kwamie Lassiter II,KU,WR,2,19,9.5,19,0,4,-5,-1.3,0,0
368,Dazz Newsome,UNC,WR,1,19,19.0,19,0,17,168,9.9,38,0
368,Jimmy Daw,BALL,LB,4,19,4.8,8,0,0,0,0.0,0,0
368,DeJordan Mask,TXST,DB,1,19,19.0,19,0,0,0,0.0,0,0
368,Rakim Jarrett,MD,WR,1,19,19.0,19,0,0,0,0.0,0,0
368,Reese White,CCU,RB,2,19,9.5,19,0,0,0,0.0,0,0
368,Rodrigues Clark,MEM,RB,1,19,19.0,19,0,0,0,0.0,0,0
368,Marvin Mims Jr.,OU,WR,1,19,19.0,19,0,13,162,12.5,38,0
376,Nic Smith,UNT,RB,5,18,3.6,14,0,0,0,0.0,0,0
376,Dexter Carter Jr.,GASO,TE,3,18,6.0,18,0,0,0,0.0,0,0
376,DeMario Douglas,LIB,WR,1,18,18.0,18,0,15,166,11.1,73,1
376,Terion Stewart,BGSU,RB,1,18,18.0,18,0,0,0,0.0,0,0
376,DJ Jones,UNC,RB,1,18,18.0,18,0,0,0,0.0,0,0
381,Trey Sanders,ALA,RB,1,17,17.0,17,0,0,0,0.0,0,0
381,Elijah Hamilton,VAN,DB,1,17,17.0,17,0,0,0,0.0,0,0
381,Gavin Holmes,BAY,WR,2,17,8.5,17,0,2,14,7.0,11,0
381,Jamyest Williams,GAST,RB,1,17,17.0,17,0,0,0,0.0,0,0
381,D'Wayne Crawford,LIB,WR,1,17,17.0,17,0,0,0,0.0,0,0
381,Julian Barnett,MSU,DB,1,17,17.0,17,0,0,0,0.0,0,0
381,Lincoln Victor,HAW,WR,1,17,17.0,17,0,0,0,0.0,0,0
381,Calvin Hill,TXST,RB,1,17,17.0,17,0,0,0,0.0,0,0
381,Xavier White,TTU,WR,1,17,17.0,17,0,0,0,0.0,0,0
381,Silas Bolden,ORST,WR,1,17,17.0,17,0,0,0,0.0,0,0
391,Dayton Metcalf,OKST,TE,1,16,16.0,16,0,0,0,0.0,0,0
391,Quentin Lake,UCLA,S,1,16,16.0,16,0,0,0,0.0,0,0
391,T.K. Wilkerson,TLSA,RB,1,16,16.0,16,0,0,0,0.0,0,0
391,Milton Wright,PUR,WR,1,16,16.0,16,0,0,0,0.0,0,0
391,Dorian Morris,UNT,WR,1,16,16.0,16,0,0,0,0.0,0,0
391,AJ Vongphachanh,USU,LB,1,16,16.0,16,0,0,0,0.0,0,0
391,Micah Kelly,TOL,RB,1,16,16.0,16,0,0,0,0.0,0,0
391,Bijan Robinson,TEX,RB,1,16,16.0,16,0,0,0,0.0,0,0
399,Isaac James-Gray,BALL,WR,1,15,15.0,15,0,0,0,0.0,0,0
399,Cornell Powell,CLEM,WR,1,15,15.0,15,0,0,0,0.0,0,0
399,Landon Wolf,OKST,WR,3,15,5.0,9,0,0,0,0.0,0,0
399,Ben Miles,KU,FB,2,15,7.5,8,0,0,0,0.0,0,0
399,Nick Tarburton,PSU,DE,1,15,15.0,15,0,0,0,0.0,0,0
399,Sheldon Jones,UTSA,WR,1,15,15.0,15,0,21,66,3.1,14,0
399,Troy Henderson,LIB,RB,1,15,15.0,15,0,0,0,0.0,0,0
399,Henry Parrish Jr.,MISS,RB,1,15,15.0,15,0,0,0,0.0,0,0
399,Chris Carpenter,COLO,WR,1,15,15.0,15,0,0,0,0.0,0,0
408,Carlinos Acie,NAVY,FB,1,14,14.0,14,0,0,0,0.0,0,0
408,Kobi Thomas,MD,LB,1,14,14.0,14,0,0,0,0.0,0,0
408,Trevor Wilson,BUFF,WR,1,14,14.0,14,0,0,0,0.0,0,0
411,Audie Omotosho,ECU,WR,1,13,13.0,13,0,0,0,0.0,0,0
411,Brandon Bowling,ARST,WR,1,13,13.0,13,0,2,1,0.5,1,0
411,Jarek Broussard,COLO,RB,1,13,13.0,13,0,0,0,0.0,0,0
411,Jack Colletto,ORST,FB,2,13,6.5,13,0,0,0,0.0,0,0
411,Leroy Watson IV,UTSA,TE,1,13,13.0,13,0,0,0,0.0,0,0
416,Mitchell Brinkman,USF/NIU,TE,1,12,12.0,12,0,0,0,0.0,0,0
416,Luke Brasher,UAB,LB,1,12,12.0,12,0,0,0,0.0,0,0
416,Chris Autman-Bell,MINN,WR,2,12,6.0,12,0,0,0,0.0,0,0
416,Tyler Page,SMU,WR,1,12,12.0,12,0,12,182,15.2,39,0
416,Jeshaun Jones,MD,WR,1,12,12.0,12,0,2,5,2.5,5,0
416,Casey Kelly,MISS,TE,1,12,12.0,12,0,0,0,0.0,0,0
416,Mitch Bartol,WMU,TE,3,12,4.0,7,0,0,0,0.0,0,0
416,Lincoln Pare,ARST,RB,4,12,3.0,12,0,0,0,0.0,0,0
416,Tez Johnson,TROY,WR,1,12,12.0,12,0,9,42,4.7,18,0
425,Aaron Hackett,SYR,TE,3,11,3.7,7,0,0,0,0.0,0,0
425,Blake Bogan,EMU,DB,1,11,11.0,11,0,0,0,0.0,0,0
425,Miles Reed,HAW,RB,1,11,11.0,11,0,0,0,0.0,0,0
425,Trent Thompson,UTEP,TE,1,11,11.0,11,0,0,0,0.0,0,0
425,Jack McCrory,OHIO,DE,1,11,11.0,11,0,0,0,0.0,0,0
425,Pearse Migl,UL,TE,1,11,11.0,11,0,0,0,0.0,0,0
425,Xavier Johnson,OSU,WR,1,11,11.0,11,0,0,0,0.0,0,0
425,Issiah Nixon,TXST,LB,1,11,11.0,11,0,0,0,0.0,0,0
425,Jaden Walley,MSST,WR,1,11,11.0,11,0,2,21,10.5,20,0
425,Zach Fryar,UTEP,TE,1,11,11.0,11,0,0,0,0.0,0,0
435,Kamari Pleasant,WASH,RB,1,10,10.0,10,0,0,0,0.0,0,0
435,Peytton Pickett,LIB,RB,3,10,3.3,10,0,0,0,0.0,0,0
435,Cody Rudy,BALL,FB,1,10,10.0,10,0,0,0,0.0,0,0
435,Rory Walling,ISU,RB,1,10,10.0,10,0,0,0,0.0,0,0
435,Austin Upshaw,SMU,WR,1,10,10.0,10,0,0,0,0.0,0,0
435,Michael Bollinger,LIB,TE,1,10,10.0,10,0,0,0,0.0,0,0
435,Marcel Murray,ARST,RB,1,10,10.0,10,0,0,0,0.0,0,0
435,Gurvan Hall Jr.,MIAMI,S,1,10,10.0,10,0,3,-4,-1.3,1,0
435,Tyquan Thornton,BAY,WR,1,10,10.0,10,0,0,0,0.0,0,0
435,Gerrit Prince,UAB,TE,1,10,10.0,10,0,0,0,0.0,0,0
435,Oscar Cardenas,UTSA,TE,1,10,10.0,10,0,0,0,0.0,0,0
435,Jourdan Heilig,APP,LB,1,10,10.0,10,0,0,0,0.0,0,0
435,Patrick Garwo III,BC,RB,1,10,10.0,10,0,0,0,0.0,0,0
435,JaQues Evans,WKU,LB,1,10,10.0,10,0,0,0,0.0,0,0
435,De'Von Fox,TEM,WR,1,10,10.0,10,0,0,0,0.0,0,0
435,Trystan Slinker,BAY,LB,1,10,10.0,10,0,0,0,0.0,0,0
435,DJ England-Chisolm,MTSU,WR,3,10,3.3,10,0,0,0,0.0,0,0
435,Preston Daniel,FSU,TE,1,10,10.0,10,0,0,0,0.0,0,0
453,Chaton Mobley,MTSU,RB,1,9,9.0,9,0,0,0,0.0,0,0
453,Luke Cameron,EMU,LB,1,9,9.0,9,0,0,0,0.0,0,0
453,Josh Delgado,ORE,WR,1,9,9.0,9,0,2,3,1.5,5,0
453,Caziah Holmes,PSU,RB,1,9,9.0,9,0,0,0,0.0,0,0
453,Mitchell Kulkin,TLSA,LB,1,9,9.0,9,0,0,0,0.0,0,0
453,Manny Stokes Jr.,CCU,CB,2,9,4.5,9,0,0,0,0.0,0,0
453,Doug Bates,TOL,TE,1,9,9.0,9,0,0,0,0.0,0,0
453,Grant Smith,WMU,C,3,9,3.0,5,0,0,0,0.0,0,0
461,T.Q. Jackson,SMU,S,1,8,8.0,8,0,5,-4,-0.8,7,0
462,Dylan Parham,NCST,TE,1,7,7.0,7,0,0,0,0.0,0,0
462,Chandler Smith,HOU,RB,1,7,7.0,7,0,0,0,0.0,0,0
462,Ryan Mitchell,NAVY,WR,1,7,7.0,7,0,0,0,0.0,0,0
462,Devin Thomas,USM,LB,3,7,2.3,5,0,0,0,0.0,0,0
462,Chance Bell,SDSU,RB,1,7,7.0,7,0,0,0,0.0,0,0
462,Jesson Walker,FIU,DB,1,7,7.0,7,0,0,0,0.0,0,0
462,Tristen Tewes,NIU,TE,1,7,7.0,7,0,0,0,0.0,0,0
462,Keyon Mozee,KSU,RB,1,7,7.0,7,0,0,0,0.0,0,0
462,Bryce Kennon,CLT,TE,1,7,7.0,7,0,0,0,0.0,0,0
462,Zack Magdis,MASS,LB,1,7,7.0,7,0,0,0,0.0,0,0
472,Josh Stewart,TLSA,WR,1,6,6.0,6,0,0,0,0.0,0,0
472,Jaetavian Toles,TULN,WR,1,6,6.0,6,0,0,0,0.0,0,0
472,Cole McCrary,UNT,TE,2,6,3.0,6,0,0,0,0.0,0,0
472,Kaleb Smith,VT,WR,1,6,6.0,6,0,0,0,0.0,0,0
472,Seth Hayes,ARST,TE,1,6,6.0,6,0,0,0,0.0,0,0
472,Keyvone Lee,PSU,RB,1,6,6.0,6,0,0,0,0.0,0,0
472,Carson Rieder,LT,FB,1,6,6.0,6,0,0,0,0.0,0,0
479,Jaeger Bull,RICE,TE,1,5,5.0,5,0,0,0,0.0,0,0
479,Nick Allen,KSU,LB,1,5,5.0,5,0,1,10,10.0,10,0
479,Cody Fletcher,KSU,LB,2,5,2.5,4,0,0,0,0.0,0,0
482,Jeff Burroughs,WYO,FB,1,4,4.0,4,0,0,0,0.0,0,0
482,Chase Hayden,ECU,RB,1,4,4.0,4,0,0,0,0.0,0,0
482,CT Thomas,BSU,WR,1,4,4.0,4,0,0,0,0.0,0,0
482,Ben VanSumeren,MICH,LB,1,4,4.0,4,0,0,0,0.0,0,0
482,Marcellus Moore,PUR,WR,1,4,4.0,4,0,0,0,0.0,0,0
482,Kole Taylor,LSU,TE,2,4,2.0,4,0,0,0,0.0,0,0
482,Ladarius Tennison,AUB,DB,5,4,0.8,4,0,0,0,0.0,0,0
482,Garrett Wilson,OSU,WR,1,4,4.0,4,0,8,51,6.4,22,0
482,Tyler Eiguren,BSU,TE,1,4,4.0,4,0,0,0,0.0,0,0
491,Dimitri Stanley,COLO,WR,1,3,3.0,3,0,10,77,7.7,26,0
491,Brenden Brady,UTSA,RB,1,3,3.0,3,0,0,0,0.0,0,0
491,Avery Young,RUTG,DB,1,3,3.0,3,0,10,41,4.1,11,0
491,Will Kakavitsas,VT,WR,1,3,3.0,3,0,0,0,0.0,0,0
491,DeShawn Hanika,ISU,TE,3,3,1.0,3,0,0,0,0.0,0,0
496,Javonis Isaac,ARST,TE,6,2,0.3,2,0,0,0,0.0,0,0
496,Connor Killian,TTU,TE,1,2,2.0,2,0,0,0,0.0,0,0
496,Antonio Nunn,BUFF,WR,2,2,1.0,2,0,0,0,0.0,0,0
496,Hugh Davis,BC,LB,1,2,2.0,2,0,0,0,0.0,0,0
496,Allen Dailey Jr.,UK,WR,1,2,2.0,2,0,0,0,0.0,0,0
496,Noah Seiden,TULN,DE,1,2,2.0,2,0,0,0,0.0,0,0
496,Alex Lines,UNLV,TE,1,2,2.0,2,0,0,0,0.0,0,0
503,Jahmari Moore,WYO,FB,1,1,1.0,1,0,0,0,0.0,0,0
503,Shaine Hailey,SMU,LB,1,1,1.0,1,0,0,0,0.0,0,0
503,Jordan Williams,BALL,TE,1,1,1.0,1,0,0,0,0.0,0,0
503,Alec McEachern,ILL,LB,1,1,1.0,1,0,0,0,0.0,0,0
503,Emmanuel Galvan-Vazquez,TXST,DL,3,1,0.3,1,0,0,0,0.0,0,0
503,Mark Williams,KENT,TE,1,1,1.0,1,0,0,0,0.0,0,0
503,TQ Newsome,USM,LB,5,1,0.2,1,0,0,0,0.0,0,0
503,Billy Pospisil III,WSU,WR,1,1,1.0,1,0,0,0,0.0,0,0
503,Kyle Kelly,OHIO,LB,1,1,1.0,1,0,0,0,0.0,0,0
512,Ephraim Kitchen Jr.,GASO,CB,0,0,0.0,0,0,1,0,0.0,0,0
512,Bailey Gaither,SJSU,WR,0,0,0.0,0,0,5,37,7.4,19,0
512,Nafees Lyon,CLT,DB,0,0,0.0,0,0,2,3,1.5,3,0
512,Kevin Perkins,NWST,RB,1,0,0.0,0,0,0,0,0.0,0,0
512,Elijah Turner,CLEM,S,0,0,0.0,0,0,1,7,7.0,7,0
512,Phillip Howard,MINN,DB,1,0,0.0,0,0,5,4,0.8,8,0
512,JD Spielman,TCU,WR,0,0,0.0,0,0,7,80,11.4,24,0
512,Dawson Downing,MIZ,RB,3,0,0.0,0,0,0,0,0.0,0,0
512,Greg Eisworth II,ISU,S,0,0,0.0,0,0,5,47,9.4,29,0
512,Ethan Tucky,CIN,DT,0,0,0.0,0,0,1,13,13.0,13,0
512,Landen Akers,ISU,WR,0,0,0.0,0,0,2,18,9.0,12,0
512,Riley Lees,NW,WR,2,0,0.0,0,0,12,74,6.2,36,0
512,Jack Jones,ASU,CB,0,0,0.0,0,0,1,2,2.0,2,0
512,Tyler Vaughns,USC,WR,0,0,0.0,0,0,3,13,4.3,15,0
512,Jackson Anthrop,PUR,WR,0,0,0.0,0,0,1,12,12.0,12,0
512,Jack Dunn,WISC,WR,1,0,0.0,0,0,0,0,0.0,0,0
512,Jacob Morgenstern,TTU,LB,0,0,0.0,0,0,1,11,11.0,11,0
512,Rashad Byrd,GASO,LB,0,0,0.0,0,0,1,0,0.0,0,1
512,Jaxson Kincaide,WMU,RB,0,0,0.0,0,0,2,5,2.5,4,0
512,Trenton Thompson,SDSU,S,0,0,0.0,0,0,1,0,0.0,0,0
512,KJ Sails,USF,DB,0,0,0.0,0,0,7,71,10.1,60,0
512,Devon Key,WKU,DB,1,0,0.0,0,0,0,0,0.0,0,0
512,Dillon Stoner,OKST,WR,0,0,0.0,0,0,21,91,4.3,34,0
512,Jeffery Pooler Jr.,WVU,DL,1,0,0.0,0,0,0,0,0.0,0,0
512,Rodjay Burns,LOU,LB,0,0,0.0,0,0,9,22,2.4,16,0
512,Trevon Bradford,ORST,WR,0,0,0.0,0,0,5,67,13.4,36,0
512,Jaydon Grant,ORST,DB,0,0,0.0,0,0,1,11,11.0,11,1
512,Hamilcar Rashed,ORST,LB,0,0,0.0,0,0,1,49,49.0,49,0
512,Brock Monty,KSU,DB,0,0,0.0,0,0,1,4,4.0,4,0
512,AJ Parker,KSU,DB,0,0,0.0,0,0,1,7,7.0,7,0
512,Darien Rencher,CLEM,RB,1,0,0.0,0,0,0,0,0.0,0,0
512,Samson Nacua,UTAH,WR,0,0,0.0,0,0,1,18,18.0,18,0
512,Jordan Nathan,USU,WR,0,0,0.0,0,0,5,22,4.4,10,0
512,Ayden Eberhardt,WYO,WR,0,0,0.0,0,0,2,9,4.5,6,0
512,Levi Falck,NEB/SDAK,WR,0,0,0.0,0,0,1,39,39.0,39,0
512,Cee Jay Powell,LT,WR,1,0,0.0,0,0,3,38,12.7,22,0
512,Omari Alexander,WKU,DB,0,0,0.0,0,0,1,23,23.0,23,0
512,Blake Proehl,ECU,WR,0,0,0.0,0,0,2,46,23.0,29,1
512,Tate Haynes,BC,CB,1,0,0.0,0,0,0,0,0.0,0,0
512,Amari Rodgers,CLEM,WR,0,0,0.0,0,0,9,64,7.1,21,0
512,Will Swinney,CLEM,WR,0,0,0.0,0,0,1,9,9.0,9,0
512,Marvin Wilson,FSU,DT,0,0,0.0,0,0,1,0,0.0,0,0
512,DeCalon Brooks,FSU,LB,0,0,0.0,0,0,1,18,18.0,18,0
512,Marcus Williams,UNM,TE,1,0,0.0,0,0,0,0,0.0,0,0
512,Thayer Thomas,NCST,WR,0,0,0.0,0,0,10,100,10.0,23,0
512,Tanner Motz,WMU,LB,1,0,0.0,0,0,0,0,0.0,0,0
512,Josh Blackwell,DUKE,CB,0,0,0.0,0,0,5,35,7.0,13,0
512,Josh Blancato,GT,WR,4,0,0.0,0,0,2,7,3.5,7,0
512,Todd Sibley,PITT,RB,0,0,0.0,0,0,2,25,12.5,14,1
512,Trevor Price,NEV,LB,0,0,0.0,0,0,1,4,4.0,4,0
512,Adrian Frye,TTU,DB,0,0,0.0,0,0,9,44,4.9,17,0
512,Jack Mandryk,MSU,S,1,0,0.0,0,0,0,0,0.0,0,0
512,Austin Williams,MSST,WR,0,0,0.0,0,0,8,48,6.0,17,0
512,Danny Davis,WISC,WR,0,0,0.0,0,0,2,9,4.5,9,0
512,Gavin Reinwald,CAL,TE,1,0,0.0,0,0,0,0,0.0,0,0
512,Jordyn Peters,AUB,DB,0,0,0.0,0,0,1,4,4.0,4,0
512,Kolby Taylor,ORST,WR,0,0,0.0,0,0,1,5,5.0,5,0
512,Allan George,VAN,CB,1,0,0.0,0,0,0,0,0.0,0,0
512,Zane Pope,FRES,WR,0,0,0.0,0,0,1,9,9.0,9,0
512,Ronnie Rivers,FRES,RB,0,0,0.0,0,0,6,46,7.7,23,0
512,Calvin Austin III,MEM,WR,0,0,0.0,0,0,20,188,9.4,64,1
512,Dionte Ruffin,WKU,DB,1,0,0.0,0,0,2,-3,-1.5,0,0
512,Otis Anderson,UCF,RB,1,0,0.0,0,0,4,23,5.8,11,0
512,Jaelon Darden,UNT,WR,0,0,0.0,0,0,4,21,5.3,15,0
512,Reed Blankenship,MTSU,S,0,0,0.0,0,0,3,2,0.7,8,0
512,Raymond James,KENT,WR,0,0,0.0,0,0,1,0,0.0,0,0
512,Isaac Vance,KENT,WR,0,0,0.0,0,0,2,10,5.0,16,0
512,Bryce Singleton,FIU,WR,0,0,0.0,0,0,6,63,10.5,39,0
512,Jeff Hubbard,EMU,DB,0,0,0.0,0,0,3,23,7.7,11,0
512,Cam Cooper,WMU,WR,0,0,0.0,0,0,4,5,1.3,3,0
512,Reynard Ellis,GASO,LB,0,0,0.0,0,0,1,0,0.0,0,0
512,Jalen Wayne,USA,WR,0,0,0.0,0,0,6,38,6.3,20,0
512,Donny Navarro III,ILL,WR,0,0,0.0,0,0,1,16,16.0,16,0
512,Marlon Williams,UCF,WR,0,0,0.0,0,0,3,6,2.0,5,0
512,Charlie Jones,IOWA,WR,0,0,0.0,0,0,21,221,10.5,54,1
512,Tycen Anderson,TOL,S,1,0,0.0,0,0,0,0,0.0,0,0
512,Drew Rosi,TOL,TE,1,0,0.0,0,0,0,0,0.0,0,0
512,Oliver Martin,NEB/IOWA,WR,0,0,0.0,0,0,1,7,7.0,7,0
512,Ben Mason,MICH,TE,1,0,0.0,0,0,0,0,0.0,0,0
512,Cole Tucker,NIU,WR,0,0,0.0,0,0,2,8,4.0,5,0
512,Gabe Flynn,UTEP,LB,1,0,0.0,0,0,0,0,0.0,0,0
512,Tarique Milton,ISU,WR,0,0,0.0,0,0,3,2,0.7,3,0
512,Victor Tucker,CLT,WR,0,0,0.0,0,0,2,17,8.5,10,0
512,Carter Ware,TCU,TE,0,0,0.0,0,0,1,3,3.0,3,0
512,Vi Jones,NCST,LB,0,0,0.0,0,0,2,22,11.0,11,0
512,Greg Latushko,CCU,WR,1,0,0.0,0,0,0,0,0.0,0,0
512,Baden Pinson,CCU,RB,2,0,0.0,0,0,0,0,0.0,0,0
512,E.J. Porter,CCU,LB,3,0,0.0,0,0,0,0,0.0,0,0
512,Barrett Banister,MIZ,WR,0,0,0.0,0,0,2,3,1.5,3,0
512,Josh Ali,UK,WR,0,0,0.0,0,0,6,62,10.3,39,0
512,Kekaula Kaniho,BSU,S,0,0,0.0,0,0,2,44,22.0,41,0
512,Cade Sutherland,USA,WR,1,0,0.0,0,0,0,0,0.0,0,0
512,John Hassell,MEM,TE,2,0,0.0,0,0,0,0,0.0,0,0
512,Slade Bolden,ALA,WR,0,0,0.0,0,0,7,49,7.0,16,0
512,Derion Kendrick,CLEM,CB,0,0,0.0,0,0,1,-1,-1.0,-1,0
512,Mario Goodrich,CLEM,CB,1,0,0.0,0,0,0,0,0.0,0,0
512,Jake Bobo,DUKE,WR,0,0,0.0,0,0,2,6,3.0,9,0
512,Nico Ragaini,IOWA,WR,0,0,0.0,0,0,2,2,1.0,2,0
512,Travis Dye,ORE,RB,1,0,0.0,0,0,3,40,13.3,19,0
512,Joshua Stoner,AFA,RB,4,0,0.0,0,0,0,0,0.0,0,0
512,Michael Wilson,STAN,WR,0,0,0.0,0,0,2,14,7.0,8,0
512,Gregory Grate,MTSU,S,1,0,0.0,0,0,0,0,0.0,0,0
512,Preston Jelen,MINN,RB,0,0,0.0,0,0,1,17,17.0,17,0
512,Jose Barbon,TEM,WR,1,0,0.0,0,0,0,0,0.0,0,0
512,Jaivon Heiligh,CCU,WR,0,0,0.0,0,0,9,71,7.9,40,0
512,Jordan Morris,CCU,DB,0,0,0.0,0,0,1,5,5.0,5,0
512,DJ Schramm,BSU,LB,0,0,0.0,0,0,1,20,20.0,20,1
512,Cam Taylor-Britt,NEB,S,0,0,0.0,0,0,7,79,11.3,27,0
512,Reed Tyler,ARST,TE,1,0,0.0,0,0,0,0,0.0,0,0
512,Charlie Mangieri,NW,TE,1,0,0.0,0,0,0,0,0.0,0,0
512,Christian Tutt,AUB,DB,0,0,0.0,0,0,3,30,10.0,12,0
512,Asa Martin,MEM,RB,1,0,0.0,0,0,0,0,0.0,0,0
512,Jahan Dotson,PSU,WR,0,0,0.0,0,0,8,197,24.6,81,1
512,Daniel George,PSU,WR,1,0,0.0,0,0,0,0,0.0,0,0
512,Zack Kuntz,PSU,TE,2,0,0.0,0,0,0,0,0.0,0,0
512,Romeo Doubs,NEV,WR,0,0,0.0,0,0,13,100,7.7,29,0
512,Josh Johnson,TLSA,WR,1,0,0.0,0,0,0,0,0.0,0,0
512,Jared Rus,ISU,TE,1,0,0.0,0,0,0,0,0.0,0,0
512,Brenton Cox Jr.,FLA,LB,1,0,0.0,0,0,0,0,0.0,0,0
512,Keitha Jones Jr.,TULN,TE,2,0,0.0,0,0,0,0,0.0,0,0
512,Sean Michael Flanagan,OKST,S,1,0,0.0,0,0,0,0,0.0,0,0
512,Cornelius McCoy,GAST,WR,4,0,0.0,0,0,0,0,0.0,0,0
512,James Mitchell,VT,TE,0,0,0.0,0,0,4,25,6.3,14,0
512,Caden Leggett,TTU,WR,1,0,0.0,0,0,0,0,0.0,0,0
512,Bryce Ford-Wheaton,WVU,WR,0,0,0.0,0,0,1,-1,-1.0,-1,0
512,Saeed Holt,TOL,S,0,0,0.0,0,0,1,0,0.0,0,0
512,Isiah Cox,OHIO,WR,0,0,0.0,0,0,5,25,5.0,9,0
512,C.J. Ceasar II,TCU,CB,0,0,0.0,0,0,1,4,4.0,4,0
512,Derius Davis,TCU,WR,0,0,0.0,0,0,15,218,14.5,67,2
512,Tre'von Moehrig,TCU,S,0,0,0.0,0,0,1,6,6.0,6,0
512,Marquez Ezzard,GT,WR,0,0,0.0,0,0,7,55,7.9,18,0
512,AJ Lewis,TROY,TE,1,0,0.0,0,0,0,0,0.0,0,0
512,Jarvis Ware,MIZ,DB,0,0,0.0,0,0,1,2,2.0,2,0
512,Mason Pack,MIZ,DB,1,0,0.0,0,0,1,13,13.0,13,0
512,Austin Watkins Jr.,UAB,WR,1,0,0.0,0,0,0,0,0.0,0,0
512,Hassan Beydoun,EMU,WR,1,0,0.0,0,0,1,5,5.0,5,0
512,Colby Suits,ULM,QB,0,0,0.0,0,0,1,-1,-1.0,-1,0
512,Brody Brumm,LIB,WR,1,0,0.0,0,0,0,0,0.0,0,0
512,Kyle Philips,UCLA,WR,0,0,0.0,0,0,6,77,12.8,28,0
512,Artie Henry,MRSH,WR,0,0,0.0,0,0,5,60,12.0,42,0
512,Talik Keaton,MRSH,WR,0,0,0.0,0,0,14,95,6.8,20,0
512,Robert Haskins,UVA,OL,1,0,0.0,0,0,0,0,0.0,0,0
512,Caleb Griffin,ILL,PK,0,0,0.0,0,0,2,8,4.0,4,0
512,Elijah Moore,MISS,WR,0,0,0.0,0,0,3,9,3.0,10,0
