RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Tackles', 'SOLO')","('Tackles', 'AST')","('Tackles', 'TOT')","('Sacks', 'SACK')","('Sacks', 'YDS')","('Interceptions', 'PD')","('Interceptions', 'INT')","('Interceptions', 'YDS')","('Interceptions', 'LNG')","('Interceptions', 'TD')","('Unnamed: 11_level_0', 'FF')"
1232,Tyrone Truesdell,AUB,DT,11,11,22,0.0,0,0,0,0,0,0,0
1232,Antwan Collier,UCF,S,18,4,22,0.0,0,4,0,0,0,0,1
1232,Turner Coxe,SMU,DE,13,9,22,3.5,28,1,0,0,0,0,0
1232,Armani Marsh,WSU,DB,15,7,22,0.0,0,1,0,0,0,0,0
1232,Isaiah King,BUFF,CB,18,4,22,0.0,0,1,0,0,0,0,0
1232,J'Marick Woods,DUKE,S,11,11,22,0.0,0,1,0,0,0,0,0
1232,Donavan Mutin,HOU,LB,16,6,22,1.0,1,0,0,0,0,0,0
1232,Kalon Gervin,MSU,CB,16,6,22,0.0,0,4,0,0,0,0,0
1232,JoJo Claiborne,NEV,DB,12,10,22,0.0,0,0,0,0,0,0,0
1232,Akeem Smith,GAST,DL,13,9,22,0.5,2,1,0,0,0,0,0
1232,Marquan McCall,UK,DT,9,13,22,0.5,2,0,0,0,0,0,0
1232,Kurott Garland,TENN,DL,11,11,22,0.0,0,0,0,0,0,0,0
1232,Fa'Najae Gotay,MD,LB,12,10,22,0.0,0,0,0,0,0,0,0
1232,Gemon Green,MICH,CB,17,5,22,0.0,0,6,0,0,0,0,0
1232,Deion Jennings,RUTG,LB,11,11,22,0.0,0,0,0,0,0,0,0
1232,Bobby Brown III,TA&M,DL,10,12,22,5.5,34,0,0,0,0,0,0
1232,Marquis Williams,PITT,DB,16,6,22,0.0,0,4,2,45,34,0,0
1232,Scott Matlock,BSU,DT,9,13,22,2.0,18,0,0,0,0,0,0
1232,Olaijah Griffin,USC,CB,12,10,22,0.0,0,3,1,-1,-1,0,0
1232,Joshua Bowers,MRSH,DB,12,10,22,0.0,0,1,0,0,0,0,0
1232,Sir'Darrius Ellis,ULM,DT,11,11,22,0.0,0,0,0,0,0,0,0
1232,Tyler Matheny,VT,LB,12,10,22,0.0,0,0,1,16,16,0,0
1232,Nolan Smith Jr.,UGA,LB,11,11,22,2.5,24,0,0,0,0,0,0
1232,Keontra Smith,MIAMI,LB,14,8,22,0.0,0,1,0,0,0,0,0
1232,Adetutu Daranijo,AKR,S,13,9,22,0.0,0,0,0,0,0,0,0
1232,Trace Ford,OKST,EDGE,15,7,22,4.5,35,4,0,0,0,0,2
1232,M.J. Griffin,TEM,DB,16,6,22,0.0,0,1,0,0,0,0,1
1232,Marist Liufau,ND,LB,10,12,22,0.5,1,0,0,0,0,0,0
1232,Shitta Sillah,BC,DE,14,8,22,2.5,11,1,1,-2,-2,0,0
1232,Java'n Singletary,GASO,DB,12,10,22,0.0,0,1,0,0,0,0,0
1232,Reggie Strong,FRES,CB,15,7,22,0.0,0,0,0,0,0,0,0
1232,T'Vondre Sweat,TEX,DT,6,16,22,1.0,10,1,0,0,0,0,1
1232,Romain Mungin,FAU,CB,15,7,22,0.0,0,3,0,0,0,0,0
1232,Alfred Collins,TEX,DT,12,10,22,1.0,6,3,1,0,0,0,0
1232,Tuli Tuipulotu,USC,DE,12,10,22,2.0,15,0,0,0,0,0,0
1232,Byron Young,ALA,DT,8,14,22,1.0,7,0,0,0,0,0,0
1232,DJ Dale,ALA,DT,8,14,22,0.0,0,2,0,0,0,0,0
1232,Zach Williams,ARK,DL,9,13,22,1.0,8,0,0,0,0,0,0
1232,Dorian Strong,VT,CB,18,4,22,0.0,0,5,1,27,27,0,0
1232,Max Williams,USC,S,12,10,22,0.5,3,1,0,0,0,0,0
1232,Ryan Melton,USA,DB,16,6,22,0.0,0,3,0,0,0,0,0
1232,Jalen Ware,TEM,S,13,9,22,0.0,0,1,0,0,0,0,0
1232,Jordan Davis,MSST,DE,7,15,22,0.0,0,1,0,0,0,0,0
1232,Johnathan Youngblood,AFA,LB,11,11,22,0.0,0,0,0,0,0,0,0
1292,Tony Fair,UAB,DL,10,11,21,1.0,7,0,0,0,0,0,1
1292,Sam Whitney,BSU,DE,12,9,21,2.0,4,1,0,0,0,0,0
1292,Tre Williams,MIZ,DE,13,8,21,2.0,19,0,0,0,0,0,1
1292,Andre Mintze,VAN,LB,11,10,21,4.0,25,1,0,0,0,0,2
1292,John Lamot,BC,LB,15,6,21,0.0,0,1,0,0,0,0,0
1292,John Broussard Jr.,MEM,CB,19,2,21,0.0,0,0,0,0,0,0,2
1292,Antone Williams,CLT,DB,7,14,21,0.0,0,3,0,0,0,0,0
1292,Jack Heflin,IOWA/NIU,DL,13,8,21,1.0,5,0,0,0,0,0,0
1292,DeQuarius Henry,UTSA,LB,8,13,21,1.0,6,0,0,0,0,0,1
1292,Daniel Archibong,TEM,DT,12,9,21,2.0,12,0,0,0,0,0,0
1292,Garrett Crall,WYO,DE,11,10,21,2.0,13,1,0,0,0,0,0
1292,Blake Green,USF,DT,9,12,21,0.0,0,0,0,0,0,0,1
1292,Calin Crawford,WMU,CB,15,6,21,0.0,0,0,0,0,0,0,0
1292,Eli Huggins,KSU,DL,11,10,21,1.5,12,0,0,0,0,0,0
1292,Shon Spralling,TROY,DB,14,7,21,0.0,0,0,0,0,0,0,0
1292,Scott Nelson,WISC,S,17,4,21,1.0,1,1,2,60,60,0,0
1292,Arron Mosby,FRES,LB,12,9,21,0.0,0,1,0,0,0,0,0
1292,Sy Dabney,BGSU,DB,10,11,21,0.0,0,0,0,0,0,0,1
1292,Rourke Freeburg,ARIZ,LB,14,7,21,0.0,0,0,0,0,0,0,0
1292,Davyn Flenord,USA,CB,18,3,21,0.0,0,5,0,0,0,0,1
1292,Tim Terry,BUFF,LB,12,9,21,0.0,0,0,0,0,0,0,0
1292,Christian Braswell,TEM,DB,18,3,21,0.0,0,1,1,0,0,0,2
1292,Mark Webb Jr.,UGA,DB,10,11,21,0.0,0,2,1,13,13,0,0
1292,Thomas Booker IV,STAN,DT,15,6,21,1.0,4,2,0,0,0,0,0
1292,Teldrick Ross,MTSU,CB,13,8,21,0.0,0,3,0,0,0,0,0
1292,Jordan Morris,CCU,DB,16,5,21,0.0,0,1,1,2,2,0,0
1292,Moro Ojomo,TEX,DE,10,11,21,2.0,14,1,0,0,0,0,0
1292,Saeed Holt,TOL,S,16,5,21,0.0,0,2,0,0,0,0,0
1292,Daniel Bolden,TOL,LB,7,14,21,0.0,0,0,0,0,0,0,1
1292,Eddie Wilson,BUFF,DL,6,15,21,1.0,1,0,0,0,0,0,0
1292,Blessman Ta'ala,HAW,DL,12,9,21,0.0,0,0,0,0,0,0,0
1292,De'Braylon Carroll,RICE,DL,3,18,21,1.5,13,0,0,0,0,0,0
1292,Christian Clayton,UTSA,DL,11,10,21,2.0,11,0,0,0,0,0,1
1292,Mohamed Kamara,CSU,EDGE,7,14,21,1.5,13,0,0,0,0,0,0
1292,Levelle Bailey,FRES,LB,14,7,21,0.0,0,2,0,0,0,0,1
1292,Brandon Crossley,CSU/SMU,S,18,3,21,0.0,0,5,4,35,18,1,0
1292,Deshon Hall Jr.,LT,DL,10,11,21,1.5,6,0,1,23,23,0,0
1292,Mark Lee Jr.,EMU,DB,8,13,21,0.0,0,1,0,0,0,0,1
1292,Sidney Williams,FSU,S,12,9,21,0.0,0,1,0,0,0,0,0
1292,Kaimon Rucker,UNC,EDGE,12,9,21,0.0,0,0,0,0,0,0,0
1292,Ladarius Tennison,AUB,DB,13,8,21,0.0,0,0,0,0,0,0,0
1292,Derick Hall,AUB,DE,15,6,21,3.5,28,0,0,0,0,0,1
1292,Carl Jones,UCLA,DL,12,9,21,2.5,16,0,0,0,0,0,0
1292,Seth Mason,ULM,DL,9,12,21,0.5,4,0,0,0,0,0,1
1292,Aaron Lewis,UNLV,DB,15,6,21,1.0,6,2,0,0,0,0,0
1292,Dennis Barnes,UTEP,DB,13,8,21,0.0,0,5,0,0,0,0,1
1292,Zion Williams,TROY,CB,17,4,21,0.0,0,1,0,0,0,0,0
1292,Kenyon Reed,SJSU,CB,17,4,21,0.0,0,1,0,0,0,0,0
1292,Evan Anderson,FAU,DT,5,16,21,1.5,12,0,0,0,0,0,0
1292,Pheldarius Payne,NEB,DL,8,13,21,1.0,6,2,0,0,0,0,0
1292,Devin Drew,TTU,DL,14,7,21,0.0,0,0,0,0,0,0,0
1292,Tyler Baron,TENN,EDGE,13,8,21,1.0,6,0,0,0,0,0,0
1292,Ethan Erickson,AFA,LB,9,12,21,0.0,0,1,0,0,0,0,0
1345,Ephraim Kitchen Jr.,GASO,CB,16,4,20,0.0,0,1,0,0,0,0,0
1345,Denzel Feaster,KU,LB,16,4,20,0.0,0,0,0,0,0,0,1
1345,Marcus Moore,USU,DT,16,4,20,2.0,18,0,0,0,0,0,0
1345,Antwaine Richardson,MD,S,17,3,20,0.0,0,0,0,0,0,0,0
1345,Carlo Kemp,MICH,DL,10,10,20,2.0,15,0,0,0,0,0,0
1345,Thomas Schaffer,STAN,DE,15,5,20,3.0,14,0,0,0,0,0,0
1345,Chibueze Onwuka,BC/BUFF,DT,13,7,20,1.5,15,0,0,0,0,0,2
1345,Ja'Marcus Ingram,TTU,CB,15,5,20,0.0,0,0,0,0,0,0,0
1345,Tre Swilling,GT,CB,11,9,20,0.0,0,1,0,0,0,0,0
1345,Jason Pinnock,PITT,DB,17,3,20,0.0,0,5,3,20,20,0,0
1345,Jaylin Dickerson,SC,DB,10,10,20,0.5,3,0,1,0,0,0,0
1345,Haskell Garrett,OSU,DT,12,8,20,2.0,9,1,1,0,0,1,0
1345,Daniel Scott,CAL,S,10,10,20,0.0,0,0,0,0,0,0,0
1345,Zamari Maxwell,UCF,DB,17,3,20,0.0,0,2,0,0,0,0,0
1345,Jaylon Haynes,UTSA,DL,9,11,20,4.0,12,0,0,0,0,0,0
1345,Nick Figueroa,USC,DL,10,10,20,3.5,24,0,0,0,0,0,0
1345,Cody Roscoe,SYR/MCN,DL,13,7,20,2.0,9,0,0,0,0,0,1
1345,Zahodri Jackson,USU,DB,14,6,20,0.0,0,2,0,0,0,0,0
1345,Malik Herring,UGA,DL,12,8,20,2.0,18,2,0,0,0,0,0
1345,Eric Stokes,UGA,DB,14,6,20,0.0,0,4,4,94,37,2,0
1345,Samuel Womack III,TOL,CB,12,8,20,0.5,4,7,0,0,0,0,0
1345,Arquon Bush,CIN,CB,12,8,20,0.0,0,3,2,31,31,0,0
1345,Ja'Quon Griffin,GT,DL,13,7,20,2.0,14,0,0,0,0,0,0
1345,Mustafa Johnson,COLO,DE,9,11,20,3.0,20,0,0,0,0,0,0
1345,Israel Antwine,OKST,DT,9,11,20,0.5,2,0,0,0,0,0,1
1345,Grant Donaldson,AFA,LB,8,12,20,0.0,0,2,0,0,0,0,0
1345,Derrick Bean,ARST,LB,10,10,20,0.5,4,0,0,0,0,0,0
1345,Josh Proctor,OSU,S,16,4,20,0.0,0,1,1,0,0,0,0
1345,Malik Dunlap,NCST,CB,15,5,20,1.0,2,6,0,0,0,0,0
1345,Terrance Taylor,TOL,LB,9,11,20,1.5,12,1,0,0,0,0,1
1345,Tylan Knight,MISS,S,15,5,20,0.0,0,2,0,0,0,0,3
1345,Lance McMillan,CLT,DB,12,8,20,0.0,0,4,1,1,1,0,0
1345,Sherwin King Jr.,FRES,LB,14,6,20,1.0,5,0,0,0,0,0,1
1345,Tavis Malakius,UNLV,DL,7,13,20,0.0,0,0,0,0,0,0,0
1345,Brayden Utley,BAY,DL,12,8,20,0.0,0,0,0,0,0,0,0
1345,Savion Jackson,NCST,DE,7,13,20,1.0,8,0,0,0,0,0,0
1345,Isaiah Foskey,ND,DE,12,8,20,4.5,33,1,0,0,0,0,0
1345,Jowon Briggs,UVA,DT,5,15,20,3.0,25,0,0,0,0,0,0
1345,Jamal Hill,ORE,LB,14,6,20,0.0,0,4,2,0,0,0,0
1345,Kyu Blu Kelly,STAN,CB,15,5,20,0.0,0,1,0,0,0,0,0
1345,Jack Kiser,ND,LB,16,4,20,0.0,0,0,1,2,2,0,0
1345,Eli Ricks,LSU,CB,11,9,20,0.0,0,5,4,113,68,2,0
1345,Jared Casey,UK,LB,13,7,20,0.0,0,0,0,0,0,0,0
1345,Mohamed Toure,RUTG,LB,13,7,20,4.5,21,1,1,13,13,0,2
1345,Tarheeb Still,MD,CB,18,2,20,0.0,0,8,0,0,0,0,0
1345,Fred Peters,MSST,S,10,10,20,0.0,0,1,0,0,0,0,1
1345,Eric Hicks Jr.,TULN,NT,10,10,20,0.5,0,0,0,0,0,0,0
1345,Trevon Mason,ARIZ,DT,7,13,20,0.0,0,1,0,0,0,0,0
1345,Drake Jackson,USC,LB,8,12,20,2.0,17,0,1,10,10,0,0
1345,Cash Gilliam,USU,LB,7,13,20,1.0,3,0,0,0,0,0,0
1345,Richard Kinley,MTSU,DL,7,13,20,2.0,17,0,0,0,0,0,0
1345,Ray Thomas,NIU,DL,8,12,20,0.0,0,1,0,0,0,0,0
1345,Cameron Jones,ARMY,DB,16,4,20,0.0,0,3,2,0,0,0,1
1345,Javar Strong,ARST,S,14,6,20,0.0,0,0,0,0,0,0,0
1345,Jamie Sheriff,USA,DL,10,10,20,1.0,2,0,0,0,0,0,0
1345,DJ Graham II,OU,DB,15,5,20,0.0,0,1,1,8,8,0,0
1345,Kelton Moss,UTEP,DT,7,13,20,1.0,10,0,0,0,0,0,0
1345,Sterlin Ortiz,HAW,DB,15,5,20,0.0,0,2,0,0,0,0,0
1345,Max Melton,RUTG,CB,18,2,20,0.0,0,0,0,0,0,0,0
1404,Tyriq Harris,CLT,DE,11,8,19,1.0,10,0,0,0,0,0,1
1404,Benjamin Alexander,LIB,S,11,8,19,0.0,0,2,0,0,0,0,0
1404,J.T. Wahee,BALL/WIU,S,14,5,19,0.0,0,2,1,0,0,0,0
1404,Markell Utsey,MIZ,DL,13,6,19,0.0,0,1,0,0,0,0,0
1404,Cameron Goode,CAL,LB,12,7,19,3.0,12,1,0,0,0,0,0
1404,Cam Bynum,CAL,CB,14,5,19,0.0,0,2,1,20,20,0,0
1404,Tyson Maeva,FIU,LB,14,5,19,1.0,6,0,0,0,0,0,0
1404,Ajani Kerr,TULN,DB,12,7,19,0.0,0,3,0,0,0,0,0
1404,Calvin Bundage,OKST,LB,12,7,19,7.0,48,0,0,0,0,0,0
1404,Dylan Tonkery,WVU,LB,9,10,19,1.0,5,0,1,18,18,1,0
1404,Justin Clark,TOL,CB,13,6,19,0.0,0,3,0,0,0,0,0
1404,Chris Henderson,USA,LB,13,6,19,1.0,5,0,0,0,0,0,1
1404,Roy Baker,BUFF,DB,13,6,19,0.0,0,0,1,0,0,0,0
1404,Isaiah Graham-Mobley,TEM,LB,11,8,19,1.0,9,0,0,0,0,0,0
1404,Obi Eboh,UCLA,CB,16,3,19,2.0,12,0,0,0,0,0,0
1404,Avien Peah,MASS,DL,6,13,19,1.0,3,0,0,0,0,0,0
1404,Avery Williams,BSU,CB,15,4,19,0.0,0,1,0,0,0,0,1
1404,Brock Nichols,USF,S,13,6,19,0.0,0,0,1,3,3,0,0
1404,Omari Alexander,WKU,DB,15,4,19,0.0,0,3,1,0,0,0,0
1404,Chase Monroe,WAKE,LB,7,12,19,0.5,3,0,0,0,0,0,0
1404,T.D. Roof,APP,LB,8,11,19,0.0,0,0,0,0,0,0,0
1404,Isaiah Gay,ILL,LB,11,8,19,2.5,12,2,0,0,0,0,0
1404,Justus Harris,MINN,DB,14,5,19,0.0,0,1,0,0,0,0,0
1404,Damion Daniels,NEB,DT,10,9,19,0.0,0,0,0,0,0,0,0
1404,Ace Eley,MD,LB,7,12,19,0.0,0,0,0,0,0,0,0
1404,D.J. Davidson,ASU,DT,9,10,19,1.0,7,0,0,0,0,0,0
1404,Jonathan Van Diest,COLO,LB,13,6,19,0.0,0,0,0,0,0,0,0
1404,Trey Schuman,RICE,DE,12,7,19,1.0,3,0,0,0,0,0,0
1404,George Hicks III,WSU,DB,13,6,19,0.0,0,2,0,0,0,0,1
1404,Donovan Dalton,HAW,DB,11,8,19,0.0,0,5,1,0,0,0,0
1404,Manny Walker,TEM,DE,13,6,19,2.0,10,1,0,0,0,0,0
1404,Adam Shibley,MICH,LB,5,14,19,0.0,0,0,0,0,0,0,0
1404,Dillon Thomas,NIU,DB,13,6,19,0.0,0,2,1,0,0,0,0
1404,Kurt Hinish,ND,DT,13,6,19,2.0,6,0,0,0,0,0,0
1404,Jonathan Ford,MIAMI,DT,9,10,19,0.0,0,0,0,0,0,0,0
1404,Kerby Joseph,ILL,S,12,7,19,0.0,0,0,0,0,0,0,0
1404,Rashawn Yates,USF,DE,12,7,19,1.0,5,0,0,0,0,0,1
1404,Justin Birdsong,GASO,DB,17,2,19,0.0,0,1,3,27,27,0,0
1404,Quin Williams,GASO,DL,10,9,19,2.0,19,1,1,0,0,0,0
1404,Zach Petersen,ISU,DE,7,12,19,1.0,6,0,0,0,0,0,1
1404,Cam Goode,UCF,DL,12,7,19,3.0,16,0,0,0,0,0,0
1404,Praise Amaewhule,UTEP,DE,9,10,19,7.0,48,8,0,0,0,0,1
1404,Jamison Collier,OHIO,S,15,4,19,0.0,0,0,0,0,0,0,0
1404,Damir Faison,ECU,DL,4,15,19,0.0,0,1,0,0,0,0,0
1404,Tariqious Tisdale,MISS,DE,7,12,19,0.0,0,0,0,0,0,0,0
1404,Devin Danielson,PITT,DL,6,13,19,2.0,13,0,0,0,0,0,0
1404,Brennan Jackson,WSU,EDGE,11,8,19,1.5,7,0,0,0,0,0,1
1404,Richie Carpenter Jr.,KENT,S,13,6,19,0.0,0,0,0,0,0,0,1
1404,Isaiah Tufaga,HAW,LB,13,6,19,1.0,6,2,1,0,0,0,1
1404,Jason Mercier,FIU,DL,12,7,19,0.0,0,0,0,0,0,0,0
1404,David Gbenda,TEX,LB,10,9,19,0.0,0,0,1,0,0,0,0
1404,Jared Bartlett,WVU,LB,11,8,19,3.5,22,1,0,0,0,0,1
1404,Cam Lampkin,USU,DB,13,6,19,1.0,8,2,0,0,0,0,0
1404,Alex Merritt,EMU,DT,8,11,19,1.0,10,1,0,0,0,0,0
1404,Grayson Murphy,UNT,DL,7,12,19,3.0,25,0,0,0,0,0,0
1404,Jaxen Turner,ARIZ,DB,12,7,19,0.0,0,1,0,0,0,0,0
1404,Jordan Burch,SC,EDGE,9,10,19,0.0,0,0,0,0,0,0,0
1404,Gervon Dexter Sr.,FLA,DT,5,14,19,0.0,0,0,1,4,4,0,0
1404,Clayton Coll,BALL,LB,12,7,19,0.0,0,0,0,0,0,0,0
1404,Nelson Paul,SMU,DE,11,8,19,2.5,19,0,0,0,0,0,0
1404,Dominic Tatum,USU,S,13,6,19,0.0,0,2,0,0,0,0,0
1404,Devan Boykin,NCST,DB,11,8,19,0.0,0,2,0,0,0,0,0
1404,Adonis Friloux,TULN,DL,11,8,19,2.5,15,0,0,0,0,0,0
1404,Trey Rucker,WAKE,S,12,7,19,0.0,0,1,1,0,0,0,0
1404,Justin Eboigbe,ALA,DT,10,9,19,0.0,0,0,1,4,4,0,0
1404,Jalil Clemons,MEM,EDGE,12,7,19,1.0,9,1,0,0,0,0,0
1404,Wardalis Ducksworth,MEM,DL,10,9,19,4.0,26,0,0,0,0,0,0
1404,Daevion Davis,VAN,DL,5,14,19,0.5,2,0,0,0,0,0,1
1404,Quandre Mosely,UK,DB,12,7,19,0.0,0,2,0,0,0,0,0
1404,Te'Rai Powell,MASS,DB,12,7,19,0.0,0,0,0,0,0,0,0
1404,Duron Lowe,UTEP,CB,16,3,19,0.0,0,1,2,8,8,0,1
1404,Brett Johnson,CAL,DL,6,13,19,1.5,7,1,0,0,0,0,0
1404,Jordan Crawford,EMU,DL,3,16,19,0.0,0,0,0,0,0,0,0
1404,Travis Geiger Jr.,CCU,NT,2,17,19,0.5,1,0,0,0,0,0,0
1404,Levi Bell,LT,DL,9,10,19,1.5,5,0,0,0,0,0,0
1479,Luc Bequette,CAL/BC,DL,7,11,18,1.0,9,1,0,0,0,0,2
1479,Noah Burks,WISC,LB,13,5,18,1.0,9,1,1,41,41,0,0
1479,Rodarius Williams,OKST,CB,13,5,18,0.0,0,7,0,0,0,0,1
1479,Roy Lopez,ARIZ/NMSU,DL,10,8,18,1.0,1,0,0,0,0,0,0
1479,Jerome Johnson,IU,DL,12,6,18,4.0,31,0,1,0,0,0,0
1479,Chris Wilcox,BYU,DB,12,6,18,0.0,0,1,0,0,0,0,0
1479,Jonathan Jones,TOL,LB,4,14,18,0.0,0,0,0,0,0,0,0
1479,Deslin Alexandre,PITT,DE,12,6,18,3.0,9,2,0,0,0,0,0
1479,E.J. Brown,BUFF,S,12,6,18,0.0,0,1,0,0,0,0,1
1479,Jack Camper,MSU,DE,5,13,18,0.5,2,0,0,0,0,0,0
1479,Wylan Free,FRES,DB,13,5,18,0.0,0,4,1,12,12,0,0
1479,Diashun Moss,FAU,CB,15,3,18,0.0,0,1,1,6,6,0,0
1479,Sterling Weatherford,M-OH,S,15,3,18,0.0,0,4,0,0,0,0,0
1479,Jared Reed,USU,S,10,8,18,1.0,7,1,0,0,0,0,0
1479,Vidal Scott,ARST,DL,10,8,18,1.0,5,1,0,0,0,0,0
1479,Justin Gardner,ORST/KSU,DB,16,2,18,0.0,0,7,2,24,24,1,0
1479,Jaylen Kelly-Powell,MICH/AKR,S,11,7,18,0.0,0,2,0,0,0,0,0
1479,Javhari Bourdeau,ARMY,DB,14,4,18,0.0,0,3,1,21,21,0,0
1479,Jalen Harris,ARIZ,LB,12,6,18,0.0,0,2,0,0,0,0,0
1479,Aaron Odom,MSST,DL,8,10,18,2.0,4,1,0,0,0,0,0
1479,Derion Kendrick,CLEM,CB,12,6,18,1.0,2,6,1,0,0,0,0
1479,Justin Mascoll,CLEM,DE,9,9,18,2.0,7,0,0,0,0,0,0
1479,Jacob Hollins,FRES,LB,8,10,18,1.0,8,0,0,0,0,0,0
1479,Charlie Thomas III,GT,LB,11,7,18,2.0,17,0,0,0,0,0,1
1479,Armani-Eli Adams,FAU,S,13,5,18,0.0,0,0,0,0,0,0,0
1479,Kendricks Gladney Jr.,CCU/MTSU,S,9,9,18,0.0,0,1,0,0,0,0,1
1479,Khris Banks,TEM,DL,10,8,18,1.0,9,0,0,0,0,0,0
1479,Kyler Gordon,WASH,CB,12,6,18,0.0,0,1,0,0,0,0,1
1479,Tywan Francis,CSU,S,13,5,18,0.0,0,1,0,0,0,0,0
1479,Anthony Cook,TEX,S,10,8,18,0.0,0,0,0,0,0,0,0
1479,Dyllon Lester,UCF,DB,12,6,18,0.0,0,0,0,0,0,0,1
1479,Randy Charlton,UCF,DE,13,5,18,2.0,17,2,0,0,0,0,0
1479,Antonio Showers,TROY,DE,7,11,18,1.0,2,0,0,0,0,0,0
1479,Mikey Haney,EMU,DL,5,13,18,0.0,0,0,0,0,0,0,0
1479,Jaylen Moody,ALA,LB,11,7,18,0.0,0,0,0,0,0,0,1
1479,Mo Diallo,CMU,DL,9,9,18,3.0,17,0,0,0,0,0,1
1479,JH Tevis,CAL,DL,8,10,18,2.0,10,0,0,0,0,0,0
1479,Jahlil Taylor,UNC,DT,10,8,18,0.0,0,0,0,0,0,0,0
1479,EJ Ane,SJSU,DT,7,11,18,1.5,12,0,0,0,0,0,0
1479,Jarrian Jones,FSU,CB,10,8,18,0.0,0,1,0,0,0,0,0
1479,Jahfari Harvey,MIAMI,EDGE,12,6,18,1.5,13,0,0,0,0,0,1
1479,Demetrius Knight Jr.,GT,LB,11,7,18,0.0,0,0,0,0,0,0,1
1479,Isaiah McGuire,MIZ,DE,8,10,18,3.0,16,0,0,0,0,0,1
1479,Gabriel Murphy,UNT,EDGE,10,8,18,4.5,38,0,0,0,0,0,1
1479,Jordan Veneziale,GAST,LB,11,7,18,0.0,0,0,0,0,0,0,0
1479,Craig Woodson,CAL,S,14,4,18,0.0,0,2,0,0,0,0,0
1479,Jaquelin Roy,LSU,DT,6,12,18,2.0,18,0,0,0,0,0,0
1479,Ruben Hyppolite II,MD,LB,10,8,18,2.0,23,0,0,0,0,0,0
1479,Julian Richardson,AKR,LB,9,9,18,3.0,17,0,0,0,0,0,0
1479,Brandon Coleman,KENT,LB,11,7,18,3.0,28,0,0,0,0,0,1
1479,Cameron Mitchell,NW,CB,9,9,18,0.5,7,5,1,0,0,0,0
1479,Lando Grey,SJSU,DL,8,10,18,1.0,8,0,0,0,0,0,0
1479,Keith Jones Jr.,WMU,CB,8,10,18,0.0,0,3,0,0,0,0,0
1479,Immanuel Bush,MRSH,DL,3,15,18,2.0,10,0,0,0,0,0,0
1479,Julius Coates,ARK,DL,11,7,18,2.0,23,0,0,0,0,0,1
1479,Daylen Gill,MISS,LB,11,7,18,0.0,0,0,0,0,0,0,0
1479,Yaya Diaby,LOU,DE,10,8,18,0.0,0,0,0,0,0,0,0
1479,Junior Aho,SMU,DE,11,7,18,4.0,14,0,0,0,0,0,1
1479,Spencer Jones,ARMY,LB,8,10,18,0.0,0,0,0,0,0,0,0
1479,Tavius Robinson,MISS,LB,9,9,18,1.0,7,0,0,0,0,0,0
1479,Mosiah Nasili-Kite,MD,DL,10,8,18,4.0,19,0,0,0,0,0,0
1479,Ami Finau,MD,DL,4,14,18,2.0,8,0,0,0,0,0,1
1479,Divine Obichere,BSU,DT,10,8,18,2.0,15,0,0,0,0,0,0
1542,Glen Logan,LSU,DE,5,12,17,0.0,0,0,0,0,0,0,0
1542,Jared Dorsa,OHIO,LB,11,6,17,1.0,0,0,0,0,0,0,0
1542,JoVanni Stewart,HOU,LB,9,8,17,0.0,0,0,0,0,0,0,0
1542,Tyarise Stevenson,TLSA,DL,11,6,17,1.0,8,0,0,0,0,0,0
1542,Brian Cavicante,MRSH/DSU,LB,7,10,17,0.0,0,0,0,0,0,0,0
1542,Roderick Perry II,ILL/SCST,DT,5,12,17,2.0,25,1,0,0,0,0,0
1542,Grayson Cash,UAB,S,12,5,17,0.0,0,1,2,0,0,0,0
1542,Marvin Wilson,FSU,DT,11,6,17,1.0,5,0,0,0,0,0,0
1542,Ali Fayad,WMU,LB,10,7,17,4.0,22,0,0,0,0,0,1
1542,David Anenih,HOU,DE,13,4,17,4.5,42,1,0,0,0,0,1
1542,Richard Bowens III,CMU,DB,11,6,17,0.0,0,4,1,0,0,0,0
1542,VanDarius Cowan,WVU,LB,7,10,17,2.0,10,0,0,0,0,0,1
1542,Adrian Frye,TTU,DB,11,6,17,0.0,0,1,0,0,0,0,0
1542,Big Kat Bryant,AUB,LB,10,7,17,3.0,14,0,1,0,0,0,0
1542,Tobe Okafor,NAVY,DT,10,7,17,1.0,2,1,0,0,0,0,0
1542,Dadrian Taylor,UTSA,LB,13,4,17,0.0,0,2,0,0,0,0,0
1542,Jabari Taylor,CIN,DL,7,10,17,1.0,1,1,0,0,0,0,0
1542,Aubrey Solomon,TENN,DL,7,10,17,0.0,0,0,0,0,0,0,0
1542,Bryant Fitzgerald,IU,DB,13,4,17,0.0,0,2,0,0,0,0,0
1542,Michael Kennedy,NIU,DE,4,13,17,1.0,9,0,0,0,0,0,1
1542,Weston Kramer,NIU,DL,4,13,17,1.0,7,0,0,0,0,0,0
1542,Myron Tagovailoa-Amosa,ND,DT,11,6,17,2.5,10,0,0,0,0,0,1
1542,Kolo Uasike,UNLV,DL,8,9,17,2.0,8,0,0,0,0,0,0
1542,Taylor Upshaw,MICH,LB,9,8,17,1.0,6,0,0,0,0,0,1
1542,Jordan Branch,MTSU,DL,5,12,17,0.5,4,1,0,0,0,0,0
1542,Dallas Gant,OSU,LB,10,7,17,0.0,0,1,0,0,0,0,1
1542,Jordan Lee,NEV,DB,13,4,17,0.0,0,1,0,0,0,0,0
