RK,NAME,TEAM,REC,YDS,AVG,LNG,TD
514,Thomas Fidone II,NEB,25,260,10.4,29,4
514,Malik Sherrod,FRES,44,260,5.9,29,1
514,Sahmir Hagans,DUKE,30,260,8.7,23,0
514,Daniel Jackson,ISU,16,260,16.3,39,2
520,Kody Epps,BYU,21,259,12.3,30,0
521,Chamon Metayer,CIN,23,258,11.2,35,5
521,Carlos Hernandez,WSU,24,258,10.8,48,0
523,Justin Robinson,MSST,21,257,12.2,30,0
524,Joshua Simon,SC,28,256,9.1,33,2
524,Jordan Brown,TTU,22,256,11.6,46,1
526,Nico Ragaini,IOWA,31,255,8.2,29,0
526,Ryan Davis,UNM,21,255,12.1,41,1
526,Kyle Morlock,FSU,19,255,13.4,63,0
526,Terrance Carter Jr.,UL,28,255,9.1,35,3
526,Drae McCray,TTU,29,255,8.8,44,2
531,Kaelon Black,JMU,27,254,9.4,34,4
531,Brandon Chatman,NAVY,19,254,13.4,58,0
533,Luke Hasz,ARK,16,253,15.8,59,3
534,Christian Fitzpatrick,MSU,18,252,14.0,72,1
534,Jadon Jackson,KSU,19,252,13.3,40,2
534,Noah Short,ARMY,18,252,14.0,80,2
534,Nick Cenacle,HAW,23,252,11.0,52,1
538,Kahleil Jackson,FLA,21,251,12.0,45,1
538,Cooper Mathers,WSU,21,251,12.0,39,1
540,O'Mega Blake,SC,19,250,13.2,41,2
540,Adam Randall,CLEM,22,250,11.4,34,0
542,Darryle Simmons,MRSH,24,249,10.4,31,0
542,Darvon Hubbard,TEM,27,249,9.2,37,0
542,Donovan Edwards,MICH,30,249,8.3,37,0
542,AJ Barner,MICH,22,249,11.3,22,1
542,Josiah Freeman,FRES,19,249,13.1,29,1
547,Max Wright,TA&M,19,247,13.0,51,1
547,Colby Bowman,USU,11,247,22.5,63,2
547,Keyon Lesane,NCSU,28,247,8.8,38,0
547,Elijah Young,WKU,20,247,12.4,72,3
547,Jaylin Lucas,IU,34,247,7.3,44,2
552,Dee Wiggins,CIN,20,246,12.3,39,2
552,Warren Thompson,TCU,19,246,12.9,33,2
552,Dante Cephas,PSU,22,246,11.2,26,2
552,Jawhar Jordan,LOU,21,246,11.7,75,1
556,Alec Holler,UCF,24,244,10.2,38,2
556,Will Shipley,CLEM,31,244,7.9,36,2
556,Duane Thomas Jr.,CLT,24,244,10.2,51,0
559,Ja'Khi Douglas,FSU,14,243,17.4,62,0
559,Garrett Miller,PUR,30,243,8.1,28,2
559,Will Kacmarek,OHIO,22,243,11.0,36,2
562,Jimmy Calloway,LOU,20,242,12.1,34,0
562,EJ Smith,STAN,33,242,7.3,53,0
562,Kyre Duplessis,CCU,16,242,15.1,64,1
562,Bryce Damous,UAB,24,242,10.1,42,3
566,Stefan Cobbs,BOIS,23,241,10.5,40,1
566,Brenen Thompson,OU,7,241,34.4,63,2
568,Brevyn Spann-Ford,MINN,25,239,9.6,31,2
568,Kendall Karr,CCU,23,239,10.4,32,5
568,JoJo Earle,TCU,16,239,14.9,48,2
568,Ben Yurosek,STAN,16,239,14.9,32,1
568,Bhayshul Tuten,VT,27,239,8.9,30,2
573,RJ Harvey,UCF,19,238,12.5,50,2
574,Casey Reynolds,ARMY,16,237,14.8,69,0
574,Jaylen Lloyd,NEB,6,237,39.5,73,3
576,Kyle Ford,UCLA,22,236,10.7,37,1
576,Montrell Johnson Jr.,FLA,30,236,7.9,19,1
578,Ryan O'Keefe,BC,23,235,10.2,38,1
578,Jake Johnson,TA&M,24,235,9.8,28,4
578,DJ Thomas-Jones,USA,27,235,8.7,33,5
578,Jordin Parker,NMSU,6,235,39.2,63,3
582,Isaac Guerendo,LOU,22,234,10.6,25,0
582,Javon Ivory,USA,20,234,11.7,39,1
582,Marcus Carroll,GAST,23,234,10.2,49,0
582,Jaylon Jackson,EMU,24,234,9.8,68,2
582,Omarion Miller,COLO,11,234,21.3,65,1
587,Craig Burt Jr.,WKU,28,233,8.3,32,3
588,MarShawn Lloyd,USC,13,232,17.8,54,0
589,Jake Roberts,BAY,23,231,10.0,37,1
590,Nakia Watson,WSU,24,230,9.6,37,3
590,Jordan Smart,UNT,19,230,12.1,59,1
590,Ian Strong,RUTG,16,230,14.4,29,2
593,TreVeyon Henderson,OSU,19,229,12.1,65,0
594,Harrison Wallace III,PSU,19,228,12.0,29,1
595,Trey Benson,FSU,20,227,11.4,80,1
595,Keagan Johnson,KSU,24,227,9.5,20,2
595,Torrance Burgess Jr.,UTEP,17,227,13.4,51,0
598,Caleb Burton III,AUB,16,226,14.1,53,0
598,Xavier Guillory,ASU,21,226,10.8,47,1
600,Chris Hilton Jr.,LSU,13,225,17.3,47,2
601,Dont'e Thornton Jr.,TENN,13,224,17.2,47,1
601,Josh Cameron,BAY,21,224,10.7,24,0
603,Troy Omeire,ASU,20,223,11.1,31,3
604,T.J. Jones,UAB,15,222,14.8,72,2
604,Omarion Hampton,UNC,29,222,7.7,29,1
604,NyNy Davis,ULM,28,222,7.9,51,2
604,Hal Presley,BAY,17,222,13.1,47,0
608,Frank Gore Jr.,USM,27,221,8.2,33,3
608,Alex Bullock,NEB,15,221,14.7,34,1
608,Elijah Smoot,LIB,11,221,20.1,42,2
611,Aaron Bedgood,LIB,21,220,10.5,29,2
611,Ron Cook Jr.,BUFF,29,220,7.6,26,1
611,Abdul-Fatai Ibrahim,BGSU,20,220,11.0,33,2
614,Bentley Hanshaw,LIB,18,219,12.2,24,6
614,Peny Boone,TOL,15,219,14.6,47,1
614,Joseph Himon II,NU,18,219,12.2,85,1
617,Bru McCoy,TENN,17,217,12.8,55,1
617,Devin Neal,KU,25,217,8.7,59,1
617,Bryce Childress,NMSU,11,217,19.7,75,1
620,Keelan Marion,BYU,20,216,10.8,37,0
621,Kaleb Brown,IOWA,22,215,9.8,31,1
621,Randy Pittman Jr.,UCF,19,215,11.3,39,1
621,Cade Conley,MRSH,23,215,9.3,27,1
624,Geordon Porter,CONN,22,213,9.7,28,1
624,Rasheen Ali,MRSH,28,213,7.6,65,1
624,Ahmarian Granger,ODU,15,213,14.2,40,1
627,Dacari Collins,NCSU,14,212,15.1,38,2
628,Tyler Foster,OHIO,20,211,10.6,50,0
629,LeQuint Allen Jr.,SYR,38,210,5.5,26,1
630,Malique Dieudonne,WMU,21,209,10.0,39,0
630,Javon Antonio,COLO,17,209,12.3,43,2
630,Octavian Smith Jr.,MD,22,209,9.5,31,1
633,Devin Culp,WASH,16,208,13.0,30,2
633,Monroe Young,CAL,19,208,10.9,34,1
633,Bradley Rozner,NCSU,18,208,11.6,21,2
633,Broc Lane,USU,21,208,9.9,27,1
633,Bryce Kennon,CLT,16,208,13.0,36,1
633,Antonio Williams,CLEM,21,208,9.9,33,2
639,Nolan Quinlan,ULM,17,207,12.2,41,1
639,Melquan Stovall,ASU,18,207,11.5,34,0
639,Parker Kingston,BYU,19,207,10.9,42,1
642,Larry McCammon III,FAU,25,205,8.2,55,0
642,Samario Rudolph,UAB,25,205,8.2,18,1
642,Carsen Ryan,UCLA,13,205,15.8,45,3
642,Reagan Ealy,ARST,19,205,10.8,33,1
646,Quincy Skinner Jr.,VAN,20,204,10.2,34,3
646,Semaj Morgan,MICH,22,204,9.3,35,2
648,Tip Reiman,ILL,19,203,10.7,42,3
648,Sione Vaki,UTAH,11,203,18.5,53,3
648,Kordell David,NMSU,20,203,10.1,24,1
651,Kenan Christon II,SDSU,29,201,6.9,16,1
651,Kimani Vidal,TROY,18,201,11.2,44,1
651,EJ Horton Jr.,WVU,10,201,20.1,45,1
651,Dominic Dutton,ODU,9,201,22.3,58,4
655,Braydon Bennett,CCU,23,200,8.7,63,0
655,Braylen Walker,RICE,13,200,15.4,36,2
655,Star Thomas,NMSU,22,200,9.1,21,2
658,George Holani,BOIS,17,199,11.7,45,0
658,Jaedon Wilson,ARK,15,199,13.3,65,2
658,Mudia Reuben,STAN,15,199,13.3,38,0
658,Dawson Pendergrass,BAY,26,199,7.7,26,2
662,Kairee Robinson,SJSU,17,198,11.6,63,2
662,De'Zhaun Stribling,OKST,14,198,14.1,30,1
664,Davis Patterson,NIU,16,197,12.3,28,0
664,Daijun Edwards,UGA,20,197,9.9,28,0
664,Tyler Morris,MICH,13,197,15.2,38,1
664,Major Everhart,TCU,20,197,9.9,22,0
664,Brett Norfleet,MIZ,18,197,10.9,27,3
669,Austin Stogner,OU,17,196,11.5,35,1
669,Patrick Herbert,ORE,15,196,13.1,49,3
669,Jaydn Ott,CAL,26,196,7.5,48,2
669,Michael Pettway,JVST,17,196,11.5,37,1
669,Max Klare,PUR,22,196,8.9,27,0
674,Trevor Wilson,KU,11,195,17.7,58,2
674,Adam Jones,ARST,11,195,17.7,55,1
674,Tyrell Henry,MSU,24,195,8.1,28,3
674,Nyck Harbor,SC,12,195,16.3,45,1
674,Terrell Timmons Jr.,NCSU,11,195,17.7,47,0
679,Josh Williams,LSU,14,194,13.9,45,1
679,Jonah Panoke,HAW,20,194,9.7,24,1
679,Duece Jones,UNM,8,194,24.3,78,1
679,K.D. Hutchinson,WKU,20,194,9.7,45,2
679,Chas Nimrod,TENN,19,194,10.2,39,1
684,Bryce Farrell,STAN,22,192,8.7,26,1
684,Gunnar Helm,TEX,14,192,13.7,31,2
684,Addison Ostrenga,IOWA,31,192,6.2,19,2
687,Jacob Warren,TENN,16,191,11.9,34,4
687,Cody Schrader,MIZ,22,191,8.7,43,0
687,Tyrin Smith,UTEP,19,191,10.1,24,1
690,Trent Pennix,NCSU,15,190,12.7,62,3
690,Dillon Johnson,WASH,24,190,7.9,20,0
690,Dallas Payne,UAB,18,190,10.6,31,0
693,Kyron Hudson,USC,17,189,11.1,33,2
693,Charles Robertson,UL,17,189,11.1,43,0
695,Alex Adams,AKR,22,188,8.5,29,2
695,Jaden Williams,BC,12,188,15.7,47,1
695,Simeon Evans,SHSU,22,188,8.5,19,0
695,Justin Holmes,KENT,20,188,9.4,41,0
699,Dylan Wright,TCU,11,187,17.0,36,2
699,Keanu Hill,BYU,12,187,15.6,50,1
699,CJ Dippre,ALA,11,187,17.0,45,0
702,Lawrance Toafili,FSU,21,186,8.9,41,1
703,Greg Desrosiers Jr.,MASS,15,185,12.3,40,2
704,Emani Bailey,TCU,25,184,7.4,24,1
704,RJ Garcia II,KSU,14,184,13.1,44,1
704,Dash Luke,ULM,16,184,11.5,36,1
707,Jaylon Barden,GASO,16,183,11.4,43,1
708,Yusuf Terry,USF,10,182,18.2,50,1
709,Dan Villari,SYR,20,180,9.0,37,3
709,Devin Mockobee,PUR,19,180,9.5,38,1
709,Nik McMillan,BUFF,13,180,13.8,33,1
712,Keleki Latu,NEV,14,179,12.8,30,0
712,Cade Harris,AFA,5,179,35.8,65,1
714,Josiah Norwood,UCLA,12,178,14.8,81,2
714,Xavier Johnson,OSU,13,178,13.7,40,0
714,Chris Carter,NIU,12,178,14.8,33,2
714,Mason Tharp,TTU,18,178,9.9,28,4
714,Brandon Engel,AFA,10,178,17.8,39,0
719,Marcus Washington,NEB,8,176,22.0,56,0
719,Holden Staes,ND,15,176,11.7,40,4
719,Kobe Pace,UVA,19,176,9.3,75,3
722,Austin Bolt,BOIS,6,175,29.2,57,2
722,Karter Johnson,PITT,12,175,14.6,50,2
722,Dylan Sampson,TENN,17,175,10.3,37,1
725,Ryan Rivera,LT,13,174,13.4,21,0
725,Ty Son Lawton,JMU,19,174,9.2,20,1
727,Keaton Upshaw,GASO,16,173,10.8,27,2
728,Trevor Etienne,FLA,21,172,8.2,41,1
729,Easton Dean,ISU,16,171,10.7,66,3
729,Mason Pierce,MRSH,16,171,10.7,23,0
731,Julian Gray,NCSU,16,170,10.6,64,1
731,Ty Washington,ARK,11,170,15.5,34,2
733,Christian Wells,MASS,11,169,15.4,68,1
733,Drew Donley,TXST,11,169,15.4,42,1
735,Isaiah Horton,MIA,13,168,12.9,52,1
735,Ethan Conner,TROY,16,168,10.5,19,4
737,Woody Marks,MSST,23,167,7.3,32,2
737,Kevin Davis,M-OH,15,167,11.1,46,1
737,Peyton Higgins,TROY,12,167,13.9,32,0
740,Josiah Johnson,OKST,22,166,7.5,29,1
740,Porter Rooks,NCSU,13,166,12.8,26,0
740,Gavin Blackwell,UNC,9,166,18.4,47,0
740,Landen King,UTAH,14,166,11.9,28,3
740,Isaiah Jones,SYR,9,166,18.4,44,2
740,Jeremiah Franklin,BC,12,166,13.8,30,1
740,Kaleb Webb,TENN,16,166,10.4,28,1
740,Rocky Beers,FIU,18,166,9.2,32,1
748,Lincoln Sefcik,USA,17,165,9.7,24,1
749,Edward Saydee,TEM,18,164,9.1,17,2
749,Kobie Campbell,RICE,11,164,14.9,70,1
749,Ryan Marquez,WYO,12,164,13.7,44,1
749,Josh Cuevas,WASH,4,164,41.0,57,1
749,Willie McCoy III,UTSA,18,164,9.1,20,2
754,Isaiah Hamilton,WSU,15,163,10.9,39,1
754,Marquez Cooper,BALL,18,163,9.1,26,0
754,Kam Brown,UCLA,13,163,12.5,67,1
754,Carson Steele,UCLA,17,163,9.6,19,2
754,Finn Hogan,BGSU,11,163,14.8,50,1
759,Malik Benson,ALA,13,162,12.5,33,1
760,Griffin Moore,ILL,12,161,13.4,46,1
760,Ja'Quez Cross,ARST,24,161,6.7,18,0
760,Dane Pardridge,NIU,11,161,14.6,44,1
760,Jalen Buckley,WMU,18,161,8.9,49,0
760,Marlion Jackson,LT,12,161,13.4,30,0
765,Cameron Hite,WAKE,13,160,12.3,69,2
765,Preston Howard,MD,13,160,12.3,33,1
767,Sieh Bangura,OHIO,18,159,8.8,29,1
767,Weston Wolff,USF,16,159,9.9,32,0
767,Elijah Sohn,SHSU,15,159,10.6,28,2
770,Kamari Morales,UNC,11,158,14.4,55,0
771,Jeremy Tate Jr.,MTSU,11,157,14.3,40,2
771,Matt Lauter,BOIS,9,157,17.4,59,3
771,Jaedn Skeete,BC,12,157,13.1,34,1
774,Kelley Joiner,USF,12,156,13.0,62,2
774,Josiah Miamen,FIU,14,156,11.1,38,0
774,Dylan Leonard,GT,14,156,11.1,29,1
774,CJ Baxter,TEX,24,156,6.5,31,0
778,Mekhi Mews,UGA,13,155,11.9,54,1
779,Jimmy Valsin III,ORST,11,154,14.0,33,2
779,Garrett Oakley,KSU,11,154,14.0,28,2
781,Arian Smith,UGA,8,153,19.1,51,2
781,Mario Anderson Jr.,SC,22,153,7.0,20,1
783,Dominic Richardson,BAY,21,152,7.2,18,1
783,Shawn Harris Jr.,MASS,16,152,9.5,24,0
783,Sutton Smith,MEM,18,152,8.4,48,2
786,CJ Beasley,CCU,15,151,10.1,26,0
786,Jamal Haynes,GT,20,151,7.6,46,1
786,Jalen Johnson,NIU,17,151,8.9,24,1
789,Joey Gatewood,LOU,9,150,16.7,34,3
789,TJ Banks,AKR,19,150,7.9,21,1
789,P.J. Wells,JVST,12,150,12.5,29,0
789,Seth Anderson,IOWA,11,150,13.6,36,1
789,Hayden Hansen,FLA,12,150,12.5,38,2
794,John Adams,TEM,15,149,9.9,31,2
794,Freddie Roberson,MSST,11,149,13.5,36,1
794,Quinshon Judkins,MISS,22,149,6.8,25,2
794,Blake Daniels,EMU,13,149,11.5,37,0
798,Hudson Habermehl,UCLA,9,148,16.4,45,3
798,Davion Ervin-Poindexter,WKU,21,148,7.0,18,1
798,Mekhi Miller,MIZ,11,148,13.5,31,1
798,Jalen Hale,ALA,5,148,29.6,51,1
798,CJ Williams,WIS,15,148,9.9,20,0
803,Jax Sherrard,SHSU,12,147,12.3,44,1
803,Nicky Dalmolin,DUKE,15,147,9.8,21,0
803,Gavin Williams,NIU,24,147,6.1,18,0
803,Ahmon Green,GAST,19,147,7.7,29,4
803,Jacoby Jones,OHIO,8,147,18.4,42,0
808,Michael Jackson III,USC,17,146,8.6,16,1
808,Jack Bech,TCU,12,146,12.2,34,0
810,Jayden Umbarger,NAVY,14,145,10.4,22,1
810,Maurice Clark,TEM,18,145,8.1,28,1
810,Moussa Barry,WKU,9,145,16.1,51,1
813,Shane Hooks,AUB,10,144,14.4,32,2
813,La'Damian Webb,USA,24,144,6.0,19,1
813,Jaiden Credle,MTSU,24,144,6.0,17,1
813,Bobby Golden,AKR,17,144,8.5,22,0
817,Talik Keaton,MRSH,14,143,10.2,25,0
817,Rweha Munyagi Jr.,ORST,7,143,20.4,37,1
817,Jacquez Stuart,TOL,12,143,11.9,59,1
820,Chris Carter,TULN,13,142,10.9,26,2
820,Audric Estime,ND,17,142,8.4,22,0
820,Ja'Cyais Credle,GAST,14,142,10.1,41,0
820,T.J. Harden,UCLA,19,142,7.5,25,1
820,Jayden Dixon-Veal,PUR,16,142,8.9,29,1
825,Devin Maddox,TOL,17,141,8.3,47,1
825,Jaylen Wright,TENN,22,141,6.4,20,0
825,Sackett Wood Jr.,UVA,9,141,15.7,28,0
825,Nate Kurisky,LOU,18,141,7.8,23,2
825,Braylon McReynolds,USA,18,141,7.8,26,0
830,Dimitri Stanley,ISU,15,139,9.3,32,0
830,Jordan Waters,DUKE,9,139,15.4,46,0
830,Malachi Coleman,NEB,8,139,17.4,44,1
830,Bryce Pierre,ASU,17,139,8.2,20,0
834,Jaden Dottin,TOL,12,138,11.5,23,1
834,Clayton Ollendieck,TROY,11,138,12.5,30,2
836,Jase McClellan,ALA,15,137,9.1,42,0
836,Benji Gosnell,VT,12,137,11.4,23,1
836,Jhari Patterson,ECU,20,137,6.8,30,0
839,Kentron Poitier,FSU,6,136,22.7,55,0
839,Markeston Douglas,FSU,11,136,12.4,42,2
839,Johntay Cook,TEX,8,136,17.0,51,0
842,Jadon Thompson,LOU,12,135,11.3,37,1
842,Jaydon Blue,TEX,14,135,9.6,19,1
842,Tychaun Chapman,UNC,7,135,19.3,45,1
842,Kendrick Law,ALA,15,135,9.0,34,0
846,Miles Marshall,M-OH,9,134,14.9,38,0
846,Diante Vines,IOWA,12,134,11.2,36,1
848,Isaac Jernagin,SJSU,13,133,10.2,42,2
848,Caleb Douglas,FLA,11,133,12.1,34,1
848,Giovanni Sanders,ASU,15,133,8.9,23,0
848,Sedrick Alexander,VAN,18,133,7.4,21,0
852,Tyrone Tracy Jr.,PUR,19,132,6.9,52,0
852,Jordan James,ORE,15,132,8.8,30,1
852,Chase Curtis,TCU,15,132,8.8,36,1
852,Emari White,UTEP,8,132,16.5,54,0
852,Cam Edwards,CONN,15,132,8.8,26,1
857,Luke Lachey,IOWA,10,131,13.1,35,0
857,Justin Ball,VAN,15,131,8.7,27,1
857,Braelon Allen,WIS,28,131,4.7,24,0
860,Liam Clifford,PSU,13,130,10.0,33,0
860,Chandler Pittman,USM,16,130,8.1,31,0
862,Treshaun Ward,KSU,17,129,7.6,33,2
862,Manny Stevenson Jr.,ARST,18,129,7.2,17,2
862,Miller McCrumby,ARST,14,129,9.2,21,0
862,Isaiah Sategna III,ARK,15,129,8.6,35,2
866,Landon Parker,TROY,8,128,16.0,29,1
867,Darion Williamson,FSU,9,127,14.1,26,1
868,Sterling Galban,JVST,11,126,11.5,23,1
868,Kenny Tracy,M-OH,10,126,12.6,39,1
868,Dane Kinamon,AFA,5,126,25.2,94,2
868,Frank Peasant,MTSU,16,126,7.9,30,0
868,Damien Martinez,ORST,11,126,11.5,25,0
873,Hayden Rucci,WIS,11,125,11.4,45,0
873,Josh Henderson,IU,10,125,12.5,22,1
873,Javonte Sherman,MTSU,19,125,6.6,17,0
873,Jalen Walthall,HAW,10,125,12.5,38,1
873,Jahiem White,WVU,5,125,25.0,75,2
878,Dominic Gicinto,UNLV,7,124,17.7,43,1
878,Tar'Varish Dawson,COLO,14,124,8.9,30,1
878,Phillippe Wesley,SDSU,11,124,11.3,17,0
878,OJ Arnold,GASO,11,124,11.3,44,0
878,Jake Newell,AKR,13,124,9.5,29,1
883,Luke Doty,SC,13,123,9.5,36,1
883,Jaden Nixon,OKST,12,123,10.3,60,1
885,Abdul Janneh Jr.,GT,6,122,20.3,33,2
885,Braylin Presley,TLSA,11,122,11.1,32,0
885,Kenny Johnson,PITT,15,122,8.1,34,1
888,Johnny Langan,RUTG,14,121,8.6,30,0
888,Tsion Nunnally,WSU,3,121,40.3,72,1
888,Cam Porter,NU,21,121,5.8,17,1
891,Eddie Lewis,SC,9,120,13.3,46,0
891,Devin Price,FAU,7,120,17.1,34,1
891,Elijah Gilliam,FRES,11,120,10.9,32,1
894,Shane Calhoun,ECU,15,119,7.9,17,2
894,Ashton Hollins,ILL,9,119,13.2,30,0
894,Thomaz Whitford,NMSU,11,119,10.8,20,2
894,Matthew Coleman,SJSU,12,119,9.9,29,0
898,Blue Smith,WKU,10,118,11.8,21,1
898,Kay'Ron Lynch-Adams,MASS,20,118,5.9,21,0
898,Jarquez Hunter,AUB,18,118,6.6,47,0
901,Dakereon Joyner,SC,21,117,5.6,27,0
901,Blake Corum,MICH,16,117,7.3,27,1
901,Konner Fox,TXST,10,117,11.7,41,1
901,Bryce Bohanon,TULN,9,117,13.0,22,0
901,Ethan Payne,MRSH,16,117,7.3,35,0
906,Marshall Lang,NU,11,116,10.5,25,0
906,Jackson McDonald,FIU,11,116,10.5,23,0
906,CJ Smith,UGA,6,116,19.3,47,0
906,Kaden Feagin,ILL,9,116,12.9,54,1
910,Malcolm Epps,PITT,9,115,12.8,36,0
910,Payten Singletary,CIN,12,115,9.6,32,2
910,Carson Hansen,ISU,11,115,10.5,35,0
910,Martin Blake,SDSU,10,115,11.5,33,0
910,Luke McGary,TLSA,9,115,12.8,24,3
910,Robert Henry Jr.,UTSA,19,115,6.1,14,0
916,Baylor Cupp,TTU,11,114,10.4,19,2
916,Evan Prater,CIN,12,114,9.5,22,0
916,Cayden Lee,MISS,5,114,22.8,51,2
919,Riley Smith,BOIS,11,113,10.3,32,1
919,Riley Sharp,ORST,7,113,16.1,28,2
919,Malachai Jones,TLSA,9,113,12.6,31,1
919,Joshua Nicholson,SDSU,13,113,8.7,21,1
919,Jeremiah Noga,ORST,8,113,14.1,31,1
919,Kanye Roberts,APP,14,113,8.1,18,0
925,Thomas Gordon,NU,13,112,8.6,18,1
925,Trey Cooley,GT,11,112,10.2,55,1
925,Myles Bailey,CMU,14,112,8.0,23,0
925,Nate Jones,LT,13,112,8.6,33,0
929,Ty Robinson,BALL,6,111,18.5,27,1
930,Luke Wysong,UNM,7,110,15.7,41,1
930,Jonah Burton,BAY,9,110,12.2,27,0
932,Ryan Cragun,UCLA,11,109,9.9,27,0
932,Tyrone Broden,ARK,15,109,7.3,19,3
932,Rueben Owens II,TA&M,12,109,9.1,26,0
935,Jackson Acker,WIS,19,108,5.7,26,1
935,Phil Mafah,CLEM,21,108,5.1,19,0
935,Michael Hetzel,APP,12,108,9.0,22,1
935,Josh Kattus,UK,8,108,13.5,28,2
935,Kye Robichaux,BC,15,108,7.2,45,0
935,Chase Hendricks,OHIO,11,108,9.8,20,0
941,Perris Jones,UVA,6,107,17.8,60,0
941,Jared Casey,KU,9,107,11.9,24,2
943,C'Bo Flemister,PITT,8,106,13.3,61,1
943,Isaah Crocker,NEV,4,106,26.5,55,1
943,Giles Jackson,WASH,14,106,7.6,26,1
943,Kentrel Bullock,USA,15,106,7.1,30,1
943,Alex Brown,WYO,8,106,13.3,28,0
943,Wyatt Wilson,AFA,5,106,21.2,38,0
943,Landon Sims,HAW,14,106,7.6,21,0
943,Iverson Hooks,UAB,10,106,10.6,20,2
951,Chase Lane,GT,7,105,15.0,48,1
951,Blake Nowell,TCU,11,105,9.5,20,1
951,Camden Brown,AUB,10,105,10.5,15,0
951,Juju McDowell,SC,11,105,9.5,27,1
955,Tyson Mobley,CCU,7,104,14.9,33,0
955,B.J. Alexander,FAU,10,104,10.4,23,1
957,Logan Kyle,VAN,11,103,9.4,28,0
957,Brandon Buckhaulter,UAB,5,103,20.6,75,1
957,Austin Jones,USC,13,103,7.9,24,1
957,Nathan Carter,MSU,22,103,4.7,21,0
957,Jordyn Bailey,TCU,5,103,20.6,34,1
957,Cameron Zeidler,NEV,10,103,10.3,21,1
963,Blaine Green,OKST,13,102,7.8,24,0
963,Creed Whittemore,MSST,11,102,9.3,33,2
963,Amari Daniels,TA&M,14,102,7.3,34,0
963,David Amador II,UTSA,11,102,9.3,25,1
963,Donerio Davenport,TXST,11,102,9.3,27,2
968,Sean Shaw Jr.,TXST,12,101,8.4,14,0
968,Brian Hightower,CAL,10,101,10.1,20,0
968,Brett Seither,GT,7,101,14.4,35,4
968,Houston Thomas,UTSA,9,101,11.2,26,0
968,Tobi Olawole,ARMY,7,101,14.4,43,0
973,Juma Otoviano,RICE,12,100,8.3,35,0
973,Kobe Lewis,FAU,18,100,5.6,22,0
973,Vincent Davis Jr.,UNLV,11,100,9.1,27,1
973,Nick Rempert,TLSA,9,100,11.1,40,1
973,Barry Jackson Jr.,CIN,4,100,25.0,65,1
978,Thomas Pannunzio,CMU,12,99,8.3,49,1
978,David Larkins,APP,13,99,7.6,23,3
978,Vinny Anthony II,WIS,10,99,9.9,35,0
978,Kamrean Johnson,VAN,10,99,9.9,17,2
982,Izayah Cummings,UK,4,98,24.5,55,0
982,Antonio Harmon,MSST,14,98,7.0,21,1
982,Marcus Burke,FLA,6,98,16.3,37,0
982,JR Wilson Jr.,UVA,10,98,9.8,32,0
982,Lee Beebe Jr.,UAB,14,98,7.0,26,0
982,Tim Grear Jr.,FRES,8,98,12.3,31,1
982,Donovan Faupel,NMSU,8,98,12.3,17,0
982,Adam Moore,SMU,6,98,16.3,52,0
990,Marcus Bellon,UTEP,10,97,9.7,20,0
990,Kevin Green Jr.,ARIZ,8,97,12.1,26,0
990,Andy Jean,FLA,6,97,16.2,32,0
990,Caleb Rillos,AFA,8,97,12.1,35,0
990,Jacob Fields,LT,12,97,8.1,20,0
990,Alex Tecza,NAVY,16,97,6.1,16,0
996,Steven Stilianos,IOWA,8,96,12.0,37,0
996,Cole Cavallo,USM,9,96,10.7,17,0
996,Kendrick Raphael,NCSU,10,96,9.6,21,0
996,Anwar Lewis,JVST,11,96,8.7,19,0
1000,Stacy Sneed,HOU,13,95,7.3,58,1
1000,Rayshon Luke,ARIZ,4,95,23.8,66,0
1000,Gavin Freeman,OU,19,95,5.0,13,1
1003,Mike O'Laughlin,HOU,12,94,7.8,18,0
1003,Dontae Fleming,TULN,6,94,15.7,39,0
1003,Jack Bradley,RICE,8,94,11.8,41,1
1003,Gavin Sawchuk,OU,14,94,6.7,20,0
1003,Omari Evans,PSU,4,94,23.5,60,1
1003,Suderian Harrison,UVA,9,94,10.4,23,0
1009,Drake Anderson,AKR,17,93,5.5,15,1
1009,Jamarye Joiner,JVST,10,93,9.3,22,0
1009,Mershawn Rice,PUR,4,93,23.3,43,0
1009,Ja'Kobi Lane,USC,7,93,13.3,31,2
1013,Dontae Smith,GT,10,92,9.2,32,1
1013,Malachi Holt-Bennett,UAB,5,92,18.4,37,1
1013,Cash Jones,UGA,11,92,8.4,27,1
1013,Darius Taylor,MINN,11,92,8.4,25,0
1013,Chuuky Hines,HAW,9,92,10.2,19,1
1018,Ryan Montgomery,CIN,11,91,8.3,25,2
1018,Marcus Sanders Jr.,GASO,6,91,15.2,30,1
1018,Jeffery Pittman,MSST,13,91,7.0,29,2
1021,Armani Winfield,BAY,7,90,12.9,29,0
1021,Malachi Riley,ARIZ,4,90,22.5,40,0
1021,Tyquan Henderson,USM,9,90,10.0,18,1
1024,Samson Evans,EMU,12,89,7.4,17,0
1024,Thomas Yassmin,UTAH,8,89,11.1,41,1
1024,Brenden Bates,UK,4,89,22.3,33,0
1024,Oscar Adaway III,UNT,14,89,6.4,15,0
1024,Jaylan Knighton,SMU,13,89,6.8,28,1
1024,Aaron Turner,CIN,11,89,8.1,21,2
1024,Gamarion Carter,VAN,3,89,29.7,41,0
1024,Malcolm Johnson Jr.,AUB,6,89,14.8,30,0
1024,Trace Bruckler,UNM,9,89,9.9,25,0
