RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Kickoffs', 'ATT')","('Kickoffs', 'YDS')","('Kickoffs', 'AVG')","('Kickoffs', 'LNG')","('Kickoffs', 'TD')","('Punts', 'ATT')","('Punts', 'YDS')","('Punts', 'AVG')","('Punts', 'LNG')","('Punts', 'TD')"
323,Craig Burt Jr.,WKU,WR,1,43,43.0,43,1,0,0,0.0,0,0
325,C.J. Holmes,KENT,S,2,42,21.0,26,0,0,0,0.0,0,0
325,Aaron Bedgood,CCU,WR,3,42,14.0,23,0,1,9,9.0,9,1
325,Isaiah Garcia-Castaneda,NMSU,WR,3,42,14.0,23,0,0,0,0.0,0,0
325,Dillon Johnson,MSST,RB,3,42,14.0,17,0,0,0,0.0,0,0
329,Ben Johnson,OHIO,S,5,41,8.2,14,0,0,0,0.0,0,0
330,A.J. Howard,ARMY,RB,4,39,9.8,15,0,0,0,0.0,0,0
330,Javelle Brown,BYU,DB,2,39,19.5,21,0,0,0,0.0,0,0
332,Kadas Reams,TEM,WR,3,38,12.7,16,0,0,0,0.0,0,0
332,Eric Garror,UL,CB,3,38,12.7,17,0,24,139,5.8,21,0
332,Joey Beljan,WKU,TE,3,38,12.7,14,0,0,0,0.0,0,0
332,Rahmir Johnson,NEB,RB,4,38,9.5,13,0,0,0,0.0,0,0
332,Rocko Griffin,VAN,RB,3,38,12.7,18,0,0,0,0.0,0,0
337,Clint Ratkovich,NIU,FB,3,37,12.3,16,0,0,0,0.0,0,0
337,Zamir White,UGA,RB,2,37,18.5,20,0,1,0,0.0,0,1
337,Isaiah Holiness,SJSU,WR,1,37,37.0,37,0,0,0,0.0,0,0
340,Peter Stehr,BC,RB,2,36,18.0,21,0,0,0,0.0,0,0
340,Tyjae Spears,TULN,RB,2,36,18.0,19,0,0,0,0.0,0,0
340,Corey Kiner,LSU,RB,2,36,18.0,27,0,0,0,0.0,0,0
343,JJ Jefferson,NU,WR,6,35,5.8,21,0,5,19,3.8,9,0
344,Emari Demercado,TCU,RB,2,34,17.0,19,0,0,0,0.0,0,0
344,Cameron Fleming,MEM,RB,2,34,17.0,19,0,0,0,0.0,0,0
344,Mark Walker,NAVY,WR,2,34,17.0,20,0,0,0,0.0,0,0
347,Tangaloa Kaufusi,STAN,LB,3,33,11.0,16,0,0,0,0.0,0,0
347,Matt Salerno,ND,WR,2,33,16.5,26,0,5,13,2.6,5,0
347,Solo Turner,HAW,DB,2,33,16.5,23,0,0,0,0.0,0,0
347,Xavier Worthy,TEX,WR,2,33,16.5,18,0,3,47,15.7,20,0
347,Tyson Durant,AKR,DB,3,33,11.0,17,0,0,0,0.0,0,0
352,Darien Rencher,CLEM,RB,1,32,32.0,32,0,0,0,0.0,0,0
352,Malik Caper,LIB,RB,2,32,16.0,23,0,0,0,0.0,0,0
352,Bryce Profitt,AKR,WR,4,32,8.0,10,0,0,0,0.0,0,0
352,Michael Buckley,UNM,WR,1,32,32.0,32,0,0,0,0.0,0,0
356,Jake Molinich,BUFF,TE,3,31,10.3,12,0,0,0,0.0,0,0
356,Parker Eichenberger,HOU,TE,3,31,10.3,18,0,0,0,0.0,0,0
356,Kavosiey Smoke,UK,RB,2,31,15.5,19,0,0,0,0.0,0,0
356,Antonio Clary,UVA,S,2,31,15.5,20,0,1,1,1.0,1,0
356,Teddy Knox,MSST,WR,1,31,31.0,31,0,0,0,0.0,0,0
356,Ja'Markis Weston,FLA,EDGE,3,31,10.3,16,0,1,14,14.0,14,0
356,Marco Lee Jr.,VT,RB,1,31,31.0,31,0,0,0,0.0,0,0
363,Jordan Myers,RICE,TE,3,30,10.0,16,0,0,0,0.0,0,0
363,Dexter Carter Jr.,GASO,TE,2,30,15.0,18,0,0,0,0.0,0,0
363,Terrance Dixon,GAST,WR,7,30,4.3,16,0,0,0,0.0,0,0
366,T.J. Green,LIB,RB,2,29,14.5,20,0,0,0,0.0,0,0
366,Darius Bracy,CMU,RB,2,29,14.5,25,0,0,0,0.0,0,0
366,Chris Curry,UTAH,RB,2,29,14.5,15,0,0,0,0.0,0,0
366,Kyren Williams,ND,RB,1,29,29.0,29,0,14,151,10.8,47,0
366,Kentrel Bullock,MISS,RB,2,29,14.5,18,0,0,0,0.0,0,0
371,Tavyn Jackson,CCU,CB,1,28,28.0,28,0,0,0,0.0,0,0
371,Geordon Porter,ASU,WR,2,28,14.0,16,0,0,0,0.0,0,0
371,Brody Brumm,LIB,WR,1,28,28.0,28,0,0,0,0.0,0,0
371,Jordan Watkins,LOU,WR,1,28,28.0,28,0,8,85,10.6,38,0
371,Roman Hemby,MD,RB,1,28,28.0,28,0,0,0,0.0,0,0
376,Ontaria Wilson,FSU,WR,1,27,27.0,27,0,7,28,4.0,12,0
376,Christian Beal-Smith,WAKE,RB,1,27,27.0,27,0,0,0,0.0,0,0
376,Mike Sainristil,MICH,CB,2,27,13.5,23,0,0,0,0.0,0,0
376,Luke Grimm,KU,WR,1,27,27.0,27,0,0,0,0.0,0,0
376,Dominic Nardone,M-OH,LB,2,27,13.5,15,0,0,0,0.0,0,0
376,John Cook,ODU,LB,2,27,13.5,17,0,0,0,0.0,0,0
382,Drew Estrada,BAY,WR,1,26,26.0,26,0,0,0,0.0,0,0
382,JoJo Ozougwu,ARST,DE,1,26,26.0,26,0,0,0,0.0,0,0
382,Matt Landers,TOL,WR,1,26,26.0,26,0,0,0,0.0,0,0
382,Yusuf Ali,MTSU,WR,1,26,26.0,26,0,0,0,0.0,0,0
382,Jamontez Woods,TROY,RB,4,26,6.5,14,0,0,0,0.0,0,0
382,Xzavier Henderson,FLA,WR,3,26,8.7,14,0,24,162,6.8,33,0
382,Donny Marcus,BALL,RB,2,26,13.0,16,0,0,0,0.0,0,0
382,Jakarius Caston,USM,WR,2,26,13.0,17,0,0,0,0.0,0,0
389,Mitchell Brinkman,USF,TE,4,25,6.3,10,0,0,0,0.0,0,0
389,Kevin Mensah,CONN,RB,2,25,12.5,16,0,0,0,0.0,0,0
389,Isiah Cox,OHIO,WR,2,25,12.5,14,0,1,6,6.0,6,0
389,Martell Irby,UCLA,DB,2,25,12.5,14,0,2,12,6.0,10,0
389,Isaiah Wooden,KENT,WR,1,25,25.0,25,0,0,0,0.0,0,0
389,Miles Campbell,TENN,TE,2,25,12.5,18,0,0,0,0.0,0,0
389,Rachaad White,ASU,RB,1,25,25.0,25,0,1,36,36.0,36,0
396,Kamari Pleasant,WASH,RB,2,24,12.0,14,0,0,0,0.0,0,0
396,James Charles,FAU,RB,2,24,12.0,19,0,0,0,0.0,0,0
396,Nic Jones,BALL,CB,1,24,24.0,24,0,0,0,0.0,0,0
396,Tristen Tewes,NIU,TE,4,24,6.0,12,0,0,0,0.0,0,0
396,JoJo Earle,ALA,WR,1,24,24.0,24,0,13,88,6.8,29,0
396,Kevon Darton,SYR,DL,3,24,8.0,13,0,0,0,0.0,0,0
396,Derwin Burgess Jr.,GASO,WR,2,24,12.0,15,0,0,0,0.0,0,0
396,Chase Penry,COLO,WR,2,24,12.0,16,0,3,53,17.7,23,0
404,Jimmy Daw,BALL,LB,2,23,11.5,12,0,0,0,0.0,0,0
404,Dedrick Parson,HOW/HAW,RB,3,23,7.7,12,0,3,21,7.0,9,0
404,Caziah Holmes,PSU,RB,1,23,23.0,23,0,0,0,0.0,0,0
404,Henry Parrish Jr.,MISS,RB,1,23,23.0,23,0,0,0,0.0,0,0
404,Kenny Tracy,M-OH,RB,3,23,7.7,13,0,0,0,0.0,0,0
404,Wyatt Wieland,WYO,WR,1,23,23.0,23,0,0,0,0.0,0,0
404,Braydon Bennett,CCU,RB,1,23,23.0,23,0,0,0,0.0,0,0
404,Blake Hester,AKR,RB,2,23,11.5,23,0,0,0,0.0,0,0
412,DeJordan Mask,TXST,DB,1,22,22.0,22,0,0,0,0.0,0,0
412,Antavious Willis,USM,RB,2,22,11.0,22,0,0,0,0.0,0,0
412,Jaheim Bell,SC,TE,1,22,22.0,22,0,0,0,0.0,0,0
412,Julian Fleming,OSU,WR,3,22,7.3,11,0,0,0,0.0,0,0
412,Key'Shawn Smith,MIA,WR,1,22,22.0,22,0,0,0,0.0,0,0
412,Shadeed Ahmed,MRSH,WR,2,22,11.0,22,0,0,0,0.0,0,0
418,Roger Cray,ODU,CB,1,21,21.0,21,0,10,97,9.7,24,0
418,Hassan Littles,BALL,WR,1,21,21.0,21,0,5,50,10.0,18,0
418,Bryant Fitzgerald,IU,DB,1,21,21.0,21,0,0,0,0.0,0,0
418,Jeshaun Jones,MD,WR,1,21,21.0,21,0,2,11,5.5,9,0
418,I'Shawn Stewart,EMU,WR,2,21,10.5,21,0,0,0,0.0,0,0
418,Carlinos Acie,NAVY,FB,1,21,21.0,21,0,0,0,0.0,0,0
418,Tahj Brooks,TTU,RB,2,21,10.5,21,0,0,0,0.0,0,0
418,Andrel Anthony,MICH,WR,1,21,21.0,21,0,0,0,0.0,0,0
418,Yulkeith Brown,TA&M,WR,1,21,21.0,21,0,0,0,0.0,0,0
418,Xavier Hutchinson,ISU,WR,1,21,21.0,21,0,0,0,0.0,0,0
418,Dior Scott,HAW,WR,1,21,21.0,21,0,0,0,0.0,0,0
418,Nehemiah Martinez I,TTU,WR,1,21,21.0,21,0,0,0,0.0,0,0
418,Isiah Paige,ODU,WR,1,21,21.0,21,0,14,153,10.9,37,0
418,Matthew McCallister,LT,WR,2,21,10.5,21,0,0,0,0.0,0,0
432,Amari Carter,MIA,S,1,20,20.0,20,0,0,0,0.0,0,0
432,Elijah Kothe,SDSU,WR,2,20,10.0,13,0,0,0,0.0,0,0
432,Kayshon Boutte,LSU,WR,1,20,20.0,20,0,0,0,0.0,0,0
432,Micah Kelly,TOL,RB,1,20,20.0,20,0,0,0,0.0,0,0
432,Roman Wilson,MICH,WR,1,20,20.0,20,0,0,0,0.0,0,0
432,Joe Mason,LT,DL,3,20,6.7,11,0,0,0,0.0,0,0
432,Lloyd Summerall III,FLA,DL,1,20,20.0,20,0,0,0,0.0,0,0
432,Zach Weinmaster,NEB,WR,1,20,20.0,20,0,0,0,0.0,0,0
432,Trevor Wilson,KU,WR,1,20,20.0,20,0,0,0,0.0,0,0
432,Cooper DeJean,IOWA,CB,1,20,20.0,20,0,0,0,0.0,0,0
432,JonJon Vaughns,UCLA,LB,1,20,20.0,20,0,0,0,0.0,0,0
432,Shae Wyatt,TULN,WR,1,20,20.0,20,0,0,0,0.0,0,0
444,Jordan Brown,FRES,WR,3,19,6.3,15,0,0,0,0.0,0,0
444,Julian Ross,OHIO,RB,1,19,19.0,19,0,0,0,0.0,0,0
444,Cade Brewer,TEX,TE,1,19,19.0,19,0,0,0,0.0,0,0
444,Jaivon Heiligh,CCU,WR,1,19,19.0,19,0,13,77,5.9,25,0
444,Chance Warren,NAVY,FB,1,19,19.0,19,0,13,138,10.6,36,0
444,Abraham Alce,AKR/ULM,TE,1,19,19.0,19,0,0,0,0.0,0,0
444,Roderic Burns,UNT,WR,1,19,19.0,19,0,10,53,5.3,20,0
444,Brandon Lewis,AFA,WR,3,19,6.3,19,0,0,0,0.0,0,0
444,Len'Neth Whitehead,TENN,RB,1,19,19.0,19,0,0,0,0.0,0,0
444,B.J. Harris,MIZ,RB,1,19,19.0,19,0,0,0,0.0,0,0
444,TreVeyon Henderson,OSU,RB,1,19,19.0,19,0,0,0,0.0,0,0
444,Raheim Sanders,ARK,RB,1,19,19.0,19,0,0,0,0.0,0,0
444,Drew Cassens,NIU,TE,3,19,6.3,10,0,0,0,0.0,0,0
457,Mike Harley Jr.,MIA,WR,1,18,18.0,18,0,0,0,0.0,0,0
457,Jontre Kirklin,LSU,WR,2,18,9.0,10,0,0,0,0.0,0,0
457,Austin Upshaw,SMU,WR,2,18,9.0,18,0,0,0,0.0,0,0
457,Riley Smith,BSU,TE,1,18,18.0,18,0,0,0,0.0,0,0
457,Roschon Johnson,TEX,RB,1,18,18.0,18,0,0,0,0.0,0,0
457,Gavin Williams,IOWA,RB,1,18,18.0,18,0,0,0,0.0,0,0
457,Brandon Niemenski,CONN,TE,2,18,9.0,10,0,0,0,0.0,0,0
457,Zahir Abdus-Salaam,WMU,RB,2,18,9.0,15,0,0,0,0.0,0,0
465,Tyler Murray,CLT,LB,1,17,17.0,17,0,0,0,0.0,0,0
465,Allan George,VAN,CB,1,17,17.0,17,0,0,0,0.0,0,0
465,Justin Collins,ASU,WR,1,17,17.0,17,0,0,0,0.0,0,0
465,Jacob Copeland,FLA,WR,1,17,17.0,17,0,0,0,0.0,0,0
465,Stephon Robinson Jr.,NU,WR,1,17,17.0,17,0,0,0,0.0,0,0
465,Kenan Christon II,USC,RB,1,17,17.0,17,0,0,0,0.0,0,0
465,Trey Potts,MINN,RB,1,17,17.0,17,0,7,65,9.3,27,0
465,Lincoln Victor,WSU,WR,1,17,17.0,17,0,0,0,0.0,0,0
465,Jahleel Billingsley,ALA,TE,1,17,17.0,17,0,0,0,0.0,0,0
465,Sefo Mailangi,SDSU,DL,2,17,8.5,9,0,0,0,0.0,0,0
465,Tony Grimes Jr.,AKR,WR,3,17,5.7,17,0,0,0,0.0,0,0
465,DJ Jones,UNC,RB,1,17,17.0,17,0,0,0,0.0,0,0
477,Jared Sparks,ULM/PUR,WR,1,16,16.0,16,0,0,0,0.0,0,0
477,Isaiah Graham,LT,WR,1,16,16.0,16,0,0,0,0.0,0,0
477,Asa Martin,MEM,RB,2,16,8.0,16,0,0,0,0.0,0,0
477,A.J. Phillips,USA,LB,1,16,16.0,16,0,0,0,0.0,0,0
477,David Ellis,IU,RB,1,16,16.0,16,0,0,0,0.0,0,0
477,Keelan Marion,CONN,WR,1,16,16.0,16,0,10,124,12.4,45,0
483,Amir Rasul,MTSU,RB,1,15,15.0,15,0,0,0,0.0,0,0
483,Jalen Holston,VT,RB,1,15,15.0,15,0,0,0,0.0,0,0
483,Henry Teeter,TTU,TE,1,15,15.0,15,0,0,0,0.0,0,0
483,Trevon Flowers,TENN,DB,1,15,15.0,15,0,3,-2,-0.7,6,0
483,Luke Cameron,EMU,LB,1,15,15.0,15,0,0,0,0.0,0,0
483,Aydan White,NCST,CB,1,15,15.0,15,0,0,0,0.0,0,0
483,Maximilian Mang,SYR,TE,1,15,15.0,15,0,0,0,0.0,0,0
483,Jaden Nixon,OKST,RB,1,15,15.0,15,0,1,2,2.0,2,0
483,Jacob Boren,BYU,CB,2,15,7.5,14,0,0,0,0.0,0,0
483,Joel Felder,FIU,RB,1,15,15.0,15,0,0,0,0.0,0,0
493,Willie Johnson,MRSH,WR,1,14,14.0,14,0,17,128,7.5,38,0
493,Chris Elmore,SYR,FB,1,14,14.0,14,0,0,0,0.0,0,0
493,Nephi Sewell,UTAH,LB,1,14,14.0,14,0,0,0,0.0,0,0
493,Andrew Clair,NU/BGSU,RB,2,14,7.0,14,0,0,0,0.0,0,0
493,Luke Brockermeyer,TEX,LB,1,14,14.0,14,0,0,0,0.0,0,0
493,Cole Burniston,BUFF,TE,1,14,14.0,14,0,0,0,0.0,0,0
493,Jalen Preston,TA&M,WR,3,14,4.7,14,0,0,0,0.0,0,0
493,John Rhys Plumlee,MISS,QB,2,14,7.0,14,0,0,0,0.0,0,0
493,Isaiah Jacobs,MD,RB,2,14,7.0,7,0,0,0,0.0,0,0
493,Lorenzo Styles Jr.,ND,CB,1,14,14.0,14,0,0,0,0.0,0,0
494,Matt Sykes,UCLA,WR,1,14,14.0,14,0,0,0,0.0,0,0
493,Omarion Dollison,USF,WR,1,14,14.0,14,0,0,0,0.0,0,0
493,Drew Martin,MEM,DL,2,14,7.0,8,0,0,0,0.0,0,0
493,Cam Davis,WASH,RB,3,14,4.7,14,0,0,0,0.0,0,0
493,Davion Ervin-Poindexter,IU,RB,3,14,4.7,14,0,0,0,0.0,0,0
493,Jabre Barber,TROY,WR,1,14,14.0,14,0,0,0,0.0,0,0
493,Colten Hicks,ODU,S,2,14,7.0,12,0,0,0,0.0,0,0
493,Hobbs Nyberg,BYU,WR,1,14,14.0,14,0,23,221,9.6,42,0
493,Haakon Anderson,WISC,WR,1,14,14.0,14,0,0,0,0.0,0,0
493,Diata Burns,BGSU,CB,1,14,14.0,14,0,0,0,0.0,0,0
493,Will Taylor,CLEM,WR,1,14,14.0,14,0,6,64,10.7,51,0
513,Abram Smith,BAY,RB,1,13,13.0,13,0,0,0,0.0,0,0
513,Ronnie Rivers,FRES,RB,1,13,13.0,13,0,9,22,2.4,17,0
513,Michael Barrett,MICH,LB,2,13,6.5,15,0,0,0,0.0,0,0
513,Steele Chambers,OSU,LB,1,13,13.0,13,0,0,0,0.0,0,0
513,Marcus Major Jr.,OU,RB,1,13,13.0,13,0,0,0,0.0,0,0
513,Jacob Bernard,UL,WR,1,13,13.0,13,0,0,0,0.0,0,0
513,Jontavis Robertson,DUKE,WR,1,13,13.0,13,0,0,0,0.0,0,0
513,Emani Bailey,UL,RB,2,13,6.5,13,0,0,0,0.0,0,0
513,John Metchie III,ALA,WR,1,13,13.0,13,0,0,0,0.0,0,0
513,DeShawn Hanika,ISU,TE,1,13,13.0,13,0,0,0,0.0,0,0
513,Cooper Shults,ORE,TE,1,13,13.0,13,0,0,0,0.0,0,0
513,Laquan Veney,ARMY,WR,3,13,4.3,10,0,0,0,0.0,0,0
525,Josiah Johnson,MASS,TE,1,12,12.0,12,0,0,0,0.0,0,0
525,Matthew Tago,SJSU/ORST,LB,5,12,2.4,12,0,0,0,0.0,0,0
525,Jirehl Brock,ISU,RB,3,12,4.0,12,0,0,0,0.0,0,0
525,DeAndre Boykins,UNC,S,1,12,12.0,12,0,0,0,0.0,0,0
525,Johnny Hodges,NAVY,LB,1,12,12.0,12,0,0,0,0.0,0,0
525,Da'quan Bailey-Brown,USM,WR,1,12,12.0,12,0,11,85,7.7,18,0
525,Jalen Brooks,SC,WR,1,12,12.0,12,0,0,0,0.0,0,0
525,Mekhi Mews,UGA,WR,1,12,12.0,12,0,1,4,4.0,4,0
533,Quincy Jountti,USC,RB,1,11,11.0,11,0,0,0,0.0,0,0
533,Sean McGrew,WASH,RB,1,11,11.0,11,0,0,0,0.0,0,0
533,DJ Stubbs,LIB,WR,2,11,5.5,6,0,5,47,9.4,19,0
533,Jack Colletto,ORST,FB,3,11,3.7,11,0,0,0,0.0,0,0
533,Crishaun Lappin,NEV,DT,1,11,11.0,11,0,0,0,0.0,0,0
533,Seth Porter,KSU,WR,2,11,5.5,11,0,0,0,0.0,0,0
533,Maceo Donald,ECU,WR,1,11,11.0,11,0,0,0,0.0,0,0
533,Chauncey Magwood,UK,WR,1,11,11.0,11,0,0,0,0.0,0,0
533,Carson Ramos,ODU,DT,1,11,11.0,11,0,0,0,0.0,0,0
533,Kyle Kelly,OHIO,LB,1,11,11.0,11,0,0,0,0.0,0,0
533,Jaylon Carlies,MIZ,S,2,11,5.5,11,0,0,0,0.0,0,0
544,Phillip Howard,MINN,DB,1,10,10.0,10,0,0,0,0.0,0,0
544,Jeremy Singleton,HOU,WR,1,10,10.0,10,0,0,0,0.0,0,0
544,Jared Poplawski,COLO,TE,1,10,10.0,10,0,0,0,0.0,0,0
544,Jayshon Jackson,BALL,WR,1,10,10.0,10,0,1,-3,-3.0,0,0
544,Solomon Enis,UTAH,WR,1,10,10.0,10,0,0,0,0.0,0,0
544,Blake Whiteheart,WAKE,TE,1,10,10.0,10,0,0,0,0.0,0,0
544,Jake Lynch,TXST,LB,3,10,3.3,9,0,0,0,0.0,0,0
544,Pearse Migl,UL,TE,1,10,10.0,10,0,0,0,0.0,0,0
544,Jamarye Joiner,ARIZ,WR,1,10,10.0,10,0,0,0,0.0,0,0
544,Chad Magyar,UNLV,RB,2,10,5.0,10,0,0,0,0.0,0,0
544,Raymond Pauwels,FRES,TE,1,10,10.0,10,0,0,0,0.0,0,0
544,Rashee Rice,SMU,WR,1,10,10.0,10,0,0,0,0.0,0,0
544,JaQues Evans,WKU,LB,1,10,10.0,10,0,0,0,0.0,0,0
544,Ryan Kilburg,WMU,S,2,10,5.0,10,0,0,0,0.0,0,0
544,Devin Boddie Jr.,VAN,WR,1,10,10.0,10,0,0,0,0.0,0,0
544,Tyler Lavine,SMU,RB,1,10,10.0,10,0,0,0,0.0,0,0
560,Keylon Stokes,TLSA,WR,1,9,9.0,9,0,5,20,4.0,8,0
560,Alec Burton,OHIO,TE,2,9,4.5,5,0,0,0,0.0,0,0
560,Terrell Warner,NMSU,WR,4,9,2.3,9,0,0,0,0.0,0,0
560,Keegan Wilburn,OHIO,WR,1,9,9.0,9,0,0,0,0.0,0,0
560,Brandon Berger,BALL,LB,1,9,9.0,9,0,1,2,2.0,2,0
560,Brady Anderson,SDSU,LB,1,9,9.0,9,0,0,0,0.0,0,0
560,Henry Rutledge,CLT,RB,1,9,9.0,9,0,0,0,0.0,0,0
567,Cedric Stone,LIB,S,1,8,8.0,8,0,0,0,0.0,0,0
567,Garrett Walston,UNC,TE,1,8,8.0,8,0,0,0,0.0,0,0
567,Michael Kopaygorodsky,CIN,RB,1,8,8.0,8,0,0,0,0.0,0,0
567,Miles Joiner,NIU,TE,1,8,8.0,8,0,0,0,0.0,0,0
567,Warren Saba,ECU,S,1,8,8.0,8,0,0,0,0.0,0,0
567,Perris Jones,UVA,RB,1,8,8.0,8,0,0,0,0.0,0,0
567,Karter Shaw,MINN/USU,OL,1,8,8.0,8,0,0,0,0.0,0,0
567,JT Killen,CCU,LB,1,8,8.0,8,0,0,0,0.0,0,0
567,Christian Sims,BGSU,TE,1,8,8.0,8,0,0,0,0.0,0,0
567,Skyy Moore,WMU,WR,2,8,4.0,9,0,0,0,0.0,0,0
567,Brenton Strange,PSU,TE,1,8,8.0,8,0,0,0,0.0,0,0
567,Ryan Lezon,BALL,RB,1,8,8.0,8,0,0,0,0.0,0,0
567,Grissim Anderson,DUKE,RB,1,8,8.0,8,0,0,0,0.0,0,0
580,Cannon Montgomery,TLSA,WR,1,7,7.0,7,0,0,0,0.0,0,0
580,Christian Trahan,HOU,TE,1,7,7.0,7,0,0,0,0.0,0,0
580,Camden Woods,NCST,TE,1,7,7.0,7,0,0,0,0.0,0,0
580,Cameron Latu,ALA,TE,2,7,3.5,7,0,0,0,0.0,0,0
580,Joshua Fleeks,BAY,WR,1,7,7.0,7,0,0,0,0.0,0,0
580,Gerrit Prince,UAB,TE,1,7,7.0,7,0,0,0,0.0,0,0
580,Kamareon Williams,FIU,TE,1,7,7.0,7,0,0,0,0.0,0,0
580,LV Bunkley-Shelton,ASU,WR,1,7,7.0,7,0,6,28,4.7,12,0
580,Tyler Eiguren,BSU,TE,1,7,7.0,7,0,0,0,0.0,0,0
580,Trevor Borland,BUFF,TE,2,7,3.5,7,0,0,0,0.0,0,0
580,Frank Peasant,MTSU,RB,1,7,7.0,7,0,0,0,0.0,0,0
580,Sedrick Williams,HOU,DL,1,7,7.0,7,0,0,0,0.0,0,0
592,Talik Keaton,MRSH,WR,1,6,6.0,6,0,5,21,4.2,9,0
592,David Afari,M-OH,RB,1,6,6.0,6,0,0,0,0.0,0,0
592,Nick Miles,WYO,TE,1,6,6.0,6,0,0,0,0.0,0,0
592,Jaison Patterson,BGSU,RB,1,6,6.0,6,0,0,0,0.0,0,0
592,Ben Furtney,PUR,FB,1,6,6.0,6,0,0,0,0.0,0,0
597,Deon McIntosh,WSU,RB,1,5,5.0,5,0,0,0,0.0,0,0
597,Drew Swinney,CLEM,WR,1,5,5.0,5,0,1,4,4.0,4,0
597,Tyler Badie,MIZ,RB,1,5,5.0,5,0,0,0,0.0,0,0
597,Christian Webb,SJSU,LB,2,5,2.5,5,0,0,0,0.0,0,0
597,Tyler Goodson,IOWA,RB,1,5,5.0,5,0,0,0,0.0,0,0
597,Joey Hobert,WSU,WR,2,5,2.5,4,0,1,29,29.0,29,0
597,Keaton Mitchell,ECU,RB,1,5,5.0,5,0,0,0,0.0,0,0
604,Kumehnnu Gwilly,CMU,LB,1,4,4.0,4,0,0,0,0.0,0,0
604,Danny Davis,WISC,WR,2,4,2.0,4,0,1,0,0.0,0,0
604,Malachi Carter,GT,WR,1,4,4.0,4,0,0,0,0.0,0,0
604,Alec Holler,UCF,TE,1,4,4.0,4,0,0,0,0.0,0,0
604,C.J. Goetz,WISC,LB,2,4,2.0,4,0,0,0,0.0,0,0
604,Terrance Ferguson,ORE,TE,1,4,4.0,4,0,0,0,0.0,0,0
604,Michael LoVett III,UNM/TXST,CB,1,4,4.0,4,0,0,0,0.0,0,0
604,Bayne Tryon,TLSA,TE,1,4,4.0,4,0,0,0,0.0,0,0
604,Anthony Hawkins,BGSU,DL,2,4,2.0,4,0,0,0,0.0,0,0
604,Tui Faumuina-Brown,CONN,LB,1,4,4.0,4,0,0,0,0.0,0,0
604,Owen Burk,AFA,RB,1,4,4.0,4,0,0,0,0.0,0,0
615,Kyric McGowan,GT,WR,1,3,3.0,3,0,4,9,2.3,5,0
615,Carter Selzer,MICH,TE,1,3,3.0,3,0,0,0,0.0,0,0
615,Sherman Timbs,MSST,LB,1,3,3.0,3,0,0,0,0.0,0,0
615,Josh Vann,SC,WR,1,3,3.0,3,0,8,64,8.0,25,0
615,Kalel Mullings,MICH,RB,1,3,3.0,3,0,0,0,0.0,0,0
615,Neal Johnson,UL,TE,1,3,3.0,3,0,0,0,0.0,0,0
615,Chris Hilton Jr.,LSU,WR,1,3,3.0,3,0,0,0,0.0,0,0
615,Darius Lewis,GASO,WR,1,3,3.0,3,0,0,0,0.0,0,0
623,James Tupou,UTEP,FB,2,2,1.0,7,0,0,0,0.0,0,0
623,Carter Stagner,EMU,DL,1,2,2.0,2,0,0,0,0.0,0,0
623,Jackson Kaufusi,BYU,LB,1,2,2.0,2,0,0,0,0.0,0,0
623,Connor McBride,SDSU,TE,1,2,2.0,2,0,0,0,0.0,0,0
623,Jake Orlando,MASS,TE,1,2,2.0,2,0,0,0,0.0,0,0
625,C.J. Baskerville,SDSU,S,1,2,2.0,2,0,0,0,0.0,0,0
623,Zion Burns,NEV,DB,1,2,2.0,2,0,0,0,0.0,0,0
623,Kelle Sanders,UAB,LB,2,2,1.0,2,0,0,0,0.0,0,0
630,Seth Green,HOU,TE,1,1,1.0,1,0,0,0,0.0,0,0
630,Jordan Nathan,USU,WR,1,1,1.0,1,0,14,121,8.6,28,0
630,Kyle Soelle,ASU,LB,1,1,1.0,1,0,0,0,0.0,0,0
630,Delano Robinson,SMU,LB,1,1,1.0,1,0,0,0,0.0,0,0
630,Dan Foster Jr.,MRSH,LB,2,1,0.5,2,0,0,0,0.0,0,0
635,Javon Conner,OHIO/SELA,WR,0,0,0.0,0,0,4,17,4.3,13,0
635,Samori Toure,NEB,WR,0,0,0.0,0,0,2,9,4.5,10,0
635,John Stivers,ASU,TE,1,0,0.0,0,0,0,0,0.0,0,0
635,Justin Rigg,UK,TE,1,0,0.0,0,0,0,0,0.0,0,0
635,Jack Dunn,WISC,WR,0,0,0.0,0,0,2,16,8.0,16,0
635,Demetris Robertson,AUB,WR,0,0,0.0,0,0,12,89,7.4,23,0
635,Kwamie Lassiter II,KU,WR,0,0,0.0,0,0,8,108,13.5,26,0
635,C.J. Riley,NCST,WR,0,0,0.0,0,0,1,0,0.0,0,1
635,Trenton Thompson,SDSU,S,0,0,0.0,0,0,1,11,11.0,11,1
635,Rontavius Groves,TXST,WR,0,0,0.0,0,0,4,45,11.3,37,0
635,Cameron Odom,OHIO,WR,1,0,0.0,0,0,0,0,0.0,0,0
635,Trevon Bradford,ORST,WR,0,0,0.0,0,0,9,69,7.7,24,0
635,Kekoa Crawford,CAL,WR,0,0,0.0,0,0,2,18,9.0,17,0
635,D.J. Morgan,CONN,LB,1,0,0.0,0,0,0,0,0.0,0,0
635,Ayden Eberhardt,WYO,WR,0,0,0.0,0,0,11,37,3.4,12,0
