RK,NAME,TEAM,REC,YDS,AVG,LNG,TD
515,Taylor Thompson,CLT,14,263,18.8,40,0
516,Edward Saydee,TEM,36,262,7.3,61,0
516,Samario Rudolph,UAB,14,262,18.7,59,2
518,Jack Bradley,RICE,28,260,9.3,31,2
519,Eric McAlister,BOIS,11,259,23.5,44,4
520,Tony Johnson,FAU,23,258,11.2,37,3
521,George Takacs,BC,26,256,9.8,34,1
521,Tyjae Spears,TULN,22,256,11.6,30,2
521,Nick Gallo,VT,30,256,8.5,35,0
524,Ben Sims,BAY,31,255,8.2,25,3
525,Sean Tucker,SYR,36,254,7.1,55,2
525,Da'Wain Lofton,VT,22,254,11.5,53,2
527,Shameen Jones,RUTG,16,252,15.8,43,2
527,Keaton Mitchell,ECU,27,252,9.3,73,1
529,Justin Joly,CONN,18,250,13.9,62,2
530,Ta'Zhawn Henry,HOU,21,246,11.7,39,1
531,Spencer Curtis,NEV,18,245,13.6,28,1
531,Lincoln Victor,WSU,26,245,9.4,27,0
531,Jared Wiley,TCU,24,245,10.2,30,4
534,Daejon Reynolds,FLA,11,244,22.2,74,2
534,DeShawn Hanika,ISU,17,244,14.4,26,4
536,Roderick Daniels Jr.,SMU,22,243,11.0,75,3
537,Josiah Miamen,FIU/IOWA,27,242,9.0,21,1
537,Will Shipley,CLEM,38,242,6.4,26,0
537,Mark Walker,NAVY,13,242,18.6,37,1
540,Princeton Fant,TENN,22,241,11.0,41,3
540,Patrick Garwo III,BC,29,241,8.3,45,0
542,Travis Vokolek,NEB,20,240,12.0,56,2
542,Chase Brown,ILL,27,240,8.9,43,3
542,Tauskie Dove,MIZ,16,240,15.0,46,1
542,Xavier Restrepo,MIA,21,240,11.4,52,2
546,Daniel Barker,MSU,21,239,11.4,26,2
546,Gavin Blackwell,UNC,18,239,13.3,36,1
548,Johnnie Lang,ARST,24,238,9.9,27,3
548,Sean Atkins,USF,19,238,12.5,37,3
548,Quincy Skinner Jr.,VAN,17,238,14.0,66,2
551,Donny Navarro III,NU,31,237,7.6,22,2
551,Christian Trahan,HOU,23,237,10.3,37,3
551,Andison Coby,IU,18,237,13.2,49,1
554,Dea Dea McDougle,TULN,23,236,10.3,38,1
554,Michael Jackson III,USC,17,236,13.9,59,4
556,Rontavius Groves,TXST,23,235,10.2,18,1
556,Colston Loveland,MICH,16,235,14.7,45,2
556,Leyton Smithson,WSU,30,235,7.8,29,1
559,Joseph Griffin Jr.,BC,18,234,13.0,36,5
560,Dontay Demus Jr.,MD,22,233,10.6,35,1
560,Mark Redman,SDSU,21,233,11.1,28,2
560,Donovan Green,TA&M,22,233,10.6,28,2
563,Monroe Young,CAL,23,231,10.0,36,3
563,Jaheim Bell,SC,25,231,9.2,46,2
563,T.J. Jones,UAB,29,231,8.0,64,1
566,Amir Abdur-Rahman,VAN/BALL,23,229,10.0,39,1
566,Eric Gray,OU,33,229,6.9,24,0
566,Lincoln Pare,TXST,29,229,7.9,64,1
569,Isaiah Hamilton,SJSU,11,228,20.7,37,2
570,Dominick Blaylock,UGA,15,227,15.1,35,1
570,DJ Thomas-Jones,USA,24,227,9.5,19,4
572,Michael Ezeike,UCLA,20,226,11.3,49,4
572,Talik Keaton,MRSH,24,226,9.4,38,0
572,Sieh Bangura,OHIO,27,226,8.4,25,2
572,Braylon McReynolds,USA,21,226,10.8,33,1
576,Wayne Taulapapa,WASH,24,225,9.4,34,1
576,Roc Taylor,MEM,20,225,11.3,30,1
576,Malik Rutherford,GT,23,225,9.8,38,0
576,Jordan Bly,ODU,22,225,10.2,32,0
580,D.J. Matthews Jr.,IU,23,224,9.7,52,2
580,Jared Casey,KU,18,224,12.4,66,4
580,Jarquez Hunter,AUB,17,224,13.2,62,2
583,Gunnar Henderson,TCU,11,223,20.3,62,2
584,Shadrick Byrd,CLT,21,222,10.6,36,1
584,Keegan Jones,UCLA,21,222,10.6,52,3
584,John Copenhaver,UNC,15,222,14.8,47,0
587,Davis Koetter,BOIS,14,221,15.8,52,1
587,Drew Painter,JMU,19,221,11.6,31,2
587,CJ Yarbrough,LIB,16,221,13.8,41,2
587,Vincent Terrell Jr.,NAVY,9,221,24.6,65,2
591,Tykee Ogle-Kellogg,UTSA,13,220,16.9,70,2
591,Dominic Richardson,OKST,22,220,10.0,44,0
591,Jordan Dingle,UK,20,220,11.0,24,3
591,Isaiah Bond,ALA,17,220,12.9,53,1
595,Frank Gore Jr.,USM,19,219,11.5,32,0
595,Keilan Robinson,TEX,20,219,10.9,35,3
597,Nick Mardner,CIN,19,218,11.5,35,3
597,Zae Baines,TEM,18,218,12.1,35,2
597,Harold Fannin Jr.,BGSU,19,218,11.5,42,1
600,Shedrick Jackson,AUB,16,217,13.6,43,0
600,Jalen White,GASO,22,217,9.9,37,1
600,Michael Redding III,MIA,15,217,14.5,34,1
603,Dominick Mazotti,SJSU,21,216,10.3,36,3
604,RJ Harvey,UCF,22,215,9.8,29,0
604,Braden Smith,LOU,21,215,10.2,31,1
606,Chris Autman-Bell,MINN,11,214,19.5,54,1
606,Riley Smith,BOIS,25,214,8.6,35,1
608,Jordan Houston,NCST,25,213,8.5,34,1
608,La'Damian Webb,USA,21,213,10.1,28,2
610,Bryce Kirtz,NU,19,212,11.2,41,0
610,Bryce Childress,NMSU,17,212,12.5,72,1
612,Marcus Rogers,TROY,14,211,15.1,50,0
612,Logan Diggs,ND,10,211,21.1,75,2
614,Austin Stogner,SC,20,210,10.5,25,1
615,Maliq Carr,MSU,16,209,13.1,72,2
615,Senika McKie,UNLV,17,209,12.3,38,1
617,John Samuel Shenker,AUB,20,208,10.4,27,1
617,Ay'Jaun Marshall,ARMY,6,208,34.7,77,2
617,Dae'Quan Wright,VT,19,208,10.9,36,0
620,Kenan Christon II,SDSU,9,207,23.0,73,2
620,Ron Cook Jr.,BUFF,16,207,12.9,39,0
620,Josh Kelly,FRES,12,207,17.3,60,0
620,Keleki Latu,CAL,18,207,11.5,29,1
624,Brant Kuithe,UTAH,19,206,10.8,37,3
624,Malik McClain,FSU,17,206,12.1,44,3
624,Andreas Paaske,EMU,10,206,20.6,75,2
627,Reese Smith,WVU,19,205,10.8,30,1
627,Casey Filkins,STAN,17,205,12.1,42,1
627,Jake Bailey,SMU,12,205,17.1,45,1
627,Juju McDowell,SC,24,205,8.5,65,1
631,Charles Ross,SJSU,14,204,14.6,40,1
631,Dior Scott,HAW,25,204,8.2,24,0
633,Trent Thompson,UTEP,9,203,22.6,56,2
633,Trebor Pena,SYR,22,203,9.2,30,0
633,Le'Meke Brockington,MINN,11,203,18.5,45,1
636,Travis Dye,USC,21,202,9.6,19,0
636,Shane Calhoun,ECU,25,202,8.1,36,2
638,Courtney Jackson,SYR,15,201,13.4,25,1
638,Casey Cain,TEX,8,201,25.1,49,0
640,Chris Long,RUTG,15,200,13.3,48,1
640,Donovan Edwards,MICH,18,200,11.1,33,2
640,Jack Bech,LSU,16,200,12.5,29,1
643,AJ Barner,IU,28,199,7.1,43,3
643,Key'Shawn Smith,MIA,13,199,15.3,39,2
645,Tyrone Tracy Jr.,PUR,28,198,7.1,32,0
645,Caleb McMillan,MRSH,13,198,15.2,78,1
645,Arian Smith,UGA,7,198,28.3,76,1
645,Thomas Zsiros,TOL,10,198,19.8,50,1
649,De'Von Achane,TA&M,36,196,5.4,25,3
650,Oliver Martin,NEB,11,195,17.7,45,1
650,Brannon Spector,CLEM,15,195,13.0,43,2
650,Beau Johnson,GASO,9,195,21.7,42,0
650,Isaac Ross,MASS,21,195,9.3,27,1
654,Caleb Snead,LIB,18,193,10.7,27,0
654,CJ Beasley,CCU,19,193,10.2,59,1
654,Jjay Mcafee,GASO,20,193,9.6,30,4
657,Ben Bresnahan,VAN,16,192,12.0,28,1
657,Kobie Campbell,RICE,17,192,11.3,32,0
657,Deion Colzie,ND,9,192,21.3,30,1
657,Marshall Lang,NU,15,192,12.8,37,0
661,Joey Beljan,WKU,15,191,12.7,27,4
661,Jacob Bernard,UL,11,191,17.4,45,2
661,Jontavis Robertson,DUKE,14,191,13.6,38,1
661,Alante Brown,NEB,16,191,11.9,32,0
665,Brenden Brady,UTSA,18,190,10.6,25,0
665,Xavier Gravette,CCU,20,190,9.5,31,2
665,Markeston Douglas,FSU,14,190,13.6,29,2
668,Errol Rogers,UL,20,189,9.4,22,0
668,Jaden Nixon,OKST,21,189,9.0,35,3
670,Ahmarean Brown,SC,23,188,8.2,26,0
670,Kaytron Allen,PSU,20,188,9.4,45,1
672,Amari Terry,AFA,7,187,26.7,68,1
672,Arland Bruce IV,IOWA,19,187,9.8,27,1
672,Henry Rutledge,CLT,12,187,15.6,36,1
672,Julien Lewis,LT,18,187,10.4,38,0
676,Treon Sibley,LIB,11,186,16.9,30,3
676,EJ Horton Jr.,MRSH,12,186,15.5,65,1
678,Isaiah Bowser,UCF,14,185,13.2,45,0
678,Messiah Swinson,ASU,15,185,12.3,35,2
678,Raymond Pauwels,FRES,21,185,8.8,29,2
678,Tyler Foster,OHIO,13,185,14.2,39,4
682,Devin Neal,KU,21,183,8.7,53,1
683,Dino Tomlin,BC,10,181,18.1,32,0
683,Dontae Fleming,UL,19,181,9.5,55,3
685,Austin Upshaw,SMU,18,180,10.0,38,1
685,D'Marcus Adams,SYR,6,180,30.0,45,2
685,Tristen Tewes,NIU,15,180,12.0,34,3
685,Tank Bigsby,AUB,30,180,6.0,37,0
685,Dillon Bell,UGA,20,180,9.0,24,3
690,Jet Thompson,GASO,3,179,59.7,79,1
691,Warren Thompson,ARK,12,178,14.8,56,2
691,Jsi Hatfield,ECU,11,178,16.2,55,0
693,Keon Zipperer,FLA,13,177,13.6,44,1
693,Braheam Murphy,ARMY,6,177,29.5,73,1
693,Kaelon Black,JMU,17,177,10.4,25,2
696,MarShawn Lloyd,SC,18,176,9.8,43,2
696,Omarion Dollison,USF,12,176,14.7,40,0
698,TJ Banks,AKR,21,175,8.3,22,0
698,Raleek Brown,USC,16,175,10.9,40,3
698,Caleb Douglas,FLA,10,175,17.5,62,2
701,Lexington Joseph,FIU,29,174,6.0,60,2
701,Peter LeBlanc,UL,22,174,7.9,26,1
701,Jase McClellan,ALA,14,174,12.4,65,3
701,Fabian McCray,NIU,13,174,13.4,33,0
701,Jordan Hudson,TCU,14,174,12.4,31,3
701,Tip Reiman,ILL,19,174,9.2,20,1
701,Ahmarian Granger,ODU,15,174,11.6,38,0
708,Drake Dabney,BAY,16,173,10.8,29,0
708,Nate Jones,LT,16,173,10.8,31,1
710,Isaiah Spencer,ODU,18,172,9.6,22,1
711,Dedrick Parson,HAW,30,171,5.7,22,1
711,Marcus Sanders Jr.,GASO,20,171,8.6,25,1
713,Boogie Knight,ULM,19,170,8.9,37,1
713,Leonard Taylor,CIN,18,170,9.4,21,2
713,Te'Vailance Hunt,ARST,16,170,10.6,33,3
713,Christian Wells,APP,9,170,18.9,75,3
713,Nicky Dalmolin,DUKE,21,170,8.1,38,4
713,Cole Harrity,BUFF,13,170,13.1,33,1
713,Jaden Williams,BC,11,170,15.5,53,2
720,Parker Christensen,WYO,19,169,8.9,29,1
720,Luke Musgrave,ORST,11,169,15.4,30,1
720,Ray Davis,VAN,29,169,5.8,24,3
720,Noah Whittington,ORE,22,169,7.7,29,1
720,Donaven McCulley,IU,16,169,10.6,48,1
725,R.J. Sneed II,COLO,20,168,8.4,20,0
725,Devin Miller,MRSH,21,168,8.0,20,2
725,Shelton Zeon III,UNLV,15,168,11.2,41,0
725,Nate Adkins,SC,13,168,12.9,32,0
725,Cade Conley,CMU,11,168,15.3,39,0
730,Xavier Legette,SC,18,167,9.3,42,3
730,Hudson Habermehl,UCLA,15,167,11.1,51,2
730,Adam Jones,ARST,16,167,10.4,25,0
730,Noah Koenigsknecht,CMU,10,167,16.7,47,1
734,Brionne Penny,SDSU,12,166,13.8,40,0
734,Larry McCammon III,FAU,15,166,11.1,35,1
734,Carson Steele,BALL,29,166,5.7,29,1
734,Alex Broome,BC,26,166,6.4,14,1
738,Hassan Hall,GT,28,165,5.9,36,0
738,Sackett Wood Jr.,UVA,12,165,13.8,33,0
740,Tahj Brooks,TTU,27,164,6.1,17,1
740,Nolan McCormick,OHIO,20,164,8.2,35,1
742,Josiah Johnson,MASS,24,163,6.8,21,0
742,Jacob Warren,TENN,12,163,13.6,45,0
742,Cole Cavallo,USM,19,163,8.6,30,1
742,Talique Williams,GAST,15,163,10.9,26,0
742,Bryce Damous,UAB,14,163,11.6,33,1
747,Thomas Gordon,NU,12,162,13.5,26,0
748,Cole Turner,CLEM,8,161,20.1,68,0
749,Terrell Bynum,USC,16,159,9.9,29,1
749,Cavon Croom,BGSU,18,159,8.8,30,1
749,Koby Drake,MEM,13,159,12.2,41,1
749,Daverrick Jenkins,ARST,9,159,17.7,53,0
749,Zach Horton,JMU,13,159,12.2,23,2
754,Joseph Manjack IV,HOU,15,158,10.5,23,1
755,Octavian Smith Jr.,MD,12,157,13.1,42,2
755,Jack Hestera,COLO,14,157,11.2,31,0
757,Michael Trigg,MISS,17,156,9.2,28,3
758,Chris Smith,UL,21,155,7.4,24,1
758,Torry Locklin,KU,8,155,19.4,60,2
758,Jayden Ballard,OSU,8,155,19.4,72,1
758,JoJo Earle,ALA,12,155,12.9,42,2
758,Finn Hogan,CMU,19,155,8.2,28,1
758,Ashton Jeanty,BOIS,14,155,11.1,42,0
764,Jaylen Ellis,BAY,3,154,51.3,57,1
764,Dan Dishman,UTSA,13,154,11.8,42,1
766,Brady Russell,COLO,20,153,7.7,14,0
766,Sean Shaw Jr.,ISU,16,153,9.6,18,2
766,Tristian Brank,AKR,16,153,9.6,22,1
769,James Tupou,UTEP,12,152,12.7,24,2
769,Lance LeGendre,UL,13,152,11.7,37,1
769,Dean Engram,WISC,13,152,11.7,37,0
773,Xavier Johnson,OSU,13,151,11.6,37,2
773,George Holani,BOIS,24,151,6.3,22,3
773,Porter Rooks,NCST,19,151,7.9,18,1
773,Isiah Paige,ODU,16,151,9.4,22,1
773,Star Thomas,NMSU,12,151,12.6,44,3
778,JJ Sparkman,TTU,14,150,10.7,33,1
778,Tyler Roberts,CCU,7,150,21.4,47,3
778,Shadeed Ahmed,MRSH,16,150,9.4,33,1
781,Deion Burks,PUR,15,149,9.9,30,0
781,Jacob Jenkins,CCU,11,149,13.5,37,5
781,Dae Dae Hunter,LIB,18,149,8.3,41,1
784,James Phillips,HAW,17,148,8.7,24,0
784,Demie Sumo-Karngbaye,NCST,12,148,12.3,38,1
786,Devonte Ross,UK,13,147,11.3,37,0
786,Cortez Braham Jr.,WVU,14,147,10.5,30,0
788,Israel Abanikanda,PITT,12,146,12.2,37,1
788,Tamatoa Mokiao-Atimalala,HAW,15,146,9.7,18,2
790,Nate Noel,APP,24,145,6.0,33,0
790,Blake Bosma,WMU,20,145,7.3,38,1
792,Zack Kuntz,ODU,12,144,12.0,34,2
792,Trey Benson,FSU,13,144,11.1,34,0
792,Kairee Robinson,SJSU,26,144,5.5,26,0
795,Johnny Lumpkin,UL,16,143,8.9,28,4
795,Sean Dollars,ORE,16,143,8.9,39,0
795,Paul Piferi,PUR,10,143,14.3,26,1
795,Kevin Davis,M-OH,19,143,7.5,18,0
799,Michael Marchese,ILL,9,142,15.8,39,2
799,Clay Cundiff,WISC,9,142,15.8,47,2
799,Chris Bellamy,NMSU,12,142,11.8,27,0
802,Robbie Mangas,BUFF,16,141,8.8,23,0
803,Kimani Vidal,TROY,26,140,5.4,18,0
804,Clyde Price III,AKR/KSU,31,139,4.5,22,1
805,Chris Tyree,ND,24,138,5.8,21,2
805,Orion Peters,WSU,13,138,10.6,27,1
805,Thai Chiaokhiao-Bowman,FLA,7,138,19.7,38,0
808,Cody Schrader,MIZ,19,137,7.2,29,0
808,Keshawn King,VT,20,137,6.8,25,1
808,Cam Davis,WASH,19,137,7.2,19,0
808,Maquel Haywood,NAVY,8,137,17.1,43,2
812,Fred Lloyd Jr.,ULM,7,136,19.4,46,0
812,Geor'Quarius Spivey,TCU,11,136,12.4,23,1
812,Trell Harris,KENT,13,136,10.5,24,1
815,Johnny Ford,FAU,10,135,13.5,35,1
815,Ikaika Ragsdale,UNT,19,135,7.1,26,3
815,Audric Estime,ND,9,135,15.0,36,1
815,Qualan Jones,BAY,23,135,5.9,25,0
815,Mike Washington Jr.,BUFF,23,135,5.9,23,1
815,Tyrell Robinson,ARMY,7,135,19.3,47,1
821,Stephen Gosnell,VT,10,134,13.4,24,0
821,Moliki Matavao,ORE,10,134,13.4,24,1
821,Adonai Mitchell,UGA,9,134,14.9,27,3
824,Stacy Sneed,HOU,22,133,6.0,27,0
824,Marlyn Johnson,BUFF,17,133,7.8,18,0
824,Zach Rasmussen,ULM,16,133,8.3,17,4
827,Baylor Cupp,TTU,12,132,11.0,24,2
827,Josh Williams,LSU,21,132,6.3,21,0
827,Quinshon Judkins,MISS,15,132,8.8,25,1
830,Darion Williamson,FSU,8,131,16.4,52,0
830,Kaylon Horton,UNT,12,131,10.9,51,1
832,Tyler Page,APP,11,130,11.8,42,2
832,Chris Toudle,NCST,11,130,11.8,27,1
832,Sam Kenerson,GASO,8,130,16.3,31,0
832,Jacolby George,MIA,13,130,10.0,24,0
832,Andre Johnson,ASU,15,130,8.7,28,1
832,Jaden Bradley,PITT,10,130,13.0,37,2
838,Calvin Tyler Jr.,USU,15,129,8.6,35,1
838,Grant Misch,UVA,17,129,7.6,16,0
838,Max Wright,TA&M,9,129,14.3,31,1
838,John Emery Jr.,LSU,13,129,9.9,39,2
838,Easton Dean,ISU,10,129,12.9,24,2
838,Josh Sterzer,USU,11,129,11.7,68,1
838,Jaleel Skinner,MIA,9,129,14.3,30,1
845,Jadan Blue,VT,12,128,10.7,29,1
845,Shaun Shivers,IU,22,128,5.8,24,1
845,Roschon Johnson,TEX,14,128,9.1,38,1
845,Lew Nichols,CMU,21,128,6.1,21,0
845,Jalen Berger,MSU,19,128,6.7,32,0
845,Germie Bernard,MSU,7,128,18.3,44,2
845,Adam Randall,CLEM,10,128,12.8,18,0
845,Mekhi Miller,MIZ,8,128,16.0,25,0
845,Donnovan Moorer,TXST,17,128,7.5,21,1
854,Pearse Migl,UL,17,127,7.5,17,2
854,Gamarion Carter,VAN,6,127,21.2,80,1
854,Jaylon Jackson,EMU,13,127,9.8,42,0
854,Xavier Townsend,UCF,23,127,5.5,16,0
858,Jordan Mims,FRES,21,126,6.0,26,1
859,Dontae Smith,GT,19,125,6.6,24,0
859,Sammy Wheeler,KSU,8,125,15.6,42,2
859,Andrew Bench,BGSU,10,125,12.5,31,2
859,Aidan Robbins,UNLV,23,125,5.4,22,1
859,Brady Boyd,TTU,13,125,9.6,18,1
859,Josh Kattus,UK,7,125,17.9,70,0
865,Josiah Norwood,UCLA,11,124,11.3,50,1
865,Deyunkrea Lewis,TROY,5,124,24.8,40,2
865,Mitch Leigber,STAN,16,124,7.8,23,0
865,Jeremiah Aaron,WVU,12,124,10.3,22,1
865,Latreal Jones,USM,10,124,12.4,59,0
870,Ja'Khi Douglas,FSU,10,123,12.3,27,2
870,Tyler Warren,PSU,10,123,12.3,38,3
870,Fred Farrier II,UAB,11,123,11.2,20,1
870,Camden Brown,AUB,9,123,13.7,49,2
874,Von Swinton,IU,12,122,10.2,35,0
874,Tyler Lavine,SMU,16,122,7.6,13,0
874,Will Pauling,CIN,12,122,10.2,30,0
874,Johnny Richardson,UCF,22,122,5.5,25,1
878,Genson Hooper Price,NU,12,121,10.1,25,0
879,Jerome Jackson,LIB,15,120,8.0,17,1
879,Dakereon Joyner,SC,8,120,15.0,48,1
879,Jack Eschenbach,WISC,14,120,8.6,23,0
879,Henry Parrish Jr.,MIA,17,120,7.1,15,2
879,Jermaine Brown Jr.,UAB,19,120,6.3,21,0
879,Isaiah Garcia-Castaneda,NEB,5,120,24.0,58,1
885,SaRodorick Thompson Jr.,TTU,23,119,5.2,30,1
885,Ty McCullouch,CSU,13,119,9.2,25,0
885,Harrison Waylee,NIU,17,119,7.0,25,0
885,Caleb Hood,UNC,13,119,9.2,22,1
885,Zach Evans,MISS,12,119,9.9,23,1
885,Jordin Parker,NMSU,6,119,19.8,36,0
891,Kemore Gamble,UCF,7,118,16.9,35,1
891,Jeremiah Ballard,UTEP,10,118,11.8,42,1
893,Bentley Hanshaw,LIB,6,117,19.5,67,1
893,Ezrah Archie,GASO,9,117,13.0,25,1
893,Dexter Boykin,UAB,13,117,9.0,15,0
893,Cam Wiley,AKR,22,117,5.3,15,0
893,Billy Riviere III,WSU,12,117,9.8,38,1
893,LeQuint Allen Jr.,SYR,17,117,6.9,41,1
899,Khalan Laborn,MRSH,16,116,7.3,30,0
899,Chuck McClelland,CIN,14,116,8.3,30,0
899,Billy Kemp IV,UVA,16,116,7.3,20,0
899,Walker Merrill,TENN,8,116,14.5,38,3
899,Jaylen Thomas,CSU,15,116,7.7,27,0
899,Kendre Miller,TCU,16,116,7.3,21,0
899,Tanner Arkin,CSU,14,116,8.3,26,0
906,Isaac Guerendo,WISC,17,115,6.8,27,1
907,Mike Hollins,UVA,8,114,14.3,64,0
907,Eugene Minter Jr.,CLT,10,114,11.4,38,0
907,Sam Olson,SJSU,14,114,8.1,18,1
910,Jaelin Carter,LOU,7,113,16.1,28,2
910,Jirehl Brock,ISU,21,113,5.4,13,1
910,Kevorian Barnes,UTSA,10,113,11.3,42,0
910,Bud Tolbert,MTSU,14,113,8.1,26,0
914,Yulkeith Brown,TA&M,6,112,18.7,66,1
914,Simeon Price,MSST,13,112,8.6,32,1
914,Alex Bauman,TULN,8,112,14.0,24,1
917,Trent Pennix,NCST,8,111,13.9,27,2
917,Sean Tyler,WMU,12,111,9.3,76,1
917,Lincoln Sefcik,USA,13,111,8.5,24,1
920,Andrew Erickson,UNM,12,110,9.2,31,0
920,Kris Byrd,GAST,10,110,11.0,55,3
922,Chris Hilton Jr.,LSU,7,109,15.6,51,0
922,Bryce Stephens,ARK,9,109,12.1,54,1
922,Tanaka Scott,KU,8,109,13.6,52,0
925,Tyler Walton,OHIO,10,108,10.8,24,0
925,Tyneil Hopper,BOIS,13,108,8.3,30,0
925,Titus Swen,WYO,14,108,7.7,43,0
925,Chris Marshall,TA&M,11,108,9.8,18,0
925,Rashod Dubinion,ARK,12,108,9.0,29,1
930,Ben Redding,SMU,13,107,8.2,20,4
930,Ahmon Green,GAST,13,107,8.2,22,0
930,Elijah Green,UNC,17,107,6.3,22,1
933,Melquan Stovall,CSU,13,106,8.2,22,0
933,Jordan Waters,DUKE,16,106,6.6,19,0
933,Jimmy Holiday,TENN,6,106,17.7,53,1
933,Jabari Small,TENN,12,106,8.8,16,2
933,Lake McRee,USC,10,106,10.6,31,2
933,Vincent Davis Jr.,PITT,12,106,8.8,22,0
939,Michael Vice,TROY,12,105,8.8,31,1
939,Julian Gray,NCST,11,105,9.5,24,0
939,Joshua Lingenfelter,ARMY,3,105,35.0,44,0
939,Chris Bell,LOU,7,105,15.0,29,0
943,Peyton Sawyer,HOU,6,104,17.3,53,1
943,Anthony Grant,NEB,18,104,5.8,19,0
943,Chauncey Magwood,UK,7,104,14.9,26,1
943,Kyle Maxwell,LT,12,104,8.7,19,0
943,Charles Hall IV,ASU,9,104,11.6,23,0
943,Braelon Allen,WISC,13,104,8.0,39,0
949,Jay Ducker,MEM,12,103,8.6,37,0
949,Kendrick Law,ALA,8,103,12.9,39,0
951,DJ Jones,UNC,12,102,8.5,42,1
951,Jaivian Lofton,LIB,10,102,10.2,34,2
953,Solomon Enis,UTAH,12,101,8.4,16,1
953,Devonte Lee,NEV,13,101,7.8,26,0
953,Daijun Edwards,UGA,14,101,7.2,21,0
953,Will Pelissier,WYO,8,101,12.6,48,1
953,Jacob Munro,NEV,9,101,11.2,24,0
958,Chancellor Brewington,NEB,11,100,9.1,45,1
958,Gavin Schoenwald,VAN,9,100,11.1,27,3
958,JuTahn McClain,UK,18,100,5.6,31,1
958,Dylan Downing,PUR,12,100,8.3,15,0
958,Mason Tharp,TTU,12,100,8.3,21,2
963,Brenden Bates,UK,10,99,9.9,23,1
963,Romello Brinson,MIA,7,99,14.1,58,0
963,Jacob Gill,NU,7,99,14.1,47,1
963,Nick Cenacle,HAW,8,99,12.4,33,0
967,Chris Brooks,BYU,10,98,9.8,27,0
967,Tyler Hunt,MSU,15,98,6.5,18,0
967,Tahj Magee,LT,9,98,10.9,34,2
967,Montorie Foster Jr.,MSU,7,98,14.0,25,1
967,DJ Giddens,KSU,8,98,12.3,36,0
967,Louis Brown IV,CSU,12,98,8.2,24,0
967,Jaylen Jenkins,WSU,13,98,7.5,45,2
974,Raymond James,KENT,13,97,7.5,14,0
974,Michael Allen,NCST,11,97,8.8,34,1
974,Hinckley Ropati,BYU,6,97,16.2,48,1
974,NyNy Davis,USU,14,97,6.9,14,0
978,Elijah Queen,UNM,10,96,9.6,26,0
978,Andrew Sowinski,PUR,9,96,10.7,24,0
978,Dallas Dixon,CMU,6,96,16.0,43,0
981,Patrick Herbert,ORE,6,95,15.8,40,1
981,Jayden Harrison,MRSH,12,95,7.9,28,1
981,Daniel Hishaw Jr.,KU,3,95,31.7,73,1
981,John Dunmore,ORST,9,95,10.6,26,0
985,Kris Leach,KENT,8,94,11.8,23,0
985,Marquez Cooper,KENT,8,94,11.8,27,0
985,Diante Vines,IOWA,10,94,9.4,15,0
988,Liam Soraghan,NIU,11,93,8.5,17,3
988,Samson Evans,EMU,15,93,6.2,11,0
988,Kevin Terry,KU,8,93,11.6,30,0
988,Elijah Collins,MSU,14,93,6.6,22,0
988,Nate Muersch,M-OH,9,93,10.3,30,1
993,Darius Bracy,MTSU,16,92,5.8,20,2
993,Mac Dalena,FRES,10,92,9.2,24,1
993,Peyton Higgins,TROY,5,92,18.4,39,1
993,Andrew Henry,ULM,11,92,8.4,29,1
997,Bryce Williams,MINN,11,91,8.3,19,0
997,Brian Battie,USF,14,91,6.5,31,0
997,Taji Johnson,BC,9,91,10.1,32,0
997,Trent Battle,TCU,7,91,13.0,21,0
997,Markus Allen,WISC,7,91,13.0,19,1
997,Malachi Thomas,VT,13,91,7.0,23,1
1003,DeMarcus Harris,UK,4,90,22.5,58,0
1003,Brandon Campbell,HOU,15,90,6.0,35,0
1003,Dylan Leonard,GT,11,90,8.2,19,0
1003,Malachi Holt-Bennett,IU,6,90,15.0,28,0
1003,Austin Evans,FAU,7,90,12.9,24,1
1008,Jalen Preston,TA&M,7,89,12.7,20,1
1008,Karter Johnson,PITT,6,89,14.8,41,0
1008,Nolan Groulx,CLT,7,89,12.7,26,0
1008,Liam Clifford,PSU,8,89,11.1,20,0
1008,Keelan Marion,CONN,4,89,22.3,37,1
1008,Richard Reese,BAY,13,89,6.8,17,0
1014,Connor Blumrick,VT,8,88,11.0,16,0
1014,Luke Ford,ILL,10,88,8.8,18,0
1014,Quinton Patten,CLT,9,88,9.8,22,0
1014,Kyle Van Leeuwen,USU,8,88,11.0,31,1
1014,Dane Kinamon,AFA,2,88,44.0,80,1
1019,Trent Whittemore,FLA,4,87,21.8,33,0
1019,Trevor Borland,BUFF,11,87,7.9,14,0
1019,Brody Brecht,IOWA,9,87,9.7,19,0
1019,Jalen May,USM,2,87,43.5,89,1
1023,Solomon Vanhorse,JMU,6,86,14.3,46,1
1023,Dallin Holker,BYU,9,86,9.6,19,1
1023,Blake Nowell,TCU,6,86,14.3,44,0
1023,Matt Sykes,UCLA,6,86,14.3,27,1
1023,Braydon Bennett,CCU,4,86,21.5,41,0
1023,JR Wilson Jr.,UVA,8,86,10.8,15,0
1029,Clay Geary,MINN,6,85,14.2,26,1
1029,Luke Benson,GT,9,85,9.4,19,0
1029,Jawhar Jordan,LOU,10,85,8.5,15,0
1029,Rashod Owens,OKST,6,85,14.2,41,0
1029,Shamar Garrett,SJSU,9,85,9.4,27,1
