RK,NAME,TEAM,ATT,YDS,AVG,LNG,TD
1023,Kyle Williams,UNLV,2,6,3.0,4,0
1023,Mike DiLiello,MTSU,2,6,3.0,6,0
1023,Leka Lotulelei,SDSU,1,6,6.0,6,0
1043,Matt Duncan,TEM,4,5,1.3,8,0
1043,Jack Dunn,WISC,4,5,1.3,3,0
1043,Darion Anderson,GASO,1,5,5.0,5,0
1043,Emeka Emezie,NCST,1,5,5.0,5,0
1043,Jelani Woods,OKST,1,5,5.0,5,0
1043,K.D. Nixon,COLO,1,5,5.0,5,0
1043,Rhett Rodriguez,ARIZ,1,5,5.0,5,0
1043,Jacob Sirmon,WASH,2,5,2.5,3,0
1043,Jarrett Smith,TEX,2,5,2.5,3,0
1043,Malik Jackson,ULM,1,5,5.0,5,0
1043,Matt Robinson,ILL,4,5,1.3,8,0
1043,Brady Schipper,WISC,4,5,1.3,3,0
1043,Parker Christensen,WYO,1,5,5.0,5,0
1043,Giles Jackson,MICH,2,5,2.5,8,0
1043,Devin Jennings,WYO,2,5,2.5,4,0
1043,Peyton Matocha,MIAMI,2,5,2.5,4,0
1043,Melquan Stovall,NEV,2,5,2.5,4,0
1043,Rakim Jarrett,MD,1,5,5.0,5,0
1043,Jaylon Armstead,SDSU,1,5,5.0,5,0
1043,Taylor Morin,WAKE,2,5,2.5,3,0
1043,Anthony Williams,MSU,4,5,1.3,4,0
1043,Tez Johnson,TROY,1,5,5.0,5,0
1043,DJ Taylor Jr.,ASU,2,5,2.5,4,0
1043,Daniel Jones,NAVY,1,5,5.0,5,0
1043,Mitchell Tinsley,WKU,1,5,5.0,5,0
1043,Ma'jon Wright,ARIZ,1,5,5.0,5,0
1069,Quincy Jountti,USC,2,4,2.0,3,0
1069,Bruce Jordan-Swilling,GT,4,4,1.0,4,0
1069,N'Kosi Perry,MIAMI,12,4,0.3,12,0
1069,Trevon Grimes,FLA,1,4,4.0,4,0
1069,Michael Bollinger,LIB,1,4,4.0,4,0
1069,CT Thomas,BSU,4,4,1.0,6,0
1069,Jackson Sirmon,WASH,1,4,4.0,4,0
1069,Raiqwon O'Neal,RUTG,1,4,4.0,4,1
1069,Taj Harris,SYR,1,4,4.0,4,0
1069,Sam James,WVU,1,4,4.0,4,0
1069,Trevis Graham,TXST,1,4,4.0,4,0
1069,J.T. Shrout,TENN,8,4,0.5,11,0
1069,Tommy Tremble,ND,1,4,4.0,4,0
1069,Dylan McDuffie,BUFF,1,4,4.0,4,0
1069,Deven Thompkins,USU,2,4,2.0,7,0
1069,Bryce Miller,USF,1,4,4.0,4,0
1069,Garrett Dzuro,MASS,12,4,0.3,9,0
1069,Justin Lescouflair,ARMY,1,4,4.0,4,0
1069,Drew Pyne,ND,1,4,4.0,4,0
1069,Evan Prater,CIN,2,4,2.0,3,0
1069,MyJaden Horton,AKR,3,4,1.3,2,0
1069,Winston Wright,WVU,2,4,2.0,8,0
1069,Connor Genal,UNM,1,4,4.0,4,0
1069,Rob Fiorentino,KU,2,4,2.0,3,0
1069,Chase Wester,BYU,1,4,4.0,4,0
1069,Challen Faamatau,MD,1,4,4.0,4,0
1069,Koali Nishigaya,HAW,1,4,4.0,4,1
1096,Britain Covey,UTAH,5,3,0.6,4,0
1096,Elijah Hamilton,VAN,1,3,3.0,3,0
1096,Damon Hazelton,MIZ,2,3,1.5,3,0
1096,Andrew Haidet,HBU/NIU,3,3,1.0,1,1
1096,Noah Gray,DUKE,2,3,1.5,2,0
1096,Jadan Blue,TEM,1,3,3.0,3,0
1096,Josh Johnson,TLSA,1,3,3.0,3,0
1096,Alan Bowman,TTU,10,3,0.3,9,0
1096,Matt Myers,BUFF,3,3,1.0,4,1
1096,Jah'Marae Sheread,TXST,1,3,3.0,3,0
1096,Kazmeir Allen,UCLA,2,3,1.5,4,0
1096,Desmond Trotter,USA,84,3,0.0,24,2
1096,Jack Blumer,KSU,1,3,3.0,3,0
1096,Milton Wright,PUR,2,3,1.5,5,0
1096,Stephan Bracey Jr.,WISC,1,3,3.0,3,0
1096,Gunner Cruz,WSU,2,3,1.5,4,0
1096,Jalen McGaughy,BALL,2,3,1.5,4,0
1096,Antavious Willis,USM,1,3,3.0,3,0
1096,Joshua Youngblood,KSU,1,3,3.0,3,0
1096,Quentin Johnston,TCU,3,3,1.0,2,2
1096,Kris Abrams-Draine,MIZ,1,3,3.0,3,0
1096,Michael Mathison,AKR,1,3,3.0,3,0
1096,RJ Harvey,UCF,3,3,1.0,2,0
1096,Brandon Hill,PITT,1,3,3.0,3,0
1096,Isaiah Bravo,UTEP,1,3,3.0,3,0
1096,Malik Sherrod,FRES,1,3,3.0,3,0
1096,Parker McNeil,TROY,1,3,3.0,3,0
1096,Jalin Hyatt,TENN,1,3,3.0,3,0
1124,Dawson Downing,MIZ,1,2,2.0,2,0
1124,Cameron Odom,OHIO,1,2,2.0,2,0
1124,Grant Loy,AUB/BGSU,2,2,1.0,4,0
1124,Jalen Williams,UL,0,2,0.0,2,0
1124,Walter Dawn Jr.,UTEP,2,2,1.0,1,0
1124,Deonte Sheffield,FSU,1,2,2.0,2,0
1124,Johnnie Lang,ISU,3,2,0.7,3,0
1124,Isaac Vance,KENT,1,2,2.0,2,0
1124,Julian Ross,OHIO,2,2,1.0,2,0
1124,Sylvester Mayers,CLEM,1,2,2.0,2,0
1124,Michael Woods II,ARK,1,2,2.0,2,0
1124,Sean Ryan,WVU,1,2,2.0,2,0
1124,Artur Sitkowski,RUTG,14,2,0.1,14,0
1124,Trent Pennix,NCST,1,2,2.0,2,0
1124,Keenan Garber,KSU,2,2,1.0,4,0
1124,Boone Abbott,HAW,1,2,2.0,2,0
1124,DeMario Douglas,LIB,1,2,2.0,2,0
1124,Nick Fedanzo,ILL,1,2,2.0,2,0
1124,Jeremiah Josephs,M-OH,1,2,2.0,2,0
1124,Ta'Ron Madison,ORST,1,2,2.0,2,0
1124,Darvon Hubbard,TA&M,1,2,2.0,2,0
1124,Chris Street,CAL,1,2,2.0,2,0
1124,Quadre Nicholson,M-OH,2,2,1.0,6,0
1124,Cooper Jewett,NEB,1,2,2.0,2,0
1124,Jonah Panoke,HAW,1,2,2.0,2,0
1124,Terence Fall,BYU,1,2,2.0,2,0
1124,Duece Watts,TULN,1,2,2.0,2,0
1124,Daedae Hill,CMU,1,2,2.0,2,0
1152,Nyles Pinckney,CLEM,1,1,1.0,1,1
1152,Miller Forristall,ALA,1,1,1.0,1,0
1152,Saevion Johnson,FRES,1,1,1.0,1,0
1152,Jose Borregales,MIAMI,1,1,1.0,1,0
1152,Ayden Eberhardt,WYO,1,1,1.0,1,0
1152,Ethan Fernea,UCLA,2,1,0.5,1,0
1152,Carson Green,TA&M,0,1,0.0,1,0
1152,Kolby Taylor,ORST,1,1,1.0,1,0
1152,Cole Schneider,UCF,1,1,1.0,1,1
1152,Antwan Davis,BALL,1,1,1.0,1,0
1152,Cameron Ekanayake,ND,3,1,0.3,2,0
1152,Savon Scarver,USU,1,1,1.0,1,0
1152,Daniel Karlin,DUKE,1,1,1.0,1,1
1152,Tyler Hunt,MSU,1,1,1.0,1,1
1152,Slade Bolden,ALA,1,1,1.0,1,0
1152,Jakari Norwood,ILL,2,1,0.5,1,0
1152,Nico Ragaini,IOWA,1,1,1.0,1,1
1152,Jack West,STAN,1,1,1.0,1,0
1152,Thomas Pannunzio,CSU,1,1,1.0,1,0
1152,Carson Baker,SDSU,25,1,0.0,17,1
1152,James Mitchell,VT,1,1,1.0,1,1
1152,Wyatt Rector,FSU,1,1,1.0,1,1
1152,Brevin Jordan,MIAMI,2,1,0.5,1,0
1152,AJ Mayer,M-OH,7,1,0.1,13,0
1152,Seth Porter,KSU,1,1,1.0,1,0
1152,Kenney Solomon II,TENN,1,1,1.0,1,0
1152,Ja'Shaun Poke,KENT,3,1,0.3,7,0
1152,Porter Rooks,NCST,2,1,0.5,10,0
1152,Andrew Mason,RICE,1,1,1.0,1,0
1152,Julius Davis,WISC,1,1,1.0,1,0
1152,Naricuss Driver Jr.,USM,1,1,1.0,1,1
1152,Andy Peters,BSU,1,1,1.0,1,0
1152,Deuce Spann,ILL,1,1,1.0,1,0
1152,Owen Burk,AFA,2,1,0.5,2,0
1186,Ramaud Chiaokhiao-Bowman,NW,1,0,0.0,0,0
1186,Kylen Granson,SMU,1,0,0.0,0,0
1186,Tamorrion Terry,FSU,2,0,0.0,4,0
1186,Jeremiah Hall,OU,1,0,0.0,0,0
1186,Briggs Bourgeois,USM,1,0,0.0,0,0
1186,Justin Smith,NAVY,1,0,0.0,0,0
1186,Shameen Jones,RUTG,2,0,0.0,6,0
1186,Nate Cox,NEV,1,0,0.0,0,0
1186,Chase Cunningham,MTSU,2,0,0.0,6,0
1186,Monte Pottebaum,IOWA,1,0,0.0,0,0
1186,Chris Olave,OSU,1,0,0.0,0,0
1186,C.J. Wright,GASO,1,0,0.0,0,0
1186,Keyshawn Helton,FSU,1,0,0.0,0,0
1186,Matthew Downing,TCU,11,0,0.0,11,0
1186,Ryan Hilinski,SC,2,0,0.0,1,0
1186,Jermaine Johnson,MASS,1,0,0.0,0,0
1186,Skyy Moore,WMU,1,0,0.0,0,0
1186,Willie Eldridge,UTEP,5,0,0.0,2,0
1186,Tayvian Cunningham,ARIZ,1,0,0.0,0,0
1186,Charlie Norman,ULM,1,0,0.0,0,0
1186,Johnny Wilson,ASU,1,0,0.0,0,0
1207,Lorenzo Dorr,WVU,2,-1,-0.5,0,0
1207,Neil Pau'u,BYU,5,-1,-0.2,5,0
1207,Dimitri Stanley,COLO,1,-1,-1.0,0,0
1207,Simi Fehoko,STAN,1,-1,-1.0,0,0
1207,Preston Jelen,MINN,1,-1,-1.0,0,0
1207,Sam Hartman,WAKE,63,-1,0.0,20,2
1207,Joshua Moore,TEX,1,-1,-1.0,0,0
1207,Jesse Matthews,SDSU,1,-1,-1.0,0,0
1207,Ahmarean Brown,GT,2,-1,-0.5,2,1
1207,Malik Hornsby,ARK,2,-1,-0.5,1,0
1207,Mitch Griffis,WAKE,2,-1,-0.5,2,0
1207,Malik Rodgers,TLSA,1,-1,-1.0,0,0
1207,Darius Ocean,WKU,1,-1,-1.0,0,0
1207,E.J. Wilson,FIU,5,-1,-0.2,2,0
1221,Ko Kieft,MINN,1,-2,-2.0,0,0
1221,Austin Kendall,WVU,2,-2,-1.0,2,0
1221,Changa Hodge,VILL/VT,1,-2,-2.0,0,0
1221,Malik Williams,APP,1,-2,-2.0,0,0
1221,Daniel Leconte,FAU,2,-2,-1.0,1,0
1221,Ethan Dedeaux,SDSU,1,-2,-2.0,0,0
1221,Derek Kerstetter,TEX,1,-2,-2.0,0,0
1221,Tutu Atwell,LOU,2,-2,-1.0,2,1
1221,Sean Chambers,WYO,1,-2,-2.0,0,0
1221,Arik Smith,ARMY,1,-2,-2.0,0,0
1221,Jyran Mitchell,NIU,2,-2,-1.0,2,0
1221,Devin Maddox,TOL,1,-2,-2.0,0,0
1221,Eric Najarian,MD,7,-2,-0.3,11,0
1221,Trent Whittemore,FLA,1,-2,-2.0,0,0
1221,Trea Shropshire,UAB,1,-2,-2.0,0,0
1221,Ryan Harwell,LOU,1,-2,-2.0,0,0
1221,Chase Curtis,TCU,1,-2,-2.0,0,0
1238,Renard Bell,WSU,1,-3,-3.0,0,0
1238,Dexter Carter Jr.,GASO,1,-3,-3.0,0,0
1238,Jaelon Darden,UNT,1,-3,-3.0,0,0
1238,Gavin Holmes,BAY,1,-3,-3.0,0,0
1238,Jace Ruder,UNC,4,-3,-0.8,7,0
1238,Max Duffy,UK,1,-3,-3.0,0,0
1238,Samuel Emilus,MASS,2,-3,-1.5,3,0
1238,Mycah Pittman,ORE,2,-3,-1.5,7,0
1238,Johnathan Bennett,LIB,2,-3,-1.5,2,0
1238,Jahleel Billingsley,ALA,1,-3,-3.0,0,0
1238,Logan Holgorsen,HOU,2,-3,-1.5,5,0
1238,Jared Smart,HAW,1,-3,-3.0,0,0
1238,Josh Downs,UNC,1,-3,-3.0,0,0
1238,Daniel Sparks,ULM,1,-3,-3.0,0,0
1252,Latrell Williams,USF,1,-4,-4.0,0,0
1252,Jawon Pass,LOU,3,-4,-1.3,1,0
1252,Luke Logan,MISS,1,-4,-4.0,0,0
1252,Bernardo Rodriguez,UNT,1,-4,-4.0,0,0
1252,Michael Owusu,VAN,1,-4,-4.0,0,0
1252,Spencer Petras,IOWA,32,-4,-0.1,10,2
1252,Romeo Doubs,NEV,1,-4,-4.0,0,0
1252,Garrett Curran,BSU,1,-4,-4.0,0,0
1252,TJ Deshields,AKR,2,-4,-2.0,4,0
1252,Jah'Quez Evans,USF,2,-4,-2.0,5,0
1252,Deonte Simpson,UNT,0,-4,0.0,0,0
1252,Jalon Calhoun,DUKE,1,-4,-4.0,0,0
1252,Brendon Clark,ND,1,-4,-4.0,0,0
1252,Makari Pruitt,GAST,3,-4,-1.3,1,0
1252,Jamaal Bell,NEV,1,-4,-4.0,0,0
1267,Jamarye Joiner,ARIZ,2,-5,-2.5,1,0
1267,Bryson Lucero,UAB,8,-5,-0.6,7,0
1267,Dontae Fleming,UL,1,-5,-5.0,0,0
1267,Keric Wheatfall,FRES,1,-5,-5.0,0,0
1271,Tyrell Alexander,VAN,1,-6,-6.0,0,0
1271,Thayer Thomas,NCST,1,-6,-6.0,0,0
1271,Chris Katrenick,DUKE,3,-6,-2.0,0,0
1271,Jaylen Gipson,TXST,2,-6,-3.0,3,0
1271,Michael Young Jr.,CIN,1,-6,-6.0,0,0
1271,Brian Dooley,EMU,1,-6,-6.0,0,0
1271,Anthony Schwartz,AUB,4,-6,-1.5,1,0
1271,Jouvensly Bazil,WSU,1,-6,-6.0,0,0
1271,Gary Bryant Jr.,USC,1,-6,-6.0,0,0
1271,Chandler Fields,UL,1,-6,-6.0,0,0
1271,Jimmy Calloway,TENN,1,-6,-6.0,0,0
1282,Tyler Van Dyke,MIAMI,1,-7,-7.0,0,0
1282,Hunter Helms,CLEM,2,-7,-3.5,2,0
1284,Adam Krumholz,WISC,1,-8,-8.0,0,0
1284,Dannis Jackson,MISS,1,-8,-8.0,0,0
1284,Craig Burt Jr.,WKU,1,-8,-8.0,0,0
1287,Landon Wolf,OKST,1,-9,-9.0,0,0
1287,Bryson Smith,HOU,3,-9,-3.0,0,0
1287,Wiley Green,RICE,4,-9,-2.3,6,0
1287,Tavares Kelly Jr.,UVA,2,-9,-4.5,0,0
1287,Eric Miller,PUR,1,-9,-9.0,0,0
1287,Connor Riddle,BSU,1,-9,-9.0,0,0
1287,Tyleek Collins,UNLV,5,-9,-1.8,5,0
1287,Davis Beville,PITT,4,-9,-2.3,10,0
1287,Jordan Yates,GT,4,-9,-2.3,4,0
1287,Arian Smith,UGA,1,-9,-9.0,0,0
1287,Beau Allen,UK,2,-9,-4.5,0,0
1287,Ben Finley,NCST,2,-9,-4.5,6,0
1299,DJ Stubbs,LIB,2,-10,-5.0,0,0
1299,Trent Schneider,USF,1,-10,-10.0,0,0
1299,Trad Beatty,TEM,10,-10,-1.0,4,0
1299,Aaron Allen,LT,17,-10,-0.6,16,0
1299,Theo Wease Jr.,OU,1,-10,-10.0,0,0
1299,Brady Cook,MIZ,1,-10,-10.0,0,0
1299,Evan Conley,LOU,1,-10,-10.0,0,0
1306,James Blackman,FSU,18,-11,-0.6,16,0
1306,Cameron Rising,UTAH,1,-11,-11.0,0,0
1306,Lance LeGendre,MD,6,-11,-1.8,3,0
1309,Jaiave Magalei,UL,1,-12,-12.0,0,0
1310,Ethan Bullock,OKST,6,-13,-2.2,5,0
1310,Joshua Cephus,UTSA,2,-13,-6.5,0,0
1310,Tate Rodemaker,FSU,8,-13,-1.6,17,0
1310,Katravis Marsh,USF,4,-13,-3.3,2,0
1310,Luke Akers,UCLA,1,-13,-13.0,0,0
1315,Riley Lees,NW,7,-14,-2.0,7,0
1315,Javonis Isaac,ARST,1,-14,-14.0,0,0
1315,Tanner Mordecai,OU,11,-14,-1.3,5,0
1315,Geordon Porter,ASU,1,-14,-14.0,0,0
1315,JD Head,LT,2,-14,-7.0,0,0
1315,Daniel Richardson,CMU,14,-14,-1.0,15,1
1321,Miles Kendrick,KU,42,-15,-0.4,20,0
1321,Keke Chism,MIZ,1,-15,-15.0,0,0
1321,Hank Bachmeier,BSU,28,-15,-0.5,10,2
1324,Tristan Gebbia,ORST,19,-16,-0.8,13,2
1324,Rome Odunze,WASH,3,-16,-5.3,0,0
1326,Leroy Deshazor,ARST,1,-17,-17.0,0,0
1327,Chris Ferguson,ME/LIB,4,-18,-4.5,2,0
1327,Shane Illingworth,OKST,12,-18,-1.5,4,0
1329,Nick Ast,KSU,6,-19,-3.2,11,0
1329,Jordan Weeks,UTSA,8,-19,-2.4,9,0
1331,Bailey Hockman,NCST,58,-22,-0.4,20,3
1332,Bryce Young,ALA,9,-23,-2.6,12,0
1333,Mike Collins,RICE,30,-25,-0.8,14,0
1333,Max Bortenschlager,MD/FIU,10,-25,-2.5,6,0
1333,JaCobian Morgan,SYR,12,-25,-2.1,14,0
1336,Harrison Bailey,TENN,23,-28,-1.2,15,0
1337,Gavin Hardison,UTEP,25,-32,-1.3,14,0
1338,Connor Bowler,CLT,1,-33,-33.0,0,0
1339,Tanner Morgan,MINN,25,-35,-1.4,16,0
1340,Wesley French,WMU,1,-36,-36.0,0,0
1340,Myles Brennan,LSU,17,-36,-2.1,7,0
1342,Shawn Robinson,MIZ,11,-39,-3.5,3,0
1343,Nick Starkel,SJSU,13,-40,-3.1,6,0
1344,Will Rogers,MSST,30,-41,-1.4,18,1
1345,Zach Gibson,AKR,48,-44,-0.9,17,0
1346,Joey Yellen,PITT,5,-45,-9.0,0,0
1347,Kedon Slovis,USC,23,-57,-2.5,24,0
1348,Luke Anthony,LT,49,-58,-1.2,12,1
1348,Jacob Free,TROY,14,-58,-4.1,6,1
1350,Ross Bowers,NIU,20,-59,-3.0,7,0
1351,Zach Smith,TLSA,36,-62,-1.7,16,0
1352,Ken Seals,VAN,42,-63,-1.5,13,0
1353,Rex Culpepper,SYR,26,-64,-2.5,7,0
1353,Aidan O'Connell,PUR,12,-64,-5.3,9,0
1355,KJ Costello,MSST,24,-65,-2.7,7,0
1356,Collin Hill,SC,43,-66,-1.5,12,4
1356,Gunnar Watson,TROY,30,-66,-2.2,10,0
1358,JT Daniels,UGA,10,-71,-7.1,0,0
1358,Stone Norton,FIU,17,-71,-4.2,10,0
1360,Carson Strong,NEV,33,-95,-2.9,14,0
1361,Jarret Doege,WVU,40,-101,-2.5,8,2
