RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Tackles', 'SOLO')","('Tackles', 'AST')","('Tackles', 'TOT')","('Sacks', 'SACK')","('Sacks', 'YDS')","('Interceptions', 'PD')","('Interceptions', 'INT')","('Interceptions', 'YDS')","('Interceptions', 'LNG')","('Interceptions', 'TD')","('Unnamed: 11_level_0', 'FF')"
1336,Alec Hamilton,AFA,LB,21,10,31,0.0,0,3,0,0,0,0,0
1336,Josh Wallace,MASS,CB,23,8,31,0.0,0,0,1,0,0,0,1
1380,Alex Davis,NEB,LB,18,12,30,0.0,0,0,1,5,5,0,1
1380,Winston DeLattiboudere,MINN,DL,12,18,30,0.5,2,0,0,0,0,0,2
1380,Jashon Cornell,OSU,DT,16,14,30,4.0,23,0,0,0,0,0,1
1380,Benning Potoa'e,WASH,DL,18,12,30,4.5,47,0,0,0,0,0,1
1380,Neville Gallimore,OKLA,DT,18,12,30,4.0,24,1,0,0,0,0,2
1380,Brady Reiff,IOWA,DL,11,19,30,2.0,5,0,0,0,0,0,0
1380,Hausia Sekona,NEV,DT,17,13,30,1.5,13,0,0,0,0,0,0
1380,Trey Dishon,KSU,DT,23,7,30,3.0,22,0,0,0,0,0,0
1380,Meiko Dotson,FAU,DB,23,7,30,0.0,0,3,9,108,50,0,0
1380,Jaylen Veasley,ULM,DL,9,21,30,0.0,0,0,0,0,0,0,0
1380,Elu Aydon,ORST,DL,17,13,30,0.0,0,1,0,0,0,0,0
1380,Jeremiah Moon,FLA,LB,18,12,30,3.0,13,2,0,0,0,0,0
1380,Chauncey Manac,UL,LB,17,13,30,2.5,23,0,0,0,0,0,0
1380,Jordan Griffin,UK,S,17,13,30,1.0,5,3,2,13,15,0,0
1380,Benito Jones,MISS,DT,19,11,30,5.5,19,0,1,4,4,0,0
1380,Kobe Jones,MSST,DE,14,16,30,4.0,27,0,0,0,0,0,0
1380,Chima Azunna,ISU,DB,18,12,30,1.0,6,0,0,0,0,0,1
1380,Tayler Hawkins,SDSU,CB,18,12,30,0.0,0,0,0,0,0,0,0
1380,Joe Joe Headen,ODU,S,19,11,30,0.0,0,1,0,0,0,0,0
1380,Cam Murray,OKST,DT,18,12,30,3.5,12,2,0,0,0,0,0
1380,Damon Hayes,RUTG,DB,19,11,30,0.5,3,6,2,8,8,0,0
1380,Kevin McGill,EMU,DB,19,11,30,0.5,4,5,1,-3,-3,0,0
1380,Dan Isom,WSU,DB,26,4,30,1.0,4,2,0,0,0,0,2
1380,Leighton McCarthy,FAU,LB,14,16,30,6.0,41,0,0,0,0,0,0
1380,Reggie Walker,KSU,LB,21,9,30,2.0,12,1,0,0,0,0,1
1380,Marlon Character,LOU,DB,27,3,30,1.0,7,1,0,0,0,0,0
1380,Trae Meadows,WKU,DB,22,8,30,0.0,0,5,1,0,0,0,0
1380,Isaiah McDuffie,BC,LB,24,6,30,2.0,12,0,0,0,0,0,0
1380,Ja'Sir Taylor,WAKE,CB,26,4,30,1.0,5,2,2,0,0,0,1
1380,Donovan Stiner,FLA,DB,16,14,30,0.0,0,1,4,33,31,0,0
1380,Zachary Carter,FLA,DT,10,20,30,4.5,54,2,0,0,0,0,1
1380,Amari Carter,MIA,S,22,8,30,1.0,6,1,1,22,22,0,1
1380,Hadari Darden,SJSU,LB,18,12,30,0.0,0,0,0,0,0,0,0
1380,Terrance Lang,COLO,DE,15,15,30,5.5,53,0,0,0,0,0,0
1380,Noah Curtis,FIU,DL,16,14,30,1.5,11,1,0,0,0,0,0
1380,Jay Shaw,UCLA,CB,27,3,30,0.0,0,3,1,66,66,0,1
1380,Chinedu Ogbonna,MASS,LB,22,8,30,2.0,14,1,1,0,0,0,0
1380,Raheem Layne,IND,S,28,2,30,0.0,0,3,0,0,0,0,0
1380,Pono Davis,SMU,DT,14,16,30,2.0,8,0,0,0,0,0,0
1380,Ta'Quon Graham,TEX,DL,16,14,30,3.5,20,1,0,0,0,0,0
1380,Malik Vann,CIN,DE,17,13,30,2.5,14,1,0,0,0,0,0
1380,Kerby Joseph,ILL,S,13,17,30,0.0,0,3,0,0,0,0,0
1380,Dayton LeBlanc,UNT,DL,13,17,30,1.0,3,0,0,0,0,0,0
1380,Emany Johnson,NEV,DB,20,10,30,0.0,0,1,0,0,0,0,0
1380,Lance Boykin,ODU,CB,16,14,30,0.0,0,1,1,11,11,0,0
1380,Dennis Osagiede,MASS,DL,12,18,30,1.0,8,0,0,0,0,0,1
1380,Devonte Wyatt,UGA,DT,11,19,30,1.0,5,0,0,0,0,0,0
1380,Tanner McCalister,OKST,CB,20,10,30,0.0,0,0,0,0,0,0,0
1380,Jalen Green,TEX,S,21,9,30,0.0,0,5,0,0,0,0,0
1380,Cullen Wick,TLSA,DL,8,22,30,0.0,0,0,0,0,0,0,0
1380,Andrew Bird,RICE,CB,21,9,30,0.0,0,1,1,6,6,0,0
1380,Jaquez Dunmore,TROY,S,16,14,30,0.0,0,0,0,0,0,0,0
1380,BJ Anderson,VAN,CB,22,8,30,0.0,0,2,0,0,0,0,0
1380,Kam Pedescleaux,UL,S,19,11,30,2.0,15,5,1,-2,-2,0,0
1380,Cecil Singleton Jr.,M-OH,DB,15,15,30,0.0,0,1,0,0,0,0,1
1380,Greg Emerson,TENN,DL,10,20,30,2.0,8,2,0,0,0,0,0
1380,Habakkuk Baldonado,PITT,DE,12,18,30,4.0,18,0,0,0,0,0,0
1380,Jonnie Pitman,CLT,DB,19,11,30,1.0,6,3,0,0,0,0,0
1380,Don Chapman,UNC,DB,22,8,30,1.0,11,1,2,0,0,0,1
1380,Jakeen Harris,NCST,DB,14,16,30,0.0,0,0,0,0,0,0,0
1380,Levelle Bailey,FRES,LB,13,17,30,1.0,5,2,1,9,9,0,0
1380,Jordan Battle,ALA,S,18,12,30,1.0,4,1,1,0,0,0,0
1380,Eric Watts,CONN,DL,11,19,30,0.0,0,0,0,0,0,0,0
1443,Ray Ellis,FAU,DT,11,18,29,4.5,30,2,0,0,0,0,0
1443,Zeandae Johnson,CAL,DE,16,13,29,3.5,25,2,0,0,0,0,1
1443,Caleb Peart,VAN,LB,15,14,29,1.0,9,0,0,0,0,0,0
1443,Chris Stamps,MTSU,DB,23,6,29,0.0,0,4,1,0,0,0,0
1443,Adam Shuler,FLA,DL,11,18,29,3.5,20,1,0,0,0,0,0
1443,Reuben Jones,MICH/WVU,DL,16,13,29,3.0,22,0,0,0,0,0,0
1443,Austrian Robinson,MISS,DE,12,17,29,1.5,9,0,1,0,0,0,0
1443,Omar Hicks-Onu,ORST,CB,21,8,29,0.0,0,0,0,0,0,0,0
1443,Christian Holmes,MIZ,CB,24,5,29,0.0,0,4,0,0,0,0,0
1443,Charles Oliver,TA&M,DB,20,9,29,0.0,0,15,0,0,0,0,0
1443,Juwan Ross,ODU,DT,11,18,29,3.5,31,0,0,0,0,0,1
1443,Michael Pitts,CIN,DE,16,13,29,5.5,39,3,0,0,0,0,0
1443,Jackson Pittman,NAVY,DL,12,17,29,0.5,0,0,0,0,0,0,0
1443,Sean Brown,USA,DL,11,18,29,0.5,1,0,0,0,0,0,0
1443,DeQuarius Henry,UTSA,LB,21,8,29,5.0,34,0,0,0,0,0,1
1443,Ryan Gilmartin,CONN,LB,12,17,29,1.0,6,0,0,0,0,0,0
1443,Caleb Spurlin,APP,DL,10,19,29,0.0,0,1,0,0,0,0,0
1443,Josh Blackwell,DUKE,CB,22,7,29,0.0,0,7,0,0,0,0,0
1443,T.J. Slaton Jr.,FLA,DL,12,17,29,2.0,14,1,0,0,0,0,0
1443,Myles Jones,TA&M,CB,18,11,29,0.0,0,6,2,33,33,0,1
1443,Brock Martin,OKST,DE,12,17,29,0.0,0,1,0,0,0,0,0
1443,Adrian Frye,TTU,DB,24,5,29,0.0,0,2,1,0,0,0,1
1443,Samdup Miller,NW,DL,18,11,29,0.5,2,1,0,0,0,0,0
1443,Ellison Hubbard,CSU,DL,16,13,29,5.5,51,1,0,0,0,0,1
1443,Christian Braswell,TEM,DB,28,1,29,0.0,0,9,1,0,0,0,1
1443,Juwan Burgess,IND,DB,22,7,29,0.0,0,2,0,0,0,0,2
1443,Kaieem Caesar,OHIO,DT,8,21,29,1.0,9,0,0,0,0,0,0
1443,Keiti Iakopo,FRES,DT,12,17,29,1.0,6,1,0,0,0,0,1
1443,Daviyon Nixon,IOWA,DT,19,10,29,3.0,10,1,0,0,0,0,0
1443,Zamari Walton,GT,CB,23,6,29,0.0,0,3,0,0,0,0,0
1443,Chase Williams,USC,DB,20,9,29,0.0,0,0,0,0,0,0,0
1443,Devin Phillips,CSU,DL,9,20,29,2.0,4,1,0,0,0,0,0
1443,Tayvonn Kyle,ISU,CB,22,7,29,0.5,0,1,0,0,0,0,0
1443,Jeffery Johnson,TULN,DL,14,15,29,2.5,17,0,0,0,0,0,0
1443,Zaire Barnes,WMU,LB,16,13,29,0.0,0,1,0,0,0,0,0
1443,Devan Rogers,TOL,OL,7,22,29,1.0,11,0,0,0,0,0,0
1443,LaQuan Johnson Jr.,CMU,DL,23,6,29,6.0,58,0,0,0,0,0,1
1443,Shawn Simeon,EMU,DL,14,15,29,3.0,21,0,0,0,0,0,1
1443,Tyren Dupree,LIB,LB,13,16,29,2.0,14,0,0,0,0,0,2
1443,Vincent Elefante,LIB,DL,8,21,29,0.5,1,0,0,0,0,0,0
1443,Luke Martin,CLT,LB,10,19,29,0.5,3,0,0,0,0,0,0
1443,Trace Ford,OKST,EDGE,20,9,29,3.0,21,4,1,5,5,0,1
1443,Lavonte Gater,MD,DB,25,4,29,0.0,0,0,0,0,0,0,0
1486,Will Dawkins,UAB,S,18,10,28,0.0,0,2,1,0,0,0,0
1486,Aaron Roberson,LAT,CB,19,9,28,0.0,0,6,1,7,7,0,0
1486,Denzel Johnson,CLEM,S,19,9,28,0.0,0,1,1,6,6,0,1
1486,DaVon Hamilton,OSU,DT,18,10,28,6.0,45,0,0,0,0,0,0
1486,Roe Wilkins,ASU,DL,16,12,28,2.5,9,0,0,0,0,0,1
1486,Javier Carbonell,ARST,DL,11,17,28,0.0,0,0,0,0,0,0,0
1486,Melvin Tyus,TROY,S,13,15,28,0.0,0,1,0,0,0,0,0
1486,Tommy Doctor,CLT,DL,11,17,28,0.5,1,0,0,0,0,0,0
1486,Malik Dixon,RUTG,DB,15,13,28,0.0,0,3,0,0,0,0,1
1486,Shaun Crawford,ND,S,19,9,28,0.0,0,2,1,0,0,0,0
1486,Tymir Oliver,ILL,DL,12,16,28,1.5,5,2,0,0,0,0,0
1486,TD Marshall,UAB,CB,24,4,28,0.0,0,6,1,76,76,1,0
1486,Clifford Chattman,TA&M,S,14,14,28,0.0,0,4,1,0,0,0,0
1486,Rashard Lawrence,LSU,DT,11,17,28,2.5,19,3,0,0,0,0,1
1486,Leki Fotu,UTAH,DT,9,19,28,1.5,15,2,0,0,0,0,1
1486,Tevin Paul,CAL,LB,17,11,28,3.0,23,2,0,0,0,0,0
1486,Brett Shepherd,MTSU,LB,20,8,28,0.5,3,0,0,0,0,0,0
1486,Rakavian Poydras,MTSU,DT,14,14,28,1.0,11,1,0,0,0,0,0
1486,Jalen Madden,WKU,DT,9,19,28,1.0,4,0,0,0,0,0,0
1486,Kobe Smith,SC,DL,12,16,28,0.5,2,0,0,0,0,0,0
1486,Jeffrey McCulloch,TEX,LB,21,7,28,0.5,4,0,0,0,0,0,0
1486,Elan Nash,NAVY,S,18,10,28,0.0,0,2,0,0,0,0,0
1486,AJ Parker,KSU,DB,20,8,28,0.0,0,5,3,69,26,0,0
1486,Alex Zayed,LAT,LB,16,12,28,0.5,1,0,0,0,0,0,0
1486,Coby Davis,WAKE,DB,19,9,28,0.0,0,1,0,0,0,0,1
1486,Brad Stewart Jr.,FLA,DB,17,11,28,0.5,7,0,0,0,0,0,0
1486,Trajan Bandy,MIA,CB,20,8,28,3.0,27,8,0,0,0,0,1
1486,Heskin Smith,UVA,DB,20,8,28,0.0,0,2,0,0,0,0,0
1486,Micheal Clemons,TA&M,DE,12,16,28,0.5,5,0,0,0,0,0,0
1486,Kobie Whiteside,MIZ,DT,16,12,28,7.5,52,0,0,0,0,0,0
1486,Trey Schuman,RICE,DE,10,18,28,1.0,8,0,0,0,0,0,0
1486,E.J. Scott,APP,DL,17,11,28,2.0,8,2,0,0,0,0,1
1486,Aubrey Solomon,TENN,DL,10,18,28,2.0,11,0,0,0,0,0,0
1486,Willie Gay Jr.,MSST,LB,18,10,28,0.0,0,1,1,52,52,1,1
1486,Ezekiel Noa,BSU,LB,13,15,28,1.0,3,0,0,0,0,0,0
1486,Montrell Estell,TEX,WR,24,4,28,0.0,0,1,1,37,37,0,0
1486,Troy Hairston,CMU,DL,15,13,28,2.0,16,0,0,0,0,0,1
1486,Jireh Wilson,ECU,DB,16,12,28,0.0,0,0,0,0,0,0,0
1486,Zamar Kirven,HOU,LB,17,11,28,0.0,0,1,1,9,9,0,0
1486,Mustafa Johnson,COLO,DE,11,17,28,4.5,26,0,0,0,0,0,1
1486,Derick Bush,CCU,CB,16,12,28,0.0,0,4,1,17,17,0,0
1486,Jackson Sirmon,WASH,LB,17,11,28,0.0,0,0,0,0,0,0,0
1486,Bo Bauer,ND,LB,18,10,28,0.0,0,0,0,0,0,0,0
1486,Alim McNeill,NCST,DT,16,12,28,5.5,34,2,0,0,0,0,0
1486,Praise Amaewhule,UTEP,DE,16,12,28,3.0,20,3,0,0,0,0,0
1486,Chris Richardson,UTEP,DL,12,16,28,0.0,0,2,0,0,0,0,0
1486,Randy Charlton,UCF,DE,16,12,28,1.0,13,0,0,0,0,0,0
1486,Kevion McGee,KSU,DB,23,5,28,0.0,0,2,0,0,0,0,0
1486,Dennis Briggs Jr.,FSU,DL,15,13,28,1.0,7,1,0,0,0,0,1
1486,Zedrick Raymond,M-OH,DB,18,10,28,0.5,3,6,0,0,0,0,0
1486,Atonio Mafi,UCLA,G,12,16,28,0.0,0,0,0,0,0,0,1
1486,Myles Mason,ARK,DB,16,12,28,0.0,0,0,0,0,0,0,0
1486,Josh Jobe,ALA,CB,21,7,28,0.0,0,3,1,0,0,0,0
1486,Tariqious Tisdale,MISS,DE,14,14,28,2.0,11,0,0,0,0,0,0
1486,Kai Kaneshiro,HAW,DB,19,9,28,0.0,0,1,3,59,55,1,0
1486,Sam Burton,MRSH,DL,11,17,28,1.0,8,1,0,0,0,0,0
1486,Quavaris Crouch,TENN,LB,13,15,28,0.5,1,2,0,0,0,0,0
1486,Tre Brown,WSU,LB,15,13,28,0.0,0,0,0,0,0,0,0
1486,Deonte Banks,MD,CB,22,6,28,0.0,0,2,1,7,7,0,0
1486,Dee Winters,TCU,LB,19,9,28,2.0,8,1,0,0,0,0,0
1486,Tiawan Mullen,IND,CB,24,4,28,0.0,0,13,0,0,0,0,2
1486,Nick Jackson,UVA,LB,11,17,28,0.5,3,0,0,0,0,0,0
1486,Alex Wright,UAB,LB,16,12,28,4.5,22,0,0,0,0,0,1
1486,Darel Middleton,TENN,DT,15,13,28,1.0,5,0,0,0,0,0,1
1486,Caliph Brice,FAU,LB,11,17,28,1.0,8,0,1,7,7,0,0
1486,Brennon Davis,NMSU,LB,11,17,28,0.0,0,0,0,0,0,0,1
1552,Zamore Zigler,SJSU,CB,22,5,27,0.0,0,3,0,0,0,0,0
1552,Trevon Hill,MIA,DE,17,10,27,4.5,29,1,0,0,0,0,0
1552,Jeawon Taylor,FLA,DB,15,12,27,0.0,0,1,0,0,0,0,0
1552,Chuck Wiley,MISS,LB,15,12,27,3.0,21,0,0,0,0,0,0
1552,Cedric Wood,FSU,DT,9,18,27,1.0,1,0,0,0,0,0,0
1552,Simeon Smiley,PUR,CB,19,8,27,1.0,9,3,1,15,15,0,0
1552,Garrett Rand,WIS,DE,13,14,27,1.0,2,0,0,0,0,0,1
1552,Kindle Vildor,GASO,CB,23,4,27,0.0,0,6,2,0,0,0,0
1552,Ben Kimpler,M-OH,DL,14,13,27,1.0,1,0,0,0,0,0,1
1552,Reese Donahue,WVU,DL,17,10,27,3.0,15,1,0,0,0,0,0
1552,Ka'Derrion Mason,LAT,DT,16,11,27,3.0,18,0,0,0,0,0,1
1552,Daniel Archibong,TEM,DT,11,16,27,1.5,10,2,0,0,0,0,0
1552,Djimon Brooks,GT,DL,13,14,27,0.0,0,0,0,0,0,0,0
1552,Anthony Johnson,LOU,CB,21,6,27,0.0,0,6,1,11,11,0,3
1552,Jordyn Riley,AKR,DB,20,7,27,0.0,0,5,1,15,15,0,0
1552,Bruce Jordan-Swilling,GT,RB,14,13,27,1.5,6,0,0,0,0,0,0
1552,Isaiah Gay,ILL,LB,13,14,27,1.0,2,3,0,0,0,0,1
1552,Ray Lima,ISU,DT,9,18,27,0.5,2,0,0,0,0,0,0
1552,Phidarian Mathis,ALA,DT,13,14,27,0.0,0,0,0,0,0,0,1
1552,Kivon Bennett,TENN,LB,13,14,27,2.0,14,1,0,0,0,0,0
1552,Chandler Wooten,AUB,LB,18,9,27,0.0,0,0,1,2,2,0,0
1552,Chris Gaston,FRES,DB,21,6,27,0.0,0,2,1,4,4,0,0
1552,Kalia Davis,UCF,DT,14,13,27,3.0,25,1,0,0,0,0,1
1552,Monty Montgomery,LOU,LB,20,7,27,5.0,32,1,0,0,0,0,3
1552,Will Rodgers,WSU,DE,13,14,27,4.0,32,0,0,0,0,0,0
1552,Josh Ortega,UTEP,DE,11,16,27,1.0,5,1,0,0,0,0,0
1552,Amarii Jenkins,LIB,LB,15,12,27,1.0,2,1,0,0,0,0,0
1552,Josh Nurse,UTAH,DB,23,4,27,1.0,8,6,0,0,0,0,1
1552,Bryant Fitzgerald,IND,DB,24,3,27,0.0,0,3,0,0,0,0,0
1552,Traveion Webster,ULM,LB,17,10,27,0.0,0,0,0,0,0,0,0
1552,Jordan Wright,UK,LB,17,10,27,3.0,25,1,0,0,0,0,1
1552,Tyreque Jones,BSU,S,24,3,27,1.0,6,2,1,15,15,0,0
1552,Jourdan Quibodeaux,UL,LB,14,13,27,0.0,0,1,0,0,0,0,0
1552,Elijah Jones,BC,CB,23,4,27,0.0,0,1,0,0,0,0,0
1552,Xavier Thomas,CLEM,EDGE,10,17,27,2.0,8,2,0,0,0,0,0
1552,Joe Norwood,MASS,DB,19,8,27,0.0,0,1,1,0,0,0,0
1552,Justin Prince,UTEP,DB,18,9,27,0.0,0,1,0,0,0,0,0
1552,Jaylon Hutchings,TTU,DL,18,9,27,1.5,4,0,0,0,0,0,1
1552,Ikenna Enechukwu,RICE,DE,7,20,27,1.5,13,0,0,0,0,0,0
1552,Jarvis Hayes,TROY,DE,13,14,27,1.5,13,0,1,3,3,0,0
1552,Kingsley Enagbare,SC,LB,16,11,27,3.5,18,0,0,0,0,0,0
1552,DaShawn Crawford,VT,DL,14,13,27,3.5,33,1,1,6,6,0,1
1552,Morris Joseph Jr.,MEM,DL,11,16,27,2.0,8,0,0,0,0,0,0
1595,G.G. Robinson,LOU,DL,18,8,26,4.0,29,2,0,0,0,0,0
1595,Cedric Wilcots II,NMSU,DL,13,13,26,3.0,20,0,0,0,0,0,0
1595,Tyler Clark,UGA,DL,11,15,26,2.5,19,0,0,0,0,0,0
1595,T.J. Carter,UK,DE,17,9,26,2.0,9,0,0,0,0,0,0
1595,Kenneth Ruff,SYR,DL,12,14,26,0.0,0,1,0,0,0,0,0
1595,Greg Ross,UNC,CB,20,6,26,0.0,0,5,0,0,0,0,0
1595,Jeffery Pooler Jr.,WVU,DL,13,13,26,2.5,25,3,0,0,0,0,0
1595,Allen Stallings IV,IND,DL,15,11,26,5.0,25,0,0,0,0,0,0
1595,Jamir Jones,ND,DL,14,12,26,4.5,28,1,0,0,0,0,2
1595,Marcus Valdez,BC,DE,14,12,26,2.5,19,1,0,0,0,0,1
1595,David Anenih,HOU,DE,11,15,26,5.0,27,3,0,0,0,0,1
1595,Kelton Dawson,GT,DL,15,11,26,1.0,7,0,0,0,0,0,1
1595,Justin Broiles,OKLA,DB,17,9,26,0.0,0,1,0,0,0,0,0
1595,Xander Yarberough,NMSU,DL,10,16,26,3.0,24,0,0,0,0,0,1
1595,Delmond Landry,USM,DL,11,15,26,1.0,5,0,0,0,0,0,0
1595,Malik Herring,UGA,DL,15,11,26,0.5,9,2,0,0,0,0,0
1595,Kolo Uasike,UNLV,DL,18,8,26,0.0,0,0,1,0,0,0,0
1595,Trey Dean III,FLA,S,16,10,26,2.0,18,1,1,0,0,0,1
1595,Jelani Brown,KU,DT,22,4,26,0.5,4,0,0,0,0,0,0
1595,Trenell Troutman,LOU,LB,18,8,26,0.0,0,0,0,0,0,0,1
1595,Eric Bentley,AKR,DL,8,18,26,0.0,0,0,0,0,0,0,1
1595,Terrance Taylor,TOL,LB,11,15,26,3.0,22,0,0,0,0,0,1
1595,Ben Wilson,TCU,LB,16,10,26,0.0,0,0,0,0,0,0,0
1595,Marcus Murphy,MSST,S,18,8,26,0.0,0,1,2,38,32,1,0
1595,Elijah McAllister,VAN,LB,15,11,26,2.5,25,1,0,0,0,0,1
1595,Starling Thomas V,UAB,CB,16,10,26,0.0,0,2,1,0,0,0,0
1595,Christian Barmore,ALA,DL,12,14,26,2.0,12,2,0,0,0,0,0
1595,Fa'Najae Gotay,MD,LB,15,11,26,0.0,0,0,0,0,0,0,0
1595,Tyler Allgeier,BYU,RB,19,7,26,0.5,4,1,0,0,0,0,1
1595,Cameron Solomon,UL,S,16,10,26,0.0,0,1,0,0,0,0,0
1595,Mase Funa,ORE,LB,19,7,26,4.0,31,0,0,0,0,0,0
1595,JoJo Forest,ORST,DB,18,8,26,0.0,0,0,0,0,0,0,0
1595,Wyatt Harris,TCU,LB,14,12,26,1.0,6,0,1,14,14,0,0
1595,Nick Anderson,TULN,LB,19,7,26,1.0,2,1,0,0,0,0,0
1595,Dillon Harris,CONN,LB,10,16,26,2.0,8,0,1,1,1,0,0
1595,Joey Noble,UNM,DE,15,11,26,1.0,7,0,0,0,0,0,1
1595,Brett Johnson,CAL,DL,9,17,26,1.5,12,0,0,0,0,0,0
1595,Kaleb Ford-Dement,ODU,CB,16,10,26,0.0,0,13,2,42,25,0,0
1633,Edgar Cerenord,DUKE,DT,7,18,25,1.5,4,0,1,17,17,0,1
1633,Cornelius Sturghill,LOU,DB,25,0,25,0.0,0,3,0,0,0,0,0
1633,Zack Mesday,TEM,DE,15,10,25,4.5,16,1,0,0,0,0,0
1633,Qaadir Sheppard,MISS,DE,9,16,25,0.0,0,1,0,0,0,0,0
1633,Nick Ingram,ULM,S,17,8,25,0.0,0,0,0,0,0,0,0
1633,Quintin Wynne,NIU,DE,18,7,25,2.0,11,0,0,0,0,0,0
1633,Josh Butler,MSU,CB,18,7,25,0.0,0,5,0,0,0,0,0
1633,Nate Childress,TOL,DL,7,18,25,1.0,1,2,0,0,0,0,0
1633,Alexy Jean-Baptiste,FIU,DL,13,12,25,4.5,31,0,0,0,0,0,1
1633,Amir Watts,PITT,DL,11,14,25,2.0,17,0,0,0,0,0,0
1633,Donavan Lynch,ARMY,LB,12,13,25,1.5,7,0,0,0,0,0,0
1633,Sulaiman Kamara,WAKE,DL,9,16,25,0.0,0,0,0,0,0,0,0
1633,Myles Wolfolk,UNC,DB,16,9,25,0.0,0,0,3,35,33,0,0
1633,Aymiel Fleming,HOU,DL,12,13,25,1.0,7,1,0,0,0,0,0
1633,Kameron Miller,UNM,LB,12,13,25,0.0,0,0,0,0,0,0,0
1633,Will Harper,TULN,S,21,4,25,0.0,0,2,0,0,0,0,0
1633,Chris Jackson,MRSH,DB,17,8,25,0.0,0,11,1,35,35,0,0
1633,Keenan Pili,BYU,LB,17,8,25,1.0,8,2,0,0,0,0,0
1633,Esaias Gandy,WYO,S,14,11,25,0.0,0,2,0,0,0,0,1
1633,Shaun Wade,OSU,CB,16,9,25,2.0,14,8,1,0,0,0,1
1633,Alex Cruz,FRES,DE,11,14,25,1.0,7,0,0,0,0,0,1
1633,Dionte Ruffin,WKU,DB,19,6,25,0.0,0,9,0,0,0,0,2
1633,Tim Bonner,FAU,DE,15,10,25,4.0,27,1,0,0,0,0,1
1633,Daniel Jackson,FIU,LB,13,12,25,0.0,0,1,0,0,0,0,0
1633,Alfred Bryant,IND,LB,14,11,25,0.0,0,0,0,0,0,0,1
1633,CJ Onyechi,RUTG,DL,11,14,25,2.0,15,0,0,0,0,0,0
1633,Jalen Harris,ARIZ,LB,17,8,25,4.0,17,1,0,0,0,0,0
1633,Cornel Jones,PUR,LB,14,11,25,0.0,0,1,0,0,0,0,0
1633,Amos Ogun-Semore,OHIO,DE,10,15,25,2.0,22,1,0,0,0,0,0
1633,Jordan Domineck,GT,LB,12,13,25,1.5,16,0,0,0,0,0,0
1633,Jan-Phillip Bombek,CSU,DL,11,14,25,5.0,31,1,0,0,0,0,1
1633,Damion Dickens,CSU,DE,11,14,25,2.0,15,1,0,0,0,0,0
1633,Larry Brooks,TULN,S,18,7,25,0.0,0,4,4,64,35,0,0
1633,Keondre Coburn,TEX,DT,17,8,25,2.0,3,0,0,0,0,0,1
1633,DJ Ivey,MIA,CB,22,3,25,0.0,0,1,3,28,28,0,0
1633,Jamari Brown,UK,CB,20,5,25,0.0,0,7,0,0,0,0,0
1633,Shawn Preston Jr.,MSST,S,15,10,25,0.0,0,2,0,0,0,0,0
1633,Jamar Johnson,IND,DB,18,7,25,3.0,23,0,2,72,63,1,1
1633,Christian Young,ARIZ,S,19,6,25,0.0,0,3,0,0,0,0,2
1633,Jayson Ademilola,ND,LB,9,16,25,0.0,0,1,0,0,0,0,0
1633,Nakobe Dean,UGA,LB,14,11,25,0.0,0,2,0,0,0,0,1
1633,Tre'Mon Morris-Brash,UCF,DE,14,11,25,3.0,23,0,0,0,0,0,1
1633,De'Antre Prince,MISS,CB,18,7,25,0.0,0,2,2,21,21,0,0
1633,Jordan Revels,TXST,DE,13,12,25,0.0,0,0,0,0,0,0,0
1633,Greg Brooks Jr.,ARK,S,13,12,25,0.0,0,3,1,6,6,0,0
1633,KJ Johnson II,CCU,S,14,11,25,0.0,0,0,0,0,0,0,0
1633,Jon Alexander,KSU,DB,19,6,25,1.0,3,2,0,0,0,0,1
1633,Aaron Donkor,ARST,DE,16,9,25,0.0,0,0,0,0,0,0,0
1633,Waylen Cozad,LIB,LB,11,14,25,0.0,0,0,0,0,0,0,0
1633,Clarence Hicks,UTSA,LB,19,6,25,2.0,3,1,0,0,0,0,1
1683,George Lea,ASU,DL,9,15,24,2.5,17,0,0,0,0,0,1
1683,Justin Bickham,ISU,DB,19,5,24,0.0,0,1,0,0,0,0,0
1683,Brian Arp,OHIO,DL,9,15,24,0.0,0,0,0,0,0,0,0
1683,Tre Williams,MIZ,DE,14,10,24,1.0,8,0,0,0,0,0,0
1683,Shaq Smith,MD/CLEM,LB,14,10,24,1.0,1,4,0,0,0,0,0
1683,Jerry McBride III,BGSU,DB,18,6,24,0.0,0,2,0,0,0,0,0
1683,Isaiahh Loudermilk,WIS,DE,13,11,24,3.0,19,4,0,0,0,0,2
1683,Tabarius Peterson,LOU,DL,9,15,24,0.0,0,0,0,0,0,0,0
1683,Pat Bethel,MIA,DL,12,12,24,1.5,10,1,0,0,0,0,0
1683,Isaac Steele,LIB,S,16,8,24,0.0,0,2,1,0,0,0,0
1683,Marcus Webb,TROY,DT,12,12,24,6.0,28,0,0,0,0,0,0
1683,Obi Eboh,STAN,CB,20,4,24,0.0,0,1,0,0,0,0,0
1683,Mike Williams,STAN,DT,12,12,24,1.0,8,0,0,0,0,0,0
1683,Alvinoski LaFleur,EMU,DB,16,8,24,0.5,0,0,1,13,13,0,1
1683,Logan Rudolph,CLEM,DE,15,9,24,1.0,2,1,0,0,0,0,0
1683,Kingsley Jonathan,SYR,DL,10,14,24,1.5,11,1,0,0,0,0,1
