RK,NAME,TEAM,"('Unnamed: 0_level_0', 'POS')","('Kickoffs', 'ATT')","('Kickoffs', 'YDS')","('Kickoffs', 'AVG')","('Kickoffs', 'LNG')","('Kickoffs', 'TD')","('Punts', 'ATT')","('Punts', 'YDS')","('Punts', 'AVG')","('Punts', 'LNG')","('Punts', 'TD')"
578,Keon Keeley,ALA,DL,0,0,0.0,0,0,1,0,0.0,0,0
578,Blake Purchase,ORE,LB,0,0,0.0,0,0,1,15,15.0,15,0
578,Quentin Redding,MINN,WR,0,0,0.0,0,0,1,2,2.0,2,0
578,Reis Stocksdale,BGSU,WR,0,0,0.0,0,0,2,0,0.0,1,0
578,T'sai McDaniel,UAB,CB,1,0,0.0,0,0,0,0,0.0,0,0
578,Gabriel Benyard,KENN,WR,0,0,0.0,0,0,25,234,9.4,57,1
578,Sam Phillips,IOWA,WR,0,0,0.0,0,0,1,46,46.0,46,0
578,Raphael Williams Jr.,PITT,WR,0,0,0.0,0,0,1,9,9.0,9,0
578,Zachary Farris,MASS,DL,0,0,0.0,0,0,1,6,6.0,6,0
578,Josh Cameron,BAY,WR,0,0,0.0,0,0,18,141,7.8,31,0
578,Kam Thomas,UTEP,DE,0,0,0.0,0,0,5,24,4.8,14,0
578,Emon Allen,SHSU,DB,0,0,0.0,0,0,10,67,6.7,14,0
578,Blake Bosma,WMU,TE,1,0,0.0,0,0,3,3,1.0,4,0
578,Parker Kingston,BYU,WR,0,0,0.0,0,0,17,230,13.5,55,1
578,Tyreak Sapp,FLA,EDGE,1,0,0.0,0,0,0,0,0.0,0,0
578,Taylor Spierto,FLA,WR,0,0,0.0,0,0,1,0,0.0,0,0
578,Tre Spivey,ARIZ,WR,1,0,0.0,0,0,0,0,0.0,0,0
580,K.J. Kirkland,FSU,DB,0,0,0.0,0,0,1,25,25.0,25,0
578,Semaj Morgan,MICH,WR,0,0,0.0,0,0,13,30,2.3,13,0
578,AJ Green,LOU,DL,0,0,0.0,0,0,1,14,14.0,14,0
578,Brylan Green,LIB,S,0,0,0.0,0,0,2,6,3.0,4,0
578,Michael Buckley,UNM,WR,0,0,0.0,0,0,3,0,0.0,3,0
578,Jermarius Lewis,UTSA,S,0,0,0.0,0,0,1,2,2.0,2,0
578,Charlie Coenen,WYO,WR,0,0,0.0,0,0,10,71,7.1,37,0
578,Coy Eakin,TTU,WR,0,0,0.0,0,0,8,121,15.1,36,0
578,David Amador II,UTSA,WR,0,0,0.0,0,0,11,66,6.0,20,0
578,Steven Shannon,FIU,DL,1,0,0.0,0,0,0,0,0.0,0,0
578,Isaiah Farris,BC,DB,0,0,0.0,0,0,8,78,9.8,21,0
578,Evan Johnson,BYU,CB,0,0,0.0,0,0,1,2,2.0,2,0
578,Nuer Gatkuoth,WAKE,DL,1,0,0.0,0,0,0,0,0.0,0,0
578,Dylan Edwards,KSU,RB,0,0,0.0,0,0,1,0,0.0,0,0
578,Ethan Crisp,LIB,LB,2,0,0.0,0,0,0,0,0.0,0,0
578,Rob Billings,CLEM,S,0,0,0.0,0,0,1,1,1.0,1,0
578,Kelby Valsin,TTU,WR,0,0,0.0,0,0,1,21,21.0,21,0
578,Chase Hendricks,OHIO,WR,0,0,0.0,0,0,8,143,17.9,52,0
578,Vicari Swain,SC,DB,0,0,0.0,0,0,20,302,15.1,80,3
578,Daniel Wingate,MD,LB,0,0,0.0,0,0,1,0,0.0,0,0
578,Manny Covey,CIN,RB,0,0,0.0,0,0,16,156,9.8,57,0
578,Devin Roche,ODU,RB,0,0,0.0,0,0,19,265,13.9,49,0
578,Bo Burklow,LIB,TE,1,0,0.0,0,0,0,0,0.0,0,0
578,DJ Samuels,MD,LB,1,0,0.0,0,0,0,0,0.0,0,0
578,Jaden DaCosta,WYO,S,0,0,0.0,0,0,1,4,4.0,4,0
578,Dylan Braithwaite,RUTG,WR,0,0,0.0,0,0,1,6,6.0,6,1
578,Jalon Kilgore,SC,DB,0,0,0.0,0,0,3,-3,-1.0,0,0
578,Terrence McWilliams Jr.,LOU,WR,0,0,0.0,0,0,1,19,19.0,19,0
578,Derrick Rogers,FAU,DB,0,0,0.0,0,0,1,21,21.0,21,0
578,Kieran Davis,ECU,DL,2,0,0.0,0,0,0,0,0.0,0,0
578,Kam Robinson,UVA,LB,0,0,0.0,0,0,1,25,25.0,25,0
578,Darrell Sweeting,MRSH,DB,0,0,0.0,0,0,1,0,0.0,0,0
578,Dedrick Latulas,LT,WR,0,0,0.0,0,0,22,225,10.2,30,0
578,Antonio Ferguson,UAB,TE,1,0,0.0,0,0,0,0,0.0,0,0
578,Drew Rodriguez,CSU,LB,1,0,0.0,0,0,0,0,0.0,0,0
578,KJ Bolden,UGA,DB,0,0,0.0,0,0,1,2,2.0,2,0
578,Rahshawn Clark,WASH,S,0,0,0.0,0,0,2,29,14.5,17,0
578,Boo Carter,TENN,DB,0,0,0.0,0,0,11,145,13.2,40,0
578,Tyseer Denmark,PSU,WR,0,0,0.0,0,0,1,-2,-2.0,-2,0
578,Jaylen Mbakwe,ALA,WR,0,0,0.0,0,0,1,-5,-5.0,-5,0
578,Kam Mikell,COLO,WR,0,0,0.0,0,0,1,6,6.0,6,0
578,Kaj Sanders,RUTG,DB,0,0,0.0,0,0,3,63,21.0,23,1
578,Bredell Richardson,UCF,WR,0,0,0.0,0,0,1,8,8.0,8,0
578,Malcolm Simmons,AUB,WR,0,0,0.0,0,0,16,60,3.8,15,0
578,Jeremiah Smith,OSU,WR,0,0,0.0,0,0,2,-6,-3.0,-1,0
578,Loghan Thomas,ND,DL,0,0,0.0,0,0,1,17,17.0,17,0
578,Justin Williams,UGA,LB,0,0,0.0,0,0,1,4,4.0,4,0
578,Izaiah Williams,TA&M,WR,0,0,0.0,0,0,3,7,2.3,7,0
578,Isaiah Sategna III,OU,WR,0,0,0.0,0,0,24,318,13.3,43,0
578,Javen Nicholas,CLT,WR,0,0,0.0,0,0,8,99,12.4,26,0
578,Squirrel White,FSU,WR,0,0,0.0,0,0,7,64,9.1,23,0
578,Antonio Williams,CLEM,WR,0,0,0.0,0,0,4,44,11.0,30,0
578,Caleb Nix,JVST,S,0,0,0.0,0,0,3,27,9.0,15,0
578,Brandon Chatman,NAVY,WR,0,0,0.0,0,0,6,50,8.3,18,0
578,Liam Barbee,NAVY,LB,1,0,0.0,0,0,0,0,0.0,0,0
578,Justin Weaver,ARMY,CB,1,0,0.0,0,0,0,0,0.0,0,0
578,Nathan Acevedo,SDSU,WR,0,0,0.0,0,0,2,63,31.5,63,1
578,Brett Drillette,ULM,LB,0,0,0.0,0,0,1,16,16.0,16,0
578,Austin Brawley,UNM,S,0,0,0.0,0,0,1,0,0.0,0,0
578,Joedrick Lewis,BALL,DB,0,0,0.0,0,0,6,18,3.0,9,0
578,Jayvon Henderson,USA,CB,1,0,0.0,0,0,0,0,0.0,0,0
578,Terrell Anderson,NCSU,WR,0,0,0.0,0,0,6,27,4.5,15,0
578,Jake Reichle,ORST,RB,1,0,0.0,0,0,0,0,0.0,0,0
578,Chibi Anwunah,MICH,DL,1,0,0.0,0,0,0,0,0.0,0,0
578,Lawayne McCoy,FSU,WR,0,0,0.0,0,0,1,32,32.0,32,0
578,Lonnie Adkism,SHSU,WR,1,0,0.0,0,0,0,0,0.0,0,0
578,Eric Butler,SDSU,S,0,0,0.0,0,0,1,22,22.0,22,0
578,Mikey Welsh,SDSU,WR,0,0,0.0,0,0,8,31,3.9,10,0
578,Makai Jackson,IU,WR,0,0,0.0,0,0,1,11,11.0,11,0
578,Desmond Reid,PITT,RB,0,0,0.0,0,0,5,105,21.0,88,1
578,Demarcus Lacey,MRSH,WR,0,0,0.0,0,0,17,207,12.2,43,0
578,Cole Blaylock,USA,S,0,0,0.0,0,0,1,5,5.0,5,0
578,Antonio Meeks,LOU,WR,0,0,0.0,0,0,1,2,2.0,2,0
578,Sacovie White-Helton,UGA,WR,0,0,0.0,0,0,5,57,11.4,19,0
578,Bryant Wesco Jr.,CLEM,WR,0,0,0.0,0,0,10,78,7.8,17,0
578,Caleb Hardy,UVA,S,0,0,0.0,0,0,1,4,4.0,4,0
578,D'Angelo Ponds,IU,DB,0,0,0.0,0,0,2,33,16.5,22,1
578,Zach Durfee,WASH,EDGE,1,0,0.0,0,0,0,0,0.0,0,0
578,Grayson Tempest,TLSA,WR,0,0,0.0,0,0,3,52,17.3,32,0
578,Jekail Middlebrook,MTSU,RB,0,0,0.0,0,0,8,64,8.0,26,0
578,Yamir Knight,SMU,WR,0,0,0.0,0,0,17,168,9.9,27,0
578,Luke Talich,ND,S,0,0,0.0,0,0,1,22,22.0,22,1
578,Landon Sides,UNT,WR,0,0,0.0,0,0,5,18,3.6,9,0
578,Caden Creel,JVST,QB,0,0,0.0,0,0,1,4,4.0,4,0
578,Bailey Stockton,GT,WR,0,0,0.0,0,0,6,58,9.7,24,0
578,Philipp Davis,MRSH,DB,0,0,0.0,0,0,1,1,1.0,1,0
578,DeAngelo Irvin Jr.,UNLV,WR,0,0,0.0,0,0,13,38,2.9,12,0
578,Landyn Cleveland,OKST,S,0,0,0.0,0,0,1,8,8.0,8,0
578,Braylon Staley,TENN,WR,0,0,0.0,0,0,2,-5,-2.5,2,0
578,Zechariah Sample,ASU,WR,0,0,0.0,0,0,12,101,8.4,31,0
578,Reece Vander Zee,IOWA,WR,1,0,0.0,0,0,0,0,0.0,0,0
578,Josiah Abdullah,UVA,WR,0,0,0.0,0,0,1,12,12.0,12,0
578,Kamar Archie,RUTG,LB,1,0,0.0,0,0,0,0,0.0,0,0
578,Quanell Farrakhan Jr.,COLO,WR,0,0,0.0,0,0,5,33,6.6,19,0
578,Dijon Lee Jr.,ALA,DB,0,0,0.0,0,0,2,32,16.0,27,0
578,Dakorien Moore,ORE,WR,0,0,0.0,0,0,4,44,11.0,19,0
578,Ryan Williams,ALA,WR,0,0,0.0,0,0,2,25,12.5,14,0
580,Amaree Williams,FSU,TE,1,0,0.0,0,0,0,0,0.0,0,0
578,Eric Winters,AUB,S,1,0,0.0,0,0,0,0,0.0,0,0
578,Joshua Porter,USF,WR,0,0,0.0,0,0,10,56,5.6,14,0
578,Javarius Green,UNC,WR,0,0,0.0,0,0,9,65,7.2,25,0
578,Jamison Curtis,VAN,LB,0,0,0.0,0,0,2,21,10.5,17,1
578,Daniel Ndukwe,IU,DL,0,0,0.0,0,0,1,3,3.0,3,0
578,Wayne Harris,KENT,WR,0,0,0.0,0,0,16,211,13.2,59,1
578,David Bucey,SC,DB,0,0,0.0,0,0,1,0,0.0,0,0
578,Wyatt Simmons,ARK,LB,0,0,0.0,0,0,1,15,15.0,15,0
578,Oliver Miles III,TTU,DB,0,0,0.0,0,0,1,8,8.0,8,0
578,Charlie Comella,BC,DB,0,0,0.0,0,0,4,26,6.5,20,0
578,Denzel Chavis,TEM,CB,1,0,0.0,0,0,0,0,0.0,0,0
578,Ashton Mosley,USF,FB,0,0,0.0,0,0,1,4,4.0,4,1
578,Chase Regan,JMU,S,0,0,0.0,0,0,1,10,10.0,10,0
578,Messiah Delhomme,MD,DB,0,0,0.0,0,0,2,30,15.0,19,0
578,Baron Tipton,UNT,WR,0,0,0.0,0,0,1,2,2.0,2,0
578,Lawrence Johnson,FAU,CB,0,0,0.0,0,0,1,0,0.0,0,1
578,Ashton Hampton,TTU,DB,0,0,0.0,0,0,1,-3,-3.0,-3,0
578,Kenyon Massey,MASS,WR,0,0,0.0,0,0,4,3,0.8,8,0
578,Kayden McGee,UNLV,WR,0,0,0.0,0,0,2,29,14.5,16,1
578,Tristen Brown,VAN,WR,0,0,0.0,0,0,1,6,6.0,6,0
578,Malik Benson,ORE,WR,0,0,0.0,0,0,9,161,17.9,85,1
578,Jordan Faison,ND,WR,0,0,0.0,0,0,15,153,10.2,23,0
578,Tripp Walsh,ISU,TE,1,0,0.0,0,0,0,0,0.0,0,0
578,Garrett Harstad,KSU,WR,0,0,0.0,0,0,1,14,14.0,14,0
580,Robert Henry Jr.,UTSA,RB,1,0,0.0,0,0,0,0,0.0,0,0
578,Viliami Teu,SJSU,RB,1,0,0.0,0,0,0,0,0.0,0,0
578,Cooper Hoch,SJSU,WR,0,0,0.0,0,0,1,7,7.0,7,0
578,Jaden Carrillo,FRES,DB,0,0,0.0,0,0,1,42,42.0,42,1
578,Ethan Tierney,FRES,DB,0,0,0.0,0,0,1,22,22.0,22,0
578,Steven Cattledge,TROY,LB,0,0,0.0,0,0,1,0,0.0,0,0
578,Jair Murphy,USF,CB,0,0,0.0,0,0,2,7,3.5,5,0
578,Julian Allen,TOL,WR,0,0,0.0,0,0,1,0,0.0,0,0
578,Beau Sparks,TXST,WR,0,0,0.0,0,0,13,72,5.5,32,0
578,DT Sheffield,RUTG,WR,0,0,0.0,0,0,2,12,6.0,7,0
578,Maddox Marcellus,UVA,LB,1,0,0.0,0,0,0,0,0.0,0,0
578,Kahanu Davis,USU,WR,0,0,0.0,0,0,6,29,4.8,16,0
578,Jamir Conn,NEB,DB,0,0,0.0,0,0,1,25,25.0,25,0
578,Victor Aderungboye,UNT,TE,1,0,0.0,0,0,0,0,0.0,0,0
578,Juju Preston,CLEM,WR,0,0,0.0,0,0,1,10,10.0,10,0
578,Bryson Graves,CCU,WR,0,0,0.0,0,0,20,117,5.8,29,0
578,Aaron Blancas,ARST,WR,0,0,0.0,0,0,21,119,5.7,19,0
578,Javon Robinson,GAST,WR,0,0,0.0,0,0,8,10,1.3,6,0
578,Josh Sagapolutele,HAW,DL,1,0,0.0,0,0,0,0,0.0,0,0
578,Malachi Toney,MIA,WR,0,0,0.0,0,0,23,298,13.0,55,0
578,Zion Booker,TLSA,WR,0,0,0.0,0,0,8,44,5.5,13,0
578,Antione Jackson,UCF,DB,0,0,0.0,0,0,16,188,11.8,37,0
578,Eric Williams,TOL,S,0,0,0.0,0,0,1,19,19.0,19,1
578,Chase Taylor,MICH,LB,1,0,0.0,0,0,0,0,0.0,0,0
578,JT Haskins,OHIO,S,0,0,0.0,0,0,1,-2,-2.0,-2,0
578,Dagan Myers,CSU,DB,0,0,0.0,0,0,1,15,15.0,15,0
578,Quinn Henicle,ODU,QB,0,0,0.0,0,0,1,4,4.0,4,0
578,Willizhuan Yates,BALL,DB,0,0,0.0,0,0,1,3,3.0,3,0
578,Na'eem Abdul-Rahim Gladding,ODU,WR,0,0,0.0,0,0,4,33,8.3,22,0
578,Ekow Taylor,UTEP,CB,0,0,0.0,0,0,1,0,0.0,0,1
578,Demetres Samuel Jr.,SYR,DB,0,0,0.0,0,0,4,39,9.8,19,0
578,Charles Ross II,LSU,LB,1,0,0.0,0,0,0,0,0.0,0,0
578,Chance Bryant,HOU,DL,0,0,0.0,0,0,1,2,2.0,2,0
578,D'Andre Hardeman Jr.,RICE,RB,1,0,0.0,0,0,0,0,0.0,0,0
578,Jhase Thomas,LSU,S,0,0,0.0,0,0,1,16,16.0,16,0
578,Kolin Wilson,MSST,RB,1,0,0.0,0,0,1,1,1.0,1,0
578,Brian Rowe Jr.,SC,WR,0,0,0.0,0,0,1,9,9.0,9,0
578,Eric Hazzard,LOU,DL,0,0,0.0,0,0,1,3,3.0,3,0
578,Zach Ruffin,USM,LB,0,0,0.0,0,0,1,30,30.0,30,1
578,Michael Scott,JMU,WR,0,0,0.0,0,0,2,7,3.5,5,0
578,Josh Roberts,FAU,EDGE,0,0,0.0,0,0,1,24,24.0,24,0
578,Tae Johnson,ND,S,0,0,0.0,0,0,1,20,20.0,20,1
578,Matt Jeffery,ND,WR,1,0,0.0,0,0,0,0,0.0,0,0
578,Ryan Wingo,TEX,WR,1,0,0.0,0,0,0,0,0.0,0,0
578,Chase Byrd,CLEM,WR,0,0,0.0,0,0,2,10,5.0,10,0
578,Que'Sean Brown,DUKE,WR,0,0,0.0,0,0,11,116,10.5,78,1
578,Tama Uiliata,HAW,WR,0,0,0.0,0,0,12,77,6.4,17,0
578,Tommy Maher,CSU,WR,0,0,0.0,0,0,7,59,8.4,29,0
578,Jeremiah Patterson,ARIZ,WR,0,0,0.0,0,0,8,78,9.8,41,0
580,Carson Robbins,ISU,WR,0,0,0.0,0,0,1,1,1.0,1,0
578,Aden Self,ARMY,RB,0,0,0.0,0,0,1,0,0.0,0,0
578,Israel Boyce,WVU,S,0,0,0.0,0,0,1,13,13.0,13,0
578,Jarvis Johnson,FAU,LB,0,0,0.0,0,0,1,4,4.0,4,1
580,Eddy Toussom,UAB,LB,0,0,0.0,0,0,1,0,0.0,0,0
578,Jackson Bennee,UTAH,S,0,0,0.0,0,0,1,11,11.0,11,0
578,Jermaine Agee,M-OH,DB,0,0,0.0,0,0,2,17,8.5,9,1
578,Isaac Zay,TOL,LB,0,0,0.0,0,0,1,4,4.0,4,0
578,Braden Steely,WMU,S,0,0,0.0,0,0,1,7,7.0,7,0
578,Andrew Baker,WMU,LB,1,0,0.0,0,0,0,0,0.0,0,0
578,Kevontay Wells,ULM,DL,1,0,0.0,0,0,0,0,0.0,0,0
578,Abdul Muhammad,MTSU,CB,0,0,0.0,0,0,1,4,4.0,4,0
578,Lyric Smith,SHSU,DB,0,0,0.0,0,0,1,15,15.0,15,0
578,Charles Robinson,NAVY,WR,0,0,0.0,0,0,1,13,13.0,13,0
578,Jaylen Thomas,SJSU,DB,0,0,0.0,0,0,7,50,7.1,13,0
578,TJ Pride,NMSU,WR,0,0,0.0,0,0,10,32,3.2,15,0
578,Tray Taylor,TROY,WR,0,0,0.0,0,0,1,0,0.0,0,0
578,Landon Strother,UL,WR,0,0,0.0,0,0,2,1,0.5,1,0
578,Tony Freeman,WSU,WR,0,0,0.0,0,0,24,415,17.3,59,0
578,Michael Landolfi,BC,WR,0,0,0.0,0,0,1,24,24.0,24,0
578,Malcom DeWalt IV,AKR,DB,0,0,0.0,0,0,1,1,1.0,1,0
578,Brennan Ridley,BGSU,WR,0,0,0.0,0,0,17,109,6.4,25,0
578,Max Rodarte,OHIO,WR,0,0,0.0,0,0,3,19,6.3,18,0
578,AJ Ashworth,ODU,LB,1,0,0.0,0,0,0,0,0.0,0,0
578,Davien Kerr,SYR,DB,0,0,0.0,0,0,6,19,3.2,17,0
578,Kimar Nelson,NIU,LB,0,0,0.0,0,0,1,21,21.0,21,0
578,Javion Kinnard,CSU,RB,1,0,0.0,0,0,6,138,23.0,91,1
578,Brody Henderson,SHSU,DE,0,0,0.0,0,0,1,31,31.0,31,1
578,Mana Carvalho,UTAH,WR,0,0,0.0,0,0,17,212,12.5,75,1
578,Matt Adcock,MEM,TE,2,0,0.0,0,0,0,0,0.0,0,0
578,Juan Salas,EMU,DB,0,0,0.0,0,0,6,55,9.2,37,0
578,Tommy Arnold,KENT,TE,2,0,0.0,0,0,0,0,0.0,0,0
578,JP Coulter,ULM,WR,0,0,0.0,0,0,1,1,1.0,1,0
578,Lucas Struck,ODU,S,0,0,0.0,0,0,1,3,3.0,3,0
578,Teddy Hoffmann,NCSU,WR,0,0,0.0,0,0,8,32,4.0,12,0
578,DeAree Rogers,NIU,WR,0,0,0.0,0,0,9,70,7.8,19,0
578,Reggie Frischknecht,BYU,WR,0,0,0.0,0,0,1,5,5.0,5,0
578,Cannon DeVries,BYU,CB,0,0,0.0,0,0,1,4,4.0,4,0
578,Marques Singleton Jr.,LT,WR,0,0,0.0,0,0,2,36,18.0,26,0
875,Jaren Randle,UTSA,WR,1,-1,-1.0,-1,0,0,0,0.0,0,0
875,Michael Brescia,WMU,TE,1,-1,-1.0,-1,0,0,0,0.0,0,0
875,Daiquan White,GT,DB,1,-1,-1.0,-1,0,0,0,0.0,0,0
875,Micah Riley,TA&M,TE,1,-1,-1.0,-1,0,0,0,0.0,0,0
875,Rusty VanWetzinga IV,CMU,RB,1,-1,-1.0,-1,0,0,0,0.0,0,0
875,Tyler Fortenberry,ARST,TE,1,-1,-1.0,-1,0,0,0,0.0,0,0
881,Terrence Williams,UL,LB,1,-2,-2.0,-2,0,0,0,0.0,0,0
881,Ezra Burgess,ARST,TE,1,-2,-2.0,-2,0,0,0,0.0,0,0
881,Christian Neptune,USF,WR,1,-2,-2.0,0,0,6,9,1.5,7,0
884,Alex Bray,KU,DE,1,-4,-4.0,-4,0,0,0,0.0,0,0
885,Jackson Wade,FLA,WR,2,-5,-2.5,0,0,0,0,0.0,0,0
886,Jacob Stewart,LOU,TE,1,-6,-6.0,-6,0,0,0,0.0,0,0
887,Anthony Eager,USA,WR,1,-8,-8.0,-8,0,0,0,0.0,0,0
888,Jayden Wayne,CAL,LB,1,-20,-20.0,-20,0,0,0,0.0,0,0
889,Julien Laventure,AKR,DL,1,-35,-35.0,-35,0,0,0,0.0,0,0
