season,team,institution_key,name,position,height,weight,stars,rating,status,from_school,to_school,profile_url
2023,California,24089,Luke Bottari,QB,"5'11""",185 lbs,0,( N/A ),Committed,Utah,California,https://247sports.com/player/luke-bottari-46038157/college-286046/
2023,California,24089,Mojo Dortch,WR,"6'0""",175 lbs,3,0.8900,Enrolled,Mississippi State,California,https://247sports.com/player/mojo-dortch-46103906/college-282644/
2023,California,24089,Marcus Scott II,CB,"6'2""",170 lbs,3,0.8800,Enrolled,Missouri,California,https://247sports.com/player/marcus-scott-ii-46112718/college-281155/
2023,California,24089,Patrick McMorris,CB,"6'0""",210 lbs,4,0.9000,Enrolled,San Diego State,California,https://247sports.com/player/patrick-mcmorris-46041188/college-241757/
2023,California,24089,Matthew Wykoff,IOL,"6'6""",330 lbs,3,0.8900,Enrolled,Texas A&M,California,https://247sports.com/player/matthew-wykoff-46080998/college-261062/
2023,California,24089,Ben Finley,QB,"6'2""",195 lbs,3,0.8700,Enrolled,NC State,California,https://247sports.com/player/ben-finley-46041629/college-294913/
2023,California,24089,King Doerue,RB,"5'11""",205 lbs,3,0.8700,Enrolled,Purdue,California,https://247sports.com/player/king-doerue-46037388/college-240613/
2023,California,24089,Sam Jackson V,QB,"5'11""",180 lbs,4,0.9000,Enrolled,TCU,California,https://247sports.com/player/sam-jackson-v-46056498/college-261877/
2023,California,24089,J.T. Byrne,TE,"6'6""",238 lbs,3,0.8600,Enrolled,Oregon State,California,https://247sports.com/player/jt-byrne-46098806/college-269876/
2023,California,24089,Brian Hightower,WR,"6'3""",220 lbs,3,0.8500,Enrolled,Illinois,California,https://247sports.com/player/brian-hightower-83804/college-254514/
2023,California,24089,Asher Alberding,TE,"6'4""",260 lbs,3,0.8400,Enrolled,North Texas,California,https://247sports.com/player/asher-alberding-46042772/college-241325/
2023,California,24089,Kaylin Moore,ATH,"6'0""",180 lbs,3,0.8700,Enrolled,Colorado,California,https://247sports.com/player/kaylin-moore-46096486/college-269391/
2023,California,24089,David Reese,LB,"6'1""",221 lbs,3,0.8500,Enrolled,Florida,California,https://247sports.com/player/david-reese-90439/college-218161/
2023,California,24089,Nohl Williams,CB,"6'0""",170 lbs,4,0.9100,Enrolled,UNLV,California,https://247sports.com/player/nohl-williams-46080418/college-289419/
2023,California,24089,Byron Cardwell Jr.,RB,"6'0""",203 lbs,3,0.8900,Enrolled,Oregon,California,https://247sports.com/player/byron-cardwell-jr-46081467/college-269858/
2023,California,24089,Sergio Allen,LB,"6'1""",230 lbs,3,0.8500,Enrolled,Clemson,California,https://247sports.com/player/sergio-allen-46042574/college-248153/
2023,California,24089,Justin Williams-Thomas,RB,"6'0""",210 lbs,3,0.8900,Enrolled,Tennessee,California,https://247sports.com/player/justin-williams-thomas-46109291/college-275919/
2023,California,24089,McKyle So'oto,LB,"6'0""",215 lbs,0,( N/A ),N/A,California,N/A,https://247sports.com/player/mckyle-sooto-46083746/college-269793/
2023,California,24089,Jackson Brown,OT,"6'6""",295 lbs,3,0.8700,Enrolled,California,Pittsburgh,https://247sports.com/player/jackson-brown-46110138/college-286008/
2023,California,24089,Aidan Lee,WR,"6'2""",200 lbs,3,0.8500,N/A,California,N/A,https://247sports.com/player/aidan-lee-46081509/college-257695/
2023,California,24089,Ethan Baxter,P,"6'3""",175 lbs,0,( N/A ),N/A,California,N/A,https://247sports.com/player/ethan-baxter-46135230/college-295232/
2023,California,24089,Fatuvalu Iosefa,CB,"6'0""",170 lbs,3,0.8300,N/A,California,N/A,https://247sports.com/player/fatuvalu-iosefa-46085426/college-269785/
2023,California,24089,Henry Ikahihifo,DL,"6'3""",247 lbs,3,0.8400,Enrolled,California,Nevada,https://247sports.com/player/henry-ikahihifo-46040785/college-286015/
2023,California,24089,Jermaine Terry II,TE,"6'4""",235 lbs,3,0.8700,Enrolled,California,Oregon State,https://247sports.com/player/jermaine-terry-ii-46081483/college-266965/
2023,California,24089,J. Michael Sturdivant,WR,"6'3""",205 lbs,4,0.9300,Enrolled,California,UCLA,https://247sports.com/player/j-michael-sturdivant-46083117/college-269794/
2023,California,24089,Ashton Hayes,RB,"5'11""",180 lbs,3,0.8800,Enrolled,California,Nevada,https://247sports.com/player/ashton-hayes-46085301/college-286006/
2023,California,24089,Spencer Lovell,OT,"6'7""",315 lbs,3,0.8400,Enrolled,California,Kansas,https://247sports.com/player/spencer-lovell-46047707/college-285555/
2023,California,24089,Jack Plummer,QB,"6'5""",215 lbs,3,0.8700,Enrolled,California,Louisville,https://247sports.com/player/jack-plummer-94528/college-285551/
2023,California,24089,Kai Millner,QB,"6'2""",188 lbs,3,0.8900,Committed,California,Northern Arizona,https://247sports.com/player/kai-millner-46084480/college-269790/
2023,California,24089,Nick Alftin,DL,"6'6""",245 lbs,3,0.8400,N/A,California,N/A,https://247sports.com/player/nick-alftin-93267/college-222228/
2023,California,24089,Patrick Hisatake,LB,"6'4""",240 lbs,3,0.8600,Enrolled,California,Hawaii,https://247sports.com/player/patrick-hisatake-46082541/college-266970/
2023,California,24089,Keleki Latu,TE,"6'6""",205 lbs,3,0.8500,Enrolled,California,Nevada,https://247sports.com/player/keleki-latu-46078816/college-269788/
2023,California,24089,Tremayne Mejia-Paster,ATH,"6'1""",200 lbs,3,0.8700,N/A,California,N/A,https://247sports.com/player/tremayne-mejia-paster-46048412/college-257706/
2023,California,24089,Oluwafemi Oladejo,LB,"6'3""",255 lbs,3,0.8900,Enrolled,California,UCLA,https://247sports.com/player/oluwafemi-oladejo-46047057/college-269791/
2023,California,24089,Chris Street,RB,"5'8""",191 lbs,3,0.8500,N/A,California,N/A,https://247sports.com/player/chris-street-46048568/college-257704/
2023,California,24089,Champion Johnson,TE,"6'2""",220 lbs,3,0.8300,N/A,California,N/A,https://247sports.com/player/champion-johnson-46076955/college-269787/
2023,California,24089,Malcolm McClure,LB,"6'2""",215 lbs,3,0.8000,Enrolled,California,Nevada,https://247sports.com/player/malcolm-mcclure-46103347/college-292212/
2023,California,24089,DeCarlos Brooks,RB,"5'9""",188 lbs,3,0.8500,Enrolled,California,Arizona State,https://247sports.com/player/decarlos-brooks-46046606/college-240703/
2023,California,24089,Orin Patu,LB,"6'4""",200 lbs,3,0.8500,Enrolled,California,Arizona,https://247sports.com/player/orin-patu-46052920/college-240719/
2023,California,24089,Damien Moore,RB,"5'10""",190 lbs,3,0.8500,Enrolled,California,Fresno State,https://247sports.com/player/damien-moore-46057512/college-257698/
2023,California,24089,Ben Coleman,OT,"6'3""",300 lbs,3,0.8600,Enrolled,California,Arizona State,https://247sports.com/player/ben-coleman-46046882/college-240706/
2023,California,24089,Slater Zellers,LS,"6'1""",220 lbs,2,0.7700,Enrolled,California,Arizona State,https://247sports.com/player/slater-zellers-46047988/college-222235/
2023,California,24089,Dario Longhetto,K,"6'0""",185 lbs,2,0.7900,Enrolled,California,Arizona State,https://247sports.com/player/dario-longhetto-46138332/college-290630/
2023,Central Michigan,24069,Jake Walrath,P,"6'4""",200 lbs,0,( N/A ),Enrolled,Tarleton State,Central Michigan,https://247sports.com/player/jake-walrath-46139179/college-292128/
2023,Central Michigan,24069,Stephan Bracey,WR,"5'9""",160 lbs,3,0.8300,Enrolled,Wisconsin,Central Michigan,https://247sports.com/player/stephan-bracey-46052118/college-239714/
2023,Central Michigan,24069,Finn Hogan,WR,"6'5""",210 lbs,0,( N/A ),N/A,Central Michigan,N/A,https://247sports.com/player/finn-hogan-46141471/college-296361/
2023,Central Michigan,24069,Cade Conley,TE,"6'4""",240 lbs,0,( N/A ),Enrolled,Central Michigan,Marshall,https://247sports.com/player/cade-conley-46141470/college-296359/
2023,Central Michigan,24069,Isaiah Rogers,DL,"6'2""",296 lbs,3,0.8200,Enrolled,Central Michigan,Monmouth,https://247sports.com/player/isaiah-rogers-46097762/college-271456/
2023,Central Michigan,24069,Alex Heininger,OT,"6'5""",270 lbs,2,0.7900,N/A,Central Michigan,N/A,https://247sports.com/player/alex-heininger-46113898/college-295047/
2023,Central Michigan,24069,Daniel Richardson,QB,"5'11""",198 lbs,2,0.7900,Enrolled,Central Michigan,Florida Atlantic,https://247sports.com/player/daniel-richardson-88170/college-290443/
2023,Central Michigan,24069,Logan Guthrie,OLB,"6'2""",217 lbs,2,0.7900,N/A,Central Michigan,N/A,https://247sports.com/player/logan-guthrie-46053397/college-271434/
2023,Central Michigan,24069,Luke Elzinga,P,"6'4""",197 lbs,3,0.8300,Enrolled,Central Michigan,Oklahoma,https://247sports.com/player/luke-elzinga-46058891/college-271429/
2023,Central Michigan,24069,Tyden Ferris,IOL,"6'4""",305 lbs,2,0.7800,Enrolled,Central Michigan,Georgia State,https://247sports.com/player/tyden-ferris-46041048/college-222749/
2023,Central Michigan,24069,Cory Gildersleeve,OLB,"6'2""",220 lbs,2,0.7500,N/A,Central Michigan,N/A,https://247sports.com/player/cory-gildersleeve-88521/college-271432/
2023,Central Michigan,24069,Ormondell Dingle,S,"6'1""",189 lbs,3,0.8200,N/A,Central Michigan,N/A,https://247sports.com/player/ormondell-dingle-46041803/college-271427/
2023,Charlotte,24318,Nikhai Hill-Green,LB,"6'1""",230 lbs,4,0.9000,Enrolled,Michigan,Charlotte,https://247sports.com/player/nikhai-hill-green-46051396/college-246141/
2023,Charlotte,24318,Ja'Qurious Conley,S,"6'1""",215 lbs,4,0.9500,Committed,North Carolina,Charlotte,https://247sports.com/player/jaqurious-conley-46058398/college-253364/
2023,Charlotte,24318,Gus McGee,TE,"6'5""",220 lbs,3,0.8200,Enrolled,San Diego State,Charlotte,https://247sports.com/player/gus-mcgee-46097635/college-295407/
2023,Charlotte,24318,Ladaeson DeAndre Hollins,CB,"6'1""",200 lbs,3,0.8100,Enrolled,North Carolina,Charlotte,https://247sports.com/player/ladaeson-deandre-hollins-94618/college-219921/
2023,Charlotte,24318,Jake Larson,K,"5'11""",165 lbs,0,( N/A ),Enrolled,Richmond,Charlotte,https://247sports.com/player/jake-larson-46077087/college-292142/
2023,Charlotte,24318,Greg Hudgins,Edge,"6'4""",230 lbs,3,0.8600,Committed,Purdue,Charlotte,https://247sports.com/player/greg-hudgins-46051374/college-255475/
2023,Charlotte,24318,Micah Bowens,QB,"6'0""",195 lbs,3,0.8500,Enrolled,Oklahoma,Charlotte,https://247sports.com/player/micah-bowens-94083/college-264222/
2023,Charlotte,24318,Eyabi Okie-Anoma,LB,"6'5""",245 lbs,5,1.0000,Enrolled,Michigan,Charlotte,https://247sports.com/player/eyabi-okie-anoma-46037175/college-285242/
2023,Charlotte,24318,Julius Welschof,DL,"6'6""",253 lbs,4,0.9000,Enrolled,Michigan,Charlotte,https://247sports.com/player/julius-welschof-46042297/college-220753/
2023,Charlotte,24318,Ike White,WR,"5'11""",185 lbs,3,0.8500,Enrolled,Minnesota,Charlotte,https://247sports.com/player/ike-white-46059445/college-275551/
2023,Charlotte,24318,Clinton Burton Jr.,CB,"5'11""",170 lbs,4,0.9000,Enrolled,Boston College,Charlotte,https://247sports.com/player/clinton-burton-jr-46051462/college-261312/
2023,Charlotte,24318,Al-Ma'hi Ali,S,"5'11""",175 lbs,2,0.7900,Enrolled,Saint Francis (PA),Charlotte,https://247sports.com/player/al-mahi-ali-46084808/college-289966/
2023,Charlotte,24318,Andrew Adair,IOL,"6'4""",310 lbs,3,0.8000,Enrolled,James Madison,Charlotte,https://247sports.com/player/andrew-adair-46098255/college-289965/
2023,Charlotte,24318,Kevin Williams,IOL,"6'5""",332 lbs,0,( N/A ),Enrolled,Nebraska,Charlotte,https://247sports.com/player/kevin-williams-91487/college-276624/
2023,Charlotte,24318,Austin Johnson,IOL,"6'4""",260 lbs,3,0.8300,Committed,Colorado,Charlotte,https://247sports.com/player/austin-johnson-46045514/college-238860/
2023,Charlotte,24318,Jack Hestera,WR,"6'0""",180 lbs,0,( N/A ),Enrolled,Colorado,Charlotte,https://247sports.com/player/jack-hestera-46149716/college-314821/
2023,Charlotte,24318,Dontae Balfour,CB,"6'1""",180 lbs,4,0.9100,Enrolled,North Carolina,Charlotte,https://247sports.com/player/dontae-balfour-46101878/college-266737/
2023,Charlotte,24318,Elijah Culp,CB,"5'9""",175 lbs,0,( N/A ),Enrolled,Troy,Charlotte,https://247sports.com/player/elijah-culp-46084043/college-289436/
2023,Charlotte,24318,Demon Clowney,Edge,"6'4""",225 lbs,4,0.9000,Enrolled,Ole Miss,Charlotte,https://247sports.com/player/demon-clowney-94681/college-248281/
2023,Charlotte,24318,Emmanuel Balogun,DL,"6'7""",240 lbs,3,0.8200,Enrolled,Marshall,Charlotte,https://247sports.com/player/emmanuel-balogun-46097590/college-256233/
2023,Charlotte,24318,TJ Butler,Edge,"6'3""",220 lbs,3,0.8600,Enrolled,Maryland,Charlotte,https://247sports.com/player/tj-butler-46097164/college-269272/
2023,Charlotte,24318,Tank Green,OT,"6'6""",320 lbs,3,0.8200,Enrolled,Maryland,Charlotte,https://247sports.com/player/tank-green-46080790/college-247379/
2023,Charlotte,24318,Johnathan Bass,OT,"6'4""",290 lbs,2,0.7600,Enrolled,Georgia State,Charlotte,https://247sports.com/player/johnathan-bass-46048589/college-218896/
2023,Charlotte,24318,Terron Kellman,RB,"5'8""",185 lbs,3,0.8400,Enrolled,Northern Illinois,Charlotte,https://247sports.com/player/terron-kellman-46104024/college-318198/
2023,Charlotte,24318,Jaden Bradley,WR,"6'4""",190 lbs,3,0.8300,Enrolled,Pittsburgh,Charlotte,https://247sports.com/player/jaden-bradley-46098543/college-269044/
2023,Charlotte,24318,Demetrius Knight Jr.,LB,"6'2""",247 lbs,3,0.8400,Enrolled,Georgia Tech,Charlotte,https://247sports.com/player/demetrius-knight-jr-46056965/college-238675/
2023,Charlotte,24318,Isaiah Potts,DL,"6'2""",300 lbs,3,0.8000,Enrolled,Charlotte,Campbell,https://247sports.com/player/isaiah-potts-46085232/college-270778/
2023,Charlotte,24318,Braeden McAlister,K,"6'2""",180 lbs,2,0.7700,Enrolled,Charlotte,Georgia State,https://247sports.com/player/braeden-mcalister-46115532/college-286435/
2023,Charlotte,24318,Bailey Rice,P,"6'0""",200 lbs,2,0.7900,N/A,Charlotte,N/A,https://247sports.com/player/bailey-rice-46111769/college-295815/
2023,Charlotte,24318,Xavier Williams,QB,"6'2""",205 lbs,3,0.8400,Enrolled,Charlotte,UCF,https://247sports.com/player/xavier-williams-46109838/college-270789/
2023,Charlotte,24318,Jordan Moore,DL,"5'10""",252 lbs,0,( N/A ),N/A,Charlotte,N/A,https://247sports.com/player/jordan-moore-46084101/college-256104/
2023,Charlotte,24318,Darion Smith,LB,"6'4""",220 lbs,3,0.8300,N/A,Charlotte,N/A,https://247sports.com/player/darion-smith-46079981/college-256107/
2023,Charlotte,24318,Bryson Whitehead,CB,"5'11""",180 lbs,3,0.8000,N/A,Charlotte,N/A,https://247sports.com/player/bryson-whitehead-46057089/college-241130/
2023,Charlotte,24318,Antonio Gaines,DL,"6'4""",310 lbs,2,0.7800,N/A,Charlotte,N/A,https://247sports.com/player/antonio-gaines-46116867/college-286433/
2023,Charlotte,24318,James Foster,QB,"6'3""",217 lbs,3,0.8800,N/A,Charlotte,N/A,https://247sports.com/player/james-foster-86492/college-259782/
2023,Charlotte,24318,Micah Bell,RB,"5'10""",200 lbs,3,0.8000,Committed,Charlotte,Mercer,https://247sports.com/player/micah-bell-46113587/college-286428/
2023,Charlotte,24318,Aveon Grose,S,"5'11""",170 lbs,3,0.8400,Enrolled,Charlotte,Southern Illinois,https://247sports.com/player/aveon-grose-46093962/college-286425/
2023,Charlotte,24318,Aidan Laros,P,"6'2""",210 lbs,0,( N/A ),Enrolled,Charlotte,UT Martin,https://247sports.com/player/aidan-laros-46149734/college-314855/
2023,Charlotte,24318,Trevor Timmons,IOL,"6'2""",282 lbs,2,0.7800,Enrolled,Charlotte,Georgia State,https://247sports.com/player/trevor-timmons-46084078/college-286516/
2023,Charlotte,24318,Jaxon Hughes,IOL,"6'5""",250 lbs,3,0.8500,Enrolled,Charlotte,South Carolina,https://247sports.com/player/jaxon-hughes-46079983/college-241122/
2023,Charlotte,24318,Shyhiem Scotland,LB,"6'2""",205 lbs,3,0.8400,N/A,Charlotte,N/A,https://247sports.com/player/shyhiem-scotland-46102040/college-270782/
2023,Charlotte,24318,Solomon Rogers,CB,"6'0""",180 lbs,2,0.7700,N/A,Charlotte,N/A,https://247sports.com/player/solomon-rogers-46079253/college-241127/
2023,Charlotte,24318,DJ Brown,LB,"6'0""",235 lbs,2,0.7900,N/A,Charlotte,N/A,https://247sports.com/player/dj-brown-46101033/college-270769/
2023,Charlotte,24318,Jordan Brown,IOL,"6'5""",320 lbs,3,0.8700,Enrolled,Charlotte,Georgia Tech,https://247sports.com/player/jordan-brown-46138273/college-290426/
2023,Charlotte,24318,Miles Posey,Edge,"6'3""",220 lbs,2,0.7800,Committed,Charlotte,Hampton,https://247sports.com/player/miles-posey-46047131/college-270777/
2023,Charlotte,24318,Knox Boyd,OT,"6'4""",290 lbs,3,0.8300,Committed,Charlotte,Lamar,https://247sports.com/player/knox-boyd-46054114/college-270768/
2023,Charlotte,24318,Johnny Martin,RB,"5'10""",215 lbs,0,( N/A ),Enrolled,Charlotte,Stony Brook,https://247sports.com/player/johnny-martin-46049536/college-280845/
2023,Charlotte,24318,Donta Armstrong,TE,"6'3""",250 lbs,3,0.8300,Enrolled,Charlotte,Campbell,https://247sports.com/player/donta-armstrong-46094167/college-256077/
2023,Charlotte,24318,Elijah Spencer,WR,"6'2""",190 lbs,4,0.9000,Enrolled,Charlotte,Minnesota,https://247sports.com/player/elijah-spencer-46057099/college-270784/
2023,Charlotte,24318,Taylor Thompson,TE,"6'2""",220 lbs,3,0.8600,N/A,Charlotte,N/A,https://247sports.com/player/taylor-thompson-46081397/college-256109/
2023,Cincinnati,24031,Deondre Buford,OT,"6'4""",273 lbs,3,0.8800,Enrolled,Kentucky,Cincinnati,https://247sports.com/player/deondre-buford-46051995/college-246504/
2023,Cincinnati,24031,Kyree Moyston,Edge,"6'4""",220 lbs,3,0.8500,Enrolled,Virginia Tech,Cincinnati,https://247sports.com/player/kyree-moyston-46109952/college-282275/
2023,Cincinnati,24031,Dion Hunter,LB,"6'2""",200 lbs,2,0.7700,Enrolled,New Mexico,Cincinnati,https://247sports.com/player/dion-hunter-46099346/college-248041/
2023,Cincinnati,24031,Xzavier Henderson,WR,"6'3""",180 lbs,4,0.9000,Enrolled,Florida,Cincinnati,https://247sports.com/player/xzavier-henderson-46037461/college-252331/
2023,Cincinnati,24031,Aaron Turner,WR,"5'9""",175 lbs,3,0.8700,Enrolled,UConn,Cincinnati,https://247sports.com/player/aaron-turner-46086953/college-295264/
2023,Cincinnati,24031,George Udo,CB,"6'1""",205 lbs,3,0.8200,Enrolled,BYU,Cincinnati,https://247sports.com/player/george-udo-46056290/college-240750/
2023,Cincinnati,24031,Braden Smith,WR,"5'10""",180 lbs,3,0.8300,Enrolled,Louisville,Cincinnati,https://247sports.com/player/braden-smith-94456/college-253025/
2023,Cincinnati,24031,Dee Wiggins,WR,"6'3""",175 lbs,3,0.8600,Enrolled,Louisville,Cincinnati,https://247sports.com/player/dee-wiggins-83764/college-285049/
2023,Cincinnati,24031,Carter Brown,K,"6'1""",185 lbs,2,0.7900,Enrolled,Arizona State,Cincinnati,https://247sports.com/player/carter-brown-46097995/college-285978/
2023,Cincinnati,24031,Rory Bell,K,"5'9""",185 lbs,0,( N/A ),Enrolled,Temple,Cincinnati,https://247sports.com/player/rory-bell-46097313/college-256018/
2023,Cincinnati,24031,Daniel Grzesiak,Edge,"6'1""",245 lbs,3,0.8800,Enrolled,Utah State,Cincinnati,https://247sports.com/player/daniel-grzesiak-46037295/college-290226/
2023,Cincinnati,24031,DJ Taylor Jr.,S,"5'10""",185 lbs,3,0.8400,Enrolled,Arizona State,Cincinnati,https://247sports.com/player/dj-taylor-jr-46077154/college-255251/
2023,Cincinnati,24031,Jordan Young,CB,"6'0""",185 lbs,3,0.8600,Enrolled,Florida,Cincinnati,https://247sports.com/player/jordan-young-46083147/college-260497/
2023,Cincinnati,24031,Sterling Berkhalter,WR,"6'4""",186 lbs,3,0.8600,Enrolled,North Carolina A&T,Cincinnati,https://247sports.com/player/sterling-berkhalter-46079976/college-290300/
2023,Cincinnati,24031,Emory Jones,QB,"6'2""",195 lbs,3,0.8400,Enrolled,Arizona State,Cincinnati,https://247sports.com/player/emory-jones-76882/college-285539/
2023,Cincinnati,24031,Dorian Jones,LB,"6'0""",219 lbs,3,0.8600,Enrolled,Louisville,Cincinnati,https://247sports.com/player/dorian-jones-46038224/college-238598/
2023,Cincinnati,24031,Keyshawn Helton,WR,"5'9""",175 lbs,3,0.8500,Enrolled,Florida State,Cincinnati,https://247sports.com/player/keyshawn-helton-46037740/college-219974/
2023,Cincinnati,24031,Luke Kandra,IOL,"6'4""",290 lbs,3,0.8600,Enrolled,Louisville,Cincinnati,https://247sports.com/player/luke-kandra-46056468/college-253017/
2023,Cincinnati,24031,Donovan Ollie,WR,"6'3""",210 lbs,3,0.8700,Enrolled,Washington State,Cincinnati,https://247sports.com/player/donovan-ollie-46036392/college-238794/
2023,Cincinnati,24031,Joey Beljan,TE,"6'3""",250 lbs,3,0.8500,Enrolled,Western Kentucky,Cincinnati,https://247sports.com/player/joey-beljan-46137767/college-289467/
2023,Cincinnati,24031,Phillip Wilder,OT,"6'5""",280 lbs,3,0.8500,Enrolled,Southeast Missouri State,Cincinnati,https://247sports.com/player/phillip-wilder-46096580/college-289544/
2023,Cincinnati,24031,Trevor Radosevich,IOL,"6'4""",290 lbs,3,0.8500,Enrolled,Pennsylvania,Cincinnati,https://247sports.com/player/trevor-radosevich-46137889/college-289673/
2023,Cincinnati,24031,Jonah Lytle,CB,"6'1""",180 lbs,3,0.8400,N/A,Cincinnati,N/A,https://247sports.com/player/jonah-lytle-46099463/college-267105/
2023,Cincinnati,24031,Cameron Junior,OLB,"6'1""",210 lbs,3,0.8600,N/A,Cincinnati,N/A,https://247sports.com/player/cameron-junior-46095021/college-267102/
2023,Cincinnati,24031,Ben Bryant,QB,"6'3""",190 lbs,3,0.8800,Enrolled,Cincinnati,Northwestern,https://247sports.com/player/ben-bryant-92821/college-284531/
2023,Cincinnati,24031,Armorion Smith,S,"6'2""",190 lbs,3,0.8600,Enrolled,Cincinnati,Michigan State,https://247sports.com/player/armorion-smith-46094929/college-262027/
2023,Cincinnati,24031,Malik Rainey,CB,"5'11""",175 lbs,3,0.8200,N/A,Cincinnati,N/A,https://247sports.com/player/malik-rainey-46099953/college-262030/
2023,Cincinnati,24031,Jaheim Thomas,LB,"6'4""",245 lbs,3,0.8900,Enrolled,Cincinnati,Arkansas,https://247sports.com/player/jaheim-thomas-46051266/college-255830/
2023,Cincinnati,24031,Marcus Peterson,WR,"6'2""",197 lbs,3,0.8600,Committed,Cincinnati,McNeese,https://247sports.com/player/marcus-peterson-46109943/college-286042/
2023,Cincinnati,24031,Devin Hightower,LB,"5'11""",225 lbs,3,0.8700,Enrolled,Cincinnati,Rhode Island,https://247sports.com/player/devin-hightower-46080523/college-268787/
2023,Cincinnati,24031,Drew Donley,WR,"6'2""",170 lbs,3,0.8500,Enrolled,Cincinnati,Texas State,https://247sports.com/player/drew-donley-46085673/college-267099/
2023,Cincinnati,24031,Quincy Burroughs,WR,"6'2""",180 lbs,3,0.8600,Enrolled,Cincinnati,Wisconsin,https://247sports.com/player/quincy-burroughs-46099242/college-286030/
2023,Cincinnati,24031,Joe Huber,OT,"6'5""",310 lbs,3,0.8800,Enrolled,Cincinnati,Wisconsin,https://247sports.com/player/joe-huber-46138211/college-290294/
2023,Cincinnati,24031,Blue Smith,WR,"6'6""",205 lbs,4,0.9200,Enrolled,Cincinnati,Western Kentucky,https://247sports.com/player/blue-smith-76952/college-290097/
2023,Cincinnati,24031,Will Pauling,WR,"5'10""",165 lbs,3,0.8600,Enrolled,Cincinnati,Wisconsin,https://247sports.com/player/will-pauling-46086326/college-262028/
2023,Cincinnati,24031,Patrick Body Jr,WR,"6'1""",183 lbs,3,0.8600,N/A,Cincinnati,N/A,https://247sports.com/player/patrick-body-jr-46103410/college-286028/
2023,Cincinnati,24031,Mario Eugenio,Edge,"6'3""",232 lbs,3,0.8700,Committed,Cincinnati,UT Martin,https://247sports.com/player/mario-eugenio-46081250/college-286035/
2023,Cincinnati,24031,Nick Mardner,WR,"6'6""",190 lbs,3,0.8900,Enrolled,Cincinnati,Auburn,https://247sports.com/player/nick-mardner-46042362/college-285664/
2023,Cincinnati,24031,Leroy Bowers,S,"6'2""",200 lbs,3,0.8400,N/A,Cincinnati,N/A,https://247sports.com/player/leroy-bowers-46094969/college-267094/
2023,Cincinnati,24031,Noah Potter,DL,"6'5""",250 lbs,3,0.8400,Enrolled,Cincinnati,NC State,https://247sports.com/player/noah-potter-46039263/college-285661/
2023,Cincinnati,24031,Jadon Thompson,WR,"6'2""",160 lbs,3,0.8700,Enrolled,Cincinnati,Louisville,https://247sports.com/player/jadon-thompson-46048615/college-255831/
2023,Cincinnati,24031,Ryan Coe,K,"6'3""",225 lbs,3,0.8000,Enrolled,Cincinnati,North Carolina,https://247sports.com/player/ryan-coe-46128858/college-285667/
2023,Cincinnati,24031,Ja'Quan Sheppard,CB,"6'2""",190 lbs,4,0.9000,Enrolled,Cincinnati,Maryland,https://247sports.com/player/jaquan-sheppard-46041441/college-240898/
2023,Cincinnati,24031,Jake Renfro,IOL,"6'3""",290 lbs,3,0.8800,Enrolled,Cincinnati,Wisconsin,https://247sports.com/player/jake-renfro-46079709/college-255827/
2023,Cincinnati,24031,JoJo Bermudez,WR,"5'9""",172 lbs,3,0.8900,Enrolled,Cincinnati,Delaware,https://247sports.com/player/jojo-bermudez-46094343/college-286027/
2023,Cincinnati,24031,JQ Hardaway,CB,"6'2""",190 lbs,4,0.9100,Enrolled,Cincinnati,Kentucky,https://247sports.com/player/jq-hardaway-46085351/college-286038/
2023,Cincinnati,24031,Luther Richesson,QB,"6'3""",225 lbs,3,0.8400,N/A,Cincinnati,N/A,https://247sports.com/player/luther-richesson-46102641/college-285213/
2023,Clemson,24008,Paul Tyson,QB,"6'5""",228 lbs,3,0.8300,Enrolled,Arizona State,Clemson,https://247sports.com/player/paul-tyson-46039685/college-285547/
2023,Clemson,24008,TJ Dottery,LB,"6'1""",230 lbs,3,0.8800,Enrolled,Clemson,Ole Miss,https://247sports.com/player/tj-dottery-46084527/college-284767/
2023,Clemson,24008,Malcolm Greene,S,"5'11""",195 lbs,3,0.8800,Enrolled,Clemson,Virginia,https://247sports.com/player/malcolm-greene-46055228/college-254556/
2023,Clemson,24008,Etinosa Reuben,DL,"6'3""",295 lbs,3,0.8800,Enrolled,Clemson,Georgia Tech,https://247sports.com/player/etinosa-reuben-46052506/college-235674/
2023,Clemson,24008,Kobe Pace,RB,"5'10""",205 lbs,3,0.8800,Enrolled,Clemson,Virginia,https://247sports.com/player/kobe-pace-46050865/college-254666/
2023,Clemson,24008,Fred Davis II,CB,"6'1""",190 lbs,3,0.8600,Enrolled,Clemson,UCF,https://247sports.com/player/fred-davis-ii-46037551/college-248150/
2023,Clemson,24008,Vonta Bentley,LB,"6'0""",233 lbs,3,0.8600,Enrolled,Clemson,Colorado,https://247sports.com/player/vonta-bentley-91396/college-238586/
2023,Clemson,24008,DJ Uiagalelei,QB,"6'4""",234 lbs,4,0.9100,Enrolled,Clemson,Oregon State,https://247sports.com/player/dj-uiagalelei-45573350/college-248147/
2023,Clemson,24008,E.J. Williams Jr.,WR,"6'3""",191 lbs,3,0.8700,Enrolled,Clemson,Indiana,https://247sports.com/player/ej-williams-jr-46049986/college-248151/
2023,Clemson,24008,Kevin Swint,Edge,"6'3""",240 lbs,3,0.8300,Enrolled,Clemson,Georgia State,https://247sports.com/player/kevin-swint-46036484/college-248155/
